,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CXCL8,-0.03503272328287788,0.003014201131068946,-0.020519560265011907,-0.04658631631943591,-0.0157684674735209,0.07939046120808944,-0.03126282940228455,0.05936126438459823,0.05952553458042326,0.03271935881569242,0.008050123524887041,0.010213508987131161,0.010954513221830437,-0.062289887208992506,-0.07250889990949684,-0.029695600965789323,-0.03791614368348193,-0.001442138947583376,0.0011204558010571844,0.10442621195255582
GRN,-0.007109730453462613,0.01413911340408947,0.03903934237276259,0.020307021745068647,-0.04283460719753624,0.11007487285863128,-0.030282227133537017,-0.03841881787646311,-0.007125131673216343,0.01670739915843575,0.08125923442023382,0.02927083881421764,-0.06541653686293558,0.013490695830963201,-0.019524865505942988,0.0014091930557688134,0.015307010371288213,-0.0030979114629582326,-0.026958551421325205,0.012883449922355733
MIA,-0.05295383937036065,0.09280412558298193,-0.019489339041949192,0.015986548542907552,-0.02037503901971632,0.11340076594328011,0.023057679257079734,,-0.020078328180242404,-0.009604070275875795,-0.0009991315853572686,0.025209951604756614,0.008086258512457268,0.07634948846064145,0.06326029688739786,0.03795738183891239,0.02121368802212884,0.08275144168046024,0.015507918958431361,
COL4A4,-0.03349550349004036,-0.03920029321683162,-0.03277526343646496,-0.019401911592060072,-0.007517755441045529,-0.0182874701755911,-0.000180261266016055,,,-0.017177234412556468,,-0.047524051484617136,-0.03530774277734244,-0.004283183592731773,-0.038096801446490615,0.03616069672457811,0.09084075915838885,0.026129475654492022,-0.028684765899455032,
TAC1,-0.05834327204256067,0.0035417733021725272,0.006394078867807074,0.0002843258405464198,0.008246568039925926,-0.0726451982624377,0.021225759345159217,0.015296918831904404,,-0.006448234616871588,,,,,,,0.016750995423390848,-0.02383005448370506,0.04972790560071922,0.08976379268677386
RARRES2,0.0946652286649593,0.03239336533663247,-0.003967153915145343,-0.07563809847822488,-0.04207245300037036,0.11508996113290039,-0.021371271647879348,0.04043225337790594,-0.038250645004474,0.024613282504360078,0.11658971334023889,-0.057438275133460594,0.04047458266231024,-0.0350240555414606,-0.027408153945593105,-0.02353088336472683,-0.06395162829990061,0.05928756409754723,0.0273082783841761,-0.0004134657015981008
FGF7,0.0333382049731893,,-0.02473471172751243,-0.0068777202355173725,0.08103594651078307,0.09415959878526096,-0.04382138211318605,0.06781569113210568,-0.032257417138604055,0.021216828202878197,0.04428850898711461,0.08719709821498436,0.030771410163259665,-0.0010609765314410259,0.050875085118997056,0.09913155992527053,0.026283875988792126,0.08598179831097492,-0.03324117418062102,-0.036719184210755186
EFNA2,,,,,,,,,,,,,,,-0.022613943990013968,,,,,
HBEGF,-0.002506415748132929,-0.020191063938656873,-0.02523385831031997,0.00043519009786749564,-0.04711508466371379,0.03754101426824165,0.0737998527120269,-0.04879437311329715,0.03358651312753349,0.0039950187046683405,-0.06796469291018245,0.019877318922711027,0.017134626657415112,-0.08310731426058376,-0.008222424659300042,-0.004988632769679855,0.01725860911482429,-0.03260298923829765,0.07175704657375645,-0.012019003860709332
CSF3,-0.032561375110170626,,,-0.03416375200315125,0.004931433539333107,-0.019347791455683647,,,-0.022242037919126264,,,,,-0.027270348165984677,0.0011449938102023852,,-0.026132723880069143,-0.01908515062133117,-0.03017309173333391,
PI3,-0.010170000305342208,0.03821277397657454,,-0.027746553459919554,-0.04756883789468493,-0.021785868542306342,,,,,-0.015778234641413542,,,-0.08382650651415749,-0.06325335747634495,-0.017771218391394138,0.027933491197162874,-0.04146569188043642,0.03038418685633816,
PCSK1N,0.006898146023479575,-0.020099825827452924,0.01342055844053909,-0.02341691948860565,0.029685124835539117,0.018611158792744435,0.039227179570313186,0.025566709079201114,0.030801167110306966,-0.021085996313567484,0.005810695463448879,0.04014769274819195,0.021278375976946404,-0.01511452454435597,0.01730034494249275,0.025867429684790205,-0.006191528402977019,0.06961813971188917,0.020526488040767715,0.05532678634178728
NTS,,,,,-0.009425982436800177,0.008944488824554408,0.022589473282896344,-0.016118657559075576,,,,,,-0.038729646496310076,0.07762765054234157,,0.08297271687666533,0.1092698618506386,,
SFRP1,0.008099453092489897,0.012405560755092599,0.00388273036726788,-0.02500954264464342,-0.017690656608685115,0.009193775127447495,0.005605812228543695,-0.03895124744120295,-0.040385682536139285,-0.021423312534613503,-0.0032114150991578395,-0.02358378159634936,-0.009892800531698066,0.05769352948629559,-0.006659124744440264,-0.03070776038593036,0.040251302438419366,0.14042763355328242,-0.03764336134477107,0.09926521851910139
CXCL13,,,-0.03699747110201794,,0.0034500064288792154,,,,0.09359357221517231,,,,,0.020017911983159276,0.000563722802109401,,0.022073637726296242,,0.08179828062075584,
MICA,-0.054401438777710615,-0.024153754183191014,0.008105645189101137,0.033975925802027115,-0.00860206125879827,0.05746583799854102,0.0055508824033143455,-0.04113478439823996,-0.04668328503380401,0.021898626413010394,-0.02371336424737139,0.09462675655478657,0.02534282904457195,0.013097371316399905,0.08228084998078848,0.07817870955957233,0.0650706800711937,0.01398443470626732,0.021627415059704922,-0.044943810299157824
TG,-0.037135136416264286,-0.03766948424328297,-0.0052261042188436,-0.016278109059902734,-0.026976892887569315,0.06254538804503937,-0.023277750114120328,,0.02854027483225386,0.015203097008750565,-0.03141449478577442,-0.036322824694606515,-0.02927438264611847,0.05877843516246771,0.01539507699747056,,-0.021507633323910428,0.08482213168834936,0.04795927412532119,
ADA,-0.05491680013709985,-0.04502131967581742,-0.020258507548387282,0.0041601684374093974,0.05492785581324865,0.06681579207877342,0.016707471299329802,0.02647002329700887,0.04671777094929613,-0.043279992047174844,-0.005662432820876842,0.0344613102589093,0.06300299629576335,-0.03367568462715331,-0.008430560069159647,0.040179365203094446,-0.06450290470396684,0.09007383994965078,0.024066462362977586,-0.04237845167350841
LAMC3,-0.04651219259105317,-0.06137824951087006,-0.01120443657718157,-0.0023209927742315474,0.0333754119130424,0.10847954058840666,0.028905339803130543,-0.0341549260869841,0.011437073279915631,-0.04985368863043519,-0.02754872987833416,0.1041173755275543,0.021281303642862532,0.02877705976854501,0.0016532991110569622,0.04238624332855333,-0.04813964907022974,0.012437328503885752,0.0033922455621917024,-0.04138812543078867
CCL7,,0.013334486721117337,,-0.019513191049824137,-0.023243753116184002,,,,,,,,,-0.024881870123270686,,,,0.12208632846696649,0.0090531019741946,
NGF,-0.026838549513925322,-0.0356469008505368,,-0.01197074456087706,-0.02481028721086729,,,-0.016118668172142126,0.06521657310812116,,,0.07729852162981775,0.029557702546496586,0.016361824260808826,-0.0034485037236907487,,-0.044864176147529244,0.01721130673345962,0.040509800672673936,
TNFSF15,-0.033202635291125604,,,-0.021728892611928,-0.01720959593134575,,,,-0.014164166928511152,,,0.026068758138210288,0.02309175168666204,-0.006770317013461078,,,-0.01622797288601003,-0.012676042575670607,-0.03339394496610759,
HMGB1,0.052051216144276914,0.013461872429021483,-0.013860845279591152,-0.003602817796050915,0.021421172295242555,0.12767185983278195,-0.010207702501579836,-0.04593578866185901,0.006967285199526859,-0.04057044505630413,1.5994450721332188e-05,-0.05377198891951302,-0.011403136404854715,0.043397871460649586,-0.07616710106012069,-0.020001887042796863,0.009265588698388214,-0.027208704640313757,-0.03855666468250248,-0.023785605987999135
ITGB3BP,0.017681159171096666,-0.034961495878573855,-0.021518159909429846,0.011178639034630945,-0.06405124783257704,0.10696406307021766,0.017857140343369972,0.05420146596458638,0.06211725384956844,-0.034745567496816746,0.06289603413920772,-0.05973209708596556,-0.0017453043786150332,0.0002261946049803818,0.07204113811521014,0.06940120894296804,0.015013345819505064,0.03916406758193339,0.025232022425666568,0.03293838018232451
AANAT,0.029411905389213868,-0.030122146578381952,,-0.019771072096764663,-0.015506875167027607,-0.017452231481422137,0.07280070947478841,0.09012449820801921,,0.006244166581827369,0.1357374948652045,,0.06552590746642538,-0.021828420889181153,-0.03043224372255567,0.051143265836553445,,0.03724611271256105,-0.018423652649725685,
RELN,-0.020996515582663196,0.08522433508100552,-0.04882331514000207,0.05240471383680799,-0.02160715601789682,-0.019544206822833258,-0.007431007031799698,-0.05324751227919133,,-0.019399907068318772,,-0.028663899617883074,,,,0.047955825009611555,-0.01960163258310031,,0.010645350861819064,-0.01835692159011858
IL15,-0.04719697294188994,0.07605354481818966,-0.0009763628598201383,-0.005659903480759137,-0.008883600977315559,0.023724128499388784,0.06285114874951958,-0.012213487718359733,0.01483427492060582,-0.000540280985615851,-0.04426687913802926,0.01914441988423371,-0.03449954539425267,-0.007167851525297455,0.1289510242202265,0.029046505943906443,-0.02948961234649366,-0.0016866783856005793,-0.00793467297439461,
UTS2,,,,,,0.09876108659492454,,,,,0.08839202242661977,,,0.029214310347559485,,,,,,
BSG,-0.006414769101767351,-0.012593481767238318,-0.046699155318443444,-0.04414427825335395,0.01614005120693369,0.0567872951118181,-0.005303230174470512,-0.023949045244598354,-0.039583324795767975,-0.011357685357803063,0.09382036006557712,-0.024679930786647663,0.007470577020544754,0.04751668038521078,0.016551495047370763,0.08361086711879928,-0.08119867597159702,0.03063621022017254,0.03780880570533165,0.13669699466283763
ADAMTS3,-0.02621740763941464,-0.04165600877974674,0.0017986284835156648,0.034079714913041625,-0.0208322865888745,0.17007981640791678,-0.017808245038005713,-0.00294902118444668,0.028451328663395753,0.017064315492962272,-0.09255407905120129,,0.044181183261585454,-0.01196500435253373,-0.05601483019876251,0.010059416190115078,-0.0317563430033631,-0.0029329796789431943,0.004661414929594306,
CD34,0.0038215825524108155,-0.03581180681027478,-0.01868282597046105,0.04923007591480628,0.02599232833150029,0.08264862749114786,0.007785563477331358,0.0009830368739058583,-0.007367145510137333,0.0005094094020317575,0.00015234547481760417,0.035484959474195936,-0.005817606779564173,0.08675183315277209,0.12671769041958342,-0.032182847376915145,-0.0368250346413,-0.005131423997222202,-0.013777594044300965,0.12993241286491647
CCL23,,,,,,0.05706684543651634,,,,,,,,,,,,,,
PLAT,0.0537290469798321,0.02613284635911371,-0.018456816534585037,0.07180425527356726,0.02019734664288981,0.12437674689621926,0.034178476281779696,-0.008311723859523062,0.015263386441909702,-0.041597548948072466,0.01903390242130881,0.024301429951597103,0.06839512753153813,0.05653607070613342,0.06045037547565759,0.03610462349297798,0.026896085803515147,0.040201674628994814,-0.0038788224340103985,0.0015998532594715571
NTF3,,,,,,,,,0.06461026112337072,,,,,0.027147236710398818,0.02109244653064405,,0.004916953325476735,,,
LTA,,,0.026536531383900257,-0.02500954147465771,,,-0.020161447139727666,,,-0.03204518452280851,,,,,,,,-0.013897599397307817,,
CKLF,0.055628871268897505,-0.0026229695440975536,0.01952771497669334,-0.016543717311872493,0.045287631854629105,0.0952782639662682,0.01955253855597841,0.01954581187126525,0.0351486141977535,0.004450085770596983,0.01844293744384953,0.039655738371116835,0.1110075519058266,0.07317313768880622,0.048898666803349485,0.02470490226445621,0.01033442561024313,0.019716741842065864,-0.031448457962754965,-0.07881566353297265
APELA,,,,,,,,,-0.026110882614149438,,,,,,,,,,,
CD24,0.017234389078046114,0.010146747492648225,0.03194179471686474,0.010389569515319403,-0.01749841827904482,0.04720204342414745,0.01405571411885079,0.004543222472147554,0.07957595302984236,0.08040961444233805,0.040065022151735345,-0.09952705150105637,-0.0010470168322351946,0.007982435392219343,0.025128264632887486,-0.00597034992175211,0.04511317068728663,-0.013430559326320401,-0.002361853703725771,0.013750808391694729
HSP90AA1,-0.08454874532627107,0.01083035375409071,-0.004328830660281531,-0.08978082830071607,0.003041501149762373,-0.06465672532637687,0.061965447737510344,0.02236150742642585,0.01295226249148181,-0.010231451115935618,0.039647259557787626,-0.05494114056057452,-0.03446953636993637,-0.12006789865193265,-0.1296275064646439,-0.04825721452927693,-0.00010430596636353733,-0.011031242064804724,-0.01685133151728854,0.07615826185760784
BMP4,0.14105406215722413,-0.015672171093428708,-0.01621923105241854,-0.04782730536560672,0.018802625336748507,-0.022731356750146977,0.061838524553857965,-0.024170828978884496,-0.017421244129615987,-0.01446822206305857,-0.04927123957939959,-0.07881424970009432,0.011054631606674633,-0.03147450137837725,-0.006471606443588615,-0.04575826180253738,-0.013818040238680081,0.027218782594906003,0.048179945440167606,
SCGB3A1,,-0.020761752064956618,,,-0.018466774006356663,,,-0.026675137517546514,-0.02965387256786102,0.007051203803247503,-0.053931025510472734,-0.04885776103276794,,-0.03787125820580822,0.08465788666096653,,-0.0007666279007970056,-0.01974820097837715,-0.023509743449419255,
IGFBP4,-0.09064065118970446,0.0018969009681007124,0.014583377302073552,0.002228709479273567,0.027533229666732526,0.041304480079128264,-0.03240061015483343,-0.04526526025650344,-0.052127609217267744,-0.06858045922728878,0.038597361434401525,0.04014810082436523,0.008072760492559797,0.029920462710227837,-0.014172335720900866,0.061733811557975325,-0.019406767220127515,0.019165924982350927,0.013291169093220954,0.004843864098625691
RSPO4,0.038665501501908554,,0.05435971211212567,-0.03828148490868947,-0.003519409693721487,,0.024228163069612053,,,-0.0027103490302145695,,0.11774338693382012,,,,,-0.005891397847867908,0.030320146240995948,0.04263485127681006,
LEFTY2,0.025174889966447418,-0.07868795377235548,-0.015488226383916288,-0.00546541028838963,-0.03308209355086171,0.15050856938450047,-0.057746672052361406,-0.016118668172142126,-0.016015279927854544,-0.00631788017334847,0.02780880422201849,,-0.037170152642183714,-0.02112189008537463,0.05340128782717641,0.0006191452357175941,0.06364231368381655,0.12296233403421099,0.0007813462804092362,
PF4,,-0.02153698501869657,-0.013917716235501778,-0.017024874758185024,,,,,,,,,,,-0.020727245303126144,,,0.044043356146737864,-0.01819854553124793,
ANGPTL2,0.062488334265340104,-0.004355801278678266,0.019404459667727202,0.010847817222864571,-0.013274068237663878,0.10300663733012805,0.03568082603891893,-0.015334597332092637,-0.065473627300545,0.048782900701179674,0.031584578451327554,0.024997593629487117,0.0019773813703754545,0.10266624432845196,0.02766786319611049,-0.008811882379978491,-0.00945554309230924,0.03127977437318154,0.05138869675663242,0.044734191503956494
LRIG2,0.03963488194629808,-0.025187693092712942,0.05470828614424417,-0.015777880200613093,0.0008977475667459216,0.07373864087476877,0.047531301652865704,-0.012507034327716911,0.03994542986863232,0.046383079165688,0.0830314090825325,0.0867713973864038,0.1423050891354747,0.05832319246652305,0.03933544040850657,0.046967132228322425,-0.005215162589907824,-7.69270906049177e-05,0.060582321953551864,-0.008924226347334717
ICOSLG,0.0028050960195668607,-0.012319973816826408,0.04023429161631671,0.01950487391363374,0.013644624670652224,-0.020608017978678006,0.029938326335395452,-0.01892212995984699,-0.03400590272496926,0.03784735164269038,-0.026046394709357826,0.018836522029809854,0.04307156228842127,0.023602754070199374,0.020233101069831495,0.03619899497999547,-0.010856758246882243,0.011516500526715398,-0.046988079985105465,0.029048297972595144
WIF1,-0.01905522021402186,0.037351923859289926,,,0.04121821599266878,-0.05193419877439156,-0.018095030502668173,0.025948212083782226,,-0.012611706244219954,,,,,,,-0.021097917571782837,,0.04743199555146707,0.28072287046069255
NPPC,0.03627341791483853,0.10648167792983472,,-0.0034809324337129843,0.028185121346409107,-0.004262400084322776,0.00664528807234203,0.04740586288306811,,0.0698585785708093,0.04054353645557335,-0.06680488290513577,-0.014375715860883624,0.04784922461559866,-0.005794439659769546,0.09948795180460657,0.011708971870243902,,0.015036879249887948,0.19944830890056262
LYZ,-0.07582553603514525,0.007912524575858037,0.04880345383148959,-0.021066225474747135,-0.03475782386066269,0.07389351445877008,-0.01508323770136135,-0.046715877594631194,0.045674961447529853,-0.026853406844735302,0.07694077532059095,0.008683338507799773,0.029938838764434334,0.07457871307109906,0.010679929144112242,0.10146527552454071,0.004069826035025044,0.03235024830349755,-0.017483728951076076,-0.05876162364692102
EREG,,,,,-0.029993375396515875,,,-0.01658139905593965,0.024026815142419982,,,,,0.04164951297549839,0.05217871091538866,,-0.02826796552879047,-0.04300900377359915,0.07484737924364984,
SPTAN1,0.03578245671006444,0.02891779152932304,0.03677951811088687,0.0018282871200127591,0.03969168472249096,0.000272935858383905,-0.03482591247420442,0.033601509622323895,-0.009190368887756498,-0.012312474136841087,0.08650328080767343,0.02749461109016053,0.035413337530941634,-0.0022770778643178666,0.057038003695726404,-0.008924222743652477,0.051072862993344126,0.05286644536717078,0.018561534112507005,0.07730754938251473
PTH2,,,,,,,,,,,,,,,,,-0.025088604518519398,,,
LIPC,-0.01694212840718412,-0.013617195673453155,0.009204267774426785,-0.011783758028612056,-0.0026310628865017344,-0.0116353659527758,0.029478080476623085,0.08543702257335145,-0.023416170748849097,0.004556353707929318,0.023509693772730673,-0.048224001782957285,-0.04970002986832468,,,0.0024643080000476257,,0.07916473479459389,-0.011152007375711502,
COL8A1,0.07241370530454969,-0.004547700711795858,0.009583887715567625,0.020568186466613837,-0.026233417972816978,0.0514599527420621,-0.04239117372441487,-0.024713340416222505,-0.03469341255062913,-0.000771751259166326,-0.02787786184901649,0.05641345513099283,0.01614636013017011,0.022265686420569936,0.08502044927575964,0.05429694695080082,-0.010803114147031093,0.024386045883960168,-0.010058913311684571,
GSTM2,0.06280614561974926,0.024965731091799788,0.0911586594699675,0.06329988411111938,-0.04178301561657324,-0.005584874228752636,-0.044324736012599744,-0.006008628842842009,0.016781744014216712,-0.015812258697588327,-0.015241582955499492,0.008802482161977761,0.0724188335830959,0.036974011663214054,0.030072620515084678,0.07694746219646587,0.14166692369830053,0.022405948833553416,-0.020540355940658592,
IL4,,,,,,,,,,,-0.046433058650175864,,,,,,,,,
SPX,-0.019911355720012038,-0.01682048352773009,0.06833450563282381,-0.019186316378622982,0.07947281115394829,-0.06120657328369894,0.015513926230369228,0.021156089421203762,,-0.02887950210274705,,,-0.009525298086015798,-0.025087047626807513,0.1152609248881452,-0.08988453795307885,0.02768911356750725,0.09060281401534773,-0.011091720180129697,-0.009059460087315683
MFGE8,0.0957075459485601,-0.08997643998821384,-0.005033136433453011,-0.02160036353313154,0.05917173376287682,-0.011622659058721285,-0.04305161827151178,0.02256650145557882,-0.015570427056936158,-0.0069103537345676725,-0.0409834363507545,0.08033784145589938,0.04505063482414697,0.05299856529757602,0.04742164216928405,0.07606511800013517,-0.002477910718612295,0.009044371580548598,-0.02207667757278603,0.11386632980944804
TGFA,0.0504168916985124,-0.012251581208521626,0.019395263564054518,0.009560544413607567,-0.0649598571496492,0.028470700326859756,0.0043726751964945874,0.0032224589627033577,0.0881153974079418,0.028894793590166445,0.03955483512769907,0.052181517473916535,0.057397930421164124,0.010702051946877343,0.036677119870290056,-0.05269989070827277,0.013034178083222827,0.07929993663404934,0.02777190912696873,-0.06220624200448681
SLIT2,-0.010913040934418722,0.02466206176361533,0.011369011746261476,-0.008592006395209333,0.042518694260325215,0.03683450108280174,-0.039764040734476355,0.03881338930342316,-0.005900856669640766,-0.054693154124021835,0.0384789690909542,0.12353859335862982,0.03159086037796053,0.03686535625175625,0.1320117982305421,0.05790911259583229,-0.05644529406524211,0.03887509122293694,0.008077286662977605,0.052529811956072654
PLTP,0.02750151256888459,0.08322230358497061,0.0356940999356436,-0.01653773609339057,-0.011418637518998288,0.07976926855543826,0.008926475119696449,-0.021794185712430143,0.0034965246394811087,0.019557746839037958,-0.02428719177401335,-0.03846228905151276,0.010240996855304312,0.05975816513517574,-0.009058681464190532,0.07098616514184818,0.016315156106908053,0.04477424055735655,-0.008639160738837408,0.06356580424111696
APOD,-0.06588873954464786,0.01888146397738082,0.03504902700058137,0.017985527775285268,0.02603593689419762,0.03399165042569935,0.029947317521635274,-0.04066428138607906,-0.008094947280401703,-0.06772878486249843,0.080967525936769,-0.10376208487136304,-0.025631370794618014,0.10241387601455006,0.025413454289794447,-0.007791175384998749,-0.04308068267439317,0.027554401562024603,-0.03536602872710409,-0.06898587965019651
B2M,0.01185318088281839,-0.03716540424603175,0.048659809884902476,-0.0019016364760020509,-0.028730141755253902,0.10720668074795625,-0.0014594198269781908,-0.043586535634551976,0.0199639551810207,0.02473059313840408,0.03486228196292313,0.12509877473695918,-0.013419703741179668,0.11238749419061493,0.01216189059449409,0.06953315086199957,0.013741814232770561,-0.02067626682024972,-0.03606364743556352,-0.13114595253660338
OMG,-0.01857320551623822,-0.02518397308485377,0.038121930215085725,0.03242621253584728,0.03554156205262986,0.010026386111403303,0.02335388234161734,0.009371335064023238,-0.011860146453366575,-0.045129937142880105,0.051484316893917664,-0.06805284007911956,0.016509990684589585,0.02296202172298407,0.0661288839739348,-0.011057501236807224,0.01839601223484739,0.09641929289605959,0.012938983956513765,-0.018733867398015143
CXCL3,0.06385846372766675,0.02333724386684376,-0.016565606887803907,-0.03196410401142132,-0.04421269316309602,-0.006460876163608732,0.038327576318904474,-0.0011194325733292025,-0.028457286738481528,0.036885326588637184,-0.05640221660151839,,,-0.03199142981446213,0.004319434813580519,0.00889586253256059,0.022770565135043472,0.01661838972158067,0.048271098390026926,
CXCL10,0.04012713400726686,-0.0043784643974698854,0.02385897736325659,-0.033115208358631715,0.010786019420787472,0.09696009136648424,0.029222373250386697,-0.034670481901400756,-0.016160664512346424,0.001786237295296871,-0.03169408127131878,-0.07960105235949345,-0.04697895005184359,0.040676521480825525,0.03200107102335461,-0.024544916842768837,-0.03101168265347008,-0.036225659439572996,0.03153338219058574,
RSPO3,,-0.028202202190900423,,-0.019771070635906284,-0.020635117287487903,-0.028657489486178717,-0.035416155388704046,-0.020794889553092392,,-0.024116416122971017,,,,0.08111604992740307,0.05528263979250425,,0.008602331911847904,-0.020295467966090008,-0.01685173035495206,0.22538121304958192
CORT,-0.0041752901674165675,0.0007067578514734335,-0.011194867309733904,0.016416500205852832,0.004031520786413734,-0.018621404990223966,0.10564800130209841,0.0226035087062161,,0.002971555717607007,,,,0.0025397960678679695,-0.021690008724597188,,-0.0276748442765576,,,0.07228112264429301
