,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.09367755332661178,,,,,,,,,,,-0.012394781428802869,,,0.010455620952030993,,
BMP1,0.031474578454164195,-0.042686646636554096,-0.02319404358793372,0.024264470534676636,0.06583997616387108,-0.015514838635009989,-0.10674438220624151,-0.25844082720095507,-0.4975597798507762,-0.21304252516784178,-0.04385895285355514,-0.2888267472943221,-0.2992683700310359,-0.030175764106475052,0.20983418208561214,0.00015769694912608735,0.08922424254086228,-0.19238829982918826,-0.1530990256429095,0.02161431314239121,-0.24427727108652128,-0.14890437116163333,0.04365599940070975,-0.27485428502236436,-0.05676574913019044
NDP,0.12269208076212719,-0.00773773512858111,0.08845966604252416,0.051743573791402334,0.07146831349183261,0.029309568101148223,0.17721143013036753,0.07333467670727487,-0.10750489603420858,0.12093212321136414,-0.01352755392823096,-0.1226160232653664,-0.05436563355596391,0.15007328470672654,0.2642202599403331,0.054931744888995944,0.06887485945623696,0.03644954161147586,0.12006741216644237,0.02196666061216282,0.14594124338383146,0.04123815022712931,0.19419375469172964,0.0957905030370164,-0.08189790954101718
TNFSF18,0.050778427189453,-0.07156268032364434,-0.0003450930845747151,0.013189736675778888,,,,-0.05138734024882944,-0.11550130569934201,-0.0356384145506304,,,,0.026670739203051633,,0.09494199070953273,,,,-0.011848554085701015,,0.04520370553598201,0.10984896978777263,-0.15261852253520267,
IL36G,,,,,,,,,,,,,-0.0157863866722147,,,,,,,,,,,,
RTN4,-0.08042543297385582,0.32781733814634906,0.11990283264871723,0.057135847949161,-0.012194628769096244,0.14390190721308238,0.27327964857282505,0.5740247834841894,0.6033346745402637,0.3144444941499092,0.35691709957392787,0.6021235148679314,0.5269450941397509,-0.08622376062897502,-0.06053480429935689,0.02484018524338311,-0.13839071946981274,0.0799249042735494,0.01641582044445189,0.03372553284254366,0.23505289776209803,0.07183466617046404,-0.033580172558097074,0.5795841993686593,0.046722115792879125
HEBP1,0.015924866945296608,-0.09113823001364793,-0.033353443066032454,0.017813491616153577,-0.03940304880739538,-0.016097773605104285,-0.050633703888473006,-0.20265522596614555,-0.24808630398412224,-0.03154321751972557,-0.07373225277806861,-0.30210760331895564,-0.0367594055126611,0.026291872842692375,0.002681155421856367,0.08079625699842838,0.0840461426468173,0.06798810704449966,-0.02034669260207689,-0.03577712133541117,0.007878135863959582,0.034829222000909196,0.16431777281299592,-0.05941211707316748,-0.05545655078480543
WNT7B,0.0732139533619983,0.27153343220184323,0.02204330761002319,-0.01493195853930411,0.10969137508328806,0.013800706527160006,0.12934807953569974,0.10401819564909127,0.35381945849726626,0.01859668309007734,0.11365288643077252,,0.1482794446427602,0.038870167997977656,-0.12771736445129916,,0.007540766518975598,0.006218247768420979,0.091408796210506,-0.026140947037026355,0.007236486769736257,-0.0009147175230639474,0.014997051325236904,0.029372310935008694,0.05287477085029732
PTMA,0.04024820079627732,0.00540291715266408,0.17076357575243795,-0.04983120272870263,0.2807867388107644,-0.06329088180834078,-0.18454112565731348,-0.5703069500051383,0.07166739723569657,0.233290251656298,-0.28472184080841656,-0.7902425967053527,-0.5138595467408693,0.00152747090888268,-0.1087484040968974,-0.06759661745572884,-0.1826634845130784,-0.0646333284449473,-0.02433406775755545,-0.02368683590455194,-0.020699540945698054,-0.21704638918041044,-0.09252392120589462,-0.3139286153838363,-0.3346169169581288
FASLG,0.054404751205386674,,,,,,,,,,,,,,,,,,,,,,-0.040075790958272864,,
CEACAM1,0.02149767233647382,,0.09288503567952956,-0.006884620796982991,,0.042948952870822114,-0.02627827138518924,,-0.10156954420981966,0.0020243523657961617,,,,,-0.03296506378427758,-0.04553909204095486,0.12381403774895618,0.08510818038674199,0.012839066871724786,0.0022417757128187403,0.010652391860101303,,0.08369079543266811,,
PDAP1,0.16687839296344967,-0.09828087997227748,0.14177644446944393,0.02180346651009967,0.036898774192477564,0.004902550578280704,-0.12542988687356088,-0.2575074287814333,-0.3314427702196681,0.04050922427834876,-0.04772936019306686,-0.037591090721348905,-0.25000254807652794,0.03431194719766148,0.08543863636419703,-0.020924447375736586,0.05213979312209114,-0.041957419574460426,-0.09522480990706637,0.06269999240016436,-0.004794221441481832,-0.02626713670836204,0.018697563261170586,-0.07786234488627947,-0.11795474599477687
QDPR,-0.08202886456105667,0.1854488703099517,0.13987734395925436,-0.005790965122821026,0.12416184083541247,0.06251404480799634,0.3135743067026788,0.25077075394589227,0.21750119052659841,0.2866874000301638,0.035716613681044465,-0.523065851759832,0.12152295684525248,0.03498336145936123,0.18375392207415414,0.08255050701544368,-0.12961866297213356,0.1280155346952903,0.17587900181493185,0.02918187717908684,0.05995029575247303,-0.16127132940819294,0.08083617948675711,0.5099072000505719,-0.03305755359319521
POMC,-0.0315523145415512,0.1602748644720099,0.016738034368890698,-0.04792084344756786,,0.05090261572503254,0.15310908788274163,0.031495635548648836,-0.0009702012131546741,-0.020579047044210423,-0.039648968128202844,-0.15528049231860644,0.11893167705394882,0.018319098886733748,-0.019011166069949407,0.04168627300407114,-0.045667957959053186,0.07848121551624694,0.049906364697371065,0.025377464885293036,-0.05686719928662169,,0.075873927985276,0.02988257159263591,-0.012480349679912291
CCL18,,-0.0025924562988532086,-0.11729898821931538,,,,,,,,,-0.2846335122114436,,,0.06324837694193317,,-0.09853010881559564,-0.01140478568445474,-0.03819356224490801,,-0.09117623381997561,,,,
CCL17,,,,,,-0.0005345622959907883,,,,0.02323735717468268,-0.030114329153246196,,0.045859339936246336,,,,,-0.04109444113103084,-0.06630936606301283,-0.0035580022174067087,,,-0.03632420320610592,,
VEGFD,,0.023270439488076264,-0.010208162901239725,0.001521542600277921,,0.05390990720589901,0.01525685678148641,,-0.08842606193073577,0.04463823624772851,0.05505415908668978,0.04037356229678794,-0.008133179971668866,,0.017671704030759735,-0.03599851696907458,,,0.017982193930666305,0.06065352698117929,,,,,
TNFSF13,,,0.021019934682422556,,,-0.01118223598732882,,-0.012356696363014268,,,,,,,,,,0.039109922373558204,0.04646320041914321,0.01393839520434412,-0.03422154727072124,,-0.008996671715636685,0.013814215187142145,
WNT5A,0.015313606311956296,-0.07079278931049145,-0.02447892315346523,-0.01916663983469451,0.08538000099400568,0.11368398284900139,0.03515029753880503,-0.3850210682919827,-0.3950116113819888,-0.024382959540521786,-0.14744918453042755,0.04396670297818814,-0.1464976181777679,0.03673426286461581,0.021414302625555284,-0.058061747544393395,0.14193055884834319,0.07847590855555182,-0.05049083361168814,0.005510493168548889,-0.06679897450883575,-0.10149660178623268,0.0053824341298339415,-0.3137326650475564,0.0014693777887916804
CXCL8,,-0.17553538065327218,-0.16956294507143727,-0.005933844764193646,-0.13683550976166275,-0.16085761066449292,-0.2552821084297889,-0.08444325228164892,-0.14264845534865775,-0.2152957863240547,-0.043016330876513464,-0.2832414365433495,-0.14470356004383755,,-0.28185573517321466,0.001869019881756596,-0.08593859372274644,-0.29265343445884623,-0.2971154878381116,0.023176246815192477,-0.09390110737041928,-0.039237899327974245,-0.020388397404448724,-0.33993382919456566,0.007971631642642975
GRN,-0.16202108770316204,-0.10915717416585581,-0.08336903459538778,-0.09791506016454467,0.08237782883481336,-0.0005771940318844654,-0.12528055830488827,-0.2989140701582041,-0.5093772054599949,-0.012800935084450783,-0.11731825368239138,-0.46633514244762164,0.12070443764406986,0.05208936114629539,0.015537254424616162,0.05283358138726847,0.0020696267130815263,-0.06377728023931073,-0.12053800062313297,-0.0015080455075824812,-0.262592697615991,-0.06753511048759889,-0.10253367434844547,0.14612373904942982,-0.1773730487746543
