,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CD34,-0.026903467695776364,0.004360804153462587,-0.02158461755424651,-0.04478956594399482
PLAT,0.014998608100449383,-0.010346918579806096,0.013640942414571906,0.021696033628701088
NTF3,0.043617545646889105,0.038514069804856894,,
LTA,,,0.0075268101042358145,
CKLF,0.04368368327478094,-0.06349099066347286,0.04821335232432011,0.006917693356153521
CD24,0.03259788588452335,0.07675264503758852,0.017127731763257777,0.06742312410743158
HSP90AA1,-0.050641928601851995,-0.06885298684319495,-0.03849851548942396,-0.03411223836079365
BMP4,0.04354905371323658,-0.00977993325667067,-0.052682854301316466,0.015186670123115345
SCGB3A1,0.028491878044750084,0.04597445339705272,0.005087020929824122,0.10597827956945419
IGFBP4,-0.013494450175457709,-0.018796575344742543,-0.012918756065369586,0.0003087078067985619
RSPO4,,-0.017546665155112193,-0.02154430991634127,0.0427647651301107
LEFTY2,-0.017779049030399428,0.040211522513548585,-0.03006707409823313,0.011282495917211822
PF4,-0.014172413612604372,,0.08914159285762335,0.0017175209999799417
ANGPTL2,-0.0009586735591665952,-0.031743803267779785,0.011465095214410437,-0.006658224796615732
LRIG2,0.06202273120782148,0.050822351963595906,0.005215297738185696,0.04697130140938221
ICOSLG,0.004215356171504066,-0.0173016654804432,-0.003312080598906058,0.016477312661024864
WIF1,,-0.016311324865108997,,-0.001802333548166626
NPPC,0.005650560890438295,0.008249586380843752,,0.03821232960795078
LYZ,0.04575819436791015,0.005357250153743179,-0.0062819949633528644,-0.02434803334600268
EREG,0.01562569382057286,-0.004703881367241151,-0.03939754121692456,-0.02536182402391263
SPTAN1,0.012549200097303453,0.05658631798259731,0.010945668816867286,0.026589210752330422
PTH2,,0.08694119721523995,,
LIPC,,,0.05746324421003568,-0.002957896572092915
COL8A1,0.032144868509505216,0.02769448955178149,0.08174876248224763,0.017359190405114976
GSTM2,-0.04381082813407467,0.03970558058257258,0.03721156979631286,-0.05280520378126786
SPX,0.12511905444442584,0.023858597688712995,0.02582757705970429,0.14988018509457884
MFGE8,0.017184744260106688,0.001508566063032612,-0.06230781961729337,0.015116721724986643
TGFA,0.03894345616534103,-0.06245078091608132,0.037570229414784044,-0.03936644811240618
SLIT2,0.06963783293849055,0.030971762404342112,-0.009217257461674275,0.013144310282752512
PLTP,-0.045924866506031566,-0.0306536687482968,0.01390139012130107,0.032260626702572265
APOD,0.04243360584356361,-0.014269659065316163,-0.03181171377540278,0.03756583863686057
B2M,0.0016600382263872709,-0.06612171305071482,-0.011201142480623618,0.03449581885705525
OMG,0.05844793480578117,-0.020085655316123933,0.0377420327987762,0.02323326227492752
CXCL3,0.053018339595649534,-0.004780251948666161,0.03871208546190691,-0.04152616054833672
CXCL10,-0.01900931518744279,-0.023975903245112107,0.01251853825671062,0.0315800661584154
RSPO3,0.07365165292160125,-0.03879571060836982,0.003601010033105745,0.015725953172304942
CORT,-0.014830710517023013,0.023269310376815223,,
NCAN,0.0304547863821713,0.04952978794048892,0.03895079531503008,0.009441425030190725
PRG4,0.015867507399200637,0.024183702181730233,0.0005689702540667667,0.06784992143447849
ZG16B,,,0.011698299859876575,0.03414289836779393
TGM2,0.02819348564759451,-0.007965063117356272,-0.02808256556302412,0.001264433514778884
VEGFC,-0.029715338700461717,0.009061707838888681,-0.022662656784345845,0.016787921148466983
WNT6,0.03141044570817715,-0.023287288259269078,0.04892952239046893,0.08801635982743207
NRG4,,-0.0231708265976378,0.003986608385273411,-0.029202809080475026
PMCH,-0.02080828028970563,-0.013340805286220647,0.04735887503950546,0.11423288092148685
COL9A1,0.005390020950500498,-0.0026440852541148225,0.05497099317659298,0.0073900552427370566
GDF11,-0.041531750381448886,0.032225473796445255,-5.603836376129729e-06,0.01277840152944893
RAET1E,,,-0.020394481498528412,
IL24,0.015178232441000597,,,0.013420780495184909
SORBS1,-0.00729165492283476,-0.05694798905598596,0.09104366172605312,0.06164678060968142
DLL1,0.05760507073206546,-0.0030736224690291283,0.0032492461501251535,0.03165215939117714
TLN1,-0.050088296725569185,-0.0247151502593159,-0.043309456216507,0.020794482258366612
COL2A1,-0.024407870576308333,0.08211766896199414,0.005176863233800128,0.030837209886655805
SHH,0.028909442515434383,0.028453476065638268,-0.0014915014713669014,-0.01207757721763921
PON2,0.039183186664622775,-0.039189392178917114,0.08910268890825779,0.03464800902775442
ICAM5,0.07616716930924404,0.018081464551537193,0.0025244773094840562,-0.006756420595991672
HPX,-0.05217588468578682,-0.025665483752624344,0.017162315823008815,0.08827194157139072
SFRP2,0.03647570944923613,0.021869277988053774,0.0385039936714914,0.05605397378549609
CFC1,,,,-0.025839891192284043
CD70,0.01769889530367557,-0.033742578632425885,-0.028364328224546393,-0.00025382108689159027
HP,0.007051126806824965,0.05270003144069594,0.0013794324095593698,-0.02802698256441422
CXCL2,0.02075272809913482,0.0022893860254226384,0.03474888611137248,-0.010513883002520468
NPPB,-0.019459021928963843,0.05369575055776331,-0.018858764026882642,
CCK,0.03660328788945622,-0.019951569985484575,0.00956496684234167,-0.048327184479549784
SEMA6A,-0.03375052659806724,-0.017392752822054252,0.06608526210689909,0.04649415522740032
IRAK4,-0.025991938935045936,-0.05216730794509881,0.06278629143024737,-0.010956054087231543
GSTP1,0.07910591193872618,0.0023291275847385803,-0.012703748380868084,0.09067509266416925
VCAM1,0.07933558342452933,-0.029506804417746262,0.049862391572785686,0.0010467061040965958
NXPH3,0.0649308063613288,0.03536014949222665,0.008029117021408877,0.048308650525279946
MTMR4,0.072716080665241,0.056548204276792066,0.0022256947463388612,0.030984721763437313
LAMC2,-0.018315591226316114,-0.012949332399929712,0.01001869034618047,-0.028121218960509873
IL10,0.08216473558023017,-0.03224648685723083,0.04453807355089255,-0.016864487093385432
SEMA4D,0.0749716434912202,0.06341212162788054,0.011117639101153067,0.06559847677410027
TRH,-0.008159770578200913,0.015123697794257252,0.09981184199532359,-0.049075244915541584
SEMA6D,0.05988956905266561,0.03129476980363364,0.02898718908276562,0.05145078471403021
CEL,-0.004303736195600831,-0.03278020894600045,-0.010131417968647501,-0.030043685896979148
PDCD1LG2,0.015912005702159296,0.06094850176863771,0.036887552011334465,-0.026042954352076538
SPINT1,0.0018232073223267702,0.045425256278981946,0.036097422965846476,0.028997912809392352
CTHRC1,0.021965039165749607,-0.02053851470893064,-0.054413269561569645,0.07029485953319337
PODXL,0.01972201997431746,-0.0014910259980789214,0.023655666323893442,0.041623069879231506
JAM3,0.013022742459211105,0.018059657024005814,-0.015365623162764587,0.010924858470759538
TGFB2,0.022082800941071408,0.041064461960035666,0.07175810353888637,-0.0010423074925745306
COL18A1,0.03006016715864752,-0.009741019030329937,-0.09463391492674554,0.049856929522438136
NODAL,-0.017227140739049823,-0.014808532817199647,-0.028908856458568794,-0.05858104295462995
INHBB,-0.012069898350143323,-0.014032518643244288,0.059189437225039235,0.054609803767991474
LCN1,-0.01626885547876339,,-0.021360808612560848,-0.019724635855750974
ARF4,0.052318632702688946,0.00697127166110917,-0.02994086433931054,0.009181998890072497
CXCL14,-0.022264357575624356,0.015166319476813076,0.08021619064198593,-0.0322833330420678
LIF,0.019048522070368175,-0.01590850143104958,0.0007826971190297067,0.02784643063029611
IL17B,0.00507790300353066,-0.018423190863438476,0.10093790486931149,-0.02230141253881143
MMP1,-0.026815154935272697,0.1834747142984591,0.01859592726466579,-0.04990885146755101
MATN1,0.02679614181668637,-0.0189870760074084,-0.02569017950886211,-0.020323501187332692
ADAM28,0.0008359323045162616,-0.006202731537133553,0.0019795448824442593,-0.006936883327510167
TCN2,0.017261998088086303,-0.021574044257891015,0.0074067629663547045,0.05438361281550232
THPO,,-0.016470408996411643,0.03128084138418631,0.03380612327376331
CUBN,-0.01005403909855694,-0.052406483152351246,-0.010283931063050488,0.02272252295755878
TIMP3,0.040597487159830255,-0.035480117128271385,-0.023857403432767932,0.031388288075448294
PIGF,0.05366625763445751,-0.08905414635402208,0.04407120811623409,0.021880794954875812
CRH,-0.010945083353498286,0.09065736306449997,0.07285089655606779,-0.008794239384156102
BDNF,-0.04335653623502455,0.019496966080800416,0.1143220353400663,0.01994237669144681
CCL5,-0.017199093289859458,0.02505731060321679,-0.00041413738523399436,0.022797288915459266
GAD1,-0.0009571816077688516,0.02278096658443935,0.013846505732603041,0.010964718695610253
COL14A1,0.03102733826988397,0.01445599037845576,0.032699399154205416,0.013483936389149244
HLA-A,-0.006563710450589586,-0.07870138170104544,0.010294229314600039,0.0031686353943026053
FGF18,0.12385628187012673,-0.007298449731367996,0.05902747505290176,0.04492649134547482
ADM,-0.014470947802652286,-0.041054664112589616,0.0031931099317481747,0.0020147691981860076
CCL15,,,0.025996409953864593,
GNAI2,-0.02252420708052546,-0.09414493907499703,-0.004934430370432018,0.03211868370440646
HDC,,,0.03794900560074074,0.07738344272362006
COL11A1,0.050473883737283655,0.006230164810448432,-0.005763409683402338,0.013718628361570916
NUCB2,-0.006406779553824264,0.02057445116044481,-0.034862908371807506,0.036367254896294006
FGF16,,,,-0.020026159311813205
CXCL1,0.03878203805657184,0.04091568517662131,0.007768596472665905,-0.03265990252001771
VCAN,0.02436063465788868,-0.04922613666625214,-0.05034223012371236,-0.04079213725363975
MMP7,0.009030653619950743,-0.012566310950427635,0.02638826023280779,-0.04679807319076933
PTPN6,0.0778321757284192,-0.05379904319953572,0.06697665751864676,0.06353440869896464
PTGS2,-0.008509597223023163,-0.020779243264067368,-0.04253684441304559,0.0011506518158939253
XCL1,,,,0.07192902109152464
CD58,0.014691348821371561,-0.024723956937844904,0.00793730271283043,-0.03856658480565348
TNFSF14,0.03481435482871112,-0.01926342116705124,0.04549326545386212,0.09967091561174056
CNTN4,-0.038591965002294885,0.05273898904119999,0.021852111729132467,0.004370956650833472
INSL3,-0.016070812147815253,-0.019263419305894584,-0.02508430043951983,
BTLA,,,-0.024255264293460272,
MFNG,-0.004742179776486369,-0.05376746957147961,0.018836533272321144,0.012344699800130062
ICAM1,0.04790431651317816,-0.007968216755250127,0.0321700509202691,0.027469187055131954
PROS1,-0.014747083174169506,0.013110460547308307,0.035114577293247885,0.05712575550460911
CLCF1,0.025511819993479873,-0.04545640131801333,0.027343332321816058,0.034841269175191085
PSAP,0.012542872712953757,-0.02449112481765766,0.05804253456282453,-0.05809560006747584
EFEMP1,-0.03603826250476204,-0.03984401335209729,0.04837651474345581,-0.014633018087899687
C1QTNF1,-0.014917928702417885,-0.038064220867102774,0.012139149444200567,0.03216070552475157
ALB,-0.0368444571975753,-0.03224648601606917,0.029342862220420724,0.0580982739008387
CCL13,,-0.021607927614892528,,
EFNA3,0.054177217824392436,0.085763538844551,0.04615387506200153,0.04605543197056048
DRAXIN,-0.006447709508463617,0.006324598616969364,0.03864128101551908,0.0180619997579087
RAET1L,0.008650964391794016,0.040834951579572745,,
NPTX2,0.04117300786100866,-0.0578720296553307,0.0363564146977203,-0.0015155361041125242
FGF11,-0.06220861872723654,0.05850583692724461,0.05179790016760674,0.03049153097227777
CD59,-0.030772957614058155,-0.04949434991869785,0.007640695614106161,0.00035859125409921564
COL9A2,0.014603822098725369,0.020720185583391705,0.021309244526640556,-0.014746916830383932
DLL3,0.051131051333811885,0.04328138469274212,0.03932838969968578,0.01701399825748187
FGF5,,,0.005770650590226044,-0.03435278722702251
LIN7C,-0.052173759709987666,0.07109685954376813,0.008434660982364449,-0.012284254573204053
GDF7,-0.013946446101586522,-0.015660035499883262,0.056692943024781325,0.035261744559645425
PSPN,0.043034719883233784,0.008178657628253544,0.03933883509613055,0.025575529622766283
ANGPT1,0.03251863869181401,-0.05355270241119946,0.05313200348076399,0.047707982851446847
PNOC,-0.014830712130559124,-0.01856561169124398,0.03858243152401844,0.06848934147519639
L1CAM,0.026411571653167286,0.069146004314508,0.04821675302937681,0.026248326337105048
APOA1,0.07361152132620095,-0.043475731924763235,0.06825798306928554,0.045597787934980136
PSEN1,0.05518084759433457,0.05564064360109776,-0.035063037085962256,0.007060902628911563
CALM2,0.06238888118938942,0.05295975199670559,0.046476534290150265,-0.037708079507472694
CLEC2B,0.00121836829381156,-0.050601101115536555,0.03889395034271211,-0.030484859006574227
NTNG1,-0.0033598457882123675,-0.004219639178314485,0.017220958705845352,0.04466301807524222
LRIG1,0.014511779214132303,-0.013175989554811881,0.07526842769207154,0.008619567960672743
CPAMD8,0.03571382614264619,,-0.02628352769117939,0.00012061644941893139
GHRL,,-0.0169393688092129,0.059670965651595784,0.03186041983765677
NPY,0.03476487513724356,-0.060708690371253614,0.021124577956457908,0.05383929534736045
MMP2,0.03177080076733389,-0.0034325664209848613,-0.017225413250542318,0.04616374285442869
PPY,-0.0032678639182816506,-0.01121222728451239,0.004873563787539303,-0.039434520033110015
ALKAL2,-0.0037484319529428665,0.007866943792863242,0.06847807779289763,0.05546471027439058
CSF1,-0.01008354016985288,-0.009173843029977908,0.024038970550464278,0.03879722881239388
SEMA4C,0.026210235490205704,-0.002352796771591969,0.011116933430383294,-0.00605042976015959
BMP8A,,,-0.022514509912445843,
ICAM2,0.002781949423469565,-0.009442951312810519,-0.030926259782011696,0.03353005706457677
SYTL3,-0.00955352252467359,-0.01977698394189406,0.011815571318588926,0.008929067188007523
IL1A,0.08190101272383292,-0.009614832997139946,-0.015408041898106711,0.08255095549974814
HLA-G,-0.01658613772749123,-0.02840172744555848,,
PGF,-0.01621884044452383,0.02270909815197689,-0.0013253406054088445,0.014320110273519624
LGALS8,0.0778446433101365,-0.00044281372749304016,0.030325998167803413,-0.07775149428315016
DKK3,0.06864693885239666,0.061499389291085414,0.008596172662371844,0.0013985730864399665
COL16A1,0.009868404370579072,-0.02098841553964026,0.029935290407698448,0.01280707212108471
TPH1,0.05058926660097589,-0.007369343948286197,0.002588073872249017,0.03437680904084761
TNC,-0.022785504313882866,-0.0234274874499432,0.0379769621546942,-0.0016919989428576356
TNFSF9,0.06329231031011315,-0.024201742922092182,-0.010455036498821787,0.02648238405975742
C4A,,-0.015825196353600714,0.07192293487639843,
CNTN2,0.028750274376519717,0.013763225320490105,0.050060047219806066,-0.01994465497054547
F7,,-0.01566003701417043,,0.048749897308609666
LUM,0.045619191836384784,-0.021004375200541565,-0.027295205820074244,0.019805413082198367
BTC,-0.023766139985162332,0.00989219960001225,0.002352226655816638,0.004376149412051751
APOC1,-0.021319273942316332,-0.019476462673659226,0.03468566962637168,0.023602182154201894
PKM,-0.018895284312744197,-0.0013902838712627637,0.020106844960109647,-0.005719566251379597
TNF,-0.016268849254167835,,0.03980063519285262,-0.02119212571433668
GNAS,0.00419339411182182,-0.027433557913387883,0.008749928668339887,0.04800136771954001
BMP8B,0.012486399483911023,-0.05072980520878066,-0.027167824797323856,-0.05074717824254994
LIPH,-0.018138367288610364,-0.024868831421808412,0.007648997208487324,-0.01908147940764899
CCL28,,,0.2169322317028079,-0.03206275113447368
PTPN11,-0.07921027975031585,-0.006607541327551373,0.010809280029945932,-0.03813719159005713
ADAM12,0.04082421237952746,0.009857641169150916,-0.028189769607782123,0.06731764930236023
EPO,-0.01883807718212856,0.08266106867675622,-0.01859125560841697,
EDN3,-0.04455651596111581,-0.012328814897015945,-0.03378017608238362,-0.03379235390778404
CCL22,0.1044503800815624,-0.013146456125311703,-0.028728361769272896,
CCL2,0.06599709586493593,0.041727728154031016,0.033501023182547905,0.05053268898933798
DSCAM,0.03439151941165647,0.041090645385605105,0.0869759355936507,0.047718046457242584
ANG,0.04432930774421692,0.007110135995278081,0.030747366819595723,-0.04511689017426348
FBLN2,0.05010280586369724,-0.011894346944031447,-0.028505948190088354,0.022890736097516816
VTN,-0.013246556111170623,-0.019400263077924036,-0.002748610177423137,-0.03435279915234805
VEGFA,-0.026583377831522412,-0.02244354051183022,-0.05253944950044704,-0.005658951706322472
F10,0.013129413749110076,0.03289815754627305,-0.006217629237315499,-0.027900508372529508
SERPINA1,0.008693768864255493,-0.05254756956231504,0.04799966445802643,-0.028219243467503992
VWF,0.03037152467576267,-0.0044854626889929946,-0.02913675871128777,0.00046966339235121184
GDNF,0.11432450351498079,-0.020979990650530016,,
VASP,0.029434582548845113,-0.06442809530688848,-0.01093864110432214,0.03799606171663632
ADAM15,0.0014894192795780878,0.009737381477907451,0.05227184626938504,0.04949248444058787
WNT2,0.06373658085605692,-0.017989792320877017,0.01339133766935144,0.0047627731788218546
CALCB,-0.02291411734644933,-0.02340325371676764,,0.02850536584518272
OLFM2,-0.004292605094210257,-0.023337996222567818,0.024910488756449432,0.022357258179176033
MFAP2,0.06011682341320433,-0.0027123704470820675,0.017383324267193183,-0.027197321398129786
HLA-C,0.016307781538679466,-0.018086264059968826,0.020385319655912736,0.03400614546929015
THBS1,-0.007975650999723683,-0.0011143447850933844,-0.05190036609856588,-0.0409397073203172
HSPA4,-0.003674702405597904,-0.008547361225662386,-0.00651476024521425,-6.384381081025969e-05
LMAN1,-0.0326976232845456,-0.05034160911616343,0.025118265409319246,-0.06358920802060315
LYPD3,0.12344334309422265,0.007007569922655645,-0.027712787974796756,0.001264106438908332
APOE,0.0001266745790897046,0.001929951811329427,0.041190851615241865,-0.021875426414811206
SOSTDC1,0.012227397543213706,0.053244263253467435,-0.031003605532846708,0.021457142510361685
ANXA1,0.02787869454658797,0.03362591680179705,0.0067170279232520265,0.036683116649173605
WNT2B,0.0009170986346862869,-0.00698342961319904,0.045605197736933674,-0.012266604821841658
AMH,-0.033647509422013284,-0.000742560046526366,0.03747029303099422,0.012051039496458795
GDF10,-0.02901244219557611,0.041458732298471225,-0.006818742658150101,-0.004492729077003637
EFNB3,0.024913535254795664,-0.007561020207645595,0.027798041500245656,-0.020109484511655496
LTB,-0.03164815207491886,-0.0200017963586492,-0.023782789686587175,-0.026737451823990198
ANGPT2,0.02204399017127828,-0.002565780598387486,0.01879200339552548,0.027738453011101828
NRTN,,-0.013340805286220647,,
ADAM17,-0.0033542732702243343,0.007148164584714222,0.013175664586280411,-0.016827107014119203
LRPAP1,0.05507066449041293,-0.04018820195627076,0.08407608179537598,0.06789742721802176
NID1,-0.011603303418504294,-0.016181217521850956,-0.06262116719956805,-0.0013272833872005627
MST1,0.07529853237127705,0.03376992985481079,0.04259930234260245,-0.033435453956705836
DCN,0.03702660145545545,0.004080251584762463,-0.04567760847264335,0.03755882559460921
IGFL2,-0.01866539808149902,,0.0658141601337811,
COL7A1,0.030244706309842218,-0.027925183832684657,0.018551359215469135,0.011839264231317507
CALR,-0.028672704171205522,-0.06474922804850138,-0.02356156446555856,0.022941330174879006
PIGA,0.050358847671741536,0.018482250581739034,0.0655025074589927,0.02671930149220741
CD200,0.04289954047938029,-0.027954238658694914,0.0004859100089081759,0.013343943693842864
GRP,-0.017596864201167156,-0.014632682839491148,-0.022059724147011003,-0.00025138495742541803
CDH1,0.024437372953625473,-0.05085950073898838,-0.012616487944657143,-0.03503648979053234
LPL,0.06782625047707597,-0.047350124631480375,0.04311898378296814,0.006953166570016669
SEMA5A,-0.008401977277842674,-0.05083940459918301,0.05095360666683249,-0.007754358268375912
SEMA7A,0.06206735035843176,-0.0149579291899128,0.04874373418762462,-0.012956527289487426
SEMA4G,0.05835103249008716,0.024637465698694922,0.045330969651095745,-0.034640789832551554
SEMA3B,0.024212085732397345,-0.013125640935913728,0.05176534182762809,0.008699804454941533
RPH3A,0.11678499762405459,0.05902460358657094,0.04389950735974609,0.0016892198906473654
JAG2,0.049568123220397914,0.013979469976788983,-0.015079539325622083,0.032869493913221894
CGN,0.03553684672975196,-0.0028125407827617067,0.06788111417905253,0.08754357807248535
GDF15,0.02815036880087764,-0.026957138102112664,0.055795987058396064,0.002732828595976702
SEMA4F,0.0632532509959477,0.09170385418011867,0.07804555469075733,0.003665524073532853
NXPH1,0.009055639238803216,-0.04872031880042113,0.007274653877063515,0.047510390043283224
ARF1,0.045767069465005215,-0.020028062857717858,-0.00801154676972829,0.016111208601890834
DSC3,,,-0.018591261251597803,
EBI3,0.013227261839050323,0.004324785012681781,0.06302854235456694,0.05389572704347254
TIMP1,-0.03860342297304193,-0.025420234819800904,-0.08436048597833222,-0.020092246402604767
SEMA3C,0.03391462922538303,0.017145317872537157,-0.02987320227886595,0.015313712777697826
GNRH2,,,0.01992479496000194,
GAS6,0.03726578355144566,-0.002856884302936815,0.04937539961150823,-0.031277358742171156
MEPE,0.019165571993644395,-0.022580789256293917,-0.025690183052070215,0.05485122117796331
SERPINE1,-0.022550437477427663,0.103060915873065,-0.08503785785078467,0.03186125365731024
RSPO2,0.006728212736760383,-0.017503914137439035,-0.006057643632703497,0.13132235698641614
SHBG,0.0927522635316421,-0.02123312545235751,0.08232407988296829,-0.03825706090768685
LGALS3BP,0.020172596433653666,-0.01855152582845211,0.012241463251981378,0.04171091061806033
LAMB1,-0.03118964795728094,-0.021139493958380436,-0.02497394807327258,-0.02983381552327375
SPTBN2,0.029086442514031547,-0.009670340065887868,0.029669330001639436,0.011827361693740638
COL1A2,0.016159790059468028,-0.009252745068234963,-0.10420887740399727,0.010037673008770136
DEFB1,,,-0.019194976377836834,-0.026310141499795166
WNT11,-0.015646119507706918,0.017411778047176567,-0.024672931084930256,-0.02362043830251489
LGALS1,-0.034036276746432524,-0.059831045225539135,-0.0869854826397414,-0.03846588040606002
BCAN,0.043354226134188024,-0.019339322056698086,0.041818409495708114,-0.004792158359805519
ANOS1,0.03251130435042098,0.038724313735774514,0.09966811142010071,-0.048675852170163285
EDA,0.10612222399246286,0.07289084566001133,0.013014433534872657,0.006787162838147616
FGF22,-0.017779051641124217,0.1284008930673039,-0.01111848638470843,0.027300855379078892
SHANK1,-0.022623905349242374,0.0054590172767814155,0.06990044533745667,0.020004112686670412
NPVF,0.008677937830710863,,,
RAET1G,,,0.03229102709516617,-0.021753306437061783
TGFB1,-0.014329179450462724,-0.01628456377893548,-0.007263674358854975,0.0014883127854675448
MSTN,0.05107869755719666,-0.022699852877980993,-0.004699408552847492,-0.029414977285867967
WNT4,0.11217567029849673,-0.004275729508100329,-0.07031148221050293,-0.0402023835310544
TNFSF4,-0.03887793393619215,0.08094736755770905,-0.014771154123441842,0.03798011346845839
NTN1,-0.010296785085878326,0.02684620082204965,0.04097143767744801,0.05067362351248084
CXCL12,0.018095417109360402,-0.022945476286927908,-0.017802054235890687,0.0574841731776706
GNRH1,-0.024776571403779136,-0.021106892832750673,0.08682978769668653,0.035693848685128
FGF8,-0.022182354269033016,-0.012140820180128872,,
RIMS1,0.05300432007045947,0.05648905337075189,0.005864402381110436,0.007586667623195693
FGF14,-0.0019691137559707805,-0.06899215004498124,0.032592597751555215,-0.011109956586765148
IGF1,0.038386368494865326,-0.004116603772385854,0.015365309136133454,0.01946684455677249
TNFSF10,0.004552618469619391,0.020465831111982788,0.06961528850851853,0.02751218794371701
GDF5,0.027483624475989947,0.04472364149206342,0.03466084312202629,0.033426794750201765
CHAD,0.017265367442325052,-0.002593924383454866,,
RGMA,0.12357641137640318,-0.017727293897334014,0.07307860156568799,-0.010741869544459883
WNT16,,0.09823540382187815,-0.013404802093342785,0.09447985538874754
CX3CL1,0.02586298001734096,0.025578779440950095,0.008552052307574763,-0.058438562359089584
FGF1,-0.015330243565026835,0.06406104508574505,0.09231256398821557,-0.024518728940160564
ALOX5AP,-0.0070521873062582945,-0.07875041734703622,0.05414029434165319,-0.009016358046176098
IL1RN,0.011840034121403777,-0.03717136053111907,-0.035109669586736295,0.009528841422021764
PCSK9,0.1299000226845673,-0.012949333849091067,,
NPW,-0.012384320474794836,0.06423198502978208,-0.02657385967023767,0.04092274539687913
CXCL9,,,0.04317682109067046,0.0782731238536297
ANGPTL4,0.007399020582646279,0.009996270742077177,0.006805558014349945,-0.03284217430856926
UCN2,-0.02959911690770551,0.08812847446308031,,
OBP2A,,,-0.02088284599331204,
COL4A3,-0.01348370010609224,-0.0204654667060214,0.10894044908216696,-0.026075952516394472
NRG3,0.02520440879358538,0.04894492718295661,0.12692259064240244,0.017350223931296194
IL23A,0.11043646499565885,,0.11013430832375722,-0.029202808276142193
COLQ,-0.016467380872161326,0.00030663655329024256,0.04983721083809932,-0.009606219127078828
SCGB1A1,0.017407842607114834,0.035360421331653014,,
