,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PDAP1,0.04774733587971643,-0.021022974126996996,0.042539260955631805,0.012050394269854806,0.04900533368254474,0.02765482211386374,0.01397311541747451,0.06564342231674034,-0.07336728759125784,0.0037717534197522773,0.06213007967892664,0.00992519148532054,0.034829379032126066,0.06888090983255796,-0.020963855090480796,0.023651005532715878,0.006733091733742937,-0.010673182630744755,0.07177118220221188,-0.01285417327911737,0.010152326561894841,0.06429608648239513
QDPR,-0.019852844441186204,-0.02231034919012515,-0.006507276642589583,0.049414011244811776,-0.011841358138752086,-0.002325172428198594,0.028112343608123393,-0.08358236299993338,-0.007194198814436226,0.04985228658181075,0.07835297459179322,0.09942224076878953,-0.03293007074489775,-0.023057343682944983,-0.08830514768138999,-0.006079103141899807,-0.0038480239456922336,0.02262105206824943,-0.039239174328065445,0.03931020688163698,0.009310429872346624,-0.07497318930512438
POMC,0.061119309626913976,0.029099537311488052,-0.03620419573885909,,0.02821422055831492,0.0006431820465859391,0.024165640984884933,0.023280188847590866,-0.012657202954941308,0.033284612243120196,0.0047367084433282665,0.013766836160301154,-0.012657247724079074,0.10231744532341086,-0.05682331531895226,0.24744510596921454,0.014454508734246977,0.016450748015334676,-0.0020614939267146037,0.0713569576511199,-0.02806633903184737,0.035939886755547795
CCL18,-0.038344259537955845,-0.014440222555889727,,,,,,,,,0.09041471418835118,0.0527343508513238,,,0.1594062008629993,,-0.039383395381435926,-0.012545954628387085,,-0.04262276176779426,,
CCL17,,,,,-0.016220402508541117,,,,-0.016051430806901894,-0.01765966844896382,,,0.07150988229010753,,,,-0.021596633391836303,-0.033250259242735614,0.05002826384766039,,0.02087782925369683,
VEGFD,-0.0432027730568144,0.020314071584337675,-0.02918396334068245,,0.09157783760347737,0.036964699244276394,,-0.0331391005743337,-0.0012077632381465703,-0.012953580373200465,-0.01951586697229529,-0.02352211050991421,-0.023939383826949778,,-0.038999109164284854,-0.005803982842129984,,0.012677667192110229,-0.028811493777623515,,,
TNFSF13,,0.010787888100844401,,,-0.031358914600944,,-0.016981008645968017,,,,,,,,,,0.03019910070325131,0.009222556176788244,0.004408999150894543,-0.0025690019314092267,0.012148734065541797,-0.028694924388640058
WNT5A,0.02188186591355621,0.07062358744115067,-0.01480260498038889,0.06955531994590698,0.04927807100945472,-0.04848925835397347,0.12504945096472608,0.059124940529394765,0.001400694040245198,-0.02406290978435921,0.03663123281249574,0.11792292712722925,0.08224707863553726,0.0413724256380525,0.05633690836971723,0.031701226182041325,-0.028186381018540495,0.08288318147234473,0.03049806873151486,0.0065950800575449945,0.057586285228683316,0.045100203934694966
CXCL8,-0.03979031650142005,0.03666413687860423,-0.027326133483541744,-0.09098079668384965,0.13694853161090426,0.07078772982611319,0.0076239983676803505,0.01770370195272055,-0.03703157226834012,-0.012062937283923983,0.07455147472116769,0.05903588692831664,0.0870757663774958,,0.020671029157297023,-0.00079001926808225,0.032239851600502474,-0.05534418316740153,0.0029900418043163506,-0.012595190578269218,0.04219147948360097,0.038983643208041305
GRN,-0.042660245216359687,0.007615908761914354,-0.017380367848147633,0.067715042235434,-0.07086847365937493,0.03533086925599782,0.0501670617623697,0.07758986904914296,-0.03106657069485689,0.04288421709830664,0.08290709925798238,-0.005623482100229905,0.04704642102800007,0.014018109338814897,-0.027243179916161497,-0.008283723433412674,0.07607473715006637,-0.041876276412787246,0.05290537271162161,-0.024544147986573502,0.03272719921101184,0.028872429700576078
MIA,-0.022788087479411367,0.05232748416582102,-0.0008052439018080421,0.0005048198021220809,0.08086238965052069,0.03602329876244997,0.0075139213528010425,0.1160344978645509,-0.021859200887445737,0.06140160690599912,,0.023331762353049394,0.04264339483632683,0.03972586028611528,-0.06898789508579929,0.0014342818269614112,0.019912994739252777,0.06452512087118399,0.10440244112669043,0.056740863395648586,-0.021141569700001382,0.0023437575943733874
COL4A4,-0.0034499109483517817,0.005934282769102746,-0.04364719380220924,-0.056824132217108636,6.784733025323287e-05,0.024535216179531995,-0.016156679498614934,-0.019493071621379525,0.018610651847154776,-0.01279618412791073,,,0.02086628097475225,,,-0.03795891522367335,-0.011995012916897956,0.04557458544873081,0.008194945583679485,-0.027886378665103496,0.052253694371609684,-0.04547242336111812
TAC1,-0.04272431908615163,0.06531017882145891,-0.013926564544083952,0.10501594836839488,0.06484532366680361,-0.05732872228404796,0.01106460221159188,-0.08307347169602054,-0.048352007096202944,-0.008651333711156036,-0.0565875047431812,,-0.01526709359856965,,,,,,,-0.035313561761286416,0.015154818772425995,-0.04513338928648724
RARRES2,-0.007831063578179974,0.031720817264444756,0.003511954060919981,-0.08633579693301469,0.007637779079558983,0.06669374712636449,0.0058118642443216835,0.08266969311970268,-0.04971637352692185,-0.03845790425763063,0.03264514875390285,-0.03936367272677784,0.03478819458284078,0.04644996689707389,0.09051495853265443,0.018268920223966194,0.03496825449934896,0.01001036861641507,0.008043782176424747,-0.015052733475592647,0.04499763965694127,-0.023864851701778187
FGF7,0.07784066015234196,,-0.03293949897627291,0.004504072308463975,0.0458479236245036,0.005190930006911709,0.030938074997678915,-0.027161447318881052,0.023608281725230593,0.0027037484048735064,-0.04530769275153502,0.021742182340423143,0.06769426587404437,0.0516664664916739,0.022319562971814973,0.0017920015292317217,-0.00605856779755286,0.08291229200703559,0.008212055788907857,0.06486491147919932,-0.004567222886129449,0.01752124844980682
EFNA2,,,,,,,,,,,,,,,,,,-0.021891771283371424,,,,
HBEGF,0.0010748398217461156,0.05304155003118918,-0.03114120015493449,0.04201856751759423,0.03687655433837979,0.06666442363595552,0.03773417224855414,0.021480493159967726,0.053066660202327386,-0.024528425742828285,0.044680044528793095,0.06077772328553476,0.0313654337913411,0.011080298579477822,0.021471302494668176,0.07480158044258045,0.011321198282704312,-0.040190494986957294,0.05279945795376096,-0.030257843005988105,0.04333837067408643,0.005433163831231729
CSF3,-0.029986108189443535,,,0.030785733641444327,0.03915691858255203,0.03600981991487123,,-0.020623294580381497,,,,0.07332661601640651,,,,,-0.029828772644130495,-0.0020437781986855103,,-0.03644370905684035,-0.02839674187251161,-0.047831786608308335
PI3,-0.0515216891673185,0.022928454565623476,,-0.05561407071532049,0.11842073202339376,0.06333379826934694,,-0.006125045999032243,,,,,,,-0.05541161518424423,,0.01583751532453216,-0.059901567998444115,-0.023210641669484226,-0.0313597918081063,-0.030837841534554288,-0.015926278208631982
PCSK1N,0.004648989091764553,-0.059687737949770885,-0.011208138884249557,0.019465988502740054,-0.10707807691200312,0.0014012014178803195,0.0001553997804027118,-0.04734377150326983,-0.009846982237304222,0.02828916300736011,-0.1067101916198,0.009593982035390455,-0.048521961298581905,-0.06314881703124943,0.06093074344366347,-0.039588697239437275,0.03314687457551676,-0.04371317141657742,-0.003977968860343245,0.027233985208069786,0.00902607656798512,-0.00745159416220848
NTS,,,,,,0.027381343763389118,-0.01972363473810132,0.02097413921472195,0.004313346519291662,-0.03679467920579874,-0.017570549300359676,,,,,,0.010846899525996467,-0.026670969051315687,,-0.03551507832451876,-0.031374157499181814,
SFRP1,0.04567093774006278,0.002797278304097016,-0.00839304522604986,,-0.03966766151412942,0.07408169673531588,0.017239350197124782,-0.0005126718209237126,0.008946120396998665,-0.017659668626811186,0.034425294986654066,0.03638275831252397,0.042347970351020926,0.03454483648974793,0.0029063454968547655,-0.07241772369114796,0.049524410831948674,-0.023417719844185763,-0.002247104276109518,-0.008891248228883175,0.05169180226607034,-0.006781187916767361
CXCL13,,,-0.021230903443117722,-0.040316655564811434,,-0.007867682360258366,,,,,,0.06717351557823703,,,,,0.05187656106281054,-0.03391033427164038,,-0.012897987993726,,-0.03879807635770051
MICA,0.03146354250912843,0.006280742166804635,0.020184438928669418,-0.04060735099236239,0.034982361957500326,0.03858150702792868,-0.013318951790037304,-0.05131338357914396,-0.03730721304349457,0.016514444719508824,0.062494650961187136,0.0010647176834259222,-0.00513528654390892,0.008476587848699382,-0.0718092251607592,0.03865965701850044,0.045276062174368185,0.048299125544791495,0.10043526291533424,-0.044671998359303626,0.052275295787933704,0.017572607877626698
TG,-0.034669345553452316,0.002935929506664471,0.07067693323980954,,0.005085765818247759,0.0371262358360418,-0.02276627389971468,0.037369348257773084,-0.03296269500722826,-0.012780225367265785,,0.10721488661411036,0.05873800853519232,-0.032368936522709016,0.1623327050410102,0.09263581772583697,-0.028696526309949146,-0.008365471412779242,,-0.016883995352583513,0.00248402259041212,0.019585502655864187
ADA,-0.002836109120823322,0.02246030360419543,0.02820623340488888,0.03039122844526153,0.0766747513837954,0.016814283362727743,0.058401428328854026,0.08248907555124967,0.031522635943207124,-0.020756113782847748,0.06701569403244444,0.10016000958518866,-0.0164311975354015,0.06096601767234869,0.04192926096917056,0.044364582198855744,-0.009950367432759056,0.07485729003160425,0.06608267445851712,-0.06587491541868207,0.1035403857117776,-0.05691714657955847
LAMC3,-0.00024476649579156643,0.052099046556748095,-0.015032795844229228,0.004032996751851566,-0.02333740950281058,0.09228308051069821,0.002110681635718377,0.1519946019270234,0.015014808866449137,-0.00018384805108230537,-0.007156019873066317,0.054160232953966624,0.009994906774914705,0.014845619439397781,0.011992795579083698,-0.0027934245369907167,-0.008859153451819785,0.005994625415948996,-0.007051017823120544,-0.04409512493801185,0.03197620709888136,0.008295469006389871
CCL7,,0.047817577052935996,,,-0.012098567636665444,-0.023900883982773746,,,,,,,,,,,-0.03236837541693569,,,,0.025095015724937355,-0.025799695093624883
NGF,0.06779938120187085,0.046938453946742335,,,0.055058472377114955,0.02097902845661114,0.04489694695479586,,,,-0.017570560869400603,0.05057000217634989,,,,0.11472399411811536,-0.03738288232218314,-0.021597509046924725,,0.053020473381032024,0.07266440976099749,0.1257258062962036
TNFSF15,-0.030997964388495548,,,,-0.02614639520120707,0.04129952111577461,-0.026379072632529633,,,,,-0.03308508131940194,,-0.029835965513127276,,-0.054549314714079,0.0225749856459294,,,-0.022630917663010893,0.022646607146240557,0.058350320696837064
HMGB1,0.028200592841362462,-0.036817311247884475,0.04332016463397588,0.035408760906040025,-0.10549927463990615,-0.031118959449672294,-0.0017131853512671344,0.09139497171289161,-0.010341643716872314,0.1013791107614639,0.0287897058330903,0.0014016395460448817,0.004125421604255668,-0.021223250880272368,-0.0652051568683949,0.02934740578388232,0.035081515895803564,-0.030751182998458186,0.007081044266918961,-0.021243369795217338,-0.07428509027785264,0.04197022269782141
ITGB3BP,0.010259175278370298,-0.0031445395995289924,-0.03057115877190617,0.0850688343434295,0.1050652941976275,-0.045146100601791146,0.03894590847465953,0.11889182980289686,0.028497268493117518,-0.04175994887616867,-0.008814543361694165,0.10541044133591147,0.08314138358572105,0.05086459111949477,-0.04873332379804108,-0.03293325089810922,0.03375222365558044,-0.005398897897323312,0.0020833638024290086,0.03081442397739858,0.022815682948221668,0.031223898573794713
AANAT,0.1005816459736292,-0.03281493445255556,,,0.024141735974236384,0.06618319815724633,,0.024199850516928297,0.010460987782480075,-0.014731970495319838,-0.016518911252794803,,0.05268101167823375,,0.07498266113997917,,0.142475358287638,0.053235078940671886,-0.0024590398983474018,,0.035306214601473915,-0.029206029991077194
RELN,-0.04320275063278714,-0.034609906143401335,-0.031488296975210564,-0.004970488198925397,0.05012907071127988,-0.024241775534347396,-0.0739658350334349,-0.04044746416153218,0.02107418281763347,-0.011648112599326285,-0.016924860364006734,,-0.02294114391527293,,,0.013262171601167067,,,-0.015493794848258868,0.04089863833568398,,0.010633585930229198
IL15,0.02217072805344684,0.019627552167711088,0.0021467810880137577,,0.007979605649428042,0.03449882770395877,-0.018770278395791967,-0.04048198025595369,0.02098727436696633,-0.012670970719654354,-0.0338509389156477,0.06432437532051634,0.04654007316212367,-0.03529858193066538,-0.054336764383180546,-0.004874052872030593,-0.03417846510104678,0.03408457913521077,-0.04208034088226475,0.0643225882574272,0.047918304820611414,-0.008826137174954495
UTS2,,,,,,,,0.02696241496212384,,,,,,-0.02500238442772996,-0.09207216367733663,,-0.02418144123877845,,,,,
BSG,0.016879688769693264,-0.03532589720648105,-0.030916419995699117,0.03517216785578327,0.035570642334797294,0.002818147114860534,0.05384498572978257,0.03369513588080848,0.0948005956930317,-0.019676928279380036,-0.09650446475859249,-0.005625032573969351,0.05041613420409101,0.07144028946262056,0.002289578793187925,-0.022498007784973933,0.08108508100383927,-0.011661863345317257,-0.01429877253318294,-0.0006986792460951373,0.021117166272731285,0.02357278781728978
ADAMTS3,0.06034032698577786,0.011005452000500604,-0.04151259448191976,,0.08831950957920143,0.006687687055427361,-0.030233488490426823,0.1514107092706102,-0.014356307762898465,-0.025450545843769615,-0.026525489954161444,0.003842036813719137,0.06756781406323263,0.01634325985848628,-0.05420326578644213,,-0.02356715785956812,-0.019600403509620862,-0.013364306230039851,0.013580483521753684,0.002400736419699978,0.016550838526715583
CD34,-0.04094920149924507,-0.0010785955327009824,0.007013254386275591,-0.03246343875387597,-0.003008090109026185,-0.007759677597879379,-0.028178736774991546,0.03608403086786899,0.0424494388682261,0.013348749662408883,-0.04188710926312787,0.04532499866802349,-0.019361654192975575,0.005761217655308098,0.008408778287657173,0.07713954316876095,0.034955587365919624,0.029917901798545518,0.05961433241886687,-0.04660685740434275,0.05265130915997916,0.023140949845740836
CCL23,,,,,,,,0.0872364206746075,,,,,,-0.028153500912461056,,,,,,,,
PLAT,-0.033805274112546406,0.030825525582703784,0.03906420832076942,0.0006721128749776424,-0.05269448895937645,0.03299514171800776,0.04432851212198709,0.12154362133186743,0.05811281337502418,-0.03233773169884961,0.066598293222386,-0.027693266228763315,-0.0217995781640797,0.038143989915431976,0.06395186160982906,-0.07449122714724055,0.05493251068777017,0.062287646107099415,0.03567811096402571,-0.0248931012285408,0.01831422531578624,0.05709377118371438
NTF3,,,,,,,,,,-0.023780914757635985,,-0.01272282021259039,,,,,0.002973757336126903,0.01659673579849658,,0.06229464824172791,,
LTA,,,0.012969338531693601,,0.07516431254025634,,,,0.010287716230991326,,,,-0.02778940354378718,,,,,,,,0.051438051687827537,
CKLF,0.05149724966444421,-0.03143912400655284,-0.04477869098498776,0.007319734626028359,-0.015304353847203491,-0.00593297754305929,0.043507196363778776,0.08749567430385874,0.03372226623757655,0.012665072379970744,0.04488730385348292,0.07933386598122848,0.09086360848420494,0.0864842882724236,-0.015269456937046198,0.031115039580534205,0.029399103828474316,0.07780195391508807,0.020466657703660057,0.027156377104338575,0.0401830670371709,0.027279165837419447
APELA,,,,,,,,,,,,0.10108228567056157,,,,,,,,,,
CD24,-0.00576208892461959,-0.0027079603978833588,-0.04110685875379961,-0.07088179614330417,0.10159227218754575,-0.015818912408521343,0.12278544623919117,-0.024029679102465236,-0.04637569497967898,-0.05914890411116359,0.11880812125868805,0.07663296375572111,0.05686407174029127,0.03467837339519007,-0.02760568448143615,-0.14286495094742127,-0.013695190634086819,0.0006313540669758633,-0.04058637617939641,0.045891727291087814,0.0013517125547743347,-0.05792108072676145
HSP90AA1,-0.03138281597923177,0.013972019677553462,0.06100235307356856,-0.025077965573808106,-0.03490872717970502,-0.010076716231864775,-0.03935622941000322,-0.0982833802946747,-0.052149258841789024,0.012484616262676544,-0.08249214761755537,-0.01880653885775221,-0.0075216274500124565,-0.06424940332846457,-0.0747546611701792,-0.01122768546248456,0.016993164442732234,-0.11348532271753457,0.0011320073009612232,-0.03520177540978976,-0.10141106354496353,-0.006998288366823855
BMP4,-0.05422830199013939,0.02634593089108995,0.009141127887479433,0.008636757920952167,0.09753804274942919,0.06869531012314624,0.056032286471662765,0.017149794100646352,-0.004817726501148463,-0.025580674062550685,-0.005038148113373703,0.04862090120214391,0.06619133654241846,0.038669731143652714,-0.004843600664892299,0.0054289681579838866,-0.048189222792672674,-0.010461736737427601,0.010916321672356918,-0.05769188628803342,0.09764167427888769,0.0551321150817806
SCGB3A1,,0.06989169169016506,,-0.0028150066666294293,,-0.03353431297590242,0.023567783685366262,,,0.010631260074229024,-0.02907790658918901,-0.0342118671720235,-0.019391078293362646,0.11201363035407651,-0.038999071253631036,-0.03408020031990017,-0.0025351475011001026,0.036247593160875766,,0.07129191863615252,0.005946905083891246,0.007531934210834749
IGFBP4,-0.028067077225765354,0.03707932995558984,0.04938872532401564,-0.011677937048802474,-0.001956680487429667,0.026987441499508723,0.0277422509308955,0.12828736447352956,0.01660749735884531,-0.019256291651749243,0.04208357131925322,0.04672763665516287,0.07640328904841218,0.026376621320918888,0.023290746238606636,-0.013294064570117637,0.06626924152814279,0.0008096041903823446,0.03185359593300657,-0.02627131255764125,0.0869122076447326,-0.05277760791843776
RSPO4,0.04318668413056128,,-0.03293949272271112,,0.025597024187264703,-0.02833297375738621,,,0.07924048940123915,-0.012426559383965238,,,-0.029388265962115787,,,0.1303559371816776,,,,-0.007806322830760742,-0.023898253316981425,0.05343493185168695
LEFTY2,-0.007191746989662143,0.050198563539532254,0.01136484429587981,0.06559236283879026,-0.007247715895510217,-0.007470241065444488,0.04769058104575174,0.01452174933354449,0.006213930264826613,0.06804769370438227,-0.017570560869400603,0.026558619699429423,-0.023738391710846053,-0.018888562383166427,0.03147982696090648,,-0.010479804149136365,0.007401105308514221,0.03938402386740082,-0.01534663337149353,0.10663344787204856,0.009993326927860502
PF4,,0.09109313187111638,-0.0185343821566128,,0.031039997088590652,,,,,,,,,,,,,-0.020065324019142572,,,-0.0018682843478436395,-0.028849179730248805
ANGPTL2,-0.029731098302527063,0.033287209079415625,-0.004973127297558747,-0.013935948493213952,-0.004688289900939842,0.03550237818706319,0.10328185586247621,0.10435791068333061,-0.028352627895055042,-0.013470421778944653,0.0949431461588232,-0.01719530924843334,0.028241608609326792,0.04459826506130133,0.09470974001988375,0.022068010595963028,0.00793492697699021,0.03575723441395021,-0.04316795285079187,-0.03748049886385387,0.02796850589715044,0.07014819635204919
LRIG2,0.04274092500963208,0.05407891385265753,-0.0017726370264793765,0.07062848197804689,0.055527815719753966,-0.02277453137377694,-0.0018280204816038472,0.021872034963027396,0.059644244853103594,-0.008156962461182844,-0.07244313477651232,0.07198159217506382,0.05339020930812437,-0.01259459310483649,0.031114442711161882,-0.061020515537361625,0.04693451637898012,0.009727088055944848,-0.03239087640152151,-0.010829029372520413,0.03991552336326299,0.08403875158383638
ICOSLG,-0.051875806654180893,0.0669452460799361,-0.009422283785846503,0.03109409100953406,0.03211870237287854,0.0448341532406752,-0.048463263591611544,0.03181314674017365,-0.034266682226503156,0.051800716317980035,0.11493890322651693,0.004444599448802145,-0.020274948884984618,0.022831718157138182,-0.04210090049534753,-0.037477369548534145,0.04556225280720157,0.0178416800131716,-0.02756446751078618,-0.016861852140288697,0.0305040383988958,0.04058538060414932
WIF1,-0.053397080854251135,0.039804946382609604,,-0.04049863216534198,,-0.030513198710599775,-0.07871099563358123,-0.08970522610472732,-0.014701719626083331,-0.023384211900370985,-0.04024917124686626,,0.025447597825399317,,,,,,,-0.0294223584659564,,0.07383831377578068
NPPC,0.0327199744336412,0.04180468695337164,,0.0498384360975291,0.010291326146621881,-0.008333845957685595,-0.04596831171799426,-0.00943155618801995,0.0031178247626270773,-0.01726987650070931,-0.043622719251228396,,0.045484582017089374,0.09832269388720734,-0.048720804298369495,-0.057363360625968356,-0.013454427298541207,-0.037964938223651795,-0.00044552218439133776,0.046674227504479776,,-0.06146630264672796
LYZ,0.02755421929119872,0.047855334711721535,0.02259064573889094,-0.06604050584743273,-0.03329978537753774,0.04612980431211019,0.01596276106663611,0.04897274156437184,0.004826893702514098,0.007416400642473278,0.07083606064418348,0.023151663693457475,-0.029378598194992663,-0.018762393621627346,0.08785612952458567,-0.04925923815199333,0.043431141113659144,0.016313950255943004,0.07228928999357062,-0.05828663633422087,0.07914029836818444,-0.01368040053913045
EREG,,,,0.0033209380885361366,,-0.04746222448723162,,,,,-0.01807497234267404,-0.024681021197166045,,,,,0.07582393957997999,-0.012484394735637065,,-0.039421436360322734,0.029180791172420003,-0.03321395194251713
SPTAN1,0.016341416645664703,0.0023605585362197956,0.06230875943093468,0.07207267940561203,-0.12253387537615111,0.007280035251373975,0.024336857982928273,-0.06348597834473928,-0.017141809502724245,-0.02951267512039941,-0.07892862895770829,0.04766279283434747,-0.06089177005238409,-0.045619419923046245,0.12121443810179712,-0.08574130130024384,-0.059076738485683074,0.0396867234317602,0.03792248115759339,0.06075610494262704,-0.005891050188124557,-0.08976143465687143
PTH2,,,,,,,,,,,,,,,,,,,,-0.04225144195378709,,
LIPC,0.024434845703263423,-0.03591404339774092,-0.003446754029052883,,0.008140088110410813,0.012344637485203418,-0.02910788884138183,-0.031397309786914906,-0.036737052543730594,,-0.015496726447368813,-0.03985898679724179,0.03536381589216501,0.08300897574950306,-0.0018386312545754522,0.08080417489602489,,,-0.03934913668426351,,0.05913618568038781,0.013528840054189077
COL8A1,0.0031548751822101356,0.03605421313485065,0.10322619336283885,0.07854597717233812,0.0324180296941128,-0.0459835163086233,0.11041457709812538,0.039967966001294875,0.0026702024297619027,-0.016088222288049295,0.08936632507348587,-0.06834021126247086,0.03197715345099647,0.022391905701333044,0.008469748680027606,0.021946626690011264,0.0192337732635991,0.00946737405353572,0.0580031399617555,0.04883007764218358,0.01950497612650685,0.02869967723701938
GSTM2,0.026934469454293283,-0.03590978631840298,-0.02473165714252869,0.005051151893904557,-0.001528861699747114,0.008447166619492097,0.03004234197507396,0.03042512337013668,-0.006004379117566974,-0.0036362366256916245,-0.028748466196260914,0.0829037775397431,0.01458899047705596,0.1396119913714351,-0.00978422230388873,-0.04218717408456141,0.06408590614852444,-0.02788077686366424,0.004296894832792839,-0.04851508768488441,-0.03987940102841484,-0.03848655538056832
IL4,,,,,,,,,,,,,,,0.10025189568469098,,,,,,,
SPX,0.06992063625820442,0.09548810995674306,-0.017322449280711538,,0.0008173808766337711,-0.016514900910772262,-0.0061126845958481375,-0.024972434305466553,-0.029593142998994015,0.03652834712061852,-0.06467805383902804,,-0.02621840682299896,-0.03297603311356689,,,0.05169275323253081,0.12154572257726441,-0.016478081981163243,-0.01254020341183126,0.014669291789153126,-0.05573562940216671
MFGE8,-0.022810646367424324,-0.025039002071438887,0.05325693514549372,0.05451811063586771,0.01983193630555987,-0.045778786506011956,-0.022457076258175907,0.052931656890674174,0.049991867090595436,-0.012959857316770839,-0.045377143271155045,-0.02838911942240642,0.05533989929430962,0.03152252983162958,-0.026813773426290276,-0.006912093432237619,-0.03841710562588976,0.04815965075497054,0.01557204693352163,-0.11596065692605508,0.08561257210917005,-0.04586229658405295
TGFA,-0.02462371771841483,-0.012211791163368608,0.029490897490254967,0.09750156071040048,0.0642447582398525,-0.055778376397792366,0.037447972948726066,0.007061619689731992,0.04689969177683519,-0.01804293453601375,0.07559233969268303,-0.031051555495790275,0.020122175982715294,0.0790460091005674,0.004248472255944065,-0.01671861425630064,0.06369461218826653,0.009044154583584136,-0.0005444897764010565,0.06472060074195937,0.019021422875272406,0.028448287054124825
SLIT2,-0.04160097611619634,0.009848232957142301,0.10722506474959759,0.03426496794210664,-0.023107079321549966,0.032707860832818486,0.09572252068018819,-0.03076969292788877,-0.02398523724199918,-0.050785991740137044,-0.031662649996161585,-0.03884538344665692,-0.018859772407529736,0.0018453370648478479,-0.03768061109047532,0.05956526713115966,0.10733468816431417,0.04660680748041846,0.050757766497400346,0.032217126297117114,-0.01279851502575845,0.010922652604646881
PLTP,0.00038721204052008697,0.03396876074552498,0.0008795547463531199,0.03941814433072194,-0.065853936264348,-0.015462048379905134,0.05444747587449774,0.08566871532886101,-0.01451530273907577,-0.024955858683784814,0.13196345419694247,0.03447385651737311,-0.001518081692053078,-0.0164727458946183,0.0182299226338554,0.026712856763268632,0.028503969478329186,-0.006715917281075442,-0.00800998741731403,0.013507727045248013,0.0012939517636369317,0.04181375909733338
