,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
IGFL3,,,,,,,-0.022874894628828402,,,,,,,,,,,,-0.0319461848262412,,
BMP1,-0.04176013126693284,-0.011445679218508302,-0.03436271912507798,-0.03177857579218134,-0.03147740462224769,0.016325153182518468,-0.02758960733027002,-0.02076703727988613,0.006927150358181767,-0.06791600463561773,0.0888512663375621,-0.048708653613795755,0.08522286659019293,-0.1995552295822224,-0.09503717917549147,3.593480743193281e-05,-0.05592908990165303,0.02944935058080562,-0.009131654518404562,-0.011382998064658078,-0.000636944655665178
NDP,-0.01835372985421201,0.017515495046194495,0.022732292611436077,-0.03481610193097711,0.04808710686912074,0.025186636786960977,-0.055216581685275365,-0.028913607552485707,-0.0006676754849816042,0.032889854242520146,-0.03789451374385141,0.008994039562407217,0.03346645582159436,-0.20633821108934236,0.024423845201860098,0.07158737224293847,-0.022266789096705673,0.05397788092085285,-0.020823817987269257,0.05767753751814719,0.020811387621682956
TNFSF18,0.013021741618864408,-0.03878265387383316,0.024436583338695694,,,0.06163881020191464,-0.03396853180065512,-0.01433915972666538,,,,,-0.022039639449151518,,0.033956203220632836,,,,-0.032945536528026294,,-0.008156478435131254
IL36G,,,,,,,,,,,,-0.027032492745941994,,,,,,,,,
RTN4,0.078063436908143,-0.003766535362366226,0.013187661752912585,0.009446652375865321,-0.001866279715668758,0.07424868119382134,0.018496096455471272,0.004230929348978511,0.0035673022309373153,0.08139044268969514,0.03836842438078281,0.07636292350637669,0.007333756759455329,0.09277535190313028,-0.056793307577511984,-0.03508268420331902,-0.021923465176056908,0.008955498205736686,0.042292191535412256,0.05174801749247259,0.07972424795426444
HEBP1,0.03932876870141181,0.01010459075380718,0.0018930752351680425,0.09954752567132637,0.006733072848115007,-0.0036754566733216715,0.04964768617859786,0.02191871082692258,0.07293418112880005,-0.00027611734700303843,0.10160568005694277,0.024638815581986523,0.04336144750484498,-0.005385365021099762,0.05628789359434854,-0.03784238523308245,0.0395324686248804,0.0656750789111521,-0.01807029209432287,0.027864053851109266,-0.0004909872621279057
WNT7B,0.03823431363494211,-0.022451092972633393,-0.048448943905943107,-0.01824084237226922,0.0024546158311345846,0.055992691862607157,0.08781194925312251,0.01943989717433159,0.035674968962426556,,-0.0025034115849133765,0.1392296991298611,0.03877796000332101,0.1933252584846868,,0.07265480136678806,-0.010625766049283203,-0.014180753493998903,-0.012400388320957937,-0.002712316642360357,0.048868131072327084
PTMA,0.045186244299315566,-0.0003979528714521043,0.030748216093342405,-0.022602963102856817,-0.02274814146601787,-0.03272242378617176,-0.012991019739317386,0.04459489857712172,0.09261850145464422,-0.052032518541770975,0.21591434121511183,-0.08276841515212982,-0.027444918626330063,-0.04293041081141122,-0.033065293595480064,-0.043641308641700675,-0.03285875251632653,-0.08353785691409096,0.07835468532497786,0.035657211122318115,-0.007786840995424541
FASLG,0.002737865683791898,,,,,,,,,,,,,,,,,,,,
CEACAM1,0.09536571698892676,-0.024684096325031903,-0.010230564179499428,0.012124550141221803,-0.014562082217087935,,-0.036289111318087895,-0.022552082174129753,,,,,,-0.05322839543062597,0.03491374302502958,0.10174826690191466,-0.011337399350045033,0.05277676192268119,-0.0008197299002803503,-0.01909738584344442,
