,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,0.0055757227861937325,,,,,,,,,-0.04270278226470337,,,0.11876178306208365,
BMP1,-0.03508545750924782,0.04807746811318726,0.03424599874521861,0.0379533829771139,0.0001125252037568368,0.03348583498207432,0.08272729778577241,0.08766483409603978,0.010838043431545737,0.04110524849415942,0.06056733224139163,0.13327745917793737,0.09288132093599319,0.058481633786650805,0.03854035188356852,-0.07076881809771128,-0.008535599715866602,0.005278509938858749,0.09584044091963284,0.10410506549254112,0.10088185620480164
NDP,0.07102560114956974,0.04357776668069965,0.047010190286095925,0.02738977702692187,0.0037087543613144804,0.06299401487844133,0.03415652367838353,-0.005552868613831892,0.03215223196989184,0.08001437423906217,0.04618011789346317,0.08899425620314236,-0.04529635025848467,-0.042031964715097334,0.0317192920840622,0.058258044951390434,0.05812753029301889,0.01808294606284161,0.1167813042357428,0.35498848228483154,0.18575798247331768
TNFSF18,-0.02335815421581874,-0.02551763410083702,0.046829946916780656,-0.0335736383002727,,,-0.010413343281678837,0.019292001027816676,0.03766577941096304,,,,0.06213294999943322,,,,-0.04403862560121772,,-0.013484840061623319,0.07545069272844104,0.06161580740726567
IL36G,,,,,,,,,,,,0.02005406065518226,,,,,,,,,
RTN4,-0.011302820387472145,-0.011477672441753132,0.06704655178912576,-0.044473219879376094,0.01023852253769902,0.0354675102125179,-0.15049258229873524,-0.0768330646749182,0.010605728173674049,0.04422428197771997,-0.07065024337939456,-0.12838460015205885,0.0068647783749082696,-0.041369733391400675,-0.008917939588362492,0.00598322067074005,0.03412111538265235,-0.006173914136144658,-0.06790217884892147,-0.05639874980616897,-0.25883165555627075
HEBP1,-0.016060783975232827,-0.04607512474760683,0.028561529078218437,0.03822242823142003,-0.029241839338187338,0.025943429242863435,0.06771495779725392,0.034353553771904057,0.007012911120761809,-0.08106879957351662,0.009700368633074156,0.0009268817803568631,0.13502219412922903,-0.012230440858574844,0.05904743548294356,0.04276001797972347,0.006964362175885361,0.005835811867965211,-0.018641196559662117,0.2407079991343636,0.16486820417577416
WNT7B,0.025938125590584678,-0.03834835099967834,-0.042889143748598646,-0.003931405037130354,0.007781984404149274,-0.059007733324531436,0.050405724422430576,-0.017784924188899296,0.03498345835016011,-0.0193485935629681,,-0.037004605389681484,,-0.047943725353894,-0.008380128558129406,-0.010119996876812086,-0.04868937585970018,0.010338204972676337,0.011658130520672834,0.035479404892600874,0.07842202960142915
PTMA,-0.03600230463035874,-0.04247431735263406,0.03774909624185317,0.09753500422609317,-0.0003826685337818753,-0.028148565999267593,0.1819902214195073,-0.04189856536618135,-0.04155174198577957,-0.004395806847133933,0.08931351555844243,0.04320151431276028,0.032484941909407074,-0.14611871865805345,-0.08846586828498003,0.008974616460262487,-0.054508361852072966,-0.008121698086562972,0.03281018276063709,-0.16863603530084292,-0.05972129253856506
FASLG,-0.020577808083694037,,,,,,,,,,,,,,,,,,,-0.0001075204204762228,
CEACAM1,-0.028572466614748937,,0.040046175745356585,-0.07886343191886772,0.026886601140460577,0.028900078877104392,,0.012970510494166126,0.010842104942319264,,,,0.058853960719910524,0.08376856086782643,0.06418935191177026,0.02387350934557197,-0.024055212123989582,-0.007624726261330793,,0.08618364311389792,
PDAP1,0.04397202172640765,0.01751183347223151,0.0228913598365971,0.07537006282170436,0.005107366771072773,0.009462160503979751,0.06314311812337833,0.08344034854029068,0.03927053035038443,0.027689573383778164,-0.017137404585910905,0.0759606849975109,0.05374505332144464,0.07712150601985197,0.06748004448448403,-0.0008911964803289295,0.03842319663628716,-0.00937130816166982,0.02698848414983054,0.022561504204507542,0.03548142862470082
QDPR,-0.06224812359967332,-0.06746639559432636,-0.007005220949322223,-0.0783313501728183,-0.01608441120990031,0.05348928601084679,-0.07434080296406671,-0.07522816746770371,0.017589678911274644,-0.023965855350836264,-0.01119855910044825,0.0030799915616937937,0.03028402742419804,-0.13073509381759368,0.10053824423054915,0.00704872133214544,0.015154123396650234,-0.038695342657725625,0.02112537917038404,0.1830566012455225,-0.0995886458307434
POMC,0.025037865818501353,0.02972294167617249,0.0025826096223123406,0.04424906217004967,0.03066970141417608,0.14111894070716216,0.05952138662415613,-0.04347028883799894,0.0501219088339117,0.060175570203990614,0.06318478575180901,0.012774935756327585,0.02166170875651931,0.028687210502730986,0.0716220188891923,-0.04566190931739915,0.02511915743268188,-0.02974934093717241,,0.08816120532385717,0.017158301903845756
CCL18,,-0.034221245496950214,-0.022377266394725547,,,,,,,,-0.030840921399439426,,,0.02712574364026036,0.0392886207213238,0.05064329082944668,,0.0659423323128,,,
CCL17,,,,,-0.02017883384022163,,,,0.010125874523746236,0.06145670782772411,,0.01009012083662566,,,0.020029120862367782,0.034866780537929264,0.006822454364513014,,,0.01997350670667439,
VEGFD,,-0.03855734132674529,0.04102646695891253,-0.007480033110873601,-0.02248144924098731,-0.02576118429416697,,-0.0011318057670952498,0.04187325355206696,-0.027087479239531677,0.007581266044584446,-0.004953067725983909,0.04640746474224391,,,-0.0385281781602348,0.0063792510303658685,,,,
TNFSF13,,,0.07061984745293153,,-0.01391890796734804,,0.06621702891840786,,,,,,,,0.03615272852498398,0.10247601435745152,0.007201363719145217,-0.025476084980508264,,0.027010010364710596,0.05357691168286318
WNT5A,0.012480898976355119,0.05418110198593998,0.03928772075142828,0.11414974984247918,-0.004251757142261138,0.01762509107475449,0.17814471382145203,0.08675333309744643,0.047053666550128895,0.027906673547642383,0.07175721026473998,0.06029319222593768,0.0236854379184077,0.10464514025313688,0.030035022662041357,0.04489881403328346,-0.025738123273660814,0.003383232500479951,0.07121685675270298,0.02967129333043682,-0.012215275261034173
CXCL8,,-0.06770747984630564,0.05391212049826259,-0.03104779636963975,0.015085894978759073,-0.03992060570578794,-0.012556698805977602,0.1333079215156903,0.001190854433487645,0.056302066200000514,0.07234611634960948,0.008821947757364714,-0.08984025448752038,-0.0071414532090215916,-0.09541852785631294,-0.17007994124584183,0.05267617421527062,0.009212614821092731,-0.028250103219871852,-0.062470812608500514,0.013615654407353808
GRN,-0.07046520959697287,-0.02944748889756784,0.032588540696291475,0.006061046954774664,0.016782257555518845,0.077777246080707,0.03451603499580401,0.0610198088096603,0.032663340798184275,-0.026236562892373888,0.00927999265979275,0.0773601173587137,0.0606215434127875,0.1665589251556106,0.02889987538714812,0.05283129514982243,0.008842742989563085,0.046406822623995314,0.08520325044256125,-0.06659003694157067,-0.0550310984423054
MIA,-0.02693457590129656,-0.06301504393917076,0.012485659328047873,-0.02828507676486924,-0.04248985436314581,-0.035793756903950424,0.024136210389022972,0.028301110718436245,0.015856861256470074,-0.001575169378188051,,-0.02476796208802216,0.052083821215334086,0.10793430330217602,0.13973720256558533,0.10995935068224558,-0.022373300666316355,0.03360396090877311,,0.25599228778728045,0.07770988782885178
