,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
NTF3,,,0.05489587126845638,0.12203245488108781,0.009136741695935629,
LTA,,,,,,-0.0046065766451725935
CKLF,0.05146153984640649,0.12436726326807031,0.04101761811799075,0.07952427325825855,0.02359277409405361,-0.022888586388760436
CD24,0.06938874885937066,0.040755542989352564,0.0809903543831744,0.07043171982691368,-0.0016700619051480032,-0.0030154120039047566
HSP90AA1,-0.010292592935685177,-0.06516808533783143,-0.05001406148738753,-0.1348923346895865,0.013661698154502536,-0.033972439860906416
BMP4,0.09651548435458597,0.16347969276992894,0.015087380671908446,-0.03068930082722273,0.00791297528703488,-0.019522930449814693
SCGB3A1,-0.006009990727200944,0.08307091330961569,0.046181671421395336,0.06217929705628438,-0.028389025128523555,0.0046953323952169355
IGFBP4,0.05513669116906183,0.07112412254110917,0.012925995762752137,-0.10298546381007878,0.04990871293987104,0.044186480652773065
RSPO4,,,,,0.020549466288420845,-0.030300354676916448
LEFTY2,-0.040473382971320304,0.14967912207342005,0.10228011690886529,-0.01658381004381717,0.03152318545328508,0.023643263305109796
PF4,,,,0.017337184273501414,,-0.004123542372216992
ANGPTL2,0.012448303435354958,0.05690715267515623,0.05896031928222204,0.09630461704454664,-0.020505607724964073,0.04217776059185284
LRIG2,0.04614566630828531,-0.06052229818361303,0.01641332508150022,0.015524617280388047,-0.007471134610958677,0.025553492790808294
ICOSLG,-0.033375188063759546,0.08542662789119576,-0.027136057765164884,-0.01191671210288964,-0.03593556548554942,0.0034222510633988026
WIF1,,,,,-0.01777277671912054,
NPPC,-0.03110977205763569,0.08112400234457792,-0.013458244783733517,0.039778666573344175,0.047899571928662815,
LYZ,0.012907411979178926,0.016037924857479284,-0.07829752239465487,0.027799292723817096,0.07665563180005983,0.010125420622873
EREG,,,-0.050505727015626875,-0.04200597105097533,0.0072122360447072304,-0.03469611487645352
SPTAN1,-0.06637072808649395,0.029614122960060663,0.007038132483539347,0.05583807041781829,-0.004287886221543608,-0.012885679425526141
PTH2,,,,,-0.005100267739258901,
LIPC,-0.03298872874265518,-0.03385726005688746,,,,-0.029047876197261048
COL8A1,-0.018757283563594195,0.007031369490292525,0.057720849907400756,0.029552002286505338,0.01741738360767591,0.02614968240121518
GSTM2,0.03255027180990519,-0.05472087273201523,0.02345333531778154,-0.019434965237069668,-0.030714526024033663,-0.013465378928181572
IL4,,-0.032364309341693716,,,,
SPX,-0.04124197056705758,,0.010064966031532736,0.0810565093524442,0.010804545199891038,-0.04478009393933983
MFGE8,0.018836117454039854,0.14496582432439437,0.027378606307830133,0.06233878033862213,0.07920733178942962,0.08228497499779257
TGFA,-0.08978340955215973,-0.043562607122864326,0.05502395658162605,0.04512774842978194,0.0318341614007126,-0.011004659079145333
SLIT2,0.038040965140531874,0.11759226044901658,-0.029339279580537968,-0.00663569091863006,0.05142913389963256,0.013962598752448022
PLTP,-0.07669974150285155,0.00940383921395844,-0.03047012627964621,-0.05105996898121901,0.07060821285233314,0.0302862178950604
APOD,-0.07091457351100997,0.08411286620359396,0.03835505310037738,0.1447937161686122,0.02832661445868496,-0.09346605850236414
B2M,0.05282242959839011,0.10502703014964519,-0.021796616932473874,0.020994691784518658,0.0818393550691131,0.062103812750493065
OMG,0.03207985740097151,0.04154296440518808,0.07864055662401812,0.15471725402538078,-0.042402923640121756,0.029301777884575594
CXCL3,0.12934774590900025,0.0555807764044399,-0.0863065641846759,-0.019745722632182244,0.029516715939959658,-0.005254019951880627
CXCL10,0.11595811316447918,0.16249993805481386,-0.025693718994543265,-0.017731368623404804,-0.02612408118522061,0.002278094686931254
RSPO3,,,-0.030109236558614375,-0.004691955542674626,-0.04838758561080814,-0.01637270864792955
CORT,,,0.08271393727725566,0.191377874352685,-0.019144224859028003,
NCAN,-0.012877508705129952,0.0750847482253995,0.08389346025848683,0.1432831904187344,-0.08084606009214329,0.03964675577514944
PRG4,,,0.0038481473142998007,0.10032409505322606,0.040965412281514096,0.10468507337032473
ZG16B,,,,,,-0.020415005655008665
TGM2,0.05581404586980178,0.04116860529177855,-0.06779679215056675,-0.05474414783057643,0.10645745556639476,0.014026688940357438
VEGFC,0.04122539312879144,-0.03668721184016698,-0.03202153253228813,-0.027717654164378824,-0.02020053878429344,-0.020621846178736587
WNT6,,-0.041040144810559856,0.021421280389674235,-0.02571051374729675,-0.02537376810580867,-0.024655315087276298
NRG4,,,,,-0.025246871785268944,-0.016372710482919564
PMCH,,,-0.025290704343228717,-0.019409394004873296,-0.014536106390256614,0.02797876252758347
COL9A1,0.00045961090726992195,-0.04980685297882624,0.0852097012839919,0.10095700628678389,-0.003618319842998328,0.007703501837909285
GDF11,0.015777764405224368,0.04540304887903098,-0.002931880098264806,-0.000399383071169972,0.014915150236518186,0.07569032867127332
RAET1E,,,,,,-0.0179607470685168
IL24,,,-0.01885613972997139,-0.01300885886887247,,
SORBS1,0.003515795316116862,0.012915646525097555,0.04116644900528875,-0.020298947840866097,0.004687427186538491,-0.03458837366525395
DLL1,-0.005653895535975709,0.1355363845567089,0.03545879016419319,0.13702889853048594,0.016026522085413504,0.03621322075763692
TLN1,0.08651833676103272,-0.07642501132411138,-0.02477346063550996,-0.10323353119697609,-0.030359871273559186,0.03228674452530168
COL2A1,,,-3.257248680344434e-05,-0.033905065719659046,-0.030622649926198047,0.2532801842943385
SHH,0.03985896174227964,0.0789624555272034,-0.03152064696693021,0.022955211833752782,0.061588505302945094,0.0038104537005692607
PON2,0.012251691016425538,0.050672839672641336,0.0634865821277883,0.062475819898606975,0.014292053697035826,0.00013638529814843426
ICAM5,,,0.055200552495831216,-0.003368365530158076,-0.04376532586214037,0.03629847232502927
HPX,0.040845714336696475,-0.002171034461760782,0.04285069799014522,0.050142628158803,0.008174573145650602,0.006721426291000126
SFRP2,0.11174230305634714,-0.03236432839081742,0.08893856696650433,-0.0018575204307793268,0.06100644531701199,-0.04652000298914391
CD70,,,-0.020897413912375085,-0.06272450947889066,-0.025695744876352074,-0.024979528165314215
HP,-0.02131900014965906,-0.09419492514685046,0.03373752524034074,-0.023012183900824136,0.014540532108708204,-0.02449178412889387
CXCL2,-0.031505000087628035,-0.04582368551385315,-0.07729336048440495,-0.059943892314223146,0.05285346646268985,0.022630143910704538
NPPB,,,-0.0327400822759782,-0.027051162322108496,0.05012067897315478,-0.01660829135254667
CCK,0.055216374001739996,,0.13052522475966763,0.08616872387227566,-0.032271058548253344,-0.021545437382307638
SEMA6A,0.01724441072022127,-0.04519155389433561,0.1026960007547871,0.08968595348493572,-0.0671459409909522,-0.038191771178657026
IRAK4,0.08032060703824499,0.11834459924610494,-0.004726655723286949,0.0285750729177768,0.014309463396864855,0.040438167429104034
GSTP1,-0.07309487283188511,0.019497131439740946,-0.04175174167818078,0.11518007256053446,-0.01882984571954615,-0.007841288346859696
VCAM1,-0.00968234336326842,0.042171576311405036,-0.03675982438936562,-0.0023681762584006542,0.010301187819327476,-0.04162744458196254
NXPH3,-0.02227921655112508,0.32053496346998095,0.06523569900286666,0.017933011133322567,-0.03581206274874404,-0.007897144795011739
MTMR4,0.0676000297132787,-0.0403015414691526,0.025671465488378852,0.0023173151347060496,0.014015314315595788,0.052405322205645505
LAMC2,,,0.01388470603652732,-0.017084281910583542,-0.01410955856185053,-0.003950669686197091
IL10,-0.04807014592414411,0.06006269505805325,-0.01202161623015871,-0.019541243729629537,-0.013878145580669958,-0.028440800187819835
SEMA4D,-0.0547447515060286,-0.11218127441103394,0.11022247461009765,0.12457549894037745,-0.025996455900061628,-0.019775280503689967
TRH,0.0040327368414675505,-0.06314583901840928,0.13092647295907092,0.0668064275200765,0.016555249724327575,0.07209265658312215
SEMA6D,-0.005947204545634134,0.01625933889307284,0.035258182441277736,0.0626679432517976,-0.009089669084832712,-0.005796930935311238
CEL,,0.040004702659011036,-0.028554741377371743,-0.021238687120480534,0.053058374408517114,-0.0013443921333563043
PDCD1LG2,-0.04943573920637908,-0.07005064119236709,-0.011417613632530426,-0.030700601134928306,-0.041804833283935916,0.04288625940926436
SPINT1,0.11284286223898317,-0.01919416309698406,-0.00772058243619442,0.012584506353633855,0.020838602636823186,0.030269120560005056
CTHRC1,0.14040201675196629,0.01504200692582145,-0.0399301885858443,-0.0109687499067706,0.04067697561292297,0.06535447868478139
PODXL,0.034695259640020716,0.12147005515185133,-0.022227058624159086,-0.05019327876547516,0.0319643703931122,0.08204756497350003
JAM3,-0.05968068493747266,0.058776999294606086,-0.03393301297868812,-0.048823636209855456,0.08540905864153076,-0.00813855726624795
TGFB2,0.016357463059038086,-0.02092725859179861,0.07614639570023914,0.02221924243093849,-0.03037192946202859,-0.01057644779122274
COL18A1,0.03681550222772711,0.16939884044125397,0.017721911106395156,-0.05313568207215683,0.08009020589243569,0.0731837379595154
NODAL,-0.0037720218510320326,0.0640555040805552,0.0028025400221225235,-0.016069005104042283,0.14396787079026013,-0.008466890500106556
INHBB,-0.05761872241653202,-0.03158225386811172,-0.012581734109165812,-0.01838717687906524,-0.022428513999796878,-0.05215166109469688
LCN1,-0.0423593897024252,,-0.0004152010005799522,-0.01517514285656171,,0.06831361004471696
ARF4,0.0924044865250346,0.03234499543604592,-0.017223513046831358,0.09886908026412501,0.05250166098136928,0.03575770060385775
CXCL14,0.02054129475013741,-0.1934148659699511,-0.017449631424093087,-0.07820620208498832,0.03580861343040385,0.07768224970442184
LIF,0.10740391713207238,-0.13655536922482286,-5.2503375330087216e-05,-0.05535597553223164,0.0223835890888494,0.004894410729712539
IL17B,-0.03411852836200689,0.010439621531428448,0.041013250597746166,0.04352156501578805,-0.020073860362503766,-0.005390636444879644
MMP1,0.05153325395904446,0.08596689704150261,0.0018363266890115452,-0.025012442171778983,-0.014536105239085932,0.09221074690752705
MATN1,,,-0.026560453088486972,-0.026840618419557143,0.015667606835141984,-0.022624493608075277
ADAM28,-0.06919636750625614,-0.08807093793530837,0.04084672345371976,-0.044743752124144436,0.054496020260902354,-0.027767366657884093
TCN2,0.04111462067033345,0.16248443903730167,0.020897341586465834,-0.027051904384054963,0.03676804161757182,0.05144932541331086
THPO,,0.03856781895627877,,,0.023469544511868435,-0.02449179158472405
CUBN,-0.0076711853254981715,-0.052303344030326604,0.033055971660412097,0.03956385430892862,0.004684895886916564,-0.005576923599108059
TIMP3,-0.0036003653436565658,0.11439999526779886,-0.02324515727195015,-0.03930892533337462,0.06767586893447979,0.002619010806706863
PIGF,0.03227928016463376,0.08339626411382868,0.034494027476704194,0.08671113246247321,0.025062137690750382,0.057032425530775234
CRH,,,0.0008524939173608932,-0.003831748526358883,-0.04779575366776944,-0.027895431642007678
BDNF,-0.03892642266764241,-0.06174793709470856,0.028032314931615288,0.018468976735946264,0.009128346638194132,-0.0042085648965620006
CCL5,-0.0006976026859013723,0.08146480016141466,0.018739772792063136,-0.0423284591275722,0.03722584654096101,0.021071813532177686
GAD1,-0.06530447479468769,-0.002849861216829555,-0.0323185588524069,0.053845802221941706,-0.000546887827311707,0.056184888868949526
COL14A1,0.02783847831257523,0.04592094088212226,-0.04524193550517285,0.03194139381073314,0.08281033782665745,0.0237789436823951
HLA-A,0.042474947312708886,0.05732249215228042,-0.11616883205359467,-0.13201237283252454,-0.009511646222253246,0.04996433154464652
FGF18,,,-0.030845997589292146,0.04638763663388558,-0.025119424210406333,0.003450743202935786
ADM,0.04471573138350562,-0.07874387235462511,-0.11962819495397596,-0.11696166412149633,-0.04424796388220768,-0.04586884310401358
CCL15,0.058442614435882334,,,,,-0.016133861449471962
GNAI2,0.07834559637613775,-0.10025159468310986,-0.07831416929930836,-0.014568737436364295,0.031027882930822294,0.02739724794969755
HDC,,,,,,-0.054608362345079806
COL11A1,0.09551974630011581,0.05159262243996057,-0.02325623751880123,-0.021766707428327463,0.053351029334183786,0.028917689740273932
NUCB2,0.07033938525667391,-0.0125871109088387,-0.04236689615056008,-0.07465693548625008,-0.06892825416557925,0.03371714340851001
CXCL1,0.05089489849505363,0.07513404068376334,-0.07071243482587801,-0.06555488986636737,0.03273633317755793,0.15609683132534097
VCAN,0.012951661403238226,0.1178697884687652,-0.0005061952886036645,0.09391218189945073,0.0652865397285346,0.016717243988325563
MMP7,0.03784322995672741,-0.05872778196960444,-0.08579952120300362,-0.07271524938698096,-0.01689649604313366,0.052202066160138665
PTPN6,0.03083290620803561,-0.01939564252492323,0.05114025584834682,0.050758497747191024,0.06828186236121653,0.05002005461824495
PTGS2,0.02876485337412322,0.18415618868577346,-0.04261349987429024,-0.04475500789662493,0.05947704259890575,-0.06210241204247597
CD58,0.09222154541744548,0.04216249552305253,-0.031142286976918423,-0.010869057382977325,-0.000916903921461422,0.05918455609208474
TNFSF14,-0.004632717566650373,-0.039774889099329844,-0.02467517565997306,-0.025825330247696,-0.02098937309382651,0.05997673201570382
CNTN4,-0.03812801002883972,,0.14129796939657457,0.022545432172141312,0.023112600233768526,0.003791323789414776
INSL3,,,-0.012065336587447184,0.011680263311254381,0.05363971899558103,0.05174281288345224
BTLA,,,,,,0.07398897335076092
MFNG,0.05724446284613157,0.07934825177705992,0.09868674273182775,0.012528492671544642,0.05519878515526298,0.037437599618801755
ICAM1,0.15221350988502882,-0.09407094098092718,-0.062459237123563105,-0.06797280187612109,-0.005308085060018179,0.07199767630410814
PROS1,-0.01725331229902727,-0.12243943505049167,0.009349080187077505,-0.062119836658520965,0.0011503995822816923,0.037028865639837594
CLCF1,0.01936597703598532,-0.028072437289518172,-0.01660624494829654,0.014882403285562788,0.014996863617601127,0.022822877674987745
PSAP,0.09336352131341441,0.0809467168892476,-0.04963423317219972,-0.10280930928222656,0.028659568861776816,0.07580659827037657
EFEMP1,0.028455633149032652,0.011671658424756653,9.256773142115091e-05,-0.08525477788744865,0.0002346989223233383,0.020674453719617344
C1QTNF1,0.006791594034024777,0.00010716540402432948,-0.10717576894637228,-0.11521119056731007,0.0357232541476754,0.08470720685470445
ALB,0.030788258391229322,0.005262728031098514,0.02610185317742322,-0.03436750066257136,-0.03513568644358004,-0.024979535961120864
CCL13,,,-0.018317147659604963,,-0.023543941159793556,
EFNA3,0.0643170767677891,0.05261189211378212,0.05583892256096008,0.045769078009153814,0.020447459454403915,0.04491669687541679
DRAXIN,-0.006169929787037973,0.052465365138834985,-0.0031781687943643238,-0.08721575121729937,0.0023916990261284047,0.05147764995754537
RAET1L,,,,0.09168862668512186,-0.010421540688786956,
NPTX2,0.050333408827469804,0.0007785041683696857,-0.015869221183696127,-0.05335025081445211,0.026354330510123057,0.12557084687511608
FGF11,0.06310800123031605,-0.0634871243182278,-0.07244918150934415,-0.061565922645700016,0.03078925570585612,-0.06773569812532813
CD59,0.09188363590719398,0.1231303105653414,0.028832386629239662,-0.08131381303060217,0.04620126625158093,0.06120861553964103
COL9A2,-0.0309529984192981,0.045043523350724556,0.07985739207678691,0.10811172850008972,0.0190292485521943,-0.002827127484608391
DLL3,-0.1054480435272392,0.1002231740864465,0.06918366577492967,0.12978568030077914,0.014032834856591824,-0.020869466442612648
FGF5,,,,,,-0.0266383809686106
LIN7C,0.007718125532310289,-0.127381228786541,0.04672440104323696,-0.00042108089676116093,-0.06777009310955115,0.03164170273409854
GDF7,,,,0.11061236254217101,0.02709588645957642,-0.031511634864556236
PSPN,0.14165715925259748,0.06807568460896646,0.028193331170075237,0.018757519633374083,0.07112220096959992,0.08657190161056189
ANGPT1,0.06510585008843113,0.031049098365704537,0.030751648756086485,0.0460233577393881,0.030677572086902676,0.06214244552830227
PNOC,,,,-0.013833682125922002,-0.020229041722305753,-0.02279987599362991
L1CAM,0.05831952692834068,-0.035296161549328534,0.014809605865882739,-0.09982514319235318,0.005179371144172568,-0.027748537697797407
APOA1,0.006666823580220737,-0.06656303242588336,-0.06208637522297152,0.030512709492284004,-0.011069676126736427,-0.0006051701357986293
PSEN1,-0.03954979786023674,0.05167947604515606,0.00420227791004243,0.05947441361763284,0.07146532842568236,-0.03282896988075892
CALM2,-0.04407379047759941,-0.0467150725665758,0.15718827957679615,0.09578618142822393,-0.013214085570611345,-0.019208735026045674
CLEC2B,0.07149771982210777,-0.06518968224693104,-0.03787946054222025,-0.03111200271502259,0.0537386287760988,0.034811207409254266
NTNG1,-0.015881442614067116,-0.05202581208128195,0.10309670611945082,0.016664888286864778,0.04073862735910126,-0.03808500517567386
LRIG1,-0.019014170277161742,0.0988170626911152,0.1298307171889514,0.08769643203800778,-0.01403586612643698,-0.007002923077283449
CPAMD8,-0.03433721294407678,,,-0.014614406967131765,,0.11812472883678894
GHRL,0.13044694757490524,-0.02354679877825704,,,0.022661577272112703,0.04923537500067734
NPY,-0.040098428952734466,-0.01848142390654129,-0.10363208199172201,-0.05759741315447733,-0.014102899708364007,0.017274569080608385
MMP2,0.08469318959129334,0.10146101033637239,0.06877631375466148,0.009725570467233524,0.07310238236107126,0.08362471042918487
PPY,,,-0.017913096616164914,-0.05263628761710456,-0.016891692674597905,-0.004197639748833169
ALKAL2,-0.04170766293194229,0.07095077577625095,0.06829362700348891,-0.007713729087758115,-0.005604833229966853,0.014805527262075801
CSF1,0.05328596717811326,-0.07049364207261156,-0.06787666564810993,-0.05398011280851341,0.012501377724821157,0.029532088200349412
SEMA4C,0.04109461425216884,-0.03524253166641357,0.04782660967921207,0.027008499005522803,0.01087284822503597,0.05243632728362728
BMP8A,,,,,,0.12397606528983017
ICAM2,0.06953724028790699,0.18787992108334037,0.019509179696051898,0.026793487913869016,0.01972004436816328,0.03670348039609975
SYTL3,-0.0018866699395019733,-0.08941806285936654,-0.04377452769922851,0.016816551016427775,-0.017621890379308044,-0.04718897740770363
IL1A,-0.05483780265016337,-0.027819310156862984,-0.026226362666324086,-0.034275368979024466,-0.027216572174299913,-0.018330846029971377
HLA-G,,-0.03668721184016698,-0.04040416279280901,-0.011671484147470986,0.01852553255336674,
PGF,0.05464842215280695,0.1520264420603686,0.058911005592367185,0.01940638299590324,0.08590082852914158,0.09340672897431637
LGALS8,0.0032603451556521565,-0.02425078588958276,-0.010994861123143804,0.01563229719827926,0.016183371845691515,0.011721459596562686
DKK3,0.048628922763799445,0.15038662739862363,0.023403298713064548,0.024567274735942154,-0.020139889961485965,0.058752614960600795
COL16A1,0.017678934882148188,0.11181557903108806,0.08713174065976381,0.026835823427487738,0.01791232469937619,0.0665673409790107
TPH1,,-0.047708117948990866,0.04082001879471291,-0.01840352242597853,-0.040518415351034676,0.0320364032589067
TNC,0.021658805294736395,-0.06532716011551572,-0.0628822480019976,-0.11672191984563636,0.013391485888157605,0.025507291655206016
TNFSF9,,,0.0021753609311123395,-0.03268103378306412,0.05970476110224134,-0.005237275944449905
C4A,,-0.04308316612144254,-0.020392770666455937,,0.025455985862419366,-0.02670114426368372
CNTN2,-0.051527396118577554,0.03548246207773019,0.08582914685529756,0.07007444575237634,-0.014082526407226414,0.0982590223287069
F7,,,0.0895698230889212,,-0.017063135187832847,
LUM,0.05675001421290216,0.14574692719617469,0.06660777013604371,-0.004276953941309,0.08826245293153809,0.06125507944834468
BTC,,,-0.01858849852087817,-0.022168404525730993,-0.016512325255269387,-0.022670242347306312
APOC1,0.06684313366297831,0.06331040727882403,0.11972504185133888,0.05720453291662685,0.019409929419442983,-0.02857010985551198
PKM,-0.042710719944380075,-0.10558096247826118,-0.10900660369131203,-0.11259308229974634,-0.022872458991591044,0.04049234908283439
TNF,0.1964651664267385,-0.08406215315176713,0.12356035347176567,-0.015175137050429438,,0.03965324670220366
GNAS,0.07123956026547253,0.001263360373332622,-0.05419485784303441,-0.049157969309302614,-0.011437294380571714,0.085647306233362
BMP8B,0.04772737025602916,-0.010365051660792237,-0.01319314972886037,-0.05150549080765336,-0.04434297221556986,0.06127468719705554
LIPH,,-0.0366872330003665,-0.01831715439620629,-0.01691897227489357,-0.02709701338060478,0.05909088562517877
CCL28,,-0.033366106026292634,,,,-0.015396318823899073
PTPN11,-0.028909132214402982,-0.07014481956728981,-0.03900730022657754,0.02216629575425342,-0.052836689237280014,-0.018352420196619198
ADAM12,0.013407624939472078,0.06324690663716497,0.001213245656974822,-0.03387876329037417,0.020770545233733995,0.017541937999957173
EPO,,,-0.019892897471115847,0.07541410509874572,0.0067526343879842805,-0.01637270551315637
EDN3,,,-0.014610628574117693,-0.008637035957812613,-0.03577772366518354,-0.029749086711982918
CCL22,,,0.05291340932434002,-0.0160689980183819,-0.014324344055133758,-0.025300120499164913
CCL2,0.019379726352402937,-0.06730030792002727,0.03353397937056559,-0.06637584810862139,-0.023722213691501078,-0.03388487669556193
DSCAM,-0.011270438307821606,-0.1425764690035382,0.07033673724027946,0.09427412926072921,0.052585580301732535,0.026948238958884232
ANG,0.006461862658894655,-0.0015583752455611286,0.006519797636018297,-0.06056406217926669,-0.02896020543645744,0.07407105292874444
FBLN2,-0.0003962879708059463,0.05526994116489923,0.023758257731040563,0.018872471700698452,0.028798608000668333,-0.0033994920021234117
VTN,-0.0291215079056427,0.1095691505724478,0.016046062914768885,-0.012356024774261154,-0.021138475680395816,-0.026701149807161255
VEGFA,0.0455395847040576,-0.11224917429384014,-0.12237764119449794,-0.12101385138267885,-0.006190453832174524,-0.10020774249638803
F10,0.15961084699721922,,,-0.02110296155398606,0.013222086790402597,-0.02890592536006377
SERPINA1,0.017849531546537265,-0.04706749939171123,-0.10985961585998834,-0.07717412855162738,0.04330892841122451,-0.00823739746816911
VWF,-0.019839869799793648,0.06519733890804608,0.07261552024474292,-0.03227317574925033,0.028743599946428604,0.027308956577949905
GDNF,,,0.07529513017218958,0.048360586756743096,-0.02285974269317055,
VASP,0.024751067108378422,0.08181127592120976,0.015887781545260132,-0.05078026524361454,0.06331029967947002,0.06446405451575589
ADAM15,0.027802413766030196,0.09922246787741536,-0.04121571185408357,0.032496167393899114,0.012573507943775486,0.037580693983750774
WNT2,,-0.040621938755856325,0.027378508242222082,0.07102568673430634,0.07482208886883185,-0.029453824471520815
CALCB,,,-0.021595282127893668,0.05462059861981485,-0.02550012376362904,
OLFM2,-0.03410802488843879,0.021971787886529016,0.06309872726010113,0.03862433676367644,-0.021792470346826912,-0.01097382763301974
MFAP2,0.05055950214362177,0.06792348375554122,-0.049653261788660794,0.09121414540148587,0.09481242564725142,0.026992706646129135
HLA-C,0.05671852724153165,0.10829829243710454,-0.026253392535110623,-0.10213571750759172,0.07447177532176287,0.05540574800351445
THBS1,0.02734366464158797,0.11956407317621193,-0.011639825434587407,-0.023226968467406885,0.09153789242640745,0.011499177908978937
