,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CCL17,,,,-0.032926621719009036,,,-0.028019162511579827,,-0.016234569811897536,,,,,0.05259359100960292,,-0.02099181610928552,
VEGFD,0.03450383918130401,-0.02401228042978086,,-0.019993854951393816,-0.021823010819094275,0.04138442066062373,-0.010768323295243775,0.08327063445616471,0.021203022515903888,,-0.0326531161566166,0.021913184506398495,,-0.02438621583770237,,,
TNFSF13,-0.01801313255681879,,,0.030221982380764834,,,,,,,,,,0.04831255232125157,-0.01800620951706541,0.08705989607934228,-0.04094617053578074
WNT5A,0.06106970609259227,0.021521557656002627,0.03832840130742109,-0.0017749105322265543,-0.01639558388942941,0.13533665270418913,0.04056328006688681,0.02883595486911119,0.04376884285680771,-0.030080001194677304,-0.024636200716675404,0.06199777377930311,0.052893288134023594,-0.0006037678877105145,0.08571564788446273,-0.00759931972569204,-0.03452969369615231
CXCL8,-0.004359892664740733,-0.02248367614119559,-0.1225272110924132,0.04953455789931931,0.0013297749203982942,0.07357296746044435,-0.004175889132807733,0.05200473548902743,-0.00027563867205533416,,-0.061078511017421906,-0.029479793650363417,-0.042663921943393156,-0.007671980044596775,0.01677013489746506,0.02011725455527334,-0.02832316301813829
GRN,0.046853742862041504,0.0717557285617758,0.04084807148917771,-0.00834496362813885,0.06118366885116622,0.1180740180943316,-0.008520476919219401,-0.004974704040682709,0.0017850260502568632,0.029523803347950784,0.1052685318931143,0.046883931950291204,-0.011118082446620842,0.09685694044677748,-0.03733007328229575,-0.0013274190238793586,0.07953951307801774
MIA,0.02351670553574793,-0.02135484296767851,0.05937142432591815,0.0394033406785759,0.022469321471973162,0.04601559662595783,0.04979818672019796,,0.04692721638888179,-0.0427038671554471,0.042880258730514986,-0.05627981142287115,0.06668925743828173,-0.002080964625927512,-0.02185556184337051,0.07645264458124827,0.06083621953203501
COL4A4,-0.02866776972598827,-0.017590559157749,-0.03301211901981019,0.05120307229631282,0.01788088210545153,-0.023555019396378395,-0.029252872537753917,,-0.008116105921967641,,,0.1477209611825785,0.017363973135557265,0.024118980068070964,0.030395600968500424,0.022547380469162992,0.011402066311856973
TAC1,0.008893884653989286,0.023530268603464716,0.03464513836933667,-0.02218940843606625,-0.02250078361296544,-0.09878771762989258,-0.06594858938637968,-0.05813922627653481,0.0112693168344557,,,,,,0.026575023888955492,0.08153464116402141,0.026563824869316494
RARRES2,-0.02720002089440709,0.019858186016334066,-0.045638347514669525,-0.009036177058968942,0.023308502549644384,0.12798624578904655,-0.010220414492706215,0.05275531110529312,0.0033811825457448264,-0.03556670652419689,0.07497631192338128,0.04394848001700865,-0.01193163748061894,0.008513558072802796,0.004413786716141164,0.02654379009796896,-0.005919785892444676
FGF7,,0.10471098841320155,0.05298427912705582,-0.0075673556923725495,-0.032898439281875774,0.11716532629965659,-0.021229987548246045,0.015625481557791438,0.011656860371541063,-0.005055952018964276,-0.05503381512882568,-0.04102066361863471,0.05335653731346,0.02587329421770546,-0.04722190797603855,0.023971373016780817,0.005390234612413925
EFNA2,,,,,,,,,,,,,,-0.023177466153131526,,,
HBEGF,0.02493659635351051,4.209503870157767e-06,-0.027228972239933737,0.05602452558764924,0.027327855795782233,0.07512814454677726,0.07808407552592328,-0.022129435243325803,-0.011940157006849235,-0.012383880162615237,-0.09763127701843345,0.017237367501969036,0.030504118894195225,0.025486245051604465,0.027274476474876498,0.04256255418206276,0.0397106846947143
CSF3,,,-0.023107228438462697,-0.009899915091219685,-0.051610958759056504,-0.024920757143544154,,,,,,,,0.012835020787402151,-0.022988336334366272,0.015265759764463422,-0.02711040734639423
PI3,-0.02511232844878674,,-0.034295696023527236,0.026310125164467086,-0.026673395863371054,-0.0005329609495106502,,,,,0.038331995301488696,,,0.06860438262328165,-0.015603266595769806,-0.0043043303629401375,0.002140413513853764
PCSK1N,-0.013042871621868414,-0.014061325560669432,0.007534203876505247,-0.0055448584455101224,-0.013218661538730702,-0.02248639344009373,0.08279713464090978,-0.054806759384731875,-0.01818143160527986,0.0010992360309733966,0.14013888377279868,0.011602617458532997,0.06366508386110374,-0.04306996406902685,0.04182352758269528,0.03633732840737867,-0.021912011750483885
NTS,,,,,0.016669930062264925,0.02173128318043174,-0.03341800644579545,0.011094072753306372,,,,,,-0.028237344272257894,-0.032155111068854776,-0.03272878051505891,
SFRP1,0.074904551883618,-0.023434874800243245,,-0.028729750181987486,-0.02489627610479715,0.04873530802515559,-0.026197340403629994,0.02429515071885249,-0.015852677695479864,-0.05360280803300615,0.08536072720347455,-0.06745236486817455,0.06823663185420858,0.00011416955978165797,0.05526848350504232,-0.006745590781420806,-0.034771911676164606
CXCL13,,-0.024641905868021844,0.013288894749640835,,0.004406472713834818,,,,,,,,,0.042936769024643905,-0.03749876033918667,,0.07966137676004996
MICA,0.0738622125350896,0.02321244801235555,0.033925833070945516,0.024464278932128825,-0.015853244177624622,0.09151768578771255,-0.03428366668710982,-0.058544571048319324,0.01334961934059513,-0.0881934172114737,-0.04421368839817495,-0.025693545452939965,0.02643040960427498,0.03571325041767006,0.01869709764620914,0.03372647765723832,0.00772753453760336
TG,-0.028462516173769027,-0.022796814657827454,,-0.03100395222260209,-0.006743460023327698,-0.002531481181462323,0.022729630131649012,,0.0031842809652561747,-0.03236893168421653,0.16589409889813692,-0.024554828788429434,-0.021325194213212616,0.10798507959056843,-0.018919754055311617,-0.01057460376909713,0.007984247653024409
ADA,0.03447203767213498,-0.017898655918062983,-0.02315896803448388,0.014815615577074077,-0.03447680511890129,0.11058150090517166,0.02817464902325881,-0.0027662108123749397,0.065000377317077,-0.011633281382394957,-0.004973167038300595,-0.034130281911617114,0.049632445057322,0.03374448947568556,-0.054471589462236396,0.032679318364776846,0.03403196488546595
LAMC3,0.035873779035572116,-0.04053883956023815,0.019903069942869434,0.027082676409963563,-0.028700740121485473,0.11416281987292874,-0.014067722161525355,0.10095876775992063,-0.01758036682069044,-0.07235899491282047,-0.04246738412830351,0.09815296419900343,0.05463269882061817,-0.024845166299522697,0.01262777073839738,0.018620811379758392,0.08287683844223218
CCL7,-0.015183386091846893,,,0.10508514091594023,0.03584641346055308,,,,,,,,,,,0.013369650925885084,-0.03033655479163307
NGF,0.040728530369815795,,,0.014416367379071487,-0.02434952111875627,,,-0.01839005151701092,,,,0.10794491030825455,-0.03601000401585839,0.10094391580802643,-0.02935707827333071,-0.005406694445227378,0.05962700533673439
TNFSF15,,,,-0.02496109846317526,-0.02421927356548373,,,,,-0.02983596105326203,,0.026925079867101857,-0.036367059464582616,,-0.014275362202602051,-0.02951041096593989,0.052903979890403637
HMGB1,0.0026139964332785107,0.053832770649798856,0.1247482042385881,0.0037980614788727402,0.038812224053939734,0.14428646146184168,-0.027804160918635183,0.012054383958087578,0.005271566802429363,0.09546404327152812,0.08129414693400323,-0.05677655521942328,-0.08949838575975884,0.03347202102042419,-0.018645777163182595,0.021684798338017033,0.021609340538735377
ITGB3BP,0.04199044217396946,0.028286298940947325,-0.012734572325886673,0.022755664742738584,0.011987360924901776,0.11014485115231831,0.04586081509764363,-0.01922120140937374,0.048804841516814385,-0.07755398871375208,0.08061968259330309,-0.0025790257040071317,0.00030399737887117334,0.0024574379409036035,0.024197277567712464,-0.03819549374423653,-0.03313411983020116
AANAT,0.02508579588558496,,,0.06674823657562035,-0.021823013934452056,0.06832491030406886,0.052642383030045474,-0.017289352980921147,0.05821088784077792,,0.05489486732680617,,-0.025238449004997547,0.07927230425709722,,0.010357947063908537,0.09606569166474631
RELN,-0.04755743328371415,-0.033665359750582526,-0.026022269834716092,-0.008684941092682842,-0.01180350967162944,-0.04732012035403438,0.07390710752502899,-0.03898695828232488,0.061864580026276116,,,-0.06745238196040466,,,-0.01724309048650884,,0.011172679525000435
IL15,0.08260020854496908,-0.029042793103139192,,0.0733679240722301,0.06562900364982768,0.1362792861934559,0.04036600767566618,0.04343900893823309,-0.02019727464223109,0.012655815734930529,0.10845973045799227,0.04040043950282577,-0.010515145110595984,-0.005729505640550718,-0.023887910199184327,0.04164616420200864,-0.03135010351939028
UTS2,,,,,,0.028105533816378172,,,,-0.05514079278596875,-0.031887451087850086,,,,,,
BSG,-0.04277712904690764,0.04079099853618975,0.006661178900134135,0.006727202775017967,0.0129278328784663,0.03659961089488693,0.07920517667898165,-0.08618474784412472,0.057802046612716235,-0.030826731930137193,0.1027321063641645,-0.053432063604016866,0.03828924044590625,0.0367137577793912,0.008756990788598245,0.05441351188943332,0.016434392376283167
ADAMTS3,-0.005009853700621051,-0.04005565615946765,,-0.025335291562484697,-0.043913633713809165,0.14013207583624496,0.013738121481253383,0.052007103693811126,0.04080084943038122,0.0022618447281077653,-0.11317891547019339,,-0.030220473302870227,0.03660528713982917,-0.0010343436522437701,0.018520008140803904,0.015567056505334284
CD34,0.0277939964248455,0.009443147179392253,0.020504150472507057,-0.03316734545674428,-0.018517341734399017,0.05706837671448697,0.0010044056964575198,-0.023728001468328198,-0.04677365206799405,-0.041571707960101824,0.023612538030515304,-0.02619309419091899,-0.008675418660448247,0.022318952672431964,-0.04054258185087264,0.001578588945388024,0.0378023803591068
CCL23,,,,,,0.15802352269442863,,,,0.07852948680660776,,,,,,,
PLAT,0.07097733539193868,0.03759777431871425,0.0093671535957629,-0.04583481793473908,0.08046568284756071,0.12358559157575279,0.05905461661965891,0.008848574731585346,0.03731204679915891,0.0976327421372488,0.020454740137190598,-0.010483995546887904,-0.05274518751412494,0.03634886639327423,0.016500392763066127,0.046234137892797185,0.10532788577284273
NTF3,,,,,,,,,,,,,,-0.012745785517545526,0.08098821668718083,,
LTA,,-0.01676484915527399,,-0.028729748837964617,,,0.04289089912534484,,-0.020197277135392096,,,,,,,-0.032978817712790834,
CKLF,-0.02252888016239231,0.056522784725744325,0.05855527547165716,-0.02183654654970745,-0.0313828119169868,0.16656382511614437,0.0346560030040113,0.029857689101814664,0.013840427807163712,-0.07306730947006713,-0.005356411754001323,-0.031832506026278476,0.06336221528393837,0.02613050946807803,-0.010324527477323701,0.05860953167782024,-0.009134033351161554
CD24,0.06030067353571716,0.02175766070289378,-0.042928678405994826,0.06352492330780082,-0.05338250255137961,0.003929226180555833,-0.013330316507043244,-0.005528127156064071,0.051207460456003856,-0.04062330544883379,0.120270178802767,-0.012213177220956993,0.04362416515223976,0.03485747545509745,0.06514699491403698,0.023690391385855956,0.011049569259955327
HSP90AA1,-0.043203731968668536,-0.015281258159564532,-0.0032365261094167105,-0.06666946156619505,0.008432930748536446,-0.15611888523725426,0.02015932389798085,-0.05901264704413577,0.023890942200785532,0.06108529239161753,-0.09162025490763628,0.10727184859160337,-0.11752106200730067,-0.02667490044529236,-0.026180205976089478,-0.006013950868892196,-0.04316308542888448
BMP4,-0.03894683956206396,-0.017771722860143356,0.053647067510028845,0.016053951617641924,-0.014645771871531675,0.05001495490619713,0.023956631039153183,-0.027576893164087835,-0.017210166183519057,-0.062268772842857575,0.08276027297747972,-0.004167531764740317,0.0602842849739646,-0.028510036305344093,-0.04946751297218652,0.031610255909162124,0.05365958328161047
SCGB3A1,-0.01518338457352857,,0.060053906157032336,,0.04472736357350711,,,-0.012778414937130412,0.010261643366420908,-0.034743676678143584,-0.03537793074259188,-0.048448909415721844,,-0.025747256103666228,-0.004525230209963223,0.015005564406754372,0.09171155369394798
IGFBP4,0.044519265566098906,0.026261243657899374,-0.012733724722897846,0.026410821824230536,0.015415909864119186,0.1459786261646909,0.06583505042811863,0.07612277482543432,-0.0010389486586121247,-0.06524672385829677,-0.045241471846107294,-0.03622995061212445,0.02772444906519379,0.026026919544228366,0.007605553525281161,-0.0007207048731735331,0.07212703840229227
RSPO4,,0.03376986000475689,,0.04580103964400961,0.07138026916427248,,0.02219593353969336,,0.05804399781837855,,,-0.04429944474035492,,,-0.019964930608913002,-0.023850164441506238,-0.03706342380519547
LEFTY2,0.049557167551050316,-0.01697074701017199,0.08534498854501736,-0.03551974313978361,-0.004539875275162613,0.1330777003410161,0.071995856021654,-0.01839005151701092,-0.011295855634228332,-0.011276381975626651,-0.05621262807184104,,0.27728298089531406,-0.026649921846706885,0.0002339328730389595,0.026748717067845616,0.13437265910040505
PF4,-0.01575032420530337,-0.015249908888040214,,0.05413835150689382,,,,,,,,,,-0.021243752380080246,,-0.020006297005837198,0.006456795583091089
ANGPTL2,0.08738312492556762,0.029424004675068918,0.06285703700879453,-0.012964390369719803,0.06696506643489981,0.1658698553047267,0.02179192404663877,0.0067996627913361925,0.024808880745966745,0.00881572516362128,0.14295588861265326,0.013090685785696804,-0.011019734221146694,0.015821354663470507,-0.02597805419228665,0.04769224696105629,0.10369745467772759
LRIG2,-0.015864423664997518,0.08285483159656705,0.04646992757084805,0.04581706491025705,0.04656398260213209,0.0687473871936386,0.046138996479993755,-0.024397669020602652,0.020027708547389833,0.03860061880660976,-0.04958614702522675,0.008831198781602722,0.15329876819500216,0.04037818784323755,0.029810460797982965,0.025587725059068346,0.05237494358696433
ICOSLG,0.015074825236177324,-0.033820620044468286,0.004673720684488131,0.027000036022128134,0.0281920025200545,0.050493152447843345,-0.035445828971137495,0.08255962324331682,0.0732921320839656,0.03456061264958749,0.021198747144861637,-0.05583360115561271,0.025618413360466726,0.0037852626092159426,-0.01324118971066061,-0.019243261555170133,0.02938863148011143
WIF1,0.02305581290314299,,-0.0400528029170004,,0.02380736072553025,-0.0739304385952248,-0.021943313587680386,-0.04212639188063184,-0.011214780465802914,,,,,,-0.0185593368422181,,-0.02223440414738098
NPPC,-0.011971515747173032,,-0.030987369208052697,-0.030338274048841082,-0.0375641367594059,0.01744519994232123,0.011226978241786425,-0.04565728210414043,0.04531767529598032,-0.02487458058078286,-0.06868481599534926,0.09554609036945327,-0.0302204152626416,0.052819182951663914,-0.017781934235091806,,-0.03128426202660033
LYZ,0.07374248171731262,0.0678344812225472,0.009458020489987428,0.03934223865850229,0.020523965885122463,0.08081434597888211,-0.020383743620604543,0.051618213543556266,1.9844371833002612e-05,-0.04540780388955163,0.018968610811536665,-0.007316040428068301,0.06044364164278255,-0.04881703995117828,-0.014549096808556828,-0.023916022749959322,-0.030710689969800597
EREG,,,-0.031146842293404448,,0.061490560314797,,,0.06560670841504083,,,,,,-0.010844577767922421,-0.02486665768353834,-0.015734546572926073,-0.03342659331575807
SPTAN1,-0.05895732586742436,-0.04296617550656893,0.05626448022398511,-0.041028088922958866,-0.02392389909647734,-0.047424245297347414,-0.007105444388366088,-0.05803962728948826,0.009041786545257351,0.05699779724636111,0.057788503627217665,-0.0828048918056353,0.07855253051544102,0.012730867502598033,0.006728227152208639,0.03397615701671539,0.01212492242409431
PTH2,,,,,,,,,,,,,,,-0.020040468349637925,,
LIPC,-0.01928253671797862,-0.00874997814601171,,0.01582377387997121,-0.029040069317527107,0.11342222383321869,-0.00038667253711080566,0.06585805067009613,0.011488954975541829,-0.026376946441346815,0.03659723967922571,0.012979095756335927,0.09856517631629437,,,0.06391283756130198,0.011094684000744313
COL8A1,0.04573895265480591,-0.016864682010306973,0.13932240123518347,0.033782000639922746,0.036320310413935325,0.12395651249597135,0.04410782285108528,0.05020593905765832,0.00799701388460945,-0.07915311226035218,0.04571206590612413,0.16145318765201977,-0.0434533736729956,-0.023560994742022022,-0.0006558939271282477,0.022192058612566384,-0.00750614745786443
GSTM2,-0.01692024703277232,-0.033416489126463306,-0.03845004218308693,-0.04316148327641,0.04368763350158653,0.06495371414581247,-0.007940561457664521,-0.03008929415025103,0.022194975545152044,0.04952671611440931,0.03849527839316184,0.05870772346878167,0.04373283699983069,0.037858239572962055,-0.02407691436942027,-0.016893604543908144,-0.0005389911627704433
IL4,,,,,,,,,,,-0.047335739753091514,,,,,,
SPX,-0.031186456716626215,-0.021265232807106738,,0.046640362098470216,-0.033272768224731575,-0.06885115775085766,-0.027773949366342653,0.03223811424791822,-0.012986504514991443,-0.032976028184325906,,,0.01254065235470241,-0.02637683392628335,-0.007867438913260092,0.02668835894274341,-0.020819398943851142
MFGE8,0.02489445274575083,-0.006616372183156064,-0.07579159487087192,0.017948936024001525,0.0012828938752367288,0.04022222745467348,0.09627816481330011,-0.011912023227924388,-0.012098095945893722,-0.0918625501261957,0.0011987399863201734,0.03262867886674555,-0.02557056755484559,0.016441653228722014,-0.034949552310063116,0.00173711436656973,-0.012558306183160896
TGFA,0.011191016363080215,0.01477267357680428,0.024428154335104365,0.011668548906477063,-0.024232800660918322,0.029771336197257216,0.02492170556585481,0.0005567145012342372,0.06054282907274289,-0.04987041965449758,-0.007956304930481715,0.020077879627615255,-0.002737087711305624,0.014475455794302974,-0.014452892570192166,-0.030415846588731366,0.07059590251293918
SLIT2,0.17041803373683703,-0.023026636934587993,0.009302723090227474,0.010980171750112596,-0.0034821334990344874,-0.06400717039310352,-0.001538456599918495,-0.04396707666015292,0.0010894918192924043,-0.025666885776280176,-0.005099045653192743,-0.03689063965479507,0.007485491844330591,-0.024240433876198453,0.04335930288796155,-0.01529456473969091,-0.03934826835412071
PLTP,0.030734474027226618,0.0943061787112994,0.03397246046555671,0.06772938162378239,0.07516175883069708,0.11242491021566628,-0.0483721366379785,0.046623277094519,0.009269814949229776,0.02733786604353094,0.04049796876731645,0.007061083751834948,0.09638633533618168,0.10982892058860895,-0.0106488445782435,-0.014893710479284516,0.013356445225456058
APOD,-0.012934277726231798,-0.027530353864529056,0.10465110234246651,-0.03891176315638873,-0.033844933765460286,0.09085494951087207,-0.01145628609113891,0.09991875302333252,-0.017223360759387945,0.0033973301550465377,-0.02122012943390768,0.015955666510352805,-0.0057564315214708615,0.00022733799791934724,-0.040464259628716054,0.0062059862955415315,-0.03251319969119658
B2M,0.11462339359272056,-0.036867142435316684,0.0012841012852778868,0.046396050399795274,0.03519432715607534,0.17560102173486805,-0.03667546859207376,0.05355123923340384,0.03289466460030279,-0.033181570835109676,0.16524325622631655,-0.05272262193722676,0.09473643686288556,0.10534657322300621,-0.06091591010908509,-0.028471978872406895,0.10897982467759698
OMG,-0.049810476126553864,-0.005593782447414741,0.08603337952704958,-0.026412593536510726,-0.015554454599504792,0.0025259720270663275,-0.017968453864599408,-0.007395134743763385,-0.008814624365778083,0.0005984284998776599,0.08492052090989768,0.02568439998217501,-0.04685556921386747,0.047868699073672964,-0.03459422426211073,0.040507738374951356,0.0030478431391817197
CXCL3,0.01440956685372263,-0.020136147127803174,-0.04350772986480773,0.029231724408384882,-0.02135151319116828,-0.003272728980996956,0.04091766899541499,0.05525020981189548,-0.014545696989471424,-0.025635749778047296,-0.011352368717307888,,,0.06674688586783317,-0.039312380440823975,-0.020250563580020118,-0.0014224398592223239
CXCL10,0.020190401533867995,0.0039732840585705136,,-0.01933002046549644,-0.03201424190894755,0.14306006639380178,0.004480069720314278,0.005089919605059379,0.06520986461111328,0.001988501184251892,-0.022537278985267823,0.032128967068562254,-0.04076370754061937,0.033035524516965266,-0.027280240452711508,-0.03244390409393971,-0.015682561176131204
RSPO3,-0.0040518876804539125,,0.13448862685516377,-0.022712047488068515,-0.0042470024007744715,-0.036912033989230056,-0.0016908954859262955,-0.04063019026185801,-0.015199973013149449,,,,,0.0026590671864496537,0.02765253300266841,-0.005675799535142978,0.009271696024110541
CORT,0.012243522586595309,0.06872632270204258,0.00393406632215788,-0.0010445985305484662,-0.01337777170866497,-0.029891114782822633,0.023293612381758203,0.007991245229322558,0.020329863595792416,,,,,0.05045214480968706,-0.033204357234470745,,
NCAN,0.019798415697575424,0.05448924668705855,-0.004372155783634025,-0.030173561240686052,-0.015317270281492755,0.0888487089485042,0.006206512388283954,-0.052387489617330606,0.08439784327296995,0.08787670861630627,-0.008613961767427476,-0.005112860992829021,0.01853210778060446,0.016048874192570457,-0.022589114061205607,0.0421815077392135,-0.01938315123970331
PRG4,-0.007872419153280123,,0.013163266250856663,0.03041662244276861,0.0137144144206523,0.005789742977699582,-0.03633995644074001,,-0.017771281100600056,,,,,0.020487785789856133,-0.03055526047894922,-0.01917132141377658,-0.04041120141180025
ZG16B,0.011202439690137182,-0.018350786799964595,,-0.026016290594098428,,0.012545296736753246,-0.019427106103701727,,,,,,-0.028056705679431533,,,-0.015381598876852079,-0.004098057284649817
TGM2,0.025813229732425114,-0.033978115466193275,-0.03034086646260976,0.05959890527583755,0.00822157642755467,0.052907319762621585,0.07293323573619168,4.092825641741867e-05,-0.031757669616518526,-0.04607796009173093,0.013430968091122937,-0.023514391589302967,0.02131347378585532,0.020256208727288016,-0.0006185593300753945,-0.014537697978568707,0.0609858757478264
VEGFC,-0.028992304887602162,-0.023563116931231476,-0.01932467085136849,-0.025679866536519977,0.004059685315838096,0.060685629888356636,0.005044033844599547,-0.02137724489627722,0.000995254157350868,-0.023951192031851955,-0.053658376997882194,0.030687998709881602,-0.036367062707674994,0.01209981774085831,-0.03407448082435989,0.019047085628217997,0.04375409299830882
WNT6,-0.010450115054247847,0.02091575800402459,0.14547501537486413,0.0720744155011623,-0.0032922487563230842,-0.031444061369558164,-0.003725345045455293,,0.005398364382323167,,-0.02257435130804393,,-0.02668193039510022,0.0009469051066112235,-0.026496721174998038,0.0732730064601976,-0.006101927505250699
NRG4,-0.01398443164185516,,0.01201434372537446,-0.02728106792193279,-0.0039816429992948045,0.008040069142311947,0.0066394330520503485,-0.02381551575626321,-0.021158110198245053,,,-0.035356203492656196,,,-0.026364208872944463,-0.023502728330534302,0.013804427692047223
PMCH,-0.016117810052389568,,,0.03470303921661854,,,-0.0284359026207615,,,,,,,0.02319084214043017,0.009055353134079461,-0.007292866501624538,0.08435475289592151
COL9A1,0.031904608709188695,-0.0018470393132848039,0.10874794373184114,-0.018137157304408753,0.02256752212818775,0.06958776233400898,0.058700634458460375,-0.01865573296394631,-0.024109163569989656,0.004921294941814362,0.02686116767375316,-0.013990795033541682,-0.03735334699868395,0.06731744623626962,0.01349467970518617,0.06406868844625568,0.03549037325461125
GDF11,0.04079733198039378,-0.006226648724881874,0.014696837953188217,0.0015110484851576446,-0.00021312127600290833,0.04610821482851928,0.02333141037773368,-0.007080419232698407,-0.053217690001974655,0.08880584782172915,0.06306493481461567,-0.03164238127647337,0.05596982298984586,-0.00023923806714007712,-0.02959537895365034,0.04839063936819712,0.02490485592485315
RAET1E,,,,,,,,,,,,,,,,0.005690336850888634,
IL24,,,,,,,,,,,,,,-0.0209050315491007,,,-0.04302938536132751
SORBS1,0.11927744837045681,-0.03757910450851978,-0.002745974961614956,-0.02462514024104311,0.1067994633841432,-0.04396968954726569,-0.03261946240176863,0.02348506013464654,0.00999632639910292,0.023751180311905783,0.09178882256992861,0.11220923530893481,0.017771890957826886,0.029644238519457185,0.013864673318169218,0.050157947654247914,-0.011000749855627266
DLL1,0.0679211838449625,0.027870339970185915,0.0031565123058894325,-0.0023230446375085275,-0.07868740853548713,0.07388597504491339,-0.022491379649001865,0.10308171788915088,0.06596528375394121,0.015814522163305308,0.030744080588476476,-0.02306719129198722,0.035274581126054944,-0.0024786814228409037,0.042222642284136094,0.026413828356928157,0.06786749655118293
TLN1,-0.010032866215769357,0.006697660805542956,0.016232985784532746,-0.058393732726757686,0.003370651410361515,0.08275040357243804,0.022638816320091588,0.024165036059721333,0.00159280331755613,0.0654957446081113,-0.055496810953737895,-0.0733404364065254,0.007810020856495457,0.028161360642419236,0.012471866128650408,-0.03733195017835146,0.07780885999044514
COL2A1,-0.02954671191581924,,,,-0.018570921559943516,-0.029514121596940467,,,-0.014766868719780427,,,,,0.09443874385576663,-0.008001855244842369,0.03145036932727535,0.126648582321362
SHH,,,,-0.023293708423233583,0.0395134118227069,-0.006137653752288702,0.021064259571910295,,-0.014093391655406967,0.007180239291802746,-0.09290852694370916,,,-0.008872998065183343,-0.03532013577917123,-0.0075749386423074345,0.10414423122645253
