,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH8812bulk
COL1A2,-0.010758616122765378,0.03974477653950995,-0.02649532108211974,-0.05715150707149987,0.031170064169110778,0.10119088990514782,-0.034208757541868966,-0.02755452781043558,0.016031058245782333,-0.11720102168972263,0.0033312218873331008,-0.02116267315909752,0.03975795209214038,-0.06359070458801376,0.06337807695498754
ICOSLG,-0.03389857569283509,0.007569813567300443,0.0004994178854233444,0.08658512903124323,0.11174046062368038,0.07714219166922776,0.02587600375983544,-0.00499623894887206,-0.002380086344110131,0.003948873388580662,-0.010859956404638124,-0.01095560267847491,0.03021338712176465,0.008114316129673853,0.02836631530496838
GNAS,-0.05327100032926542,-0.05752604952080602,0.012511518133873053,-0.033557487842910516,0.01775823643603058,-0.11520475452653296,-0.022564100450259836,0.01129394927661389,0.08656998389981203,-0.13692861905879164,0.021326572281520274,-0.049545580783178216,-0.03140846314694354,-0.051988084491190675,0.058164798909521594
C4B,-0.02097092933618164,,0.013668426869487842,0.010880714421376884,,,-0.018586874328419666,,,-0.016993076126419877,-0.023359307974438397,0.057995719204146166,,,-0.025640582280798456
COL2A1,-0.034143764847821424,0.001727145273338108,,,-0.0135113775110932,-0.02736988809783748,,,,,-0.013268947269825462,,,0.00872701618874986,
GSTM2,-0.005335535787026127,0.023093180303128964,0.0519292595864426,0.009898293084790634,0.0010286981675366807,-0.005139756099430812,0.007195115035127198,-0.030179871960616816,-0.03342061024605116,0.05346469760134021,-0.028265136542954847,0.08660125421985534,-0.0362385763173969,0.048569380389604136,-0.04103757702890748
NLGN1,0.00011159752114761466,0.010578315990890572,0.022482566912747876,0.040737212893884926,-0.01276273396454461,0.0982225481140549,0.0099507260908724,0.0033285514480649397,0.03544124797449517,-0.022691740829004072,0.006796415064621809,-0.013562175857311343,-0.0675730675646905,-0.010294026696403002,0.07281723991601619
SCGB3A2,,-0.033873089023966026,,,,,,,,,-0.02178854581562286,,,0.08449443424844284,
LEFTY2,-0.020493210919111673,0.0581774137958331,-0.018936678387152364,-0.0032093337036455806,0.03720869331760155,0.17113730208691424,-0.003793583502052099,-0.011196288998412856,-0.02042609378225299,-0.019673409643182708,-0.02240412795950446,0.07852614039672397,,0.0033065313054365824,0.0769778884565978
ACE,0.07204590456352919,0.003596473617729672,-0.006561956944659914,-0.019753711333346465,0.04000204579699738,0.01595737745756396,-0.04975253769955148,-0.01503061667498125,0.01840311086641566,0.03445571123678617,0.031613817763002566,-0.01928811926831592,-0.03312554873328615,-0.013753750409028386,0.06526335912390682
RPH3A,-0.05906266149959744,0.005114254109587907,0.0002211464907042177,0.023813621448421963,-0.006024591851882267,-0.0346929832374469,0.03647773813299312,0.013135075326750175,0.09301267566770446,,0.055768157509797335,0.044160561087758045,,0.02990671926276097,0.08091981390034236
NCAM1,-0.013764434833641962,-0.00802219614081627,-0.024595663255004913,-0.006339134109734068,-0.010769096862432444,-0.01839729166489512,0.026875333388536465,0.03963713296463631,-0.05261859101206438,0.036700796888469694,-0.006920803102330294,-0.09440553633087967,0.025349509225235052,-0.05566270162300679,-0.023790243892600663
GIP,,,,,,,,,,-0.021397933494552303,,,,,
EFNB2,0.04766958742917633,-0.006448506525171188,0.024123209491710734,-0.023248160564218162,0.006560332293882912,0.0615706155897039,0.014024927952234369,0.02547587388602564,0.05251760978289695,0.08692987601765849,0.0004062349771699168,0.028589704244972543,0.014053949132895394,-0.010301350787303622,0.03397415170282173
ICAM5,-0.017778236326159918,-0.005552982784659913,-0.024375758594441223,-0.02864508235651635,0.1050573458645467,-0.024643708027287686,-0.010989972009016627,-0.026973663164985853,0.11558570592751312,-0.01549219041117727,0.01753405128002695,,,-0.007714268094978491,
CCL5,-0.0025466995298667906,0.024376192996218446,-0.03719096416357416,0.007182109231970117,0.007812850452944992,0.06573840094633883,0.05018946220875313,0.006367706901890656,-0.05186716036736699,0.08134935520067735,0.019409149485023515,-0.04942229094948526,-0.02110001119564964,-0.011455315442780096,-0.043436747610448995
PSPN,0.08005221536446679,-0.0002165103236800941,-0.03876060910319025,0.06824009486019736,0.07960370552689693,0.020451800986735946,0.009501402379228625,-0.02631712423232234,0.00926817581783615,0.014473320800182087,0.011880593184405085,-0.07443504653942584,-0.02692235901423861,0.03089948701249688,0.010321052799967603
PENK,-0.013574449521777252,-0.0172435296105311,0.007940869211904974,0.04060104791105189,0.025342166558650146,-0.049653273479810016,-0.026616132875269764,-0.035221590102206705,0.05712120814576329,,-0.023359301480269674,,,,-0.028259003137936372
EGF,0.021178677083390583,0.0028896405643407965,0.00904450602901219,0.028007551828041318,-0.028814068944586917,0.08079335014066524,-0.05664053544586925,-0.01777144298483402,-0.02936639832295231,-0.021063316301944073,-0.024507571225515,-0.008244891434985002,-0.0017566819123990178,-0.016893070482938335,0.004637963813135215
SERPINC1,,,,,,,-0.016597720643623432,,,,,,,-0.016893071826819338,
UTS2B,-0.007382422939822118,-0.02314582520130797,-0.020476584361141595,0.030954433924608723,-0.015506870825061326,,0.019754926235221057,-0.024913236294382548,,,,,0.04448459839826268,,
F10,,,-0.024555649617348827,,-0.017786450208851175,0.15364227580079773,0.057988042996151935,-0.030007809325379393,0.0502741170755421,-0.0454477936865214,,,-0.01265536328946534,0.012785972936503909,0.03261337585782492
FN1,0.018994842332260495,0.02624132332473622,0.06911304307790483,0.03294771523981691,0.000712592272881419,0.13271020759388652,-0.0022121743737569767,-0.008402675342056862,-0.05489217231522705,-0.11273757057683041,-0.00985081755517089,-0.004877979028050859,0.010990047409257908,-0.018675329906721896,0.07092493544490579
FGF2,-0.04061494505071043,-0.008875520092687876,0.011234386741704912,0.023480931016788005,0.04494783077753888,0.07027798648363529,-0.008153129294643737,0.04640040473926065,-0.04131199248457987,0.05167222214312243,-0.0170583186833088,0.033793170227706074,0.077482217616907,0.046919920460627436,-0.020223766632760227
GDF9,0.025137633548787796,-0.018701654387762296,-0.013978218451041155,0.01677190239495316,0.07480445024274436,0.12159011645824791,0.014458859283982701,0.048890876074959996,,0.012580303661921066,-0.030515023893117204,-0.04169036278358766,0.14253042200574512,0.09526225326121697,0.02468006138724618
CSF1,-0.012045144564204304,0.07566047296981505,0.029806823539707934,-0.03966158159488568,0.0006986880230847734,0.0823985216677923,-0.03648987721823792,-0.03838627545900004,-0.029079415375191594,0.0879537063919663,0.02126411868597276,0.041678947953716496,0.01734985661071332,0.0315669645410738,0.04335069714424686
GZMB,,0.002855967750821834,-0.017267652952815772,0.03484471402782422,0.011887289850889597,,-0.027080426801769798,-0.012953581438028336,-0.0372817819484197,0.12134882376234665,,,,0.017061397821101828,
WNT11,,-0.026149134647806938,,0.0007755072248673855,,0.00951355982189541,,0.012117726697800004,,0.07776772095519222,,,,0.0057747512621847815,
GDNF,,0.05054190169410414,,-0.021131300449125163,,,,,,-0.04680582469162748,0.07081421514824567,,-0.05701200348454131,0.01784488839668874,
SHBG,0.006673998997873729,-0.023630973132052785,-0.005464454739148214,0.050186958055890095,0.036337859064210894,0.06399209213311818,0.05069509257782274,-0.020020931808181614,0.006418513775335796,,-0.01286853686092774,-0.040364274164364576,0.0363057431182717,0.04694669026146136,-0.028162681048526567
EFNA5,0.025635094672342512,-0.0033251708690135657,0.027671841735596746,0.017354960542249533,-0.005142089536039104,-0.05825908332024847,0.003558289503434719,-0.022906456306507082,-0.020477851670827787,0.04686583357428312,0.06636657189781286,-0.05104010389247265,-0.048477632868621945,-0.030998138283605647,-0.023926041516911432
THBS1,-0.0410756182219606,0.05575489502567389,-0.035246321531926306,-0.04894463123336943,0.041857350060510654,0.016808613618090783,-0.04748754472996069,-0.016099350674942718,-0.024159707132647774,0.024494077124020644,-0.01703192673391033,0.054599736907562375,-0.021176007416658586,-0.042568955028012015,-0.016254190850332792
PODXL,-0.015433397841646032,0.06513224777661576,0.01519148591644158,0.0023802884866255414,0.0452530639170657,0.11137549420090198,-0.05060330184548453,-0.036262519979026984,0.0943247541849574,0.05849106118127971,0.03394368919978471,0.018010658728718387,0.0845565876344769,0.0011080190117073168,0.03996658434512863
LCN2,-0.009770756201468951,,,0.1327256973085459,,,,,,,,,,0.027037366077933847,
C5,0.033963817338850406,0.03658728478103272,0.013990235599358962,0.02675939889793644,-0.014515339060099835,0.14988007139209178,-0.02939274701279413,0.006289821427137107,0.06257688761249963,0.06860230297315902,-0.0482544026524185,-0.12524450792788766,-0.021417431695506514,0.013123882829145544,0.044500769173039925
DLK1,,,,-0.03582625725910255,-0.01262972671161795,,-0.041536327510640236,,,0.019185143870344954,,-0.05659580871102041,,,
CXCL5,0.015415553821484936,-0.03209875761713302,-0.03995271634638045,0.12206527264275578,-0.010963081757058306,-0.025745110315783106,-0.018899219394086435,0.023004115444784954,-0.03224932248826198,0.03111456046570893,,0.0013749991203144535,,0.010804498714706519,0.06304235035252566
BCAN,-0.05484442108436089,-0.04387199991362102,0.08146797344930298,-0.06099500725636562,0.018367740477749986,0.17288954649892835,0.09119506296446865,0.036447417503453476,0.037518428440861416,0.018059115346007973,0.04115872473757607,-0.053414676823073416,-0.08018544246022215,-0.02566134726342306,0.06737176855504898
RELN,-0.0316028147115195,0.021824470316445056,0.04990515992429873,-0.031105333955479614,0.09282798445268817,-0.05442934761525001,-0.032464463934705,0.006038508445325203,0.017305081195936135,,-0.021663570219060783,,-0.030186031152266396,,0.07027454620118725
COL4A3,-0.028048682359911235,-0.0354034189941498,0.03486040284404202,-0.044253274826269666,-0.02671197691732757,,-0.027838831818976163,0.01966107033550166,,,-0.01770236759497908,,,-0.01400105451802282,0.007889263796320318
GNB3,-0.011906326891017078,-0.005364893228480144,-0.014991845729290264,0.005443151531871419,0.04101871268223818,0.08154166193498673,-0.03334012954691038,0.0497239451367365,0.03805332961774192,0.0475167111005236,-0.0008257309983176728,0.07295552785616544,0.0014869149835560803,0.07370879691647023,0.014553010749954149
PYY,,,,,,,-0.01905359444296665,,,-0.015266416333053274,-0.013070210840721871,,,0.017661308248572687,
MSTN,-0.0007990475034987824,-0.010491672343720412,0.05690577501843518,0.031596797437537114,-0.010439384977165756,0.12032448196740828,-0.036285851112278646,0.02474247639898831,,,-0.04456642222410017,0.024273415721316863,-0.1406360131230865,-0.034319048661326006,0.034097899908842925
COL18A1,-0.02990048153878599,0.030244216173762592,0.01882678089946408,-0.05332582437586818,0.041082828553897895,0.10721090081630423,-0.052408564391923006,-0.02352675302833218,-0.020543395195199977,0.14194359062463366,0.05435296346341193,0.01337210548347759,0.030465277306416468,-0.041326858554611705,0.06907653658998032
FABP5,-0.04261469708255054,0.08609124859411836,0.029018263907632364,0.03483220007895739,0.05285061983657606,0.16845117235622767,0.007130162844039572,0.00666912609087262,-0.015860738941650517,0.1389557985899515,0.009246465501835234,0.058109068777685444,-0.006736165715552352,0.012493794179677824,0.09481448949627136
TGFB3,0.00016574448753504527,-0.010410298836532342,-0.02406760491248204,0.004051093875082699,0.06900756090001751,0.06393881400389176,0.01915641881272,-0.019901472778606613,-0.031478870244883425,-0.017184788706544288,0.03085527329985093,0.14844456217464383,-0.021031485869332883,-0.009618568292355618,-0.0516699915148254
BSG,-0.04319266577252211,-0.04297313873345437,0.058051799266306915,-0.026526342157115426,0.020081346417712306,-0.027590199612591165,-0.06559163459993868,-0.02516440791172538,0.0019961857961775476,-0.01827800668912532,0.020215491147490574,-0.037413227282120536,-0.004683808295114796,0.008263387101146748,0.050947390155748666
TDGF1,,,,,,,0.05608746087306967,-0.015233961561031708,-0.027604831614444218,,,,,,
S100A10,0.015511191974227316,0.03892762999375851,-0.02945074094133844,0.06307513960709658,-0.019676804384935864,0.149558822873221,-0.10101761678397572,-0.05677603599760379,-0.09271006572528954,-0.11645835535835221,0.00981254471590141,-0.01187909076747964,0.11928748718242803,0.06097530634379607,0.026918442445143447
PLAT,-0.03386161937401691,0.04707939191846749,-0.013126789790139655,-0.021125381024378897,0.056515428593812006,0.1456041891251652,-0.02407500767522012,-0.04492298950325795,-0.07221973844394461,0.05799868132427157,0.006647839055515324,-0.02690152944800227,-0.013413128368736217,-0.04914310584506652,0.039110027459038174
SFTPD,-0.035293247400199616,-0.01418337219539182,0.01682023748613628,,-0.015877449989772176,,0.0018280397522499228,-0.012084620165295695,,,0.006969376157442393,0.04038693499113691,-0.030846852381962525,0.05913035525625674,0.016885423546025267
EPO,0.010350006451885415,0.029478091476032753,,-0.0042405310614376975,-0.01890808602872273,,-0.014148202783512948,,,-0.014086103934252477,-0.015968599347610746,,0.0067828649082142195,-0.019560873021978155,
FGF7,-0.009447201085226939,,0.015014034653200612,0.018879928468648735,-0.030400705235060176,0.04596040432192438,0.0030827176754990664,0.003232059407242393,0.02101275629240792,0.12288728392873331,0.019644997994071826,-0.07349759567539263,0.14900643693110874,0.03834365618530595,0.07803088623819761
CGN,-0.0290638675510885,0.03142947763725034,-0.02578275904853919,0.022504041171456875,0.09573173665758997,0.04054474758888987,-0.007339640492757708,-0.012353170827686053,-0.025093340175875545,,-0.012149946741351043,-0.09653457046849279,0.03783115831057997,0.08538562633728047,0.007714600888385935
FGF13,-0.041248374837261764,0.04278953801281971,-0.024716007230993653,0.016108194560813947,0.008907383588328186,-0.09474296348578773,0.024001700114523437,-0.0257816029759193,0.09781775056773451,0.0012032477250079627,-0.002211657161511318,,,-0.01037897309927887,0.00040070038955248487
CXCL13,,,0.050047162544182955,,-0.01795063497186194,,,,,0.016459486646017246,,,,0.05704634197840193,
ACTR2,0.039140746869529904,0.06491176299391795,-0.006447234903219678,-0.04233817777845168,0.027090058023800843,0.012527914486092924,0.04835423692630954,0.020396415588111623,-0.0029483457675439574,0.05852224761621548,0.07036862574963082,0.08190113330315094,-0.1038232834007765,-0.032669741645013635,-0.007169956043754307
SLIT2,-0.047081240916553996,0.07236663744930813,0.009499067476533113,0.020879885071488347,0.01940240196604111,-0.023960588067670898,-0.009197103275319,-0.016851839924801253,0.03259755557745712,0.09435180001812106,-0.01260081162404682,0.015774634112467746,-0.043410845960578474,0.06193188925779476,0.0021281865368484544
LAMA5,-0.02469771092999656,0.01346447304050988,-0.024179443787422695,-0.009289519278041104,0.0069250227491404375,0.1231884873374278,-0.033118604344691265,-0.035581931335601794,0.010264242731327115,0.09620910385660274,0.005495253368299196,-0.040127521643336335,-0.04070331307693063,0.02815413551879071,0.048764357352926085
TIMP1,0.055046185766146234,0.006605852454859121,-0.03127510915257795,0.014339009887245175,-0.0051379835796432766,0.11014504575072949,-0.06924228140510919,0.01860797060432507,-0.08540516484189477,0.02633380093040656,0.038689365702530926,0.015618467526465472,0.030094103928564223,-0.01309587184164511,0.08971804363696975
PLTP,-0.017262551964854458,-0.03555211094619493,0.017330708338166072,-0.1279982714635752,0.026294124351990047,0.12352260856309318,0.03934751559904377,0.006025567177004538,-0.03476641398500569,0.05282413677744049,0.027854481988291817,-0.0010547803136918144,0.04238365986856233,-0.03454194383308324,-0.008355560876238876
TNFSF15,-0.03255437808275517,,,-0.01969466278704219,0.003048357071093455,,,,,0.027876011849869514,,,-0.05978932819807162,,
PRND,,0.0401608178701033,,,,0.06543355694477822,,,,0.0470731216653152,,,-0.05363122134908815,,
NPW,0.060953930252264844,,,-0.01197476902412074,-0.010014541272069407,,0.011094284858904136,,,0.05373926941930967,0.005803870692452688,0.020481100488681972,0.05077361968989229,0.04335942801452153,-0.025024895152540836
SHANK1,,-0.02614913296906482,0.051834089962965894,-0.02676090309174284,,-0.020154831745863782,-0.02010324301372947,0.028470706882175786,-0.0324469755736468,,-0.01800091963489961,,,-0.023491959159059904,
PTHLH,-0.0010525223956540208,0.04740742276500262,-0.013752683640767788,0.030571695310200084,0.007645251399166248,-0.06546754999252462,-0.0009025597506176284,0.008384713546045764,-0.005591408943012637,0.001307456628616863,-0.020676695945011037,0.04950452556705506,-0.03119966496439369,0.06223196730190139,0.017485038950314585
SYK,0.03612125882047394,0.042551835843310626,0.057541382536754136,-0.002518831783597014,-0.003999286383442113,0.020547064375832525,0.006239597911695301,0.012308637838261045,0.0588054948233444,-0.04505701420926904,0.03853186634753493,-0.029794378766843346,-0.06236365275387014,0.03999614765124564,-0.012334757716245285
CD160,,,0.013401774622878065,,,,,,,,,,,,
FARP2,-0.05862801311479394,0.011686917696382401,-0.018209191442352064,0.009027909034841346,0.05224998262873888,0.06551148540699739,0.023614846749497313,-0.0046238013521781056,0.11530921625398505,0.0691174542831747,-0.018284544576569656,0.0580737245906791,-0.03849553308927644,-0.032976204547603354,0.01699133089547956
P4HB,0.04546562498148156,-0.026001452054159633,0.05378008600681369,-0.005898118060857107,-0.02377118187967486,0.13792597453087324,-0.010304788059493551,-0.0025814814044702507,-0.02016671522759033,-0.09748132093926731,-0.015516296194110423,0.01708918442555427,0.025149689226728503,-0.01528609629530119,0.06333413723575862
TAC3,-0.01687219810763767,-0.03312417428255521,-0.03740002341377593,-0.0007780279515335545,-0.037980879853988785,-0.08641876768763865,-0.02522600138247764,-0.0032289403333786064,0.048590376623814144,,0.0019910462793138618,,,0.08693971031064728,
C1QA,0.026228680373588387,0.047787104373373954,-0.05965381053573097,-0.13140597056412953,0.02283092359292603,0.11827259985131945,-0.014087981184202642,-0.009511715065865073,-0.05840935850208958,0.11487278051012322,0.018556123279826517,0.08494438583515401,-0.11605906091252914,-0.04230789700298866,0.03356105965308595
EDN3,-0.02433578140901221,0.017635071186778917,0.056773574647011354,0.00353339964789846,-0.0003115683901063152,-0.006840202589410231,0.02791406687961422,-0.018951505890926805,0.003906727022828379,,-0.01613337152799476,,,0.019362513941607047,0.060707469026238234
AANAT,0.045260123610772134,0.013036661422990333,,-0.002097707452340845,-0.015877455448103556,-0.0018433663248718065,-0.017946941142961692,-0.012105160741197576,-0.01920353214324065,,-0.019568095056464355,-0.01839149578831312,,0.053143370015123544,-0.00756342342739808
GDF15,0.11838011400030976,0.030411339235983482,-0.029641410795660607,-0.0035736318181362713,-0.026430391715902064,0.04048176716867613,-0.030343864682325146,,0.03317034598277424,-0.007591545876967733,0.02541995381933791,0.032019771772525595,0.06726876634725415,0.030966005174180435,-0.002134330989196263
