,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
PDAP1,0.06854202673249495,0.021693408790110866,-0.0017348297606972353,-0.027276413712131957,-0.01051846239907025,0.10519387957606688,0.001979124066865544,0.006092161860546977,-0.01215818844900052,-0.008346207457758091,0.019426616949373532,-0.03129406393592445,-0.023030254921197858,0.019359050032310584,-0.038790896000257834
QDPR,-0.004193097224727285,0.01374894587492293,-0.01620477337458473,-0.02230626017634944,0.052392693542042804,-0.03549885380806014,-0.0023283829911681956,0.03242810634116123,-0.0657002938541157,0.036410141426795245,0.013700047286432177,0.04026054340964803,0.0022443672075813854,0.031953509517906875,0.06517391719848428
POMC,-0.018108981805639166,0.007997386746497113,-0.03635905729796136,0.023808614462705435,0.0017967015557113172,-0.034142489027372325,-0.014645674462481979,0.03178822393776969,-0.040740226200716975,-0.03643729755147933,0.05662802852915045,0.14513023308068057,-0.04715521170850448,-0.04287968483600816,0.13429321709650915
CCL18,,-0.021799424088259106,0.07010062158263122,,,,,,-0.050954820399226934,,,-0.03478754711860547,,,
CCL17,,,,0.02268804354076204,,,-0.01574220298520926,-0.020630339030221746,,0.009189401533802384,,-0.02637682511273323,0.07162373832956415,0.21073633795631017,
VEGFD,,-0.043202766971463975,-0.019143689528147843,-0.006101947394338653,-0.017786453704780446,,-0.01677198578689285,-0.015132603170136644,-0.02783029518204516,-0.02335930857854739,-0.04036214441928849,-0.0182720318703958,0.02532907393524941,,
TNFSF13,,,-0.014446442435333844,0.05436147368580286,,-0.012550629450315457,,,,,,0.043433247377152186,-0.007715092208368352,-0.020738417906798503,-0.011852381746722363
WNT5A,0.008929688300481471,0.033888059365751975,0.045265879935738974,0.014796273332852649,0.02153886476355965,0.058523874337861166,0.026908696186428573,0.01922153976724722,0.01833716628876047,0.0403340439414556,0.13124496815335168,0.050717293865337805,0.005594219287861495,-0.05713891242661564,-0.005428290378772305
CXCL8,,-0.1237970308832462,0.017172854591376668,-0.015127770818555986,0.01107949573726536,-0.017852456369845424,-0.016944158404180044,0.06577632873106366,0.11475893886807792,-0.028624050043439105,-0.001755080818970316,-0.14522428957246514,0.030228196173529436,-0.015892752361854064,0.01370598331527465
GRN,-0.08065345823167282,-0.017415811399540553,-0.043004329079036,0.01508071037791256,0.0036959415984611863,-0.017348206428829813,0.006260791167702082,6.343537718948684e-05,0.07659699583902231,-0.008260562220927272,0.09788488850736324,0.010706888560516365,0.014856980499338649,-0.07167815475458163,0.06269100975154386
MIA,0.08357190609760107,-0.007906612424654446,0.040704550418250315,0.05091491555794935,-0.012576223979390259,0.010235985992149883,-0.030941508203853517,-0.017210149209476857,,-0.0006095406473969458,0.025531163419891013,0.01827549150611862,-0.044418820686931586,0.0055552953141565255,-0.015420323581515192
COL4A4,0.01575593472730146,0.008439997146011279,0.0402793622487951,-0.03278123730183826,0.060628688380359876,0.04917776464418429,-0.016435346959405277,-0.02891168199415751,,0.0015559338330081926,-0.03160435398171586,0.05567954356458791,0.022836250267033682,-0.025158711208684206,0.030669537602949427
TAC1,0.07248680550836663,0.056448239907504576,0.03746427700139748,-0.0032601004987867534,0.029854301416126293,-0.0208381194732449,0.11645848103596124,0.006363179612611764,-0.0312027572889543,0.018275480162593036,,,,-0.0167316082480358,-0.0033191860225717166
RARRES2,0.077011563307786,0.06875994947387831,-0.011636851728464216,-0.02697703877493446,-0.01534079484798095,-0.07139316998117216,0.028658441885425438,-0.02628975607444584,0.07039462351684378,0.0772572143217638,-0.0605053524075453,-0.08921082352519853,0.008000847852305471,0.07465266335668892,0.019468084660243815
FGF7,-0.004851784843435817,-0.06680562829021977,,0.01891940639411211,-0.012026262043046325,-0.012258585756262682,-0.037466474725971616,-0.015716978831400448,-0.01912671692050769,0.013804824572511622,0.025884192163661418,0.02598571304336916,0.0035113756612758155,0.04566400418264953,0.03900478424653311
EFNA2,,,,,,,,,,,,0.029991203410011092,,,
HBEGF,-0.013029869982729347,0.018829154728755966,0.016575078262319683,-0.00327230365798787,0.001944810808827134,-0.0011562548603257484,-0.09062084573358391,-0.023292257821783287,0.08883576740409593,0.018381776683772662,-0.03408166008857953,0.03849581015206499,0.026538232593535337,0.0020615150361381752,-0.014299125603953194
CSF3,,-0.043491090313253995,,0.0011032628082855752,-0.008280326884092594,,,,,,,-0.028520789019568185,,-0.013400106314033988,0.02713853611461524
PI3,,-0.05152168191020256,0.04590635837282155,-0.04384159566465416,0.03243444665270407,,,,,,,-0.11307720296800927,0.07902952485262114,-0.029113979271496487,0.05106506427859802
PCSK1N,0.07347519062742547,0.056143120984908305,-0.04207995380433465,0.013846759325503905,-0.019768188403684925,-0.03593494458335996,0.005403885838171009,0.00379549491441136,-0.03171011869268344,-0.017614056011672014,0.02708817576747855,0.03466986890172801,0.007787420148366259,0.05325632503738784,-0.01829041802360287
NTS,,,,,0.012283437173023833,-0.014577698897176904,0.042413951312649245,-0.02168389816837336,0.08212864667688058,,,-0.002049161235258315,,0.020836753238894362,
SFRP1,-0.02933490148378102,0.012357267970836864,0.05756771403274038,-0.021228455769098518,-0.020291263475521862,-0.035432691390383346,-0.03486211516793087,-0.020630339237986205,0.07200252870302964,0.00048434296800868446,0.014489077381035585,0.026130072051765055,-0.01688491915710522,0.022468801572980833,0.03502494424410123
CXCL13,,,,,-0.020108901235514037,,,,,,,-0.04461908700455935,,,0.08078271665190966
MICA,0.034081703183538536,-0.05107263186553081,-0.016774353766325193,0.015277910640554606,0.02782391733176834,-0.00615994679631739,0.0005813606930231799,0.010048803990582958,-0.015918553199708953,0.07137618500009656,-0.07741427488762757,0.08018676445492098,0.017048831586453088,0.016238919214008208,0.004012693785964029
TG,-0.02334901126692092,0.00014438548314560067,0.06593204312286544,-0.0105316235217321,0.05855546673491269,0.07131715620103714,-0.01585967376764452,0.004401908776367349,,-0.0008978119395609096,0.02086010010139424,0.03771832363844818,,-0.026132763280530123,-0.030494405776821196
ADA,0.0771719408211318,-0.017476515566155575,-0.04756600501461721,-0.003842951937094853,0.03475264769753589,-0.0328722350533787,-0.011526248267730708,0.03651324889235937,0.057111925446346905,0.0001454844191023006,-0.016524081477326973,0.05829658519909006,0.08049671834965844,-0.007894243260417653,0.061619683254149155
LAMC3,0.07452410192789316,0.030508332797791412,-0.03069754541454325,-0.03518914051883942,-0.004271467490423965,0.04069994380175488,-0.0325765407759017,0.061622409077653165,-0.009441355469946714,-0.01621828406874989,0.005409927217304175,0.028381541341715475,0.05536084147771698,-0.06330843662653408,0.01126326200338984
CCL7,,,0.07106021100929873,-0.016563074303315262,-0.02666069039002887,,,,,,,,,0.044815416632915335,-0.027950883642701818
NGF,,0.02275994736422054,0.09550602602214624,0.08544900715885362,0.05282538694025419,-0.01605700121751888,,,-0.02505622200662088,,0.04831135617622552,-0.01713291059906149,,-0.02260156722972991,-0.024934624034075308
TNFSF15,,-0.011337301952735364,,-0.01844379332632861,-0.019739484693788355,0.01877468705711462,,,,,-0.045417416212373524,,,-0.03710142811523449,0.01743197537748303
HMGB1,0.007376042612728506,0.052926759694071374,-0.03746905563088052,-0.028202476138263374,-0.05042404962973601,0.018143187815557477,0.008729019818695767,0.020026249088351097,0.020470901347483566,0.0013810050192315949,-0.024573756104688114,-0.04453118539985833,-0.008901386529949012,0.012070614532524608,-0.002266197693014508
ITGB3BP,-0.005790912495544588,-0.05791145828057697,0.010867834880340438,0.017197742250604754,0.029232014315134575,0.05002066627848215,-0.01884144187233316,-0.02358223602101276,0.010197283387688607,0.04932733137888771,-0.036192979213108795,-0.056974805999784335,0.010010436223897466,0.07119829023816812,-0.05545607422861162
AANAT,,-0.0449097308539892,0.12013796216480525,-0.01678196740649795,0.0032054524134957738,,-0.014262697303464704,-0.017210150166749302,-0.023556533609493942,0.005600617121446718,,0.011352357809842643,-0.02901505743541361,0.012889968638172851,-0.02083046066472037
RELN,-0.019356949372820644,0.085614993273723,0.010073141593826353,-0.029129737179290783,0.0061750617368072054,-0.03605447322657542,-0.013053375682231288,0.021386111913631,-0.06948824978780836,-0.03236796482517396,0.0019398935782214358,,-0.010565585787530935,,0.09078082666192992
IL15,0.06075928847198504,0.025865124791445086,0.03062107381340792,0.04301866637618764,0.006362685107012893,0.0930347251608502,0.024275967416489734,0.0013282376625959001,-0.00021462833153150222,0.03458985533902555,0.015512219535749858,-0.04237030824848284,-0.0405469030845709,-0.0041466469368791285,-0.04775258875372295
BSG,0.024684670258993388,0.007383191189480463,-0.0031086801136764293,0.008747633050641116,-0.018542999268312575,0.012149267375140365,-0.04258108187422278,-0.026704762800006453,-0.00164374730636222,0.052960981360201366,0.0034979271426820524,-0.08544822616834916,0.07798311670705141,0.031082131046231913,-0.016107980646112015
ADAMTS3,0.028912026594568235,0.06755999216328977,0.009808773018591501,0.0052993848772324255,0.052654939234903386,0.01074690131509729,0.01712548148889565,0.050061738648542874,0.05030395855846123,0.07152154979873916,,0.057169761072588365,0.09069465042390001,0.030141651998515963,-0.005207551108137947
CD34,0.022764172755598607,0.08988272528441478,-0.010099228933977794,0.02738238310353969,-0.02892975682977509,-0.019009665775910577,0.08021083022706395,0.04152175033511172,0.02643338505098304,-0.006453968695914921,-0.0509091584772111,0.07526298439004095,0.008384286446421394,-0.006003945160336045,0.07666145631982846
PLAT,0.10633293178727675,0.05679377148809979,-0.028890305636698,-0.023458883996631413,-0.004977952168571436,0.011954911132716673,-0.04152209363874155,0.026063468593929016,0.06760132692759335,0.05285506829530837,0.004203346298497717,0.12955648163700034,0.018279355760612872,-0.031201573202073,-0.006528208373378421
NTF3,,,,,,,,0.014130926654485194,,,,0.10811702449628724,,,
LTA,,,,0.032201213643515185,,,-0.013736463908757535,,,0.03409737520909034,,,,0.0873812621335894,
CKLF,-0.04355076330432808,-0.04672042321639647,-0.07185111976244747,0.02653490284285447,0.008148745111158838,0.07921111100082986,0.015065059216828236,0.03631060975303553,0.0406968346375281,0.002586401422785784,-0.029187525532561695,0.039571496298881466,0.017534050185540728,-0.009240577841057933,0.05435847725531927
CD24,-0.005779145606051082,0.03392858888608482,-0.035452468513685595,-0.005675314860610701,0.007065646429406922,-0.0032065354635271485,0.03390207322351917,-0.047658368611574464,0.05762947533883252,0.019297092536539974,-0.12298384513520999,0.01545001733944711,0.09903795011820532,0.05818327887630734,0.03700012586563095
HSP90AA1,-0.06094567430737298,0.06860701813742741,-0.008958963833064474,-0.010340411854463053,-0.025043319280257707,-0.040590923995834916,-0.019513343018353838,-0.010300833397118165,-0.0510756805744616,0.021491880079616683,0.004084867991789948,-0.11434516061291661,-0.016898961401352972,-0.034744208663051654,-0.004637753767689959
BMP4,-0.024029522295366514,0.16389591826448072,-0.0423735800325635,-0.018662918539667457,-0.03451749153773612,0.05383329700282167,0.029752521782068306,0.025111084634259786,0.022182644431999386,-0.023105665433541964,-0.014520230022448427,-0.05017298273026725,0.029364239322869745,-0.026743652168680652,0.06694637028153995
SCGB3A1,,,-0.012176998671559991,,0.098491699961008,-0.017709225774230484,,-0.01451692999278748,0.049898762576263966,-0.018921213043733717,0.14923573902795628,0.07065703564024187,,-9.247067182826483e-05,-0.016994760802658146
IGFBP4,0.03890066298775786,-0.0015476753695638486,-0.013353831005855845,-0.071796943040194,0.03320491821530609,0.03725019738409939,-0.02660856005755436,0.04178582038783975,0.03641241410000978,-0.03790207785758185,0.002442090017375544,0.013547842118701693,0.029983023788950958,-0.0337116474051015,-0.0315777810767036
RSPO4,,0.00621596130398157,,-0.022746861740190017,-0.02444686375638439,,-0.01597634378052218,-0.014516927869358074,,0.025433108416818707,-0.03959853293280193,,,0.055061035609782476,-0.026266385784858785
LEFTY2,-0.023118153093136425,-0.026884218154946928,-0.04209941418428937,-0.03543732643976587,0.033783331939232164,-0.020467351398804345,-0.03934415377034461,-0.01591798895467995,0.059642757026474334,-0.03347444665856082,,-0.019968174831526672,-0.026341917390107654,0.08317239943151684,0.04010648702822944
PF4,,,-0.012631681427538689,0.00537475093966393,,,,,,,,0.00933077854549795,,-0.019995325189256556,0.026970458812892718
ANGPTL2,0.07754560460101227,0.0029501062382522344,-0.03665777161592048,-0.0010441714771691195,0.03297961881423959,0.03043225405901412,0.06179390428239457,-0.002583885674851427,0.037798286839616085,0.05688135101241558,-0.026665899295909876,0.091278859518123,-0.04828799764696182,0.008831184184212228,-0.03159376407677429
LRIG2,0.0010597914256610472,-0.06059333350366111,-0.01613286510281778,0.03346546348469067,-0.01630231484794237,-0.05307089248117457,-0.006654429120217672,-0.009591909973234836,-0.07913236244049954,0.013429079308029694,0.02472231509960981,0.019013569949422986,-0.002669721433156876,0.021697492712562022,0.0248203068958805
ICOSLG,-0.017716635127799887,-0.03922223492719349,-0.036538308638138395,0.03185642529974112,-0.022100875431937488,0.020903511207301443,-0.05177416997356675,-0.027550418177319805,-0.013780993870355357,0.018923109555261493,0.036782555308272395,0.07293315227223654,0.016552711700836685,0.014064829302809497,0.003090300598970735
WIF1,,0.02926235316917487,-0.022728660438819097,,-0.015578473060336013,-0.09954100288865048,-0.012328566084821505,0.0671035555827928,-0.02746097404747979,0.03191335557923888,,,,,-0.023850092962399382
NPPC,0.06963330717447383,0.019856823584300458,0.005217899439078959,0.016265503877954682,-0.005972506343661532,0.010235067758511676,0.02494023908989028,0.03592262731201047,-0.020497210012143375,-0.005432629266371558,-0.06900791113332172,0.05212516379160375,-0.012088737745242023,,-0.03861473497360311
LYZ,-0.003353858053408258,0.04414495188512217,-0.006007032674220525,0.01604008979505856,-0.047488766407722226,0.03612915751845934,-0.030792152524712964,-0.010745069787732302,0.08225331159055234,0.01744061937610933,0.0894143692996956,0.015267135286920317,-0.03295623544143049,-0.004900727287831218,0.017813468028215783
EREG,,,,,0.08536358934931187,,,,0.01501633180671461,,,-0.0505783997584223,,0.024573235370971676,0.07995893321894626
SPTAN1,0.016042874878152206,0.06159956561531731,0.015859375691836958,-0.019130983039361976,0.051984683692990814,-0.048100660105214584,0.05231173436879481,0.042655843228052485,-0.048330362514502206,0.01717263186080853,0.0925325333096825,0.06788252383114514,0.011607803039751568,0.040623922394020205,0.05541296529352555
LIPC,-0.029893723925359467,-0.06419733569440811,-0.01546449823898288,-0.025969444232614138,0.007526007481113997,-0.021513582293352047,-0.019827595411539816,,-0.0461635045403937,0.03782859645474533,0.05842302633695458,,0.009951267375379477,-0.025281659224277647,0.04782056000003258
COL8A1,-0.01343910008929113,0.005670016970002774,-0.006270474751993995,-0.01944886160224917,0.08457776520341377,0.0013143744510006605,-0.01791171697986873,0.039132563902604334,0.020337941635793368,0.0005448771266496582,0.02021789791869564,0.01280708126441689,0.010806022112830141,0.014192795645218656,0.02395331412550391
GSTM2,0.052622861145088615,0.021541299728022413,-0.0407560441238309,0.0789431552275872,-0.0004943709690287005,-0.011731553072996479,0.0630513342110945,0.03994272696294652,0.02593797562567032,0.019230141558625614,0.04534252690232809,0.020919808938295058,0.04877160453112532,0.016587941594051817,0.03834136517516021
SPX,0.052609728233768215,0.02436731157867314,0.15762927223186066,0.0904149430983537,0.01480297409201935,-0.05533761322477501,0.0459840256678289,-0.004195803849497758,-0.08964292520145836,0.035951730006227034,,0.02113270140692508,0.02122857701621853,0.1048064448891582,-0.000513023760799007
MFGE8,0.0406123722599487,-0.030634768236812965,0.04908081523015291,0.02816126731781365,0.03897702141457024,0.020748362057314246,-0.027398058306270203,0.0013874296412323003,0.0842031124217581,-0.0027942963905536492,0.01844419024205718,0.015112700308541694,0.043254721127932966,0.020629461121308878,0.03746012613269434
TGFA,0.002491690562024621,-0.07161006018265019,0.025129465435643757,-0.034750798202344384,0.001950342623940123,0.04840133823582192,-0.05032405276343314,0.0019241778404930512,0.026892498765440646,0.1309050374786299,-0.05915331698054372,0.0862579967653215,-0.04123311919490206,0.002169138306270822,0.05181346344649169
SLIT2,-0.02402951845028259,0.13383588234600854,-0.04683721648890314,0.02436078487140614,-0.028941397578586252,0.0014897031657467915,-0.034134036914049884,-0.009558832915414345,-0.02163470740214775,0.018024962851863082,0.08510677298858446,0.08193542259413414,-0.049268344399213265,-0.003868542088682842,0.017709219246692363
PLTP,0.02442353496972446,0.07287422563820993,0.018925485749559302,-0.041989024087539226,-0.009524349570761105,0.03676402595623688,-0.006050666756567042,-0.01225163926217577,0.09071827031083411,0.02309028429212245,0.03502141759522468,0.014351684389480833,-0.001512989131603945,-0.036061506811365884,0.08225770131589678
APOD,-0.07834919577207944,0.11337473886920771,0.014760998617661156,-0.027845066152708105,0.021175834697933747,0.0017267516359476909,0.01213937756995241,0.028172605349310494,-0.023886401995450612,0.03142123097315715,0.010182425454173253,0.09770631313942879,-0.01900506704098707,-0.1039888470258994,0.009639231275141597
B2M,0.01663216678514566,0.037313481670143006,0.003621147384754342,0.03453965625888131,-0.0038150781324763614,0.03722157378215772,0.017957561440348747,0.017227869723236273,0.10326813117320675,0.00524886144938753,0.08559622049919544,0.04850579067971454,0.027642087291221213,-0.09820567070084062,0.04234227394724149
OMG,0.002074688469602192,0.02444791850473171,0.008524039268675189,0.025415201076408375,0.07984108229549368,0.01368700760072017,0.05352642557862525,0.028929145724355138,-0.056116607995754575,0.03586046711396101,0.07612668619947874,0.11536208045084025,-0.019008498908275655,0.08969220955813638,-0.03209570943918938
CXCL3,0.0311484252311277,-0.07977242336076767,0.027986650781079626,0.025421733732542244,0.03649224300232707,,-0.04195039322442299,0.0031344132259019065,0.008794115866785112,-0.019528458037683136,,0.03131500740479292,-0.028959422253917004,-0.043217446947728604,0.008825556528094438
CXCL10,0.031066020652905892,-0.0699963713912131,-0.026305601479024034,0.014047089748513762,0.011707973194317687,-0.01896292205776922,-0.05844059425253821,-0.02359127393179786,0.06556040004861678,-0.03103308311214937,0.031889790051202814,-0.021349923071893633,0.028510584430718335,-0.04947649646974681,0.07750548796313551
RSPO3,,,-0.01654090548520276,-0.016781966166500566,-0.02366857324691661,-0.02134686942938741,0.011226867999091941,0.05223793276475885,-0.013972594863933152,-0.020406862275218596,,-0.028092701049216004,,-0.014249896887620593,0.05153803491702016
CORT,0.11786890557108076,0.031070276569780893,-0.01756591639679487,0.09146999044062934,-0.02872538723945859,0.04077807621498115,-0.017002270148666905,-0.009683170194686733,0.018917823875804197,-0.03512625162780683,,0.08039318377800683,,,
NCAN,-0.034458118585309436,0.05034063411860707,0.013548785099963543,-0.062258256911879695,0.05536586183548848,-0.011788044789018327,-0.039063681743580145,0.01963224989214255,-0.03295627917024674,0.03826970489281638,0.062027676692326186,0.10924991784525728,0.05379699566560701,0.026676505529074405,0.02907994736479599
PRG4,,0.06768027518705201,0.019694983763965966,-0.016563076884424526,0.0046219514400741395,,-0.0204171331147876,,,0.07459672363325079,,0.04166520781168982,,-0.032279856848244096,-0.011271727092220686
ZG16B,,,-0.016885821904636465,-0.01922347638438901,,,-0.01091486755085125,,,,,,,0.07707369808681927,-0.017553392425422348
TGM2,0.09499206744955045,-0.015778048664515328,0.006090758755479096,0.04913300415561305,0.008855673957018879,0.05441929874985383,-0.058874705394031085,0.0367830727257357,-0.04632592945722302,-0.03171720473737384,0.025925844741596444,-0.015963984166679608,-0.018456273739133413,-0.042118161236069575,0.05975699118421103
VEGFC,-0.0034715706890376466,-0.015108176974697102,-0.023251683864828072,-0.019855077842283006,-0.011608949056213822,-0.014966602252485368,-0.009035643703475248,-0.022884291170129287,-0.029126236732700886,-0.024349055800059756,-0.031373142909830384,-0.0333741741380146,0.23329884030149364,-0.002680711099377479,-0.06163644498606289
WNT6,,-0.04262121339667959,-0.01964732012439988,0.04107560325311942,-0.02335080183446611,-0.014229500491423339,-0.012151163783420106,,,-0.02125062634981357,,-0.030957423665486088,,-0.002434174794510837,0.08995313641966614
NRG4,,-0.031762840150762146,-0.0112154444024477,-0.020158022260758086,0.1017874708612821,-0.017419539089203982,-0.020969227839597978,0.008605017814519144,-0.03244835118809386,-0.028406013645284854,-0.03160431911931851,,0.002673468254666149,0.04333146405884648,-0.027276650868039973
PMCH,,,0.09097560347658723,0.01436918969951462,,,-0.015976343009491033,,,,,-0.023370393886523733,,-0.030728194529208434,0.11681537014354898
COL9A1,-0.007040352176561143,-0.0494825417060605,-0.03387383336474109,-0.021053583003461277,0.015717505706752077,0.030023146224553942,0.021836898835488627,0.016296511228905453,-0.025418209753707698,0.04498101600070467,-0.036844612815589595,0.09375558384510856,-0.0104725883139475,0.04253603364840225,0.06170001600684091
GDF11,0.0150474054823091,0.10670952518412757,0.04740728123139765,-0.01598730351579983,0.015548771856829275,0.06752735748573911,-0.006844979370472097,0.008546356074303455,0.0006595284967060403,0.07574497331925203,-0.001630592793401417,0.060561199652353154,0.027292189969846153,0.026553732798651836,0.0054952835337325695
RAET1E,,,,,,,,,,,,,,-0.015632037389449523,
IL24,,,,,,,,,,,,-0.015663660375146875,,,-0.03049438826608218
SORBS1,-0.012738382761766028,0.06634987698747818,0.02683377608911666,-0.0026852907517142953,-0.03550998633773444,-0.08442015823740665,0.023018133976331314,0.014814240320971214,0.035205486236609816,0.04112326608001063,0.011922612773154645,-0.02792937556998059,-0.05604122955428679,0.038961876134894546,-0.009018465880607769
DLL1,-0.009784429281610536,0.03993951803389209,-0.04456655705202056,-0.016507634999291667,0.04044380058250084,0.06865239521749776,0.0670472068170099,-0.012963360085830902,-0.017225357155257477,0.011531670872033578,0.005217830850416231,0.07463590549865394,-0.00570952060011372,0.016178280106015696,-0.04337900956858299
TLN1,-0.0013123737086977736,0.045357964543526565,-0.05281763154601895,0.04270431769428721,-0.01103447646018214,0.02834023241320391,-0.015248318071188443,-0.019465731418987806,0.049690321574755274,-0.010676902025372243,-0.025277538633085565,-0.014397620712770853,0.032303776383602045,-0.004567518435385415,0.0031698953119567875
COL2A1,-0.021930697466809108,-0.014901370775729745,-0.034526568757617525,,0.03312562960946326,-0.015415892882067428,,,,0.0506223844068112,,-0.009311138990700353,,0.018538676341843946,0.039157890099956266
SHH,,,,-0.01721175630935067,-0.018261666900318704,0.0733371724326974,-0.04520704197668842,0.05104722875194908,,-0.01892121138990191,,-0.02652009823579601,0.042598492503972574,0.04188978982258022,0.007524253072833126
PON2,-0.025218090308071123,0.06598215942973308,-0.01369843620254592,-0.018355822976356354,0.03519715788690165,0.02820996596838092,-0.02349179092152309,-0.043929654068560635,-0.013057019772318514,0.06835217192470254,-0.007854034649417618,0.09930479017656985,0.017276035392139417,0.0735989605017423,0.0024149252784275827
ICAM5,,0.07527718733325446,-0.03281954617491986,0.03921388930322942,-0.029886177707377098,-0.01615481901664403,-0.02668862547589562,0.057815766625762564,0.0008678482238174282,-0.027902299611869654,,0.011236200294190883,,-0.017572583432089083,-0.010897448728093399
HPX,-0.024910686901354496,0.008098080891446039,0.08009723189051769,0.027721621459604984,0.03057848426880004,-0.014229501451303573,-0.021419751088300885,-0.014516928512821431,,-0.018655134376007475,-0.04111425380307902,0.046266421649387005,-0.04112381509559605,0.029025827832575013,0.010305592537179473
SFRP2,,-0.012263492943639162,-0.01618935218481024,-0.01960232520072347,,-0.02159366033805794,0.013595922063252832,0.010572584115577136,0.07847935814064325,0.0011980060130503418,,0.025859772289339743,-0.026757354692161422,0.06468079502099754,-0.027442960500850967
CFC1,,,,,,-0.024044375131196713,-0.013736464738923006,,0.015042656178706265,,,,,,0.1246951810557723
CD70,,,-0.02957754570769201,-0.033318375432448505,,,-0.025623316317261672,,,,-0.03429986210644294,-0.03240404548241267,,0.015540136163281338,0.005786696731489315
HP,-0.020298975330469943,0.08837572688807348,-0.0011370064127550381,-0.012035899731958278,0.007249475527961579,,-0.01453829293162812,0.035028300259155744,0.13597562251898157,0.016957135629372243,-0.005029381396463108,0.0489732814302515,0.04044152256696358,-0.02131628956059965,-0.019808602943370304
CXCL2,0.016455556206695227,-0.03778070374326392,0.051010471080290484,0.01174740657971974,0.04357457479542257,0.012185196433998359,-0.035590313447102895,-0.02017497555888475,0.04795936307159981,0.06278887765267341,-0.031135330334772924,0.009834201463263647,2.473629553137811e-05,-0.028122081377894907,0.06657742105675488
NPPB,,,-0.015709506832396997,0.0034850367019206158,,,0.03426963901791374,,,0.0034516053431815686,,-0.04566360133370655,,-0.014454934998387028,
CCK,-0.050173640053861386,0.11477424849285535,0.033712637468524514,0.08574198089494624,-0.011602073689631804,-0.037248689194954,0.04305639948537313,-0.015047983825112436,-0.04728647008004934,0.0037599764454635163,,0.06040593818297032,0.048517719937719694,-0.018751952880771194,0.008058258250912732
SEMA6A,0.08083826722285209,0.01855952394612619,0.0010458984407567447,0.0056065515258249465,-0.014095360686642812,0.039067964356156205,0.0045382261209919875,0.03191859524411882,0.05692533655181967,0.04070763249129454,-0.023909595235566086,0.07153098892926599,-0.0002278502139599824,0.044529242104989486,-0.031050903994019878
IRAK4,-0.0011005181725303624,0.03474943434680771,-0.004680654725290184,-0.030367397812143503,-0.02023825650443434,0.0038959042290392615,0.042676528853896174,0.049072252802146804,-0.02950942316610901,0.07494952631746461,0.005143969933165056,0.05831083432507634,0.0732123650803167,0.09544600212722013,0.01791464701231032
