,ZH881T1,ZH916bulk
DCN,0.05484695834646852,-0.007043336942218512
RARRES2,0.06622916576088021,0.0004084381676596606
SEMA4A,-0.023659645001477502,-0.04405857333534452
GDF11,0.027946975773668965,0.02897803964720041
GPC3,0.010789907794777936,-0.017752505808812102
OSTN,,0.03444599498919574
GRN,0.045550718206441104,0.032191586704464904
CALM1,-0.021316944483969518,-0.03647432772796251
ANGPTL4,0.013092039549665173,0.061071428703886994
BMP8B,0.009915896645281676,-0.018097895957732722
TNFSF4,-0.021053074873066797,0.03509864951579503
RBP4,0.0008835521519871168,0.0013899153884033863
DKK3,-0.0034675912191251762,0.011647260714070027
COL11A1,0.05306942952202711,0.036489480124200835
COL5A1,0.0458304602696498,0.0005254646719731706
KISS1,-0.02614539625044103,
MEGF10,-0.021644977648435097,0.011399605874450545
CEACAM1,-0.020998869810687697,
EFEMP2,0.0059245545216117055,0.10464430424798635
IGF1,0.02540737885390492,0.0933069409966097
COL6A3,0.04777068270262363,0.009580571604349289
RLN2,0.04528762138921527,-0.024129571898380244
WIF1,-0.02430468025003268,-0.002143639684970149
PLAU,0.03958443818419954,0.02907820441612033
CXCL12,0.05625460862470376,0.006915010030304988
MMP9,0.00819245486572577,0.07327279417759609
TNFSF14,-0.028703449649781904,-0.025156767245079446
HBEGF,0.05171063060579894,-0.00466276290998728
NUCB2,-0.04520319092934475,0.020864339169286594
VCAN,0.00791016677280661,0.06901979793360304
VEGFC,0.02004203561291117,-0.028209682674437398
LMAN1,0.05494145531623356,-0.0012970866328926225
IRAK4,-0.01045985424837675,0.11124332817455435
MICB,-0.02344472675314514,-0.020659998252553338
COL1A2,0.05801762295946733,0.031873661936366725
ICOSLG,0.01734518104117399,0.018127806495375622
GNAS,0.04088787515985433,-0.02233576856233039
C4B,-0.025240500964575883,
COL2A1,0.012766297158181965,0.01152729906604546
GSTM2,0.042048005208544,-0.04211686244993764
NLGN1,-0.01735478141234343,0.010058266558236464
SCGB3A2,0.017651407535198685,-0.0008354377839233844
LEFTY2,-0.035556014424301424,0.05388490991832141
ACE,0.047443839925237846,0.03376219274630519
RPH3A,0.030465255297406388,0.029202333571978108
NCAM1,-0.029597670331206995,0.011774696254890105
EFNB2,0.010047848304468669,0.004051466717664851
ICAM5,0.03093632101375295,-0.02682167101541947
CCL5,0.10047870516259512,-0.05306962564154196
PSPN,0.01727022011371963,0.008853062537591253
PENK,-0.0005045555298823403,-0.016343153490580783
EGF,0.03963782960649319,-0.0051022258081671375
SERPINC1,0.047502924320798876,
F10,0.021471703136171742,-0.028196546817121335
FN1,0.060307335708605775,0.06517760299955662
FGF2,0.04311764637918742,0.0664594413596044
GDF9,-0.0010695281330227583,-0.0381441884548399
CSF1,0.0066741906053412944,0.03423605585683976
GZMB,0.0011157353962707017,-0.02151801908846191
WNT11,0.01329585638432721,-0.02387106304821087
GDNF,0.06512434676744462,
SHBG,0.04026599140189218,-0.03866298759026005
EFNA5,0.05567114826335514,-0.048538111796781136
THBS1,0.03401414799726925,0.013366078948892435
PODXL,0.05124883573109882,0.03981631145911428
C5,0.02554566077475348,0.027531903489496797
