,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
TNFSF14,0.03719645368233487,-0.01957236332957967,0.028140719405170486,0.0332149099777472,,-0.003502258664076397,-0.0154239635660651,,-0.017828844561106647,,-0.024675176153884457,-0.042243899147832296,-0.012944178413951452,-0.009589204478336466,0.05431590552283591,-0.03824449799716565
CNTN4,0.09835100948451168,-0.015321183578157224,0.005582908797271931,0.0364968824862677,-0.0017511881132507053,-0.037158969962683294,-0.01834305044024189,0.04253761007920992,0.051076287712516634,,0.0034632487409271442,-0.027698393351929206,-0.0007923060141258104,0.013055787433476195,-0.015305164580109434,-0.053388830056485516
NTF4,,,-0.022316063929594124,,,,,,,,,,,,,
INSL3,-0.003924542863652379,,0.09048746076148252,,,,-0.011700020127453891,,,,-0.011384370402310077,-0.024520635684326438,0.0005097799822706116,-0.019560844492888817,,
BTLA,,,-0.025737059402119886,-0.012739706274535119,,,,,,,,,,-0.03134101009171669,,
MFNG,0.014268055849190508,-0.005772186774047972,-0.019097463074283217,-0.050463016267827183,0.1614990558127633,0.05345078470451368,0.025098551889157425,0.08085315070456943,0.033142138794372555,-0.006734027233670101,0.08806722739427983,-0.0005593747758466903,0.002727814087373058,0.03255964508095671,0.023472002921561857,0.052063985352829266
ICAM1,0.014173462740545125,-0.017208389534272315,0.04844553248701404,0.014044741897657982,0.1037591765860636,0.10092615910820371,-0.05373438820763356,-0.02441782694043321,0.06077246625744713,0.005212403258206615,0.03904460528596583,0.07180506783933656,0.007090995108008902,0.05595609115557884,0.03995188413027085,0.05946247803429296
PROS1,0.046047620576016725,-0.02363666624293653,0.0013534046609842791,0.026681766449586496,0.07280537063806698,0.12803449444538045,0.03889220697244688,-0.04878080498987964,0.08141541031799228,0.03730467839833028,0.034499263561756394,-0.005395257820491548,-0.0009894950378488458,0.05527111281682458,-0.0015622140408141126,-0.049071557369387175
CLCF1,0.021808440952057518,-0.04804132882580772,0.06937296260212522,0.024424599183338423,0.1361968994234053,0.039055329635654085,-0.01187214563371357,0.043278284223238185,0.04862661113968311,0.14300037094260354,0.005442206537057124,0.027627208567917616,-0.027981046550632844,-0.011073138904319211,0.0645626507578148,
PSAP,-0.018939489724393924,0.03531259606139128,0.0020894367602782337,0.03355621763169506,-0.12018352896769348,-0.042579130324714956,-0.0027786408032226123,0.019124662918474974,0.09533577703628858,0.013034380824951725,0.06699087820288135,0.01300631468542448,-0.017902126600456446,0.0007581227043906716,0.07926565757397239,0.017422874564901564
EFEMP1,-0.009130878893885665,-0.043353198834739835,-0.05096715291045163,0.07143273789473396,0.09150988774881709,0.08624571067655668,0.052533863484244665,-0.034306197361526236,0.014438533725087042,-0.10606442026001464,0.040059435196682494,0.004684744986650448,-0.06891949425476863,-0.041813903583714986,0.04379542510537805,0.0527646910151123
C1QTNF1,-0.02107729025448743,0.04930507602353385,0.012239918888335023,0.0550880370415438,0.04369871956281116,0.028740453921613788,-0.01590813189518708,0.019468885233491627,0.01695714245491517,0.015074000470223862,0.022348515933519098,-0.03630221614527089,-0.0016126105374296839,0.027285833771687952,0.0506809099339471,0.018552766598430786
ALB,0.0023896097928983256,0.027153410570255134,0.03289475057517515,-0.030092290691014406,-0.021661874194278966,-0.017553681344157558,-0.012773353247693884,-0.013963745152297948,0.06899083744884667,0.05024263511010016,-0.005189891808392604,0.03914904080167926,-0.008943860651091434,0.03553033039591253,0.10506323847816598,0.0013817375557736002
CCL13,,,,,,,,,,,-0.0183171480262507,,-0.029927514840919475,,,
EFNA3,0.029537211860888687,0.025963574254769323,0.07632068966102463,-0.05586936278163785,-0.05987891462188138,-0.08854713441924732,-0.025729320423153942,-0.010445282412479275,0.08003160521454139,-0.0022096679902720647,-0.028290748577173775,0.05434357935940311,0.06904097006670555,0.12213447899083092,-0.033562473923917514,-0.10010703192012455
DRAXIN,0.030426674850377877,0.009997994116777867,0.05971901325079119,-0.03610183258653553,0.06282212281570002,0.04991053956433489,0.021697403187193626,-0.024141027094093985,0.190562155140759,-0.0445517152096171,-0.043257756440546746,0.04918053042261278,-0.007915911719057955,0.0952781299242703,-0.0688949992019779,-0.049709321840404525
RAET1L,-0.01595107872396781,,,,,,,,,,,0.041121119923435215,-0.02122651569840211,,,
NPTX2,0.03075545100333842,-0.020189287865547096,-0.038207675424937616,-0.042429408930909324,-0.11915530190700863,-0.08559829497680312,0.022760820370236325,-0.06875333353037644,-0.02284124447631825,,0.02825966518730719,-0.03238462163750008,-0.04001494292476503,0.008547773205941148,-0.07212537252160864,0.025149499115452147
FGF11,-0.08208589800883073,0.013630459846348699,0.04333327231977597,0.02626887761485428,0.06566543834824012,0.08992634874786659,-0.016909772469020024,0.023168828858641948,0.03292660881816995,-0.03447252213101925,0.0003720582636771282,0.011192424772718538,0.018004567501453527,0.08734638550594293,0.004740459670715995,0.17231263159565816
CD59,0.09144967418146123,0.02561670200048628,-0.04540868863631918,-0.004726659534265349,-0.0419232204382379,-0.0423939676417693,-0.012627839788762484,0.008069903426742592,0.04875198178016786,0.10374246046049407,0.07319197790293604,0.0020220166707373742,-0.025461435643080576,-0.004493195896015354,-0.019674805323286408,-0.016026105921791427
COL9A2,0.05717809131352616,-0.023166853783438583,-0.022973663303484135,-0.007913771908648084,0.03784569599837081,0.0251700051273882,-0.012129540642425315,0.03919759181700995,0.016761610960739907,-0.014804021310111961,0.024307581591495767,0.010623086007046373,0.06624045499762891,0.04868009857165013,0.05067466617942701,-0.017047950148877982
DLL3,-0.019641993448862645,-0.023726210349027686,-0.07459549439546115,-0.059897389871096454,0.10318097991213682,-0.003140126144268126,-0.005686368062012168,0.030016925195073513,-0.027506599763455496,-0.02149085411245238,-0.04642805380802788,0.006966009105983046,0.039334289782771634,0.06066927490381055,-0.036158349953880425,0.020561690290288853
FGF5,,,,,,-0.013977897636712356,,,,,,,,-0.04973445762388971,-0.03208693601132677,
LIN7C,-0.07699958283935565,0.015601184069826173,0.04592374345167992,0.02011191448550666,0.0690333250840675,0.0554871308141094,0.0036010691544988258,0.010086735707957803,0.010277350555841181,0.08455463690187698,-0.018567175013999446,-0.05417947152347567,0.0030311706939129134,0.03251830282934996,-0.016778645822289818,0.07660567999607858
GDF7,-0.03761659532495536,0.06211984479575284,0.03190843956388991,,0.10397777646429592,-0.009848760581092781,0.057818396375732245,,,,,-0.021279305663129647,-0.021689536969249662,-0.01070168556948671,0.04135253844798054,
PSPN,0.03404917530997736,-0.007100510457576734,0.016265133857308007,0.026815880708453782,0.10419193865652324,-0.02248553651510955,0.038686977603381655,0.059608239872235895,-0.033706289112592935,-0.039608035205401224,-0.030752869656148984,0.03870262585630234,-0.030429115506856876,0.11130906669939374,-0.02736446921535994,0.013778242178372743
ANGPT1,-0.02915640075394541,-0.009357750107856154,-0.0779040413751139,0.0012808775436508133,0.00348813904520356,0.02387647469307077,0.031618474441807674,-0.019377446706814894,-0.03330162692625119,-0.014629481672152523,0.07808874935038719,0.03176315443844291,-0.010203096182977767,-0.012075984287014958,0.03795459618673748,0.018295373611592516
PNOC,0.0033365309734133294,0.038808978314346,-0.02543521205616542,-0.028486366400152303,-0.06149111975117275,-0.057510211112057334,-0.026757084046204624,-0.024192986631263413,,,,-0.0042937158011375565,-0.025713831947377887,-0.02068006928126754,-0.008053743564841268,-0.06024986885776957
L1CAM,0.0025203249065422124,-0.004395212891060152,-0.024776493247880487,-0.024203942621828664,-0.033491321200605745,-0.03741327506489129,-0.008450292804302253,0.00014917029677848106,0.08090599171862087,-0.0016377878810475868,0.03195128331024033,-0.04460693745139863,0.016779248484907954,0.07148979945699972,-0.037280828773673266,-0.017392806362562026
APOA1,-0.0642388897067066,0.07562578597165863,-0.013374667204612172,0.021175453862325038,0.01950300142857332,-0.01721320145655953,-0.015235461516399809,-0.0010869223347428683,-0.04214658969245502,0.005863591409785151,0.03520653418064907,0.050995386873174404,0.02668659076683213,0.013469663643784682,-0.012146849793445562,-0.03194802882484523
PSEN1,0.042814252563133905,0.03528811177379038,0.01002616039172888,0.019085085465877134,0.03999643611405224,-0.012729454079977894,0.05910895014625702,0.04500407429189073,0.0137041359414139,0.05662328341111181,0.027148810622095003,-0.03435596885045737,-0.062499503488465766,0.015485601716159298,0.015515814477012502,-0.051168731862246034
CALM2,0.08268796840187338,0.012018267779703318,-0.10063695630295758,-0.015060743868300615,-0.10443578067649117,-0.10478420110153276,-0.03330511267860109,-0.014849060755752328,0.0663776284471761,0.03743106900948041,0.011979778741117187,-0.06822020077264092,0.06076327416678548,0.09486810369005093,-0.09552705990684264,0.01758151348381621
CLEC2B,-0.055860205424982344,-0.00023083296247640932,0.053251444143722015,-0.02403956639956972,0.0067735795161014715,0.050265047204303026,-0.03270116968847082,0.001572139529645676,0.03843009785404231,0.002447480836491188,-0.0028779467689683687,0.05419461079158615,-0.06992373499417084,0.025975344062430943,0.0676910995642013,0.04463932923272169
NTNG1,0.013703219797458342,0.006826905849073954,-0.0010569223619096779,0.06219813115912125,0.09490697896113615,0.007996055039441343,-0.002441080733069395,0.00016306654411376792,-0.07224796599656294,0.04067243271971554,-0.04309882050546818,-0.031164417785622546,-0.013568327615692214,0.06789529403479122,0.04444607610615972,-0.017233912507226255
LRIG1,0.009484243719129473,0.02486442252972604,-0.06485888822747568,0.010080658647396086,0.006246174223443146,0.07244973380893428,0.006585033940304054,0.02431010907930518,-0.005417559684453234,-0.059728591665512594,-0.03597923157427268,0.003976634657225564,0.015191011496138555,0.08617917958152777,-0.0003253815114955932,-0.008041602941902606
CPAMD8,0.011516382090986219,,0.04069936833823425,-0.01551522080356736,0.045548283024632714,-0.012644889510045432,-0.012978023690282304,0.00749496813337344,-0.03195347991317304,0.07301781803390203,,-0.023905581384771276,,-0.033961794711809,-0.020575957790038124,0.04648957137981203
GHRL,0.025978870006150206,-0.020853278050192003,-0.03782962431134986,-0.011969295915973897,-0.0230282984414598,0.04731261758774676,-0.022755079562600884,-0.015604864614979144,-0.043051554266289954,-0.05811073936350218,,,-0.023461445283819226,0.02892732948653995,-0.0181379208856656,
NPY,0.0645988029839085,-0.018167931545048092,-0.02570995348716579,-0.017527150805676295,-0.07407597446372662,-0.056840920575000765,0.027030768040809755,0.010206934210100993,-0.03731474497297604,,-0.01612170348070922,0.0316403341825705,0.08100002711191288,-0.009980707974146836,-0.04707438605548541,0.003979772014817102
MMP2,0.039193322460933586,-0.05180270535210895,-0.02127974381229822,0.030438557630125863,0.06508543056486445,0.043008627002796784,-0.0049302685865408044,0.036212161898349596,0.0589691067805462,-0.04994299173566306,0.0026140699479797196,-0.04068382780482659,0.008673837458307737,-0.02768958610257622,-0.03319997821756027,0.11538082782608176
LHB,,,0.0897701426257637,,,,,,,,,,,,,
PPY,0.10263959546666547,,-0.008166348965235637,,,,-0.009484823939769838,,,,0.0037157185206059397,0.10536694496287645,0.024573944339245563,0.09016413999731378,-0.03683348639450286,
ALKAL2,-0.029913742538848542,-0.01319637162572021,0.018270887066194817,,0.05582181512355447,0.09238747216392341,-0.022878924382929825,0.0805020932505454,-0.0049156447082593655,,0.03955240235893876,0.021944192302435373,-0.059358878083815285,-0.01615226170728033,-0.062224307989399694,0.09935488887178108
CSF1,0.02501435434061037,-0.07366149340955774,0.006511903894900806,0.02319565924208136,0.09591583577616754,0.07625272516866702,-0.00462088822422354,-0.004561897963509584,0.04494425804387025,-0.03405140806801047,0.021970705654577413,0.04941692236377314,-0.019917818737999353,0.04857655073886929,0.07710551677067341,0.012372947570893463
SEMA4C,-0.008137124904786932,-0.05878681300697641,-0.03438970672065007,0.04635827483996259,0.09137443168650804,0.04582529932508697,-0.00211353147198399,0.02132661923087373,-0.025483546384725362,-0.0450746103570966,0.03761244809543874,0.05661462670891913,-0.0018176387911370512,0.0018630541491860394,0.015047657695745219,-0.013540960425903647
BMP8A,,,,,,,,,,,,,,-0.0290917251545378,,
ICAM2,-0.022369599364827863,-0.0032760097966806415,0.016862752033800256,-0.034007331342765124,0.09753493501290678,0.05181810977143122,-0.04343197379400052,-0.0008216547460865184,-0.029735280057207138,-0.06508975469947319,-0.02421615834150883,-0.030973442844486037,0.07724942078237876,-0.0019650992951279417,0.022090816815788387,-0.05975731572308726
SYTL3,0.006438672814317151,0.03616342826436214,0.018936528126608093,0.015749161341078153,-0.0297526630340149,0.05647872786501987,-0.01609317411468496,-0.0012164990956263079,0.06879693321698035,0.021381748926809913,0.004372580314190214,0.033185093972377816,0.04066598486346675,0.030894041599900304,-0.019412970372242405,
IL1A,-0.0038932268255681478,-0.026331568866615744,0.04450412759147763,-0.038162444129570705,-0.030942531415691185,0.05663922480611869,-0.0005388677441299384,0.00578603158902963,-0.01846476427668315,-0.03238700371895075,0.05647900536584861,0.019912325206916652,0.009728662322110757,0.024518620560475983,-0.03260348276530699,-0.061477087463854996
HLA-G,-0.024544901326148366,,0.0478348460171082,,-0.0167125088433775,,,,,-0.03193203067920245,0.006190515960784251,0.02116665662381538,0.0013145415580661107,,,
PGF,0.0013531373550376114,0.01759084858577778,0.014907794534601223,-0.03066171881325818,0.12577350063303358,0.047160379025328804,0.011917936613438922,-0.023156099030658753,0.045915181367347006,0.032149374330553,-0.024308619451344042,-0.056625992482751394,-0.046612815534741454,0.017784532696347284,0.008376433808132295,0.041419647917892606
LGALS8,0.02208260925969874,0.06397170579220841,0.00897561567514796,0.004136299924755349,0.09515853192059896,0.049260554289849025,0.036928385473739694,0.043982142543821746,-0.0317824514240126,0.11324861393915438,0.023733153004502926,0.0495689130289084,-0.0016736001610604726,0.00546551499014395,0.022492994578322153,-0.06368911030838628
DKK3,0.039838456068810854,0.006068374559005123,-0.028251975191316277,-0.010422413632686662,-0.1255389682175903,-0.06686938718704011,-0.006862456484405398,-0.04125379615914062,-0.011307248057735628,0.1120393064685272,-0.030850307595665424,-0.012411269801182278,-0.01808427327952265,0.055476394599206676,-0.09255012403269389,-0.05211939922068189
COL16A1,0.027740222573628404,-0.015090002279862529,-0.08169776354181237,-0.0076048188931522424,0.03572851431562103,0.050285325470023984,0.020430600350406735,0.0993965896548092,0.03143327706210379,0.06909133138606985,0.06295939750832316,-0.01655771868832602,-0.005181940667916718,0.04032358665722224,-0.0039071060218438,-0.017909359570803945
TPH1,0.01975004077662462,,0.006883473645676314,-0.015230200508986312,0.06489746878699261,-0.015031583412803013,-0.02193640748658313,-0.014714567283761703,,-0.030603782894478834,0.003739838251177276,0.0385576889775124,0.021955014946006393,0.020862437356309667,0.044744308568238224,-0.03055283053216863
TNC,0.007977736716952481,0.05263646360493711,0.019081344340724095,0.030644322568029472,0.1336542496367203,0.10476154792329949,0.023091540283830096,-0.023057024259149378,0.03845331390171423,-0.040524411082705256,0.05251538818863596,0.02241492462154158,-0.06265879795670734,0.003349868593480865,0.07134419340171831,0.010869386777051793
TNFSF9,0.045049189871083854,0.036502553753866955,-0.01874812229404476,-0.016014983564106303,0.00870634356054133,-0.03393236799669318,-0.029815886441630548,-0.024965038967286676,,-0.031052019749906908,-0.014960013478153514,-0.002327295362957034,0.057227917109866445,-0.027084762446685645,-0.040667531879474715,-0.06584757135596561
C4A,,-0.013004432729864186,-0.01980256225547109,,,,-0.011243783034103408,0.038414347686875135,,,-0.020392771074648448,,-0.02191828884165788,0.08672111776803137,,
CNTN2,0.007748971316648298,0.06646475137884433,-0.06447080778380831,-0.0075364156548101005,0.07093008572451011,-0.018291584911370746,0.02460145562309933,0.021037160532120642,-0.040208854940883464,0.05974255145535502,-0.04780577080464458,-0.055295552643057966,0.03406013359081654,0.002808830673204473,-0.02876067121964419,-0.06479123008723502
F7,0.11897866188639311,,,,0.07874118694088979,0.10728951656386264,,,,,0.09710004799727477,,-0.004167373033013256,,0.05321254467434696,
LUM,-0.020978266791454106,-0.01917305983816842,0.018164506622812975,0.023037599806889294,-0.0374723290195617,0.03775125229769808,-0.02238024120740004,-0.006592402500899102,-0.006955136261990602,0.16808205486861585,0.03931967221448227,0.03469429915179093,-0.022064559278733308,-0.04137410754382257,0.07454684958605819,
BTC,-0.015951072079830864,0.010963173811008569,0.006535013794623801,-0.02169469148232901,,,,,,0.020898652511325225,-0.018588498892955413,0.09593889493499493,-0.020989385582523994,0.025855358745899282,-0.019568694502453243,
APOC1,0.0787655022864171,0.009418789313465844,-0.048548320079950025,-0.0397472873265364,0.10469261019403085,0.07531855612756452,0.016967087913256684,-0.06848685348348744,0.05433632869833603,-0.03560584744283702,0.0153530291305027,-0.0038665447543205695,0.0068189092264454975,-0.00960914739759078,0.009291483602731338,0.01830471561344288
PKM,-0.098969599900332,0.015044945215970995,0.0469358733211968,-0.0022581781995797386,-0.0052353130219761415,-0.012264400965534581,0.00012347725494505463,0.01733403910057426,0.04830756864681682,-0.03770130045947063,-0.006054380873190066,0.01347974801488301,-0.03327495757667055,-0.006885586686050486,0.07519859912990104,-0.055180011734178344
TNF,0.040991255311026306,-0.02887524870964216,0.03969807492067233,-0.022098371243744426,0.08283369609307775,0.001974302978148528,-0.014282680061678262,0.026706001496636413,0.04111988255160772,0.05709930502611781,0.15119773865952912,0.04333898385027325,,0.022695627416252424,-0.01979432927075627,-0.0014411782881171684
GNAS,-0.029476336154384913,0.05707589857854521,-0.031066768343738938,-0.049276568672758564,-0.05033860823003736,-0.09127363162777295,-0.05959669198997743,0.04003504725837616,0.13557611206592404,0.013999548166716022,-0.030647553130856077,-0.03358393940237758,0.03131244794427041,0.09687590747178643,-0.042682075882978496,-0.03750753497403708
BMP8B,0.022785103497629584,0.04871838455532092,-0.025576016978438938,0.018038535136857253,0.027599222458233923,-0.04021127647739611,-0.01991374057942384,0.049886817387845284,-0.0193389994691952,0.00019302744342634007,0.009035756287624588,-0.05483117069513148,-0.0024493269519298634,-0.05450995274207348,-0.047399980975727875,-0.01338705185936831
LIPH,-0.018022186720042556,,0.010778680734509324,,,,-0.009065562799080747,,,,-0.018317154762852162,0.03576949055723311,-0.03444394736585189,0.04292124666563965,-0.0315634767999025,
CCL28,-0.025350447453213035,,,,-0.03307534862306754,,0.0635383323104231,0.01652766315458242,,,,,,-0.022589787488095835,-0.012117850395951122,
PTPN11,-0.08226769417284888,0.012293188421555279,0.027037390673150818,-0.02641859528981122,0.014558329608509349,0.033758328053500146,0.00461544900951805,0.0634179170122347,0.07449215620262221,-0.022993718997386565,-0.09501272237165549,-0.01113005867707737,0.011754656407522237,0.04960104040877941,0.014172390820702702,0.08021095326243559
ADAM12,0.003558045280746634,0.06902927820802637,-0.02638892656629194,0.03299541146807392,0.09937142484253199,0.04594814676240976,-0.006511153364533185,0.05305578669401586,0.018981155566256205,0.05630044380695871,0.059089617436684616,-0.05752217276534506,-0.05978237187539496,-0.02748767915509056,0.025655131560883844,
EPO,-0.024215959292186635,,0.019583213447610128,-0.016342778152080937,,,-0.009484824353784277,-0.014714569444645742,,-0.043644246808750765,-0.01989289786930263,0.07086141454989399,-0.02075107765228086,0.04686933552399239,,
EDN3,-0.020599693824544157,0.008698682128406047,-0.031838587069010826,-0.016742479838199556,-0.004822227056986716,0.047275325088978234,-0.01470100995837188,-0.014866401902710952,,,0.0012998135280654034,0.049717650020364,0.006057946990999994,0.014308678387743667,0.08126302166587995,-0.024193561165418504
CCL22,,-0.016440719818691614,,,,,0.03951643996579388,,,,-0.0033668818830549616,0.08020915299362327,-0.018208167289703297,-0.014429340307821592,,
CCL2,0.04752450290292785,0.012460981333400583,-0.011177180740316614,0.02984811351863165,0.0363669158026168,0.04777249566558252,-0.020052162930350476,-0.0622697757291068,0.039314695684352266,0.10299889065231893,0.03944615417401356,-0.011555236134534264,0.017739385196760212,-0.06272608856813544,0.05662124184998526,0.02889942442073002
DSCAM,0.05248556977875992,0.008612633371619514,0.02514484155467305,0.029854004465844537,0.09129650712499873,-0.02591577956121271,-0.03600219932387393,0.1378242807723606,0.034403871777501246,-0.022428145181716555,0.015406175822639962,0.023167345601952664,0.04048656296630215,0.05035748046594859,-0.06486844695669165,-0.008697218483941923
GPHA2,0.10087452443841001,,,,,,,,,,,,,,,
ANG,-0.035033810727958185,0.014853249589043039,0.019316633032452547,-0.022880736873666725,0.10755415809773197,0.03657232342054425,0.059918575771071056,0.06300816600073231,-0.047299790842080955,0.005410118755329171,0.018207323138919627,0.10581293915028404,-0.043440507080999884,0.016270148281067136,0.055939281701237305,
FBLN2,0.005511621925590063,0.013780657216941418,-0.03143059264034199,-0.04078640969365706,-0.032599133679496635,-0.03223243636939484,0.040222460807819174,0.0038585022569791534,0.17621125797437306,,0.07131749241098695,-0.01555653906485257,0.012809213334662794,0.056614396838749345,-0.06326816351129314,-0.03125747085903658
VTN,-0.034068213582649436,,-0.015307648692510887,-0.01647699750535614,-0.017709227897758355,0.08556244048207959,0.05759174097201498,-0.012226921296109486,-0.027099855757652055,-0.046275241886974426,-0.02273894360208775,0.020358567027771193,-0.026869844787065736,-0.03917646203164505,0.000914155290851616,
VEGFA,-0.0784001395210373,0.012117222923606445,0.07734453903078767,0.01996377078845912,0.09858435951309952,0.049399746571172215,0.002804839772900564,0.07835175574039867,0.07304173539996667,-0.0558102587962692,-0.009348837462425322,0.0020348456228140278,-0.08302112941294455,-0.0432599534862776,0.07149958334281731,0.06562282933541767
F10,,-0.018766041811634642,,-0.015373317502084809,-0.01874126315106007,0.016111038333408694,-0.010399904904055344,,-0.003477435671702816,-0.0287495799846453,,-0.022078068987687882,-0.03593952862197386,0.04286932167788743,-0.02606023845799121,
SERPINA1,0.00806971426813299,-0.008718871505094537,0.03490738584561162,0.06097021289768102,0.04833026645312322,0.06274666164957542,-0.010851965908320457,-0.019785526223746852,-0.06601100556961903,-0.030063998775415848,0.07199120917604267,0.027714875564044606,-0.03571744242060989,-0.045006776423472734,0.03673847119745632,0.04886464237334529
VWF,-0.02269178125615346,0.021207701660401614,0.0163034416637951,0.030946771044090195,0.06619136780029483,0.1121542731363854,-0.03853135084986379,-0.010833145905761808,0.012223919078332523,0.013328054313230973,0.0038318366297239777,-0.009927449481141588,-0.026517795375146067,-0.018887180140406672,-0.07980634039268009,0.05494983208188241
GDNF,-0.015436699309563588,,-0.02080305487851958,,0.014103186899020714,,,0.008025789933899885,,-0.04193668442649718,0.01000860755368838,0.031147224455990524,-0.0024015662481045655,,,0.06567525730140042
VASP,0.0014283218091701738,0.0751863282568099,-0.0018634659275435406,0.06311941698840046,0.1294782181206845,-0.03183593440909777,0.06685481221040461,0.023553072515208016,0.014856948848595909,-0.027530654721206867,-0.006952010176137318,0.04038551183891444,-0.0385195837750375,-0.0034524363047845085,0.027795418449780403,-0.10392938479465691
ADAM15,-0.014949032061079889,-0.012688418096501225,-0.002488456928504432,-0.021424987862832062,0.07562164351226423,0.0032026213419923573,0.02998938984811877,-0.05595943494216697,0.004728687036560991,-0.01255916024646791,0.07203161436503744,0.0469779346701886,-0.016470084540910018,0.06657429900516705,0.0733941104853073,0.08683689797240085
WNT2,0.015513647596786907,,,-0.013240128142899935,-0.029142186533156256,-0.03245748074984266,,0.0839680539270461,,,0.08710973545457165,-0.0003755972241312177,-0.024916307859946703,-0.04393709220902861,0.05672209116610873,
CALCB,,0.03024268437612953,,0.017868898407252046,-0.017950196970369203,-0.013977897484809996,,,,,0.056476037150425595,0.011030655430560381,-0.03241408595110434,,-0.030494392890775983,
OLFM2,-0.020605495030197995,0.021634228961806327,-0.0582568171481915,-0.03934093140147109,0.04545195994882215,-0.0005128597853522231,-0.007197667234441802,0.06872530798736934,0.019378020421740673,-0.014153687648385637,0.0417522753034662,-0.018737997426332878,0.037872532119749974,0.07450840919831725,-0.03973832382239897,-0.14499797592663483
MFAP2,-0.006507169148466179,-0.03570476116149067,-0.028966485927484843,0.000664335423916879,0.09533391013141047,0.04250697085609241,-0.02490896293804374,-0.004868456807425474,0.04032957948904152,0.11209332813206052,0.0739836391845239,-0.014822266747004365,0.02652938708231636,0.012660350304208099,-0.02551991157710764,
HLA-C,0.0011843708138709113,0.04090148766607789,-0.01687558117353754,0.008869019067604013,0.07344631769670237,0.12094842456380224,0.03282206914597168,0.04247391120348242,0.053872639760505575,0.0699350782171661,0.04544532318112025,0.03265285024419579,0.01651233223982512,0.025145411323720626,-0.006364650905757878,0.03214253492111869
THBS1,0.002551237963712833,0.02416804351236194,-0.010147259730660186,-0.01022696469066665,0.15702653255992158,0.07515788492031272,0.03009133065075544,0.009351584746935948,0.08551079998385899,-0.019464821509048984,0.02023314657612951,-0.020665826230688425,-0.05437027824444379,-0.08695479654934186,0.04436139545654687,-0.054608471651813116
HSPA4,-0.05288624831003708,0.03624045992513854,-0.006752442543636696,0.001169406130774494,0.0736526894176278,0.014509605101394792,0.007553297572966781,0.031867010705129054,0.08773592798865465,0.18150607416495906,-0.011353915484085805,0.002887255961508563,0.005350337684570928,-0.026873209277011846,-0.011451183429243979,0.015261491567972945
LMAN1,0.04270264199701693,0.051140427254746976,0.04926593488887318,0.05828994497925563,0.09024637801689188,0.13512623930948864,-0.021314961362111612,0.03846063557482447,0.11416846633425018,-0.04284609231119385,-0.04348208224190405,-0.0033827316941708765,-0.025707112310627955,0.011332351161956845,0.0423521701968035,-0.011445140771114257
LYPD3,-0.02749354981934789,-0.015154922201545674,-0.018751791406907865,0.005706398805484432,0.05973678330060652,0.12549191378489707,-0.013279517005762067,,0.07323638127079217,-0.02194244634476026,-0.030325272728966936,-0.02442931707201744,0.09325851741085413,-0.013430131125508418,-0.02882900570668217,
APOE,0.004355979085686707,0.048265596733066775,-0.03254764800293715,-0.024095778030256625,0.06765215588831637,0.009117787276423064,0.004620985190823616,-0.08371413277226387,0.03950531303620432,0.03535584368190883,0.0034550147980179167,-0.03736272997456409,-0.02575269977391558,0.03230353255015485,-0.04712532855022346,-0.0644851951831789
SOSTDC1,0.029735838258398272,,,-0.00193874544485069,0.020442484540862026,-0.017487609991609577,-0.022940646300670484,0.007628901638715368,,,-0.030225649074029824,0.008160150428812057,0.020921252376945386,0.014370910626171933,-0.013745199843752057,0.2173775203135667
ANXA1,-0.01922063171139593,-0.012397872177849776,-0.01705629373001335,0.060958652279336764,0.11197219135806392,0.0910536367137571,0.06252863272926931,-0.05388284659338639,-0.08343056505242884,-0.12694056503907086,0.018965016424780292,0.043256184766610244,-0.06317586931490683,0.0016197543973171778,0.0263281205070249,-0.09943095512827234
WNT2B,-0.004282313606459228,-0.021346273178789628,0.026299865805799644,-0.023664760377772875,0.017685323138908436,-0.002253618571583875,-0.0019900217709859776,0.06323527862177943,-0.04340813209794768,0.023272673676525347,0.0283003995788649,0.02267218164685128,-0.007039616484062739,0.04143162461701722,0.054191986479525195,-0.052939323023577345
AMH,0.06073373765579658,-0.004621787582742244,0.031469256291358334,-0.02046033893541873,0.1054124732036139,-0.028677216505970646,-0.013671894150653438,0.031934495639986384,,-0.0324278285132418,0.03733489734199998,-0.012243214167680644,0.05978639942204872,-0.01026441422616888,0.005559109209622721,
GDF10,-0.02085878405480298,-0.017049535367179628,,-0.022673082618924662,0.0031685190198954016,0.0117886399811896,-0.012773352891005207,-0.028308892434293992,-0.03616139156848515,0.10355409978010481,-0.03067496560568137,-0.03415416023900309,0.05888657233142361,0.016348076877059393,-0.03191324900632931,-0.03177605438212405
EFNB3,-0.035325666562039955,0.002002364284807364,-0.01866401380051018,-0.05810132973397626,-0.053182601329102346,-0.0024132771341876438,-0.00941256013915051,0.006623617428313641,0.025064942127890805,0.04638583753461104,-0.051742842799147246,-0.05454627814734511,0.00701932250615924,0.09755244030239799,-0.10785864615039475,-0.048376671569424885
