,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.03684797121044169,,,,,,,,,,-0.009348768868208244,,,0.03901832386614902,,
BMP1,-0.059926275679254896,-0.031545097558358055,0.01659189519065985,0.008920183951626503,0.14145376027952,-0.022019809518567256,-0.022149797839952825,0.1448884765459943,0.05820412985910507,-0.010573306679595098,0.03159706958832909,0.1731754540194556,0.12483058499474015,-0.05539073879771437,-0.12863788318209565,-0.007870526334000743,-0.0012710542081333465,-0.08116233894204344,-0.1259570420234189,-0.0835527655822524,0.028356474030042052,0.08863929674280861,0.0015760701802661021,0.06084482346511739
NDP,-0.0075911929313154,-0.04021467691464222,0.056214684127365536,0.03188856593081731,0.05928583651162955,0.000588870117965283,0.07796523522712878,-0.03143849061991114,0.09340434452282304,-0.051576267248216866,0.022462768049254348,0.12545014400978802,0.08240930112291281,-0.03743568461285176,-0.06937289706317758,0.06764988296285344,0.04515699439518104,0.04265064552349954,-0.12129606994277038,0.03990086179416256,0.06739536101066669,-0.04266116759251609,0.045840511297132444,0.06000284342405394
TNFSF18,0.08440125673173532,-0.0021310846323410702,0.015514709721103985,0.015953295245151405,,,,0.030378772133075122,-0.004819939325849441,0.022724775641235245,,,,-0.07325089817525861,,,,,-0.08629836451462289,,-0.02779684469212356,0.04219162106625417,-0.004431173725988878,
IL36G,,,,,,,,,,,,,0.019788480327805762,,,,,,,,,,,
RTN4,0.2185853004554052,0.003907388400099507,0.01785564124469708,-0.0011262368784389317,0.01213559138490327,-0.007721871200053031,0.10658706976092426,-0.2230317650651428,-0.06052578586069956,-0.04205134689891138,-0.028976258378786892,-0.21828421322612662,-0.10140999438561091,0.13388397403793853,0.04948828170119686,0.10817908199844188,0.08374202757145463,0.1001746964971335,0.21831079702895853,0.19564944534884868,-0.03308330825453822,0.015393020409158562,0.13869899486015191,0.04677238928903545
HEBP1,0.07631369022116621,0.01585520866007015,0.0952980659478343,0.03237085257287619,0.0351632768902772,-0.013473877856306061,0.05602377340888331,0.1451867960806616,0.043723579796851805,0.008331744955079138,0.01882123698727499,0.1978969929088727,0.09316397325669173,-0.03168637516219464,0.13111388362675006,0.04474953108469194,0.07168654664235675,0.08085694865773249,0.01590462275026554,0.014413881328780348,0.06602230482194175,-0.03808414246567344,0.0456744905210651,0.10414836567808851
WNT7B,0.08477632196918113,0.011765066801198893,-0.029965512935403355,-0.01238506731887588,0.02594595755188529,-0.03586534748043063,0.08034295029570657,-0.03807857689095709,-0.15892174060284825,-0.03044134981534771,-0.027001318154379193,,-0.08631736949365364,0.02311030519385137,-0.02022977621129917,-0.06611740147866324,-0.058640220199502234,0.05008147184168295,0.04170746513599486,0.028295933913456563,-0.037918957732471,0.004931620032018792,0.014064133962625385,-0.02568299243793052
PTMA,0.15739265555213267,0.13138842279462146,-0.07033124041907529,0.19237262952717807,0.22476247601259558,-0.02454461705018439,-0.08998450847693855,0.347860955099724,0.21930268438529849,0.04650005488876946,0.11442449593513015,0.4124926563531755,0.2268039263598347,0.0874978415796492,0.011702719005560138,0.0022794279331084816,-0.03892379815921134,0.005451288133970703,0.24993996432667084,0.006008604934651307,-0.0006565175478873747,0.08780134524734105,-0.05014683730289016,0.2440647952147689
FASLG,-0.001265717069680522,,,,,,,,,,,,,,,,,,,,,-0.002463483992074789,,
CEACAM1,0.012470777125988496,,-0.00026558838715466356,0.03183205004339982,,0.007073970447850828,-0.051221627575844864,,0.032480161827530135,0.0485572043709039,,,,,-0.043157286110663384,-0.0065321647612361184,0.03280741417911118,0.043980074001512305,-0.042843370578680456,0.05503394000343554,,-0.0006161911685313129,,
PDAP1,-0.12092631107404582,0.036281494243584345,0.06807180840346873,0.05412171265758672,0.03726312061958881,0.06378861782757878,-0.04921572542280435,0.12378471197620176,-0.01669808109564918,0.006887260892100703,-0.012892484178387915,-0.031597506920897654,0.04478293239244978,0.0008930200555700314,-0.06728172503029956,0.04047094259370915,-0.08610940952774042,-0.04148304217404326,-0.023556660511758646,0.04865926826864502,0.02048657555073369,0.00032508224065786823,-0.0785676448283547,0.05706088191863054
QDPR,0.4415879770812791,0.047869970523342825,-0.014706685125335213,-0.030094689233063923,0.14830300744944114,-0.004159552688544778,0.11067697103149098,-0.02971183149697901,0.2865338871443653,0.09038942238697628,0.17874387107604467,0.4469135800175773,0.22703073096913476,0.05219490702819353,-0.08047520817254597,0.1535197211976005,0.06578216002708852,0.0913082943654594,0.2074858981843652,0.07661660078987735,0.13074248028151095,-0.004687774106715132,0.14362339730084223,0.12954796116127515
POMC,0.047366237994467895,0.0439805528636043,-0.039359613722437646,0.038459074163597264,,-0.01486570177261918,0.06418729897337673,-0.04126134597488611,0.026478329691466886,0.01115385573203655,-0.016440463551978434,0.09962589066297885,0.046302616251268934,-0.06598449919605931,-0.01833255696234371,-0.008311758638196632,0.04230573364794851,0.03672854359445658,-0.04978209578315593,-0.019997574047881335,,0.05987629272811211,0.050005300099553764,-0.06629725468841738
CCL18,,-0.01989005318378137,-0.03199546165405611,,,,,,,,,0.12158809748963374,,,-0.03700511658253053,0.04807823695716036,0.006899233191685737,-0.07348870492478601,,-0.05185761610415844,,,,
CCL17,,,,,,-0.007630306034648207,,,,-0.002499270729154908,-0.0334200626507397,,0.009027879957168427,,,,0.004300978861104856,-0.03806134173468956,0.04904271702357975,,,-0.02753938266014321,,
VEGFD,,0.008999136107691756,0.004673426248651782,0.08321143446084524,,0.015415331352622718,-0.0490059531903376,,-0.02995329274950185,0.03081760804217575,0.021765892082704786,-0.07675600612222583,0.038222872920978916,,0.06982348239051485,,,0.011527817248400792,0.04857335047161714,,,,,
TNFSF13,,,0.047112804533069784,,,0.054920123005859856,,-0.016478518591204083,,,,,,,,,0.026750003606179348,0.019984625283024963,-0.05383666394534474,-0.010092321745194843,,0.058180336985765184,0.01748876009050823,
WNT5A,-0.12971962958914018,0.031252045893755735,8.567393202903512e-05,0.0073716591605643925,0.12603949412036147,-0.002020203260939649,0.0034999303748229986,0.24334675944109463,0.07074417636980673,-0.003914640482152429,0.04150159221633004,-0.050219433390937325,0.07589249921262303,-0.03187460836086087,0.15218230958185322,0.052337729253339654,0.07128826715323928,0.02916507535225249,0.03195343454854122,0.0683509660666826,0.07091735572981311,0.05671033616444671,-0.12456160018167017,-0.07852101500829348
CXCL8,,-0.0283316100396169,0.0017512280503381304,-0.06281390215265321,-0.2101374869312032,0.02669387399946409,-0.05381522163346139,-0.03363762314075664,-0.049384992810490275,0.06578788850548516,0.030890471245799456,0.03485116321585758,-0.05606428550542923,,0.06762633843453639,-0.10470965038306403,-0.17957676161868197,-0.25433647522409175,-0.030982150262906277,-0.11563088063873868,-0.0025389226456384597,0.009985822874677109,-0.12572966596760224,-0.07855719200604419
GRN,0.2734374944260325,0.024426829539498335,0.019744122070207426,0.02726523451125894,0.1870206091759278,0.0314764203086756,-0.01026618961389441,0.19275967762107357,0.12028031135093206,-0.0576778162158397,-0.002344373002176702,0.1920253276954298,-0.04787528608071225,-0.13848842196696895,0.11388999238091377,0.001719355804478331,0.031494530763869086,-0.04480459697211607,-0.22135269539160218,-0.10438405397596315,-0.004665346777399221,0.037143649499495605,0.022163518969947102,0.03604214372245382
MIA,-0.02639462413946951,0.07445803100031702,0.0304148931579869,0.027646959052360056,0.019882139469053546,-0.004557456168222551,-0.04293692799155427,0.014516018175030492,-0.028166368458795936,0.07171412807770672,-0.02787953527892715,,0.030074034062549635,-0.1399054011197866,-0.0006370076417776668,0.0525282188559905,0.09525913474366825,0.09564794991489624,-0.13170438837392748,-0.16889894298516833,,-0.048484849082288305,0.010293523636238202,
COL4A4,0.040888937026364904,0.016507708486343878,-0.0020815061393202818,0.06836054753899355,-0.06921978436627013,0.05694797718690041,-0.003924333273213211,0.08049048352863526,0.0717123735315572,0.026705496767056025,0.03459829139346435,,0.015069893264863575,,,-0.024586078127296223,0.058239713527099495,0.07745830028142277,0.005176536712881598,-0.015341750717434226,,0.06714467012957134,-0.07027179443661251,
TAC1,-0.07162979367431982,-0.0007294405039442733,0.05247149081710731,-0.09172551206252996,0.1538107557366815,-0.045762714270941494,0.1136751157994893,-0.16739958723888226,-0.2026308766432043,-0.03170682527837423,-0.055814118673502305,-0.2198795020912355,-0.11563962141951377,,,,,,,0.03899692680668663,0.03362545153051757,0.04462871253046654,0.033437142954562855,-0.052093234771966215
RARRES2,-0.35264192631124286,0.040701675623077235,0.03221127187346351,0.08819775762210225,-0.11666538996406632,-0.021182251688806743,-0.06350098070013663,0.17833055808660633,0.11240097501892829,0.07564625633732892,0.07979529404283574,0.10972915708259359,0.15208122459245363,-0.10790133123167223,0.015142678103148118,0.003138706214368651,-0.06762352522367854,-0.10554686670174135,0.0792344193971281,-0.10268997536356786,0.027330218070708512,0.027891512743513813,-0.09864165966528725,0.035858926831180034
FGF7,0.023004645615259216,0.03008676784342047,,0.07505250893215315,0.0486714155212624,-0.04486208668033406,0.023644766647757554,0.03954241590711684,0.01331086722632354,-0.025303836375631678,0.025289159255387786,-0.021614851485507406,0.01884242048529018,0.00635687724237077,-0.0017928001805013983,0.05844145217128927,0.09489913721623679,0.0037950169637529685,0.026534813294126585,0.030163291995210458,0.006282181689282196,0.02170182387925002,0.05604540365219668,-0.04302289331223105
EFNA2,,,,,,,,,,,,,,,,,,0.03460634809790903,,,,,,
HBEGF,0.02915987266942046,-0.04524459087291186,0.0438657316546969,0.12982562077174922,0.038893017937527384,-0.009420502305290773,-0.0773097635358106,0.16147353218095284,-0.04027051767480781,0.0880221498954954,0.07066560022019015,0.17876838485220636,0.0662139614422686,-0.09545041966858103,-0.12965681023028422,0.004703925199880995,0.05017278382091593,0.01594270443583863,0.059858106751166866,-0.07422914943068383,0.07811398636373934,0.09757267353814121,0.0062465945305504944,0.0894661574577424
CSF3,,-0.030900507903990238,,,-0.009857586769485406,0.03339949098596181,-0.030741334350691922,,-0.022432031419156152,,,,,,,,-0.0934671439926148,-0.1582661165787873,,-0.052049382080994466,0.038239277354875915,-0.014167949340508103,0.04798957829391946,
PI3,,-0.06326063253242706,0.04128451816242198,,-0.11047544239136356,-0.020448806292429837,-0.006943763556696909,,-0.031514941505902894,,,,,,-0.05923551764408552,,-0.1469666590682724,-0.23780565037773452,-0.07439985291890007,-0.1613730669793056,,0.02301120322249266,-0.06802344225333977,
PCSK1N,-0.2753119190113173,0.05002976100119875,0.0023441333709664585,-0.04975340123817928,0.19269484274650875,0.014144217993491222,0.011417674407472577,-0.0629486426770684,-0.11548458159699085,0.00947536504271572,-0.010325674233363974,-0.3697492685618363,-0.03834193577519857,-0.012470810956138924,0.0035938165050987073,0.019702417785129052,0.08377899134118265,0.0947767582660068,-0.0714972754629228,0.16097579066172296,-0.043941983009511916,-0.07024495418801248,0.1493737499724211,-0.11293289917283432
NTS,,,,,,,-0.003870004174646698,-0.018684189949202557,0.09324429211842031,0.01668096218676305,0.09112955398785876,0.0020391665401113777,,,,,0.03019834584353013,0.09140092615532976,,0.11783075609888227,,-0.04293722877104242,,
SFRP1,0.11787175922683865,-0.0615149060023651,0.03930112626622667,0.057990626852305376,,-0.02500954015536649,0.055958364912074066,0.1996447423104492,0.0573400168500445,0.01637460790435569,-0.03342006298730718,0.12608720361887407,0.06748072920842596,-0.15236451021704395,0.016051663085167065,0.07819939879045744,0.07529710690042107,0.09367459898502391,0.06180808476163329,0.14511938263444984,0.12305928300179965,0.0019778050117560454,-0.05067777978788619,0.1105316179085382
