,UKF248,UKF259,UKF269,UKF275,UKF334,ZH8811Bbulk,ZH916inf
TNF,-0.02398629214208106,-0.0025455745082837273,-0.01934779560450571,0.029177666619011854,0.042487809379691176,-0.015399743987212673,-0.045707741277423046
GNAS,-0.050362836945681624,-0.033482710368009254,-0.019007014150444864,0.028275022153397715,0.038150523966049496,-0.02260767469249246,0.0005235028193577381
BMP8B,-0.03411637030843589,-0.021485599303667245,-0.010966327813338679,0.050567336582690525,0.005253185012208376,-0.01725565916609529,-0.017340167029521725
LIPH,-0.018157248299022623,-0.021074999696062028,,-0.010746769592394293,,-0.017169389686186524,
CCL28,0.02753615940660275,,,-0.016548257218319505,-0.015961134128907074,,
PTPN11,-4.1738554576716356e-05,-0.0095692888090969,0.05006393451946292,-0.01193439062632312,0.024027530933962954,0.026286093577405505,0.08644347121474068
ADAM12,0.04048538382734975,-0.009172862962885848,0.029269673571067488,0.015283093818947251,0.032714837573548115,0.021509201885203125,
EPO,0.032053742471784094,0.006345601647397819,,-0.01124378311788713,0.0975258004068287,-0.017831720073367387,
EDN3,-0.020375034065107107,0.016979030080138464,-0.02335854530207319,-0.01742730929117128,-0.020334108866071055,0.004355220909840197,-0.030044541190322963
CCL22,,,,0.0019218887268230742,,0.08576500520312223,
CCL2,-0.004553039158573099,-0.033871678845973585,0.0451448437731339,0.04249932446886585,0.015441559535098246,-0.005877574877670416,0.04778670677391228
DSCAM,0.008145831904792572,-0.043954146444384716,0.024716820601967414,-0.00999685036956796,-0.033018718341058295,0.019072053562209448,-0.02220121517889227
GPHA2,-0.020237175846763916,,,,,,
ANG,0.09306433076248274,0.07760799496612843,0.009223908432362957,-0.010360311493400314,0.14716825201617578,0.031000492451996896,
FBLN2,-0.00012455091116401817,-0.03257835731127159,-0.03286036177269283,0.02964329564497562,-0.02997274019590354,0.0627981841600596,0.040721705197338635
VTN,0.0889928012334306,-0.0071175987735099455,-0.02222236026020808,-0.01847227296245684,0.0233588553489958,-0.012538906079790186,
VEGFA,0.05048973142228129,0.035211852803277,0.050255292160241626,-0.06000605315732043,0.09257448737252795,-0.06891320744518796,0.024062896760161767
F10,,,-0.021435958024495074,0.07542677943132066,,-0.021415306117066036,
SERPINA1,0.06937919294807737,-0.01857583587262217,0.001196557374496993,-0.019895776043997143,0.027475526832636838,0.018398252930522052,0.08621716906244456
VWF,-0.04166040996630472,-0.03843577490569429,0.009390563586881125,0.013257687672656972,-0.009354223820094319,0.03509025098136283,0.11038059281574603
GDNF,-0.02843556608769997,0.04940358328308065,,,-0.020126432452286572,0.026699785303001926,0.05788750084425694
VASP,-0.004546098165977245,-0.017514480618159755,0.00232316882823414,0.011000945491048237,0.07254043122437438,-0.011112210487510902,0.0021713940428077904
ADAM15,0.015994769513942735,-0.028130061879756692,-0.03588625633162229,-0.04816520456170406,0.015704451393117217,0.06357486179539756,0.02472005844074755
WNT2,-0.03176167117204878,,-0.03383893471493884,,-0.01883535678376102,0.0714358176085464,
CALCB,,,-0.014572824184541379,,,-0.021690012324496057,
OLFM2,-0.11296529161674061,-0.03921267974087105,-0.05835998459993047,0.03429110459151544,-0.017450174378859814,-0.04753550418275457,0.007053739517801882
MFAP2,-0.01971736295651811,0.025097904470250797,0.03850771343464016,0.0074576761124868505,0.002825445711049018,0.056519780482894216,
HLA-C,0.018033671592595158,-0.0008930195594231626,0.019321849615180995,-0.008163867731510888,0.07396161140383443,-0.026691671582593664,0.05287733616626896
THBS1,-0.010418611208253072,0.025651243394107903,0.17571494683545508,-0.01867119691026815,0.00925923651697442,0.009876514681979715,0.06748174452179678
HSPA4,0.04654043501196122,-0.03462670919183348,0.03637350975765724,-0.02717486969598036,0.007963630600648476,-0.042514628927350924,0.07593686808573603
LMAN1,0.1203941593734201,-0.000395133433710409,0.004246853391324971,-0.02680391796443373,0.03284543715304299,-0.006473123211922414,0.07708521720831729
LYPD3,0.02208958680016335,0.05786012778011155,0.012234208572581213,-0.01574220075709781,,0.004240158206738236,
APOE,-0.034250097965239666,0.0030205444401014032,-0.009041762574684977,0.048708492335632805,-0.04711544326787838,0.06395938578281676,0.04959492341936526
SOSTDC1,0.0019273386999088598,,0.08872452294546827,-0.0271949845318944,-0.008089753156142757,-0.03374213506590052,0.20383094459839549
ANXA1,0.1054890423391027,0.01300932920484181,0.048591429205235875,-0.018336717512289675,0.021794416908176434,-0.01650225140572915,0.03189451440996902
WNT2B,-0.03885424360436599,-0.016625978481948984,-0.04660443748926151,0.027561212438482887,-0.032956938633147775,0.004374840641636232,0.05127563490672089
AMH,0.06983537879394716,0.04441777077366207,-0.016870351469382323,-0.016207344164399194,-0.013225831419984783,0.05680668494701364,
GDF10,0.04474451044149254,,-0.023481850283733105,-0.015142168609310827,-0.021338204459832248,-0.02746255591133584,-0.03633301399669811
EFNB3,-0.0025587749023894386,0.014449271826971113,0.006330433996501813,0.05688267284451556,0.011432002343469453,-0.014537995777917858,0.03246776729118564
LTB,-0.02590450086677374,-0.0209312009893663,0.040640220142886437,-0.019563313884473504,-0.0019291049000256279,0.03071126640522206,-0.040730513717219134
ANGPT2,-0.05655366194970637,-0.023179221171512283,0.05837277458528555,-0.01797784464148293,0.03232604317448103,-0.0094307536087566,-0.04694956633747974
NRTN,,,,,,,-0.02364322313459951
ADAM17,0.03943205017338134,-0.016452011691747592,0.02544465560754488,0.03903979047146195,0.07166500883575819,0.023280921981227908,-0.01644529981939721
LRPAP1,-0.006481205546147582,-0.02494288836211093,0.015362545314705215,-0.04496771748807794,0.030616714702113784,0.025373952953583745,0.03657246579727868
NID1,-0.05372813919546361,-0.031775452608627644,0.0008635499414801614,0.018347912968658134,0.011026887073620128,0.044703194372149334,0.031186623519096443
MST1,0.008886968357514671,0.04000575040571837,0.04115638546840059,0.05028167142962211,0.020996032942629615,0.04711260771558657,0.03754143803764517
IL13,,,-0.014761246782498245,,-0.023604484380891334,,
DCN,-0.04811664792171007,-0.0068182976264935455,0.034624946319771255,0.06289980601364664,0.03500378802727549,0.06705227568028943,0.0774064450997798
IGFL2,,,,-0.013328941741198655,,-0.017668265738024286,-0.04010421571568293
COL7A1,-0.021034889373820448,0.008055482463451709,0.013033017030559575,0.03996046026889184,0.04936706212294827,0.040572305032875594,-0.0646040841817029
CALR,0.04666686092287429,-0.016754582924376524,0.01569048776076625,-0.021275287846846937,0.07534249489063144,0.016093293523791477,0.1178302287636834
PIGA,0.08413964821515789,-0.004812242903441685,0.0290597157187378,0.047406671829850984,-0.04253656117191227,0.040871090433998475,-0.01850448219763194
CD200,0.028980202432053192,0.010510206858730522,-0.0011954554571576756,0.01246705231353649,-0.046263429736197674,-0.015114864722959242,0.16337709667357958
GRP,0.008698005564960339,,,0.01962492183769989,-0.020334111926506117,0.008442359221923969,
CDH1,0.05369252309889032,0.022616242905517246,0.025518073044304222,0.027777939223329343,-0.033090922994740646,-0.00525531678301517,0.05828128463525285
LPL,-0.007711189415208867,0.01509964862514225,0.020486976555184475,0.02992107318942019,0.008833956589800688,0.011203256719529833,0.022662108433212685
SEMA5A,-0.0678574974572888,-0.02968197886429514,0.007418253889923068,0.0269335562751905,0.02801116770321454,0.03559254518274811,0.06703357282476825
SEMA7A,-0.00854765386224798,-0.0419791985089357,-0.001614643887998104,-0.03172854154930849,0.0023756643646821955,0.062284285799739596,0.04259451458384037
SEMA4G,0.08423109996527349,-0.034502588625170146,0.04088670935095185,0.03862495983097421,-0.021466341356320424,0.05879849950839288,0.19460051209324228
SEMA3B,-0.010234437305795194,0.09180918110470446,-0.015742777875259475,-0.002997774693430257,-0.03330806706415099,-0.0197208860601259,0.0027600759714596717
RPH3A,-0.058552025783242874,0.09268442163138657,-0.003805748735767721,0.041744549128963054,-0.03256604195173369,-0.014717557823930753,0.07556463385797191
JAG2,0.0058854660430423065,0.0005838535759103699,-0.060743279584352,-0.05217851003402942,0.026441830353368282,-0.02515544748939412,0.045154011311407186
CGN,0.004242371121283033,0.01569258001765902,0.003040594494248488,0.0023242161627695422,-0.012687300107731449,0.042986144446867464,0.1300579421134975
GDF15,0.058954938258625404,-0.022309861208148228,-0.032531816565921495,-0.04430767487196202,0.09620251057494561,0.03178051802392432,
SEMA4F,-0.010423111866182042,0.0293996452601724,0.03459449527105413,0.0020784192414330066,0.00291856854826372,0.052949299409920735,0.04318238868381343
NXPH1,-0.04897467048522328,0.012675886725772075,-0.04686929443585468,0.007306249059230401,-0.06994231559868498,0.05697103234915181,0.088461469142434
ARF1,0.07621325102630158,-0.0173481937050807,-0.019876498722669035,0.048942648625677244,-0.015922948307788475,0.06597835112142145,0.08132303084263945
DSC3,-0.015315094364886097,,,,,,
EBI3,-0.01824982251730694,-0.008812435401724902,-0.009026830230248906,0.03257758037149196,-0.012179483816333568,0.009477197884827721,-0.07499804838644111
TIMP1,-0.034352688681892285,-0.013930552595507762,-0.005078247369864168,-0.03189701118402184,0.08921480946680391,0.018393523195627533,0.0684443076520997
SEMA3C,-0.0010825300502156346,-0.013723869886399702,0.025354906983828265,-0.023570900456616594,-0.016905355014829815,-0.03638469096732653,0.06411764697690032
GAS6,-0.034549023812793955,-0.011050975778058858,0.019842948224701812,-0.011054158310249201,0.06389622534120008,-0.0037326765309625524,0.010445970685811781
MEPE,-0.03203744328494909,-0.004929677702970204,-0.023234666669394305,-0.031909241469792876,-0.03728685851952528,0.006571440334520064,-0.036835164406408355
SERPINE1,0.040459072624457845,0.006681962283511058,-0.03203173500946098,-0.0047875456096532236,0.11135651916563315,0.02041591206817014,0.029586875078708795
RSPO2,-0.03324241913458512,0.01463185655369377,-0.03776020607753554,0.016327687148755547,-0.044089143409893415,-0.023913773315372394,-0.03872687498553394
SHBG,-0.019837574274369,-0.017907871876165472,0.018587334384023702,-0.022639600893078832,0.06758917445011074,0.05246921335528499,
LGALS3BP,-0.014978075462188397,0.0027894001738298867,0.00712675352474107,-0.008037050947707814,0.028005303093959658,0.06361934964184898,-0.012993607775070783
LAMB1,-0.007609782218569747,0.029767529573383668,0.014591621234429315,0.0026027092754858034,0.02774739816328037,0.043853520396811146,0.056215909640831306
SPTBN2,-0.03645054408343519,-0.020950557482795503,0.019078394272505805,0.04025082867441317,-0.07591590202096639,-0.02065008158045602,0.08612413893986164
COL1A2,-0.020829322247686206,-0.04003605554916625,0.0003436482817061554,0.02536137769751107,0.024860452488265145,0.030912452778474916,0.11780489460185815
DEFB1,,,,-0.011875302100296954,,,
CEACAM16,,,,,0.015544471749894108,,
SCT,,,,-0.010914866044367963,,,
WNT11,-0.021951503981134796,-0.0122827091595936,-0.014382091260841503,,,0.024732838109090816,
LGALS1,0.07881202652258229,0.01823579797048277,-0.0048976041513282146,0.0015025310444848235,0.06332216179838991,-0.012367171178508298,0.09054559380684518
BCAN,-0.07272707290605701,0.0072543977042910275,0.028901674305457974,0.00032636506736508504,-0.027454733712259642,0.016630965891148382,0.034059096784423516
ANOS1,-0.04092764766444484,-0.02537141288537684,-0.025297917654221652,-0.0020625906082675422,0.0050041805557316035,0.018680161446657177,-0.010217880781931333
EDA,-0.0160706178514118,-0.006463956838012831,-0.017196139548591043,-0.017102520533935527,-0.026062231175476146,-0.011620452045469288,0.08659132697352093
FGF22,-0.022852481390546193,,-0.013183079037534372,,0.010092969737999686,-0.016829269196074498,0.07954103797854928
SHANK1,-0.021951502571875378,0.013973537037194667,-0.012542862415095484,0.018685381604576605,-0.022687921052974062,0.07557606077540145,
NPVF,,,,,,-0.015212280996362872,
TGFB1,-0.02158144736736653,0.013776710123867504,-0.028562571387656988,0.028693041071425212,0.01055154536524194,0.0820446398516627,-0.07994177859136435
MSTN,0.0348484169949004,-0.019847546888775065,0.07054813786194766,0.043460208306012924,0.01901781944861774,-0.031285294282389436,0.01784499577351056
WNT4,0.07716977925744632,,-0.014947424498786891,-0.016771983063387043,-0.022500505799338513,0.007918159271618607,-0.03750879181646214
TNFSF4,-0.033824022108872726,0.004312910099344576,-0.023726822343951712,0.05941310683787286,0.018335795427214946,0.03400241258723447,-0.043748460823720706
NTN1,0.019567014026330556,0.006891094746261088,0.029070243761824818,-0.0034506062555580176,0.041760234634341344,0.047536439160958975,0.153259454324444
CXCL12,-0.03946371544303145,-0.003356372343033878,-0.040879367300924646,0.04267495018209832,0.008149832466055117,0.08692813792549671,0.01788280523877009
GNRH1,0.03258086979603642,-0.02510211550476053,-0.003626197795478545,0.019427598343160744,0.02974784229390767,0.013890689880567101,
FGF8,,,,,,-0.020997341080485406,
RIMS1,0.0007566899950859885,-0.0006936529507391919,-0.04892296976036204,-0.002504067236887987,-0.05356201781860876,-0.0705362666910552,-0.020980211489863232
FGF14,-0.034938834021461224,0.009837780503105548,0.004332962053733187,-0.012039575988449557,-0.022956342176318787,0.0035803612090380883,0.16968544157192086
IGF1,0.023128437151644247,-0.03540270882969681,0.04072487504772031,-0.008061351310507248,0.01420851807850007,0.09632668134908536,0.13149003750653432
TNFSF10,0.00024355036333634328,-0.051678814051732455,0.02503905458812559,0.00044869543104642044,-0.03687714671570105,0.006670532096840236,0.07021946510444614
GDF5,-0.02267491325031909,,-0.02323468071160472,,-0.01647337318782787,-0.007221108033423042,
CHAD,,,,,,-0.012336589521144857,0.0724078736286196
RGMA,-0.029109167663955313,0.035999901723450814,0.047893470759905445,-0.016178036573437256,-0.0028289799471121644,0.05078383341282528,-0.036768436775377576
WNT16,-0.040063725798361906,-0.027518573060863437,0.006285037975388217,-0.003960758177127667,,,
CX3CL1,0.015341237365537143,0.007334235764938763,-0.01794508044715986,0.025462554503460785,-0.014429681967250736,0.05780407895681938,-0.009154960195759882
FGF1,-0.011991580414855325,0.005848212641107139,-0.011051871148926185,0.02205597472645885,-0.06157291383883922,0.07784790008988329,-0.04214031772760395
ALOX5AP,0.0695259789770041,-0.06057404771031658,-0.01979704419433762,-0.027978804535766188,0.027786678122814913,-0.0014439145248750366,-0.03592352918889934
IL1RN,0.024618036778275804,-0.003018889827753758,-0.013389991334125726,0.07691572006460827,0.0013902946763296015,0.015540236306985228,
PCSK9,,,,,,0.009700009903125736,
FGF23,,,,,,,0.012394173391949781
NPW,,0.022609843357851395,,-0.015142170036384224,-0.002169287662249931,-0.01034556781716857,0.08258003262557113
CXCL9,0.01357372625787209,-0.04893442320394948,-0.016194423070623756,0.010218706416091107,,,
ANGPTL4,0.12330618604333188,0.032396957492680754,-0.05208422086032402,0.0004490362928693525,0.10646238641033953,-0.01567938556825576,-0.011907367439802847
UCN2,,0.007635636710140597,-0.014188928390966304,0.015183211541631228,,-0.013602181214897978,
COL4A3,-0.018190082986227762,0.10038471713462385,,-0.02212392570402381,-0.022311633327163155,-0.012763381502288933,
NRG3,-0.013288043114766238,0.047392914457543,-0.04733002708110288,-0.023877335845390396,-0.03668392682001966,0.03945976079086285,-0.045672394749323296
IL23A,-0.024230194612910965,-0.021755405155353836,-0.017357890546599794,,0.07367579633782341,-0.020714563422363663,
COLQ,0.04014562383075718,0.026625344795753212,0.005855182915971872,-0.0015246123549078818,-0.01092540808966716,0.04692116637919173,0.26424407980288034
SCGB1A1,,,,,,-0.020283895699610775,
TNFSF12,-0.0033536673806430586,-0.05727035584246538,-0.008944462977926584,0.06224616321730999,0.0047444124495716125,-0.011333057781733,0.1002571246610304
DKK2,-0.025379969346888544,-0.014031792957409563,0.005738940191519781,0.046169152986484364,,,
FYN,-0.08652886607392092,-0.03662664799083543,0.02936496344640419,-0.06980454600706451,0.014870423630672903,0.04177534938698462,0.016456293726161957
ACE,-0.011371454450064628,-0.03471979237392847,-0.01966108510401892,-0.022084939961823615,-0.005155667557860199,0.054977296291846355,0.17479446645547075
IL18,-0.0010864575721455762,0.026283093302831753,0.040439775979831546,0.10428175975828351,0.0032065538618300006,0.06765505981459777,0.06013819919324095
PPBP,,,,,,0.06422284355562204,
CCL27,0.005581039701476566,-0.03257836215661343,0.05040693047796376,0.023354406205351164,0.06888503971701539,-0.021256668295344082,
SERPING1,-0.006525796543268331,0.045757263218377135,-0.006286665570250668,-0.021949932930868585,-0.014586950633032784,0.029967726986466603,0.012736370101294272
AZGP1,-0.03488430736817579,0.017054557161939,0.009283261210570718,-0.02891537461963236,0.03398077402256006,0.024366899413082736,0.04560309761670073
INHA,0.015469707030716798,-0.004211804514748306,-0.03402243367715181,0.05254068022851378,-0.0053188908874386865,0.05686486915101541,0.08961298075679357
SEMA3G,-0.033449319324210754,0.07372919083496327,-0.027284374418109655,-0.027121817290281822,0.027329676320585028,,
COL6A1,-0.016204973780083638,0.009723284223230084,0.02191992300209955,-0.03311949712964047,0.09074712559768985,0.03401984199720736,0.026472294914609656
FGF17,0.05045051030606984,0.0212126181143482,0.03460785964735551,-0.02484657042812638,-0.023423797315365834,-0.02048962947037287,0.3081432898109874
TNFSF8,,-0.01763955315622302,-0.013389991448515234,-0.014001909849215463,,-0.017668263837111016,
FGF20,-0.010425837839085269,-0.01606208592798832,-0.021568768881304115,-0.0035077049037204274,0.010011783577186156,-0.012041102138998413,
ICAM3,-0.016472403187933214,0.003736253579272153,0.0017824397407156364,-0.013985429088539687,0.012636498175311173,0.002989283842097102,-0.049851024813906145
LAMA4,-0.032191367792761286,-0.03091613364232169,-0.002572221314649727,-0.03753930172384694,0.04213247259217835,0.03895392240846111,-0.04472156814555044
DLL4,-0.02941043514467724,-0.027233932896544674,0.053335810283941305,-0.00028077243888833435,-0.03750423973364604,0.09154965171935434,-0.046602510564278804
SEMA3A,-0.03805093133010296,-0.028515505105470098,-0.006371633201408677,0.013135830579691284,-0.0350491903794789,0.01608029779287301,0.10537686743723627
RLN2,,-0.017801708991565867,-0.017196137331699037,-0.014262693608591545,-0.01697080668146231,,
C5,0.011381203885952748,-0.0030835154018208997,-0.052143920500215525,-0.02004040125172773,0.013761888215790184,0.0005432444566199669,0.03450724974506499
EDN2,-0.01815725108687248,,0.06565641805560803,-0.017319663018331224,0.04431844590200524,,
C1QA,-0.035047657453135435,-0.02255716640328485,0.015348896537174965,0.04347820039475146,0.021002230538980662,0.013426351993197387,0.04667721074516716
UTS2B,0.17348964852146811,-0.017801708889293,,0.14415769572222623,,,
COL9A3,-0.016617288702350522,0.033236916872663363,0.03729169198189431,-0.03930729604781025,0.02317826699553681,0.09644135014789414,0.03711348372672369
DLK1,,0.030594069541048066,,0.050932604236285386,,,
HGF,0.010195673815099237,0.03717662547499842,0.051612828138793705,0.013678163399780209,0.053606518973882175,0.02110664306041529,-0.00273430526944247
P4HB,0.08689034150570267,-0.01399696523260431,0.018069457059759778,-0.030995509833265728,0.1036550229120111,0.016523851573401135,-0.013319705153828361
ADCYAP1,-0.02077203313876177,-0.0005066773112835194,-0.020636977103928877,0.025112591825345167,-0.02500696449734817,0.020638613943834386,-0.060590126830840224
GREM1,0.02947144220370844,-0.015386257426955883,-0.0012499983104957409,-0.0018136658687906845,-0.007402583277489086,0.01484421310547541,0.0751932418693608
EGF,0.0029994499690605947,0.02994830771857101,-0.0007001563269523413,-0.014247414835469218,-0.030888746377524964,-0.015399747429113386,0.09649974524776116
VEGFB,0.09346174348596342,0.014585197179429998,0.023200541446851488,-0.03353906577224253,0.016056777218449482,-0.04170655772740147,-0.041785012507537814
FARP2,0.014398204016924772,-0.01515893223050715,0.01716004530089581,-0.02665340467686449,0.05031888540063964,0.00853290018024153,0.05965958762964469
IHH,,,,,,-0.018785138934874046,
LAMA2,-0.01679210434250045,-0.05759445117783922,0.03768689281232582,-0.022425157619825484,-0.02238375576503955,0.06178250921770721,-0.027799340770616653
SERPINC1,,,,-0.013190450690009303,,-0.015399748654197248,
NRG1,-0.0018641318605834986,-0.021873695119815607,-0.003412937056218323,-0.0023590856782265872,0.025264999416734372,0.0702806507992658,
SPINK1,0.1268352395292406,0.014321607325313405,,,0.14389146857430493,-0.0006738115446396362,
EFEMP2,-0.009811168883805827,0.01049252485276996,0.035225326538436644,0.0073843848151519025,0.03814518080989104,0.011604500407392552,0.09471804903575404
SELPLG,0.01804014975926024,0.03633353920758966,0.01931625895024571,0.008273114075043747,0.004175121247106099,0.02509906875335807,0.02381888765165389
GDF6,-0.030823312360104646,0.039248840137783236,-0.017196139186649435,,,-0.006787729598496606,
HLA-E,0.018346327590464524,-0.0044917407990825095,0.03007596406182491,0.02531717771030845,0.05777313665186674,0.02546190710928838,0.00811357237154492
PTN,-0.12116950570176538,0.019346125121199688,0.04225081590099261,-0.04212759003013003,-0.02483228643570334,-0.013583556702060323,0.08990977723399636
CD274,-0.00917745254426718,-0.03628477928583986,0.0014704009738950624,-0.009558485320594678,0.031842801361202225,0.034814447656412756,
CD14,0.03348300992447222,-0.022951699729240042,-0.0045480397587012245,-0.02699098881398107,0.07606180295921341,0.010329920126931812,0.018701909828901717
SFTPD,-0.01749702010287533,,,-0.022639600905351137,-0.028694244922337023,-0.019885301444109972,0.07225636057045826
SLIT1,-0.07733984159765521,-0.019241834939147492,0.03645691021234162,0.0547222666697035,-0.028190322421590825,-0.03562477269561741,0.0997361305699145
CNTF,,-0.01403179151493797,-0.01799152882453914,0.03791465698180721,-0.019704917581850768,,-0.041349268320589494
BST1,0.05546730043418942,-0.007438727365166253,0.04451163985973119,-0.015021132335905818,-0.0077723334144707895,-0.02640382992043026,-0.04256306819482333
AGTRAP,0.004712064355113387,-0.013933630161469104,0.03216297409524645,0.04548425952246291,0.03727594900601808,0.027648967290708294,0.11072747696157381
LAMC1,0.0013120711284701713,0.05573893977317206,0.014158103254228801,0.011073641426894909,0.022989447426524784,0.024794295198716735,0.002526510085965797
COL6A3,-0.008002044662781526,-0.006172030017981216,0.016263925340593274,0.11237620498358726,0.0043725612453551525,0.049840789369218805,0.015366875323747742
FN1,0.017038055219679958,-0.011696868463081328,-0.00791750233998799,-0.0018523903027798435,0.05769435884818605,0.013794614485412415,0.01703643617978659
MIF,0.04046484945910011,-0.06419201780058639,-0.015570374160227895,-0.051260045261911975,0.033629220519387555,0.023895773617737755,-0.002296013106715779
JAG1,-0.04829061286038413,-0.030478143375372798,0.0031064398238051603,-0.05934545379858812,0.06401978625127795,-0.012146339379218746,0.06874303349856586
NID2,-0.008964469305435435,0.023610027201505582,-0.043630539357036285,-0.009356377247954399,0.03011200194665428,0.05425662859762413,0.016726587652928393
EFNB1,-0.09782734445797586,0.024222214896397476,0.018033908389826183,-0.00601803439839045,-0.016040807714019348,-0.002659148732127465,-0.06063678451762319
COL4A2,-0.0261589355229797,-0.003184276938663782,0.02069826928409211,-0.01627874852591128,0.060117592767746766,0.05041904144675299,-0.04687122613472155
SPP1,0.05958496191339608,0.012854268927475522,0.01221491775757289,-0.012540816594905586,0.11706581491699813,-0.03266241550603003,0.018793567853293777
PODXL2,-0.039255800162824005,0.0480132880488208,0.1205213902010054,-0.03956789665139907,-0.05481042640332942,0.027019016591167674,-0.034733160875208495
FGF9,0.0011099374234338029,0.035819178006396966,0.010214575007280347,-0.023434155486053092,-0.02666812999959636,0.0007654207598759687,-0.06547320635326782
ITIH2,0.016764076866947017,-0.018747015147944666,0.004461525939799622,,-0.015499812409139675,0.1310697205979353,
ADAM10,-0.04867192191301674,0.04677009014138778,0.02647411105192134,0.020269846994110174,0.021261799918396135,-0.07018292062812848,0.003834707337377663
CFH,-0.0006779014298186692,0.03205368055433682,0.05320912829172053,0.03605407761322638,-0.0033277085201771223,0.02811562293760522,-0.009447164278021917
COL4A5,-0.043705563795417346,0.003108916626254507,0.02322265047522739,-0.00857968627752149,0.004067372863940268,0.01704088977176917,0.08264737688383515
LTBP3,-0.029839449674580576,-0.007966684036245604,0.042494985892392846,-0.03910021865852409,0.049337630577731446,0.01963262616234683,0.05744712283139271
GNB3,-0.03625456451896125,0.04920319675953024,0.004712496733832234,-0.029427121896544454,0.01921336934315006,0.04469669947335169,
COL6A2,0.011519626346641982,-0.02291271113835263,0.01843104723837833,-0.005868336200307066,0.027754094180830732,0.041740837151337994,-0.03133350457422428
PLG,,,,,0.039266284081356385,,
GDF9,0.005266932646873165,-0.03556105848465924,-0.03143082865821598,0.014382204979068664,0.07213549591916082,0.05482521692949006,0.17243138818688553
NCAM1,-0.049466598777075696,0.03733607184015831,-0.017511851197849135,0.009346035917888143,-0.014317061544674147,-0.08099570413172559,0.15020922242778356
APOC2,0.0781614567560199,0.025370777255901707,-0.011003845443319404,-0.004988440472731406,0.025924463628257666,-0.0041816154907150065,0.0805861491228175
BST2,-0.02480653457038874,-0.012752431188561262,-0.0008331518833875294,0.04982598150727275,0.012253513467569133,0.06942532306220645,-0.04313722761179348
COL5A1,0.03690967351941384,0.007099346262348095,0.00992621887071991,0.024234686927435703,0.08575837655863977,0.003933311611869745,-0.03402467620992719
CALM3,-0.04193385133886761,-0.014207813359607021,0.009720702100570026,0.02821599236637755,-0.07762417584573646,-0.030866420639961194,0.07453901699218149
THBS2,0.004396126115455792,-0.00372126821404151,0.035167108217654515,-0.02426618283078188,0.10359367723429698,0.027278062737606166,-0.026573648467405547
SERPINE2,0.004213269199628586,0.0543766755252638,0.07686323109569772,0.011137942995826447,-0.027839374158549382,0.05621178624114184,-0.10435395896111947
EFNB2,-0.019757816180032757,-0.024592252001890042,-0.02298544012288991,0.015142875587360754,0.0029668218752683393,0.03964051450463699,0.032545567802832985
PROK1,-0.029720234155277504,0.046385212533850695,,0.0605007814294908,,0.07935246589787694,
MMP9,0.0245479959181118,0.0402339318478333,-0.021853584757820087,-0.01877546790810507,0.027947801633994542,0.007646645375322368,
DMP1,-0.006021106226287764,,,,,,
NPPA,0.029375589278911773,-0.012383579447117585,0.009106223984853744,0.0046597469596361555,0.014386261533967427,0.04260074552496948,
APOB,,,0.01397035721855828,0.04140749514709162,,,
C4B,,0.02431672538820944,,-0.014771260137132706,-0.006381720230877734,,
NTNG2,0.03461764544467054,0.00114114003331185,0.03014298390569924,-0.04196160199308039,-0.011987644763645298,0.03357322400762354,0.09278761741123032
LAMA1,-0.028059500669328316,-0.02018872101023149,0.0029280099950510833,-0.016279600238552978,0.02886516055800542,0.11293553901467608,0.005068894750559276
UCN,0.08884542293883971,0.03337637678480115,-0.023110240386544353,0.003194358788162005,-0.015139209751254146,0.0015092979407637995,0.07141123610302237
ARTN,-0.016796841658540368,-0.011389426066892663,0.017751764212705398,-0.018775469730651268,-0.019704918952252844,0.033791284150831796,
PDGFD,-0.0216790557502516,0.0666765230541623,-0.01581406495499432,-0.010530294931602785,0.056447385442196706,0.06984516570486085,-0.04256293986451997
EDN1,0.014602146818141808,-0.02637977247211426,-0.018036879060346137,0.00356082556925803,0.026705100993512188,-0.026835618360266534,-0.07339585958064417
ARPC5,0.05071590400515005,-0.002184521367274392,-0.04027053810599552,-0.0014501033470479163,0.05582086898915788,0.024661967172217924,-0.09711806419265388
GSTO1,0.020356233641756035,-0.04591043609734418,-0.018127967806229724,0.015201297194863959,-0.04356341273161269,0.04496624442968931,0.0861076121920552
PROK2,,,,,,0.05274767443854901,
SYK,-0.011521672132034484,-0.027966925268380315,-0.012898971974202486,-0.007663757701925346,0.08095572854535014,0.030364816741625677,0.044893774614108234
ST6GAL1,0.00538772780131395,-0.018652469180725013,0.08281505567589362,0.02168647474456333,-0.015398353064732055,0.024054799479452858,-0.02487647372227738
WNT3,-0.021111212479452704,-0.02629453836997369,0.03258378511784905,-0.04954087904003864,-0.037105772979263436,0.009546545361408452,0.14941972233365522
HSP90B1,0.09620212868454545,-0.04679638946566319,0.07094756742015684,-0.015791521719404934,0.08018794189972703,-0.024064714060826716,0.040697811885862224
ZP3,-0.021415574548719854,0.0018859402944557922,-0.0004632100564664619,-0.017046496185741517,-0.013782628569941514,-0.024534788117325925,-0.05089696892492526
ANGPT4,-0.017028060393699387,,,,,,
NRG2,-0.03954566987723933,0.030984774304196876,0.04004885526191978,-0.02645273323291427,-0.03922712217784373,-0.017021493039341223,0.0017525287660210718
