,UKF255,UKF260,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
RARRES2,0.0028092681621767483,-0.005357026359254502,-0.033525745669053836,-0.030319628503829816,0.05377049486192568,0.025403540029359316,-0.016167548152605484,-0.019350169051080876,-0.03388178607349764,0.0011105278882255958,0.04260845357468035
FGF7,0.008730144626187203,0.023684586638905266,0.006117266145107513,0.0683931525947994,0.08875304518674439,0.009160683151485546,-0.029860499833138838,0.07596567467079475,0.01771452110512434,0.018416618577916637,-0.01669401274239657
EFNA2,,,,,,,-0.022471138905141918,,,,
HBEGF,0.02372510708337786,-0.0466090560444733,0.053069991782500846,0.06544788960891815,0.025925959893866063,-0.018463249960269754,0.011879964073879546,-0.004505166762717288,-0.04278632272851892,-0.01967942979092007,0.023878085973201
CSF3,0.05708674620221783,-0.020357768227120102,,,,0.05552058142290976,-0.04015791934386778,,-0.02380383997201364,0.05356914952467609,0.024532208967287583
PI3,0.01777438724411187,-0.0044995817531175274,0.05123935030668973,,,0.011472893881171188,-0.044333524134841554,0.08731479741035296,-0.0023250468504827228,-0.05751120689433564,0.03536528391101122
PCSK1N,-0.027464430114765556,0.0518914889684449,0.07552315974721875,-0.023887007564948017,0.09348735088976035,0.10633619889901218,-0.04251921770611656,0.04296676956577548,0.03879846611536628,0.03629866388697505,0.006999002485957425
NTS,,-0.045329781725357426,,,,0.010984065991830176,0.06460180744662111,,0.044314234353949926,0.04514757998724119,
SFRP1,,-0.029926233969327146,-0.08327966410068668,0.041198136297857776,0.013938950437667108,0.03629715584162056,0.0030744187875530707,-0.03882386109096619,0.051825367735533374,0.025279169932057973,-0.05733665337270007
CXCL13,-0.018412490065294034,-0.02965728003906902,,,,-0.014348907255969974,-0.020059550586793286,,-0.02357180728228539,,-0.03727840716444075
MICA,-0.020705003947196585,-0.021928426561864334,-0.03219095361186369,-0.09843835883843693,0.05568348947903205,0.046524579575839296,0.09185655321864002,0.09543849091378626,0.024280658961014893,0.08668128023714045,0.05722814528726384
TG,,-0.007219503406031597,-0.04186314037673289,-0.04723037590990617,0.09549414600403497,0.10444562975530121,0.04215806136317262,,0.0397850487998099,0.06715955318988141,0.11480148114501607
ADA,0.04835877828793348,0.05357821882956711,-0.059778946194655125,0.0099890418951024,0.03500258133584725,0.04958899578526948,0.028399739248339412,0.05188282582716455,0.07510452541549142,0.08343414534255211,0.0833626161612744
LAMC3,-0.02525918360180532,0.08607453950369721,-0.03193197447642401,0.03321298788491704,-0.021224945890582898,-0.02736491744665072,0.030439970747679884,0.08405683759428369,0.020342471955415,0.12780457437772436,-0.05003021593699906
CCL7,,-0.03932007779398647,,,,-0.030648702069148052,,,,0.037478637808841225,-0.0008981827865050634
NGF,,0.07339729826241083,,-0.04772420490469369,-0.039178713947305197,0.012854385394009028,0.06950880149606033,,0.0006214890089852974,0.09794691681216228,-0.023301752428455818
TNFSF15,,0.020927081184722727,,0.06986571766074291,0.031234385280669078,-0.015500755263395753,,,0.08096564086166436,0.09410329309589312,-0.019774011395367396
HMGB1,0.03862269747726658,0.021758531216643798,-0.0654450470913674,-0.10158604927049486,-0.08708215366341107,-0.017868108406929605,-0.052526300294708,-0.07549183638957004,-0.0067350390933597504,-0.11776417800106002,0.035372427773584965
ITGB3BP,0.0334734508975289,0.025196073592082733,0.03677084156110115,0.050951568791873,0.04192384828257569,-0.029053051116785203,0.04340676577998441,0.07897145140806457,-0.012568366367595082,0.05520670118979978,0.02774775383229205
AANAT,,0.09052694101969437,0.04800169891286564,,0.023627018146338795,0.006113219286845436,0.011744519597497324,0.0013022113907975856,,0.004536243329060458,-0.028062068532120697
RELN,-0.028556333664205284,0.012465402884196097,,-0.03041756295342337,,,,0.0031553678390847614,-0.03571722912523792,,0.03060376736823916
IL15,,-0.0077096907490192,-0.00357257675834142,0.04868497533631219,-0.030720367245281537,0.02866004227593538,0.03234601272220837,0.005274906117944303,-0.04291215962403508,0.11127514270640138,0.07472822319636016
UTS2,,,-0.08263292962273691,,,0.12929649119332468,,,,,
BSG,-0.0162553580850375,0.04287531039808177,0.05085558209903002,0.045009497405310815,0.15949659504017932,0.10378406107616944,0.0001501708484783097,0.18947321453011784,-0.013424148657846162,0.05343865723958034,-0.0024858111452163334
ADAMTS3,,-0.004486632491566633,-0.029809996170107687,,-0.0328797319312685,0.02228500442905382,-0.02894337679315419,0.07084427993817363,0.019181307375011857,0.04201209910888073,0.10219896476273568
CD34,0.12855254828599677,0.011468351654150711,-0.007535383289003543,0.03237249711834128,0.0844576543395544,0.015128044922065008,0.08225803914458726,0.07964908597950542,-0.0019826591830964684,0.08593877426131603,-0.05304270008481153
PLAT,0.0850033677758387,-0.03694460879130546,-0.010711015125129697,0.058712299042389726,0.08616832919879318,0.08304449949506695,-0.018150950843156072,0.13382283834637085,0.06325601181081754,0.047535784180148866,0.04060319708710681
NTF3,,,,,,0.01363287328952025,0.03423754257310328,,0.03538852974729291,,
LTA,,,,,,,,,,0.09525589676342877,
CKLF,-0.0032093712437167832,-0.02624154360272089,-0.047421431576831485,-0.0014208556929152993,0.06404786154083612,-0.012445265253419026,-0.006676661710824771,0.017091938236242714,0.05833883456169849,0.0730651495983553,0.017354172672428534
CD24,0.0271304937652105,-0.013028345792409267,-0.09512218540894858,0.02688695755424162,0.001412709023314952,0.01076839661042756,0.02256629864188678,-0.007881904345835801,0.07776437358647975,0.03598225398233982,0.025205682700666657
HSP90AA1,0.021805205531892396,0.060566475679928435,-0.0052534933770114756,0.015071497871953506,-0.02010329269806861,-0.039405745181244824,-0.10084311983647767,-0.01760267225945615,-0.07196255329496302,-0.0791892632540962,0.04908425583670969
BMP4,0.05793756541070949,0.030972707541778798,-0.048786782606021144,0.06296687418160749,0.05745876236453347,3.145843144859862e-05,-0.032608471282328,0.05403328517421014,0.03994205241488085,0.1614443855377656,-0.006070224291947848
SCGB3A1,0.01251740008249045,0.01501569537679312,-0.053400751427396434,0.00020328577567104583,,-0.03758834413870184,-0.00419609191643484,,-0.012523354509824655,0.05035841980123228,-0.018697388551819287
IGFBP4,-0.08929458210804476,-0.005448227374710436,-0.07894234427504451,0.06653594073805211,0.012687319454526799,-0.046421026860092994,-0.036336162607696745,0.12506654146611385,-0.030367805652955968,0.14437092397576742,-0.029283078847780763
RSPO4,,-0.036055052238239564,,-0.057834703165692315,,,,,0.16155423773228653,0.06387851448470022,0.06477088473507886
LEFTY2,-0.02684564574757668,-0.01383045168158762,-0.04200616397399352,,0.1836014457195644,-0.02601727736527727,0.036215580935025596,0.11145116626638472,-0.05624038284370489,0.03991777678701671,0.0009738400317844774
PF4,,,,,,,-0.0205963545559843,,,0.07638723021841116,-0.027719195622720454
ANGPTL2,-0.015400625228017792,0.006899947718889265,-0.04996717905432091,-0.03227590376659384,-0.012559764490021198,0.06361327544743595,0.04580938514930308,0.029242339855410134,0.03420720190817806,0.045482979022135224,0.054912970690398584
LRIG2,-0.003458414110010146,-0.003023369992428511,0.09443012033993854,0.0006270661105843412,0.09300160384665855,0.07207989509215729,0.04205756866012836,0.061609182445389606,-0.013551824909612945,0.030698910467531666,0.04783746227792006
ICOSLG,0.07380811007112359,-0.03108621279827941,0.018692633288756852,0.017059422791023945,0.061191892462267056,-0.03645638192859754,0.037235901501283204,-0.010582243141144908,-0.027214205376302886,0.10983876700726071,0.07730657393672706
WIF1,-0.04395316824970571,-0.005908428236921316,,,,,,,-0.017860248215256194,,0.030944346495622627
NPPC,0.09246700742274322,-0.03839707294569792,-0.029771022269643916,0.011119329655968502,-0.01048378832643874,0.05516167070874758,-0.018286462951178143,0.08248102463654845,0.006958876317027293,,0.039752131958254555
LYZ,-0.026004364725717075,-0.02371352928354826,-0.030559186967618255,-0.040095007187710106,-0.05076074193021998,-0.024221544221934364,0.056762074989385944,-0.02148487761767865,-0.028831943594949748,0.05408042868933975,-0.0006139436081729346
EREG,-0.003937224368128497,-0.017972393473840477,,,,0.07356455515273985,0.022407317569991664,,-0.05150863824305209,-0.0021659467842642353,-0.03191300549640717
SPTAN1,0.02794847014246369,-0.04377308145488858,-0.020727183290359878,0.019538222462071226,0.08558108952208485,0.06318056754979773,0.028331744521291526,0.041715644658222424,0.058269198933535674,0.0034179126950433865,0.04737422034763589
PTH2,,,,,,,,,0.045963134054927614,,
LIPC,,-0.0009099901509613561,0.048734103832259394,-0.03083651489967031,-0.0008744498859839869,,,-0.027874392437557124,,0.10014721848712392,-0.04322642633125367
COL8A1,-0.031659206441363115,0.030013605498983173,0.15754918449308528,0.029005843561514855,-0.058297575125729785,-0.049762095483510564,0.030940081432150338,0.11725212563793766,0.024432560957642128,0.08333776102439568,0.04114445008516651
GSTM2,0.03163968114635553,-0.0073219633109087795,0.02852360940184625,0.02533783913142728,0.08950473877573946,-0.00023781650765852778,0.05896389606211073,-0.039417943280334676,0.020361437807711855,0.02291245383439983,0.006543927279932065
IL4,,,-0.04597650794736437,,,,,,,,
SPX,,0.04804438995125035,,,0.05618146154162453,-0.030901433240319565,-0.025573006778193078,-0.125350938438558,-0.008234214230701899,-0.029404837271090133,0.023491162072400814
MFGE8,0.03603657379367413,-0.006364263682142798,-0.02407909215555976,0.007558899368034775,0.04325808389081541,-0.009776138736657895,0.047107053015774246,0.17554693167386617,-0.012947332183074419,0.07390241171867218,-0.03952042882050969
TGFA,0.08332586299559379,0.02720232059140783,-0.05913604404791272,-0.0525393306284134,0.0020867073527536606,0.10202072825069752,0.06800269261917054,-0.06318576155932994,0.053034746259895814,0.07278833291758471,-0.008346057171597174
SLIT2,0.0055861114640543535,0.006858335187622266,0.0033837283422977296,0.02810973907569386,-0.03718399760438218,0.04032927552440646,0.028329324515162665,0.013642716128520907,0.017207621093240436,0.062039923653677824,-0.009205531033201108
PLTP,0.019443250847052472,-0.0699715445539429,-0.03298573112259085,0.08843147100122688,0.018596943744132243,-0.05842872788859807,-0.0008883616807531003,0.10068152158690878,-0.027136242466496326,0.07280790647607763,0.007935370109079427
APOD,0.0642976238425845,0.0950841249414786,-0.09382675103162956,0.041836283349320186,0.00038483141801538953,0.07101109654785412,0.06123952439110908,-0.13023780355669096,-0.009221703369451906,0.01737439948496909,-0.08944087718427404
B2M,-0.044003830925246096,-0.08431833223912859,-0.0810874999011038,-0.01863292809521794,-0.035338292288327064,0.0069532028813260776,0.0018875843622614588,0.1741214672609044,-0.01825237182281263,0.04655255961821677,-0.03775601368771624
OMG,0.0019679723436725276,0.048180986841479166,-0.0965843775724125,-0.10502113292132326,0.0035861650050285883,0.004141630673155331,0.11817404014049117,-0.04762022529705632,0.0009017018720283796,0.08388228483280344,0.02378564125524687
CXCL3,0.007766842258918489,-0.0408004224333886,0.2701867335247452,,,-0.004356803120771419,-0.020964562513545764,0.007032124798005034,-0.058008078792538637,0.02320740239773201,0.10899671163220218
CXCL10,,0.030827537157091925,0.09912772786579896,0.05903998893296604,0.019951305747512183,-0.03164871673461167,-0.027625682270437303,0.06375297572442062,0.020836117189686955,0.11635896389308442,0.039570476123448585
RSPO3,-0.00540470107369937,0.007641797503957635,,,,-0.01666188872085342,-0.014212133882871153,,0.0004834251726641496,0.16494028217118595,0.030539713620007233
CORT,0.027965685318817813,0.02739982825866697,,,,0.013923161017273101,-0.021553038210379967,,0.012461338427288738,,
NCAN,0.04050053860757986,0.0104016570663043,-0.024045809213599615,-0.06520704656800184,0.10417024594961956,0.06823799550582105,0.029597046007114918,0.13330315530378545,0.06931889132624548,-0.006051445833654526,0.08676456399102035
PRG4,-0.028352876502162935,-0.010716791130633375,,,,-0.020793731272518653,-0.005654571016162191,,0.01287913728694668,0.05154631889281705,0.01356223343141188
ZG16B,,,,,0.016215030661685066,,,,,-0.005144437110592552,-0.02364731674166375
TGM2,-0.002501119419485582,0.025427617076569913,0.07295250048408645,-0.013893063230627552,-0.02153879460175193,-0.03194217334487968,0.028906130443980133,0.08985868716374666,0.013935878580002146,0.05629624649740902,-0.004553834365981348
VEGFC,0.021632604454598022,0.028012496676574704,-0.052117592528480174,-0.02291780435715976,0.0909326424511677,-0.03944311887032663,-0.012630433848308713,-0.0070958610453866885,0.04555163125696758,0.0626524865680486,-0.004858494582696103
WNT6,0.07857222471957036,-0.03443854346047095,0.022166006511647497,,-0.02902981399422153,0.04617143046924632,-0.02936304909003727,,0.03371089003553846,0.04593537205378626,-0.024434772901106124
NRG4,-0.019006752856391043,0.006910405495888382,,-0.057662668834086536,,,,0.08891223154988652,0.07923835105423914,-0.0018626305729304291,-0.009517775603039638
PMCH,,,,,,0.025573532100936065,-0.0028345566036668216,,0.14114207262952697,-0.01608898250646787,-0.024703686633135748
COL9A1,0.022525970219049937,-0.001731442469760733,0.04381900262146396,-0.022625044293179217,0.02580165145836997,0.018966955697553523,0.08435781189358386,0.11483486902976105,0.0013584187423004153,0.016278476810539795,-0.005970067698804932
GDF11,0.031898386480699197,0.028614410474959235,0.04532424625886765,0.0258972136526328,0.05192110379434366,-0.03073192117444202,-0.046644344821907255,0.03280734621990952,-0.0033051152912076387,0.06106866468984442,0.0022533166834586647
RAET1E,,,,,,,,,,-0.03132060115920219,
IL24,,,,,,0.11501459746468685,-0.020267956154160806,,,,0.03488587312812918
SORBS1,-0.024957987925058774,-0.0005705352446757915,-0.028435712656014973,0.04711029398683034,0.11148903181049848,0.051387725807261746,-0.049554149454389726,0.04428734632806956,-0.0013465894477021551,-0.0024628665771576057,0.02408128813697428
DLL1,0.11503653936185915,-0.0374497303477408,0.008117342953632872,-0.0054903228356234495,0.0840476139133281,0.036246466918450224,0.1316352887884709,0.04328287380126483,0.09437692536944264,0.10973209754050264,0.048362230093333
TLN1,0.04249380923881496,-0.016626479624075464,0.10566020143467639,-0.002354573509143899,0.003852104615328282,0.008735629621998564,-0.023488600400940543,0.08609776855833891,-0.02765155697136231,0.06409443144893813,-0.0203361081973279
COL2A1,,-0.00548601653629421,,,,-0.01606762268202794,0.00013876558393771936,,-0.06623882063322953,0.02051890416073281,-0.01811475716881314
SHH,,0.006136824294979876,0.2500412544153475,,,-0.054003324425499155,0.005124329619922967,0.0026377409314802787,-0.007429235291659887,-0.033569704319742176,-0.0418616325644484
PON2,-0.0068723910693362315,0.004773017244061403,-0.025253630049846966,0.07184498216139455,0.08839559066719829,0.02975948840303831,0.047480599494196904,0.043389998601274696,-0.04014516638306698,-0.0008718844666843092,0.13741543030828784
ICAM5,-0.02710458039191062,0.06374343864285731,,,,0.027279497156920168,0.0826990650957915,,0.02639704832484993,0.041946792558295504,-0.03727424295594899
HPX,-0.025357431292159303,-0.0010325931790943692,0.0426089312813745,-0.023293186765597013,-0.0218596704611812,-0.013938954224476089,0.021777763091810294,0.03062202407450317,0.002371233756586588,0.09698956283993135,0.11991155229515868
SFRP2,,,0.0015035688366210281,,0.0011314035633905944,-0.010867418302321187,0.02456043087767432,0.008216366162794121,0.026043338813667865,0.11105203380027964,0.04147821395483294
CFC1,,,,,,,,,,,-0.01648810575160835
CD70,,,,0.08203019140637555,,0.046715008587601005,-0.008739266159430546,,0.005512422866053973,0.053743304808062824,-0.0019954705365979415
HP,-0.023959955828413607,-0.039324568836373565,-0.06317038676905598,-0.025890450522768158,0.05621586444544938,0.004592020926207713,-0.05890700622869405,-0.02895669011208693,-0.03498076273848136,0.0633791539285168,-0.030357073637984466
CXCL2,-0.04705791809610377,0.01014022984936469,-0.06509680212736897,-0.03921271650574112,,0.04707064927933574,-0.0003207772340107626,0.05694228126622814,-0.011782577037698387,0.07783125752112181,-0.04907171580293554
NPPB,-0.021999927784253547,,,,,0.021505477776535296,-0.014722785536636623,,0.021966247829197566,-0.046997938116669226,
CCK,0.05305862838489132,0.0517458100536715,,,-0.03799283613623035,0.037012115393219115,0.035760051823170484,0.09039629889045876,0.06297008312359154,0.039196511443911924,-0.04663043739780771
SEMA6A,-0.03442115916377465,0.025129169652468936,0.00719940420805953,0.04294494930042961,-0.05236709394800755,0.022868946021662222,0.040226247652512426,0.014588058799235866,-0.005410304424022904,-0.06791342169238605,0.10729590183626954
IRAK4,0.07108680014981966,0.024317246058378622,0.06417853857224552,-0.015958842737175034,0.013770255105753127,-0.0026736353568016704,0.05290188720947344,0.11954724036474607,-0.00275659614327355,0.1276498600323188,0.007016563644391152
GSTP1,-0.004216889111351172,-0.023343537091349925,-0.08101613047401997,0.06469760778489328,0.0727309211863903,0.048270234125956095,0.06409121079157323,-0.035187825973299836,0.08400378483403799,-0.041703050383448174,0.11092273598727401
VCAM1,0.007489956291645911,-0.017979146497380222,0.14919306064280816,0.028709901491964635,-0.025766475135518756,0.03510794308220031,0.017968405506027994,0.05688579209738551,-0.032692625949179384,0.14358879593121066,0.09848747120378512
NXPH3,-0.04569937265152521,0.016588154474902528,-0.03817035003227084,-0.010528944264342265,0.026276227648835415,0.06519924859615474,0.00785037775354343,0.07575539746533395,0.00797323424056893,0.03934280327533146,0.07237762256861248
MTMR4,-0.04854092530924595,0.02407703260471939,-0.03339239195598733,0.043968045252892086,-0.027747319308847447,-0.03143371911544798,0.0484743654447422,0.09426290972230182,0.047104607224763784,-0.011526051356250112,0.02347032922880426
LAMC2,,,,-0.05766270340313284,,-0.028554741472632882,-0.02661751350977966,-0.03132781220925042,0.01853969531062078,0.11347035029012324,0.02483746143459135
IL10,-0.026461297862692405,-0.04616182793214737,-0.01209524091446412,0.12814389787848438,-0.05252665815323764,-0.020530741852411303,0.02467565315863732,-0.02929454046429038,-0.023072958999914916,0.10465399182254538,-0.01937264640921481
SEMA4D,0.03305443515363782,0.0013332200183994666,0.01603173299510797,0.007879152887506556,-0.029702139964228623,0.0371568668237278,0.13711478610329286,-0.09324310115240164,0.044762343419011065,0.1097570530368076,0.062427864013124716
TRH,-0.0195841138928523,-0.021967452200214385,-0.048868936236839744,,,-0.03915098349476345,0.09058171230987173,0.09899433658155905,0.020301170231348604,0.040153570350335496,0.06441683909343217
SEMA6D,0.026369018873892047,0.03531086436846858,-0.007819800392669673,-0.03502814784454614,0.007282328983204708,-0.007306981188861303,-0.013797822037464628,0.01667020697708249,0.0738224923545527,-0.03249914441515462,0.07239528024738519
CEL,1.0,1.0,1.0,1.0,0.9999999999999998,0.9999999999999999,1.0,1.0,1.0,0.9999999999999999,1.0
PDCD1LG2,-0.026461284150683002,-0.02466230048991311,0.006466225454435602,-0.013204667991721547,0.08714634474426593,0.03437604959153801,0.039422123795306595,0.053140918019274015,-0.03309718562892649,0.10976158359795746,0.011496941767754601
SPINT1,-0.02580397775467889,-0.005367624222884247,-0.09009724572393304,0.02843918342571727,-0.03232756694072672,0.08398247315483774,0.0788828824894112,0.08006785268592964,0.10235858091909741,0.11292146307550041,-0.0691171483667116
CTHRC1,-0.023009884077719867,0.005837841126696381,-0.06767642237572224,0.012948842474493705,0.032349588712798756,-0.0701484644168914,0.056125524563771796,0.15206014518880187,0.04975922327333496,0.08795520426659824,0.00961317104668008
PODXL,0.005932212054216013,-0.06705788673274393,-0.030247294272368313,0.009154502670619331,-0.003178158596233237,0.00470700239691372,-0.031022189126198422,0.10802071421434935,-0.005112800617913775,0.034993196480809535,-0.008967547917008399
JAM3,-0.004990257608369696,-0.011359781609087597,0.012160731777035442,0.038662884894479686,0.026725300422509018,0.023247102315226774,-0.06769757459091309,-0.013680406692043158,0.04785586651482965,0.01193971152934696,0.038008819882007744
TGFB2,-0.012853221503677428,-0.015291285941154455,-0.012668195706225476,-0.024328265913002745,0.012743099298693971,-0.05869038448374727,0.0015764992761840328,0.02939199634678442,0.021287963739166523,-0.02148751769217629,0.03514981230351868
COL18A1,0.026469465148168465,0.01041947639530622,-0.00860188917375839,0.00942832546473527,0.010577587724232554,0.03657519693079725,-0.007720912502245942,0.111799806105109,0.008095040768240492,0.06443420717006233,-0.03377003432088751
NODAL,,0.053337206381398036,-0.01339610940533187,0.031179561334223872,0.0737855109679778,-0.010273356158791356,-0.02503570022340812,0.021660713912504785,0.10868448704770098,0.0004031584266410241,-0.042727146124717875
INHBB,-0.03912542807321263,-0.032590071974252795,0.07564849874659116,-0.02468530748861687,-0.00017081531977670975,0.05510138793127154,-0.013715183468805963,0.05790757023174614,-0.047978673684565286,0.002209498131743205,0.049655989123450685
LCN1,,,,,,-0.012525104016103529,0.06179007500877404,,,-0.010976811463121216,0.01766519337406709
ARF4,0.07822745112579238,0.039037423032669244,0.017561989501747033,-0.00242527159645009,0.06858896443389179,-0.002799816568384932,0.03438327419216787,0.07876448649175995,0.016895097844010575,0.008484225118339855,-0.05096207052642671
CXCL14,0.022381085960431302,0.040575075382900234,-0.029419833655513226,0.06729930353117962,-0.012275532342541378,-0.1077830229189895,-0.07037890587552419,0.13651011255034012,-0.03613225443095706,-0.011144541170195253,0.08958489354213826
LIF,0.10819819568201845,-0.028067557328522116,0.11210950456129375,-0.0230119173958368,-0.031199602293226276,0.0030661905750781447,-0.009912743389419365,0.07184558193473022,0.0019160916279812158,-0.031352509197173695,0.007393781163918694
IL17B,0.03416026606164182,,0.07093287345437212,0.014968447450459681,,0.02141036347656739,-0.015476407466669694,,0.02822977741529195,0.06318145372277914,-0.028062062896489434
MMP1,-0.02582765867205962,0.030422550256140993,0.009463619358237278,,,0.00017142733060219136,0.06966740763174524,,-0.03144255869293099,0.05692811827692468,0.025226848601134017
MATN1,0.002838999717361445,,,0.030989564565923403,,0.02923124071982731,-0.0021629069124367794,-0.043265318254177065,-0.03561867743660248,-0.042227890457891014,-0.025573239704134148
ADAM28,-0.05491349163516821,-0.02550799411540509,0.03282280809958877,-0.02325184572320551,0.11295345407765982,-0.04177286948587891,0.03409800666798095,-0.050232061340348425,0.06696342699201921,0.14656533522408405,0.0027996311598991476
TCN2,0.002877499710387217,-0.011001436107869998,0.025425611708753994,0.11881876037211767,-0.047239755571593545,-0.006810944118927886,0.04254754869788496,0.05359186334631358,-0.02448726113523,0.07710297827904194,0.01350722379947322
THPO,,,-0.0583014558336085,0.011016517067801075,-0.03148645787044913,,,,0.03987472289468738,0.05365070820465223,0.05709088571025928
CUBN,-0.030717995187722485,0.015021362964858051,-0.07467125145065928,0.12267409838898478,0.03817103447482508,-0.02394871674309541,0.0749440006161325,0.09764633445765847,-0.013130045634665279,0.056562650808881156,0.04349485788705791
TIMP3,0.000920325888332804,0.05907689081004472,0.06811494734213862,0.023743280795779823,-0.035597644675987604,-0.01023844252112108,0.020190474480941138,0.09403105990976225,-0.036670156377655555,0.07618960480409954,-0.0003016613092399325
PIGF,0.027494330163959576,-0.03977155728398206,-0.019782750385520565,0.06298739527209829,0.051848800324442064,0.07033769078542992,0.043868824675783236,-0.04888207633299237,0.035928079588362694,0.016304849165808193,0.01503607668141449
CRH,,0.042074798301664426,,,,-0.02023939995456702,-0.017091865083915865,-0.02974623159102361,0.048828783480543286,0.06892056055498022,-0.010633158801894556
BDNF,-0.038506208137630435,0.003824418535891615,0.1531731886800081,,,-0.005450930407226555,0.03115680279945286,0.06461876698888935,0.0806174679879532,0.02474193851685247,0.0015849270163288893
CCL5,,-0.010024849857920994,0.05780182268527067,-0.019378708347283953,-0.009177626848640773,-0.022584937788033263,0.03470067605237475,0.0024563421144595757,-0.00407728995848498,0.10868007042607765,0.014970368929849438
GAD1,0.06502888018604662,0.025066569249405167,-0.018128211385473925,-0.03447451291597895,0.08871531270573946,0.08326914381688058,0.06975832192372274,0.12247750547775751,0.03219740853866783,0.11986820519319916,-0.030865723139808992
COL14A1,0.02648401949499647,0.03312358054460359,-0.07272115364764033,-0.0028517888987524146,-0.03956076292211788,0.06258099276228252,-0.04723209308897338,0.049749057832265825,-0.0039990175845027185,0.1820598313829938,0.013027457016749521
