,UKF243,UKF259,UKF275,ZH916T1,ZH916bulk
IGFL3,,,,-0.017544611702383615,
BMP1,0.02214907189582237,0.04346628001112426,-0.024710026555033265,0.0006431980040694879,0.04502083896368395
NDP,0.05965836631959359,0.028740061225325447,-0.026741559423312272,0.05567667032079332,0.03987254209941845
TNFSF18,-0.023606118723376153,,-0.01640118035542143,0.00010318191884397432,-0.024308728173287022
RTN4,-0.039283242056566026,-0.03037033081460515,-0.011368328871710716,0.01030763665304528,-0.0428784514248144
HEBP1,0.04415769411122185,0.07344155111460936,-0.058533508643310694,-0.0025638905674549312,0.035241942820391926
WNT7B,-0.0008668765670588615,-0.021747765116573618,-0.010175930159877198,0.03454993506064577,-0.021942303349755478
PTMA,-0.03718196772759582,-0.0008138850809882197,-0.016801790515908573,-0.022948521478008996,0.0029353161407502807
FASLG,,,,-0.015216435744046538,
CEACAM1,,0.07194091664585686,-0.02579514937966339,-0.0006774907819646291,
PDAP1,-0.062183837082077434,-0.03166761888718421,0.0346098648510024,0.023655737613481692,-0.04125146309261093
QDPR,0.0010403840311953337,-0.003435598888522435,-0.010248686344100066,0.0033731260218364816,0.0014153549864169132
POMC,0.09085682727430218,-0.023385717181060257,0.01023040849201947,0.14648987884742093,0.18847859572378806
CCL18,-0.0316577462029017,,,,
CCL17,,-0.014555477185944628,0.020719351704087147,-0.013791989897714062,
VEGFD,0.0454105831358254,-0.01621640894241929,-0.021793567932928318,,
TNFSF13,,-0.01004004240166597,,-0.022472896367702708,0.011303809342297678
WNT5A,0.0554416899070468,0.01361111319781344,0.0545226917554423,0.05330843407964463,0.005818837205441082
CXCL8,-0.04325608122651141,-0.020362382357549825,-0.001392629526136787,0.006232071256944108,0.04901772484902609
GRN,0.04888565261853417,0.03974447524985116,0.03111596117319812,-0.020630498369272277,0.049446238677946404
MIA,0.08232363708125155,0.012118147650731895,-0.009835658748541549,0.10550878401470432,0.02472988847522073
COL4A4,-0.035907100561874454,-0.026165064205436267,0.03037575257678128,-0.01809914505013419,-0.029555653413092572
TAC1,-0.044970844101532056,-0.010514429124251976,-0.002118106287385365,0.07194225615211153,-0.03747325590814188
RARRES2,-0.04877429128177456,0.027057391854842846,-0.009946099242132066,0.026026874291737095,-0.013129113858299638
FGF7,0.004372331016925582,0.01891588085241049,0.04512374549419063,0.0015213483105273452,0.016891283562430567
HBEGF,-0.0025473514504083077,0.017668185904783282,0.07304878868437621,-0.040718152943584225,0.040048028454730725
CSF3,-0.03590707213411568,-0.01734885966938003,,0.09913132152441723,0.05037993356983509
PI3,-0.01484175007281499,-0.029938894005621088,,-0.03154895623958372,0.011211911780272971
PCSK1N,0.007512304866084566,0.015679695638771255,-0.003827828706882334,0.03564110977029478,-0.0036535786748481754
NTS,,,-0.0243969056812599,0.11561028099035077,
SFRP1,-0.055441006386168,0.03235329539401338,0.09253078106746514,-0.021003696463331833,-0.03878623744428039
CXCL13,,,,,-0.025217536545531955
MICA,-0.08796165011645879,0.03424892074182418,0.06583748688617264,0.04649475935018554,-0.03942423281164327
TG,0.05465872036079467,0.13494898933399896,0.033202931544571435,-0.028318403247749067,-0.027789855772390328
ADA,-0.014739651341023417,0.045140353078976285,0.025233059284496432,0.0027765244254551644,0.08478490940719374
LAMC3,0.07473213755659723,0.02842450397264542,-0.009097492477232684,0.04975442031459598,0.05084260573311785
CCL7,,-0.00990908765506714,,-0.015216430333263614,-0.020027030625551594
NGF,-0.020687084968795174,-0.022704250717575335,,0.03761612771146605,0.08023035926646017
TNFSF15,-0.02559250592507053,-0.01103425375118622,,-0.04020444340906575,-0.034407806114705446
HMGB1,-0.008464217657879624,0.028589776711094188,-0.02763660475537677,0.025230328655603058,0.0299303683268823
ITGB3BP,0.047918261700097865,0.037346103786073045,0.012068919498590892,-0.005186077476847954,0.006652191289175652
AANAT,-0.037078328772237636,0.21885263715649547,0.04115098046368288,0.009228987130771497,-0.01898300631865509
RELN,0.04427086599276706,-0.017427267051557248,-0.019100574349426247,,0.07907815677005788
IL15,-0.003042045414060058,0.010810793478637367,-0.006015526168692808,-0.010885005477822262,-0.045314409790258775
BSG,0.07758554478767664,0.02377870904570555,-0.015021812571167225,0.0014337075397751126,0.07975371557534894
ADAMTS3,0.006754150330080994,-0.011086374725826083,-0.02342743364466866,0.01246186355141743,0.027178641109024824
CD34,-0.02100578201657048,0.052927278752924085,0.04590673294962277,-0.021095142937554465,-0.004102426382858279
PLAT,-0.04892479965304204,-0.009097725656898445,-0.0367919623313179,0.023484420152283036,0.08616704184211722
LTA,,0.03230240033655836,-0.017849201827232503,-0.02166765935664658,
CKLF,0.015103028293515529,0.031328254882869375,0.035355019617041544,0.055422236323405746,0.03438604527889819
CD24,0.03666196460157843,0.001787353616643136,0.03155053833496355,0.02957164242765706,0.015197060517974977
