,MGH258,UKF248,UKF251,UKF259,UKF269,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
COL4A4,-0.035475363867009044,-0.02563824500656651,-0.02468201749526893,-0.04396244734180841,-0.018697066680725037,,,,-0.05888113410407446,0.03382363158577525,-0.025827040229872346,-0.027048451528844452,-0.044801847573865565,0.02652583779397545,-0.007284887473314354
TAC1,0.032664056897646246,-0.042890451665662514,0.008945482295526495,-0.05924166899398728,-0.0946914217648518,,,,,,,,,-0.02332181041532054,-0.025195765013582425
RARRES2,0.050031043621385295,-0.04005582823199269,-0.018488377164665306,-0.049474709039735776,0.10501545261834964,0.12753389652729097,0.07275389978243434,-0.10787294169676598,-0.05099874147010524,0.051856947803676036,0.0394119466547168,-0.01074240755363444,-0.010768403976982976,-0.022002060209843705,-0.037310515817253656
FGF7,-0.008084882246249805,,-0.018626931520546227,0.12755748031114428,-0.030123500051202845,-0.0251574693313746,-0.004164950833999546,-0.10911796771627234,0.009951573845679641,0.0007803037774678518,0.07411335296556275,0.012213552581013786,-0.031504868775280144,-0.0006496152686536775,0.02528870332087259
EFNA2,,,,,,,,,,,,-0.01605573551231141,,,
HBEGF,-0.01658339899998119,0.1524493910743824,0.021617141709438462,0.021406488531145944,0.08762265315891551,-0.044279351344725146,0.07840597949988874,-0.03262020555085308,-0.08277424995876066,0.11496907876971686,0.05738537168539006,0.011202517503565759,0.038594469611704006,0.06795368863829827,0.03522878428394554
CSF3,,,,-0.021741272988620882,-0.00044622075510352804,0.04561067740975875,,,,,-0.0035313970537114345,-0.05329192446251307,,-0.019379408756106446,-0.020178928698325098
PI3,,-0.03099059680300643,,-0.0042898573250114745,-0.02227382097807553,,,-0.06961528011110796,,,0.010373041652134775,-0.03038525037551619,-0.024711765080447052,-0.06673738076905697,-0.04384210826960103
PCSK1N,0.07771333092254269,-0.05489383344590027,-0.004378297756381245,-0.01706486874794243,-0.062408971071379736,0.014488296346448923,-0.03221771659443693,-0.10039030852467284,-0.030788461663599068,0.05920258667032884,-0.05531750362416399,0.038735457813917296,0.03244245745254947,-0.02755364639537605,-0.049987298922138254
NTS,,,,,-0.0243133964727182,,,,,,-0.033234763280010154,-0.019560866930408562,,0.02464463597779604,-0.0298822417789346
SFRP1,0.023882458397697384,-0.018409893828495776,-0.04247406275044185,-0.01591567852112947,-0.010911539022232694,0.006194389890440494,-0.007222286193209593,0.030349292854664214,0.01121537958064684,-0.011388913553651563,0.03365785426955063,0.08165221906454904,0.06697874830457841,0.016962857497139768,-0.02918785418491489
CXCL13,,,-0.02786162896267495,,,0.039391730275580815,,,,,-0.00483495123768198,-0.04125176154049432,,0.09308290095932673,
MICA,0.04541530305242408,0.09004872358757007,-0.0037172016283308993,-0.042217959501093576,0.018105389123192043,0.05209891408021581,0.07429551089026096,0.04829795970230127,-0.02696609925747671,-0.002385586132163074,0.061698595229321904,0.02528275598380511,0.10777833015493514,0.014979055528778065,0.024687001293648515
TG,-0.008013318275417534,0.021766376222163656,-0.015667848433909417,-0.01717553871278585,-0.023874062187705693,0.02856679615479041,0.012820612082720121,-0.053364086585336985,-0.00641554292265271,0.08300251450027851,-0.01892955924843412,-0.0069989877670657875,,-0.01594955120152648,-0.039352759938609545
ADA,0.02068792498915105,0.16324963401983558,-0.03236768880493484,0.036951010635581774,0.10726778650533832,0.07272428357575074,0.02042118237826517,0.09894624434726569,-0.03876440242589685,0.11950090695723663,0.00019716448296562027,0.045173024035815856,0.03267933664154662,0.06462874869253528,0.10113564067494876
LAMC3,0.06875537359345973,0.18835885642792652,-0.014632323593897488,0.1329639604917517,0.14219688602187106,0.06710485865157899,0.19818561623401063,0.15902993876235474,0.16049047161019034,0.1444056883212747,0.04555184220028098,0.052476329378015676,0.0483211566659032,0.10505185335443089,0.10905562754475556
CCL7,,-0.0187374976970539,,-0.012417887047482623,,,,,,,0.058864890945810086,,,,-0.0010203121598218263
NGF,,0.013216061996849614,,-0.01758303716910942,,0.07111479141835178,,,-0.07119310468859051,-0.054799322947959986,0.1896567485667818,0.009693993006648588,,0.03461282265267409,-0.00484939458774101
TNFSF15,,,,0.007296867270995178,,0.12210948504707247,0.13323414857992028,,-0.03935823702020135,0.10358743629244194,0.021272139284805678,,,-0.012034280134144542,0.013221381352312343
HMGB1,-0.03491587596163499,0.00017273338103881853,-0.012728768864372304,0.020992074676206566,0.1093465461522681,0.049701162180163336,-0.04217301023569747,0.04161112497129311,0.06058184979744547,-0.08836901676389193,-0.03410450153016951,0.0002239874385629398,0.01954169271225456,-0.002228303708580782,-0.042460722412753095
ITGB3BP,0.001039479941996917,-0.029446309567909845,-0.009949164563334301,0.010910291171583968,0.10222480621997854,0.037548067998965984,0.17794724680187474,0.07791744112533132,-0.017413377295422243,0.014880756195831865,0.01760678304860837,0.003763689951518689,0.07116611473903986,0.04913276393472248,-0.021904628484750135
AANAT,,-0.027185258447181063,,-0.012581998478791696,-0.017843120595823544,,,0.1536745261095874,,-0.045771314162066895,-0.018731449074741287,0.015562133377506872,-0.022139344897934166,,-0.022372885605387336
RELN,-0.029410010546340303,-0.032280991146164964,0.04019767477084888,-0.021839531683009124,-0.00791172958147851,,,,0.015804095101561114,,,,0.05802438339387193,-0.014536106219093087,
IL15,0.043186434337490795,-0.030442687078998883,0.111554292052514,0.015590802156930388,0.06195621605494025,0.051931512890712204,0.06780437167939846,0.08403233370683995,0.047128871565877535,-0.01807342062422454,0.04099917648729306,-0.03917269423475769,0.050280462832537426,-0.029355313048465385,0.03607839145874916
UTS2,,,,,0.15689709698482512,,-0.09313328164576837,-0.10234956434928877,,,0.09144204341212872,,,,
BSG,0.03586831866630282,0.048119305241033715,0.02138726503482374,-0.07641456998831385,0.002418933701160235,0.10334647186474691,0.09222075551067196,-0.029506910129981634,0.04576837029183041,0.125415099360079,0.009406626707214287,-0.01198439731551429,0.07988662253127216,0.05411014989337605,-0.02200552230829769
ADAMTS3,0.05730735827718505,0.08250408271475562,-0.015303401606844949,-0.02146403774244368,0.13272651633725746,0.007161484112624998,0.12657201112176078,-0.03891464052013715,,-0.028093787133032767,0.03557531314072028,0.07319661571350906,0.03906470384409379,0.025939721170231075,0.020761328666185217
CD34,0.026076225969741233,0.17597773173941225,0.04898849540458715,0.10875718305310664,0.08786749810845677,0.01519555640102896,0.1500082644359261,0.2422764922829093,0.1211606703300971,0.2090357126172551,0.043686669703077885,0.02413940521332783,0.09772020165220259,0.12294256582176727,0.07296476221434096
CCL23,,,,,0.03594121906265602,,-0.03117183676456074,,,,,,,,
PLAT,0.0729273224657148,0.11190318543358274,-0.030168465413871973,0.008166807538659409,0.128749175295738,0.016499220234493885,0.06839121280404482,0.027975844697517918,0.040038123421333977,0.13965888570981164,-0.011032824697810776,0.026459448377842382,0.0668578080707056,-0.07661438526997037,0.09280515894290904
NTF3,,,,,,-0.027619892510505582,,,,,-0.020571687730047864,0.042543681833940805,,0.043557670771217076,
LTA,,,-0.011522184986137869,0.019841794394809587,,,,,,,,,,,-0.030110532350070152
CKLF,0.016590655976144408,0.04815505120926491,0.009485701272327215,-0.0023672030239791425,0.1463065017036212,0.03823852134222064,0.02487820476319918,0.01719330087856338,0.010911966979615998,0.13357047065206576,-0.012055904929569823,0.05017684421918969,0.04544093579239121,-0.022031565615188774,0.029178552441905287
APELA,,,,,,0.11214668437394168,,,,,,,,,
CD24,-0.0015271612368124732,-0.03552315855125511,-0.024986183937277178,-0.002969184383106105,0.03444895272978656,-0.056132623644240216,0.011721067473043939,0.015243571820666667,-0.053740938476379646,0.08993238614628929,-0.009066515540151964,0.058538515613380804,-0.035756821796397865,0.03678930314133822,-0.007107301263099404
HSP90AA1,-0.052466535852219776,-0.011489415707765889,-0.04601303625751891,-0.006785059644606984,-0.11450496684887644,-0.014685944026681918,-0.03680831165804617,-0.03970087378075343,-0.03955101002056393,-0.16079256859503543,-0.04437487480786869,-0.08274978352854956,-0.025440204183385124,-0.032368866315672366,-0.08873966635978368
BMP4,0.015867292781174287,0.1111449949036468,-0.012214191515855625,-0.010647579200102572,0.008052951865989304,0.011282251045688857,0.08556733563900391,0.17926186031279195,-0.0669999464955752,0.07115316170541401,0.09770916334555071,0.09324726950970064,0.027082686132921138,-0.005760681459134992,0.09311599436412388
SCGB3A1,,-0.018737495823329165,,,,0.03610309480970202,-0.04553888137678774,0.26045703688530214,0.05096435085243829,,-0.005536491228115512,-0.017179337201892225,,-0.02499140249341454,0.09329120519584365
IGFBP4,0.03369172416010944,0.16271042726788482,0.04777789192706446,0.1063031819624926,0.16076425616335974,-0.0038087185647472906,0.06976589101053488,0.0863973564696891,0.0621435801660439,0.10661887062394391,0.0029585739477486395,0.04698427713644961,0.10400463516556867,0.07327057339853849,0.1243564612691414
RSPO4,,,-0.018626927984224457,-0.024361733270187026,,,,,-0.059193195443472804,,,,,0.07380534262832926,-0.03971264029136212
LEFTY2,0.016738658553116407,0.12977021977323136,-0.01166369494846505,0.05112830447156432,0.13408931968093166,0.08857170138804348,-0.09552802266451549,0.001841874680819148,,-0.03504366684752551,-0.01812515941968899,-0.018461211150843752,0.060999847215672365,-0.022888566634103626,-0.0056091979108568975
PF4,,0.10292808741422269,-0.010480993273623982,-0.01083436180196601,,,,,,,,-0.014716193187386893,,,0.02576605446140941
ANGPTL2,0.004551278843303023,0.0798793611909151,0.03387373421815154,-0.013905066464763954,0.11116922574415788,-0.06350837333624745,0.10187143305337527,0.03943918600802356,0.09552704430686372,0.0657238767421708,0.024592105316208188,0.06316766825368263,-0.0417880335596553,0.0077554530960119656,0.07077283631805771
LRIG2,-0.008721556999343705,-0.02817589208596272,0.03736998618263756,-0.04575072678127556,0.0357350027155744,0.01708542285320606,0.019943136562374314,-0.050282048890747326,0.028836432634861346,0.12357339719620931,0.05172681098066217,0.06382875661880832,0.044345819067576175,0.01981809330086313,0.04380582951979096
ICOSLG,0.03932632806707977,0.06829062872446995,0.016904026823069688,-0.0269735453688665,0.0429393859249725,0.02690677402772395,0.03571230498771896,0.21288646052746013,0.04065016030672798,0.07032234796482492,0.01910247643900379,-0.03303309943164432,0.013731164335212835,0.03691093524152766,0.05855522709812953
WIF1,,-0.03497398591632436,,,-0.04896077088133531,,,,,,,,,-0.015645715708879966,
NPPC,-0.011487775546414777,-0.040294181716922506,,-0.016806766978085724,-3.414491551123173e-05,,0.08136833625882692,0.05375598533025221,-0.044230087087836024,0.016785232876995633,0.025477287809857002,0.0012689587867635223,-0.0341309341616936,0.03191934578325951,
LYZ,-0.08695546738664077,0.08721257042652365,-0.029559343964098553,-0.03628807470634188,0.12981257019140519,0.030944421833967523,0.0814062238852804,0.0443350452656424,0.12186815267166087,0.09928588899642343,0.001186937671883763,0.01889728277227391,0.013919202139377286,0.0943909840218092,0.06792577683106736
EREG,,,,,,-0.0017204731967313967,,,,,-0.0031338531113237894,-0.027997096224302426,,-0.02096285336347065,0.0203872253695024
SPTAN1,0.015374685807270446,0.03725476125411702,-0.0012985212788458572,0.008280133592400275,-0.006393471830419423,0.020328736998562916,-0.029020105152798754,-0.01637677242608064,-0.04921748343338198,0.14278486389895018,-0.026779644537415395,0.05687949611252268,0.04045094721636425,0.021647839706339468,-0.03622449874284854
PTH2,,,,,,,,,,,,,,-0.026766334139950953,
LIPC,-0.045419075029904686,0.005687081021297991,0.06698893231232338,-0.019470155072718154,0.027894943363341133,-0.013815331217110923,-0.0363887851918599,-0.044129815305340346,-0.002126467848804952,0.14570408854473438,,,0.09291525180240438,,0.0415914023064138
COL8A1,-0.01815128283455013,0.06544717798860733,0.06367225992283276,0.10184952117537527,0.06483190914774106,-0.021535930103826102,0.014610057845665964,-0.06056237294167944,-0.024567752822270437,-0.029514352171927397,0.033362226037240636,-0.03425016860182189,0.10896442703195525,0.05028297478643702,0.02643140295817894
GSTM2,0.017339441824442844,0.04127211736359512,-0.022966563297782457,-0.02181645577012165,-0.03414112044243532,0.025000934251097586,0.007120051876575521,-0.09838884578564679,-0.06294880845076686,0.005580857447325307,-0.03360900136784369,0.05174089604433109,-0.0070953511997797775,0.006729037726439651,-0.020284758034555234
IL4,,,,,,,,-0.04218389176602331,,,,,,,
SPX,-0.027653623711013903,0.06935921937155975,0.03239088640242646,-0.012368213941487438,-0.019591928455205136,,0.010955832634708297,,,0.01601904618517305,-0.021527748500124413,0.003984743436906628,-0.04349692660947933,-0.0038613380870753202,-0.05659965530354866
MFGE8,0.023838190830704153,0.1478101816767631,-0.009606382644523626,0.06919839817424686,0.07238149625021581,0.07784009893991677,0.12053831299527723,0.16108069842898914,0.12544270762799037,0.16320087393965466,0.00394150504218125,0.06362968198403636,0.04535485544992393,0.08481621853748694,0.11199522218786909
TGFA,-0.03682325645363782,-0.04594308919447813,-0.06260845241136828,0.0025756241183950545,0.048449371298713226,0.0034345668662753917,0.09183717538067937,0.0529310661437251,-0.002044509913555287,-0.03261601815075639,0.005328003811518521,0.04732402059563078,-0.021416327511739334,0.018478386671447897,0.07239796214986698
SLIT2,-0.03650928549922173,0.11379482520902343,-0.027328863518832045,-0.03687455095216452,-0.032183602975120365,-0.04720929318143098,0.10486358485033292,-0.04635975790067382,-0.013705097696620547,0.08680604763860972,0.027302457705753142,-0.005050910523942707,0.03326270886111971,0.0020398308449862883,0.06307944215637587
PLTP,-0.048251658226308114,0.06080796668510551,0.012939401160388693,0.08527161835894743,0.10546372939776759,-0.010774175698227724,0.039567653818243384,-0.013305414801384814,-0.03941987339984775,0.11239765381133061,0.030939894288733692,0.05122832918609477,0.053014419909976296,0.08331197342170868,0.06509289536685715
APOD,-0.07221185050945844,-0.022319692663571575,0.014225127439046855,0.009057831508025483,0.04635240921018311,-0.029636231908532217,-0.09010872136692877,-0.009542290747914442,-0.02912721618951848,-0.16151059407062962,0.016371929159540655,0.04428170721738916,-0.1022754761729744,0.05110540929356134,-0.05915498478606422
B2M,0.04236133085950903,0.09207643923994291,0.022416096836286956,0.08497558202322956,0.1530283982746427,0.0891378283937613,0.09956148438330208,0.023065157384955418,0.20782378980719216,0.055578805385004065,0.07864194338757874,0.11747920910665663,0.07208120117601984,0.0705503639137643,0.08622790824740963
OMG,-0.04946433471613699,-0.07401109090005643,-0.01738646699210978,-0.06210681820837454,-0.030407017901456886,-0.01805142846115559,-0.04485813031253263,0.10131886539426872,-0.07657971903948495,-0.09154050711546206,0.013938205556613141,0.06617476467236325,-0.06646166746035817,0.017495775652260733,-0.014664344553533201
CXCL3,-0.028568416599174442,-0.04087646087961977,-0.02154792471317048,-0.016907551465142952,0.07300387276663538,0.046633713093483894,-0.011700146430801335,-0.05113510580143351,,,0.023993032430228895,0.03500259517816675,-0.025334466576627197,0.05832303874500409,0.048396343567787846
CXCL10,0.019597612412269396,0.06667500656024264,0.007835986132704486,0.011394130848919043,0.12904341036395442,-0.008914575226123982,-0.009293363906730105,-0.010831733287821709,0.050348350265627034,0.03365384538876087,0.0366488175393819,-0.01973868123701542,0.059199183030209206,0.0425422003693563,0.034423713405398265
RSPO3,,0.01491774201746531,,-0.01258199754912446,-0.029299350138677197,,,,,,-0.04849772339607499,0.07040313757357652,,0.043840359394499186,-0.021458609843463018
CORT,0.03157971102919018,0.05040655289764408,0.0520118205475547,-0.02821609561433599,-0.035204169315581416,,,,,,-0.006265741751783426,-0.015399748203835727,,-0.014578791525385904,
NCAN,-0.010721920593143627,-0.003260324679471637,-0.036088724196728206,-0.009574441055259461,0.049423470824117355,,-0.08463713568658358,-0.0011488030842494886,0.11577266916097774,0.03972234261930139,-0.01193655826504934,0.05981940350036442,0.02143738175804506,-0.044029248369830756,-0.03671816259166498
PRG4,,0.04377057005011839,,0.010757311256337967,-0.025381197469186035,,,,,,0.0520458706083474,-0.02272327084765531,,0.06825199151903323,0.033537083027399106
ZG16B,,0.10404046383584424,-0.012612171943333745,0.026340146954864738,-0.02740308140726818,-0.007844246123090433,,,,-0.03398768324826886,,,,,0.03533674857890548
TGM2,0.05431325751420436,0.14201595528491082,-0.002158946346767786,0.002548991384236837,0.092791445726505,-0.0069614160778165655,0.05576736169678637,0.14155407863056793,0.06292327859103718,0.0596956334657458,0.10714158194008985,0.024405686673282204,0.049451867224133236,0.0885315174338225,0.05733922583673976
VEGFC,-0.02194204397652012,0.04099820919876699,0.06513458066479216,-0.008890288864766402,0.034570081866988345,-0.043090821841631946,0.07894548077116206,0.05096833839000094,0.09868664722858211,0.003978536039274705,0.003841742992607518,0.1414933736303906,-0.033416578879694056,0.12701672279757947,0.025813782655086846
WNT6,,-0.030232538304399054,0.04459429091883066,-0.017175539425923328,-0.00894546449438791,-0.03595686733666379,,-0.0085673521490753,,0.009188822000038316,-0.01829475784293827,-0.02862112034758116,,0.062170705771843665,-0.01953807250184023
NRG4,,0.06075393692398666,,0.023770659727625137,0.017938458646752312,,,,-0.05888106915297643,,,,-0.026833030171574342,-0.02222530473057149,-0.02145861224846122
PMCH,,-0.01989065066983789,,-0.020940726402997697,,,,,,,0.09957200920291766,-0.021606670607486684,,-0.012796412833528368,0.17525788581618726
COL9A1,0.02735608547203989,0.23177632205024315,0.005786420539635871,0.07541229646231526,0.07589917631906648,,0.08679713987333008,0.030870861900350283,0.045263763476736635,0.08644274526917635,0.039096533103916385,0.05336691774315331,0.12122977231791002,-0.0037061120179285047,-0.004371117102853476
GDF11,0.009311539916018675,0.034194455552717475,-0.041489246797067614,-0.027506845361147437,0.0820880155229705,-0.004922116783904388,-0.03799166364934749,0.011217362803492108,-0.026688020754606755,0.03375497704569791,0.03765385021164854,0.027800490526759647,0.07051944406451456,0.03365406717276222,0.06926561482514557
RAET1E,,,,,,,,,,,,,,,0.13617159897722833
IL24,,,,,,-0.020277399416488203,,,,,-0.016180871584520442,-0.014481550969001727,,,
SORBS1,0.0041763926117983925,-0.00721262226866287,0.016044837774937912,-0.02416844789972669,-0.04736466552423313,0.018144569311547766,-0.0434972446539337,0.029268260104372897,-0.027392335231481674,0.08628026540203283,-0.028307437454882338,-0.019604977386083893,0.03759597542185911,-0.0030461558888906417,-0.07433742507650012
DLL1,0.019107519486664566,0.048614756742021856,-0.0028379072404162283,-0.04479488955367715,0.0645839228245243,-0.001873966303633961,0.04435659989213698,0.01341279805847017,0.036290155371296484,0.0031698557580368547,0.04018311634304047,0.018571036854421404,0.05743760660419388,-0.014270331187865018,0.06281435007301096
TLN1,-0.021332165762217307,0.10088970459737025,0.017188991319411612,-0.025312243616239342,0.09574510965690591,0.04148683400592762,0.12910588319302804,0.05867854978169693,0.02798198185448439,0.04879291450851536,-0.017019079705247832,0.04725828066834114,0.09709387731800194,0.05751664268525853,0.056410573637434056
COL2A1,-0.0035432363672607365,0.10380374137274119,,,-0.02342717236759596,,,,,,0.02817081346189997,0.006607862557251764,,-0.02695770517852749,0.04974929295920537
SHH,,,,-0.012904225497287787,0.0241234389548036,,0.030631439725840415,0.04149483733441858,,,0.04806306702659047,-0.01240994800160953,0.04484826399089549,-0.03701145525945328,0.03851043016132842
PON2,-0.026240760921839794,-0.010465596988493893,0.006153501408949795,0.009986705249984752,0.1012673576113841,0.025742818797920414,0.06809307348460943,0.058585785883265844,0.02517233444677092,0.06624829476384499,0.04289381457250424,0.09343242436461173,0.02619521209338211,0.01436768933156424,-0.06331524030647313
ICAM5,,0.006259354134645547,-0.015013795269178752,-0.02011215133015274,-0.045778984176851764,-0.01919505000591351,,,,,-0.007094217513429562,-0.03737799289961271,,-0.0029038446846520547,0.01153708735302415
HPX,-0.011966856227624858,0.023309698672833477,,-0.012846362507945453,0.04600016402118193,0.02417937238129891,-0.059751310369365276,0.11942585935218153,-0.05204175307022205,-0.04681378615088213,0.042336651153223805,-9.149430126115555e-05,0.032604344083656034,-0.023009663056236397,0.011304275618630956
SFRP2,,-0.010857979207013823,,-0.014696514412296233,-0.01869706117511822,-0.020012002110357575,0.0014504642744638488,-0.042183916594798865,,0.04204031508376174,0.06328028620520759,0.03576632388082667,-0.05646568934172092,-0.006186171405581392,0.009901547026331886
CD70,,0.053561852080734586,,-0.0022565709914183062,,0.007045125143793972,,,0.002214377586861421,,0.02766866666157395,-0.034586346125325074,,0.014723856347260778,0.020846880368805932
HP,-0.05816915283805513,-0.027336867691024242,,0.0018031738267802696,0.03153328117209724,,-0.0013507797302849775,0.015003319063847175,-0.005421439193480709,0.10508132143024161,0.026377002619239115,0.09533418707086863,0.038644310595590405,0.005523479280570302,-0.03209973690325909
CXCL2,0.026738103607317567,-0.04204180613605245,-0.029607551703052383,-0.035271707293313026,0.027576434382849742,0.04885915792633408,-0.007646856552331308,-0.059726947039973846,-0.058007310064842194,,0.0030186182560244562,0.028343998132358234,0.006938236828989389,0.024659708710507558,0.03449431465913627
NPPB,,0.004727962153767239,,-0.04596786186403046,,,,,,,0.04884862569225509,-0.03244617759995655,,-0.019125561548563298,-0.021767372275688056
CCK,0.03754938310626645,-0.025044434764858257,0.02744013878604009,-0.0026505787528768527,-0.1348964230093285,,-0.037012477945257055,,,0.029722110371916313,0.01526485185864074,0.055453773634569235,0.028347419396792337,-0.0046093129926625415,0.06103653734641126
SEMA6A,0.0017304010275608032,-0.02497139188961945,0.00041921015527705114,-0.03814733646732202,0.0657425516577035,0.0421061164802877,0.03610073579765389,-0.1295356357768106,0.05090700449673504,0.13882723268468608,-0.012293400129005339,0.05763540328647589,-0.05120538194742997,0.003765368344534828,-0.05659347479476663
IRAK4,0.07902573305015378,0.05781670394541169,-0.0034056230896484206,0.0007332469777881092,0.1046456400729373,-0.006056307752918772,-0.044686318526819674,-0.029251758340585552,-0.05982108883439748,0.10203489408952379,0.030214478783681418,0.08735013305112341,0.10121422349832365,-0.007004413594915502,0.0597652993809949
GSTP1,0.017770621227239908,0.011024204739388357,-0.07401444294693117,-0.003972516791981732,0.11650032308785514,0.035727215584860604,0.020145925611172573,-0.04361440462130852,-0.004478832065780612,-0.04936868050195604,-0.027476531086473938,0.015736941882245434,0.06103654912560259,0.017147783752981625,-0.00712908523175948
VCAM1,-0.0016491738069242328,-0.05651817444482979,-0.07853405089269591,-0.0064852982705917855,0.11096490401180768,-0.018816074859209907,-0.015740345055609672,-0.029047337794621104,-0.02679624252669495,0.09186041064741757,0.010116024890726487,0.011798795241836179,-0.009410494562513833,-0.03258705831381064,0.10465555001495215
