,UKF269,ZH8811Abulk
IGFL3,-0.012843352398904294,
BMP1,0.06807382424058875,-0.09199576928781533
NDP,0.016120132028601134,0.009701713017530209
TNFSF18,-0.01907199274436813,
RTN4,0.005271513695676563,-0.038891743189265325
HEBP1,0.015260806542178124,0.058628933932279276
WNT7B,0.01644766980294559,0.032149340909867284
PTMA,0.005594566515181757,-0.017536939558109223
CEACAM1,0.07095442549531034,-0.022034256861867687
PDAP1,0.039424649147799425,-0.02212641454524979
QDPR,-0.022269040455929562,0.07832642548817297
POMC,-0.032352270239266956,0.022940393254500365
CCL18,,-0.0403224197719315
CCL17,,-0.015632238755484786
VEGFD,-0.021516060417363,
TNFSF13,,0.028442279402883564
WNT5A,0.019470961635712995,-0.02476003124619868
CXCL8,0.09042902068465154,-0.03846370725767618
GRN,0.013296489680074325,-0.11403942953813763
MIA,-0.026031421816962694,0.06685083371701447
COL4A4,-0.012656170489141848,0.022011452692275984
TAC1,-0.015166651219581074,
RARRES2,0.05284588890422726,-0.03619086007765119
FGF7,-0.015204818133357329,-0.054667460420123395
HBEGF,0.015187471801021441,-0.010182511431376277
CSF3,0.10344844169771253,-0.05546625720663668
PI3,0.08928704489041085,-0.030380191377035997
PCSK1N,0.02597718504703088,-0.004883429066942041
NTS,-0.0164579019898371,-0.009712774357640832
SFRP1,0.010361043682757353,-0.014583921416480341
CXCL13,,0.02602961149945252
MICA,0.007806917772291023,-0.030345223329883153
TG,0.130036000672632,-0.02077133702235955
ADA,0.006679142767214613,0.03871219029870702
LAMC3,0.010985138885047844,0.06839885498767877
CCL7,,-0.023429122653717473
NGF,,0.03670215863928449
TNFSF15,,-0.022840763723805103
HMGB1,0.0031769878744143357,-0.038723758197048194
ITGB3BP,0.09009100102544199,0.005302592540429429
AANAT,0.019906761685851624,-0.020553951443998953
RELN,0.03086871211033207,
IL15,0.03533077811177045,-0.026391129374399948
UTS2,-0.03984144996869762,-0.01750319394870134
BSG,0.029255824423689705,-0.050241439314965435
ADAMTS3,0.10044867913391194,0.0015592429008177541
CD34,0.014794841216616993,-0.03946537957964791
CCL23,-0.013742993100901492,
PLAT,0.032836461481812136,0.020754245070966244
NTF3,,0.026332868954917293
CKLF,0.016855973585470436,0.034628913478419274
CD24,-0.01743340425137989,0.03523281209780057
HSP90AA1,-0.03441845020957606,-0.11199790138800322
BMP4,-0.0031978228231527503,0.05332751776982206
SCGB3A1,,0.0031326599649053213
IGFBP4,0.023302321265891653,-0.003311697213472053
LEFTY2,0.050810115702679605,0.0022099683613845842
ANGPTL2,0.04646721408918132,0.040436941628939925
LRIG2,0.004048743374322433,0.03835453750624497
ICOSLG,0.02605301383042183,-0.017504995528079242
WIF1,0.015127957027652258,
NPPC,0.01870545709039519,-0.034975455062913996
LYZ,0.05938424294653222,-0.028783608877803395
EREG,,-0.012174216531692882
SPTAN1,0.05325518376097685,-0.02979091826003756
LIPC,0.04358332390344334,
COL8A1,0.06709554271040158,0.04222952038034961
GSTM2,0.006063994536846489,0.09347563617847038
SPX,-0.0025884846719763286,-0.023622320708057122
