,UKF251,UKF259,UKF260
BMP1,-0.02398063244917287,-0.049870819120504915,0.01929564779712741
NDP,0.015274726299964132,0.019850426179347274,-0.05404625355860998
TNFSF18,-0.0031444518296983113,,
RTN4,0.03308044847386733,-0.0499924674692601,0.007976931870685532
HEBP1,-0.014150874328249697,-0.003028643505398287,-0.0005731774877654015
WNT7B,-0.01722763548716353,-0.01773020180996265,0.07548811460296631
PTMA,0.08635651489940906,0.04665241803227935,-0.05359972458074569
CEACAM1,0.01116865630113746,0.012768384641240934,0.005253647351780802
PDAP1,0.035290223953895104,-0.032606233934896776,0.006319480444227445
QDPR,-0.03253782848249197,-0.06366571462607282,-0.012370625657811902
POMC,0.0033853729971013123,0.03727515626670099,-0.033777063122507174
CCL17,,-0.018966973387543787,
VEGFD,0.05122304887569895,0.005999519053800588,-0.016059733559156363
TNFSF13,,-0.013082993749328671,
WNT5A,0.0319144574510067,-0.017031484046548268,-0.017472222974371645
CXCL8,-0.01773118407508953,-0.017137938568551843,-0.01975862729259598
GRN,0.0035911948669217256,0.0317511556798092,-0.015530401950353814
MIA,0.0022483058327464234,0.0129624587852684,0.04783352165020587
COL4A4,-0.028321475781936032,0.002161014489097222,0.05609906678457774
TAC1,-0.014024399222367779,-0.001038153134228221,0.009882841625048154
RARRES2,-0.0023395417683674024,0.021133739005881978,-0.0069942726216084055
FGF7,0.0406038630338376,0.011873961939035414,0.01738180999661617
HBEGF,0.04370718059675706,0.01446355547218995,-0.015521317950274319
CSF3,,0.02965522824592807,0.012846076647031355
PI3,,0.01720073844146962,-0.049264791464167304
PCSK1N,-0.03930204182915972,-0.03076891023580436,-0.006539111106777127
NTS,,,-0.04541848468233908
SFRP1,0.0007413882434102571,-0.01654941742225409,-0.018321374817282316
CXCL13,-0.0019166405248408024,,0.08466420198227469
MICA,0.06794946440554153,-0.006843632577637928,-0.004807618581808885
TG,-0.00025479520921574585,-0.017859443393042723,0.06539168753864064
ADA,-0.000762851274179388,0.022518719118253424,-0.04640398852124039
LAMC3,-0.03196993329378569,-0.035860474923799374,0.0007330957384245396
CCL7,,-0.012912349038613791,0.03566173138762334
NGF,,0.009113713831480658,0.017772812614276556
TNFSF15,,-0.014378532189398078,-0.017823163067749902
HMGB1,0.023510346288301013,-0.022915189681942984,0.00711892950829379
ITGB3BP,-0.003637933371665764,0.006156440944112184,-0.026368209572389483
AANAT,,-0.013082995145651692,-0.016059735851773834
RELN,0.041046034368206724,-0.022709149700958654,0.0021702950706821936
IL15,-0.02290386622421425,0.036850425565440985,-0.028691424290681777
BSG,0.018379314727313557,-0.01115649247431586,0.05191316441466774
ADAMTS3,-0.03158888289227275,0.02334536477279439,-0.03241674391026494
CD34,-0.014339669822563737,-0.026371447086711408,-0.03400531134679814
PLAT,0.024061903743421577,-0.026470555298042077,-0.03305537449952141
LTA,-0.013221175420625194,0.018230960793366956,
CKLF,-0.020066185864068154,-0.011052179971334699,-0.05124536244119417
CD24,0.06127937464177545,-0.0038214638370421485,0.026359379767071756
HSP90AA1,0.01836673753082179,0.07225111197119681,-0.019023031014511377
BMP4,-0.014015220971241133,-0.007310406406823951,-0.01860665037775697
SCGB3A1,,,0.13404628737552535
IGFBP4,0.04990935348006087,-0.055021184278417214,0.015218099426974314
RSPO4,-0.02137354006406483,-0.003047223463299914,-0.022073546801463204
LEFTY2,-0.013383551570456554,0.05146447993784324,0.04090471507922487
PF4,-0.012026455990742006,-0.011265770147745867,
ANGPTL2,-0.009168016001860025,-0.012061613437900718,0.001431889349467816
LRIG2,0.019243951581739863,-0.017002687507648974,-0.017287114411516334
ICOSLG,-0.012850652460001536,0.027454356971125693,0.04999200779516711
WIF1,,,-0.010229940946841685
NPPC,,0.0165875265112192,0.0635480205720313
LYZ,0.04802968734589485,-0.02082614203597327,-0.03584665472369077
EREG,,,-0.031062717728930295
SPTAN1,-0.03451054795305048,0.012228779812963858,-0.026987812908821296
LIPC,-0.018100459014877005,0.008788368670989744,-0.021370826401774803
COL8A1,-0.018498425463744198,-0.05488519248993987,0.011692105659489738
GSTM2,-0.026353071273737042,-0.04966232582625194,-0.0027646060290528887
SPX,0.05988161414020005,0.03857449976618171,-0.03370462511357031
MFGE8,0.030164352410857364,0.018566618769442086,-0.026748668011998305
TGFA,0.00413130671029536,-0.03300514409056778,0.08080734952476164
SLIT2,-3.9301548020647656e-05,-0.0232524992134636,0.02801061595769714
PLTP,-0.040062558101146756,-0.041191550284154485,-0.012210399121965611
APOD,-0.04869224740984718,-0.016389057892573517,0.058491267612271816
B2M,-0.01318662645026412,-0.028486567503342716,-0.023813896720092424
OMG,0.030946584021910105,-0.008816330296832408,0.0451885903156496
CXCL3,-0.024725248980640078,0.054111784534099636,-0.008364837732876754
CXCL10,-0.021759165900552775,0.02285199646879254,-0.024192096514472208
RSPO3,,-0.013082994178966476,-0.021370813225611983
CORT,-0.021478488829037808,-0.02933961902585231,-0.025936708525843236
NCAN,0.055266512146277036,-0.01614208754109996,-0.013284586394159971
PRG4,,-0.012912351050811715,-0.015301425544377792
ZG16B,-0.014471885141447908,0.02346473133277943,
TGM2,0.008077339214641193,-0.009777525267344277,-0.0138510917473173
VEGFC,-0.0011200170885730454,0.015486576885733738,-0.007338036744548696
WNT6,0.010530237496944636,-0.01785944413457629,0.014688569076712212
NRG4,,0.09403159570907962,-0.004112070532064845
PMCH,,0.0057831160634521945,
COL9A1,0.007462304915578637,0.018142107815157606,0.0384126768227788
GDF11,0.017194362663094567,0.0011178545896725802,-0.049713359843276204
SORBS1,-0.0004514045015672082,-0.026535086281215415,0.016041961789835937
DLL1,0.026119884952099957,0.002725489887137265,0.0020157026360178624
TLN1,0.005171910466111482,-0.023714439260394904,-0.025714670379178114
COL2A1,,,-0.01366649426483964
SHH,,-0.013418052769914496,0.04739629642473632
PON2,-0.06382785856325324,0.04548684083242104,0.04374437405994098
ICAM5,-0.017227637051650938,-0.02091298760403838,0.01881358485470559
HPX,,-0.03264794781479661,-0.03877081380941269
SFRP2,,0.06171603019075158,
CD70,,0.09887551748150179,
HP,,-0.0006840819443455148,-0.007543778955881944
CXCL2,-0.03397329892830466,0.0010013093297787383,-0.03222341066133553
NPPB,,0.0317094809612163,
CCK,-0.038688738882894126,0.015303726881381475,-0.04354705435750503
SEMA6A,0.0059018960103831885,0.050511399268286204,-0.018421086225855268
IRAK4,-0.012070870679205965,-0.01810392009585577,-0.04103606929239813
GSTP1,0.046355932724192306,-0.0030457978152352867,-0.09983870325674064
VCAM1,0.01118154634129291,-0.017844429264155935,-0.02868276639937578
NXPH3,-0.00045319677611681833,0.0017341340869712499,0.0042587759444908235
MTMR4,-0.02794651237309851,0.08926449772900555,0.02823144773542697
LAMC2,,-0.029991703696594815,
IL10,-0.01916955166739081,0.019427608208326796,0.04055018600551921
SEMA4D,0.02549614523761749,-0.0207679229299684,-0.06239149428985242
TRH,,0.005930751116582223,0.0951059227748536
SEMA6D,-0.02465931601392505,0.008296474830074077,-0.03447589611635791
CEL,,,-0.012084080767605627
PDCD1LG2,-0.034550841148641154,0.025719041816787087,-0.016649070351836565
SPINT1,-0.011035655319662423,-0.007123900923977197,-0.006138279744282983
CTHRC1,-0.02007683818167583,-0.032509104563843066,-0.017203492385112915
PODXL,0.006094116433555289,-0.049727720593761564,0.007419185064564954
JAM3,0.01797250144347145,0.059783670157195226,0.050103562743553716
TGFB2,-0.06101645502445697,-0.006388642367879993,-0.03016938956993258
COL18A1,-0.035416487005647514,-0.0071815927370052785,0.008535509840316678
NODAL,-0.01289060439163861,0.06290221418685583,-0.019866242992694346
INHBB,0.02804119750067156,-0.004584590141430821,0.01360242452711316
ARF4,0.053087337637669034,0.03366257852499317,0.051164284485371365
CXCL14,-0.04554484479541484,-0.011094466517762936,0.0370756811872354
LIF,-0.01631232038824444,-0.01638350988279881,-0.004096197877259697
MMP1,,,-0.013448863567492317
ADAM28,0.026636669963864185,0.009462254027636452,0.005490617725822883
TCN2,-0.03036874181090681,0.01043666148705867,0.0070468916162425566
THPO,,-0.016349611543064864,
CUBN,-0.031049608368199595,0.05385270689843567,-0.01069049201196792
TIMP3,0.037018678041473664,-0.011305083694794167,-0.047419975918136306
PIGF,0.017958708522947182,0.0677048873177746,-0.014847983475682053
CRH,0.00366809601971139,-0.015134714290559709,-0.01366649677242159
BDNF,-0.014471882382982972,-0.03244802753926807,-0.029795123550122964
CCL5,-0.0011785258507349711,-0.027415899081465793,0.016674364632913073
GAD1,0.07749235415991365,0.021794573896195282,0.04106970022018837
COL14A1,-0.020187696305872596,-0.010752266797681848,0.03477777723897248
HLA-A,-0.020003538672057713,-0.027034114914780465,0.0028962005093413072
CD5L,-0.0027162052335213084,,
FGF18,,0.011466677599599158,0.07799580001338142
ADM,0.05502678613022689,-0.017364511790803727,0.008216047578141135
GNAI2,-0.017366750040971525,-0.04903537392399798,0.0371326101670565
COL11A1,-0.017761902101930477,-0.010727744840424887,0.035877803886060454
NUCB2,0.06210074291912371,-0.02222543495519616,0.09404061050241692
CXCL1,0.05641147147309319,-0.02505764189596197,-0.008751926209330987
VCAN,-0.006969124286966863,-0.02729865466868459,0.07965973653301114
MMP7,,-0.023905359573166366,
PTPN6,-0.023162669040457814,0.08760530642186255,0.018841181727700534
PTGS2,-0.015488227122972329,0.049938407254632965,0.03191696847645246
XCL1,,-0.013082996380860887,0.0862713353753475
CD58,0.022465320518320207,-0.01590379283940297,0.07152519941605034
TNFSF14,0.05430042867273585,0.010204791443582335,-0.040250895010372024
CNTN4,-0.014168981651548401,0.0020525665770586526,-0.002017095372178684
NTF4,,0.05308844956448158,
INSL3,,-0.012024414964455889,
BTLA,,-0.019086400821906234,0.05695093041021502
MFNG,0.05923965112223945,-0.037285556761777375,-0.026864917586938035
ICAM1,-0.0018180057481019178,0.03948230835944362,-0.025461435413358997
PROS1,-0.048903816525584155,-0.021528836982827433,0.027125608786525143
CLCF1,0.028071210063337196,-0.02125423601584824,0.008438188555530754
PSAP,-0.01584158946363494,-0.005225502731807954,-0.07675595301564084
EFEMP1,0.06452532022484535,-0.007621638300344086,-0.022054589691884532
C1QTNF1,0.013618519934763602,0.001120435198082892,0.033207705425450394
ALB,-0.010332894195642218,-0.02134763207058148,-0.004718899859189569
EFNA3,0.01055700452002424,0.03787117183248254,-0.0027518458520584383
DRAXIN,-0.02367169841193084,0.016190295935700497,0.028020418444991937
NPTX2,0.009526124690655079,0.038931285651688054,0.01279657886939321
FGF11,0.02258413617885526,-0.0031402041035565945,0.04430835096309654
CD59,-0.027218514786797023,-0.0797834993096196,-0.010054092530639555
