,MGH258,UKF248,UKF259,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
GSTM2,0.043473652729421046,0.03930854864722306,0.019859368891684517,0.08390951203605099,-0.10239604233814832,0.07450164047040583,0.031119600265350506,0.018357058937977098,0.05641760024315904,0.07722203749789583,
IL4,,,,0.08872996233865037,,,,,,,
SPX,-0.067741696445152,-0.013357704547382202,0.031603928197137234,,,-0.014383328906469567,-0.020116128307552723,0.053274164022697905,0.04829747426268355,0.1723017519126676,0.01518205375126663
MFGE8,0.002282454220214232,-0.04203403765865452,-0.046130977350453614,0.008708282096320744,-0.05154107542438855,0.11000773626129781,0.05743525377409621,-0.03361561449793805,0.007888404504228919,0.04328372753758901,0.03280441905197649
TGFA,-0.00731424436537792,-0.018326545563754643,-0.019090818155402405,-0.05266495412200103,-0.09673475403207848,0.056764976659839345,0.016471595754310737,0.07922516862570024,-0.07795202307346923,0.1649848187164271,0.07451398409006986
SLIT2,0.049938122881156954,0.06468272972107054,0.05252827592900721,0.044770939218111254,0.03733533771311491,-0.0665750983117367,0.03566692897790431,0.06876926355995094,-0.011245621230707985,0.016379262880591328,0.004780595620237044
PLTP,-0.04202259546059239,0.024781339790930466,-0.09665055599201848,0.03211820979959317,-0.017111860157967555,0.05815463499787359,-0.01823557894512713,0.012439809092425327,-0.0325920465367101,-0.003569888986753707,0.0331901472995613
APOD,0.006730272691395428,0.047667170120443365,-0.055266801802035526,-0.09960199708638584,0.04430958046015485,-0.04319496391886292,-0.0623765184082772,-0.07932451152745154,-0.021612741602748647,-0.14391122880457186,0.15462542258072184
B2M,0.09223103449241084,-0.003175477523598762,-0.05006080955950904,0.07071281456830288,-0.042141606999718015,0.019438767802117424,-0.033421443656475223,0.04659408253491644,0.02292397769597971,-0.14058481548321727,-0.0365860342418622
OMG,0.009643100053823028,0.09076400656792101,-0.04218542790994571,0.02330361804039007,0.04136642268997507,-0.00045509083501456857,-0.02215646094633282,0.0628855954398457,-0.008990769276616748,0.23978959208027056,0.013575297597588389
CXCL3,-0.024472189598916616,-0.042963526609023,0.21440924709960898,0.04204805479867805,,,0.1395073404598627,-0.0360368644109397,-0.011213457791139234,0.029210085029943218,
CXCL10,-0.034236297119263175,0.01816830500425699,0.039180381453097525,0.12157708964018249,-0.01105583517500239,0.008012860112100294,0.06413580973122844,0.046488059944675454,,0.06074921063457656,
RSPO3,,0.037482913223148104,-0.01482028373982435,,,,0.018352773791887385,0.04951703790680772,-0.04514688103950846,0.023265731364743927,-0.048748545518648344
CORT,-0.040127445277603764,0.009507207085930157,0.02077550996921899,,,,0.01680680976870248,0.032635989174252915,0.03485585686784777,,-0.0520555508643948
NCAN,0.016193189556073226,0.02456828404108935,-0.10624728703658072,0.0840151125661873,0.012299795070913364,0.049817138096862446,-0.0448675666243633,-0.029707907925883757,-0.009076530079817336,0.10209308139655432,0.018953507017858216
PRG4,,0.030829734603867384,0.06456627613355498,,,,-0.021852529826960253,-0.05544475328449772,,0.07125717041019927,
ZG16B,,0.036129504450735914,-0.016976400241537706,,,-0.02900101446401725,,,,0.016195341561373852,
TGM2,0.06383557248904152,-0.046278310340692075,0.024293958964533433,-0.11597260815390271,0.04928717205136311,0.06435517610069522,0.0730495779939759,0.020410252716400176,-0.08488272171493548,-0.061212909128607225,0.0122433764961721
VEGFC,0.04512898809737459,0.011501456969075893,-0.0037324667256618147,0.01672306084759039,0.03366898163752039,0.04818526749835297,-0.025676570852716185,0.03612985361472708,,0.026255793510419623,
WNT6,,-0.0015565763853854127,-0.020230998033729273,0.02690907482314718,,0.022529628943572456,-0.02978415394830195,0.030593596342706038,,0.08531513321176633,
NRG4,,-0.01544726188885648,0.014834588166293029,,-0.045008519863769005,,,-0.021923956496764804,,-0.001127154482285718,
PMCH,,0.02024399980306803,-0.024665996460319865,,,,-0.020279434200384513,0.038088587549239314,,0.0025484498025152703,
COL9A1,0.019568601255986997,0.020930132054354282,-0.018592581510149885,-0.002043914301086208,-0.05370969138640422,0.07452494546690011,-0.01806655940940142,0.07422582910165504,,0.19454403590576727,-0.03276452930958252
GDF11,0.0031948423279347517,-0.03875137740424206,-0.044641228849719106,0.05124707630291797,0.08577037028748383,0.0601853228778168,-0.002559271625239928,-0.014236242363485805,0.09298587520298736,0.11575901838556087,-0.013356529644653174
RAET1E,,,,,,,,,,0.02769267823903123,
IL24,,,,,,,-0.015119857467694125,,,,
SORBS1,-0.009976746135487317,0.029281328420966948,-0.07968966835888405,-0.0022921069481743666,0.029581060038893332,0.1506931422625217,-0.019646487808768667,-0.015597753626726607,-0.024514546399914443,0.03291751895637878,-0.03798519603767231
DLL1,0.014051301688672805,0.006590547562180111,-0.05705299306399673,0.09466847592680427,0.06677943559407544,0.08424093527312997,-0.0382592453817679,0.07048478041761666,0.09034428949221406,0.018406274967269636,0.08156504032657558
TLN1,0.05873505411948189,-0.03463874798379194,-0.09755864992632851,-0.05013505851089587,-0.020177578871048586,0.07444465004112563,0.03433159461218939,-0.0458708011032767,0.12220353153873803,-0.05369592547167375,0.07685722766113957
COL2A1,-0.025154766648901934,0.01028727848449109,,,,,0.05182374701777423,-0.008745701614585145,,-0.02482796601687028,
SHH,,,-0.015199834729405825,-0.09055080674151783,,,0.03660537758624963,0.03782082082089165,,0.09806348901798172,
PON2,-0.09874374815440398,0.02862595438116732,-0.15803484830138273,0.1094415938788051,0.05961059702521973,0.10779551206110785,-0.03417658608329286,-0.07282570295305306,0.06909071933182724,0.13982995812873877,-0.005401702362450064
ICAM5,,0.04703928244454534,0.0003697363386372521,,,,0.014367274600646034,0.004998892772976872,-0.044137625400855474,0.08763540506693977,-0.023785482021640887
HPX,0.11654266761754209,-0.006817266634404621,-0.0061655313172507085,0.06161457293907863,-0.10017780733105947,-0.0008949543445855077,0.05802768646574536,-0.08856333963532638,,0.10260500372361546,
SFRP2,,0.05618893754088866,0.016049852590235225,-0.032725322041253266,,0.01975906871529029,-0.00029164561935729347,0.04412078510340877,0.05957617131101846,0.0784540405671803,-0.0055471953543365085
CD70,,-0.0224869456390653,0.27973790031252865,,-0.06517262917590794,,0.09758508160785564,0.021547860005057647,,0.05603515160897975,
HP,-0.02055332036747482,0.049571923093551414,0.0333664870167928,0.13055157697364855,-0.03918228606726314,0.1201469042328998,0.014270020762545074,0.060797253638943255,,0.037133279890305654,
CXCL2,0.07285351469619834,-0.025776500297134478,0.130178189391358,0.052467426836767264,0.05850136179706529,,0.06564242455641292,-0.044416386477911185,0.056033665276197936,0.00719386786639042,0.07445491983905662
NPPB,,-0.021637026360886387,0.185274908813076,,,,-0.03983518047266852,0.06635713350038502,,0.0007308006355978233,
CCK,0.09238309318797508,0.03865309874271314,-0.05442799369753026,,,-0.02075568656432681,-0.030562047060157305,0.05858379201964308,0.003958376450731689,0.04416867575790839,0.05433096117508152
SEMA6A,0.06030472213047488,0.0008678311708986363,-0.09345234232893224,0.09734352762237682,0.04339667074074208,0.04016633530347916,-0.04158652352352575,0.023240776193240113,-0.030941686690777154,0.10165764775527227,0.04542891479773082
IRAK4,0.0462388393586078,-0.024627234709151416,-0.023718221721165833,-0.03324117664238461,-0.09576256052121732,0.11481675260617356,0.04223496425585501,0.07217172011199725,0.005034484713665247,0.19443869509934522,-0.005786551764351313
GSTP1,0.06683335968433288,-0.0599227546302719,0.012284497141022517,0.044427172661566934,0.014220388287800438,-0.05993903053707507,0.035038142674522155,0.024860370145374247,0.035109201084938466,0.14536505757584575,0.018849144637260305
VCAM1,0.005594323088968965,0.005590501695533063,0.07196080249207973,-0.009619106543899462,-0.09017289601098158,0.15820330432845645,0.019180960289618035,-0.000784143738640598,-0.05146926245953335,0.20003333757710878,0.09975080968062489
NXPH3,0.008742821525451626,0.047086738589135056,-0.003312045030162718,0.04956224710548446,-0.052720044279926416,0.047504659959229076,0.05981538614523025,0.043206286617665055,0.1263954596684395,0.1811212762868194,0.15764150967670498
MTMR4,0.03184556402967407,0.03758142544421673,0.005247572890264514,-0.036616970222346945,-0.006693162495540497,0.03375145609553271,-0.015446428474438409,0.04104597966736221,0.062292820683406566,0.12546762459279162,0.013216036765650327
LAMC2,,-0.01698280325735092,0.10570212774459224,,0.005181657314699995,,0.028660450150898194,-0.009349531697614955,,0.01954659070805295,
IL10,-0.034313752170894544,-0.005433566735624609,0.010802717396390302,-0.06943495675042378,0.027214646942993456,0.04133619694765372,0.07956768790926023,0.0023074733517611783,,0.05028611576424321,
SEMA4D,-0.005662605479000741,0.06675888524209278,-0.03182395290473353,0.0001045101896610682,-0.011452808528424339,-0.0308411660700207,-0.06274557202256832,0.01659508964112726,0.06277482115913764,0.1093153415540894,0.0817603796123654
TRH,0.02317360488376176,0.014701776698511559,0.04116914330002757,0.05378718790569571,,,-0.08827937641083654,0.06463209142290491,-0.016387244649008408,0.0028995471717758628,
SEMA6D,-0.020295631955610995,0.001312355034486672,-0.048719774816807476,-0.004720911613574215,0.07515025508731765,0.025890824056005173,0.034202925942640926,0.05672728546805409,0.16618192516227778,0.16750433059580294,0.12735412052224496
CEL,,,,-0.055587891955118506,-0.09532422635897451,0.1953120946114662,-0.02289671299828577,0.024257250319649343,,0.06032051356170367,
PDCD1LG2,0.060675680613094196,-0.03910119463883954,-0.004820494369039818,0.07491888427220199,0.019008640570841263,0.10754313413837262,0.025827374726271665,0.030166884581915562,,0.1665772036509567,
SPINT1,-0.03431778884322237,0.027019438589359544,-0.00795538880887805,-0.004435737965133414,-0.02394840772771459,-0.035119681672777035,-0.06932405902764753,-0.021897333746965248,,0.0947097190022775,
CTHRC1,-0.005411698765848228,-0.010996071925319949,-0.025689530241642174,0.12899117270899374,0.020988309115206476,0.09428766218892641,-0.02066479742333636,0.09716803895707578,,0.01480197092800312,0.10291980441514442
PODXL,0.05371983535278066,0.015600575739044371,-0.05940265655988206,0.029145675551064364,0.012391514664884164,0.058958134793844014,-0.0589851691034949,-0.011418373508878081,0.021271787696741176,0.02584432369675763,0.004060640237452549
JAM3,0.04110776901977062,-0.019457763364596873,-0.053079509710380994,-0.0017321660221736811,-0.08329807064714116,-0.04403043886750466,-0.008340072955049632,0.027167176254137615,0.0754215915522878,-0.04149704443815153,-0.011144266006604253
TGFB2,-0.00291419827528847,0.028386497077605814,-0.06341448254906858,0.05730651351006235,-0.041404524386431364,0.05898636725533638,-0.06828735901123534,0.03943139697164313,0.03523475602340156,0.05916628348858496,0.07756549671746378
COL18A1,0.014884340437708317,0.0033569354874519886,-0.030347035951936423,-0.020763230880260834,-0.01899969910955098,0.044688525399808984,0.002520423856201777,-0.014515974602200632,0.048650506808946226,-0.13153710379578382,0.06997546674685003
NODAL,-0.004165489097729217,0.005224212461890713,-0.020322456130382516,-0.03470184717249153,0.025471410096596803,0.12342909962758061,-0.022602678476785713,-0.024560940016104003,,-0.03804041368018858,
INHBB,0.019246339040829417,-0.0016191671413193613,0.02514548663219766,-0.12661341431605008,-0.06373523545144653,0.030030075074913242,0.06413306452869205,-0.011594597973938048,0.04721355791947316,0.21387048365774095,0.08516533844971311
LCN1,,0.02292344026520035,,,,,0.011316614341550096,,,-0.009795563336980465,
ARF4,0.018484131638248216,0.004498905201567551,0.019889485550830345,0.18100841459715153,0.024921066079166512,0.08358260502453248,-0.03746140323434345,0.07882804668601522,0.059106733764986145,-0.016980251002995304,0.13979336777881582
CXCL14,0.026006416972484434,0.03486253876799371,0.026451164394876842,0.07118666057825886,0.019325892837521636,0.05793994290662871,-0.02583501916177591,0.03197450514193824,-0.007633377368097897,0.0892614061862409,0.06376705911075534
LIF,0.05959154719491011,-0.05802072184056004,0.08828522421435397,0.0666379297237419,-0.0065633696605824545,-0.04835348281783221,0.025082198280448807,-0.026293342700861925,-0.08814779051979771,-0.02414288874011221,
IL17B,,,,-0.00742120776296867,0.030434185938623737,,-7.08843306759407e-05,0.06660484517096253,,0.032519121939711536,
MMP1,,0.021116717697852234,,0.08571478971748989,,,-0.03305399366137126,-0.04914638523192332,,0.028457580028924696,
MATN1,,-0.0222979302571976,,,-0.03794824495509094,,-0.030251279841146173,0.00034743225363950773,,0.015467624964352167,
ADAM28,0.014490670214099815,0.014487240190957934,-0.03880161787995211,0.008583183765653818,-0.06940929393672789,0.09318151627033339,-0.020892074833892455,0.04491395776877743,-0.00216807817778213,0.0707518800203712,0.010894115100230122
TCN2,0.004490177990515103,-0.01307055501374277,-0.03101540067642128,0.11121373061443866,-0.1278443264502868,0.022655675876234318,-0.01621874001886511,-0.022509532468171674,0.05088514003826841,0.056594056854623105,-0.1059574895419098
THPO,,-0.029055126378215848,-0.0024843877051541835,0.04873392408249068,-0.015832211618046356,-0.020438640249718785,,-0.038054410919932294,,0.11430524108693332,
CUBN,0.07736372654944179,0.006483193242707108,-0.023638766876007373,0.09642680738519631,-0.07478354666312627,0.0870359374095682,0.0336852395153991,0.024155992980651058,-0.050367177877144384,0.13863718762798277,
TIMP3,0.06711017259910722,0.004652861779485896,0.011336903802824943,-0.00260935807463832,-0.023094731135601832,-0.054345189806069914,0.029848689524604673,0.012035514998635371,-0.048674676038963735,-0.04388053801112435,-0.05082377711878727
PIGF,-0.001272475805556349,-0.016895319839605245,0.0010887258259944237,0.05066874314014378,-0.03439103737684745,0.019274296377151046,0.03302304621974459,0.06159562844924607,0.057567611427095766,0.12499527116193557,-0.06605133619900984
CRH,,0.014864983339719704,0.016239080004349024,,,,-0.04087395484593812,0.04892817532936909,0.050347762980090506,0.021606503099377297,-0.0072124722747707384
BDNF,,0.0765191233043031,-0.04598041909574345,-0.020260362402579765,,,0.0005060205959588379,-0.015147539834100558,0.012884840545444077,0.07564671068120682,-0.06517796034921129
CCL5,0.012941182149787369,0.052283870900442765,-0.0006638549754556234,0.024067112276377,-0.029116533641627203,0.017009832794915306,-0.026839323174741168,-0.017506884467475337,-0.06197294040256585,0.07652061740902434,
GAD1,-0.03483392094760242,0.03573513736490529,-0.04610207865555895,0.07436085857751212,0.013519075562134912,0.1390415553737805,-0.0009610771815598545,0.031321709493554006,0.037685156324464446,0.06317959267603675,0.06126947294738267
COL14A1,0.015149969215158916,0.10070168342790004,0.05627224038660364,-0.058153690720511596,-0.0035122191663569105,0.061882793326691686,0.12144780552248863,0.03635210701679798,,0.07336949039615498,
HLA-A,-0.029273982142436355,-0.06130418417064852,0.08176971775140048,0.08613449181222087,-0.10197266670413994,0.031005842945817992,0.05290532311195803,-0.08902145431083491,0.13779472976339566,-0.14045640683516442,0.05277004894465404
CD5L,0.04364065455612984,0.05020219112731088,,,,-0.0036125274980907457,,,,,
FGF18,,-0.018003530882897103,0.04920825071406839,,,,-0.024733964304349237,0.08199093271740837,,-0.01723646237111524,
ADM,0.008122102302822863,-0.0068534180467195,0.150740868184596,-0.12846034025245465,-0.01578115023348144,0.0059554834866019715,0.11800245997832394,-0.0821841662462659,0.05447116944040206,0.03628001224438381,0.05839806100202296
CCL15,,0.03133206653711321,,,,,,,,0.01874746408904547,
GNAI2,-0.07520746734147155,0.037628739735119134,-0.059245763409454484,-0.02410175119919725,-0.04918508012423841,0.03051239836300842,-0.03430716348936946,-0.03599124589830049,0.039608189078413104,-0.031531586921469,0.03719999443528028
HDC,,,,,-0.01199499311898749,,,,,0.1332989015877145,
COL11A1,0.04273032787818798,0.03527075218754866,-0.005965901955654547,0.0048769998954268515,,0.01781785530497105,0.06697529258966713,0.017281886907795196,,0.022190018426043366,-0.051743277294124056
NUCB2,-1.4451225187971668e-05,-0.018692733091490304,0.024752221997185284,0.07834920024261621,0.004131962363799372,0.03106966331945033,0.039352870806164085,0.013954384977511414,-0.022091543964811486,0.028860964230069844,0.02856067629408507
