,UKF251,ZH916T1,ZH916bulk
IGFL3,,-0.017544613385027646,
BMP1,-0.00380371608028764,0.02364721035707745,0.05283718612832096
NDP,-0.010966452135488265,-0.0006940664625569761,0.04804518021026611
TNFSF18,0.013169895879715033,0.02921818524742079,0.04125276165291351
RTN4,0.057390391121637664,0.05529220183113423,-0.046563687936140734
HEBP1,0.01732193130982451,0.040821611645986,0.02556043474986312
WNT7B,-0.019571379260756607,-0.037447498361613984,-0.04585058984881471
PTMA,-0.03035844771856416,-0.012074351816525516,0.04694097139919196
FASLG,,-0.01521643720340313,
CEACAM1,-0.015019856443432856,-0.021171437480709234,
PDAP1,0.05740865857376125,-0.005677281979988837,-0.05363439246193812
QDPR,-0.03595011957174934,0.06670968761104362,0.029673108728699965
POMC,-0.014559005797827025,-0.03172370864065553,0.06658713980558101
CCL17,,-0.013791991220456901,
VEGFD,-0.02151293093094017,,
TNFSF13,,-0.022472898523001755,0.06388595404381923
WNT5A,0.08208929823721361,0.030223817098675682,0.03664587820879567
CXCL8,0.061769001777973426,-0.0015172048405669488,0.08181771487127844
GRN,-0.027114150123709376,0.015946432723176758,0.07504178749813444
MIA,-0.01913209630997691,-0.04277358321896871,-0.047886046020605935
COL4A4,0.070148547884673,0.031421586174384994,0.054979700848130614
TAC1,0.02013677578936003,-0.018130974887986238,-0.07167124315436314
RARRES2,-0.008012924038127985,-0.03292105922767779,0.0005073254047312097
FGF7,-0.024281320467138535,-0.018335859448991285,-0.00600682908993766
HBEGF,0.030321937511560572,0.09814185047630196,0.05891639470951773
CSF3,,-0.014520839089369542,-0.02267489404192032
PI3,,-0.031548959265336796,-0.026164787635616336
PCSK1N,-0.005567024383035628,-0.03490382469684631,-0.06416387598379657
NTS,,-0.021503382612059148,
SFRP1,0.00120128782227023,-0.021003698477724916,0.024033414245791324
CXCL13,0.01787918086880591,,0.07232238513168018
MICA,0.011108279916110287,0.04846715581860538,-0.002967891146243533
TG,-0.020423978497729138,0.18730456373907653,-0.032994176608807005
ADA,-0.03299196016487169,0.02258046666287997,0.06657664345064955
LAMC3,-0.007908617039484468,-0.04779847396906065,0.04416078225185292
CCL7,,0.11955222210496887,0.010614888696674617
NGF,,0.06121935507737906,-0.04183190209888294
TNFSF15,,0.053374777462765886,-0.040851497789998525
HMGB1,0.004843651497296551,0.021253207394556925,-0.04766201304634651
ITGB3BP,-0.024087555271039993,0.025317206506315977,-0.04840849856178877
AANAT,,-0.016099619394941755,0.06871192092941736
RELN,-0.0004936440366197635,,0.032780094990115465
IL15,-0.02601983613745098,0.011079512242676339,-0.06358197322660017
BSG,0.023530477180293274,-0.031527942991481026,0.032840013214344765
ADAMTS3,-0.0175352080801456,0.018356552682836324,-0.05450520543241745
CD34,0.013729258421275854,0.004777854539306641,0.027356364734727877
PLAT,-0.006622034420294568,0.0489471052445192,0.035567293351622675
LTA,-0.015019857984739161,0.05679915270110725,
CKLF,0.026774654152783284,-0.009927087285442032,0.06820169185653502
CD24,-0.007172739176926411,0.02793755464118517,-0.02963171940231534
HSP90AA1,0.004544555822893657,-0.04764482857880061,-0.052697868102277313
BMP4,-0.015921929927984087,0.10026956439510688,0.010948081895491148
SCGB3A1,,-0.03190478924117779,0.09140605851370881
IGFBP4,0.019247816455685005,0.03719496734374255,0.03591639416594109
RSPO4,0.0029255924621154118,0.04612058151304417,0.04266977744662879
LEFTY2,-0.01520432469310543,0.048028075561192776,-0.0562197725908232
PF4,-0.01366260224933304,-0.021667656420660514,-0.022262654002259914
ANGPTL2,0.034845190364532604,0.00780297863199562,-0.0015078973629579701
LRIG2,-0.04738460211850762,0.03472055923541972,-0.009651451433370935
ICOSLG,-0.02980170209493923,0.004821831977315627,-0.0069169027132403825
WIF1,,,0.008422111514607323
NPPC,,,-0.0333987662132627
LYZ,-0.03667653294008952,0.0010983687550205259,0.06248530191840742
