,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
ADA,0.04146296502889944,0.0852255807184112,-0.005938248224958201,0.0019933262709077018,0.013692668769148587,0.009794237158849023,-0.003180304936287468,-0.13177284850547472,-0.04011985111042361,-0.03131082334922746,-0.011782483966041337,-0.03241791411929907,0.11618583475989872,0.026726246341462978,0.043105679131950805,0.026114825065008954,0.11015882396857096,0.0461932577699308,-0.00760768425474157,0.043666127616498754,-0.05911102551318665,-0.08744058847918444
LAMC3,-0.0025922493196603295,0.2616615412283308,-0.01901934286852944,0.14772608579649582,0.024895198476231516,0.10259167153369203,0.008694928118856268,-0.0018954595560140516,-0.0014840553889102215,-0.05822918359843217,0.006649864814316195,0.008777383568636435,0.1523006323408742,0.03514646248979504,0.13186664422065553,-0.003148804128387954,0.10240452443478873,0.222137101167626,0.03612979366683258,0.09723259761041489,0.07520012559317113,-0.022944948489387836
CCL7,,-0.038616929136729795,,,0.08589277710198903,-0.038257248782500204,,,,,,,,,,0.014647549718401605,,,,-0.026568250364971298,-0.06216830429008078,
NGF,,0.0899009441486045,,,-0.04067562891735005,-0.04083563121011421,-0.019512724260815576,,,,0.025545289114476493,,,-0.01767402550990068,-0.03136125481467567,0.054270063369182935,-0.009284170173646982,,-0.026355739102664994,0.027212675022297933,0.011051642288387653,
TNFSF15,,,,,0.0018003049975590397,-0.014418146662287551,0.02759004867363866,,,,,,0.058420152933020796,-0.05574889540834195,-0.031672215816109545,0.0119998544302359,,,0.004729535311206043,0.04478047213385281,-0.08330131275618267,
HMGB1,-0.02314520948009901,-0.01990085373076134,0.03722902727232237,0.1306219633444478,0.008706693022993714,0.06436050552898749,-0.0037941355166996875,-0.12513270068737192,0.043052686431389174,-0.00632994401351958,-0.06668156390880639,0.028553147463702935,-0.027703259207575784,0.013867278199347691,0.04118878005264219,0.04321751201534428,0.11792759407471323,-0.11340378665094757,0.008060216634512566,0.019316593137161425,0.06821196595342871,-0.08653285619792386
ITGB3BP,-0.006682842995789135,0.006161400497776667,0.05987559262596527,-0.0126761973050909,-0.020099503490856565,-0.011405952071334385,-0.021592321049447884,-0.11842873988674925,-0.03286693897819202,0.00978683019231334,0.015272053282952214,-0.08088671386509853,0.04333800305765595,0.0912948813745333,0.054790458228771925,0.0651004699008119,0.0647455279429256,0.10922980834562851,0.030830698426499693,0.07649074296558059,-0.03875373447464581,0.06129779303973637
AANAT,,-0.025120347331991342,,,0.019955332238781907,-0.011278836928101308,,0.008436454148558968,-0.0028133586442597924,-0.022223337691768222,0.02331294832768131,0.018099524339976615,,,-0.021980264984817945,0.03882354405184643,0.024166442380080116,0.046475839405660004,,-0.02811031684005072,-0.023532632370479534,
RELN,0.008561572534959549,-0.05222835390573972,0.01235535885165849,-0.03927177412221456,0.004383621086691483,-0.029326715250396776,0.0034324264714325472,0.08209178519935743,0.08498359869601468,-0.011299209103251242,0.06326293744798318,0.0730742076356816,,0.010565415472480067,,,,-0.008271748621210233,-0.023502616550510405,,0.06575874156005805,0.01015339635415827
IL15,0.060428134829004526,-0.011004943094273233,0.001410814679503162,,-0.02038886498346185,-0.006270479430162949,-0.03974677273884895,-0.06995117488360841,-0.031135381089129704,-0.018084610775857646,-0.03639550048989744,-0.023031762424786474,-0.03534834051592575,-0.056591827196047134,0.07759144290702978,0.03503940331769269,0.1211927778078094,0.0441461274083027,0.058004012218115915,0.07461263115599642,0.026495659945580265,
UTS2,,,,,,,,-0.02882983210146265,,,,,0.031807815011978643,,,0.05027033124496955,,,,,,
BSG,0.10199994973160444,0.03190380606989941,0.022166638905210076,0.04306606692318363,0.01989089493429979,0.055668680692868545,0.013283560621762936,0.13893919351911282,-0.05942154562615211,-0.022533564895703607,0.15663164649323016,-0.10814781156483957,0.02950230604479182,0.07753790559798117,0.0199338882100245,0.09396066314034186,-0.04462148587059845,0.246302346873088,-0.05711639792586373,0.02257586684020796,-0.04759350362323734,0.10174158694131845
ADAMTS3,0.041109749795314135,0.03582921709629141,0.005949874211708132,,-0.01251904518039605,-0.008479365209309388,0.022544287492115588,-0.13487344197964704,-0.02149922442269561,0.04943584007034294,0.036380147395418394,-0.028410640184178184,0.08718662457842764,,-0.026319129635587867,0.0988370075480739,0.18520886949595997,0.17832531708274135,0.1168527052626435,0.06045592297662924,0.0038167479561345813,
CD34,0.04293509827575391,0.23749409341288982,-0.03001318003169158,0.04745667647524704,0.014327974201157861,0.06407848036021971,0.012851074961768098,-0.00892073276299851,0.020298279529900643,0.03713875113308688,0.04398173392767491,-0.003685021770962303,0.18360421150635467,0.13063203982191715,0.02325311690402493,0.08272377910259271,0.07067622598633339,0.20621317404409226,0.024332589923023284,0.03333095865377931,0.023263566252352177,0.06203504523577381
CCL23,,,,,,,,-0.0062692247609005295,,,,,0.16417324760253474,,,,,,,,,
PLAT,0.029802085098060434,0.1641828710853323,0.15667614065643945,0.0527677478258402,0.029548487389834652,0.05385542638435107,-0.1543817091281648,-0.10134036709409852,-0.07808082137787344,-0.03489467630523435,0.014024819887406819,-0.044752228976305056,0.12530074537462432,0.0991190251588964,-0.01667867049692134,0.17405642679391528,0.2072907150999333,0.23005688803773355,0.11813049239887011,-0.022679090140835762,0.08390387818661632,-0.0334949874049167
NTF3,,,,,,,,,,-0.035873768512229516,,,,,,0.13069563333267506,0.11578867232333291,,0.1790307450155081,,,
LTA,,,-0.01776001182491458,,-0.03403784309878293,,,,-0.02436478831357678,,,-0.02303176526783798,,,,,,,,0.03159667803512543,,
CKLF,-0.029909293635140947,0.039986165189911174,0.002319567049370693,0.12114937748171357,0.006783696433639526,-0.004341084421446143,-0.0980296897783214,-0.11874114598038847,0.03622355603044935,-0.05953354390294022,-0.10110880251525012,-0.12077204672243043,0.10611281033873857,-0.0237872937724519,0.02900278124288838,0.1372025127950735,0.2036321170741292,0.007789981201260894,0.058560145926241765,0.08696965465885481,-0.007889352860486226,-0.016447972971422573
CD24,0.00810778796679554,0.03440100059475062,0.024073485469288333,0.1358987434686286,0.0026891467818837187,-0.0460773630892369,-0.04264586011512546,-0.019456544015769114,0.08638585446920874,-0.07634535931844638,0.04646041425869395,0.008531109501920715,0.0634528434332225,0.07064860486327319,0.07119836948287257,0.06542948525339427,0.12754693355395919,0.032704063726933214,0.23284170578358757,-0.004284429829416698,0.055366316563770786,0.07853220883981298
HSP90AA1,-0.04985718640800285,-0.061383817154317726,-0.006691010074585694,-0.08214970589776066,-0.013308917837500022,0.07685426534698576,0.1335388566190229,0.16586659677003832,0.07976438818826978,0.008074087921475136,0.14959396643482173,0.13101159161817716,-0.023846182957560372,-0.03302630612877298,-0.030009405458443366,-0.09959757178491435,-0.21407996940140558,-0.0761082638195649,-0.03918543771535793,-0.0752582078230767,0.15136699479301036,0.026058219968791284
BMP4,-0.021940580821340414,0.07440812851382347,0.05161581665925735,-0.0024258773344396573,-0.039180716994435545,0.004869871447551789,-0.04917905511164838,0.07687038499996222,-0.04203215226773705,-0.0012777418303374143,0.09984970122798664,0.015525092260224544,0.14122432671182078,-0.03650835338827468,0.05616748245027903,0.015140930200277666,0.009904789024204498,0.1477565368404231,0.004995988899232334,0.03769152410640098,0.004896770891978805,
SCGB3A1,,-0.03861692527508848,,-0.03727526425537331,,-0.030394745798581306,-0.0217433090690841,,,-0.018745602702571362,0.036436685206338845,0.004844625259113676,-0.0005782218535284027,-0.05315922762429208,,-0.01607259073133051,0.06706251660771612,,-5.949183412170178e-05,0.01698715114677114,0.10590457370828908,
IGFBP4,0.14130684207940902,0.2643294534248367,0.005878966488577075,0.04755352600910374,0.04762558616896516,0.04222850020050991,-0.09491724043275478,0.005685585561098733,-0.03384357227912715,-0.0013811743135978692,-0.013761909470261766,0.007164745116726156,0.18633071799977244,0.12239659304114613,0.10002320813159303,0.04855537099567152,0.01923440845952185,0.2507128493042828,-0.06212357233424704,0.08414948941540437,0.06902647862156884,0.010974143698697864
RSPO4,,,0.06543298285708748,,-0.026982740798885258,-0.002719488563606958,,,0.023101555334600402,-0.01874559996060291,,-0.031948684359422753,,0.13148694893705676,,,,,0.0896312104378193,0.011871102010755395,-0.002380883487381516,
LEFTY2,0.0007088975720574805,0.17604105549026466,-0.017978131791509252,0.03537004073748481,0.008954406614865192,-0.05445032378785841,-0.01738668947836611,-0.03481032961496841,-0.05325023898187639,0.036467230469064735,-0.055389263206413034,0.06940861980326063,0.03405209856411861,,0.07436907509405176,-0.028621137430846436,-0.013319736395222395,0.22539327435549178,-0.04061094470090568,-0.0258370402712839,0.19246491359510498,
PF4,,0.03948924296914499,-0.016155144592831724,,-0.0231707573040766,,,,,,,,,,,,-0.015414627141036657,,,0.04460566214659853,0.03091930656027516,
ANGPTL2,-0.0020592612856200412,0.13422362630910692,0.030866810290171423,0.045683598459449914,0.0831127190586376,-0.03181523480682837,-0.11926871974682128,-0.08973273509928613,0.008777821204353789,-0.05662327148466,-0.07195548569087389,-0.14321655611239767,0.12938158875025735,0.0011919271495057723,-0.07762365218075232,0.09331077410376701,0.21194173231292124,-0.037614762866556815,0.008095734384901793,-0.005560560782809576,0.07837005160787514,0.00901362047919246
LRIG2,0.012190878910321529,0.007304137050384446,-0.02300716755164639,0.03544095068225112,0.006212823606197301,-0.027884580695754665,0.008745803248912212,-0.04933960975388238,-0.029420376736636403,-0.02119827519431298,-0.015980463532489875,-0.03968798275050592,0.1262389645848033,0.044568698955958816,0.036447047137785585,0.08325477075207029,0.16350816397073983,0.0784605927496251,-0.01003606548680343,0.02301901989366726,0.00621003825322588,0.03788252777583083
ICOSLG,0.018343659343340462,0.11029044292768882,-0.0378645204595726,0.09818565120807991,0.006262989995676787,0.07488945391696197,-0.030625592588587883,-0.08437496182310625,0.03063084006242162,-0.03557564813623316,-0.03528766242339256,-0.06110099376275171,0.15307016019835765,0.011703758237819988,-0.041254758021405026,0.0878445137559068,0.1667518525573249,0.05030488363435996,-0.0012531179806630258,0.09459412380185211,-0.0012550734144605228,0.11591520517874358
WIF1,,-0.05553231303680578,,0.007200041329547728,,0.05828786490104339,0.0649192041585667,0.31354381741221854,0.12021356684257908,-0.00028516326951595877,0.08761019699816182,0.2305882620101627,,,,,,,-0.007203691883114618,,-0.0007801456130933261,0.14049552435272744
NPPC,0.03864736906310422,-0.029554185426556943,,-0.04676490451869873,-0.027418078246816226,0.09896236675801086,0.07180597553421628,0.024772782895003183,0.012985623299626742,0.03965999727521705,0.05946947275410561,-0.11401242164327453,0.08944526525624016,-0.0473180956926544,-0.026319079088123372,-0.041301713747040704,0.0341451084482674,0.15278179474020487,-0.009115281922221842,,0.030992959602408734,0.12104177563892739
LYZ,-0.009036546047849854,0.12697881280002415,0.0361866842361136,0.02987808541779647,0.023699150652913923,-0.022749195801070786,0.03551966952433505,-0.10180747037473226,-0.0005350655233220215,-0.01488782203275873,-0.09324298994442852,-0.00485132044901016,0.05268926677306629,0.07261134898324696,0.09314963766004666,0.04488632085783702,0.10896510254592745,0.11765767867274976,-0.037587893006174496,0.004003041874228647,0.01878115008701839,0.09373076939729266
EREG,,,,-0.04700557495314913,,-0.0018125589841332561,,,,,-0.027153468216504065,,,,,0.03674690338998218,-0.04577589297773205,,-0.08208735114527102,0.020448189725837115,0.035460866476608906,
SPTAN1,-0.0162739858906408,0.06699297952771557,-0.013881892726209015,0.09952289161167717,0.012882154277811296,0.03442016833930596,0.06267833961565285,0.09042759080505103,0.10454830756192586,0.01994503221632243,0.1728692908466742,0.08063800008637391,0.019703528381512316,0.0872218105572373,0.005320049777045915,0.0901952543095105,0.11986726135039025,0.04446486149585629,0.11569450207539451,0.09058483981193775,0.07407314135714523,0.16439593057949997
PTH2,,,,,,,,,,,,,,,,,,,0.013654493904347944,,,
LIPC,-0.009164822784773296,-0.018849952662293893,0.08437071343208509,,0.047754169823703584,-0.03396367611151184,-0.03449027608353543,-0.021378031822131487,0.014616316340104466,,-0.02776101339397521,0.022765929429523706,0.04736496016391154,-0.0498955341247362,0.08967566790164722,,,0.006090220875747832,,-0.04783427252865532,-0.07079286800529859,
COL8A1,0.02890607758534794,0.16093248646425615,0.0038237878845215037,-0.043538964731044495,-0.019527684504292153,0.021177534905701186,-0.08131136401352286,-0.039998873861228544,-0.051358533468823644,-0.00996871161958047,-0.06097615967717879,-0.10238292010811834,0.08610346413691379,-0.046374173428928696,0.03310807306717857,0.0793969822087242,0.02129512188298373,0.2448777102878181,-0.013925768248653205,0.014968219257151949,-0.05821070101191905,
GSTM2,-0.020495334772373003,0.03998561357766103,0.00402724111572994,-0.01905243754638336,0.03331872210173114,-0.05788079495902964,0.011431981348614392,-0.00010720065447021102,-0.017401513187346496,-0.0002387073046259963,-0.02875939095048648,-0.052379042087547,0.07897382024594349,0.09678619527792257,0.010580910667607118,0.04410996735801785,0.08294787100523661,-0.029483320885226583,0.02449165110839252,0.009231260214595504,0.0242337030589459,
SPX,-0.03579765936470788,0.015227748945562815,0.01496850770712507,,0.023042376495545976,0.09443542007702838,-0.014938162851872485,0.11343281152968754,0.05091839474544527,0.010783659605418624,0.06336294092961058,0.16813846436503657,-0.06689288592439328,,-0.026052292873804884,0.02705253389905772,-0.016347005571578255,-0.14093361647730948,-0.0746672237489484,0.10243851553968518,-0.0629131890608698,-0.018458146376388426
MFGE8,0.03937793162036987,0.16230609658892897,0.009924620691205964,0.013507038098876196,0.1163919477690654,0.04083088592361168,-0.028798414291883963,-0.026228306103771366,-0.04866803956456387,-0.08090672993169154,0.053653361372357565,-0.08887608941093596,0.1203805172801569,0.0414624117732486,0.06584165601877749,-0.042949756608362324,-0.06905884399477323,0.18665270345734786,-0.030784939403502746,0.09373163129847233,0.03192417890965884,0.1116337510687773
TGFA,-0.01930471726818052,0.0164813897911439,-0.019967762498397594,-0.0006469700481038242,-0.020682003627327444,-0.06660789672964787,-0.04973183178605915,-0.1308829294849668,-0.06659109806373045,0.012457744204219634,-0.0182789874660552,-0.035751957343107044,0.0798198303085214,-0.0011289089239161188,-0.08161923262629082,0.03993820464080268,0.08261166295521526,-0.05779615559042145,0.01531835691211254,0.02585612524359853,0.06111391134120651,-0.03590306066760527
SLIT2,0.102737083372886,0.07899500715191071,0.0008063496416778786,0.11073449835747175,-0.006141896576990024,0.11521295151810339,0.06683999814000438,0.16037601906263924,-0.014853574025662404,0.031288738006669675,0.06070258188586635,0.1651688432588869,0.15678867738571964,0.10414261580925945,-0.029764550859626402,0.10749737765047744,0.03512474937725886,0.008614013245768494,0.021344402350905643,-0.042615115855973315,0.023666838384665864,0.16577714991535666
PLTP,0.007966854206407432,0.020620175286040637,-0.04406414721958541,0.05598948574875332,0.008684345824004758,0.008045302783875802,-0.05827918878314442,-0.14476312396115917,-0.014428100941254051,-0.11692804195773193,-0.10705753403841638,-0.04835400609620118,0.07584101808556644,0.03377064014064161,-0.04749306098656745,0.06368017113718107,0.10271343085356771,0.1900713163015016,-0.12421814730005805,0.03439445653508412,-0.02095132947290531,-0.09511761322393301
APOD,0.01742177173421952,-0.01587957951047945,0.05448173452067571,0.15765260229796937,0.03206327993472891,0.0033124231797490105,-0.001531694637906157,-0.22235703407016474,0.06184849270639163,-0.03618583077643619,-0.1001162501757599,0.10288185157660013,0.00966443189260923,0.007802290505905501,0.05343697508846349,0.07328958961993885,0.12687502316734492,-0.16763654587642812,-0.007997027595887603,0.06352155797855082,0.0026831069745615285,-0.22138003028920342
B2M,0.01970607556730222,0.2029183011386587,-0.010272173277117448,0.05767489544760452,0.06503281532597353,-0.017376810048633538,-0.11826504040154093,-0.1913416821505989,0.05981765260551658,-0.10603314061257721,-0.13725648249087294,-0.1667914532478062,0.1928046566185755,0.05491746327407135,0.14149397335833974,0.14295910424790273,0.25678452413205266,0.2284974755658441,-0.13770375891757486,-0.024155488661205312,0.10305931675444772,-0.17842525690056804
