,MGH258,UKF248,UKF259,UKF260,UKF275,UKF313,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
POMC,0.0031156723453323655,0.003565431855951415,-0.02481830663599805,-0.009210093845343813,0.03150243574019602,0.04650685887901148,0.015221235821544771,-0.04658988707615138,0.013388129516796509,0.03377335369267112,-0.0751279851814061
CCL18,,-0.015458567583559991,,,,-0.008423375742562262,,-0.019964874608424433,-0.03659698481343419,,
CCL17,,,-0.015447133531855615,,0.07149059022160417,,,,0.08126428391844578,-0.022800034489023367,
VEGFD,,-0.028053895893902978,0.16490093249021795,-0.020986850050304876,-0.01414820172481845,0.010442586145518733,0.12053079206426963,,0.06940171729249188,,
TNFSF13,,0.041671544458406845,-0.010655086993217081,,,,,,0.05798081766279168,0.09844830839190234,0.07562619055102698
WNT5A,0.05847595391260856,0.023881597252191872,-0.0589182898172405,-0.09741573807345805,0.022324520098038723,-0.003597664136515915,0.021921928517048193,0.02240747115786431,0.09194133608618356,0.02859393932210374,0.06808970059043054
CXCL8,,0.01222800633381015,0.15891440533486528,0.10706605227353969,-0.024221106526641556,0.1053025927613465,-0.01633044703893435,-0.035151305082540475,0.09070621357687561,0.02018096360493674,0.04750240847455785
GRN,-0.08259402412244028,0.06377236765041114,-0.07514073474891984,-0.02114271459821892,0.03904380967088475,-0.02054995415326882,-0.053519787315140975,0.023801632020583205,0.0461998755023792,-0.03256960932100735,-0.11237100165612453
MIA,0.007666837948706675,0.04381739965178617,0.07510814175440858,0.06949296835941343,0.03921056034512891,0.09489187124616784,-0.04688460184379906,0.05333887921857071,-0.11173082772272168,0.1373599764233344,0.07636405881309159
COL4A4,0.012529817456576182,-0.03369249033829406,-0.014508081084993536,-0.044113391682999985,0.0065650680149209285,,-0.03710853558758107,-0.025241839595434593,-0.03015668295838389,0.04052677563606299,0.01721230880871721
TAC1,-0.04781123296827868,-0.0507051056550326,-0.0683941814885394,-0.04820334706083709,-0.024259462780412678,,,,,-0.029972963740909922,-0.07712330150653676
RARRES2,0.05519204694052477,0.030454232704366965,-0.06998986686936073,0.16431480712985008,-0.013055761496629546,0.14572601196105814,-0.003652655047087149,0.05693359028356244,0.058032911504348424,0.027982900068277753,0.11936187989312189
FGF7,0.022723019021966977,,0.06857790294714103,0.06762690316319275,-0.03160527614774832,0.1022914262094153,0.1281407969508057,0.08649211540422065,0.019102391331552934,0.011588525930749898,-0.008202917571921823
EFNA2,,,,,,,,,-0.01790075579713327,,
HBEGF,-0.018125663482414418,0.03776971238963484,0.08845955027139048,0.09084786422624194,0.04811824521535641,0.024682482143051826,-0.02420581441280399,-0.0279984483873863,0.023589343358017115,-0.010235221327519297,0.17702360974103987
CSF3,,,0.18874094462635296,0.1312974421693308,,0.17246204487597044,,,0.13708610382449765,-0.006846517229146261,0.17574438779082036
PI3,,-0.02951387190981235,0.11161760463311338,0.0445040660554653,,,,,0.11809552638994444,-0.018735033250094284,0.04202369647719521
PCSK1N,0.08846565688835306,-0.000303560723158389,-0.05495896586345915,-0.029311741876494234,0.011895228586339806,-0.043642824377136596,0.016400486276511226,0.05431043394748414,-0.04954163638077872,0.04379069013816355,-0.19037030417087486
NTS,,,,-0.011561952733844805,0.0020182679569210145,,,,-0.02180867403009772,-0.03554801169380181,
SFRP1,0.026910866493732956,0.013647245222704423,-0.013478221093717789,-0.023942361471278012,-0.009382660428251081,-0.048129135624998994,0.038045017357451166,0.0015216707535148067,0.06771416604127777,-0.03472196596085936,-0.054898451986403966
CXCL13,,,,-0.023727185975959724,,0.044083028198375465,,,0.12502598878673077,,0.08535570924741492
MICA,-0.020251486196619643,0.00691642030837015,0.03815851228432784,0.028530162622070834,0.004762714919687028,0.026685273236160417,0.10223717626654168,-0.01247909862884025,0.045398436848176245,0.0302976056495956,0.06819516340287553
TG,0.06314349002215647,0.022753033340594257,0.02433680962832649,-0.03509178305654464,-0.013378610416531688,-0.004430407531473169,0.09046360811882152,0.010554703315704156,-0.02685976611436803,-0.010473323313004728,0.1067730284719226
ADA,0.08824827239731863,0.06874618830129374,-0.0020532275494633927,-0.04649999011289765,0.010125851920416248,-0.03808525036254619,-0.04670764506311838,-0.07135378801731086,0.0861409269107438,-0.0048552083465858474,0.028763804463076473
LAMC3,0.0690590901431433,0.06137590259306316,-0.05275158623104091,0.0073834339027307495,0.07087322678636757,-0.029788440820069612,-0.009842215749816875,0.03505868711940816,0.05132168971510312,-0.050660069198013614,0.030836712555509356
CCL7,,-0.0178446420524436,-0.010516110068482808,0.028895556457887953,,,,,,0.04212420883851866,0.06223857965207135
NGF,,-0.008445566999639406,0.16031060023486007,0.012344813935001182,,0.018908662291475777,-0.03203024843597321,-0.006255069371970229,-0.017660139523248124,-0.07531279747307643,0.058418481780995915
TNFSF15,,,-0.011710202897610496,-0.02329129865991677,,0.09258969001508342,-0.053327266451574595,0.04006784127176418,,-0.014028314966512571,0.04202140171667755
HMGB1,-0.03504016938761901,0.04007620154339678,-0.11191483766034117,-0.05695279984672708,-0.01598895112466845,0.010763645011220978,-0.024079380617003363,-0.019350682775463902,0.04043915064974268,0.007853874359460665,-0.058048621490011935
ITGB3BP,0.058307197901724346,0.09099273382093914,0.03657004925604352,0.027764387731581106,-0.011224028587085473,1.575468151372614e-05,0.06197074435819417,-0.009782838983214361,0.0022277766336159187,0.07321917325713473,0.041649105413201076
AANAT,,-0.02588986074535389,0.04309804264793137,-0.02098685304629599,0.01095122473029178,,,-0.020794253795089583,0.08043479935513584,0.005165443775061005,-0.03514542722635296
RELN,-0.03606017232246374,-0.029225175711022917,-0.018494846840244057,-0.03554928765161296,-0.02648939672742503,,0.08164633812389117,,,,-0.0770750633929395
IL15,0.011209979303607457,0.0007970253652232034,-0.01849701730381878,0.022560688665355242,-0.03412645463309308,0.12572941815148506,-0.05413358284070131,-0.03515139695359611,-0.004718360196644013,0.04713320447612197,0.06719917526066471
BSG,0.0938484683104327,-0.03283537084619896,-0.0015267177867702298,-0.015406585871571538,0.034663640541815754,0.07195139918411995,-0.05285857606398383,-0.04319814487735877,0.05667043909984684,0.048288523757538615,0.040436505354160955
ADAMTS3,0.003724271336737779,-0.011611027397818528,0.07365720091233113,-0.01456537783720334,-0.005564159921901278,0.028676098054518897,,-0.0248990019768322,-0.029964205182483057,0.08489946773248283,-0.007803724567694568
CD34,0.060424588888119954,0.06458786296485729,-0.011649266204663385,-0.04623499526180753,0.023010167559450564,-0.011720584772959302,0.15148943819803615,-0.029071597625390896,0.00819291242745517,-0.020017305129629168,0.08814339877088093
PLAT,0.08996897098279516,0.05200538584107184,-0.06899878194677551,0.07542114439589552,0.032541589824164614,0.03415330222274943,-0.01879157277730272,-0.00891539933676977,-0.11235648411875604,0.032418005175136766,-0.02936947792137491
NTF3,,,,,,-0.030170522363014127,,,-0.020919325292508166,,
LTA,,,0.1333855193026422,,0.05893327740502267,,,,,-0.035819586897307194,
CKLF,-0.05392585071458074,0.055306911501909806,-0.05094008111794014,-0.041213779094076336,-0.011105446612265278,0.06413213662885066,-0.027941236241936798,0.09066790580885985,0.03688957220726608,0.056059042867199836,0.07169339006619288
APELA,,,,,,0.046238191896159284,,,,,
CD24,0.031093480038295655,-0.018976664001646135,0.008557774717295867,-0.01974612162518007,-0.01739348225927709,-0.0726741966907176,0.009351373400425994,0.07514699451074243,-0.10633151876006265,0.0723732831793674,-0.05329327862296751
HSP90AA1,-0.07095855113545414,0.0017704837747092002,0.0190889729916917,0.0919836984331958,-0.03012216596292243,-0.06503710134087302,-0.04351298110534157,-0.06784282861558509,0.05874856525247701,-0.03214541044859031,-0.07293216535882709
BMP4,-0.02690927118990914,-0.039202645289805334,0.027974168011106738,0.06760309112258887,0.004280564500131,-0.0016629300709519526,-0.07592545474211497,0.06500398382456367,-0.03557491660716539,-0.016782511806354258,0.05412459230564504
SCGB3A1,,-0.017844640268003233,,-0.010158404314527565,,0.05901684451300879,-0.05085008904869422,,-0.03426664670432507,0.04929314346871325,-0.0195377338250857
IGFBP4,0.09738067137757611,0.04444094594685808,-0.026124783502915666,-0.01675816959700425,0.015412238680468704,0.0031816051013885964,0.08563445896302646,-0.044094839224520094,0.14619647307887257,-0.05917687385625066,-0.023157410599395113
RSPO4,,,-0.02063077780855173,-0.028845697538772263,-0.013477028749244582,,-0.04649497247762135,,,0.06587621673269013,-0.014323818657507823
LEFTY2,0.03142844213548819,0.00712115170541497,-0.03011591142983082,-0.002405404163230676,0.030849468702086994,-0.01601528350554247,,-0.026573294040589487,-0.020582652988844152,0.03678559393518299,-0.014247019421418119
PF4,,0.13284561444211282,-0.009175098855029245,,,,,,-0.01640728201513112,-0.035819578608389094,-0.03517600907657252
ANGPTL2,0.09664879304328912,-0.023067185488022716,-0.06286341807495284,-0.06918431037931214,0.009493933656546475,-0.12161705486158225,0.04487433396991719,-0.011736039790777844,-0.07910117651744467,0.0806942589783877,-0.06620219810100769
LRIG2,0.021982460210738623,-0.008387760915461687,-0.007754822150730597,-0.008293551376454258,-0.03388816440882641,0.04444898452877036,0.012356604620831765,0.10666870347579326,-0.03003203207565148,0.07841342805208132,0.014324550927261055
ICOSLG,-0.03325969564395451,0.018940736963011746,-0.0035195592573194203,0.033325702837204055,-0.004319483606664729,-0.05685521705024302,-0.0344634121537791,0.004329653583199214,-0.01848462516883834,0.10574795504459793,0.04691953641659983
WIF1,,-0.03330744958128208,,-0.06037572726439077,-0.010399903873167061,,,,,,-0.06441639506278662
NPPC,0.023453626500574545,0.05475927239771504,-0.014232840962482516,-0.0013005828504799267,-0.02028690802484777,,0.024756588958121925,-0.02489895415680791,0.04907803537704662,,-0.030813166037835495
LYZ,-0.04359871056691609,-0.019098410093351715,-0.012774415999203615,0.08227650022105086,0.03125273748109115,0.11172310554209822,0.03207881972300095,0.016785505491177286,0.049129564207225626,0.03143767385359463,-0.04422846234473065
EREG,,,,0.08680241085585841,,-0.018727374399683888,,,0.055918626897904146,-0.008075818678615595,-0.04218916518507558
SPTAN1,0.0779665345919047,0.02193004022473879,-0.12163398829880817,-0.027716237419910167,-0.026212456602088433,0.017575780508736445,-0.020668901197230166,0.09790051743358484,-0.072428012399199,-0.01605879967084607,-0.09535862713295754
LIPC,-0.025753589183798126,0.05205612384466922,-0.016488335979561064,-0.027927382947734586,0.02936496321691129,-0.02341617597983799,0.05207370282795138,-0.05115924737063271,,0.08894574313153192,-0.057654911948953405
COL8A1,-0.01695989801024535,-0.04563935402054473,-0.012826884482573565,-0.045275328285887775,-0.016232975070135866,0.020698058780595743,0.016304956060772986,0.08637868576595703,-0.05377399441850044,0.03221313902934924,0.18009621183579883
GSTM2,-0.03098207347644669,0.01937355164806596,-0.004159165207771273,-0.056548724300087234,-0.03204221434216948,-0.0343311661246872,0.0521455827741111,0.059548554633567306,-0.03307888031741747,0.004345567276131788,0.0646968581967381
SPX,-0.0358943959623002,0.01965626313720543,0.08919849464700647,0.005695815458210776,0.004432921992587332,,,-0.009327307708755634,0.06117746699948216,0.01064180510378114,-0.002545938257921888
MFGE8,0.02836296059250399,0.049374408926640294,-0.02227565178193494,-0.020087123941021655,0.0045427768358297675,0.059073382109012085,0.0708012693036371,-0.0582172868889821,0.05721293225464059,-0.04420897388015526,0.04665800609617882
TGFA,-0.06884782991420607,-0.03977316564058677,-0.0002344505577707063,0.059859968979475625,0.03965766426586455,0.0841203421554133,-0.025741264154787852,0.06767974748192723,-0.047296331681546344,0.03035244105352611,0.006259874160571501
SLIT2,0.053713176411413696,0.0013651859754596168,0.014318104369804817,0.005065456684118117,0.04418751097338828,0.08509914453779888,-0.014927874447523037,0.07399523957281967,-0.018863981608711538,0.05907667623170824,-0.004922685506976364
PLTP,0.016616304984873265,0.010187400259892985,-0.08627246426657798,0.040155461645108054,0.014820456938671399,0.03282910000443434,-0.022655170590743325,0.0016758905516006638,0.09916258501325835,-0.008745358360639607,-0.00030629269023860125
APOD,-0.0985794021426198,0.011918817821161224,-0.07954460393662147,-0.11316404112580804,0.013187454595590037,0.004925377732282299,-0.02298677174740599,-0.08638340162386204,-0.09097599252057155,-0.11708000373382131,-0.05115240806069505
B2M,0.0411121937779848,0.061890165822870186,-0.09523132865602768,0.030771397975635006,0.0011940961775946774,0.10668902694165325,0.0527279477230632,0.0303883041175728,0.04969134497662567,-0.01524223457427417,-0.1191479942550905
OMG,-0.06366379158028274,-0.019853041928046416,-0.08007560049969861,-0.11096823866769681,-0.062443237452599186,0.11831996252411205,-0.03273731576669394,-0.026537318983477925,-0.043145417858837604,0.0093311020038176,-0.1419243416923907
CXCL3,-0.010458203793602619,0.04872916734934994,0.20453990813847853,0.09586698764072567,0.006649914084166794,0.1604506127530761,,,0.14079980229935454,-0.03707799232515396,0.1587664671367739
CXCL10,0.051815317053254456,0.0553901795623316,0.03818810809255113,-0.013575197916140895,0.0668648568101137,0.03196712028065211,0.026037374283284547,0.05202148091634369,-0.02200692159573339,0.03535662900856866,-0.008345866045430368
RSPO3,,-0.024239676463122348,-0.010655087343123858,-0.02792736572913302,-0.020355014684576466,,,,-0.03765673962019979,0.03801347124486077,-0.060339610801398456
CORT,0.06913676091510867,-0.00754148855254036,-0.00024521022824996254,-0.03389407493127365,0.017374668064373322,,,,-0.017169386710613518,,
NCAN,-0.035926999768818184,0.009267657621539957,-0.11563303140621292,-0.1066917480709625,0.03942738489648495,,-0.03946282146006104,0.033644885738038706,-0.13098905428614127,0.04125763544487666,-0.11158171924167279
PRG4,,-0.0003632286645266985,-0.010516111707262459,-0.0199958935976663,0.0453426600017425,,,,0.008152711557060337,0.007549574294784299,0.10891716939402026
ZG16B,,0.03146980691987729,-0.012205233754016982,,0.11015389700871708,-0.021127067575399696,,-0.023116248484077055,,0.07824372074795816,-0.026273729754932033
TGM2,0.014506279358933605,0.03372647585958012,0.0031868887794205825,0.0881700898029465,-0.0024919110181759138,0.08873810132280782,7.920275984157035e-05,-0.029628220125741903,0.08273134456304312,-0.01118767416943421,-0.008861263205471622
VEGFC,-0.013714310706557953,0.04811660984896389,-0.01874252685363443,0.01760501673379277,-0.01364325647624851,-0.014995330141986512,0.03912088670842456,-0.005522127577336085,0.06201201183903182,-0.015601556933508922,0.08079092772790597
WNT6,,0.12765154172991805,-0.0145451365758067,-0.0002795749029032895,-0.020490656165463045,-0.02362438013153337,,0.1341342649315801,-0.031910072608604845,0.007200859326813292,-0.04081938203496263
NRG4,,0.0468031093571979,-0.012798589016450168,-0.02848153551614024,-0.01768883358583343,,-0.03710849465358465,,,0.04028940265117421,-0.06138608974748817
PMCH,,0.05305335126950501,-0.0177336919659412,,-0.01347702809883238,,,,0.09371237030972086,0.009980711458327365,0.010113838651268199
COL9A1,-0.006347501642598448,0.043904633359734824,-0.013367192113363997,-0.043863149878948314,-0.024676933228848712,,0.10559548707922992,0.060894856446936006,-0.015475998380488794,0.05237869992108102,0.11951139732834737
GDF11,-0.04320329013139166,0.01898557774407337,-0.0058831770740112345,-0.015429963879188009,0.013069620994748739,-0.041239729792846624,-0.05089275907939217,-0.03782441790248507,0.003027553972321109,0.04965632825926029,0.03154586698664225
RAET1E,,,,,,,,,,0.033963433518081045,
IL24,,,,,,-0.013322656487529748,,,0.1093455917284654,,0.17131209787710674
SORBS1,-0.036512791555911014,-0.08578107132484773,-0.05143799470779894,-0.018314810674850603,0.019815169570333992,0.08013001394620037,-0.011310401404405736,0.11920788506986393,-0.019677274267359813,-0.004684935796268026,-0.07000539898039107
DLL1,0.02219389573223458,-0.013381467880783404,-0.04222973679495918,-0.09108387503092696,-0.01580695257894145,-0.021223636486273813,0.0843350520095783,-0.01877467461092204,-0.02994954709112752,-0.024254852273730223,-0.01801115986065415
TLN1,0.03384321917315384,0.07127342407267884,-0.04848378755823263,-0.007180250800267055,0.015713453278517343,0.05700535125608294,0.010482580356551481,-0.021539471439686098,0.005377423193103239,-0.0052813709109597795,0.030253815641961473
COL2A1,-0.043319452959990484,0.018861560145607383,,0.023244807660880714,,,,,0.2067733958452286,-0.037150750286427725,0.003369808112320841
SHH,,,-0.010927966662855941,0.08302891431558691,0.047628822794058515,,,,-0.01889971110691931,0.02168527418216004,0.051431949912069085
PON2,0.07867112994814131,-0.0022353230571034665,-0.10556518840502188,-0.1060702728840287,-0.01692130174706102,0.015933214456740005,0.01212290456303323,0.06561075662028083,0.008620945120075165,0.060236248951479825,0.09419956933214534
ICAM5,,0.04946307914213656,-0.017032011669388242,-0.006152302901520527,0.0274411814337842,-0.012611531303259732,,,-0.001108374117973637,0.06353920347594502,-0.025876148079086135
HPX,-0.022899720685348575,0.0353719589379143,-0.015923126546552167,-0.011362904704151106,0.029272321708852186,-0.02504159389559315,-0.02769978263633582,0.09790115822664197,-0.007041441782084786,0.05123239213029817,0.07251108226325777
SFRP2,,-0.023724496791206508,-0.012445769766772185,,-0.015059227956216469,0.04600180712504091,,-0.029668348266481636,0.026101502060000982,-0.048398657476368956,0.06908566966987635
CFC1,,,,,-0.011587552993517209,,,,,,-0.012550194159178584
CD70,,0.030060412003096653,0.1915524452538013,,0.03268535612916403,0.08154392972240258,-0.017144879663721017,,0.04496350606961727,-0.03894640894938407,0.16467730254327764
HP,0.00100264025885711,0.012574197349612641,-0.015191737176248318,0.030851375375649543,0.007181916201069795,,0.08799608309547803,0.06090988345105806,0.07308193781589431,0.006429817237402366,-0.03097843720321673
CXCL2,-0.03765135361379072,0.026515485255236924,0.13078476352941376,0.10723867150563557,0.019300332727832364,0.07536633430946592,-0.03655782726732658,,0.10459264521442675,0.021194986848157762,0.08983670016691507
NPPB,,0.03939534320074629,0.13103066885954906,,0.0960803602646081,,,,-0.037154183145658604,0.03906086787921375,
CCK,-0.02176591995425924,-0.03201311835117661,-0.048774481984982146,-0.04895206048218776,-0.020018232342044077,,,-0.02877102842684172,-0.0653348299037393,-0.009069829609511713,-0.20645728120127327
SEMA6A,-0.0189881837904654,-0.04922631624778033,-0.0662711159774662,-0.06543667416758792,-0.018544678122029225,0.023464324886324054,-0.008636043648238856,0.07241724049740395,-0.012938160685589397,0.06811203960437077,0.05669792866450407
IRAK4,0.08496644823931479,0.0565937569607696,0.0023732978190876062,0.03396249456717535,0.06804525355275079,-0.03158097124830561,-0.08013142191038075,-0.04373567581546759,-0.007203481907147985,0.05443891570531243,0.04660262974571144
GSTP1,0.07149690603679562,0.008459540402688983,-0.020263552516708253,0.0781151372933538,-0.027756378419788914,0.10268320110764446,-0.0014086010073404963,-0.061501455003025375,-0.05821179863315779,-0.007696026442916017,0.1447123398661147
VCAM1,-0.016067490978832057,0.04701420997057724,0.08151501370827272,0.08290068557839148,-0.026151345166541707,-0.045350061094095034,-0.004348654291811778,0.0985314291773088,0.11173016924499649,0.07902698403024455,0.14717838229099592
NXPH3,0.013037810736930437,0.019959431611340502,-0.016037100337178145,0.017515943617606142,0.04505868634419332,-0.02514031327606212,0.07556967279693688,0.10570154477255507,0.0058345364466768305,0.09729562727497994,0.056192419390065425
MTMR4,0.07357475591619865,-0.05331369998862156,0.03628864153864594,-0.0024227253697768616,-0.021847654057753987,-0.009915861209001208,-0.06770586862272188,0.0009551988407062092,0.009644447214519422,0.021248359246615542,0.006528214481088829
LAMC2,,0.07685688392430967,0.11849738460977169,,-0.012773352618842493,-0.019351765080113065,0.013994256052641634,,-0.02120380329972653,-0.01263851953047951,-0.004968743970474539
IL10,-0.024003914474560906,-0.002544963275019209,-0.027441706348714807,-0.040128338257644905,-0.02639704558175675,0.04464447170262428,0.012164722798071913,0.1286805288283299,-0.03968790357531681,0.015558254999638855,0.006171515674833178
SEMA4D,0.007599080694187355,-0.04621557357032716,-0.015530979274180836,-0.019537436367958818,0.012074528770880048,0.04713782460395477,0.09479841859066233,-0.02638731114274221,-0.02224137033999186,0.06739918349889532,-0.01354655817249627
TRH,0.009537098231054027,-0.033737291926782875,0.0899208128569785,-0.017574970566614855,0.01809174687326385,,,,-0.00831885704719213,-0.014635349009253418,-0.0031251783907614615
SEMA6D,-0.01268553205978545,-0.02110150096412841,-0.0687165397837064,0.0056115559316802744,-0.03015690179367013,0.06583049497997595,0.05037764075705897,-0.018052911418656732,0.008313002751782341,0.050569811395303775,0.10103062464503104
CEL,,,,0.11971099070074374,,,-0.006509620582930608,-0.031957013433404284,-0.00981804400098872,-0.0014671540660727727,0.05297690814021849
PDCD1LG2,0.04779068844826147,-0.0504007292941403,0.007613520186365138,-0.019468834185188046,-0.017465951266151226,0.039738451810309786,0.10965682121129397,0.06835775213635246,0.04349752312629561,0.11158363216339705,-0.015729120801109754
SPINT1,0.022085773181866185,-0.04571224529527924,-0.0019653761990020345,0.06888122908163373,-0.02219090890334274,0.04884735397634253,0.08412258665183539,0.06669643248511921,0.006552258340455377,0.0412465311111947,0.04507572836622584
CTHRC1,-0.00945844837409008,0.003975881288752933,-0.036242626253081826,-0.043781973229045576,0.00867993952836491,-0.14482865751275206,0.04320910155842993,0.1127331636518668,0.08493276067480726,-0.04955585179330531,0.0515580301474688
PODXL,0.04981672918921199,0.03287901544854923,-0.04270173900612538,0.015086118495608801,-0.04094515362844892,-0.006411020162742863,0.08459675670767443,0.028868941984995226,0.026713807534465527,0.013773280000868861,0.003711463372954609
JAM3,0.0759451836757593,0.004698420538636377,-0.016496498567219502,0.004985278679779568,0.013483684686568081,-0.02654651065346319,0.1120206387465279,-0.09268437999731917,0.05364790760036167,0.02089607398788376,0.021005928841950607
TGFB2,-0.008623037698665185,-0.026112258193027073,-0.0651940848601209,-0.014347545607423663,-0.02266484797777651,0.038034215176838825,0.030039258273070957,0.0993360407999988,0.027482590405799253,0.060213027435181365,0.030262174784200208
COL18A1,-0.03648078996800492,0.06172730166150072,-0.08736275429060052,-0.0681428145968728,0.05648354035611714,0.023832222009714354,0.09058953431829024,0.028106592876162247,0.1602944533904722,-0.09362972583918797,-0.03292274787639227
NODAL,0.047019238780916656,-0.03712739982098362,0.0063204000110656635,-0.04232922571947733,,,0.015442825880106106,0.04938005765482218,-0.019943713480713464,-0.039694088186446666,-0.06782644581242611
INHBB,0.009095916066096766,0.024060776988021622,0.006115726215808084,-0.056577950095881645,0.05829958982759671,-0.054205071097881814,0.1079171735849114,0.024624000617684254,-0.01570790758483078,0.11170714904452415,0.006019401729252907
LCN1,,-0.018069327614685833,,,,,,,-0.018834314831602663,-0.029330036697092422,0.05863843404655341
ARF4,0.03893396487693627,0.061824831203958604,0.07144368256407421,0.04202503280535512,-0.01591846589325305,0.055649000766808385,0.06137757454437804,0.06407387271454208,-0.06455436281610175,-0.021181393677118448,0.025713693003921196
CXCL14,-0.010466172626043192,0.01747536072282432,-0.010721657859033458,0.008827730161566134,0.04288424766978664,-0.04144918945117137,0.07483582994040386,0.03290738525144736,0.09695755620983106,0.12272375202043534,0.03159639075007385
LIF,0.07990839548340249,0.04306482410751221,0.09776673935683997,0.1468124168982604,0.06774844551321578,0.02511451678878358,-0.06345182344318123,-0.020514361357345558,0.07984159363739897,0.013551880612425593,0.17947817983001893
IL17B,,,,,,-0.0320121714691341,-0.03543403113365535,,-0.015485940718932386,0.005641439736159735,0.009259270057215184
MMP1,,0.030348256572741344,,-0.01757496673268572,,-0.09391323949379252,,,0.051646410796478325,0.026902278336765097,0.05373708193797731
MATN1,,-0.02372450002423868,,,-0.010273965145382409,-0.013322658407835036,0.10929640095929052,,0.09474795115118718,0.0989336407841105,0.11006383975894272
ADAM28,-0.008556589599758937,0.03257620545290739,-0.014425204916655743,0.055673430633913,-0.025448361215947814,0.0628397853713299,-0.05580541403247363,0.031149882816465375,0.05236746647746783,0.07954003676574341,-0.028415594467106103
TCN2,0.030405558273177334,0.022037648234528865,-0.08382501743066595,-0.04751357823297924,0.05257436094544203,0.15568332555393158,0.04413716123600907,-0.035415386396610175,-0.012923213466719154,0.041656838346056206,0.0012747993305201222
THPO,,0.005217541215829348,0.02903110667792888,,0.03440465471562436,,0.014489999610388798,-0.023843910236208268,,0.06538617874469131,0.0041992761009617685
CUBN,0.11905277400773046,0.003869883409867386,-0.035328169364195534,-0.03460591916595853,-0.0378217701341892,0.02288601853844615,0.01772591632545425,0.07296511560395165,-0.015007565584519227,0.06948185852847838,-0.027386853519833394
TIMP3,0.05331359389453125,0.015209593562076726,0.02567653222157924,-0.04438215413403108,0.06181442516405197,0.040558305219945814,0.04431428187568178,0.02256919807822122,0.0639407913403156,-0.10882474915645715,0.006332569155774116
PIGF,0.07027369703209324,0.03512545533813399,0.03140084165462832,-0.06629430823239674,-0.07459459152902831,-0.019379814056423673,0.14045069695563142,-0.01362756010366364,-0.08841797998186324,0.09501575627380006,0.02052265007510854
CRH,,0.011265760581366975,-0.012326054760339105,-0.017859369672559768,-0.016173619355279133,,,,-0.05283410797837811,0.04547689184237811,-0.053810656044309374
BDNF,,0.030797003072465957,-0.0330577599011875,-0.020037318772945224,0.016377989641682467,0.05741978492863416,,,-0.06274263281495561,0.11666937292844305,0.1527128787931231
CCL5,-0.10090456651142099,0.028195159498806213,0.00630675898342901,0.08424346944680969,-0.008691704205831678,0.11814560794571823,-0.02444402138971868,0.01659905250573345,0.04577724793542605,-0.03368281977430463,0.030360890995210024
GAD1,0.03341197825672015,-0.025192476711396156,-0.047873418503816254,-0.06535053564577371,-0.04706879359487954,0.07509280726471562,-0.0407803200531963,-0.06484854712479615,-0.12492021497048957,0.003028806498465195,-0.12866185368258493
