,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1
TNFSF14,-0.034098047258172476,0.00523546972553458,-0.0068598977442533545,-0.0029114260098756367,0.11758412773819076,0.005589673847088803,-0.03332462713081163,,0.013952751806285303,0.028233721597000497,-0.010426472517846043,-0.027273518158172017,,0.007825002196057232,-0.032028813237430925,-0.011126785504826925,0.022628823149024365,-0.03167099677512994
CNTN4,,0.10712017785786257,-0.003879359957809491,-0.02148923079043922,-0.01991133269873565,0.00932352628228541,-0.027884039240049507,0.061861579125644744,-0.008053505941379527,-0.008237568672519655,-0.0014169652757742499,-0.017423274877967406,-0.04845700943388662,-0.03306736817231212,-0.007551685472306505,0.026600671833100702,0.008194638313813918,-0.022468483482731106
NTF4,,,,,,-0.014034521377040953,,,,,,,,,,,,
INSL3,,,-0.01985148448183091,,,-0.010197150987336038,,,,0.03056339125114722,,,,,,,0.0022526031412191338,-0.018080121043309368
BTLA,,,,,,0.018793183987908847,0.10685882960040408,,,,-0.013314962017136884,,,,0.11182860452246246,,,0.00642232708959681
MFNG,0.058242341951404396,-0.005269525893223339,0.016938176188779203,0.05918380044474413,-0.04270681563006573,0.03274064544803931,-0.004365717675890817,-0.02225010524045379,-0.016803531512362354,0.018330390532742817,0.0198303150306591,-0.035858936037784006,0.011820304796652453,-0.02228315090456502,0.03087895091180909,0.031066563148379876,-0.0531199713211866,-0.005216974811861689
ICAM1,0.02624284100409794,-0.052798814280559735,-0.03425566890055178,-0.061544811256710075,-0.00043093054694310154,0.03431838950503263,0.019434185714911702,-0.012603405181726611,-0.0101577930324796,-0.03813343722632522,-0.032443230264975545,0.0369013060997525,-0.023006037094845437,0.03236445242323175,0.009257014781843341,0.007873620936835916,0.0007219871766518201,0.01860897781175081
PROS1,0.03336320712837829,-0.10106810928145508,-0.02023353700651951,0.015474004310615647,0.10625278632247281,0.007094551653063897,0.016533001130267504,-0.040635616069599326,0.01856021502816454,-0.03362727968561543,-0.009456197607067153,-0.0108130612476332,0.03981312330455906,0.0353234750282184,-0.07211677110375041,-0.01857621753969293,0.009546312005658291,0.041543166792385934
CLCF1,-0.054002681958608856,-0.08030958400691422,0.016971602368409923,-0.001891231546196643,0.03603662295439874,0.050598157621242326,0.004130926539754715,0.06540752959289894,-0.0696513954443455,0.02223407947715311,0.051962685538983276,-0.007606566905353207,-0.04541064222538303,-0.021063917476465625,-0.05685282385255779,0.02021236683528918,0.0008155764117395555,0.005072197591512402
PSAP,0.09225310949058942,-0.01920340925220051,0.032654679721606926,-0.045505851869751396,0.03412529024699696,0.02950769320751501,-0.009332754810711358,0.029951548443882724,0.027730019585540548,0.08307414181610139,-0.0316146202073428,-0.02413141382373448,0.011032804467046178,0.024952384515886213,0.011796836810549894,-0.027875622838285378,0.009617986023787726,-0.00458500175491294
EFEMP1,0.061240150000325816,-0.13821304383624783,0.0694614893408487,0.02143882480989486,0.0786761119334025,0.04964849157290419,-0.006595306141467162,-0.03051661129995156,0.030556856746053702,0.04836609894279581,-0.004292332989470995,-0.03837888160073019,-0.04400556762101428,0.03774154828495168,0.022907460785542864,-0.007556925722635567,0.02686039143852317,-0.002082395445974317
C1QTNF1,0.005462705761218305,-0.04063266772492816,-0.04623910584227434,0.018420343100705124,0.01923545369310148,-0.021621948413027673,0.12159588183271436,-0.0006790263654239087,-0.0025506077925632705,-0.028117750414678462,0.062461712212432255,0.0221085656861359,-0.002740015243183265,-0.029869209182488823,0.11651637060049923,-0.021792917533341144,-0.022175760813961533,0.004349408174868338
ALB,0.09726306533401657,0.20608123254071203,-0.006905639426831249,-0.0006456422061946295,,0.014017237878251479,-0.02915574779505625,-0.01804081353743026,0.004195215106800376,0.022589088323211003,-0.011842270632961845,0.02820173537326496,-0.03789848656134875,0.1004329292965339,-0.043160065760035934,-0.014425267139846643,0.02053646215602013,-0.020444287409831546
CCL13,,,,,,,,,,,,,,,,,-0.020726179552823232,
EFNA3,-0.005011936720237341,0.0549303131370139,-0.02294031900860911,-0.002802376885085522,0.06112908328921691,0.03292403962113072,-0.050643436722021574,0.013360527942307809,-0.05206450406586809,0.0020284326817627246,0.017234773348309588,-0.03327160719137814,-0.07241833592391499,0.04209748391845802,-0.033903279353735244,0.016962283425249112,0.018345936697399513,0.013138561427336822
DRAXIN,0.03617592743320462,0.18914340507243343,0.00981767501147713,0.05558089072920916,0.017763356597318862,-0.022137643392593994,-0.03539694278486223,0.03962003438473154,0.039123272324848295,-0.052515821684675175,-0.009508762196294469,-0.030785550847072345,-0.04252666419684014,0.07162235975785522,0.09964217405492011,0.05476712917558705,0.005456933058203059,0.058477724847967864
RAET1L,,,-0.015464499206719988,,,,,,,,-0.011388882689590102,,,,,,-0.022448248763025053,
NPTX2,0.05407924449212648,0.08596874750112897,-0.019569190355918042,-0.05950022846549321,0.06740406195140235,-0.014396003487443944,-0.01363803735366979,0.12248702855671106,-0.0495605972034612,0.10182757721156736,0.06883952221398469,0.005564989211511527,-0.0030629200180030667,-0.024211280175743668,-0.04364484746315535,0.029006687618192927,-0.02521448993859576,0.07671475605172937
FGF11,-0.005783870025670017,-0.03760511941751414,-0.027112884069192298,0.021807166886953423,0.0039433317431816686,0.01389354385576185,-0.03445138558967631,-0.034023486268802465,0.0008746900499563721,0.006364493786249423,0.04287676344985172,-0.04087651392239845,-0.022800199770470098,-0.021530162468641253,0.025373965311951973,-0.05044630033196228,-0.023303365800657734,0.07218235266488221
CD59,0.08313394672765191,0.004039645176190536,0.0800145010245778,-0.03820171207252725,0.033405879456459044,0.04208890434640471,0.050714133132889874,0.062374661495652337,-0.032274585367440996,0.024804768288595968,0.008395230846604086,-0.03850872433938404,0.07431287795570238,0.017167981836285404,0.03515847813037924,0.06757979547506855,0.006891189319139008,-0.00011719923366637171
COL9A2,0.02254706883214647,0.030545784495455183,0.00591634051704442,-0.02326258771513177,0.043109193425994174,-0.02162763802350673,0.04797478272146964,-0.036705510761627674,0.09419459053570498,0.030334274901796274,0.03433829450865218,0.0587170736944178,0.012959699111097265,0.028807872786746923,0.02701190382257221,-0.013612176842940504,0.0035050788428413727,-0.014922483572282368
DLL3,0.05679513464417018,0.19122550515139747,0.016792626967435206,0.0012429255167467168,0.027393469012347644,-0.04534095335107264,0.0077512815605166,-0.025918573774562595,-0.041478193128070814,0.03975136917740289,-0.03734964455699198,0.13894284891140402,0.05572181914552719,-0.0016742436972970933,0.06266985267470244,-0.01193511853752678,0.042810819850091844,0.015222879131956822
FGF5,,,,,,,,,-0.02075675683287167,,,-0.021627824539085343,,,,,,0.03829340233832573
LIN7C,0.016313004389093742,0.035967661604183375,0.01546943485205068,-0.03410395540421882,0.02081873819988652,0.024634638268909523,-0.022970468535516857,-0.006970917151146131,0.05440657381425642,0.03369327476675127,-0.01814264176098802,-0.035338467548836974,-0.025155082204162307,0.14807129290063242,0.018543165510080964,0.006449896435008254,0.0357695958413907,0.004272881468344546
GDF7,0.07272680709043654,-0.01979945841046027,0.0032952455109131608,0.036163910925559,,0.09463206877289983,,-0.025770093020157765,0.0057635499924192715,0.06400511563846463,-0.010426472112673304,0.016394161205215235,,,0.0322458893842249,0.0008861629863385732,-0.015021001243565153,-0.02579042784971528
PSPN,0.06887662071662115,-0.04676844256252416,0.028084155945692864,0.07411230534001641,0.005186395495952084,0.024797808941590758,0.0123363841215489,0.05358965167239463,0.009794764276797084,-0.04286299478952141,-0.005501211231206473,-0.05193294962457712,0.047964676195484925,0.004052707903425343,0.10177376001919339,-0.0049843302358058336,0.006675351086390751,0.06088234815798479
ANGPT1,0.04009833417580962,0.00033955388815470574,-0.004015936193950609,-0.020622252083284085,-0.020349857632669832,-0.020109879405027835,-0.03783014514762284,-0.031053094799477925,0.08547058224690085,0.12197514882111431,0.025819313627033488,0.022196682537811593,0.048126502710672786,0.019078713357707375,0.08750218318937494,0.003959774529218738,0.07683232812532627,0.042142270855627356
PNOC,0.05787971219100168,0.19059510918105252,-0.0022141346329305547,-0.0334458496280143,0.04445268289561714,0.025819856849718253,-0.007043268327960851,0.056166619381084304,-0.03118196709090245,0.07069119008150518,-0.017351254981761134,0.046644203754882436,-0.024427346165249584,,,,-0.017808010480167967,-0.018660363364947505
L1CAM,0.01662140585882938,0.0835648992721799,-0.020302242829447176,0.033365997418116286,0.07933576875709832,0.06598680656902028,-0.011527421369074645,-0.0015816015203538925,-0.05102349856784979,0.033066472027306545,-0.0345016456505692,0.010853698071747995,0.0048123828853532105,-0.024524317433097964,-0.031539580745934215,-0.0188210648038489,0.03151356514606201,0.05050392364924442
APOA1,-0.015850141335717466,0.03448211223062141,-0.008211290027715583,-0.031934275520681274,-0.04088137177249016,0.03848058086247122,0.05648383124960863,-0.031443982783742275,0.09578335666415592,-0.008952725676332863,-0.01687424406614611,0.017016907787092198,0.024284101815886742,-0.014610730316684046,0.02314194485027701,0.002300847619143039,-0.001713863688816844,0.04118820079182832
PSEN1,0.02399766496356836,0.07814799259208657,-0.04706293317089138,0.03196544410920213,-0.026205021051334994,0.03362056936545827,-0.027653261650750313,0.0382083774927409,0.04418051846378259,0.044009601447364745,0.016656331428467088,-0.028626934424497694,0.01304905676677289,-0.0706797147973192,0.10024846390225474,0.048580921089392756,-0.06106387154459134,-0.008943657847687084
CALM2,0.030918193740489538,0.07720549213196388,0.018133130697558588,4.6764178716989756e-05,-0.004782188468839863,-0.012424059916351345,0.025857400184335362,0.08247454749474896,-0.0016201519411514933,0.0880965288617176,0.0077200136628412,0.0776556751808043,0.02671727896981253,-0.0021312071606848526,0.007208155565636322,-0.027465685370315636,0.06740588096187437,0.008935079567251397
CLEC2B,0.030331707423740722,-0.027514736331081143,0.01196094204572266,-0.027213345944241556,0.022031937765205307,-0.004631937659055955,-0.012150499827395458,0.03414814614552713,0.013119630884101181,-0.03875891240500767,0.05154649012228239,-0.03885520324862467,-0.017177511540953795,0.07468810571267366,-0.0786752743678752,0.047290031138122635,-0.015596677470135384,0.005611376906405158
NTNG1,-0.05422262017277885,0.17363097161594315,0.010622096857915037,-0.038316374445423504,,0.03180435847629102,-0.03008328685755971,0.007532150743841805,-0.0018863690728309745,-0.005192189086756658,0.05265117066170157,0.01662510656337706,-0.03972399122120559,-0.01860251491603822,-0.026182024773754503,-0.032523435970865364,0.021931606047341644,0.06154822038968325
LRIG1,0.012754730702573071,0.010224450958047677,0.05594115798173969,0.010637172285869446,-0.0008756930826195825,0.0016944586740413315,0.004018223391334123,-0.038712821740298664,-0.010629905416457733,-0.05759429109916737,-0.00574466242048459,0.0632718421279101,-0.056366507809783965,-0.04877355393755736,0.051174793853404864,-0.002306183001703106,-0.058091999195832196,0.011686083256475424
CPAMD8,-0.02518448712704058,,-0.03106977794337328,,,-0.012061410079756444,-0.015032350623560025,-0.025808303188174054,-0.01877727992864854,-0.024098336504233264,0.04258954489969707,0.054303988740034635,0.0005634246922267426,-0.029779714744462924,-0.034168836191355724,0.03549946487085274,,-0.018944493319535183
GHRL,-0.028329741734309643,,0.01190007816774512,-0.029248452149391615,,-0.03217199531547052,-0.010617743052793642,-0.01917882241123876,-0.029506919319038205,0.027803666724172463,-0.009508762196294469,0.06340856162328867,-0.022356721819808075,-0.000515805469127345,-0.029391011574157116,0.0013222168438495757,-0.016248129191679832,-0.026006541479987683
NPY,0.10528173560151849,0.02150612817901949,0.002855977758516177,-0.03575193725303315,-0.016015120652061544,0.05482601805565664,0.05478719393618539,0.035029624577168704,-0.05211637409973925,0.07346059375526037,0.009548763272126571,0.10089198522167957,0.054851513138439834,-0.03477625798745943,-0.0303771520402172,0.06528611082002368,-0.021700727580483033,0.03242185031742774
MMP2,-0.03704939794520174,0.08967144012181989,0.04121908832981803,0.017004498887168693,0.017788884260036816,-0.06622547301077768,-0.010561974431960238,0.009462874512750175,0.028893766517399416,-0.0033702867351435273,0.03808209202575961,0.050992662122810846,-0.013136832246819208,0.05419328707480561,-0.014928960280720629,-0.047312242804471064,0.07439879203479235,-0.005765269468666651
LHB,,,,,,0.01672176195867167,,,,,,,,,,,,
PPY,,,0.08116129058541575,,,-0.018285405383461028,,,,-0.017611963457512314,,,,,,,-0.009252906590616965,0.013437695614498956
ALKAL2,0.03859069283269279,-0.0028996518222753798,0.007073974391950029,-0.018509005783717204,,-0.01035196217479434,,0.07651842110670469,-0.02129031232909043,0.004159982817930908,0.007649240196524283,0.029497039198596066,-0.04409444714060201,-0.03169543018836298,0.010854314028575918,-0.0055440284983373144,0.008311733510365389,0.024238484661672173
CSF1,-0.020558657638688575,-0.10333652806255793,0.08179514613040943,0.008754144173025856,0.049017860323383414,-0.006218627106272474,-0.011474557186835474,-0.05154381265246313,-0.004829021943140625,0.0016941581019471693,0.01911811850911138,0.01881426214913644,-0.03507199821135696,0.000780790056106665,0.03483845740497085,0.028276892225628316,0.01432534836199356,0.0012213559115311719
SEMA4C,-0.008907118555387747,0.07507291831080808,0.056275041278680785,-0.004208467641087984,-0.030563424107091414,-0.01726936853666329,0.017499676723883275,0.024475584289907763,0.013023546714794769,-0.00886745488570302,0.002173182894788957,-0.0028821876833603267,-0.008840567882682497,0.031105367863205485,-0.005404416002103155,0.036459836767975706,-0.03719385064809477,0.004244326909315554
BMP8A,,,,,,,,,,,,,,,,,,-0.016227881874931068
ICAM2,-0.014678888404952465,0.16132798646665017,0.02223097254141957,0.006813006070878489,-0.034614125482921844,0.018522758335281865,0.07486783840941412,0.007427453630827657,0.018337251332480903,-0.00465962234991765,0.06168829059954076,-0.017692015247023,-0.038581487693362206,0.0438861652706592,0.0001360758537511289,-0.0746741696440074,-0.034754297934928485,0.025261956155574358
SYTL3,0.026546477539834648,-0.04837048088728446,-0.0182052260517844,0.03186928593030071,-0.05142256238523553,0.035330807459221125,0.0063208390119209815,0.03750557889452688,-0.016207010251762948,0.027938988355808176,-0.008441899707546647,-0.004788463060909573,0.020471534897197892,0.015088702580354453,-0.060749913419350106,-0.03253251212555307,-0.03838238291130846,-0.008738940447607138
IL1A,-0.029263969283682162,-0.05997154054217739,-0.0034074396254842416,-0.036932209418582496,-0.03421987599106533,0.10116281889292975,0.03099409172776205,-0.025770089634903064,0.07981639086708411,-0.03762779357571837,0.028395315147025875,0.010404826216929591,-0.03366806503529703,0.05430886096978069,-0.03668930957059493,0.04666527643879425,0.03963832370701635,-0.01295121245964494
HLA-G,,-0.031314378563716445,-0.02379617163552078,,,0.03982463448237129,,-0.013918798211174987,,,,,,,,,-0.012620976531177731,
PGF,-0.10067929902394945,0.014425340358533375,0.015089361608486354,0.010341640239474285,0.10191984592428194,0.029462446535524173,0.023440218286383208,-0.028953739974436534,0.025409522480101275,-0.06262102286235618,-0.017193512170877237,0.02178809686532078,0.018477124142456308,0.09917286139810794,-0.03454870728360353,-0.04230740126712429,0.004999651268072581,-0.0018016880243659317
LGALS8,-0.05323835814662663,-0.04160943272000338,0.0028276177069493603,0.009088341051454884,0.07264258779022034,0.01728451503885699,0.028632117715856664,0.01307257397204766,0.003356691934889523,0.022085068105473366,0.048783762074950075,-0.0029552133858236854,0.009916648022317233,0.05768828859791287,-0.016967766356362473,-0.016143018218925418,-0.05460927722696848,-0.006700903046454595
DKK3,0.06782747581437444,0.10069565086034042,-0.06349419348982198,-0.044804454776116075,0.09575435210054166,0.03837057373092225,0.04869350050239805,0.07037710611030029,-0.06039709723799968,0.01954334766082334,0.01972378541805379,0.051123708270395925,0.05852399412153957,0.05753674758861336,-0.022475179028530204,-0.04480240801612622,-0.06294849810232554,0.004000029140625021
COL16A1,0.0014483471877826703,0.020737860302451908,-0.013095948868329706,0.004082597388601606,-0.05703447744126083,-0.011778885292060353,0.03768042908169414,-0.027772904293085484,0.005097167904225306,0.03634796907349294,0.08708662904757106,-0.0489786183641196,-0.07958431210410678,0.05579675336826645,-0.0024544211966950305,0.011221755407107993,0.017356724422511245,0.022866993466058166
TPH1,-0.01540954234951913,-0.02636925543578218,-0.017472433411758356,,-0.02378287580804159,0.008159489852098625,-0.01475620083122271,0.0834346018148052,-0.022321448462543202,-0.033391104696891966,,,-0.021081213812398657,,,0.03993998804018434,-0.007122373945100107,-0.011755233754107471
TNC,0.04636897459422391,-0.07489302108009063,0.0349903883039276,-0.035391927164693776,0.010329444083746126,0.04697789477819656,-0.0077416988319588,-0.037712970114827556,0.011043048139279525,-0.07508287786237458,0.017096932539842173,-0.04314137060911143,-0.02999167350410691,0.0985336413126963,0.017129582519097776,-0.05410552412203635,-0.015746329722202922,0.021239292088107025
TNFSF9,-0.025184475174073236,0.01032853383185572,-0.03106977471782102,-0.03095127726007416,0.05521515450151577,0.013909004242764813,-0.0280453643967498,-0.007242924648822025,-0.04198830091230287,0.008826353572635403,-0.015882504502243655,-0.005854145040311026,0.0025179795641586972,,-0.010975082004326413,0.005639604822616254,-0.023214149835860887,-0.00897942200742503
C4A,,,,-0.0002432825118260565,,-0.012453785944125858,,,,-0.020878099285586895,,-0.02602751752748606,0.11067369956285263,,,-0.038097133786831446,-0.01517942242907885,-0.02185332298997721
CNTN2,0.09519662993792084,0.10849007491263798,-0.002250739915532722,0.04458767794612675,-0.00797326005430787,-0.0611711033318796,0.01490982737185513,-0.04470373002003611,0.04601115345397874,-0.03041012762609733,0.015313566062910334,0.004790524566167526,0.07735234854441457,-0.021662582109430523,0.031123185442706838,0.0632857578141579,-0.039151136141740824,0.010198605407309533
F7,,,-0.017045675631033548,,,,,-0.012809468415193518,-0.01877726901466532,,,,,,,,-0.01502100269605927,
LUM,-0.06584482369083754,-0.04714987551096482,0.04663999651033456,-0.026891806740615917,0.027968277497200277,0.021055204596901442,0.04616406927328294,0.01705979435158658,0.022316658867264083,0.015578893331803486,-0.017374994899341595,-0.02892851394814405,-0.03706525383917085,0.02633490135614217,0.030210945210192994,-0.052328452230895106,0.0016257360916010744,-0.036501688345251936
IZUMO1,-0.02406456384030202,,,,,,,,,,,,,,,,,
BTC,,,0.02891918142830625,0.006730675449839587,,-0.008418847862062123,-0.016221942153323475,,,,0.022779475005551917,-0.03172042652317295,,,,-0.032688778565512326,-0.014536114227968617,0.012382809852053686
APOC1,0.10238020815535386,0.027588679243268823,0.06445462425470362,0.032664103447072323,0.02258152014006671,0.044036951131030184,0.01237202825468129,-0.06054826924552997,0.03211757038489235,0.026824483016514904,0.01091846252413555,-0.0009626918380649964,0.04715195327241344,0.03555379217799072,0.01841339941593971,-0.03748261662694522,-0.024275065155905443,-0.0004928540094968332
PKM,0.09372923745741207,-0.04155000831120456,-0.03899748190919152,0.031002272568766958,-0.016389804558107984,0.03852098465823085,-0.03733453249176436,0.023429560436132597,-0.07555694117806352,-0.028222020126783313,-0.04866306817558174,-0.01951398601920427,-0.003211124931725322,0.011249808093329414,-0.020157922189452893,-0.014823934487134961,-0.03598561199471403,0.0002864835200520191
TNF,,0.025017124195769392,0.012632252506526992,0.03291487722026257,,0.03582391105122894,0.018352342042228107,-0.03146927307012896,0.00021760671232834409,-0.008764497933776224,0.007007515775289722,0.0014096446151135064,0.05574058541876359,-0.05430058462409234,0.08167359999781505,,,0.003537496270912784
GNAS,-0.06513529051613814,0.1025528020327441,-0.0670984363836484,-0.026214149279478547,0.040737671614951565,-0.061084804104052697,0.05258109647630543,0.0676890159178156,-0.061337673704234666,-0.043174112419785284,-0.0286953205518916,0.02354770429167507,-0.06255928602516495,0.0758459808248961,-0.0510451148899011,0.021771177752482256,0.01796395739445485,0.0624740224276789
BMP8B,-0.014037747411382733,0.020547536434953266,-0.03046135138820379,-0.029715749049985207,0.003487163581624293,-0.016084698365980712,0.0012847318857113405,-0.0355798563132646,-0.02082861425147941,-0.0026765425535803366,-0.009230519630551994,0.01083790162660907,-0.009321420127577813,0.10908592638442154,0.01592900087330061,0.008441615760441584,-0.01173902498735801,0.04039814251119893
LIPH,,-0.027089203431192182,-0.017472429110181858,,0.04478513401026979,0.11027614451753778,,,,-0.016833455397071668,,,,,,,-0.02385401666016536,0.024140439384461455
CCL28,,-0.019799441030729704,-0.02457714498901879,,,,,-0.0275463790363927,,0.04882172318979401,-0.01091775562950839,0.037964230946713896,-0.016718318324263265,,,0.06952328214088899,,-0.012600985365745292
PTPN11,-0.08015768061502421,-0.022334720301999608,-0.04253960603034892,0.016907557873994124,0.026533511955224857,0.024596014229495554,0.008492835560000932,-0.007462729668084815,0.00013052464268512913,0.07553543443758556,0.043718360355878436,0.0031837601797792305,0.04730810742865776,-0.04128073736764735,-0.04471761406818868,-0.00844965273269834,-0.020235967916996337,0.06650328391752874
ADAM12,-0.02241154130430427,0.023759092377864693,0.0547754164706035,0.007652928046017363,-0.06880014242675858,0.004476851333553409,0.08204978846787776,-0.028653990571457857,0.011642507177398443,-0.030105297997375248,-0.010551332108845683,-0.03567808603511999,-0.024180083731323663,0.03158257893924661,-0.002552317435952007,-0.06777686074592305,-0.0008485343038127719,-0.007667501802499507
EPO,,0.01690125940168753,0.03505083578063621,,,0.019034489924993982,0.029642859233683202,,,-0.017611964226277997,,,-0.0210812169082463,,0.015662327958368097,,-0.014371075033189656,0.13728995602973162
EDN3,0.02091018018130186,-0.027325502241171248,-0.01850612155654366,-0.010011371572465755,-0.02013167784727229,0.05320223777950512,-0.016221414469192254,0.08374877086690373,0.015584262712203006,0.06479492632173976,-0.04705650643850222,0.015988117807288777,-0.021298743693126142,,-0.023492753379007466,-0.05692644391623368,-0.025925690389565173,-0.02434788539972897
CCL22,,,,0.032278343436585165,,,,,,-0.018906171094197823,,,,,,0.04700956782854971,-0.012609992730109319,-0.020706667081140166
CCL2,0.08497576675127816,-0.11665933154717632,0.06559443354749148,0.00642827648310694,0.00484548967160441,0.028989973157200113,-0.011229941230533209,-0.01797082363373682,0.03262922566857622,-0.057225590220803965,-0.013217350738156103,-0.04509145670408513,-0.026276692533786682,0.046822632875396654,-0.02912311748888305,-0.04282766474925665,0.06743159753851773,0.025753241165701535
DSCAM,-0.03997945276505859,0.05680586997106131,-0.03353889612194104,0.042585065381706186,0.010456628733430211,0.002250794235800731,0.027905583737900683,-0.05610770488870421,-0.021491913926494806,0.02168672677477959,-0.002543224362021145,0.008300769527782916,-0.009771993447957612,0.030416344245247844,-0.06373184127992677,-0.03836984835875189,0.00950900104051873,0.006675349950763799
GPHA2,,,0.05229264592362603,,,,,,,,,,,,,,,
ANG,-0.06862094667007514,-0.01594266592584596,-0.032699088715730705,0.0004817019794619511,0.08188981453554105,0.041783582919730125,-0.03725102655507643,0.02002221685727696,0.0025773798878003995,-0.002570663758704928,0.020834268769914743,-0.020407523962752666,0.002449052448812938,-0.027871014006334606,-0.0037071051748298286,-0.07975981881753398,-0.04994641567507671,0.06156638584267623
FBLN2,-0.03316243673666259,0.06399331646752043,-0.010730155646161567,-0.01766878313118657,-0.023402255805170136,0.024213507983801032,0.02552983377584014,0.03446409415412186,0.0005989603140920115,0.018969220234480125,0.032449643144345855,-0.040460440674329856,0.010699367932209712,0.06063379655509763,-0.042302128951862215,-0.013296647306223782,0.005059026624870138,-0.008441884937690387
VTN,,-0.0028508295731999324,0.06398340283466773,,0.08623472037975152,-0.006737600200485998,-0.015964194571248848,-0.014748902866387038,0.10139698426135027,-0.009139144523893122,-0.014558471296383012,,0.061562375802394737,0.08946421259116691,,,-0.018608602504199965,-0.021853327526988955
VEGFA,0.032409777349334416,-0.11440549382924657,-0.052447182592802226,0.03203685587228453,-0.021744886485259848,0.04627312950320142,-0.048967546830279096,-0.061222995696361734,-0.06165810577545367,-0.09321516357837037,0.013239878283949374,-0.017465067338181515,-0.0458309094810219,-0.00695672073939546,-0.04983676212158148,-0.029710421931128293,-0.04919595009500617,-0.012552563019251194
F10,,,,-0.02632093019811935,,,-0.014894863686729837,-0.02564800700316884,-0.01825746107101463,-0.005118389380623731,-0.016398995950945062,0.024691667475812633,,0.0852564084580265,,-0.02828195082239734,0.004905301072159778,0.09766991529163754
SERPINA1,0.02804075787089939,-0.00947858645905618,0.019601731024741383,-0.015246692665025851,-0.01087863543448346,0.03405137426256498,0.001960357223695499,-0.003727266074334416,0.039278490704761235,0.033494945644406734,0.08077057478463257,0.0373356064450787,0.031138786443026485,0.060794187099247,-0.01217555154077462,-0.025039572956547528,-0.04537596697549338,-0.01666136520333022
VWF,-0.05058205147311756,0.1309080600488725,0.03418230177379589,-0.05052680882354899,-0.0033726126760440164,0.012216697156023202,0.08646308817887784,-0.00371334586927497,-0.00780433673967221,-0.03429552117738469,0.006212043382091655,0.043966204295504636,-0.007416230773911974,-0.0049223474570917625,-0.01048751284757556,-0.0019164984197247872,-0.024016788605430002,-0.028298629775828036
GDNF,,,-0.02736308963192253,,-0.030382734442595316,0.030864512194149773,,-0.022957239176721232,,,,,0.09390057613530638,,-0.026182017463016346,,-0.0010606314945505425,
VASP,-0.06040031450617778,-0.007001443028882586,0.04102700390562085,0.002941204498305152,-0.05219886437985626,0.004250956127788154,0.050900871218884404,-0.004668774520380731,0.025606516065677265,-0.003239571182687008,-0.004447086081402502,-0.030406008874294878,-0.020046169171261882,-0.022184378939014645,0.013262696959571094,0.0008214174715134828,-0.0030085716364287004,0.05365711941812036
ADAM15,-0.014837542532149965,0.028863760053206452,-0.005404433423371504,0.024945113993146417,0.006632635207148546,-0.0211688347062271,0.026395775146793844,-0.013618875585997075,0.03901414503038439,-0.0264861627369603,0.04446256559767541,0.03588194591794424,0.004604392253936048,-0.026795055843884245,-0.0023951605103866157,0.029259967230160052,-0.0043545646600238385,-0.011950880127258543
WNT2,,-0.02302242909357627,0.0036956428253214577,,-0.037052761699021275,,-0.012828064199974138,0.03734730965497692,0.003786278416157057,,-0.012387012572766462,-0.036616360081145424,-0.01972889193955734,,,,-0.017255688393898398,0.021733176768194393
CALCB,,-0.024096495367716547,,0.016125993917818694,0.00607843742637292,,-0.00024573031008590936,-0.014949590861722548,-0.02075675660730124,,,-0.02451354021074079,,,,,-0.02244824433416246,
OLFM2,0.07445087903351094,0.08666955223807934,0.03270800136150018,0.0019750072721800393,0.013026998514594315,-0.0002658574940598359,0.06395869075086476,0.07345988431547207,-0.03836391955578182,0.037261261678023974,0.035168270789339526,-0.008785376703039633,0.02675350123858779,-0.009206820398189212,2.448561899933887e-05,-0.05692397661426513,-0.037270930852516364,0.05182340853632296
MFAP2,-0.0001971131671368249,-0.03089287277885955,0.021818700887773063,-0.03049928395353505,,-0.020438870162245333,-0.025803454853882375,0.02720022583601672,0.029408544876218034,0.020162415950418955,0.03245369252112707,-0.028497426390701713,-0.01313445428899742,0.009080084205899206,-0.057561794875303954,-0.06563400480818207,0.028724389522759818,0.017687769415782015
HLA-C,-0.062026093941120665,-0.046901720273889454,0.03273636706292372,-0.0486863658256439,-0.001835593854588353,0.013944400499626156,0.05320637576543604,-0.01092301749052494,0.06681176313361922,0.039451018258014225,0.031005334456957415,-0.02552140256431789,-0.045962881776512685,0.0159474492749013,-0.024308959556852337,-0.058216870887767634,-0.013945087628707775,-0.03931367509193515
THBS1,0.052650311436556185,-0.005240562880253054,-0.009964977918942916,-0.020437605680762774,-0.09249319552183766,-0.011943708049139547,0.00401707743819144,0.03396222750933027,-0.033836472914802636,-0.06866929402612663,-0.01811214633831543,-0.06443004130283723,-0.047288660624160934,0.047634326227697005,-0.007503818149215345,0.03693075887725232,0.011669090422091312,-0.00577062107690769
HSPA4,0.013352210551792826,-0.007279573290367327,0.010881633376120426,0.03621016174282099,0.010033200458459972,-0.0612850746467689,0.00800533757063925,0.009416192698393937,0.010715878637141105,-0.01153126326546944,-0.0022457450171853863,0.03617900849599664,0.02565133395317031,0.0365803452252851,-0.04667279932196508,-0.029981961589749303,0.04273114554270195,0.004217002134581292
