,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IL15,-0.031937952632590964,0.017641016070456223,0.03950480465948183,0.029120476041826084,-0.006424656569304974,-0.017365709528828398,-0.019658278452096816,-0.00021965730778387754,0.062033268508790616,0.011891201937649361,-0.03654987727646476,0.01296953544149035,0.01686345009596791,0.022131622782183176
UTS2,,,,,0.1012786023693756,,,,-0.014015861400563503,,,,,
BSG,-0.021719630564211955,0.03216024349516014,0.006829135869134635,-0.008941046472287021,0.00544491201416711,0.09077048269500658,0.03683172191644066,0.04025493171491378,0.004108135662280714,-0.004342957603894657,0.017510148736442778,0.024152107323761367,-0.02800764835065261,0.0964277152691043
ADAMTS3,-0.015890089422891582,0.0018160869176889738,0.08652581145723928,0.009374636217934627,0.13897079938626014,0.017591491997630177,0.021468782826934762,,0.01607331602296111,-0.029087795062610104,-0.045475620688935535,-0.05086638623584417,-0.004100431499067054,0.052067638094252466
CD34,0.006856981160214551,0.039362304451635556,-0.037446327313222366,0.02260557057467701,0.08658827242234936,-0.035007635965614396,-0.022106388861169734,-0.015886114653683288,0.0014470023798911923,0.016353569541893324,-0.0435906396948374,-0.018960762801063222,-0.029107684807613634,0.03145883027352378
CCL23,,,,,0.055783532476104465,,,,,,,,,
PLAT,0.06085797973583425,0.047196864173729695,-0.005742468194722588,0.03876861860810144,0.07311048968273773,0.047392184881326294,-0.01328684891075953,-0.00703825375490171,-0.013901621603170308,0.06012237529668844,0.05994876459896377,0.03019837062175597,-0.027342159090993808,0.06388861325682482
NTF3,,,,,,,,,-0.025636680672037837,0.0626513693310212,,-0.006056513366578131,,
LTA,,,0.03717411576159174,,,0.005325574613579297,0.05007959850563439,,,,,,-0.026087095001964454,
CKLF,0.0008888386871598345,0.03398663854029202,0.01787900341643174,0.042284384380135744,0.12333151503085124,-0.015355597176564425,0.03127113961337382,0.13654006262855883,0.024768604523532585,0.0777952419852021,-0.043775785504388494,-0.009064224438198902,0.03274313666722197,0.035491830976458735
CD24,0.01770125127846195,0.081431552073906,0.037719069178575024,0.014545581396588876,0.022583151239377267,-0.057715743069006356,-0.013462586589348211,-0.02569593124352838,-0.05331903582526417,0.046194772554497804,-0.03854156161622896,0.0072359052046330604,0.04236196916058481,0.02895963767532775
HSP90AA1,-0.000856384470313818,-0.033983039910623986,-0.01560687633966031,-0.04365678519264836,-0.08459757141767305,-0.04650551887132787,-0.022148068744149315,-0.03936942357270093,-0.10408898270606233,-0.08079842119651455,0.013249488113019035,0.05662992309651021,0.004296957409732386,-0.05599821861016038
BMP4,0.07361507252528357,-0.030771178556158112,0.004921929300594246,-0.030093596218092537,-0.02082554287982429,0.05397605134444449,-0.016750885702919042,0.04595535578879095,0.050102805715694615,0.007180563256798346,0.03147051158041353,-0.031035054216640674,0.02375765493536196,0.10345958797901397
SCGB3A1,,-0.01784464461656372,,-0.018466774006356663,,,-0.013717288427281548,-0.06217824156717001,0.0932978840821447,0.018531800405612964,,-0.029645425678961557,-0.03841223338567857,-0.016568703036848525
IGFBP4,0.03253790648785456,0.02334685330619154,-0.02433976140176746,0.071133958026259,0.05961742450542125,-0.0035826933413842226,0.010336999214823072,-0.016887528882870966,0.008349877499043163,-0.050518964629646765,0.013982981850862419,-0.04265582440120417,-0.10554029151977327,0.13215973931282116
RSPO4,-0.022186147151684446,,0.07692148908437768,-0.004335386170066493,,0.05200792941194898,0.07533263318387685,0.045108445777838055,,,,-0.019964932554813918,0.028471328682738495,0.051071680550710534
LEFTY2,0.01200387012876951,0.014082321292000466,0.04822842367854542,0.01439629293065918,0.09204416670552075,-0.055773655783870855,-0.02426792820829209,,-0.01592605732025443,-0.016334864605821977,0.05711840423091701,-0.013000675246707323,-0.023592765629570144,-0.010951710955937938
PF4,,-0.018510954305228592,-0.013762824038896636,,,,,,,-0.013021194615289255,,,-0.02608708896521717,0.07984880551288268
ANGPTL2,0.02205817868657707,0.02024607699359902,-0.021795322689600865,0.03496545172716754,0.08498912394506834,-0.021778243844003377,0.06861127428424382,-0.000619674168229618,0.034223535075784926,0.0430249758476248,-0.010896208188265893,0.028821087866144082,0.0022901880857504244,0.05188858065222455
LRIG2,-0.03239337820888342,0.07274824131353577,-0.0266958422720674,0.009591721517791012,0.1234201348512061,0.016913073458685937,0.013062598052181091,-0.11764460009503791,0.0529369855099313,0.03277744188701994,0.007156715209978749,-0.04238139792540105,0.04215493077913987,0.02317709844226213
ICOSLG,0.09327501010859222,0.050040792307194173,0.02409083322072368,-0.027319642282256393,0.03703098710021002,-0.028818506549300606,-0.007923141905195205,0.016361155310815535,0.007485258094983655,0.03901288090654236,-0.0297746714343973,-0.05888317215159307,0.024109829365193465,-0.005053720062615344
WIF1,-0.0383588160702696,0.01018132502703677,,-0.013040640126903981,-0.0565436792349212,-0.019141592199436702,0.0056116053691864865,,,,,-0.018559338651121485,,-0.03775641418660899
NPPC,-0.0452787008099276,-0.013674436698249318,-0.021349534085169555,-0.02703343391662961,-0.025742871587020738,-0.022086134554675806,0.07010233300223412,-0.017392926229607954,0.005422952687860286,0.02633038353279,-0.027844423401804815,0.028983083305740648,,0.031057863595685263
LYZ,0.02844646126097943,0.02662944424335612,-0.01805265454821236,0.027612582923269496,0.05741260046799806,0.00351721815806885,0.039769111565595476,0.03893147468639791,0.03704308097783401,0.026799196214238232,0.011710870267975279,0.04231142242279148,0.029629799341151827,0.006039759262913595
EREG,,,,0.12482871128040121,,,,,-0.02668464520369962,0.01773965418938158,,0.08436671934755074,-0.017882656758259934,0.06464788459513908
SPTAN1,-0.019663656027593,0.015355831871757812,-0.02448666693775576,0.007206296649538537,-0.014394791827775796,-0.057760289202785926,0.0059629873020610995,-0.0013685642758636235,0.03214716933772082,0.05469247839764863,-0.029515216553262308,0.05003246969010598,0.0501619592974898,0.04119958321985295
PTH2,,,,,,,,,,,,-0.03175089391854905,,
LIPC,0.0583539985252589,-0.02266227357753107,0.02162108497184701,0.049606986640529954,0.027771577574290267,0.030642905675632857,-0.01973639597945914,0.017200195766621768,,,-0.034177625147300494,,0.04603723463793125,-0.03208695009452867
COL8A1,0.00026454946072577653,-0.009528677711197807,0.0439449403786823,0.005057564620436236,0.016569592268637294,0.026982055884225604,-0.02793690845741493,0.08283676863588692,0.06257686694651711,0.05549450665831483,0.020388851763743002,-0.008932261144528192,0.00036760236213039877,0.04965020635332047
GSTM2,0.043554839363226815,-0.0333596145628066,0.05485625084513986,0.003326872630408437,0.03721459703543147,0.009160044753324032,0.0387069758316165,0.09348961291026996,0.06692603891550668,0.024778027709036424,-0.002874009973403048,-0.007278721841727315,-0.008028001131812481,-0.028411583762422064
SPX,-0.01058341691148607,-0.036652647126404835,0.04852317031024411,-0.031888311550705525,-0.023062856172554533,-0.014848814383227788,0.02189640435349982,,-0.01891581467783227,-0.01616747746557957,-0.015853966973801682,0.040018598180607455,0.12794415045403562,-0.015442555715920495
MFGE8,0.10216726543144491,-0.01931573110640744,0.011809551866755811,0.037798248389901194,-0.019031045187194857,0.06225236302659706,0.022979958658401977,-0.05863399367331577,2.649733529591749e-05,-0.013871294092755697,-0.021395641865980038,-0.01148093648896963,-0.05978535927954705,0.0712880818634137
TGFA,0.08335991365429711,0.010751415594571604,0.03676581961318444,0.03125048967352495,0.045406315463843654,0.08647286689634735,-0.002786925893631719,-0.002317583641232852,0.01922784357388149,0.02263776486399415,0.02943284523630263,0.011246437777556555,0.017619343904786332,-0.01764033677599671
SLIT2,-0.0021349670543274234,0.061882709550895615,0.07691918931484465,0.02180538457503406,-0.03755828335539955,-0.0291393930186284,-0.026117685681908847,-0.026333976833548697,0.0873066558109011,0.026396140002571185,-0.04139782019194117,0.035253163950505366,-0.0508965112793951,0.07035441887137818
PLTP,0.03174811726469156,0.04889813994814579,-0.03467941524367311,0.02997857066686873,0.08848809807965091,0.017297608808275546,0.07329987320875225,0.08582804264023834,0.056140552793016885,0.04906486814074284,0.06498497925101512,-0.019510031835812618,0.01463542346997013,0.02803338889384762
APOD,-0.0009405558434950505,0.019900627865006584,0.023760228027795795,0.03323046890555688,0.02298272426139285,-0.06009753863322456,0.007439293083459987,0.20044968355557133,0.026372961131053717,0.01630151173430612,-0.054585602827916815,-0.0010531876922880554,-0.025579793969339012,0.1158510102932151
B2M,-0.04436440248349153,0.04881409255531273,0.0022733634518880535,0.01708271844365468,0.10625659599097034,-0.0846089891822423,0.0033198729433315476,0.014655853358931768,0.036447025482862,0.11834019326026096,0.03829474333292763,-0.013715005090277845,-0.05569965695128377,0.029170728670471897
OMG,0.026168590510010352,0.025382089455324882,-0.03115497400201519,-0.01684082180208633,-0.046906086887003116,-0.016277649242321387,-0.09275971898887168,0.08841432752396221,0.10077368668119609,0.06206604519528542,-0.08486103506393937,0.0021095822650539684,0.013296720596391325,-0.010745183740682184
CXCL3,0.027288825368783395,0.0005534859340114992,-0.0055212794156582565,0.006000121999476711,-0.02409618222482477,-0.013514335052399238,0.08134932251131521,,-0.056410225239610215,-0.03914882109818522,0.004201583632583425,0.039202041985886525,-0.0021637040504502336,0.027902470449434336
CXCL10,-0.017871411214164166,0.023896664091608205,0.11650883819579076,-0.007820699677700842,0.1023912138300585,-0.07604272556738605,-0.022498015896403215,-0.08819335848137824,-0.01937325223355666,0.10018594545285389,0.009042823727826018,-0.027280243111606043,-0.005121148140629125,0.022169860236644284
RSPO3,,0.0037606519047261606,0.13001489968764776,-0.020635117287487903,-0.03013606205619203,-0.029584295306579092,-0.014794337713865017,,-0.0069579890109827515,0.07424999369880848,,0.02642866284110149,-0.018591261924175352,-0.03366796170525604
CORT,-0.024874579899704412,0.033979202920464815,0.005299453744387215,0.051106362932592485,-0.05215720719585661,-0.003340161751178282,-0.039248918531038096,,-0.021392629560870593,-0.013626018348309166,,-0.03320436047076494,,
NCAN,-0.04614017381290582,0.05509323600957942,-0.05824413619786336,-0.0025273455142445526,0.08113954543710727,0.016862372826964248,-0.008983807253452557,0.04994120348246495,0.033387062186812276,0.04007006270790858,0.05424867047839231,0.03748607881617632,0.03781427883702237,0.034381400582981295
PRG4,0.002751397335262882,-0.013832295097138172,-0.015774369005419592,0.08481162880406114,-0.01131218853253033,0.1051892126558574,-0.017297026381748022,,0.02339635751664845,-0.02010602390411999,,-0.04760877499200153,-0.010565903311890038,-0.028638908232589712
ZG16B,,-0.024745136225610077,-0.018308084432034397,,-0.0281856409071058,-0.00022051697864463555,,,,,,,-0.023181302830047174,0.010839191245537979
TGM2,0.07373439452060603,0.0214058484067232,0.009553877909357468,0.007660920863688975,0.041294715898458095,0.037800737942819664,0.005757889552582994,0.051049962013633016,-0.005130300590346288,-0.02412390642585085,-0.058878942930417066,-0.005421176161189988,-0.019046362803621247,0.06880354227356937
VEGFC,-0.024358339994119124,0.01796803118524513,-0.006727190037828611,-0.022743112819159743,-0.012418261352511886,0.006210574254956686,-0.017652304879681415,0.12344692826216162,0.0467851668648389,0.00357760578588516,-0.02726164383775658,0.02157350124442966,-0.014943717777665507,-1.3341421760854319e-05
WNT6,0.1263046419115005,-0.003557893509403453,-0.021817983487427948,0.01506069658013771,-0.025671849592688385,0.03955253986738239,0.02838622420241528,,0.0796283111655871,-0.02532456413204,,0.0014077055552605968,0.031862683987949746,-0.01813791713061548
NRG4,-0.023022458420448796,-0.01643554581687975,0.05726031501300618,0.0145389194424484,0.028297877166177828,-0.032557266212558965,-0.02059347259295895,0.06002992935584954,,,-0.021890706234735102,-0.026364211442557108,0.06971569223762147,0.011588403872061061
PMCH,,-0.018942851048086764,-0.026600877651956994,,,-0.0017649872592710907,,,0.14385639619345902,0.06768033889592993,,-0.01517942443260792,0.04738088024139914,0.056629795031475555
COL9A1,-0.03586611756249279,0.007355404459733927,-0.020051044229296114,0.046670097163951194,0.11630601288881737,0.006804480213883231,-0.023465772442140303,0.003163834970850792,0.027651460898392557,0.012361001574386873,0.05941213410643616,-0.0011163294445529228,0.060658322046726186,0.054840570067900316
GDF11,0.012797229010739652,-0.007525168136699783,-0.008040924237781764,0.0737166310132438,0.0835560601847073,0.038377346172892256,0.014576559997872891,0.024095497413391207,0.02074493264997728,0.021408900853073506,0.042761399934976276,-0.03057812115302625,0.03417185936567552,-0.0029235713448702147
RAET1E,,,,,,,,,,,,,-0.020394484522076085,
IL24,,,,,,,,,-0.014217667408034887,-0.012813578287367225,,,,-0.03049438214197603
SORBS1,-0.014014798201682879,0.0296109015943242,0.0376794831418927,-0.09707700643455826,-0.011670783252907258,-0.009211678982719688,0.012484249221652846,0.03143151681694834,0.02360126898921477,0.054965006419150794,-0.02142174448558443,0.03924603336371414,0.02641941265228839,0.02486014830957493
DLL1,0.006138576703553976,0.038344979744532576,-0.024550234925088385,0.0059895314145329654,0.05591773450174733,0.0012503721987513945,0.011434609579838684,0.0508524553701296,-0.000779943329175882,0.06155045649905777,0.021824055928059694,0.03129523306241192,0.013387251835476477,0.06906435271488096
TLN1,0.020746464622655517,-0.02857221612792886,-0.014307393883502283,0.05141540262021395,0.05809564484620616,-0.049762509096188026,0.04903762637497799,0.10960799791217068,0.022211067453479727,-0.05213897897368307,0.031777912813473905,0.051515393591988305,-0.09069307192200284,-0.006144788266699123
COL2A1,0.026875823852351252,-0.0045196539172354935,,-0.01319602155924373,-0.024096190425022635,,-0.01437279149296824,,0.07382100409151877,0.015465252663114023,,-0.03197790302308896,-0.027056569772700434,-0.024574793436647896
SHH,,,0.0545937292446527,0.05688039925034025,-0.01894253351431602,0.02255357665168824,-0.013717287228305146,,0.005391840427320827,-0.0002059849017540164,-0.015650296451035578,-0.061816964641245316,-0.02839698652398182,-0.039404406525559564
PON2,-0.04724414345787792,-0.03852413486067467,-0.0703014321057954,0.024768078066939096,0.09283900050588939,0.013447763399661111,0.009239388437543846,0.0263179173802323,0.022902080297750402,0.0391068401357647,-0.01570805410943791,-0.005466632605519606,0.07956648194326629,0.024516318684096646
ICAM5,-0.007838922323996881,-0.033668264487591464,-0.025548343765880586,-0.023938834268299104,-0.014318748005055535,0.0034534685685908583,-0.02678912099054133,,-0.03974229122445759,-0.029535760542185385,,-0.038685635101766605,0.02490975159757675,0.016708504300386118
HPX,-0.004164177251031179,0.02186892253463123,-0.0027478062763757905,0.002657849304019882,0.05424092616749842,0.035181704876609675,0.0557236146741057,-0.0590290819942896,-0.009547794380226321,0.0023076719842919356,-0.029349811945843966,0.12500541669465623,0.018887474127062546,0.04084140435516401
SFRP2,-0.03068026940971543,-0.023724502572629265,0.01224123397308128,,-0.019230999772175163,0.012446564348561152,-0.026909807102691297,,0.027037182258088127,0.054664575787489476,0.028223776666221324,0.02700882119987312,-0.0449471503405079,0.10860099592341285
CFC1,,,,,,0.04521999392679832,,,,,,,,-0.024135539393813556
CD70,,0.016371852745191345,-0.0047092786230934275,,,-0.03978330232143103,,-0.049245436445752036,0.018577954955399874,0.009651844434997607,,-0.01904703655244137,-0.028364332429649555,0.0503866822361582
HP,-0.058302463500689024,0.023794266035732224,-0.016063998172238362,0.04776908767734378,0.010350990633010971,0.01550656332128177,0.04634908182437001,-0.009429737884326422,0.05308382869232452,0.054306630067794584,0.044310247806243576,-0.004620477375028015,-0.02781049754942088,0.06760653429053627
CXCL2,0.01725517373097733,-0.033297734378386,0.047691402324788516,0.054694826738154394,0.03619420340872054,0.022203714160042187,-0.027149808299235783,-0.044702014441350864,-0.035166454608372796,-0.009146722047400493,-0.0014356407067984572,0.02141876078184342,0.02470862313920401,-0.0031968566858760843
NPPB,,-0.02302131864236222,0.04718467871207634,,,0.03918384389347764,0.01961207325706323,,0.04198862281504735,-0.015267752817194355,,0.011418772401514623,-0.018858766822755245,
CCK,-0.06438477026282678,0.016223731739344716,0.02668485165365904,0.05025252828435294,-0.07299950726266971,-0.046220250268006635,-0.005772488605863004,,0.019485323186326203,0.06563811537593195,-0.017383510915809922,-0.09504473286461927,-0.007641554019839816,-0.039401157139017644
SEMA6A,-0.06653707194250187,0.0020522183498418935,0.017849016341455387,0.017292904201624854,0.04631406197747529,0.01731274279855776,-0.0034806166450728508,0.050684011966816336,0.03459854324378779,0.04467904085945727,0.01841489505667353,0.0128198761943271,0.06585927404158214,0.026002681498846086
IRAK4,0.019686126749044613,7.784858150931663e-06,-0.008443918883237898,0.03797564697407039,0.041917684367061246,0.006214965379258339,0.00788510313686287,0.007649567264426873,-0.031610245530217594,0.031333399121287964,0.06241016067406129,0.011810297903716295,0.07787632052645432,0.04266331483522404
GSTP1,-0.007448969044145875,0.0388823816419363,-0.04037705395390314,0.06727563020800204,0.10263965145622522,-0.06134445197478119,0.03265757506536359,-0.022364731891671874,-0.004820616948009955,0.09232172967255521,0.022635974296986792,-0.02458659769268782,0.04240470385124973,0.023337493468437043
VCAM1,0.021330688221268674,0.03821678257117433,-0.013383819701712527,0.06790692547397455,0.10311747812159588,-0.03320510557941276,0.05406843574697688,-0.014787344961653019,-0.032633079773492675,-0.052731975620656305,0.007851955905133549,0.030934718578058407,0.06471390548982704,-0.0001611005966072261
NXPH3,0.10360929558285675,0.0021287551201968954,0.03830425231792937,-0.014155499478813366,-0.0037198325758563025,-0.018691426199761958,0.03202073680192734,0.04674697634597354,0.04250995533944124,0.011879055924038923,0.05658076329630128,-0.013826575961125414,0.07450754949593824,0.002066852395211586
