,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,ZH8811Abulk,ZH8811Bbulk
C1QTNF1,-0.028120127320710092,0.058287632366636005,0.013495088364212666,0.00894592870722495,0.02068950756158619,0.08239860048380325,0.03716665132525916,0.13502511785759266,-0.07208466874262931
ALB,-0.02477156282674959,0.035438451983574495,0.0314857420607797,0.04668725687621679,-0.0201654940484277,0.011057162682191472,-0.015193010782510697,-0.003269145939539662,-0.01519609315417955
CCL13,,,,,,,,-0.014687675258134608,
EFNA3,0.00728726511013016,0.07928619740060275,0.033053141286323015,0.14423026852829135,-0.0378948213291615,-0.018830498455701065,0.003234909052842169,0.008544363396175265,0.01677899384219301
DRAXIN,-0.021532598944211077,0.036275246284099005,-0.027759062087655093,-0.015519143221436521,0.036188421179302446,0.0439493875933779,0.0346226109390813,0.08427213111417169,-0.05189117695188817
RAET1L,-0.012481864364389207,,,,,,-0.014611337881611591,,0.13375963675166053
NPTX2,-0.012439939976608258,0.032382539043289006,0.009430699942980998,-0.051055613845199146,-0.09857725626256741,-0.0349126674547125,0.05862081903262951,0.09995917374577173,-0.032470312067949265
FGF11,0.0024740869200890526,0.08735126483691842,-0.030487151363269415,0.10029809446275971,0.09879370333113406,0.045462819553155544,0.05636611748049943,0.08141853433850949,-0.09086799703833905
CD59,0.05024141626395485,-0.0003101795446661472,-0.07243983762808631,-0.05378522705658996,0.024873246636918582,0.08182667944302055,0.030138178729088177,0.10998743714372597,0.0006776859348640572
COL9A2,-0.007140290042372907,-0.03474202272774517,-0.08704572225671937,-0.0508816040094333,0.00751584042795212,0.005847295733909447,-0.008149956835274343,-0.043591168471462466,0.11107016981540455
DLL3,0.0542686432109119,-0.02693285616008874,-0.10076766743721297,0.007261515493436615,-0.003640540230088794,-0.012339342478726938,0.0014629867292275812,-0.11792211743588442,0.07617919926449411
FGF5,,,,,-0.016057669390043394,,,,
LIN7C,0.02371062701002655,-0.032020605005789,-0.011604533203067981,-0.01440592141934879,0.02269577268691551,0.026216685280689322,0.012340649149572988,-0.025669194163058837,0.07748069784887644
GDF7,0.019763057454828682,-0.014644314776135628,0.03184389888160197,,-0.02872454645248017,-0.02467633751217923,-0.013376615696526532,,-0.01394644723814728
PSPN,-0.031153907055944226,-0.014425058586617566,0.018442795893108346,-0.040851510910344856,0.030666323219773625,0.0017438069196733144,0.014933151199849533,0.015792385053197144,0.024609400020393704
ANGPT1,0.003972742871708075,0.01781972711336878,-0.009531496503551846,-0.04022546585421369,0.09620257116445369,-0.013623469848586603,0.04659038809580906,0.027172793180953808,0.0014885211947174184
PNOC,-0.016925860932676288,-0.019789512552098744,-0.03958614546213323,-0.03868862424642436,-0.06231147384814033,0.006985057727168299,-0.02309820316090621,,-0.014830713339182832
L1CAM,0.02510123388019531,0.008578117546941546,-0.019707529106100897,-0.010321222817789497,-0.07691759015589139,-0.0027101126568151693,0.007835203145113287,0.023571822688385743,-0.05141570536878316
APOA1,0.035132319696649414,-0.02028041000417914,-0.0029852279397421275,0.029597520352272862,-0.010443502602457471,-0.022270091486852245,-0.021648768212583464,0.007859032016398836,0.06565483472737703
PSEN1,-0.04651126459485992,-0.0006063872303230507,-0.020898622576823806,-0.021803864732036177,0.03804477441731794,0.017679188444382227,-0.046867478079542356,0.018989738665094735,-0.01765370124297147
CALM2,0.02663308550324196,-0.06137476783298237,-0.05302853241672635,-0.09481660649154286,-0.06564642825180961,-0.015384345777536475,-0.0134521962908109,-0.03533499551274329,0.11062957752628752
CLEC2B,-0.05981337252059545,0.0705241611119434,0.03989402339362682,-0.03480648031644659,0.08099911235682025,0.023157729160784662,-0.028436636558597423,0.013428235244646508,-0.0357982624467337
NTNG1,0.016641527439190337,0.004787629459219235,0.005044006810679666,-0.031988093715979944,0.027646305972150766,0.002806397765037302,-0.0019288995664675122,0.01030192829359447,0.08249816503730567
LRIG1,0.006643063696918607,0.014837825946704622,-0.018777607376106946,0.007490649427200142,0.07207541435207675,0.022390420094524646,0.0610799668875525,-0.07331666916036211,0.12869858635369075
CPAMD8,0.030445064358006646,,0.11148290762796374,0.02991322429346865,-0.01452632294950006,-0.018970332772001223,-0.02475900958751754,,-0.01566770714975077
GHRL,-0.02171801975897147,-0.01857473175469809,-0.006389938943644383,0.07349166273062463,-0.03089227446625137,0.018831159116928484,-0.01219924210940784,,
NPY,-0.01169191126342853,-0.012557052851891792,0.01545643104978919,0.02379223744406057,-0.006229891354626286,0.03352917398615833,-0.028645797560788423,0.113864559632732,-0.06863169802008713
MMP2,0.0330804392916856,0.028336694679534567,-0.031059033645291424,-0.04152731510283479,0.11087560180200202,-0.006635351948691872,0.022959512674233375,0.07249951847550558,0.024514911759808435
LHB,,,-0.017312550570243116,,,,,,
PPY,0.043753430445927215,,-0.01080806580871265,,,0.06476441685265698,,0.10197176203197104,-0.008216886106765103
ALKAL2,-0.023407775954370665,-0.011754461936060227,-0.017061026213400783,,0.029796324284988362,-0.00013429798060419682,0.004795065474793875,0.013488412829216612,0.07904092318718246
CSF1,0.038964723288457036,0.0351209017848067,0.01806370683910454,-0.003698949419595639,0.02335191281924615,0.07288280219018936,0.029269790354726967,0.08776911327253863,-0.024878069975278087
SEMA4C,-0.05984905445010591,-0.015483844342665675,-0.013939276201241859,0.00658244367429095,0.04730725368348415,-0.05528924575878807,-0.0033931869836208717,-0.019654244999140365,0.012896440716516688
ICAM2,0.07651745498932105,-0.002327652676718252,-0.022163519461751605,-0.006903213716138863,0.10042833234198056,0.009717693534909748,-0.019495384284456987,0.007986313646486755,0.07304652206934506
SYTL3,0.013584692193491371,0.08715018343259297,0.053641549389847124,-0.04343695735321567,0.07491980232353718,0.05016889342203951,-0.01715461353528504,0.0728291738208646,0.016891357891323528
IL1A,-0.031769269666176034,0.06237873827717552,-0.016645684978111603,-0.014370595073024966,0.1678964052393981,0.06628111693754997,-0.02546489881220243,0.03285117768551036,-0.03674568833485841
HLA-G,-0.01920660881260403,,0.05990581517437446,,,,,-0.004707660727405275,0.05141563834354109
PGF,0.034087657305289905,-0.03726615190893149,0.022012650676664275,-0.028965883194896874,0.07993178534713108,0.038397187463134634,-0.022058372409956763,-0.02349477856104928,0.06489580679826053
LGALS8,0.012650405255333797,-0.027772476127848722,0.04579147955306873,0.019641470592493004,0.005275870618835834,-0.03056309866847287,-0.046617911731892545,0.03858741830712662,0.015391117610784292
DKK3,-0.0066087972320916935,-0.0031108160936533878,-0.004425739414619972,-0.0758655479391054,-0.07591375362978972,-0.04703973210439071,-0.046088389758677066,0.01518540564769596,0.07582002798908713
COL16A1,0.07385198791987031,0.04266163871800859,-0.06294106897193587,0.036386425496510034,0.05551443032555514,0.027291945704433936,-0.0225099272995339,0.08006226065551189,0.05233884852343697
TPH1,-0.014102528704364457,,0.04132005142132684,-0.015690530669601927,-0.01726813310019506,-0.01428304035964538,,-0.03558702959974336,-0.023243188763919967
TNC,-0.028335848756327116,0.0017929450855327734,0.028953309683319328,0.022721926713666636,0.05208038700851279,0.028120312512720253,-0.03617846357969092,0.04640535461807682,-0.08626238601185186
TNFSF9,-0.025077353535732438,-0.002713575942141865,0.021266106773995538,0.0776344032040479,-0.017751562511069213,-0.02953068319306072,0.037774360275497,-0.03609850855999185,-0.035036445051499256
C4A,,-0.011583495362112598,-0.020525033308773137,,,-0.016435345693877636,,0.08935782434479855,
CNTN2,0.07323302542666345,0.0015580087598598734,0.01621869228420189,-0.023507778279315623,0.003137901091274058,0.055252791878729786,0.004151394689195128,-0.020702743473994787,0.07808204210058352
F7,-0.013758079610717754,,,,-0.014526314506315237,,,-0.020602603041403714,
LUM,0.052032001636827745,-0.017078103622536922,0.04914175539565564,-0.05026604466294441,0.08660860633300994,0.03692634051726314,0.030424461643732206,0.07277001409316665,0.004369409779537041
BTC,-0.012481859165291542,-0.01812611290478307,-0.02781355785137574,-0.04390741104821098,,,0.0038035840526646583,-0.014905258989262421,-0.02376614192197562
APOC1,0.0392783360981169,0.02747311962548352,-0.0201893490638497,-0.00409007819600424,0.07584115285178515,0.02297107035458091,0.021694125242833824,-0.084548035840056,0.036570143678711045
PKM,-0.0016136882630712374,-0.0005213829662729707,0.03961111767297762,0.12854859211101752,-0.005863015535927365,-0.01761007673612104,-0.05864266463912479,0.08513412887634263,-0.1066678085844856
TNF,-0.009976458286823907,0.0005862337491658149,0.0683825053477024,0.024080175390433778,-0.0037288938242242306,-0.03749606630237853,-0.017835022354200186,-0.014467024966478914,-0.016268850579992028
GNAS,-0.06538381698177356,0.010273325756872528,-0.06408072251557635,-0.060495253332286704,-0.05438900716197123,-0.007786366503077733,-0.0421752675666215,0.013928677413592147,0.0018480861236578794
BMP8B,0.019499544669438536,0.0221046572824813,0.08378514574642074,-0.0032413008118040245,0.06618685905717293,0.08713699719435647,-0.011842271522220577,0.07992718559361077,-0.018724547427851446
LIPH,0.12976484940291752,,-0.002858142492232336,,,-0.013251381502162728,,0.044303802742325794,0.02769072559235248
CCL28,0.049649401147659755,,,,,-0.020404947524981277,0.10853621908173261,,
PTPN11,-0.05170831127464901,0.052486110738295295,-0.0170046149892969,0.032768715273197246,0.04390491037167958,-0.031081102170432886,-0.030042056872763,-0.015903653939502316,-0.021235515840930044
ADAM12,-0.0009165996790827531,-0.013793704307955821,0.022551501729061865,-0.036335417227860455,0.11502309351827372,0.01632276380857862,0.07113575761867699,0.0885196502243274,-0.011748554309234204
EPO,-0.018949208675427893,,-0.00374927238867005,0.005163622114656121,,-0.013864227602697126,,0.038781784687063676,-0.018838078717331088
EDN3,0.09183131854527868,-0.010903962858696109,-0.0242610528193497,-0.017248518378432477,0.07930073464105387,0.03056187460011826,0.04062192758216671,-0.00840621728673034,0.06733801045653859
CCL22,,0.006922136260879988,,,,0.013173539669724874,,0.07973075717716667,-0.017227134546626388
CCL2,-0.003939515313669559,0.011521268263339771,-0.007644227938669989,-0.022089118443230808,0.05333282052802438,0.0674244291218102,0.010173334097602321,0.1451162570954797,-0.01570766023192443
DSCAM,0.06267391832220738,0.04865204861052986,-0.06594151578686602,0.03405603597609919,0.02433408942305978,-0.05248896520722036,-0.03258391628568623,-0.0869333496793312,0.0692826869529907
GPHA2,0.07012977960841477,,,,,,,,
ANG,0.011865777544767241,-0.001018021514238088,0.08295568866420136,-0.0004013655736388564,-0.035148945736816414,-0.07706075034387175,0.0058493970484248545,0.08791100777964678,-0.03499765331485434
FBLN2,0.013455582274809915,-0.026631118487069054,0.03925241259873971,-0.042019171830579516,0.007292599013608106,0.020889730200529755,0.012737573065184615,0.033445222124051974,0.1050511476356303
VTN,-0.0010788870130562093,,0.010514853565767798,0.07131779786737552,0.04042270790269431,-0.022777368969633376,-0.01867775346791741,-0.018233308966104617,-0.01324655719069409
VEGFA,-0.05933799166368353,-0.056275172374549175,0.08697644014457684,0.1228976246421959,-0.016606122999497652,-0.0502721367199904,0.017742325970858657,0.05053053095965178,-0.12386463005053253
F10,,0.0028592396910984007,,-0.015837973348917164,0.07248485993829153,0.0030374239017005064,-0.003838156442592109,,-0.022623909568408138
SERPINA1,-0.017429427987703038,0.06359080952331875,0.009437860419743703,-0.0009233308376823297,0.061663081903488424,0.03787054801407463,0.057492514360728324,0.12236437697144616,-0.036738244261168826
VWF,0.08913685677819766,-0.022180755464837363,-0.022236975032316565,-0.08807094807859174,0.0910048077784505,0.008195432421754405,-0.024381361232658782,0.009826947666304722,0.01119027435551542
GDNF,-0.022085576054597798,,0.13777674364871784,,,,,-0.04021493637449019,0.021964274513792424
VASP,0.012522436123408595,0.04869244878521103,-0.012401002899405175,-0.05377783139600452,0.06715321220503463,-0.014076982063291528,0.004942637202832174,0.05139817576064483,-0.03538670331858586
ADAM15,0.041608028068188856,0.04453985719300988,-0.022219791517211093,0.023628798309468933,0.02008727811158272,-0.006322329488089663,0.021537621792101804,0.08593300672177906,0.025300898987439716
WNT2,-0.011042295598707475,,,-0.013640308712485758,-0.017097725179638736,,-0.015891886059191264,-0.01978587548242384,-0.019347650465035896
CALCB,,0.010588749112620035,,0.1244779843768188,-0.016057669215539475,,,0.03184791794228503,0.06766597384794755
OLFM2,0.04340564301975663,0.020500077872014067,-0.056296982948257496,-0.08873732339078001,-0.05804979175466943,-0.02701218965597569,0.0799406153455149,-0.03282705469576111,0.004922295121977853
MFAP2,-0.0265127074686094,0.014601587818148808,-0.0022752823712181764,-0.027437272262509742,0.02757519071621326,-0.005244292786000865,-0.015222702669192886,0.08419987816957589,0.020047297347549273
HLA-C,0.0047274977676747135,-0.013896622473024334,0.06299735463810191,0.017059861864771365,0.06437746227255467,0.07908083265232262,-0.010885234792727879,0.11105171232210832,-0.05701766570434111
THBS1,-0.009619755811573604,-0.02399292890699387,0.0752875808503485,-0.06131863523772534,0.04392038774476229,0.0859886831075037,-0.01959631232806732,0.049742506861875646,0.008099754970017881
HSPA4,0.025840165675918923,0.006607094884396095,0.03018186355750969,-0.024548777991685467,-0.002940777441626665,0.06356272503427741,0.005712234656319532,-0.06542437190396347,0.029203627737868693
LMAN1,-0.03233228369680555,-0.015733823184592016,0.06577916705604805,0.022813863680619065,0.03555278777289014,0.0324849166438492,0.008216072623708725,0.04484253549125256,-0.09529406342362175
LYPD3,-0.021513953111210935,0.08133928149299324,-0.019435926435207352,-0.016975013348825146,-0.024909997874430545,0.053916259501535946,-0.01855950781155854,0.08778556572935459,0.09101577323278795
APOE,0.03148388224646997,-0.02746685678538084,-0.048471517152318136,0.0036551940897055738,0.057469178436288834,-0.031786830077840215,0.021236458818853148,-0.007268916140640431,0.02435577240080104
SOSTDC1,-0.03176927062561728,,,-0.021192058164976397,0.03942630770610336,-0.02484325715742089,-0.0286420476782537,-0.0329454045130822,0.20971748430633744
ANXA1,-0.02771009330462315,-0.004134896591864598,0.030127810733342707,-0.06729587797100545,0.0694321999373819,0.00313222686347311,-0.01970119185843447,0.01959104446579227,0.009428748355609282
WNT2B,0.07203901187038643,-0.01901385946632372,0.0009597971286891019,-0.02438002364296775,-0.017014298449621237,0.010011928661502401,-0.015317072199552164,0.020385718846733885,-0.0033434102036902
AMH,-0.026270728695201508,-0.01812611481157377,-0.0270070527097463,-0.021078749120027523,0.06084917770227231,0.035244994020331384,0.002068848515694411,0.07394223138287578,0.017965767919011194
GDF10,0.08683592286378304,-0.015186607363377283,,-0.023358372596391633,-0.010466576312460008,0.011558724111975489,0.004575475838885471,-0.024596838586717323,-0.02901244455993496
EFNB3,0.01492388673233444,-0.02643888810908836,0.0027280859728489064,-0.011507958263540372,-0.029083011791056688,0.00748540262952615,-0.0035758829675793034,0.0077650562592658165,0.025236816712999877
LTB,0.03645123246730526,0.007419778804926449,0.005191753533355036,-0.024178567757922553,0.002828705381038964,-0.012635744300267586,0.013960357391944478,0.12084933907397927,0.0021866936524227018
ANGPT2,0.04457608889688576,0.07542979734843161,-0.010192540582484156,-0.00690701026802439,0.07987845575133624,-0.01830171800929863,0.030014989344262714,-0.00978834873884401,0.02210830152641007
ADAM17,0.029187509491503262,0.014288170284592243,-0.057827493563213574,0.08178748244881574,0.026319965583337483,0.055121375657661946,-0.024130503979307435,0.07316311018508362,-0.019189544651363556
LRPAP1,-0.015585270149242924,-0.011888793577798235,0.007381151471177731,0.06734587337723545,0.04734714794598799,-0.012004290689930386,0.001965676621478803,0.04062075690601881,0.003719635696432716
NID1,0.060343312004068984,0.02178957300885646,0.013179214937789544,0.009349532094059249,0.10293157558127035,-0.0270823976427465,-0.043567237600398837,0.07278673143343548,-0.0060497797453581215
MST1,0.037417210953181824,0.01966770361630895,-0.03887104029463418,0.13558042950674443,0.06729115742020202,-0.0012565602303249508,-0.03184100894382275,0.0655024011875689,0.01862731502381105
IL13,,,,,-0.01626529045027128,,,,
DCN,0.03760728337883712,-0.039513931650418464,-0.00946244949629143,-0.03496428558870252,0.06234530234738317,0.034223591007379116,0.00617849499501813,0.03752828202799341,0.026107461763057355
IGFL2,,,,,,-0.016435347432937147,,,0.0028651286501660423
COL7A1,-0.002435752109841782,-0.02007311010099889,0.04089890009310613,0.09680571516038687,0.061343597624890105,0.05428738562856182,-0.028560508506188093,0.11208230526588768,-0.03365486663310911
CALR,-0.029251268807670244,-0.01608670783073104,0.025397474707726818,0.039264467272597706,0.09722020077328156,-0.015046031090054484,0.026782286755995744,0.09165289367010993,-0.09571690742938309
PIGA,-0.009107655670087365,0.02050041945265642,0.06507934202479725,0.009477210846174405,0.07396052029592862,-0.009087216236870229,0.021667912863050486,0.08907172727781232,-0.0004371927113257713
CD200,0.06738942304172756,-0.0023843663130322617,-0.02923296462951751,-0.015871175192143018,-0.04395296179960782,0.04631611965041619,-0.04623762497900368,0.03735172714960303,0.08360408806372029
GRP,-0.02617300275854364,0.012347941458915627,,,,-0.01492096928418257,-0.019487136779910284,,-0.017596865635217465
CDH1,0.018417025848779287,-0.010198721899185467,-0.004266610336834574,,0.09371591390360613,0.0005267840735491137,,0.09241334130404827,0.058955297899711843
LPL,0.05634452762937235,-0.0030335292773529124,-0.02385157549838471,0.009803304031852545,0.06987758367297701,-0.005145971674194764,0.008096863698569686,-0.0012101211937683703,0.11814043484218814
SEMA5A,0.05205621960163115,0.017624864422776325,-0.03630038780046447,-0.0638218031413004,0.05155366885345574,0.03882086182648886,-0.04336851530231156,-0.020082259158064792,0.031156369906682493
SEMA7A,0.045772779082541744,0.040264303953652575,0.024057522496167934,-0.023394803241243677,-0.019972858578324853,-0.01921767887699237,0.017215706001495867,-0.007306340611124035,0.022742340690738456
SEMA4G,0.03723344040676095,-0.020988103235338,-0.023318001180910087,-0.039026825949191955,-0.01977807007716591,-0.026133652167141364,0.0026998515813471957,0.018918280649906312,0.04373933859599296
SEMA3B,0.10172711998672895,-0.031080173072358275,-0.027116740621375836,0.03180307106107142,0.04780869325550208,0.0028154259873768676,0.040167623977707685,0.08812056629873981,0.01407278941818511
RPH3A,0.0030334733062715065,0.02730644627697278,0.05065399101868708,-0.04483018831946337,-0.04106588169532987,0.0351208093668152,0.0006980032099632842,0.06826875929738303,0.10222656540606197
JAG2,0.002888698834777383,-0.022471606675054323,-0.00792755453128423,-0.00934273179994889,0.012792760877268557,-0.002473405248948864,0.0009311089295292107,0.08367932950857088,0.04292882381126776
CGN,0.026640150653552776,0.0006851898938323812,-0.015533084337823399,-0.014410270754231444,-0.04268787939690754,0.06871118931615243,0.061525551104164945,0.012470474164628226,0.03954051630360278
GDF15,0.0037776690220133148,-0.020177545656192543,0.07588782237488817,-0.005760073076204461,0.0853168382131477,-0.028680848244978466,,0.05441448599538069,-0.040573668262756504
SEMA4F,0.021291799601688456,0.00025406304049265617,-0.012664304291265284,-0.038339903466110783,-0.016880262049363937,0.007387945585612913,-0.02711034721587643,0.010726693287004234,0.0319948340326462
NXPH1,-0.006241560690116867,-0.022439209852595704,-0.013521080432642725,-0.03409083895016356,0.024269103881371514,0.028910837543381848,0.033745923886202095,-0.005348146324446084,0.05729460704735049
ARF1,-0.07589293605687808,0.038060216034677394,0.07197904878763466,0.008273371536790811,-0.01946025452467612,0.00058950908228199,-0.013620394603723888,0.021238819185905897,0.044508242887184496
DSC3,-0.01189505706817434,,,,,,,,
EBI3,-0.003486243620125195,-0.013661444274336498,0.015144972072200114,0.01523651490324362,0.0475855523838387,0.043677027989735856,0.0232730476769081,0.042749113692881015,0.0037777304938905396
TIMP1,0.008907513548650447,0.0012388635713151785,0.05497564134071179,-0.028699312352874404,0.0825376960413065,-0.009727661568708183,-0.015150326895471996,0.09127561855171595,-0.11351345897414446
SEMA3C,0.021497304894129415,-0.047783559787597955,0.052298213932951636,0.05197637134743379,0.00963237546229001,0.002722587016748902,-0.009882339127679936,-0.006798879908612087,0.029492641355921636
GAS6,0.03358341247445554,0.0012410221653345235,0.012944868520348651,0.0569535554829954,0.014134225939835713,0.05790960710078053,0.04394740382058113,0.005159965236081858,0.019441202529128357
MEPE,-0.020044964342237966,,-0.018988212433816883,-0.031906746537441744,0.034183828618603244,0.040351726508407924,-0.031313005149812084,0.09733394104294844,0.004495773264137422
SERPINE1,0.012219049688157508,0.009516340619910236,0.12454962549559706,-0.015283972204569087,-0.009255095411712676,0.02260514585849892,0.06853091544175317,0.07187484520161722,-0.06833971789759562
RSPO2,-0.00024370083079563822,-0.020177543086208522,-0.008898572840148075,-0.027890562687851457,-0.0420315726375069,-0.03280564322687161,-0.01643233070167124,-0.02230529727350513,0.04178967661170912
SHBG,0.07381601777510823,-0.019444137888624934,0.04254359349741251,0.09674325646285913,0.05722843805068003,-0.027915922632528754,0.0011405416914039735,-0.023901084683305884,0.024328847325940435
LGALS3BP,0.08106071042920455,-0.0004919629884867741,0.0469258933659823,-0.031409722932154056,0.04016170738522273,0.07339730151432121,-0.0029003829295121226,0.12105478825188216,-0.07516853381775904
LAMB1,0.013512417640470694,0.01637511070462051,0.00745609698180788,-0.01365591848977798,0.10034195976585943,0.012841340859416213,-0.017322472236985936,0.06663727733091901,-0.04776899890218285
SPTBN2,0.02561313651503887,0.04266511972298747,0.05830055395867642,0.002189126226528495,-0.018353319646339756,0.026085663070103043,-0.022903594500107337,-0.006135659551867313,0.03578074323236147
COL1A2,0.07871072419554821,-0.005493503648236386,-0.004083444181881823,-0.04464742140211102,0.07332323846010595,0.03537257586414326,-0.010332312465089404,0.1034645317761127,-0.048015323752788316
DEFB1,,-0.011410075212353113,,-0.01380811921130561,,0.05895884742207204,,,
SCT,,,,,,0.048929090675093094,,,
WNT11,0.022522093943133085,,-0.02968560967872288,,0.03291905680582551,,0.0019996061351348756,-0.0422641982333757,0.04663704964052816
LGALS1,-0.04157764810917663,-0.02732299246765718,0.11015713143426822,0.005220536070274693,0.040259971981444584,-0.06404318587853228,0.030633918496936,0.0736799213968131,-0.10189265461453262
BCAN,0.05223569873876398,0.013626256385502702,-0.1175570599558381,-0.003512265245150821,0.08605261428112455,0.04237267460217153,-0.012838713009711143,-0.05236697412827819,0.09891913373215584
ANOS1,0.0327990391626762,0.03663125480550633,-0.0291658647784231,0.04351160942299688,0.06796921351734987,0.01384224044838078,-0.009397788715376571,-0.04474196679958293,0.028071817924048285
EDA,-0.01248186344196818,-0.023544895223450966,-0.03354074378717079,-0.029649610399214894,0.06398723469387685,0.0333648636964151,-0.03258391509591159,-0.03250822468930921,-0.0004025354273226771
FGF22,-0.01774925859504887,0.025948197213966368,,-0.02003397615325235,-0.014526321030593125,,-0.017209942860451112,-0.024320583162609235,0.004960938637290413
SHANK1,0.022153189977046534,-0.01273420949207761,-0.0357922233750288,,-0.013820871858954937,0.03672220476230322,-0.021545291618128216,-0.02859014212325903,0.08553194291417202
NPVF,,,,,,,,-0.01805331981606755,-0.016070807846947484
TGFB1,-0.016762061136051967,-0.023724953214015774,-0.025727126997114148,-0.010686101828991693,0.006060878907944581,0.012571958950052154,-0.006026719838660259,0.0512403133325328,0.01516686424481913
MSTN,0.061229549522008105,0.008226587386023693,-0.0715076027269344,-0.027187456365095227,0.07963550103559931,0.028650819422684673,0.03908424351875438,0.02324861122663698,0.067688487409527
WNT4,0.0177790988646895,-0.01491775864352335,,-0.022080378112797106,-0.01647043806926465,-0.020680814286559733,-0.0018737442075510223,0.019870249256964678,0.04936359851275117
TNFSF4,-0.012197813950051655,0.05388343053642019,0.0021491177158662286,-0.02851571416239423,0.0038939070295307414,-0.03538511859622125,0.05440195304382557,-0.028772843131097806,0.004737920210756193
NTN1,0.03629928045246524,0.043814011161170785,-0.00933930736035009,-0.009257096674576607,0.06267654740600642,-0.03560997990134504,0.023108330348831686,0.07063399939806402,0.004041142441039217
CXCL12,0.001161526766198436,-0.02659677222699443,-0.0019160863890206315,-0.06523638925267237,0.05369420501367029,0.07046325424583054,-0.024154707573619694,0.05233917831750826,-0.03964734394560038
GNRH1,-0.03325579178302027,-0.02058630445991541,0.02374042944241576,0.09582519276195008,0.07812515217387751,-0.022030979240884478,0.0012111336329519477,0.03697725778733758,-0.0359486016217566
FGF8,,,,,,,,0.036983372227198476,-0.004155048415534902
RIMS1,0.025761395351051167,-0.030719262048297887,0.007121805818030425,-0.03874154248782411,-0.053907798207507,0.03776425749485092,-0.006844268376977956,-0.042950044428174426,0.0800806588632605
FGF14,0.043722089688462334,0.035579396673814156,-0.010639447747403222,-0.045060656027714176,0.046339426349012454,-0.01505197859140404,0.03631982237548404,-0.034818035835993896,0.047330673043493116
IGF1,-0.034901013823235,-0.03517678614269386,0.004160871953734284,-0.039734537684135776,-0.00024157003588311997,-0.03503829395728571,-0.0007153871413103395,0.04060512126711809,0.0188987174412133
TNFSF10,0.03977707560582606,0.04121188632094723,-0.029288692212180566,-0.03882960440917961,0.0714746943096152,-0.04071418957649319,0.0067707651528575025,0.0769500931499629,0.02693425399279977
GDF5,0.04000586938153714,,,-0.018305382729309556,0.005323460122943511,,0.01672304567552751,0.026005470064570303,0.026050667157684917
CHAD,,,,-0.019553973647367936,,,-0.01446247728525329,-0.036402953615073494,0.07006611914579808
RGMA,-0.02370447802140951,0.022845965249012244,-0.08061429573630408,0.02463577394284765,0.0725814888922838,-0.04447730105530795,0.008523412573691632,0.011593866253332807,0.06593860630984147
CLEC3A,,,,,,,0.03278217522283729,,
WNT16,-0.01557392157528575,-0.011583492535692718,-0.03395266224094018,-0.012031224929101005,0.10887937084408777,-0.023151229529490485,0.05784729922177687,,
CX3CL1,-0.0147169489192062,-0.008763017182825019,0.032319255097331856,-0.028159387834768658,-0.0018534849188595352,0.07008898774963063,-0.0413490724645507,0.09617018919679865,0.033197362989506624
FGF1,0.026035777903079437,-0.005996416026704397,-0.058814752926934825,0.020147513446366054,0.022967041139621,-0.028388207564332628,-0.007135960523529793,-0.014037073819966018,0.029478534186601898
ALOX5AP,-0.00423364625918506,-0.015871156944477452,0.028809018717827668,-0.003901202094327635,0.09734461571382921,0.05870022391229072,0.0637876316338662,0.08569840860934087,-0.05920063324577126
IL1RN,-0.010917754590308637,0.030323718268578805,0.09421657595916026,0.015056216027572835,-0.01475431590469694,-0.006015373463126592,,-0.019742657083967833,-0.04010116707259253
PCSK9,,,,,,,,-0.01574722510470249,0.0782843241688073
NPW,,,0.022746507275102495,-0.021861212011574874,,0.01052005686518997,,-0.0007561150624311505,-0.06748474727334376
CXCL9,0.034530200857352644,0.055024608139991736,0.007103950912749175,-0.019187004060306097,-0.017844495034835366,0.01663675602141753,0.03277133408829913,,
ANGPTL4,-0.036433724223577414,-0.03608458211619649,0.08650770442000517,0.010814551393627086,0.010478189788150056,-0.006576235718337641,0.0009696183006215886,0.0732760281279757,-0.11338279654643028
UCN2,,,-0.017061027496922447,,-0.01563465775335463,0.03155919794287871,,0.04083081414708748,-0.029599119319875213
COL4A3,-0.023083359600962146,-0.02822718424335011,-0.030772626614155196,0.04921521906275588,,0.048520144887101796,0.02119165748921207,,-0.013483701204941675
NRG3,0.02525658575347573,0.013079405767526295,-0.00732979928433381,-0.036460266049678156,-0.05257663152302431,0.026060929584917666,0.03893803837089175,0.012602686529491772,0.09563613613196771
IL23A,-0.018819312557052593,-0.015451119824678915,0.03714560154579602,-0.033270102506138655,-0.0191265098066927,,,-0.01574721961141044,0.08990079955392678
COLQ,0.013833779734577731,0.0438011263858839,0.05980396242303937,-0.008093115502003086,-0.00042687758180126384,-0.009573261013661901,-0.010804611519893204,0.03645352544349102,0.09965556364738982
SCGB1A1,,-0.011754461465951977,,,,,,,-0.002335640902620042
TNFSF12,-0.018114963497306007,0.003354693174110314,0.05658232341680339,0.04874080941512864,0.07838982486283207,-0.017640877122748783,-0.026438612361482403,0.0028481259924352247,-0.02609043585503867
DKK2,0.03216037507871693,-0.01379370052850176,-0.017312551994030666,-0.013298709492495921,-0.02784436294332569,0.030194705530369667,-0.011842270186831193,-0.01858849945107132,
