,UKF243,UKF255,UKF259,UKF260,UKF275,UKF296,UKF304,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
QDPR,0.019886148631297583,0.021032106068572483,-0.061486002422002924,-0.144300226832983,0.029594563377634643,-0.05255659640525879,0.1306196945828078,-0.04486051659587533,0.04321675926606814,-0.125753216109942,0.003912994992821395,-0.021560199113870873,-0.08853207025575187,-0.04801422172822323,-0.059878478227018035,-0.22318093510432546
POMC,0.013009948081661834,,0.022559940431710293,-0.03227267209898038,-0.0285734276083561,0.014102668211714887,0.014462106539307091,0.08039205114469362,0.04809146383977312,-0.05269875919017788,-0.028940067061741816,1.172864116674957e-05,0.02620587357427514,-0.01327507976045166,0.029008703587279614,0.015707411748996234
CCL18,0.039729702660364484,,,,,,0.05338945013744705,0.072274858489616,,-0.04472251166616211,0.05825574846690822,0.17217610803904723,,0.19571365811584146,,
CCL17,,,-0.025169735469405406,,-0.030712733547792907,-0.023865862222980195,,,,,0.03985125773979967,-0.04742536238085483,0.07600369418609726,,-0.023976529701026532,
VEGFD,0.02636004923197114,,0.008580750425123395,-0.026200102890397495,0.03708826576233131,-0.017505898560583787,0.10556215903574458,0.04661295297638593,-0.08642865967046975,,,0.04434652237390177,-6.48313138869619e-05,,,
TNFSF13,,,0.06663315456527992,,,,,,,,-0.030732684831476818,-0.01716988460918304,-0.022782641094534237,-0.02891597330126538,-0.039067753908203016,0.043107291909124656
WNT5A,0.02634554611297948,0.09980723896983387,0.0023437790911592093,-0.16602715040147278,-0.013388902674910195,-0.03362324028857239,0.08053919945446773,0.00823955412268395,0.004550398893680936,0.10440543695568937,0.061173133709588295,-0.024255184261329027,-0.045095600540205144,-0.05934126531895523,0.04865184646788439,0.2558226986118821
CXCL8,0.09695669203623608,-0.05477422027036791,0.1660747125950535,0.3390458401969308,-0.010896627605188993,-0.016302253921390734,0.09705734300171774,0.23571845462646632,-0.05897784486965567,-0.015967009479280567,0.13816531203085533,0.1176883201106189,0.0709443520144151,0.06880293084291507,0.10165638302241313,0.2680803997502587
GRN,0.08159812925831202,0.10917738902748811,-0.008392888888966712,0.09277560888792327,0.008702592283997185,0.013598028520828585,0.07163870572899222,-0.014985380725793657,0.007134122956028094,0.0665615659003651,0.11532357682592564,0.1065793063510559,0.046038197944369225,0.025978701820812702,0.0760314442335469,0.0075738465199699
MIA,-0.10562590323779342,0.014974467745554249,-0.034210725106540746,0.05082950443388324,0.0010175646947973233,0.010206637830276345,,0.0441740020787484,-0.024866981488575433,0.10476505061906694,-0.01560420138599179,0.039094784492968486,-0.003749879984189877,0.09307657636706868,-0.046201930079381365,0.10896275472620758
COL4A4,-0.006848086554654079,0.13259084567599477,-0.033750357970126245,-0.18294396577676664,0.030379913103261002,-0.024443434319439173,,,0.06412073429246018,0.0384714276313582,-0.040856702791811625,-0.036523080351679386,-0.032726386245973765,-0.02938083450374096,0.07019077066752923,0.11696092986515726
TAC1,-0.04370276984967689,0.063584819802455,-0.0881294149587212,-0.11465211876551146,-0.00982890633153751,-0.0344778964918797,-0.045949110778378155,,,,,,,0.019203018696087117,0.022716524133288157,-0.03816753276168298
RARRES2,0.10251190341281369,0.003415901530463054,0.04316010519759809,0.15698214402627342,0.057477138626637475,-0.008791701238252842,0.05826253720392595,0.22433485849565377,-0.0077718363755994715,0.011426356342074043,0.15167235475325508,0.14850559004358477,-0.007595551809540221,0.1353401854362394,0.014046905041431365,0.17951982875972697
FGF7,0.014026243817836572,0.020151153134674218,0.09256877514242853,0.026096411100534705,0.017679190872092278,0.030183271356158625,-0.034873197444424,-0.006455903821746352,0.032178447903319224,0.10241529925183226,-0.025029053314865664,-0.047638376063476325,0.03709980586787263,0.022991178321768106,0.0163523216553968,0.03211597128119612
EFNA2,,,,,,,,,,,,-0.031224574181312845,,,,
HBEGF,0.08245524285192964,0.12407486359130633,0.038946725835539785,0.19980825153486337,0.03239562601384965,-0.044956826014775665,0.10647329517999327,0.07149043053781033,-0.0034206402844406065,0.02014579324951864,0.015480711156511166,-0.02397793080385263,0.0284420789741665,0.03898472060993997,0.03959536386946475,0.26673548494459026
CSF3,0.007031539381539633,-0.026267295311761578,0.05636984625129567,0.26475697774450835,,,,0.19001637565987153,,,0.10479940941863801,0.11667730551258226,,0.17333730185506876,0.045985377482271224,0.1720552456013004
PI3,0.045565677888137535,-0.02005368563773772,0.26521053598399136,0.3493459315903438,,,,,,,0.11827114885215667,0.1413905658100338,0.03638734032795888,0.20513713665346317,-0.04640696188372001,0.1562822558109804
PCSK1N,-0.07171865608421435,0.05386513043745241,-0.0760647200479251,-0.17320403272583088,-0.006286401576630511,-0.06909492642292665,-0.14460702842379147,0.021956320318612287,0.02440860482022394,0.023303151424551347,-0.034244818855742556,-0.07429233064501438,0.06144964397632258,-0.0756738978973888,-0.059273942360325314,-0.2747412270227918
NTS,,,,0.08023887118008474,-0.03663058548748435,-0.00904969454812428,0.11160448488527709,,,,-0.05067257095031091,-0.038041218357825486,,-0.07546372835026055,-0.03738231003989093,
SFRP1,0.05799513439118004,,-0.029574655395678003,-0.04982923617013851,-0.030595995896854352,0.000870880894945296,0.09345022924836167,-0.028684760187990165,-0.0292503496567237,0.04709542097801834,-0.06202894549840357,0.012696054463269945,-0.038541378341145925,-0.0755771167838881,-0.03651363986047361,-0.030255946619360388
CXCL13,,-0.019073164416064842,,-0.020219716725220643,,,,0.0133374572473936,,,0.11328170276506809,0.031833264605849676,,0.042817578839582565,,0.22266827819075863
MICA,0.05382440335750239,0.033334169286706246,0.07716292860522947,0.06206741753325473,-0.048209560207607145,0.030239485822751478,-0.027526284460396847,0.0731092456677697,0.03418104169514334,0.0630208964537836,0.026267773266641484,0.02263762185418392,-0.02270331131455478,-0.07634759938679651,0.01761337947556399,0.023038704466836857
TG,0.016584842817760882,,-0.012916340654937523,-0.06080657908139179,-0.030941916772273915,0.06729250215300488,,0.011220982243365634,0.054156427803543086,0.041039742654751306,-0.028861629793865015,0.0780027330097496,,-0.03038302440118778,0.01314137453277557,0.004998030488884798
ADA,-0.026374527336302488,0.02712210661169105,0.06373099774382558,-0.06871040182604654,0.015687115377808317,0.0360244964816165,0.1154944002642767,0.04564854170652386,0.023629637875294242,0.06647707293909766,0.028733730639639674,0.057201798481859085,-0.03463925378486274,0.02124880527172612,-0.005411905105225743,0.05086215455724139
LAMC3,0.06953699608654662,0.19434801086523634,-0.013239343002759843,-0.048262771618516026,-0.05592917924635832,0.002817734187034248,0.03318639047935759,-0.02825946764129707,0.05167912676664992,0.05202748298780904,0.011291169028444034,-0.06736005071545725,0.023565534757359948,0.0006826045153911859,0.03075345568614048,0.024705683576741622
CCL7,,,0.22350890509322244,0.20684213252744,,,,,,,0.022459380932217984,,,,0.02334810013461065,0.24785480835751256
NGF,0.055249568240969986,,0.06528809143864346,0.07551290784555031,,,-0.02831371718703185,0.004694578422626693,0.01896336372424785,0.009689887613581688,0.05562329441296106,-0.017831356883841375,,-0.03682836140308103,0.17052053702522235,0.08598530692077244
TNFSF15,-0.05881923064502697,,0.09351912599522871,-0.015464630032398952,,,,0.031027993302284534,0.08647124921523057,0.05450443444418924,-0.03173708394871152,,,0.04397362852979422,0.07419171693659582,0.035977276605825406
HMGB1,0.02799116276705232,0.011958859313222272,-0.04233937589089359,-0.14113537655500458,-0.019740098943415565,0.019918643047966873,0.05625459473795967,0.02897351347452051,-0.06932958419466864,-0.01702496650897363,-0.04115660921200912,-0.09548459856363799,0.03513777837190337,-0.004527458560331919,-0.08530662857298142,-0.11205895693629107
ITGB3BP,0.01914693831660143,0.002916780082142977,0.02361191088060102,0.005557721005796887,-0.0007894456515730425,0.05981159277739873,0.08466409209035515,0.05961217228928352,-0.02800948711004443,0.1144682627046635,0.02513316964490339,0.10278816645425945,0.030552251140631072,0.109104808048308,-0.027303882542418695,0.08442701166136604
AANAT,-0.06384789174165081,,-0.023379981488392258,-0.04116751341822171,0.0883534167272411,-0.005082343984475037,-0.0266190581465067,,,-0.01711887409234944,-0.02855957402930759,-0.0420198198084484,-0.026279528829721455,,-0.012974060723095383,0.01645410492095416
RELN,-0.02280748236509017,0.03944898676762287,0.017578356204283514,-0.02000372430059564,-0.007525195492267261,-0.02216159748997685,-0.0474620427815553,,0.007089723478079115,,,,-0.017937396520795956,-0.02769048886533521,,-0.039706488196727605
IL15,-0.005396238070189151,,0.048602056283357724,0.05077338125496582,-0.04751162854037339,0.06034059190382913,0.030416679714434666,0.20933347088110169,-0.03495267895686128,-0.07874122884176528,-0.017845215918121674,0.001807143131726579,-0.03272638209867715,0.02589588387496007,0.0581421365699345,0.038957862525818926
UTS2,,,,,,,,,,,-0.024320567492301506,,,,,
BSG,-0.1526558378725393,-0.06930582502599164,0.005190446030737921,-7.38664108637852e-05,-0.02768237304493534,-0.023293075483362468,-0.042465915154248815,0.0550151084011243,0.059793041384818064,0.0746829288673583,0.14872352296611,0.10961953815931981,0.03922051830749111,0.07494845220681946,-0.08641387057598234,0.07074593545469376
ADAMTS3,0.05449488401056216,,0.010404434685808117,-0.05495771083055941,-0.007855108905363836,-0.015843263813669916,0.04629753200587073,0.1013424681042088,,-0.030435850655975653,-0.033526700656478226,-0.03603372836253652,0.048121143778406456,-0.07642290327902479,-0.012254930830149335,0.008364085094505938
CD34,0.01284208541135317,0.10672645298064078,0.0533600647452726,-0.05231090541515339,0.02450874928860185,-0.003938807039202604,0.07345533672883059,0.06623703700261169,0.0710402039777796,0.03207734790890052,-0.07563498998489868,-0.021828098015176486,0.029759706743108946,-0.052306016965546175,-0.03341566831762165,0.10455605106922064
PLAT,0.08978062916569629,0.06851291456744016,-0.15653324788907907,0.12690611732382426,-0.023083960961348,0.010780309121707046,0.05041539687454537,-0.04899967814223612,0.07005799996233164,0.020112601606966967,-0.09704163422391855,-0.03444947624291322,0.06294128317706067,-0.019999611795008698,0.016150304044097827,-0.04676960224801267
NTF3,,,,,,-0.013246340575321272,,-0.030235363641739975,,,-0.06727275347136687,-0.05404366387379729,,-0.016824708669192005,,
LTA,,,0.08083741008317918,,-0.02679957540345081,,,,,,,,,,0.019174637444883562,
CKLF,0.06468073037649637,0.020292219975403817,-0.02106885364157699,-0.033094010524978706,0.020245699169376692,-0.012527529709825989,0.09091746071648717,0.060579703913801776,0.0428482962032073,0.13923363877032233,-0.05355744947010423,-0.07993361960997766,-0.043358652584851665,-0.06262270286308896,-0.020191021011853577,-0.046696356879396585
APELA,,,,,,,,0.09992574922433116,,,,,,,,
CD24,0.04736204742497871,-0.025596487586410782,-0.004256809715410685,-0.16869779937644208,0.02619108922229875,-0.023177376607152897,-0.004786872243711029,-0.15809902167551684,-0.009038911946545845,0.10134803294281737,-0.08040523090803782,-0.0887873375878528,0.08595126318616092,-0.023946301733980886,0.08226035551950962,0.03879823440947335
HSP90AA1,-0.17301399298706893,-0.12339726049153876,-0.08557024560669801,0.1013299212079978,-0.031779268269527844,-0.06325316687276945,-0.11901601880224957,-0.07879800623103096,-0.03531327242542428,-0.127253949913254,0.05605303841303136,0.0746517182902722,-0.009620237006681548,0.12616849172406752,-0.041339412915504505,-0.09625375553750778
BMP4,-0.01583921352332725,0.05653938122108046,-0.009673281297275389,0.0009182431762330978,0.00041553952242359964,-0.016670668384297444,0.05122678127457696,-0.01573943327929385,-0.04920163447883118,0.043610911201961935,-0.011468044145483244,-0.012006844821052787,0.14263922459883072,0.002052075114835893,0.09805148836552079,0.1030077477713423
SCGB3A1,,-0.02807714110498739,,-0.007505333972829162,,-0.016793667355683342,-0.04685699162802613,-0.004560507904513213,0.029454291473721757,,-0.049549484491013755,-0.03276925403457572,,-0.01504717709379422,0.012415665093354653,0.03195533244851385
IGFBP4,0.16883963407228694,0.16052595189388366,0.03799435268459078,0.1490323304539601,0.06138488610745151,0.03300629258993731,0.05300751491263966,0.04642859671313504,0.08600837265394762,-0.011446999495746535,0.03327726272249101,0.027637317132117364,0.04657977026515912,0.12244794974872533,0.055437081022492084,0.0647667440185036
RSPO4,0.015307605714896953,,-0.01727766479617104,-0.006824771146604683,-0.012317045769166304,-0.016793664899229593,,,-0.02154572513275092,,,,,-0.03206146190300641,-0.03268028664547613,-0.010298741729908101
LEFTY2,0.001636753218982465,0.16387422293176884,0.02859347297328459,-0.025438317846844784,-0.006665829539000915,-0.01841445895303975,0.04810257945587271,-0.010337259628978511,,0.059777171017887175,-0.02763517281413313,-0.012651808572599971,0.07663250776519881,-0.043601470020399456,0.13080193182078037,-0.05402791860182204
PF4,,,-0.02013250747053306,,,,,,,,,-0.028619484015151252,,,-0.03766788996726134,-0.04871962235750109
ANGPTL2,0.07914598621152147,0.051809401894536034,0.015523918382197698,-0.0419691891267691,0.04297699016479305,-0.002239544504939245,0.10620485202145882,-0.15369024475712584,-0.04615845180645599,0.009017945704775187,-0.00718023202394749,-0.036601789940941154,-0.017492341142490844,-0.055857968880620355,0.038193573292420284,-0.03743709433644993
LRIG2,0.005269935894031791,0.016555276213452708,0.014213015473495584,-0.06163608778039962,0.004671785221559928,0.00812132237075208,0.003938351825697745,0.00031719152441837735,0.05818109631025008,0.11598890097630904,-0.010847503945262552,0.03341265411625978,-0.04549860336993701,0.01443294178137035,0.06624192468877843,0.002717812064148099
ICOSLG,0.11323103873431026,0.07031856853405638,0.02666232556302054,0.027493617687595562,0.04997931653964268,0.0048749955131549855,0.016895489290369207,-0.06732983851965027,0.04100049248750418,0.11791984679375046,0.027267728468883812,-0.002449950653883958,0.012151650773002523,-0.015933134966226337,0.02412999029532727,0.040585253066992504
WIF1,-0.08136203659055799,-0.02254673900076715,,-0.11444124438292032,-0.024052793979676024,0.05088688554597731,-0.06485869518717653,,,,,,,-0.029804234373155988,,0.030225270808271785
NPPC,-0.03744577311894557,-0.03522509763947525,-0.031230483892500233,0.053066154578871094,-0.029017843289273162,-0.02333908444345654,-5.936305386081986e-05,,-0.04537308046733602,-0.012015634646472859,-0.04859815402403576,0.04709836934407443,-0.02493160873488304,-0.049683895654437184,,0.018797697065084388
LYZ,-0.01129406083861921,0.12948395742155627,0.09045006510688192,0.3047996120986837,-0.04768185850087066,0.10140840688149322,0.1247348776679748,0.16638502375798644,0.08838790277208622,0.018994359082085424,0.007992715343033053,0.026830535964352253,-0.013317432135095867,-0.03357065292419457,0.018186305258040384,0.04365245240109052
EREG,,-0.03540637972782123,,0.32073575877479743,,,0.10624189311318487,0.049284288081507026,,,0.05682407903497698,0.16338147447041007,,0.2104111056517815,0.034215405836237237,0.06706432502038713
SPTAN1,-0.095181967842777,0.0770979285845716,-0.10871531394311966,-0.12326692352792505,0.040061905061214834,-0.05797909214240572,-0.11457019105268226,0.07098192237927126,-0.0621495068625206,0.11405500803391061,-0.05345410879498989,-0.04634422426560489,-0.012679817389332044,-0.09244530144403691,-0.022529834363575137,-0.14455830307325207
PTH2,,,,,,,,,,,,,,-0.050988405443448626,,
LIPC,-0.015868524335534036,,0.054801261538509595,-0.036215513629857296,-0.006722690393373396,,-0.008136835718643787,-0.04205909656346084,0.10457070008454668,0.05174306839801821,,,0.021806275788936017,,0.10629681639120302,0.021308783619105532
COL8A1,0.2783696427248325,0.09771805251212733,0.061865798665020066,0.09486839694376736,-0.0018921490219120673,-0.02454922613272837,0.10386601252364266,0.028342117153420523,-0.009251250348669391,0.09168298292306865,0.004446313020734192,0.08156328708218316,0.004362086149859337,0.010389275313582054,0.05116181221412169,-0.019919349628878345
GSTM2,0.01016595582906858,-0.03171210996847419,0.025269690463312032,-0.005792926916453052,-0.019818357923365476,0.07228119320978087,0.038466940278573,0.033628536704188125,-0.07359564170402187,0.0377528464315597,-0.020741489647816535,-0.03522294287597363,0.04817207657646921,0.021202336670655724,0.024812908190855073,-0.04182644748426212
SPX,-0.08524708967833886,,-0.00189739539824624,-0.0857316610408179,0.002629676041883712,-0.022422460948102386,-0.07668125930197943,,,-0.01858843352389628,0.019109880121162298,-0.024354236256159678,-0.025019972440195378,-0.061389843763773475,-0.08011377408548405,-0.019657933069671688
MFGE8,0.1472208484973897,0.06970135067307417,0.03593085889633609,0.07032000060081302,-0.026395144609166907,0.0060453176781908044,-0.057958458249509695,0.0590498149470262,0.07686283722006099,0.012456695476745052,0.0919560285020948,0.04836123488098728,-0.005464889894103451,-0.006177372806632497,-0.07360169620590283,0.1434219235782901
TGFA,0.05582432725867432,0.017649780361559127,0.061561048996801725,-0.06427578322959804,-0.02444814947746729,-0.024018431435904364,0.08863564199144133,0.10393562528041679,-0.00321235981828956,0.02354672314414008,-0.044709912072162065,0.02734853436009641,-0.020379611265911594,-0.11271404914733413,0.011771292677870413,0.02613363011543261
SLIT2,-0.08186801563976513,-0.02086890183346625,-0.023153603022521983,0.08144541921533935,0.030842145701031637,0.002097227243558697,-0.0769261612164221,0.027124593461047227,0.02381870610303794,-0.06307675591217796,-0.03831414799255148,-0.024760678130545468,-0.03706718004566827,-0.05645673734227917,0.03587596007618401,0.11875511300876808
PLTP,0.026822146392224962,0.13048539106829948,-0.019055504240382944,0.23089543465067763,0.018216000455602798,-0.02030776764463923,0.1847063318473262,0.028568660360861284,-0.016020525137262542,0.10953852902454567,0.024947517408227222,-0.031241749674745974,0.04355514253365712,0.027944606992332126,-0.01154228968876308,0.09307312471570087
APOD,-0.06719111778116142,0.042263292588283013,-0.09873296013898157,-0.20408986106316557,-0.04171327292467965,0.039523274145413255,0.03866893477067389,0.12963887247122075,0.07635032322238494,-0.13918114383775684,-0.01304019030954592,-0.1601498564912091,-0.10071609660340958,-0.010578687112884311,0.0455666622253493,-0.09023718344320779
B2M,0.15226080563889893,0.19213715498776762,0.1379945637632991,0.2980912052159229,0.07840637813295877,0.043006099996386646,0.19222865539179168,0.1881905738116296,0.14476008524342932,-0.01782376163426475,-0.007125965794315501,-0.060972580976924005,0.02008531027416388,0.052537267013109096,0.07932941290440691,-0.06962568050297382
OMG,-0.13776503626574496,0.025517345340640048,-0.11412678267730203,-0.28762533754802216,0.0384734057755472,-0.061658072748532175,0.002753847286437735,-0.03424321267980193,0.0009945902588967312,-0.0779197515958395,-0.09610136045590247,-0.06272429289939525,-0.10690417667745782,-0.0705891905599796,-0.020258567020938825,-0.16492417085570146
CXCL3,0.2080943689870437,0.10419151013553243,0.08232257664527798,0.27224644466867703,-0.03454520264278184,0.04569234580636369,0.0415707891373466,0.18152863816205034,,,0.14946664548190175,0.09274808828558442,-0.018506056857486828,0.09081825306003365,0.10136634600937403,0.2659826285118188
CXCL10,-0.001304063964048707,,0.050231665043111155,0.006445685888878208,0.05141623687345713,0.003259659729514913,0.013111432915023539,-0.013296225152153429,-0.08348327088066036,-0.056441831256964226,0.05755210001580923,0.005519492040737842,-0.024931606023981052,0.018144680423104978,0.02056840475334867,0.044653990813932926
RSPO3,,-0.02626729613106781,-0.02337997976087633,0.01796500308861552,0.05212876089753214,-0.021766922671244488,-0.06255511112980967,,,,-0.024231540628353285,-0.04188524612949567,,-0.07170121384011527,0.03617781914022905,-0.06536691607915443
CORT,-0.06511928333222569,-0.03486028066881566,-0.02506967970974886,-0.015794317947550065,0.05835563219639232,-0.04392861804097915,0.003979628447577689,,,,-0.03712086444091405,-0.029948835404986305,,-0.04593869670264661,,
NCAN,-0.12469771956149504,0.03707238387366354,-0.024465974977028817,-0.22148130775060834,-0.012351415940484715,0.0017406962255268063,-0.09420917718858941,,0.07393240783184837,0.055883017697632334,-0.09455156568303977,-0.07621319554830015,0.022768441388974707,-0.15515145684196133,-0.11000020596499503,-0.19896065903142424
PRG4,0.05330217027745554,0.11425610654275638,-0.010812736514978868,0.0010885685859598974,-0.009849449465459703,,,,,,0.014833401660720988,-0.0347739985759899,,-0.033434728056258335,0.15210436222540427,0.11129256501545774
ZG16B,,,-0.026781396431239425,,-0.021294695482818364,,,0.10751368877775597,,0.07120664897023785,,,,,0.020251698912629373,0.054941998576354296
TGM2,0.20620178813442364,0.14851069290483826,0.1288312405910527,0.32169210316330943,0.003772525193012584,0.0063093504889767706,0.08885910006726519,0.006152390730387995,0.08886015760073461,0.05413278320173774,0.1200219059305118,0.12614733982100368,0.021230534914321236,0.040626873451737724,0.039187280571235425,0.08664373101840717
VEGFC,0.12450722669995332,0.054522858049434096,0.003987323526008346,-0.01818764058000048,-0.03801362266261542,0.05363559754034213,0.03479933573223104,-0.010321754635784903,0.016893763680594785,0.005003978538159312,0.07758120715795781,0.025305560799392845,-0.004245269625139498,-0.03244884850411667,0.06298992952130729,0.13442803871517028
WNT6,0.008042283118272547,-0.02450752110332101,-0.004250062252302674,-0.01337619041114187,0.07925796089941149,,,0.025586865183989838,,0.1105021728353926,0.08054411658434496,-0.03194604035757809,,-0.004417616934129542,-0.028835133831975623,0.10035540207055593
NRG4,0.005613655414554666,0.08552930938640041,-0.028083369242907642,-0.014599989098217928,0.08583732729162119,-0.02077183146401325,-0.036666878130406554,,0.11884430585997692,,,,-0.01960071195941176,0.11221907440598723,0.005755616197376703,0.003476775697902528
PMCH,,,-0.03891224406685757,,-0.031169536206569207,,,,,,0.04920028573415313,-0.04201981831834092,,-0.009037129574208274,-0.02815467788659968,-0.023022338237632174
COL9A1,-0.0221998994281932,0.08837566401875163,-0.01960522038009036,-0.018723132874552663,-0.03553878298903328,-0.012143476468431124,-0.028722766033002275,,-0.006467598027605927,0.14373442071876055,-0.048467096134403594,-0.04920844093444242,0.005540803886625632,0.0775094341387915,0.017626636243758487,0.008299163471850122
GDF11,0.011932969753323964,0.05547309749362654,-0.02948539764918451,-0.12472335718925516,-0.011601534352410101,0.005575151538852298,-0.015387240797987633,-0.04274770027006838,-0.07032774493323116,0.02089575712273179,-0.04836287020103557,0.04558468317117535,-0.05646391016597627,0.012503720153930357,0.00847336715164174,0.025617132292362187
RAET1E,,,,,,,,,,,,,,,0.056064696430987396,
IL24,,,,,,,,0.005189949162621528,,,0.15866447702177644,-0.028163160893210342,,,,0.15715714290977212
SORBS1,0.016143559557903024,0.13705060600309585,-0.06480800366515929,-0.09135906107106032,-0.04241869996550777,0.011165679150907725,-0.007624493668634996,-0.025004287197695187,-0.11765078156714175,0.13113086118557093,-0.006836764093656986,0.02045361186460558,0.012102189456834072,0.04278948062015775,-0.08529968304565617,-0.14724064747448296
DLL1,-0.08191240878034943,0.061933704975802625,-0.0897966676556486,-0.10618727801985547,-0.00651200281756112,0.006515420834635729,0.05998644653822793,-0.04392511129521538,0.006131689333043404,0.045465821863281276,-0.07928933781469509,-0.09474231096406151,0.013980325514635948,-0.05962984882223183,0.06935373935730933,0.1337203842864778
TLN1,0.04970514721331715,0.029292633765122596,-0.08891260858752806,-0.021569747302546814,0.07626284036384565,0.04514921938134449,0.08221772687466708,0.020230452497092304,0.029961861587851687,-0.0016680219680990766,0.08609019921878026,0.07612638621206104,0.08695582856188311,0.006166518780401422,0.08754640578484282,0.20317396093530024
COL2A1,0.024464388758969578,,,0.042972167345309606,,,,,,,0.06524098820181244,-0.02344526310891053,,-0.04420092489395475,0.03624758698645333,0.01881612934226117
SHH,,,-0.023978746600325566,0.1737824765230665,-0.031325464442859496,-0.019282125147533746,,,,,0.04112458346818926,0.13770709515154733,0.045612691080791246,-0.01948673678976476,-0.0009187731732250261,0.05001541376227757
PON2,0.057320066892591434,0.1623468325079509,-0.16618437234574335,-0.21529707847483165,-0.023857917812642366,0.0015171040577040315,0.005834647380368325,0.0763438767819934,0.030669931160963188,0.05623634949155752,-0.0365043927445113,-0.06464956728458471,0.03821457029523409,-0.06274881236876559,-0.05211960978808949,-0.08632632686973543
ICAM5,-0.1209252602331692,0.0481050618499618,-0.03737257849643868,-0.031269836636867346,-0.03886376481199158,0.04240865459179328,-0.03562540996304746,-0.03641264075950317,,,0.0006296022855126188,-0.07034285857174535,,-0.05943356649697629,0.07413750730085002,-0.010400328782081126
HPX,0.050417736730717574,0.0723506742878615,-0.016518518219805607,-0.013499229180770296,-0.04178952008515772,-0.0167936656436094,,0.06207150881831858,-0.046629722554294775,-0.00929582949206295,0.04272567062199743,0.07508857569196856,0.04931358616663111,-0.014144645640643615,0.030228101074137273,0.09527653093986088
SFRP2,-0.05661621497587071,,-0.02730919380435132,,-0.02663592735452614,0.006317534314125277,0.01181397456741494,0.10833017960001028,,0.07882246541440636,-9.387053047069945e-05,-0.04336834859809588,0.016028048382658856,0.04823553495616503,0.05192618152490701,-0.047944863997889636
CFC1,,,,,0.05747510494122402,,-0.029918907793205118,,,,,,,,,0.022489704315809284
CD70,,,0.03021427737638959,,-0.02723362079056416,,,0.035364572939001686,0.0071473780326256784,,0.07823259189182703,0.06730318095141155,,0.015516186533990119,0.1495630103634566,0.13106073471279633
