,UKF251,UKF259,UKF266,UKF275,UKF296,UKF313,ZH1007inf,ZH1019T1,ZH916T1,ZH916bulk
CD24,-0.00038585904390363296,0.03567871072256418,0.03694364312749441,-0.05570305287853847,0.0006861632712783733,0.06735546887297633,0.19855462207457902,-0.048796141144985816,0.029868114188319316,-0.0013989929282043683
HSP90AA1,0.008559515623079213,0.012955043692933144,-0.07144817950544194,0.029662762612079105,-0.04164919127187027,0.030833843624697096,-0.022434709481888204,0.006645041238835274,-0.13120435050169732,-0.06155782682212488
BMP4,-0.01945950174651023,-0.023161671926834843,0.04259417671209132,-0.039280284666340606,-0.014540189317384648,-0.0014288391385243427,-0.0018826738739670644,0.04600604328642375,0.07124757695643785,0.09034761392193644
SCGB3A1,,,-0.015926106528211637,,0.16143179489912124,0.07186179781428921,0.042675040090090356,0.0555198151609683,0.12769239664420692,0.006032174556278063
IGFBP4,-0.014083982651838783,-0.006353313488673598,0.09203746980795033,0.12784703850326004,0.07462466559646089,0.08329930839829776,-0.03090257273765494,0.019736709546176633,0.24214522806799976,0.095399359853505
RSPO4,0.015234229286453634,0.09432388274680228,,-0.02641396669498741,-0.009935718631323148,,,0.06327510589502777,-0.03903244312368245,-0.010583206806964996
LEFTY2,-0.018582457293696578,0.039354261010108256,0.04305231092628625,0.0264836409945063,-0.01089463699575461,-0.016266638198945294,0.004226769477151894,,0.10513823977848412,-0.03240286757539779
PF4,-0.016698191333293536,-0.01613107958897821,,,,,,,0.04843250181787084,-0.0292175494043033
ANGPTL2,0.017547491954450527,-0.020269618109433993,0.07981725874971922,0.003618435406416685,0.05495700569205272,-0.04147251717894193,0.040575996886744056,0.04123534012993853,0.09934867410875019,0.03766503821381353
LRIG2,0.021859541822053453,0.019336817092937043,0.02444075186295968,-0.014030042173266526,0.004536294621181336,0.10895885749933969,0.028930980204793042,-0.03375411301677279,0.10804277439685482,0.05465512226376912
ICOSLG,0.016485638839639185,-0.0184610096466533,0.022634407878261147,0.026498548477547165,-0.018856138547256176,-0.0005967764466261709,0.06771116422693291,0.1398504992519144,0.11060954374829009,0.025498182789988024
WIF1,,,-0.0198677886279653,-0.020383032465691148,-0.018696965320676443,,,,,0.03713217389908303
NPPC,,-0.013509531541007778,-0.018728937527439583,-0.004317588104647435,-0.013808217416170627,,-0.026980653550672362,-0.06792342286851241,,-0.0034088164137965247
LYZ,0.0541039632809622,-0.035081648907736955,0.058511536383791085,-0.004606045680231763,0.050355933432521906,0.059591023957200506,0.10266427943126219,0.13009730245736403,0.11984425262341618,0.015188819925374089
EREG,,,,,,-0.01902129448226272,,,0.05980880568559684,-0.004361648241087341
SPTAN1,-0.03840167715897885,-0.020765929713325925,0.0049589146915171856,-0.06720030531647408,0.017210038294797354,0.036425940864528196,0.07630867763669098,0.016760624140620694,-0.059115219133684276,0.004909642412733284
LIPC,0.013321126740911994,-0.028988751421497868,-0.01934740726531058,-0.0024577600964487993,,0.0418243589448501,-0.02861022123960655,-0.02812195806683612,-0.00408682580444522,-0.001436719570585565
COL8A1,-0.022219990200807213,0.04159877577357835,-0.011043530700801872,0.004461421480676092,-0.004209781708960981,-0.05697885420539352,0.04993022832462567,0.08582200867569861,0.015573806550677291,-0.0845977492535723
GSTM2,0.01908536525703859,0.009639660095648938,-0.010550318029926923,-0.025985991760002578,0.010174938149452405,0.045586186070724836,0.0786021074554397,-0.012354551298422365,0.01089093867022496,-0.06278012449260845
SPX,-0.01785251226798078,0.008252576979845161,0.01081881581616197,-0.059860100638616555,-0.024097270311866228,,-0.03576803190827924,,-0.08772801635004357,0.11212470409177554
MFGE8,-0.04763999603133225,0.01653800988151294,0.02205819251222948,0.02916606279270947,0.004590310060905532,-0.0660230285308424,0.007277978681097531,0.07566706144455901,0.16714391371742632,-0.007963494796553987
TGFA,0.02344753191658221,0.030752754684896865,0.006133622489939061,0.05007194448939482,0.020196707382469425,-0.02563483977772554,0.04245810993999974,0.10355026349148608,0.031216352407297407,-0.049595919873030234
SLIT2,0.01595966134057827,0.0024192835947710162,0.10075945307594719,-0.03313857505221335,0.007518415277666222,0.004466303872478483,0.038615496728467716,-0.032457695441608335,0.07368265610351542,-0.09960220980341711
PLTP,0.008115998800976855,0.0111824221598622,0.07943705928959299,-0.021313430803348108,0.028038819642492743,0.07224111748659554,0.051211640511117575,0.023359443026910884,0.08584495074110066,0.07214344880656434
APOD,-0.02055624486425685,-0.040675579387407866,0.0459174077737318,0.010746635689022824,-0.02530038094918325,-0.001149937624561877,-0.03562410710809033,0.05105659884662953,-0.00448880665593746,0.17053792511831803
B2M,-0.07835370412335033,0.007493665589207947,0.03830624975442626,0.10849089515338822,0.1132564510967966,0.06678714586159809,0.13335235345174018,0.05312390679763874,0.16829362506169493,0.025454431989142483
OMG,0.05215813170377242,0.032245171297650824,0.0005017664353588036,-0.05254211900661429,0.02530754432968386,0.11282568136790572,0.007975480484648743,0.029902070987296824,0.014535245056715456,0.044055579749867804
CXCL3,-0.03432989224422181,-0.02975646549299717,,-0.014889293583851503,-0.010629118756219783,0.09505495534445374,0.050911438028389766,,0.08035075893782562,0.009237303860348392
CXCL10,0.023450460769836024,0.021156566977098005,-0.017053569739771967,0.1151330232774975,0.1431709363802943,0.10080531128709443,0.1314276464179572,0.05136463515898548,0.08607309862156744,-0.03625486247138827
RSPO3,,0.04345569374375206,0.006339699104005535,-0.025363612536035463,0.05943932871601243,,,,0.09403531895534983,0.07736236029671628
CORT,0.002518295186349799,-0.02844734930543223,0.14011235360193205,0.041988232477421145,-0.01753369810210065,,,,,
NCAN,0.004033115647778313,-0.001691174782273502,-0.0048702985128650485,-0.028137641745045607,-0.057759754074636294,,-0.09364959607131293,0.08464149148997942,-0.02672405294519568,0.10895950475255531
PRG4,,-0.01848876372851849,,-0.01621229258122301,,,,,0.07565439051306731,0.010579296082121216
ZG16B,0.046406037888697245,-0.02145847147796248,,0.013636229692950062,,-0.02145865006602982,,,0.043636062303367563,0.0792054977500161
TGM2,0.00018240027050219588,-0.009341704915026791,0.046763916746118156,0.022200550790699384,0.06901149981010476,0.057055597936991886,0.03267332233863606,-0.0008141944957856239,0.11470752006276559,0.11451758854570279
VEGFC,-0.025800903980157212,0.005114343695844363,-0.02557638710504054,-0.04859272595180422,-0.0020260650181327996,0.012076232670167483,0.13694310624380646,-0.05022974573952262,0.08900155919819583,-0.03350356622965982
WNT6,0.06828272182903804,-0.025572340902712598,0.015494281366789032,0.04617064655604435,,-0.02399515713480892,,,0.031969180753916235,0.03421214394539881
NRG4,,-0.02250167124224646,-0.015665588024220908,0.02233654002743516,-0.007845199068182051,,,-0.031107643989767477,-0.019610236189800217,-0.03873245411069683
PMCH,,-0.03117825769825007,,0.026510271527284815,,,,,0.033279498045749624,0.08920390515058732
COL9A1,0.020781416381883085,0.0009202272854961401,0.05025795804651573,0.03568946467272066,0.0496214867641072,,-0.02265233496433837,0.02934228643552289,0.05234646048867411,0.03140168782537952
GDF11,0.07829843765939595,-0.010591495947551531,0.04084334888717758,-0.021725183579793837,0.050974899536011004,0.03221896586429334,0.03952791342154369,0.032868389814595535,0.09897107638094228,0.003209102316337336
RAET1E,,,,,,,,,0.046865832134797336,
IL24,,,,,,-0.01353175127099551,,,,-0.04330159519450829
SORBS1,-0.03710297849763704,-0.01612116222862792,-0.014820098362032835,-0.05823517621113082,-0.039382189119843716,-0.024910084673601264,-0.051260311091123306,0.025077338452635434,-0.05748672119717238,-0.04831485053728192
DLL1,0.05164899419976771,-0.0027570741645962372,0.005271448300773626,-0.030243834562664745,0.0645351252893524,0.017284816820639322,0.015270889452606401,0.02834919864393386,0.08762983591216783,-0.030757538393180527
TLN1,0.018061273617375542,0.027957677997472327,0.021215518273312844,0.04139459802731464,0.03761371400510717,-0.02361754381273152,0.025196563886872927,-0.05014337164135511,0.11324636462807222,0.07394087650171734
COL2A1,,,-0.013863686385689758,,,,,,0.023782546736214123,-0.034895862209242685
SHH,,-0.003933733365980505,-0.015132269555491592,-0.007607499336572724,0.11426257241775171,,0.02101324945010057,,-0.006475195284928754,-0.039226483331977195
PON2,-0.023051636697801903,-0.01652760365458568,-0.03624522823529275,0.031080793140024255,-0.02005019162691616,0.05766729522143243,-0.00220315610294387,0.08970134400977318,-0.09125041993853861,-0.00431286471491902
ICAM5,0.030592304490981458,-0.019398825353808182,-0.02153378983738312,-0.008725852533489252,-0.017708580811068533,-0.012809465207019468,,,0.038006509684004014,0.08106388862235295
HPX,,-0.03463082640248933,-0.012796751187540274,0.011765010014335903,-0.009935719071724239,0.01961260321371282,-0.027806254628513116,-0.01756159509636707,0.027444401965046928,-0.03549323786009813
SFRP2,,-0.021881366710708963,-0.030251480203589014,0.00853443903583927,-0.0006533864305968254,0.014909212620364997,-0.02558488051778529,,0.16075166495308954,-0.0006892321992985413
CFC1,,,0.11571828787296637,-0.022710735766911627,,,,,,0.029562274686676465
CD70,,0.026979202424296387,,0.008108927198571146,,0.0032872024005815162,,-0.03376082538836073,0.07654332230433852,0.022952928368828215
HP,,-0.04089740568854519,,0.06064012121810156,-0.04606468398207148,,-0.01507405434010324,0.06015778297441564,0.01693315983565908,-0.06543458736983253
CXCL2,-0.007510720705653669,0.010422210183110387,0.09608239792543527,0.01885316773229022,-0.013808216335496898,0.08765200939218937,0.09965894144769445,-0.030646025560661046,0.1178995574478535,0.011825048664219037
NPPB,,-3.85837234411104e-05,,-0.0198864438533336,,,,,-0.0297248516548899,
CCK,0.02721045535580761,0.049599483475310034,-0.06169220253124274,-0.09636221405820661,-0.024953916977577296,,0.05173227378432491,,0.12416687743587755,0.0363788973937007
SEMA6A,-0.030780447580842484,-0.0012392800701678038,0.04748525954085181,0.0054965006279626884,0.01865240555576533,0.03578208576953859,0.05025568961457158,0.02762994645711831,-0.07622622917844127,-0.05137410361047957
IRAK4,-0.02042937195059137,0.015564196676686619,0.014739702716436745,0.040059625370157635,-0.026533424789212803,0.08092505662309424,0.12726513038441045,-0.047099235957314946,0.11687038148201985,-0.01007244590299879
GSTP1,0.026640880071697407,-0.013298469247571892,0.08461918824919089,0.03101911377295203,0.026601000438433574,-0.036704376467642776,-0.03279044096652256,-0.04949125876818197,0.006385186370210579,-0.033693438823676834
VCAM1,-0.03692783779585401,0.004653244183986563,0.025732942516533793,0.002868798568707683,0.064467408538481,0.04048920868346058,0.05943809925241439,-0.013096744239271941,0.1437305506100268,0.04329399457831074
NXPH3,-0.025298482398103776,0.06919676402340087,0.07226320459346437,0.003948565941108135,-0.012050866387654383,0.01894872189757694,0.07451673300967977,0.04853710590547832,0.03490796682474787,-0.02106687684716192
MTMR4,0.013088384718096924,-0.022902887806191482,0.0747395142438221,-0.012141745054456995,0.010192734393543275,-0.018624491533559755,0.09377672759371992,0.058552585315359944,0.050029102436119764,0.001189205973841466
LAMC2,,-0.029507921098887935,0.07022500999670059,-0.025034814196441293,,-0.01965548477242023,,-0.031107662638949127,-0.019015292177622,-0.03729791267419705
IL10,0.09778211160449811,0.034533567712897964,,0.09521810793809245,,0.07833569398763314,-0.03712298838843103,0.01400354869169823,0.14204319395430245,0.02361796496843407
SEMA4D,0.03060200240110082,-0.027796972222050575,0.05051143014492332,0.04256328389739497,0.023794414361705478,0.03360223551966265,-0.01651519969255405,0.01962361478882624,0.10020358953132286,0.03688969360262224
TRH,,-0.026173007940285452,0.0554519331009048,0.018069468060955142,,,-0.011120676761308762,,0.08133499256114556,-0.022830414870628864
SEMA6D,-0.03598926888822064,0.003613711563108103,0.05048887845841273,-0.0522870240163698,-0.04502719150114772,0.12763921562202463,0.052949003845774396,0.01700665863385416,-0.043363114079237985,-0.07580712811049754
CEL,,,,,,,,0.011495187279001617,0.1493012799596076,0.0263335460989172
PDCD1LG2,0.024100759975734014,-0.006783436088868506,-0.012312995130726062,0.06772645124085164,0.017893669036086093,-0.0007265742012196276,0.019583640387497,-0.008237982538895329,0.10403680684538524,-0.0700511137168283
SPINT1,-0.031028423379372384,-0.005924346076931457,-0.015926111394438225,0.013613045965133385,-0.016237150873472304,0.0574322997774586,0.04585568382651903,-0.07669283820026793,0.11590872639952964,-0.010853007540614952
CTHRC1,-0.01626385705573933,-0.009159214916608604,0.054522918911789654,0.018774022182981884,0.05135864321540461,0.014838879033845554,0.022581403489921468,0.06895199957150046,0.2071101168083714,0.08298121421454364
PODXL,-0.015525349635492255,-0.02154391697050222,0.06670884226530967,0.011644321461923393,-0.0009505557909245358,0.0986266790846539,0.0632560951245272,0.014092613797110248,0.10570007548219489,0.043155713229656265
JAM3,-0.01970563755586248,-0.004993421054224297,0.05175252027650974,-0.032676751379946696,0.009242880345058694,0.03760286229641283,-0.013552085530406885,0.11886175367334835,0.026211787579502127,0.022794449093070223
TGFB2,-0.012688169868235332,-0.06294208310315107,-0.02337621103212507,0.026464898474890655,0.010647850335435784,0.06332002809609849,0.0082382800084935,-0.04298797994056443,-0.08686003131989803,0.030267434779675938
COL18A1,0.030149038109227932,-0.0007625567187427222,0.049089268751198525,0.08895249198960635,0.0359959856926507,0.07006197076949908,-0.023610367848298338,-0.0296522771214978,0.18080552431887237,0.09880560864843159
NODAL,0.018345862596684064,0.01732528588119329,0.04507666730201121,,,,0.03304582150147923,0.06852581392836468,0.033644409334351415,-0.04011904626246261
INHBB,-0.04127389344885243,0.014725171048345082,0.07107655930841161,-0.02520267331146545,0.029311447611597947,0.03986010422069201,0.03417421254491423,0.024320664890614664,0.0021987989579459227,0.01854376658676652
LCN1,,,,,,,-0.03673713893054832,,0.014021309724708442,0.05330862976457224
ARF4,0.012120544698690042,-0.006313074849837281,0.044354453926177075,-0.026754104706573117,-0.02825244066601458,0.07083397862241203,0.03752723151193642,-0.09858286451132024,0.05201611974666315,-0.04572973832302838
CXCL14,-0.007443657216856595,0.00025293300006052445,-0.025603719051725912,-0.007232031809535522,-0.04070475283381565,-0.04209972107008959,0.06682082641916053,-0.03209667906357671,-0.03237296647273724,-0.06312825360032309
LIF,-0.022648920608246872,0.030666798008035637,-0.015533834202639393,0.09766191621997013,-0.011779021787424604,0.04220354439875533,0.09851994760736271,-0.060241368697038965,-0.0017782159956128765,-0.07111590647248904
IL17B,,,,,,0.017558841244916554,-0.043848591043323504,-0.029703959589791905,0.017645972943575717,0.03728062222830627
MMP1,,,,,,-0.054040016545666654,-0.04857655758770735,,0.11831165991347911,-0.03370043872695616
MATN1,,,0.03580135363419999,-0.02013620199413789,,-0.013531753221439367,,0.027184995747295805,0.03107500098157725,-0.00875985016164435
ADAM28,0.0084205132646688,0.0011706616152573452,-0.020167461296787967,-0.02177769015277575,-0.018467919291467627,0.06698639097618554,0.18926250034635886,-0.011533779828777645,0.08284490556773333,0.06759034484308926
TCN2,0.027894456151049685,0.013279443560282687,-0.013872866798415985,0.02982103093931945,0.04111999741398641,0.025177602004709084,-0.021434512126333845,0.10481819019335496,0.08829272103715269,0.13678984435117514
THPO,,-0.009895755608844247,-0.02132527909513107,-0.013761820119046307,-0.012257190737343954,,,-0.03110767830428763,-0.043842697079808986,-0.04039540903175413
CUBN,-0.012232832377566144,0.028499551335717927,0.0010136170693848896,0.05135282364864549,0.0306379635104162,0.08564939553280482,0.035810375853725304,0.0683226389390627,0.07601642055587336,0.12354054600172226
TIMP3,0.004822737909122508,0.04564902321195051,-0.0032707242174207754,0.008530676891528696,0.03159313209738605,-0.0748249170864523,0.06693901371766611,-0.023173779109942772,0.18293036736737184,0.08940845288588975
PIGF,0.04239432594689708,0.002036560486020274,0.053353797058482456,0.01613846220058053,0.016445786569554345,0.09291572392699095,0.008246786429298103,0.01782222328359041,0.02846915753125442,-0.04986568716455771
CRH,0.05116378537209384,-0.02167089134392766,-0.012637439124625836,0.005208124624420396,0.04282878071742829,,,,-0.020908073128123893,-0.017244224889372183
BDNF,-0.02009355550546193,0.03162862503687539,-0.01792241694722494,0.0041588038560992574,0.08264065069347197,-0.02087270369491198,-0.011349914685538956,,0.03876705231059073,-0.06879994550818333
CCL5,0.026334665059534298,0.035119263990919844,0.00119103564431351,0.08418454995124422,0.14675426597515603,0.13675723134328943,0.14086431557426016,0.0783611822682147,0.2323810696218187,0.13782535533574192
GAD1,-0.014857810905422835,0.03289419009462347,-0.01079494776946096,-0.018486976673631982,-0.034493413737880674,0.056530416601608235,0.07887175984845883,-0.03418569494252072,-0.025736707680152827,0.002435299571647166
COL14A1,0.029327198398066204,0.011111765359904055,0.018551428743546913,0.027095705324720065,0.07276489615685992,0.035070639506531755,0.0631360386929138,0.03306575513608428,0.20872840120783462,-0.03358070039448501
HLA-A,-0.04454245293949552,0.08261887041178578,-0.032637247672388195,0.12042125665081006,0.12003674916548629,-0.06519494829250597,-0.017467872874231228,0.023959536383341726,0.1210176650910719,-0.03983398149892269
CD5L,-0.06218918470157047,,,,,,,,,
FGF18,,-0.017217361112840644,0.044931100844347406,-0.00837658753384329,,-0.014050440150536666,,,0.006591632781893528,0.018568724441058886
ADM,0.06315426164898902,0.02396921222621847,-0.0036572229027210584,0.05964887103237092,-0.008833958885884589,-0.057306609543467155,0.03901748411662709,-0.04910517582130441,0.00883436391832228,-0.052558131813477925
CCL15,,,,,-0.017734662906782363,,0.02552363606887253,,-0.03938896410206481,
GNAI2,-0.051107270434718396,0.07110631597025904,0.016130046813877967,0.017833429654763432,0.10289093881235921,-0.02849890309611618,0.002402012496886951,0.0690846332590972,0.08368158883330824,0.003309408970121766
HDC,,,,,0.004007468910534066,,,-0.037043115595657095,0.023809598848006427,-0.00789789734776161
COL11A1,-0.002850545454104959,-0.005369926700943338,0.03292223426206556,-0.01993666529773199,0.029836967223234048,-0.06236724419972365,0.12239849366171508,,0.054738768538362036,-0.009490581338941416
NUCB2,-0.0030692622296936683,0.04013273174990361,0.062086588000302104,0.018297446877966934,0.013751212365670399,-0.019547428447797787,0.07037792674558298,0.12293457903807177,0.06953189726088123,-0.03746345829941221
FGF16,,,,,,,,,,-0.02656122205301531
CXCL1,0.030876921165573352,-0.009061803593222905,,-0.03947745049066129,-0.011154116747199374,0.11515561915411276,-0.029779728576414078,0.04939498448342549,0.12348141860507524,0.042058513660649874
VCAN,0.03907388918934998,-0.021856046696573594,0.06041505354690147,0.057157113842631765,-0.05533618046847776,0.06797305883401357,-0.08470567504100389,0.10602074962354274,0.016653420492494433,0.03890620351307311
MMP7,,-0.0259241641102714,-0.015533829842369123,0.09087736384225933,0.005786852317472204,-0.01413572836796015,0.08835998097038429,,0.08757038230233427,-0.12964409289479653
PTPN6,-0.006890752954170116,-0.02115235214690655,0.07622674924739833,0.03783563517882054,0.0948477542470471,0.02300224464226986,0.036039944290243195,0.02442331700629276,0.055495745995630605,0.06696923903375218
PTGS2,-0.021504704304575583,-0.008054640914873016,0.07866195777411941,-0.005663628630745094,-0.02378832997650757,0.006972998199145273,0.05643416530651378,-0.04523703232118772,0.07453082898648969,0.005066233110499252
XCL1,,-0.018733105070868835,,0.16590347633705083,,0.0648767891406952,,,,0.04095020798052067
CD58,-0.0117612842854697,0.019138527130445913,0.058210003374745294,0.00015666079278317728,0.0049690008686688126,0.0979958950764309,0.007560654714157491,0.005672676121850141,0.0034531144557410484,-0.05206406620826413
TNFSF14,0.03880499869404496,0.05820858587734861,,0.006489173941668009,0.1705695379120183,,-0.03544005838896299,,0.05342465697244958,0.08131766703936451
CNTN4,-0.019672991511182774,-0.025110110436872238,-0.0050834689513286615,-0.008584154514787093,0.024578553183606515,,0.05668561898570478,,0.10969758042235761,0.049567883822280286
