,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,UKF304,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
TAC1,-0.020062256786364637,-0.01688757746075145,0.10702093378965641,0.13287403782023757,0.017137789545189828,-0.14560078241757976,-0.027953717478404173,,,,,,0.019383352667088148,-0.029829081143697755,-0.02995435187315441,-0.042159009810342894
RARRES2,0.02684165487568469,0.01165543572175558,-0.011258086504597522,-0.029814407654174518,0.007000680606991908,0.17156667492112057,-0.05313844597336584,-0.05110638862877482,0.0349524709235045,-0.08091152250078469,-0.0652016690498597,0.029450168465008704,-0.029573063152585233,-0.0021604163998043234,0.014920095784601052,-0.10038586657359531
FGF7,-0.02743471071364245,0.023973733592724745,-0.0481406207683734,-0.015454017052977562,-0.03649830258568388,0.10583073926947917,0.03549717129103399,-0.03940322383700616,-0.007008637987645824,0.07282992630893882,0.025152595818492975,0.01183585361601543,0.0124649698319028,0.053539786397208335,0.023563260283038383,-0.08058444464064227
EFNA2,,,,,,,,,,,-0.03636180682033366,,,,,
HBEGF,0.011657593831735959,0.059328639898013444,0.024662608785649003,-0.04995244310791361,0.014958573601502781,0.06589365526142954,0.02352099680417099,0.016586973286831192,0.027932995630500952,0.03161088025921033,0.01764084219883778,0.02258745319474634,0.006483544742294369,-0.07273012709854751,0.06096068599074778,0.010372864539420643
CSF3,0.10728389097781933,,0.029399054721271495,-0.011326682047477762,,0.014681643446744122,,,,-0.021381317427500476,-0.11809225794373346,,-0.014324353676163137,-0.023889685477331245,0.031902193948150186,
PI3,0.04320608906562933,,0.013387590123691595,-0.04581393119436921,,-0.004747240063159905,,,,-0.15032830323739724,-0.19571168077070467,-0.025688470614474643,-0.06326532430502863,-0.035393770490943895,-0.03280611943850655,
PCSK1N,-0.038152828345093676,-0.07480223069878016,0.0307725984836175,0.028493768939397212,0.011591933953552897,-0.04048940262534636,-0.01602657153774412,-0.01245468129937952,0.12819142507189407,0.05761247169593693,0.009766537144361787,0.026374970861353396,-0.026013431919868737,0.08723643035152824,0.011188929122915053,-0.04559810889912994
NTS,,,,-0.050029738103085857,-0.015545540979700965,0.05282679567977193,-0.00800078280158439,,,-0.006763290764110237,-0.002587368115932243,,0.023215852868718592,0.00122588668655138,,
SFRP1,-0.0576136274548172,0.014772958785930681,-0.02657112987038064,-0.017038013971412806,0.03827949972941658,0.0027590805628139913,0.010178197808139116,-0.052151349884891375,0.11663480367155425,0.07010567655027666,-0.002408964357432205,-0.030844930960805542,0.0767209077793416,-0.03455528619285422,-0.05098908688536471,0.066423236423133
CXCL13,,-0.02153386698016485,,-0.01688488943104795,,,,,,0.05706344632334703,-0.04233311219455837,,-0.06775855176806875,,0.039664989852098424,
MICA,0.012998406820207715,-0.015563253766920878,0.036493891479474815,0.03829855371622685,0.036474380316271704,0.042971707379284976,0.0025481672493398717,0.11584034969920293,-0.003544900867266338,0.07058474463006442,0.0064376357497357125,0.03666938394498341,-0.013665901280824618,0.00015133936410219879,0.04764665695387222,0.30543169825525207
TG,0.019874924482071486,0.05074389464720545,-0.008012236592953048,0.004989166465211483,-0.01794365230154229,-0.030567211457652,,0.11339055405029046,-0.017118172993093907,0.018066903225010107,0.05651597887417544,,-0.03950645836706304,0.072313836010503,-0.03082116872964884,
ADA,0.010955414739470922,0.013779010872445697,-0.008504622225399067,0.01122958857489487,0.017450577288102086,0.1468961817920831,0.03041803741310407,-0.006082652728681616,-0.05213865999478012,0.055601136802943825,0.0399923906604451,0.0011633419753862234,0.00327026640938069,0.012687872017487794,0.01755883054629141,-0.05508772247873383
LAMC3,-0.036637315876256286,-0.014103177651589287,0.00550066937554814,0.09180882111928128,0.036433357048619365,0.16447502084258006,-0.027218920458666543,0.09922517033091247,0.08970701569405956,0.04336473503760238,0.05119181459112319,0.053811308756381626,-0.0009838558511716926,-0.05098120736335731,-0.004296499175864531,0.045379474084478316
CCL7,,,-0.020731587975739197,-0.022386245977279663,,,,,,-0.03907532616958471,,,,-0.025034074640980744,-0.031017181043792592,
NGF,0.023844236763876592,,0.015238659452798562,0.06941891853000716,0.13097733701799275,,-0.027390085283209263,0.06975838861549226,0.007152968986652703,0.06205722959313243,-0.011173401563628898,,-0.04404528170245471,-0.04490807614310386,-0.026445014952082287,
TNFSF15,0.0441437218813296,,-0.023085637179964712,-0.016574700555585072,-0.020791145245826703,,,-0.01243055258521968,0.041545793465988044,0.011831027992787008,,,-0.029808474300621897,-0.045595832552683756,-0.03494228727812214,
HMGB1,0.003951828852130603,-0.01981726288927582,-0.005530918021040782,-0.02028676430312805,0.006828059474931871,0.1921521745172533,0.007855527098022322,-0.030517092644731226,-0.026488862284280962,-0.07293993365625266,-0.06825117907702288,-0.06892642301763036,0.014653692273620827,0.06089080956400729,-0.005373325150227486,0.037765694481598965
ITGB3BP,-0.06560080596143758,0.012456529523880128,0.03689760095000233,0.04121220368654131,0.026611147863405918,0.2094496275710616,-0.0016132373058227627,0.0482973457170011,0.046919831554061424,0.0043346800597627785,-0.04509576694373912,0.04541310803509156,0.04106200151634408,0.08504844085766544,0.020276855563237745,-0.05195417317192698
AANAT,0.022022126953115884,,-0.007524337048997538,-0.014934796463069673,,-0.029939158498095194,0.01563535927740296,,-0.006814269076633434,0.08398450681165416,0.017929689489192435,0.00953003400078933,,-0.026487094945599286,-0.029392997870367563,
RELN,0.05674470271824334,-0.022815052898202407,-0.019227472154661224,0.05498315041044316,0.02057294497781949,-0.06467937398259543,0.09568688849112077,-0.05274129726335386,,,,-0.07238463311949313,0.08163791975973711,,0.004158535241326434,-0.09411899348528183
IL15,-0.01608431343795227,0.09962650232111371,-0.022868915859620798,-0.022018331526176736,-0.014794135861708267,0.03460622337288581,0.029404471984818433,-0.017102715240012188,-0.02151884710364704,0.03808169358552725,-0.0335852836247151,0.06192545750386006,-0.014855481879905158,-0.002155375661449654,0.04160558574853151,
UTS2,,,,,,-0.002025973509891267,,,,-0.0001951307591381565,,,,,,
BSG,-0.023390461189798345,-0.0335755458279736,0.03208351003418986,-0.07344054587464538,0.01987834770965901,0.042818780970136784,-0.0013030857922370284,0.00993785505647051,0.03854392356430785,0.0037427261983136095,-0.038112783147945736,0.0072133412070016735,-0.026842160466926526,0.0064405349913929195,0.05509878742080065,0.07209021934712552
ADAMTS3,-0.051797375883611156,0.020610434476530347,0.09842853717302388,-0.0072769204961616075,0.10056913100500237,0.19519008431226909,-0.04134958681305757,,0.11884767549501762,0.08508620527588137,0.0456704399456107,0.027273358612502095,0.07919800252996599,0.07274172611517005,0.018821053946447466,
CD34,-0.008246129505370311,0.007965010275817737,-0.039851717500566534,0.03763108713259325,0.007380472282705369,0.1067134394087632,-0.06177770121919474,-0.03253950342137696,0.07739636376168435,0.004475333839509079,0.08723846635135855,0.014883267738662713,-0.04327661197549556,-0.020908935278730046,0.021148322562532757,-0.0151301737196277
CCL23,,,,,,0.05982366807758278,,,,,,,,,,
PLAT,-0.04710751112292005,-0.05523172083137263,0.02656712200802016,-0.016624394624533075,0.03447354116045636,0.1654186388676291,0.005939311170287436,-0.04007040249437827,0.0769610354418026,0.08469587564013856,0.1385542504538043,0.007446841619850819,0.07164839969506136,0.0047977680956713216,0.03210438626363732,0.10382537605081663
NTF3,,,,,,,,,,0.06854155723909339,0.07151974186184287,,0.009081575267396964,,,
LTA,,-0.016114410607529012,-0.026571128627341425,,,,,,,,,,,-0.011532864523177097,,
CKLF,-0.03758076402995228,0.03554155663117903,-0.013164525405509721,-0.03760719672520411,0.013105226747680223,0.19708928845284554,0.022539534535010827,0.03112890310257708,-0.022749278589029864,0.05331064851810615,0.11183389470953702,0.03926868805354591,0.0025626427897250436,0.060880336301797275,0.037849849649655085,0.0021717168190017724
CD24,-0.051296681822346875,0.010389792202248489,-0.04703425514607856,0.048497473330467424,0.001771896043507049,-0.009346013143292359,0.07171166297061442,-0.12070522612803802,-0.03827209585324037,0.038410722374936264,0.04684998653947613,0.0034412779728957314,0.01945771905169521,0.033658750015438436,-0.0022543701148739883,0.10175086357000004
HSP90AA1,-0.009087609791175193,0.016714712858275336,0.02618167145217421,0.056634806532113405,-0.02579514953002844,-0.17393745828825263,-0.062126144667821466,-0.063035518375222,-0.01705051449497474,-0.1965400894797777,-0.18894566780862393,-0.011190082183937331,-0.04581329955144971,-0.05300738408699166,-0.03594605565851078,-0.00215805085133361
BMP4,0.07305176766336688,0.0019281725006636762,0.046821137407275046,0.06679585435592475,0.013257441078356235,-0.03075743654802165,-0.012896304183684105,-0.0467524915684068,0.012681094594929457,0.09845020938850935,0.045377308922418556,-0.007872389492289151,0.028307247775565238,-0.030603800036101914,0.0031388318408814542,
SCGB3A1,,,,-0.01778549889283129,-0.01888497608119692,,0.027095634095302096,-0.02748292265916406,,0.06203894812740497,0.030744187345025823,,0.03235412545916728,-0.02810907411660005,-0.04196579125699242,
IGFBP4,0.025167854545930957,-0.043679192145109055,-0.013638841005776193,-0.009609612532000393,0.023802261117309337,0.16662122136721944,0.07547558243845671,-0.032618743681939934,0.026258098369939052,-0.062223615647353965,-0.08527110356416177,0.056853950268839756,-0.07087622375617701,-0.09146652238024688,0.00015860431090203403,-0.06084114910239824
RSPO4,0.027790531656331083,0.00036019440566491956,-0.02662702703501561,0.05146350740570346,,,,0.08539507036259651,,,,,0.04019308895433553,0.054654356652646494,0.031006211262722468,
LEFTY2,-0.014887047516923846,0.02394291451004253,-0.019182912834393964,0.024596614236417385,0.04709708163445494,0.22053754680213256,-0.027390085283209263,,0.03574216695595459,0.1151189500450447,0.11070689749099039,0.02949149023580777,-0.049346043718100516,-0.027042596928858992,-0.08637031557647157,
PF4,,-0.014658246625021302,-0.01808790207219518,,,,,,,,0.015476042769582317,,,0.011622848526795054,-0.029033863165658525,
ANGPTL2,0.06605301297085661,-0.016762912126302754,1.3045910700220837e-05,-0.02532867479510522,0.023714713822638605,0.12556851501192925,0.052731035075198676,0.05956104731657393,0.0760734843405189,0.1330778326103891,0.14887222734650873,0.004520889044757463,0.04974623291056167,-0.008798030546546855,0.022492944683813156,0.10036636432969771
LRIG2,-0.009685355344900252,0.006157749729256656,-0.014254763212601967,-0.038479368349339176,0.0029771776893496903,0.08918658320718276,0.009286943071389341,-0.023451618486846786,0.04772008095339101,0.04488809639524118,0.10856593565776045,-0.003134600903294215,-0.01981892732756681,-0.01172089472927622,-0.007622286657518375,-0.032467099402258795
ICOSLG,0.07220763790516471,0.03307138435396636,0.0234337878717049,-0.05724793180025412,0.01251187249161084,0.04678297920379477,-0.015577667703611365,0.046524880430135605,0.041905639712061224,0.02451000846175285,0.06450316458829661,-0.024716051287521957,0.014567485363305387,0.08132192923260699,0.015476518401371722,0.06032177625642888
WIF1,-0.02452183103814833,,,-0.03695822240890283,-0.04764599809357904,-0.15506361361721138,-0.026888779330308827,,,,,,0.013941258434043135,,0.0347206930650072,0.0034758655536900125
NPPC,0.0012853486508243967,,0.04646768703344058,0.046845274265100656,0.05039378813543675,-0.00770529168489156,-0.0037435383661018895,-0.06601090952862937,-0.03590188752289354,0.03675420249726215,0.08506466902317501,-0.02614043811305242,0.03141601938487899,,0.03709201002081895,0.0716507593574762
LYZ,0.027699493940399174,0.012843713522023984,-0.003553629198310433,-0.030572164651443325,-0.023461622217974425,0.10671965750256823,0.07733542304759745,0.03643140772457283,-0.025806363394176673,-0.0029231545341712275,0.02987718651529804,0.003101186532157545,-0.011523820984360993,0.011592846253425671,-0.03911148684716895,-0.005140860299213276
EREG,,,,-0.0024309985602928613,,,-0.028176393322746542,,,-0.02860474320022126,-0.035839299402181495,,0.024546127366261276,-0.038199883781286706,0.029006877049847977,
SPTAN1,-0.04820150189588221,0.015679618941437427,-0.01625169878214523,0.05952944759974232,-0.014010338533559747,-0.06933050668206277,0.01915282665625252,0.024124702264252226,0.1206056036425066,0.02667897211190579,0.09061175956141804,0.02140101879929056,0.035357776249150916,0.007770315067192674,0.0376113332892996,-0.06371995113519371
PTH2,,,,,,,,,,,,,-0.008339806028826814,,,
LIPC,-0.035295183882708525,0.06741763834520476,-0.023794845846482365,-0.019873860037545352,-0.022941911307157024,0.06908751140576164,-0.050463406893468996,0.05298891399079578,0.11342475442007258,,,0.028117065173164413,,0.044181829476898894,0.0157421972550309,
COL8A1,0.0012608060936712285,-0.004337434537990574,0.021257897032194144,0.010988408757711156,0.024741282072473482,0.08929629237628382,0.00395292291364589,-0.029511213825764625,0.030973400323497508,0.059724766685143274,0.07245081707639274,0.056186412870181404,-0.09352968471981586,-0.006580995911162832,-0.004784882609787989,
GSTM2,-0.0422875884732516,0.008312830135534405,0.007019858583531753,-0.040241559122991044,-0.012510433940100223,0.0035536567584152643,0.14426012651277628,-0.03717747086562161,0.07442983378865345,-0.03381622402654223,0.05744553374972042,-0.05028062942342405,-0.044032315651159226,-0.02098094035815387,0.002930039535073671,
SPX,-0.006702644710732737,0.003558184190256397,0.014516503893313335,-0.029670150656985132,-0.005432588586868395,-0.06189608071768161,0.03671804701847,,-0.032773893985266624,0.040612168999297725,0.008237225099352449,0.025272277484904872,0.006024130351601555,0.13719121448869495,-0.01843565202024577,-0.04271968296883581
MFGE8,-0.0015554332441110443,0.07216113593699232,-0.015873881427082594,-0.0204507191363823,0.050550531406076585,0.06118577751130464,0.03687198429729298,-0.039478731689244914,0.0033436593954530784,0.009892659387115999,0.028708314790860053,0.07597153597610866,-0.05368680151071652,-0.06876626890192884,-0.00919655655653564,0.027898701614549104
TGFA,0.012157825608474393,-0.027418283652187635,-0.03995058385939331,0.007499261349062099,0.055751045085139964,0.06359859111644856,-0.06525901864072164,-0.00857852369820667,0.011151995701389654,0.02259503594142285,0.12253694596713206,0.014195625694522807,0.004426960423703687,0.06387455944377429,0.09543150327720434,0.06497478008705977
SLIT2,0.044325515850202606,-0.028869745604200955,-0.004685496150780997,0.04340799457374536,0.1314157315465405,-0.06430804606340136,-0.01591815473638063,0.014745487967497514,0.08135025132384974,0.025571952867922534,0.048798735039007085,-0.014769964734369482,0.04766911118225578,-0.016561719735974974,-0.008451844600398864,0.01269936697959418
PLTP,-0.09302168488754409,0.017783100495049782,-0.04136331505141363,-0.036627322092743476,0.025506176968881203,0.12564741049432473,0.04116283035618837,-0.05905256686997101,0.034517850630139846,-0.07084383050174803,-0.05984647981616059,0.07224604551430452,-0.09652374960138127,0.0038800315346702056,-0.02315873585962103,-0.1009617922350331
APOD,-0.03979429640446469,-0.1051068512716326,0.0334063620341107,0.024399690451240217,-0.024551994693944604,0.10954964800467655,0.0001498393172053045,-0.008687129147252304,-0.011204747380538305,0.21726880765018253,0.21996537885771217,-0.03625570773354901,0.07001324001167113,-0.07845222622644503,0.01629062393952118,0.044888680921592226
B2M,0.0425951635237653,0.0535695733541146,-0.032095592291762454,0.030670019008731782,-0.000414285767092191,0.22211932586075883,0.06448472257185277,0.09519719888439317,-0.05929962964913996,-0.0022985881693092704,0.029023873260552557,0.005636539332426096,-0.08267262732616949,-0.0659479422467734,0.033038582422394124,0.1191024338278696
OMG,0.02141754689593829,0.012063164537599822,0.011549431524938593,0.10248062992937144,-0.006557610179055957,-0.0053430296966972355,0.033734384327619715,-0.044489002615685225,0.021634602000402882,0.11892828272659578,0.1691280832698369,-0.018135357669089133,0.06655362808957935,0.10004715642241224,-0.012946255371645664,-0.004655548002280634
CXCL3,0.05092574589077974,-0.00894645190833209,0.030532337093579998,-0.009463446414115175,,0.06828763311933203,-0.025593200211967346,,,-0.073811249627138,-0.09362388339515579,-0.040760320025582726,0.026090720552311257,0.0020446877856003247,0.010401737419565652,
CXCL10,-0.04414224567821211,-0.04247182393251178,-0.017424831950500742,-0.01055394486496299,0.091895133508855,0.19428961075210993,0.002607097099581482,-0.058753708339992584,0.07067782335775276,-0.040350287149635275,0.021771861217665882,-0.017228104891863966,0.004805268819897649,0.025953096782241347,0.016901135374147083,
RSPO3,,,0.006702587777143451,-0.01987384778433573,-0.018129509461967855,-0.0491616857590687,-0.04205622826555104,,,-0.02898205399852698,-0.00732763844259117,,-0.007308397335753819,0.009419127409503486,-0.06333952394044692,-0.03003856742864747
CORT,0.0009694451169264176,-0.026178700244790597,0.006657118679876459,-0.00884500454754715,0.04452129190020937,-0.06725674014496329,0.03521331413961651,,,-0.002509012777050383,-0.0226463603044512,,-0.02486519752937167,,,0.04131197603703041
NCAN,-0.03066622747689741,-0.03239421992484797,-0.06734920836343737,0.08791754235727202,0.0415652422297876,0.1506283587618226,-0.03238908381788811,0.1666911322617003,0.1214746041548424,0.1841702603615963,0.18375980355918806,-0.003897106904836789,0.03508683909342769,0.09381622258767394,0.003525964425017437,0.08481452537592407
PRG4,-0.04649210330147409,,-0.020731591206449435,-0.014229603662805975,,0.06344509658511786,,,,0.018480301408270422,0.020572510753321775,,0.07774754759196283,0.030418629155871738,0.010853227119004065,
ZG16B,,0.020093116668942493,0.026300960978169353,,,-0.003554793585974954,,,0.0910323255934352,,,,,-0.031676915111156584,-0.02476886298784556,
TGM2,0.04364429898965309,-0.021610817099352156,-0.013663486416553223,0.041215391599878644,0.01583648018330872,0.11680068738480595,0.05153521608624782,0.04210804904977978,-0.0049403185130783836,0.015631528188073424,0.0026026046944931168,-0.006905962905131001,0.01569778047494121,-0.057547227762979554,0.06682508506862334,-0.013114658404069205
VEGFC,-0.015786110464094113,-0.007714307618758438,0.004614244689538849,-0.02190407527191625,0.03300355097235903,0.04698128201168128,-0.03183920177099389,0.15077998096918047,0.08658397779425069,0.04240810390430559,-0.034365504543702505,0.0017870770826820053,-0.021638650875036223,-0.0641431321149771,0.026784742182765355,
WNT6,0.0135543364382439,-0.016312320515544525,-0.01819712023199969,-0.019607023898697527,-0.015174224997398929,0.005441104212047446,,,-0.008192182430119842,0.07093541541088608,-0.0055817212806298765,,0.008688459517136616,0.0410990483090589,-0.02559366666156634,
NRG4,-0.0315295079753732,,0.020715315610636945,0.015671645124059923,-0.0185760565277669,0.09461831958141644,-0.03547075477326821,0.019730863650672024,,,,-0.043171341055924274,0.019472538707000234,0.04011615743826267,0.018419442177051215,
PMCH,,,0.008292131350550645,,,,,,,0.10100791493143436,0.0423006879194991,,-0.02006011220537085,-0.004878920793682291,0.003953513116435847,
COL9A1,-0.036284513757426376,-0.005073899005367611,0.01997174473354611,0.023237355797738314,0.012797176070472923,0.10471797085201613,-0.027785790400348027,-0.07952400426179429,0.021304245712144464,0.11664757103468446,0.18126430280110417,0.002956143771516377,0.0005826623789161783,0.07564680548340107,0.06591679348701687,0.17206703881301588
GDF11,0.04064412233516111,0.03547435796429819,0.0008549492074398824,-0.0020557311756356305,0.06036084979739393,0.13460407920764514,0.08663695750402699,-0.012457943478294705,0.021172803117962047,0.038455771618559294,-0.006282417787866271,0.08162982390165481,-0.0015657410351014743,0.0831637067651273,0.06598099696843006,0.05465723839228115
RAET1E,,,,,,,,,,,,,,0.0013411133246689396,,
IL24,,,,,,,,,,-0.0002214290989933806,-0.03279671357253504,,,,0.02722108887322626,
SORBS1,-0.02990665115730276,-0.042419005600907195,-0.007962601715445963,-0.031058475425945538,0.030001433625881407,0.0011639558450083798,0.009857245717095165,0.014289685344904558,0.09463555079921276,0.035226044982345425,-0.03186028256872644,0.0288163600760022,0.02913670312194733,0.05799295572071475,0.007719689360976717,-0.006114544553999268
DLL1,0.01480911995815536,0.024932413548035423,0.01316785045555963,-0.04535540028134975,0.03968213499747763,0.12608608801520146,-0.04987324569197753,-0.02280066852204506,0.0747046689995043,0.15442603954654957,0.18042819669112828,-0.007588867341333923,0.006799892719428741,-0.026811181660047614,0.012411735712905847,0.13223334711720977
TLN1,-0.016039534405079832,-0.031562959193912395,-0.04967800268815843,0.005457403472891401,0.03452717265902496,0.16222476260173987,0.01703690838901945,0.020987169216605425,-0.005088086454937556,-0.0717184299530873,-0.009315438887415862,-0.009597714304665031,0.0011519620820582127,-0.08193414440413951,0.027664500909065748,0.040464652384538224
COL2A1,-0.032272527689051325,,,-0.012709194727293417,-0.016439384310734363,0.10125446249035783,,,,0.06040621738461074,-0.026001802357601283,,0.0045839826045102365,0.05767212599310293,-0.020320702915425502,
SHH,,,-0.021543527101901917,-0.020564585378633305,0.06313914769517326,0.061589116651919594,,,,-0.02810168704262538,-0.004955344815117199,-0.002492612553928843,-0.03869022372309442,-0.05347510505995716,0.010632517742922915,
PON2,-0.04915875769074411,-0.017150332245918446,0.054801689187581555,0.04064497237765356,0.032246989958436244,0.18173197707650254,0.021586496134654277,0.07641630666045826,0.026484035991511747,0.09754416565606965,0.1243007294767737,0.10475587260841325,-0.09625132009588207,0.10001609302045487,0.00038431026757160264,0.048044493418920725
ICAM5,-0.043431670421559654,-0.020997619985792172,-0.005918480460538027,0.010657510609643844,0.03947366887407276,-0.06624744506647061,0.016635160687554603,,,0.03494117004726912,0.015650359726185916,,-0.05766071119850918,0.09018132920992403,-0.0020822272931890757,-0.02951238965373187
HPX,-0.039095948143418054,,-0.007778413513517729,0.006167693213175652,-0.015174226021007499,0.02605027699481873,,-0.04657396048758082,-0.0032904063738315864,0.06653799523857777,0.04865389133456794,0.01207363412188164,0.03640483493922645,0.05186907741678644,-0.008787307522035475,
SFRP2,-0.012325274571311324,,-0.024535742700043654,,-0.013905730794042469,0.017146789849127743,0.01823258893715392,,-0.04667913186681402,0.04887184280335128,0.014061065243112913,-0.031111284758163493,-0.016313500345548352,-0.012886730102514498,0.020249882591052308,-0.08044681396796334
CFC1,,,,,-0.025640728455826964,,-0.028942912392008302,,,,,,,,0.030420233552856737,
CD70,,,0.009176186771001996,,,,,-0.01225043171024859,,-0.03676305146421357,-0.035002531129448844,,0.009019332740361007,-0.017587884961064424,0.030476974520733266,
HP,0.034677688339989424,,0.014492863593334663,-0.03092848474448138,,0.09557869626855081,-0.0002113059787517745,-0.06800533761737276,0.05023354215659803,-0.06185233287181902,-0.016371821421635357,0.011253325190198478,-0.053955678506904775,-0.03800264275613369,0.027478431524937248,
