,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,,-0.02360560684979358,-0.021628285115176837,0.015378356512629896,-0.018762223407309986,0.04541595296370801,-0.014820681860860902,,,,,,0.11123179036107256,0.010357610543810354,0.041177849416320696,-0.018212105601123792,-0.0013406059819825542,0.04390596599662646,-0.01250358120913703,0.044023970914546344,,
PDAP1,0.034095461064568955,0.011018672534161628,0.06023987064602083,0.023764918414852617,0.0011585651691191344,0.06971754083479949,0.007247292866747699,0.015165089184747824,0.0028895948878024293,0.06581301530255843,0.009704094074248458,-0.020397206018494422,0.015280435397817494,-0.01005374088013957,0.05864332167745797,-0.011171971885053788,-0.031630766352688945,0.05571166831770578,0.05561269034480557,0.04205847140224325,0.038260207551676355,0.03951594703898602
QDPR,-0.05728049992295591,0.018443065692619016,-0.031016031031688287,-0.010600719040829864,-0.027057047240776295,-0.07434510333077735,0.0035665894020871576,0.021585332320595868,-0.025754560552560785,0.02569137600889572,-0.009884760397474119,-0.05397171985970949,-0.020582643526373956,-0.03870555074013745,-0.03354409247899402,0.025496547114275517,0.02387897303491755,-0.1148643914062815,0.04884862816015471,0.03133350554772194,-0.027888043479088048,0.08581851178546793
POMC,-0.03752277040282167,-0.014565403933829622,0.04047408812775181,-0.025932761517873534,-0.016660029654732428,-0.04034428139522144,-0.023535752552644253,-0.021966526586012454,-0.011066976323016555,0.05056819509869655,-0.020126080737704527,0.001281320146801015,-0.05196206142874421,-0.04521894904536998,-0.04318305501898319,-0.023679986626217474,-0.029967515342647015,0.007835948579715878,0.1280994271449555,-0.026993651303541928,-0.04619785401960666,-0.009972100087315788
CCL18,0.018526194028775332,0.03989875343948102,,,,,,,0.08540670120929576,0.09508199666690133,,,0.014689247115938846,,-0.026134521283068125,0.08769105907133826,-0.031468637977604415,,-0.008883762590485894,,,
CCL17,,,,0.0027300397073646426,,,-0.025297885395616945,0.029197350144544342,,,0.1263271318446526,,,,,-0.012920607433308159,0.037626320537273585,0.014683927237912541,,-0.016019340767824866,,
VEGFD,-0.03002763949738591,0.00531974284561446,0.0014259817078943256,0.013103013782165227,0.0020354761597142263,-0.0377324396316884,0.013486647006533192,0.03505364823867197,-0.020721216828171112,0.0467781833592979,0.059568261277974995,,0.0021402283068764493,0.10693803446791615,,,-0.02077641094585863,0.07222115907795257,,,,
TNFSF13,,0.008405138479124013,,0.052288434341769975,,,,,,,,,,,,0.030248462027295826,0.09220907855329132,0.05088016173190405,-0.014040683676148524,-0.010627982899721118,0.008496154166372775,
WNT5A,0.09583232516958594,0.002472584922743018,0.030368455766917477,-0.024944988030300905,0.002712239357475284,0.046565596561834614,-0.0035265662451210694,-0.012204881589617068,-0.007639973122530404,0.034350789412055355,-0.019113301230978007,0.04536112787574053,0.07821976510297457,-0.059889859516317596,0.11487315409273104,0.03477507327863168,0.04337813831977076,0.040029047026698364,-0.024118925941905265,-0.00763824440106618,0.05324075505007887,0.08210405429050406
CXCL8,0.000603747487218696,-0.009097746943020835,-0.006543099019443461,0.07502763395798441,-0.06369424700276419,-0.05309748375645609,0.05431487863493272,-0.01536527847543749,-0.002099329912862795,-0.021981916095332038,0.025048757015128063,,-0.1130890446926829,0.00342864854540527,0.0010765715721925144,-0.042050842232761544,-0.08829210198845273,-0.03532725482492104,-0.05394372820203876,-0.02647498827126682,0.0015176848059564813,-0.0864020257001979
GRN,0.013070402688569713,0.029726250757993126,0.02496088042918295,-0.020511345243182887,0.06289519755535396,0.058574422031464436,-0.004599868203862802,-0.01122682110827377,0.0011411827180729623,0.06154515903183108,0.03201322362643276,-0.06282900960996478,0.04261246463752751,-0.11712448458089195,-0.009535800004781205,-0.05860074493611044,-0.017364685234656105,0.11754338106342783,0.02767973668716265,0.08503343526770583,0.03927778178310158,0.029750206593188794
MIA,-0.006646397042945437,0.04099812464261889,0.008448631252977963,0.048623310786717944,-0.023545566409452226,0.037831241333521226,0.010162241785340625,0.011337463986687524,,-0.030126865469749846,0.05133365747916889,0.03540878846360628,-0.038454060057967025,-0.05904027734261466,0.09762914460567504,0.1156468393677886,0.14774505742114782,0.08886959232192813,-0.025790680731424886,-0.006434169437431147,0.028265453694214106,
COL4A4,0.04883498816026908,0.007285716760964058,-0.03946038163566542,0.03884190269189185,0.02146990600638908,-0.022194964119199533,0.015800991269281358,-0.031523679597667414,,,-0.021651288184616764,,,0.0034151093106998547,0.051863904214767685,0.01713516115822398,-0.020698686022913075,-0.03832896866465013,0.03809568553943427,0.05158890837214981,-0.01658988984061319,
TAC1,0.04060542622180725,0.0953688650812107,-0.010520131335090242,-0.01665165757917683,-0.0007538720258904666,-0.009231108696350425,-0.06601134226094274,-0.010615758908861898,0.02381149405476464,,-0.017029057901530573,,,,,,,,0.014683301825393407,-0.001657283092616964,0.02309005123849811,-0.05687893513500363
RARRES2,-0.0791068306301552,0.04194690299922031,0.03655081523899656,0.03748360577456899,-0.014833670081883885,0.002449799028259742,-0.05801750599070811,-0.03125368775045423,0.015202975661295973,-0.04000391066324479,0.0016011676926455767,0.07029421362110824,-0.001333418728515744,0.01160150708198751,0.010896428735366245,-0.05720879956855359,-0.04454880191127389,-0.024826100824287628,-0.016601338450762136,-0.0018847614247276536,-0.03701982584354524,-0.06657722579763165
FGF7,0.05682035029704905,,0.0419808079820678,0.012640638813374646,-0.011394879740194182,0.007941854278840928,0.02326464119807813,-0.05047655241041271,0.03837653682417079,-0.04840118449167588,0.004087602718182431,0.017673172470971162,0.04299019364258565,0.06413644290800487,0.10289100995727342,-0.03203208376773531,-0.012820836121907007,-0.024715540411575938,-0.0746107760594708,0.0720701952518497,-0.008155867783897201,-0.03276540065777864
EFNA2,,,,,,,,,,,,,,,,,0.0011754704610033428,,,,,
HBEGF,0.02809206646009644,-0.0092871866330926,0.07836868264180194,0.0732220755434398,-0.027750184954702984,0.030477580926595554,0.0683457907652642,0.01656042381958266,-0.0021990529156985625,0.05460691605944656,-0.04541735431745424,-0.012347101698577372,0.028069479310749348,-0.06199224974439552,0.031238958886881864,0.06194326480364551,0.006619590065959871,0.05587157898848528,0.04561889298390434,0.023454774187357256,0.053153643068690075,0.05216325724239119
CSF3,-0.010598597191299708,,,0.03311123426513516,-0.05980677917599823,-0.02348184483810231,,,,0.013349978764677774,,,,,,-0.04071380762698832,-0.052713915958114484,,-0.01792559163580991,0.03395019983150908,-0.03411480480446717,
PI3,0.08404959114230272,0.07234200719098352,,-0.0043907771809493954,0.0607396307281755,-0.02644086721450841,,,,,,,-0.06714729477039437,,,-0.05167870043129398,-0.1030144395873774,-0.021141460022491808,-0.06202142368302878,-0.02448350768131358,0.008948361778666892,
PCSK1N,-0.041451567145354716,0.023254636553956196,-0.013360868709456181,-0.007091334316242904,-0.013276159245556524,0.01236291623361299,-0.006240460597093706,0.009990215293980077,0.024404156909689636,0.006983034065720326,-0.007534572048530257,0.05248310888408018,0.020023071802405455,0.058544963093101685,0.03887782341944468,0.05249177962034596,0.027872002269070627,0.02521418505417418,0.028694822453214718,0.0007467310799494243,-0.051450511234408754,0.06130974901203717
NTS,,,,,0.03709431615124378,-0.028862011969191245,-0.010655486838480143,-0.02639122124935677,-0.018655751361683043,,,,,,,0.06435966393819967,0.0451838884616111,,0.042089542323343,-0.024976089979854545,,
SFRP1,0.032700480647660256,0.021132989788004042,0.0052956389448553754,-0.024458001629293152,0.05368477850745451,0.05384489696930946,0.027726674695054954,-0.022494167038115777,-0.03246008764316008,0.03092257848833495,0.05422896098161006,0.030784482571719195,0.06827245689477461,-0.02796920833898119,0.033649915138156815,-0.0019836567218585103,0.0738093333995151,-0.04343906455628109,-0.012175767454159195,0.06246268541054899,-0.01924938340570628,0.06633245388321266
CXCL13,,,0.0005100690095931766,,-0.02029451815312963,,,,,0.05686995873971325,,,,,,-0.029022333390906364,0.038457896239065266,,-0.029240370199581707,,0.08123925345631301,
MICA,0.03931110837143317,-0.01576422947306784,-0.013831731937697636,0.0072665710848458945,-0.02269114152667348,0.03621776863026193,0.007025588267102445,-0.0016530683734362088,0.0016462191535089547,0.01732353019424716,0.0836607595035312,-0.07932492907937007,-0.03460488229977253,-0.029329510184493226,0.02791114815045129,0.039285122542722636,-0.003680077517140886,0.03358182207431698,0.0886845144074661,0.006731743840604163,-0.016833623096507915,-0.054263761317905
TG,-0.0240965691836571,-0.006576560525024715,0.02687811644440932,0.08066020051783356,-0.043434247747086194,0.06654970505093098,0.018195921097160964,-0.01627893083789713,,0.04605980049470665,0.02602638937403432,-0.034666250442463076,0.03699618063644171,0.07966571687199568,0.19098535986412177,-0.017168256941871712,-0.015738419843851707,,-0.014753037371324152,0.032893878428546894,0.07314526563545254,
ADA,-0.035634889260003376,-0.010505300900638967,-0.020462828762213718,-0.021799997521680617,-0.0293680544428449,0.04113951794514482,0.025591224502455698,-0.026438292833234275,-0.019671561630762478,0.03807277984155258,0.0003397424619722868,0.09548545450111409,0.11398459001474383,-0.003837824109615493,-0.00835367752813228,-0.0036119015948781427,0.07065914168246672,0.05044895349097585,0.001084809016744794,0.03745974163721754,0.05950806622762077,-0.05116642695238333
LAMC3,-0.015190405331001852,0.002426171593748465,-0.01132579510078329,-0.04419150058891832,0.03400241282656864,0.10876544278943032,0.037467312386623944,-0.04138789394459282,-0.05034057142820324,0.03881427297715886,0.015292487723106641,-0.07129720159651452,0.14374729483672208,-0.0763307308885086,0.04522162516968169,-0.02107427501507197,0.04326596856544716,0.09555338421628268,-0.023331479558250663,0.03177806843313049,0.004141243383319008,-0.04997073779064778
CCL7,,-0.00045855469270438096,,0.023415537625406078,0.028771808170521343,,,,,,,,,,,-0.019365012334480725,,,,0.07375743970784797,-0.047327164092016906,
NGF,-0.017415230629610992,-0.00012856465223458493,,-0.014163942084046128,-0.02872019158940276,,,,0.009609412811181738,0.052167218522898975,,,,-0.012844949953059882,-0.0016522575451613964,0.0554609090704443,0.10497102046363052,,-0.030774323579449418,0.044550447632688374,-0.011037320320693912,
TNFSF15,0.004956562775923215,,,-0.0347851864756125,-0.01992169168069773,,,,,-0.02125286267440538,,-0.03195350739883372,,-0.059789400361878076,-0.03922264046407497,-0.01887871252277834,,,-0.011131484661400773,0.03485070114805471,0.10803126506816163,
HMGB1,0.0047184604844697706,0.010113921652849345,0.05327465921156693,-0.045076976052196606,0.003674656723094996,0.05178169940454676,-0.07635367775104358,0.03925467390375605,-0.0473419201079465,0.10642696471822408,0.002031023674139793,-0.0479595257559588,0.13186627299937986,-0.04206628187613908,-0.06267535345782055,-0.02824021567442569,-0.0035917617262245546,-0.025770746487029043,-0.028378153470494997,-0.0970409407658643,-0.01896857028648535,0.006181294179079945
ITGB3BP,0.006369269584693395,0.012381305021265951,0.019849335982498547,-0.0027982064010191945,-0.03557393981012809,0.05687247466428132,-0.030680130419227063,0.05143665046582241,-0.011187589693537257,0.040956693246582236,-0.001690250533404788,0.11952315158960303,0.06869519459807737,0.003127142395029399,0.008301911669217408,-0.019127592104070237,0.02065643153344316,0.05915625222850755,0.06089236671045918,-0.003836670761196219,0.0070206419141569274,0.017731180174716393
AANAT,-0.031214047213664383,0.11361545162373474,,0.025691007694840895,-0.017950635636128788,0.016776580833164127,-0.022920304239148304,0.04427038432631842,0.01209132083841705,,0.05939438553084762,,0.11626993060577485,,-0.02722019942684609,-0.01698857994463583,0.03538147465362787,0.020801409342016127,,-0.01869964134963468,-0.020830457796154035,
RELN,0.008518654426011742,-0.020879361926077845,-0.019084275300588073,0.0023616518199203775,0.008847017151875351,-0.055927046927651554,-0.009862722096014263,-0.02318043833185394,-0.04207596712834356,,-0.0029272723922241415,,,0.037705549699866954,,,,0.019297872212784173,0.013894332458749251,,-0.022018692669894126,-0.03609666164510497
IL15,-0.03062558087858107,0.015167519490210155,-0.03746803018726781,0.005750057595140653,0.025299073766618586,0.0034973056014174254,0.017573675814755232,0.07378838905933968,0.02220818415977576,0.015279971481037139,0.033064305261052876,-0.02539252603033086,-0.06584480027834173,-0.04313282848891506,-0.014641411648347003,-0.03112377450930134,0.09086436343259181,0.017205390550027642,-0.013331977878372736,0.022927467645092667,0.0016308335340323116,
UTS2,,,,,,0.02185298484540716,,,,,,0.031492770938397606,0.04114663873561164,,,-0.014467019176052207,,,,,,
BSG,0.03226318229296137,0.021609373941500594,0.0054033665666872,0.00246523162196777,-0.04908222134318541,0.009834433830355847,0.013208863144923092,0.0020583766306115823,0.002295148688647642,-0.0310607539272111,0.0010128748702746793,0.022396615523383206,-0.07788938214462246,0.0017310092495629948,-0.04929968679711087,0.05647288298956804,0.02989260465696725,0.05536803323695385,0.010250435699969137,0.017016025506107903,0.01034500056611697,-0.04852699211653903
ADAMTS3,-0.0006647814453619757,-0.06664123902606534,0.006042899518009927,0.07076861228740773,0.014806543751921357,0.06301373647809007,-0.014764365151789501,0.03223651680777703,0.10888434182652902,0.044386784511885116,-0.00047417075655210297,0.0606929709643083,-0.04798650474862475,,-0.032593417682477976,-0.004873857457515004,0.036852350627726335,-0.0065095018016997,0.003558589602972618,0.04926219927473146,-0.01381658937569358,
CD34,0.05160937141683307,0.0034493801865850796,0.016748370109402465,-0.01530175105854316,-0.015081127155770634,0.07748357920758597,-0.05036843038059763,0.024400209691459784,-0.0067007464969248655,0.03871083998422058,0.09693844582028714,-0.07601186825000758,0.0937750964589397,-0.06015891409909155,0.02384665031925482,-0.006102160810263516,-0.016115828721963255,0.07846532695218955,0.007598891991775054,0.0803187096970203,0.008430832356239197,0.0347465147395066
CCL23,,,,,,-0.007872410158720772,,,,,,-0.030151633581745076,,,,,,,,,,
PLAT,0.018870088592866027,-0.016735350819256947,-0.007167869162639407,-0.023053888575436693,0.042467660492708774,0.04696530887418092,0.0038479421275451086,-0.0023638586739743585,-0.02348605896483639,-0.0007893525076641192,0.07022240932474418,-0.03999321651164324,0.16663611831984482,0.005064943296911172,0.011082426096651983,0.131777802702723,0.06614184491748165,0.06060043027810422,-0.05617947541805553,0.08483842117202253,-0.03085176589585752,-0.006332660332819946
NTF3,,,,,,,,0.007908585616990791,,0.013729153287796551,,,,,,0.08832635589475961,0.07137677402538417,,0.02679245076069036,,,
LTA,,,0.09728439776219852,-0.017693642498049493,,,-0.02207464165157041,,,,0.018665013602540987,,,,,,,,,-0.02516689915302217,,
CKLF,0.03492123606496887,-0.048430851082452146,0.030928896251084692,-0.03541575252367198,-0.013667114534152957,0.08063036523556513,0.038138626973397774,0.07957885482697641,0.014747105006671838,0.0401497255592491,0.043847076597516445,0.11264181131787643,0.1135172419955964,-0.147306518001413,0.012444034445720427,0.022125087552971073,0.030654794452262005,0.06728911652171442,0.016091803814865392,-0.026350065765129545,-0.03365611148558931,0.14282472330214685
APELA,,,,,,,,,,-0.02877072277537177,,,,,,,,,,,,
CD24,0.022452017944910925,0.01177520142741504,0.09384094781574655,-0.006892909855010931,0.027312342657468958,0.04035844982916012,0.03971961592376983,-0.0076977411642382195,-0.04729832585669102,0.04630029409619452,-0.03263216746905535,-0.002408495062650498,0.09207698697135774,0.07096314961641217,0.06354663856190976,0.006968999813584179,0.041424969360611866,-0.06970790085640302,0.01808232620498904,-0.02369696739864194,-0.008308530019192484,-0.05195275806001645
HSP90AA1,0.007876873547720351,0.0011596342353137853,-0.013383066767773769,0.001515469474548313,0.030964134115851857,-0.03395177029598755,0.05956857977688947,-0.014408103516237804,0.021229705432909207,0.020223956407631104,-0.013817956027122288,-0.12655162166096903,-0.04862001670004144,-0.012434075583293645,-0.0686322582795269,-0.05897365240894952,-0.10652749293380175,-0.06677567986706476,-0.021465788760248877,-0.023849795791418923,-0.0048833860549318,-0.04987822572479522
BMP4,-0.03769081907251414,-0.010484229369611105,0.04907947365176368,-0.0011277185701780864,0.018013190876983304,0.0002943277895725034,0.023738071689905268,0.0075201926747622575,-0.008377939682421544,0.0008378350153458568,0.03170845720936472,0.0348264171448489,0.007062038645578374,-0.05573816138129132,0.005603865957723496,0.04842253354187431,0.0026561621899800912,0.03080431897079715,-0.028230768245590745,0.003774483165701126,-0.00884646254505431,
SCGB3A1,,-0.01873749924499651,,,-0.021376991043797998,,,-0.015828447820049985,0.056593489808443614,0.06849633977196797,0.032167294194228806,0.08088231392242513,-0.047258722282900956,0.0817528477611976,,-0.02947436742674305,-0.0029558384056951282,,-0.023116581168243867,0.024049715522055856,-0.04185892570575165,
IGFBP4,-0.0011699985935449484,0.02780426748086919,-0.004437913906628431,-0.07025647859680062,0.0020814249279365793,0.07266771271603636,0.09294395501970383,-0.0599458023889459,0.04192407118232376,0.03704164581440465,-0.004029119547725491,-0.05079393895099312,0.10620380039449166,-0.04075520564061387,-0.01116659095015494,-0.04912094733882478,-0.05824797571104133,0.09505529446070601,0.0028649740993842844,0.06255175253972785,0.013711699753499016,0.028329107267450734
RSPO4,-0.021274489689256312,,0.05109324179608582,0.03792940650580687,0.03509575143770868,,-0.003709446091041543,-0.01582844550478143,,,-0.004166161067236274,,,0.004487166643587763,,,,,-0.015568033629194856,0.0066779037704821215,0.10773020468079456,
LEFTY2,-0.0006016521734459611,0.03925724246692007,-0.021893915609958327,0.0013994405126218376,0.011108844968357748,0.07753366846743447,0.011041286230676394,0.14677771829458636,-0.018655763645257523,-0.024030396331585102,-0.006193636721447137,-0.056195420635425555,0.09522067468451657,,-0.03478510796015561,-0.016438702557501333,-0.022705028596776568,0.10729930299375395,0.08504825033397147,0.07621762085913271,0.06267928245315882,
PF4,,0.05128895350855359,0.015018117082488222,0.014548620116866046,,,,,,,,,,,,,-0.01809911518941902,,,0.007302562959166414,-0.0205759434270322,
ANGPTL2,-0.0019871939814417603,0.052412256895663305,0.015221912437943432,0.05337687694087807,-0.020830122594342425,0.059640645960812096,-0.02785365354548981,0.013357609831278181,0.0400854045874633,-0.025472284217277243,0.007824173896201509,-0.06731213704399114,0.02538463878948549,-0.11602946012274253,-0.021025083057918573,0.008736854865407396,0.10602400997188434,-0.033394276369099855,-0.036648121544474194,-0.007347169817543992,0.028774657329118408,-0.03756173709087801
LRIG2,0.05221701681813589,0.015223477124662627,0.01450551014270445,-0.018073322069233552,0.04488310376328211,0.018670061871076348,0.006061634274398213,-0.008864208996098943,-0.004201411144910103,0.09172673470324383,-0.009095856006559822,-0.010699339187855034,-0.04463462416295273,-0.05093246203640333,-0.035875871220073734,-0.012441017067475173,0.06911323356572038,-0.013327303062041029,-0.05181632501673052,0.0716970197760887,-0.019160591443998534,0.0727011853406454
ICOSLG,-0.020687079616687927,-0.035342095245797914,-0.03084589936605834,0.007005393930288282,0.01683479644384318,-0.021784358912227946,0.03350081113839667,-0.03003943373405555,-0.050642968810810436,-0.05141014431946036,-0.00954294868279001,0.04750771547595428,-0.07249849021349312,-0.01783769194519541,0.021675892693496207,0.040350952481868214,0.03966754651899523,0.018268693042114068,0.03183978230010559,0.04749142018106286,0.07225049399511045,0.09849356991980394
WIF1,0.03570718289668917,0.03808182237497856,,,-0.006619939222375211,0.00457778746129789,-0.005175313918174631,-0.02978585723534164,0.019991922985816007,,-0.05543537542601214,,,,,,,,0.010725475898521833,,0.018961507306390464,-0.06532602261709856
NPPC,0.008562115958084676,-0.026058554617779554,,-0.020857538492796143,0.0012807268311104344,-0.01519872518145297,-0.016399816559750847,0.03048241027337814,-0.03498400023436848,,0.035351271637297364,-0.026640003089293155,-0.05903943057417906,0.005901662781904936,0.05348172621882282,0.030720897563078046,0.013025190132603262,-0.011990002870411859,-0.00434828510590597,,-0.010046256677643287,-0.039247908666574224
LYZ,0.001960688251382083,0.06476014273923782,0.013863837495430858,0.017299656611210655,0.06663355420021416,-0.03092110079645094,-0.043988852693458105,-0.0378395941281293,-0.050348973731815114,0.05967266196997199,0.007395298282354007,-0.039385547329312445,-0.11295637619874835,-0.04596624914541179,0.02603850205471265,-0.008430856104187591,0.007303358206105967,0.11034775317058983,0.0017275151829496446,-0.0357446860518877,0.023907109405072374,-0.07094696019328905
EREG,,,,,-0.0242431148415939,,,,-0.019191328861148466,-0.013836599764087453,,,,,,0.017900928739269358,0.0159827036132047,,-0.01939024836330642,-0.03800783849653829,-0.02368900615364238,
SPTAN1,-0.0246553595034723,0.009063051246901018,-0.04691405554597434,-0.010668536525123028,0.029786293287229263,-0.03782388362472503,0.039426906804841684,0.00895753996898559,0.060912480292725314,0.11263847194025767,-0.0022048336518310035,-0.06300944715389273,-0.05015874152310098,-0.05472397968382828,0.02369092546157583,0.04382857735035184,0.041777244831765224,-0.024557412782409745,0.031055094048679396,0.050327873772430774,-0.008927164953904264,-0.09120829257466169
PTH2,,,,,,,,,,,,,,,,,,,0.005239464567021811,,,
LIPC,0.06678993321796482,-0.023796177686539053,-0.029610221179855924,0.025577947348059876,-0.02388706274635576,0.03182458268671721,-0.02327726597006462,,-0.03437132020600668,-0.035135187533265604,0.013465485405332545,-0.028248996295698915,-0.04256533496297654,-0.04293205068667829,0.01805219812109839,,,0.03581948352908725,,-0.005762131313310868,-0.016850528180314784,
COL8A1,-0.08929725710946398,0.05566046030020256,0.006314870843448824,-0.0539025124920674,0.03983591339972693,0.06540968930270288,0.017866705302092337,-0.06285034980079954,-0.05272828159363391,-0.04066726004425709,0.018541966355308304,0.0032580281896864927,0.07699342585846115,0.03505597255406348,0.11813494459010683,0.10624130988885672,0.04931989064083972,0.07165264394989948,0.07312545497988414,0.002393023183210232,0.007211289494235663,
GSTM2,-0.027969188405118587,-0.008401971931476106,0.009739384226321965,0.054629814712843665,-0.009308619010292531,0.07898604446579853,0.025314596342108454,-0.02091059137703666,0.03842145522782854,-0.004080093101044118,-0.0019290116212373584,-0.05546507920043778,0.05160571345067356,-0.023104205387955178,0.03273584558476387,0.023982108995543847,0.024048498838177057,-0.0030935323553697167,-0.033051553438919135,0.012509794796805933,-0.0290924642599027,
IL4,,,,,,,,,,,,,-0.04068839786976041,,,,,,,,,
SPX,0.021771283296259738,-0.00030432098538844116,0.05299060528114945,0.02439723999973178,-0.021183983927769136,0.01718782791116344,-0.01307971295397076,-0.058428580733750436,0.014429770585852162,,-0.026639854541441212,-0.03531643437565098,,,0.049811961728506784,0.025345151619873683,-0.02247236491099482,-0.05236904937411882,0.03639985463493542,-0.0028094091382437733,-0.02832375870765055,0.07007646452670412
MFGE8,-0.013105500033330148,0.011123861618263328,0.017787872638508166,-0.03636306155249818,0.006782660788496976,0.07065914251669544,0.028259975456555446,-0.059116527418378514,-0.001555408361664041,-0.027364329429477172,0.05983795097101675,-0.028702905150919958,0.1015015432721843,0.024126358664139723,-0.009313434835899536,-0.044388964712927866,0.05271819842321842,0.035022341306366236,0.021725540021081128,0.0701487112137569,-0.028322330952731296,-0.09507905016594796
TGFA,0.04920242306511289,-0.0003185136720344765,0.03607635742922563,0.06648757891657278,-0.04546126005861327,0.019751499729216696,0.033267225850651255,0.07238294767293584,-0.004902775772498028,0.003661285924962842,0.04504821915237875,0.1111824483416595,-0.12246081630130584,-0.07787191889439231,0.02672930356391061,0.056858063104475935,0.002112203143224373,0.025585432682903614,0.07004329281431898,0.00197113705849779,0.04506616529094661,0.09382356720561705
SLIT2,0.014790256489212441,-0.0522121946533375,-0.038319341845526544,0.053650833806137666,-0.032182741939824254,-0.05132729170823236,0.03055562514073659,0.031245007814035813,0.02242176104482491,0.020812694131635855,-0.012394480617340463,-0.05572012773632737,0.018278046721713705,-0.04341089835608082,0.06148681942072839,0.04938395425640744,0.023832588253194634,0.030156092082595884,0.0013680911417221237,0.017786976451465316,-0.02276900663263842,-0.01835994998268964
PLTP,-0.05626961909664085,-0.0417752630330479,-0.00651426212532458,-0.05069372968480863,0.05682191137722424,-0.01118337792021876,0.014746801059093076,-0.02083763032067449,0.011095401479782887,0.057990706329309555,0.00021220220454504603,-0.0603266739011724,0.004701857351822151,0.0013804574178433043,-0.01160319788584087,-0.033013244495055834,0.06364743174590369,0.09082385729095126,-0.009749399211457717,0.05835110349306618,0.06859315243780163,0.03591471985762593
APOD,-0.05057885904085686,0.021626275417081297,-0.025434536941085297,-0.04380020155293619,0.014254154486376281,0.009135621066016071,0.020096796304804675,-0.12822211558661942,-0.03151818657363146,0.13195553095344442,-0.05368941959685018,-0.0455989531335804,-0.02578871809264112,0.06778347195337289,-0.02449837013667494,0.04668184382540321,0.10719019731939208,-0.04364872969000939,-0.044458231422476645,-0.030387885305634816,-0.031305982841794804,0.08337945352075152
