,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.03737106027253631,,,,,,,,,,-0.04397863954104796,,,0.0863870169024421,
BMP1,0.12051042131915751,0.2002520024986413,0.23348957897468844,0.018342014280553036,0.19244645321525086,0.001696598965841578,-0.010744332261910272,0.3050919887086542,0.5073460705668886,0.027946584515547074,0.22227265748113423,0.15851208118278615,-0.01914751223321365,0.05427351399833966,0.1637065855949235,0.16929320157576505,0.05244649392855979,-0.02125142976632368,0.14398845293532586,0.16875920350912021,-0.007890049274060486,0.15317295624929478,0.23069042809780735
NDP,0.010438202532903191,0.17009263466467447,0.10966377292375254,0.024557412566002138,0.14464884363203995,0.011497580223933225,0.03695753117112141,-0.0030148188949517467,0.11371275046762105,-0.01695948719775041,0.11003010214883709,0.14420398212274751,-0.08905247556950814,0.13307843208552733,-0.02023660447393516,0.022240940070000378,0.11773322757010787,0.00043942519616110663,0.07061549991322583,-0.09076431751144662,0.07483067525239984,0.13184300603711044,0.03997163597323415
TNFSF18,-0.04789063019424169,0.10096853860596305,0.10091116678721931,-0.01136054189485676,,,,0.07708063691088476,0.11403129397974975,0.08417836577566233,,,0.021965432804554746,,0.029470185377969867,,,,0.06471424205023416,,0.1641942582137263,0.04034551891021927,0.06144021107006056
IL36G,,,,,,,,,,,,0.018240100074049238,,,,,,,,,,,
RTN4,-0.10943560219377692,1.7030430419927345e-05,0.006830190249828782,-0.04703467380829635,0.0028159623669321812,0.04525580519266888,0.08544334026761295,-0.49591436557260155,-0.6219513294341875,-0.06546066364756792,-0.1683914038046582,-0.19996018784894234,-0.002937055465089198,-0.08468705082706056,-0.004908923453976277,-0.06224116786893321,0.12154321990995443,0.08675548625010021,-0.15161857370877183,-0.05297426362363846,-0.1663248335023384,-0.00940111211468558,-0.016683700146570286
HEBP1,0.05422154000977041,0.0789324337591128,0.013896404147084835,-0.021913030538030783,-0.09767875731101484,-0.030694139648632466,0.030723918508133444,0.22602601969184472,0.2475818306396996,-0.030635552655111878,0.03246008387234832,0.025193343349585926,-0.0817931766531922,-0.060608959515855224,-0.010002626063814126,0.005064461948113787,-0.06634471896044358,0.0015808030438060276,0.03329504924195921,-0.02811959013353673,0.017566218763566108,0.16636442743367658,-0.04899758267977161
WNT7B,0.12786433178624204,0.08189054103436899,-0.036502894144617055,0.031531308505059356,0.029817372701208402,-0.004357896549712187,0.15732886237435556,-0.07328059516770347,-0.24826891470878373,-0.039327954415012,0.13541919897330681,-0.031837208763082527,-0.01009819501498832,-0.20564317006421373,,-0.039266935048605525,-0.07010733642226741,-0.10368665774058819,-0.00425351791910477,-0.02213032736879496,-0.040729594529957926,0.06604900074845797,-0.015612379686613668
PTMA,0.011973273625803223,-0.15279120423135314,0.1533062190757786,0.05434197957708009,0.2904549620655305,-0.055791151181994854,-0.0022564069140406386,0.6495906110645607,-0.23147059981884968,-0.14978584943796247,0.24547306934749,0.17808418154677236,-0.06007228470403187,0.06756019517455666,-0.00034363997658591535,-0.12305700342825306,0.14711586708926805,0.022097459622077795,-0.11016746257814224,0.13649055813035146,0.005155641069963612,0.061806328381638805,0.1220309322077798
FASLG,-0.08334136713985445,,,,,,,,,,,,,,,,,,,,,-0.027912458735066294,
