,MGH258,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,-0.00022360044307302967,,0.08603360188927023,0.026489659030049635,-0.02094461630195727,0.03502324396659975,-0.022552081229498408,,,-0.05012639018438942,-0.05359063007883712,0.09804176712816612,-0.028079474576826108,-0.020776406395526918,0.02734485147719551,0.10139413136836588,0.03258498554633112,
PDAP1,0.027168092040932592,0.07574108990995398,0.013276995619871546,-0.004393355826547872,0.014231543386267443,0.11700545561322064,0.060360191085335774,-0.012360027991287355,0.004417351854239686,-0.020431422968898782,0.0050026559296948315,0.07471332566298979,-0.04829629892010523,-0.08432558084962478,0.06522241803232051,0.03799406805276927,0.06892811430438894,0.06590015131546469
QDPR,-0.014098352100458887,-0.048183655733898496,0.001922691898359467,-0.06111632296424244,0.018947899955766786,-0.15201766896118452,-0.004454596272855218,-0.02299427812366815,0.031674143881085054,-0.13182104701563507,-0.08796243530905708,0.004073919577502613,0.08196990058359153,-0.0014651891467782373,-0.05665555273977613,-0.023438174458925223,0.012471227493747645,-0.018463888527629216
POMC,0.01268516517858224,-0.03752274261078466,0.0037377533759573533,0.009590285651806706,-0.03781860532766737,-0.049465313227714476,1.7097272189036032e-05,0.041210746999035056,-0.0013090475196211018,0.011087445581891647,-0.0009425771810476483,0.05493309132207496,0.14923119384097658,0.03077017391512737,0.11638241082637422,0.04728235904878582,0.02456965671396175,0.013489746208607503
CCL18,,0.016066360508957246,-0.028053893821931773,,,,,0.09054571865931975,,-0.04298075898188658,,-0.02770776523216212,-0.009021551177082665,-0.03383911832687647,,-0.008270153604609577,,
CCL17,,,,0.08851340665913239,,,-0.01788372317870963,,-0.015946952622434195,,,,-0.0199210281274857,-0.0028261387215536794,-0.004881712777115179,,0.05988802021130569,
VEGFD,,-0.010397666018580795,-0.028053902730357023,0.05462765939642878,0.014770857320931344,0.027589572417679252,-0.01905359442079745,0.020429652794979342,0.0024294553508257886,0.00040643994236417175,-0.07285528721633909,,,0.12098954534688693,0.10716693716373703,,,
TNFSF13,,,-0.021170375244785357,-0.029503203944348935,,,,,,,,,0.030587612036916307,0.029741841588709607,0.12409961034236532,-0.014734002526467317,0.02450674304941646,-0.03610468665516867
WNT5A,0.02357062002920915,0.09453095648370718,-0.004324442531249595,0.032076309052247245,0.050190385150617224,0.12642226440437795,0.04986997890439909,0.03557790040347547,-0.03620809575928036,0.005935720468561562,0.08405516118542201,0.12410564534681207,0.003103876388127342,0.029623486337062875,0.0037013643997795736,0.04211325584958748,-0.01604499316320247,0.017255907147856447
CXCL8,,-0.0446171299905902,0.03258259461313284,0.007830900786556542,-0.010644836141447563,0.06265403714683995,-0.02969703771065884,0.019007819743013854,0.041279439805765455,0.07636030543292888,0.08246494500125896,0.012532993997989156,-0.026936650702986096,-0.0713495687873293,0.024888341533374766,0.038110521139157846,0.02575074112996873,0.04961708079708752
GRN,-0.06381790705133866,-0.07853657768516097,0.058364426516122406,-0.05849696112326177,-0.03290955275020176,0.12887294343732097,0.06796040689586316,0.025561574999907473,0.005656734920702786,0.09372719566760426,0.02034781396156643,-0.09849971253626254,0.03579595751216687,-0.0004979260469710544,0.02864643058724202,-0.008370974215979916,-0.06016675698978239,-0.10147674467568264
MIA,0.06455671949056098,-0.013699504613410443,-0.04369862742391504,0.024981555147414593,0.013905229161997679,0.1000517261833617,-0.0035225916284151743,-0.026190085432477892,-0.023406692796553337,-0.027218314120054054,0.06860158828874305,0.13727328126024585,0.051548932229825414,-2.2398922604508597e-05,-0.008590011390619913,-0.021927656705909425,0.0601105570716624,0.07487054050123727
COL4A4,-0.025902091939510024,0.007382024228898672,0.017293349464675877,-0.008051490451073043,0.05590347236660458,0.004991225264598817,0.04028401412778854,,0.037171495403494,,0.009691658671346817,-0.03503127263534514,-0.011622164889189155,-0.020912698839596646,-0.03832896057612653,-0.026443348115474854,0.0028790962180668066,0.00797844570177083
TAC1,-0.02236558947727638,-0.03785826000814901,-0.03662113886525599,0.025132234753015667,-0.03607495287914452,-0.12461548582238251,-0.050298833553836866,,-0.021568710561383236,,,,,,,0.009722103150678283,-0.0317941380099969,0.032999784402309926
RARRES2,0.034340400564347395,0.011702967693055339,-0.03135126859183123,0.05334060880374533,-0.0641136195030229,0.15454129385165177,-0.07184071894129038,0.06038866659937174,0.04174609493702732,-0.004089675835651957,-0.0611614302278522,0.04589727563042673,-0.00947972500178627,-0.0339697680051579,0.0067125163311131586,0.010227204467198912,0.06008410482336168,0.0268403302591172
FGF7,0.041186823094414814,0.0010350881211546494,,-0.012977216636999996,-0.04718735671809132,0.022369920343771815,0.014494587764242867,-0.03209530795463307,-0.022498297639383356,-0.013238952467208947,-0.023402933232505148,0.0814388354659917,0.03906896165598542,-0.018467577936032577,0.03235289818250273,-0.040446727153492526,0.07755930597294826,0.07242075164570452
EFNA2,,,,,,,,,,,,,,-0.01974658385789966,,,,
HBEGF,-0.005638779160602997,0.00275492786144634,0.03591463824254807,-0.04204925069048895,-0.025062936106134286,0.12570926026438733,0.025907194966198983,0.02818396903511772,0.039216910541485364,-0.012664421595625147,-0.026061826952359497,0.0795121795748721,0.015790549384509262,-0.01931677089781046,-0.014154186207123894,-0.020430385665144633,0.003081799031029629,0.06434404534749626
CSF3,,-0.03022801328602152,,-0.021539111910359395,-0.05405471439343848,-0.027822692857950193,,-0.02901241916483591,,,,,0.0020108314339392125,-0.016884303424526414,,0.062120195217578354,0.03977032970554494,0.11083177577645233
PI3,,0.06246548853550928,-0.018194488760330585,-0.010135457476737051,-0.027836060814978452,-0.005865355074305366,,,,-0.017074984768032066,,,-0.013453168905755033,-0.035455742332169166,-0.021141455561030822,-0.014442942477496742,-0.0004679607921650732,0.02127801862931584
PCSK1N,0.02701890341668359,0.009511227276817198,-0.0002914798533282209,-0.02320870550361128,0.009436513099278726,-0.005684023754621746,0.06360554161940815,0.009671653392457256,0.0003143629732946342,0.04441505249563005,0.03277097835261416,0.052625222844552906,-0.025427347204366568,-0.002213647693852129,0.045406775373236334,0.02728304515013931,0.07024686850457636,-0.08905713273867394
NTS,,,,,-0.00030503895817325877,-0.022277815702163778,0.05621309646134671,,,,,,-0.006577861188222804,0.061736484466347025,,0.009473696130198599,0.14172881497317466,
SFRP1,-0.0046612062287639975,-0.046672462499086,0.015883285320543318,-0.02054860861920755,-0.02532459465654562,0.05187990205846645,0.06303428064391489,-0.013008677438039283,0.041732462155935644,0.04592805773371707,-0.012876844523065686,0.10603201873056814,0.03201537335690863,0.05479489226051013,0.006157190203853234,0.03503460328556742,-0.014576941635087269,0.020069090833283513
CXCL13,,,,,0.005244474521794964,,,0.08700552753936729,,,,,-0.044746713557373655,0.01960887280691588,,-0.03068423862630998,,0.12443182400685977
MICA,0.009119751439196673,0.03229542622122731,0.029411918521410084,0.014586092736727868,0.07989111912320117,0.08749598128972515,-0.05690752365869911,0.03428985147256751,-0.00970841233971853,-0.12456947896271814,0.013472093639968014,0.02551143281540914,0.04875289862072484,0.0835176073641212,0.09996274508584992,0.040667761125146515,0.06897606055028199,0.03579458592816244
TG,0.04462612249880544,0.07563622938273536,-0.019284697316771748,-0.012253633813850815,0.045262222945252624,-0.03357950103954654,0.05858969907437368,0.03292704710819049,-0.02395457300077594,-0.017229517874857287,-0.03201941485705574,0.05057868919369795,-0.02647006583895265,-0.02962939833333067,,0.033607369582789884,-0.03147544917517154,-0.005741380863537891
ADA,0.021967062738441658,0.032869687202835327,0.002878809893607309,-0.02036866695114715,0.059152777868127,0.19193813731245682,0.06186169709316683,-0.00957604978778126,-0.020054476119347343,0.03814983328879705,-0.015534907566649016,0.08186388169425954,0.006334515530598347,0.06047892560092716,0.0010286893046818689,0.03930808561934021,0.06406684583692246,0.09187343918499848
LAMC3,0.020494267215054297,-0.06290158237648504,0.07229216626401802,-0.02782904902769432,-0.011438846194940856,0.19750553822509412,0.03135049320604159,0.04101626941595546,-0.05530903565890363,0.03721839966886843,-0.009299741117053619,-0.02570010327622744,0.0078401680915389,0.022908916759752783,0.022187902392745887,0.02950121713665462,-0.021000359645054954,-0.0049899808292378865
CCL7,,,0.0012366006529437837,-0.019309645608337585,-0.005140115599472116,,,,,,,,0.07188810436696105,,,,0.05559422102605071,0.025722318084642988
NGF,,-0.017415217730650467,-0.030638371721690316,0.006901485509218089,0.004571915294053237,,,0.048961221107975655,,,-0.027689534058279695,-0.005452463718957021,-0.03448247866763357,-0.019481156549483482,,0.017020375017269693,0.012974042837035581,0.014109701373414487
TNFSF15,,-0.02154479781130918,,-0.03242474740354938,0.009739655787355344,,,-0.01847567878199242,,,-0.05992948493328442,-0.04158376202850836,0.07438858670092181,,,0.019970997291296696,0.03958517971914775,0.027084481958622984
HMGB1,-0.025422940787644267,0.013458631380330682,-0.0472979025512404,-0.03236997472337012,0.03541446323904752,0.149217510907798,0.006967210776542638,0.03620611994940545,-0.08698361728342671,0.036145909738260755,-0.01293322619055338,-0.10198430277830611,-0.024121160639833744,0.06018301240511602,0.02491365635354838,0.05469528668219904,-0.03595502090069488,0.008414179918482307
ITGB3BP,0.0529441711882474,0.010400903716235865,0.0027294864003993787,-0.009442469117530838,-0.025020352968858243,0.1294706416062265,0.005252761216778507,0.02346873865858634,0.05728059333095873,0.06571582088896488,0.06863607857142144,0.0530968347459189,0.025243695908988277,0.04821245498727401,0.03145384423444358,-0.009528967090784823,0.06066198916981009,0.053166119534003846
AANAT,,-0.03121402409431722,-0.012331356869235283,-0.029503207093169732,-0.03182452757283166,-0.0250968218933751,0.12210066242706213,,-0.021391311600501537,-0.001828407615819309,,-0.028858798947288124,-0.02619303934973582,-0.010955024241896578,-0.014708138936437782,,0.05074117306875142,-0.03411482437062823
RELN,0.08430068754214018,0.06722490352116484,0.03683008575879242,0.034089702438664236,0.005593625914835873,-0.04617542450135,-0.03567366591971831,,-0.023682028301583995,,-0.08113520638921183,,,,-0.012621991190221785,-0.014109562512395535,,-0.021360616727607595
IL15,-0.012327035054315883,-0.030625558195093997,0.022676513085047402,0.024742720532724898,-0.026219765309002902,0.056031064872721296,-0.04595860578225133,0.07005024393679707,0.06548373031532065,0.03440176543055133,0.053241332497141365,-0.0046431967740645326,0.009362103196045277,0.11495565231752204,-0.02446428408226935,0.027349876024969088,0.0307039421758504,0.018478967599531448
UTS2,,,,,,0.07065117626935291,,,,0.028530723169552647,,,0.11310297046627711,,,,,
BSG,0.08615767092657795,-0.05842419557940557,-0.02264470438593672,0.008301170323513504,0.018735255990019583,-0.04079965280556079,0.03740413502100129,0.06008092894980928,0.062210050367283026,-0.036449618968916866,-0.004672337374893709,0.02995302526902543,0.06867888403908276,-0.009147128582306404,0.00838882151937419,-0.050159934515256493,0.09513279224589094,-0.018995953857854374
ADAMTS3,-0.003333612734114522,0.0061244604145107425,0.005706850637007895,-0.01561666906246549,0.02290387286535443,0.13690123433796453,0.04442223737167169,0.06255914906757644,0.010092565458499375,-0.062236540579639954,,0.0655259362052396,0.07233623542658019,-0.02252136986946468,-0.026442997462202654,0.050691528018852294,0.09597008799907172,0.1240696753578244
CD34,-0.03304788344300318,-0.004997294213621654,0.05419384268446346,-0.056402744635046624,0.006486303426229366,0.16279697137989424,-0.04099256967128742,0.021514498964826954,-0.04594499405582586,0.09481352163590988,-0.016439285136331472,0.03838972690822477,0.09344982876265999,0.05077496067744442,0.03414423639061123,0.06131411280461146,-0.024267940628695046,0.013711219077716247
CCL23,,,,,,0.02492698929866359,,,,,,,,,,,,
PLAT,0.02745328190389929,0.013080973774893888,-0.016471143496980145,0.018448722742706033,-0.03144579459178326,0.16193814964824696,0.07251791426421994,0.057571584289203406,-0.041172844419781605,0.015605579812531818,-0.05710240498761618,0.06075043378115761,0.014498157486189472,0.027630583214498128,0.10170075848081175,0.010830567183385592,0.01647811349040958,-0.026291675024474104
NTF3,,,,,,,,0.009806378130547966,,,,,0.01705763667291269,0.007044570623741478,,0.0884078774504035,,
LTA,,,,0.10230406416493701,,,-0.01560512961428377,,-0.019839455268117458,,,,,,,,-0.027122231019508832,
CKLF,0.02581136627100011,-0.009532290076219585,-0.0208940011925551,-0.015227893152938201,-0.03532450170373436,0.16521082349391283,0.01635669933419336,0.11192850841237649,0.049006335263838435,0.07547939007259201,-0.046854448947320645,0.007154120013165344,0.124990186128586,0.09612897595666797,0.02824610264314514,-0.023878319006975124,0.030180280177175396,0.08661590109581448
APELA,,,,,,,,-0.022115015104410482,,,,,,,,,,
CD24,0.006674703195748412,0.09201047889703313,0.05303103495712115,0.017394779433099448,0.05858904796017973,0.05753038459862677,0.0017529926182050471,0.007024786681306422,0.04655491842073957,0.00029096441488482946,0.0008662668792842349,0.05929917584490376,0.03761097627396181,0.0322737757326534,0.055813892770675846,0.0054059341818942135,0.07923413462000578,-0.036019327482439426
HSP90AA1,0.05936366690258625,-0.09942150671903002,0.027784233662131102,0.00685084942360246,-0.005373968154681732,-0.16986421955522182,0.01676948844283804,-0.036268873360175584,-0.020928527215328896,0.0977055227934174,0.056349924515991384,-0.056055363441891624,-0.11734039979356206,-0.02387143078214585,-0.013429175759753735,-0.00611864926934932,-0.03302989877376386,-0.04704011473247619
BMP4,0.009516766207726715,0.030407402526495927,0.028009167947073386,-0.024704302555394103,-0.04849903287586642,0.023160516220864534,0.030606202523843284,-0.022962454169881838,0.024189685395880543,0.060729735447375185,0.042743141227348166,0.034010279012085705,-0.0286806522715267,-0.031834208534940074,-0.01751242687559824,-0.008120313453868315,0.03175992267048341,0.08047151672593557
SCGB3A1,,,0.058835219859438875,,-0.006775616151301824,,,0.014126042224202585,0.010950924509319766,-0.0015890288751037544,0.023928101349479144,,0.09065869631713436,0.006804217811772999,,-0.024258061301871112,-0.04049967580916155,0.022981714128407906
IGFBP4,-0.005455622694973321,-0.04494103675458675,0.039658536286128226,-0.02784658403535216,-0.00554460030992833,0.19124081513385163,-0.005335828766238975,0.02048992742323404,-0.030392627073958116,0.1476997277136847,0.06573627895305585,-0.04517059066386958,0.030397393979248264,0.032445204569206625,0.02269421083344306,0.01186422712491562,0.006794101110088511,-0.03745594207729791
RSPO4,,-0.02127447393185358,,0.03579902617669733,-0.006906999235032008,,-0.018149715757521716,,-0.027520447818608365,,-0.07147693789991656,,,,,-0.016336771920468608,0.03540735214217854,0.1278096449255958
LEFTY2,-0.025645984967021977,-0.03563488145346645,-0.005707207917601782,0.039101374212392376,0.02396068227451041,0.17877266932747665,0.031784864170404714,-0.020890262663815815,-0.0101583181894454,-0.07585890883457602,,-0.03687909927624493,0.010074423902936563,-0.022705023624049955,0.033163981653293116,-0.022216930509136344,0.03149997090123973,0.015294828168835959
PF4,,,0.1084577139726894,-0.0018088996226135127,,,,,,,,,,-0.018099111225453445,,,-0.03799599651137075,-0.0019478457848014267
ANGPTL2,-0.020551591881816902,-0.02454186389839548,0.04881684229840688,-0.006023816621391953,-0.002915819413057788,0.10996912494001336,-0.0400075251028597,-0.04610024459320995,0.04528776616389175,-0.06538070471171369,-0.05049893325775619,-0.04174697351702301,0.052283346761123464,0.0006574838506651832,-0.04468079299244105,0.009000750685215506,0.017142006473695983,-0.0260476149543041
LRIG2,0.03615649979962409,0.04768089099891698,-0.02804547291687867,0.019066856319567917,0.041678775520691456,0.10691012559249254,-0.012061791901497313,0.029275347142715336,0.038906082865164865,0.016924854028515488,-0.04008646592530406,0.030401174223187076,0.0221812162880833,0.012235848773778276,0.0368242981034862,-0.0056687497131762314,0.05096129280801325,0.057621216578784384
ICOSLG,-0.033588445062740786,-0.028183202783025378,-0.03305942740680416,-0.03923575014782768,0.00723950266326083,0.10061924465906974,-0.006890527500754694,-0.026980747154567015,0.013597047030385955,0.06813030069047644,-0.02640045136479959,-0.023550816707827934,0.06643301266379958,0.02162971682495828,-0.04945320494420322,-0.007731019140655909,0.10678667850303436,0.016475764346412045
WIF1,,-0.04950910100310265,-0.033307457697974656,,0.010906641351388857,-0.11094988709444775,-0.014005705761673289,,-0.005762476237581886,,,,,,,-0.01518661191094293,,0.015188134510961161
NPPC,0.05454287576429299,0.01506829067218435,-0.013659028000465428,-0.03940975891524099,-0.024041629537914392,-0.018660361705969675,-0.027320681813534895,,0.002558567404329734,-0.060493419033538234,0.08668886120693528,-0.034555407426004624,-0.044571160598187415,-0.034244731803075315,0.08938163777195912,-0.04953700151886506,,-0.07470432924607723
LYZ,0.04436183797044083,-0.028845657695660703,-0.012534511713824815,0.007928079316859881,-0.04629921680505833,0.10202462398414823,-0.028330746636946624,0.021421499077063526,0.052823504964158996,0.051460034120260324,0.0696088149413235,-0.021609775455857835,-0.0051345119956347435,0.00689854720363922,0.019548715855369967,-0.007725771804654024,-0.011049089002675247,-0.06797485912258136
EREG,,,,,-0.02758113677663718,,,-0.024427901640181736,,,,,0.013872367097130488,-0.014800188418853097,,-0.020347724866069648,-0.02561589776984906,-0.011553026247043907
SPTAN1,-0.032635328465667746,-0.0041340485364639665,0.02491677610187434,0.020965866126833214,0.018218184531176553,-0.003316786493794125,-0.056709474698549145,-0.020174612358021256,0.002711892314863966,-0.02454094079245344,-0.11697952553466814,0.06664464184471339,0.018192234477879016,0.004604510667516548,-0.02001987532332838,0.03156496348904768,0.017685906694878798,-0.024819609349431046
PTH2,,,,,,,,,,,,,,,,-0.025980909817461914,,
LIPC,0.05331587066104675,-0.015804207867246015,0.022533952406432075,-0.006527058786881964,0.07091785457534118,-0.0033997706809710104,0.034482857718804855,0.1408061151740389,-0.031165928946922977,-0.04361360906052506,0.03908573102867091,0.05444368176298375,,,0.02164450841523343,,0.03167778114972879,0.004863809750976213
COL8A1,-0.044185729715697286,0.0841166983815261,0.04222496577601454,0.011465731977333873,0.04110181712562271,0.14530840419498336,0.058213302877487404,-0.02740098563759811,0.020587142192953413,-0.0030447858961366995,0.03090988453237361,0.02514505550099941,0.05123941311171481,0.04907743525354542,0.042842904329634134,-0.027090949801574712,-0.045346435023332694,0.06969357355550086
GSTM2,-0.03381434633996947,-0.0421845757427823,-0.0056491520069954825,-0.032020445364208915,0.041871087779539976,0.11208922515573984,0.022622457480813037,0.04625948060291018,0.043871172826236496,-0.018588339371031236,0.014446701800624587,0.004539614748863263,-0.040816732477274444,0.09407963574494378,-0.05159314473301858,-0.034683615349867865,-0.021350044320274663,0.012959384198726383
IL4,,,,,,,,,,-0.041690447861724926,,,,,,,,
SPX,0.04733733639776676,0.03949275749911209,-0.036652647126404835,-0.017799807561363196,0.024872475164905535,-0.08318565668519838,-0.028662951065224894,,0.0025942142514352967,,,0.045006045103917425,-0.00046446483877158885,-0.022472359989224887,0.020598182601893514,-0.02205324526737143,-0.025817427673753543,0.07512169647023277
MFGE8,0.03683414810413333,-0.02221391268623969,0.03442847794336779,0.024418659509441273,-0.0012807286231436802,0.08138959913262124,-0.005839439403138813,0.03399233454180674,-0.0025104970871636574,-0.022317389396985052,-0.002898849443795861,0.031246668614887566,0.004158438630650886,0.052220677431457745,0.026002684203682538,0.04813651212486009,0.010286359423797261,-0.010900680954822791
TGFA,0.0009298162513751373,-0.018869980144099994,0.018456815143792434,-0.014927211590438694,0.043276567807427696,0.015839278339263307,0.0887989239197077,0.014555501720506034,0.015054017115798356,-0.03803884787900855,0.08543115233000394,0.028886625371698674,0.031075260513256847,0.07238108787988523,-0.06319618026315679,-0.0022335701425595066,0.11542152760306754,0.010887233724313437
SLIT2,-0.026657002679149437,-0.015541769546796005,0.05155260293329544,-0.016853342360828177,0.017296735498011095,-0.016245462008153487,0.0008269845955309521,0.08426803409225667,0.0203116119211213,0.03642962900127159,-0.05952286705056476,-0.03907910981089587,0.08305212833253457,0.0539558600815324,-0.02041480983717485,0.0009521179877858533,0.027148466431124153,0.024425952346304423
PLTP,0.0361443276581027,0.046084461472921334,-0.013257134658324137,-0.05994763308739381,-0.04696140974381934,0.18255029607599002,-0.013517668741013112,0.09631074195232625,0.02192326271905111,0.01209302945895158,0.0009104031473389134,0.03845273319771031,0.06936708622234121,0.042635078371577345,-0.014216080754120704,-0.023630338681603916,-0.020882247255369968,-0.013551880153875635
APOD,-0.03271733296456426,-0.05536399181210246,-0.030406745510147562,0.035337585189746376,0.06748929547396694,0.03531826063695589,-0.05476919186415193,-0.03241924830847471,-0.0026007059923926316,0.01933162151348783,-0.010966654852595908,-0.05361942450466067,0.08073579526115553,0.0007909000031461764,-0.07849002388814068,-0.01038964187084413,-0.0001140630482163837,-0.03446374596214201
B2M,0.07682762032676607,-0.006645430732289327,0.0054783748194810414,-0.013944753923054689,-0.02525376069492114,0.20501629252234838,-0.09017047538755346,0.03139986810544694,0.0625285523695783,0.034864760673066694,-0.07244121095347737,-0.04943922627229227,0.07700372454957073,0.03852559859764101,-0.0476544730244389,0.0015479534378540607,-0.10208980058026258,-0.07544719479642632
OMG,-0.051789918124547564,-0.0434129724166912,-0.029662684120488916,-0.014932623724224844,0.055598320462093724,-0.07625180573515024,-0.020761295577104516,-0.01547032432516103,0.012559194374643205,-0.07463153015998192,0.10225098484386361,-0.05864015776638318,0.06036626801914364,0.04142281318774692,-0.02366828510114736,-0.06650785091397558,0.11492992209636954,0.01292762682981434
CXCL3,-0.020859032090329032,-0.025136733846909825,-0.04571224435229684,0.020576493799195027,0.019647283131607168,-0.020853168988453075,0.07135848173139989,0.05783545970373983,-0.014288000448363744,-0.0551264574849541,,,0.027735059534452305,0.013840500017726331,-0.021674190311722366,-0.045827874724261954,0.025630736689702532,0.06914524659842206
CXCL10,0.015074184747602358,-0.053108100428211916,-0.050483573940181985,0.07001709707471696,-0.0470803534695006,0.16914803874525436,-0.07002085682518348,-0.021079901694228444,-0.02270536181427588,0.008546260705831027,-0.027619075603099064,-0.030913228944507633,-0.003129958232948731,-0.02427615502212289,-0.029199757565968765,-0.022322695477465224,0.040566356010533586,0.10971121057260669
RSPO3,,,-0.024239682370089242,0.020529708867756704,-0.042349142042532636,-0.04121031229224162,-0.027412402068664528,,-0.014930685094306239,,,,0.050054719024166236,0.02398207529306369,,0.022643939089061316,-0.02707828091339765,0.012907173606115298
CORT,0.06663056554385986,-0.023852433593991213,0.08315303707426881,0.02482480163188696,-0.02185199789985586,-0.03809133721989772,0.03132992756725676,,-0.030194021913186524,,,,0.01929626826648884,0.0021771337871485177,,0.04245062481605655,,
NCAN,-0.021353448265377536,-0.011257422749177563,-0.013848361453869657,0.005584636992851643,-0.021552610548850656,0.019190681907829046,0.06208894048469329,,0.0169961785381329,-0.09604003481628823,0.007369052814250548,0.05443314271093723,0.03892727560509105,0.0037996135784775682,0.08442255904765762,-0.025682346611690943,0.03886922774995463,0.0006256342179329264
PRG4,,-0.03255297153766439,0.036595850293025915,-0.01882642698580204,0.01923625515232898,0.00858689130019545,-0.010763127960873167,,-0.017456439008537245,,,,-0.019486801178486224,0.0018108447781147179,,0.004905985071795228,0.030348427456431192,-0.046903020363186686
ZG16B,,,0.06028041417651594,-0.033795453839320734,,0.0007691042625054582,-0.01239969208852819,-0.02755805045933444,,,,-0.03208132275345539,,,,,0.005552636414121708,-0.028747847171532444
TGM2,-0.04567548640059202,0.00821400198394571,0.0062474742973443135,-0.05189623813738696,5.5509903686854155e-05,0.08521397715877127,0.012234811639497616,0.026263019440639513,0.0005403186816180902,0.09966807468524533,-0.030012578055500876,-0.04181192769710967,-0.027582389971212106,0.027569418619004953,0.055964497366306445,0.07402345884229236,-0.0003984475054483746,-0.0022939465518268766
VEGFC,0.02724654793089139,-0.023357407020027338,0.03982502412375492,-0.018668578970640483,-0.006177405482505518,0.02072564966971665,-0.03338931157491627,0.007716629766328931,-0.01781499181948533,0.0792448088778334,-0.010062860228040482,0.04450474598714053,0.05452337625618543,-0.014415042213365854,-0.028588614171705797,-0.027882241738793438,-0.01874559494856232,0.04624348367782572
WNT6,,-0.02962341471647495,-0.028791942476483926,0.007317065493088458,-0.04178056756436144,0.02319495477939424,0.013456548301740342,0.06793548794158152,-0.015548025257716116,0.07297482343790335,,-0.030509341705001816,0.0466270624313639,-0.011697626427006912,,-0.021681562483515278,0.012916132542852586,-0.02970515110471174
NRG4,,-0.022076419495659676,-0.01643554581687975,0.02270394297180778,0.03523846917753471,0.08814678687493985,2.7594462642751132e-05,,0.04640531267234105,,-0.05704706179125695,,,,0.06264902654625978,-0.004234760630769003,0.08928838684708391,-0.04467199111722666
PMCH,,,0.05442104879654932,0.025679562899586925,,,-0.0181497148816019,,,,,,0.027437222906618788,0.03531571115124202,,-0.012420918235444325,-0.029602723101893852,-0.05720891370045691
COL9A1,0.05488336388856168,-0.03439230696088288,0.04268622445926627,0.0023210444699519276,0.0494626552201227,0.013120577277870523,0.03854567971041761,,-0.023682037385147316,0.03958333635654292,-0.012815337526206056,0.030400622344899604,0.030111723942748664,0.01985322337876271,0.03981819712032824,-0.04965919572574773,0.04125456111576196,0.05096266536043204
