,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
LAMC3,0.04213720014072353,-0.01850756424332033,-0.02445711247448373,-0.028003694362485763,0.07379959417914216,-0.027090479318379834,-0.0024891240762049786,0.00953385829827216,0.01324312473131624,-0.12114353565087049,-0.09091574497003556,-0.05582716638657055,0.033336125328061544,0.010516701666607583,0.050569304402660796,-0.015437369058845716
CCL7,0.0278841839522019,,0.008463028547383364,0.07936481682983931,,,,,,,,-0.03214149393502403,,,,-0.023924439839980573
NGF,0.015229885805727674,,0.17838667384870469,-0.039738855424866444,,,0.0935846129729054,,,,0.03366192816135018,0.03257952045554026,-0.02719507724447227,,0.03333570774590118,-0.03853406392889859
TNFSF15,,,0.004947382001849149,-0.03304352058280069,,,0.02545725877228807,,0.056285798544398004,,-0.049509110353290614,-0.010185281155374377,,,-0.020476758398892864,0.020202878502250443
HMGB1,0.024919125115220948,0.030686738157836336,-0.08561552819731781,0.04897374840401788,0.040747902667567844,-0.010281106498211226,-0.003990693548626119,-0.0020301540191441595,-0.061034633544289556,-0.036067451676228476,-0.05209987046824075,-0.06716154130995569,0.01703751014911722,0.02444159975663452,-0.025322382333576643,-0.03805940633665568
ITGB3BP,-0.02675873141547055,0.0014724891465487191,0.02709145672876602,0.0335620069156326,0.03582267215288821,0.04531217479460334,0.03674285960245933,0.061202757471056184,0.08335262078986413,-0.016964121211424748,-0.07970326478862846,0.012981299132736483,0.05503899388261658,0.034064049011236726,0.0037417036265736223,-0.038028652988787125
AANAT,0.027591361571755138,,-0.013326839845983528,-0.017421109189213226,0.032032363021975256,0.023861734850804908,,-0.02211596971876465,,-0.05922690817862566,,-0.0379156631023425,0.04445048955451958,0.06172890927923595,,-0.0253130550519529
RELN,-0.020001761587812788,-0.03487131333009722,-0.023132409492923146,-0.03273358356409872,-0.008344993183796997,0.05335886808780036,,-0.03579778490144862,,,-0.04894062972524803,,,-0.003941269508030899,0.03536619475914703,
IL15,0.04424273314885214,,-0.03347331248478149,0.04345601936408124,-0.004636924703121883,0.05407427479192514,0.030265439022416303,0.08069688968914883,0.01786334985235944,-0.06826516724662339,0.00874189324041692,-0.014474245737812684,0.0644341208651197,0.05549023475997824,-0.011583186469201884,-0.005526374922884573
UTS2,,,,,0.034571159290781306,,,,0.054463423979794236,0.12591035387325325,,0.07760616135643972,,,,
BSG,-0.07210159374853599,-0.006319861361978366,0.05332284452072273,-0.010629439708720496,0.004962114277907106,0.046927384539810234,-0.04151386754331047,0.008317536802868454,0.0910261366832494,0.002418711141266512,-0.013303024911052896,0.08361153945401875,0.02441380505985606,0.026340575079751828,-0.0251278200398186,0.08550163067640827
ADAMTS3,0.08368254070329985,,0.03215132276153062,0.021915744160059033,0.07334570224185685,-0.0042028922551562275,0.00427448603723868,-0.007971421757420613,0.13036342155740083,-0.060724208389417486,,0.0018696948711828226,0.08964130775364135,-0.039304840397725554,0.005541285891684881,0.039553134841890124
CD34,0.022544310593496805,0.010439610778961602,-0.03891399270188155,-0.02949007257017927,0.08132150874482778,-0.008304060971684268,0.03836674798036799,-0.03669969762596435,0.024374687354303412,-0.09778116671173934,-0.08508034719729653,0.059416486210993096,0.013199341590082816,-0.03255632174435264,0.07143202571958152,-0.024875481218164117
CCL23,,,,,0.0030142208078724766,,,,-0.032038349722502905,,,,,,,
PLAT,0.004507679022115146,0.11840682295027423,-0.05703534616665024,0.031671894751166295,0.07385258876652438,0.00914989994281672,0.015880439524563687,-0.011018798053302208,-0.0416211634983305,-0.10501519438775328,-0.030665691213128198,0.017399236676115284,0.02793942111495429,-0.032565055568485796,-0.06885592108648644,0.011759284335346044
NTF3,,,,,,,0.0028960381552263106,,,,,0.06910335407940232,0.07088715947982069,,-0.007604347322016077,
LTA,,,0.10136218851952893,,,0.002150095188961344,,0.009806610652444953,,,,,,,,-0.03406755733097751
CKLF,-0.00963731933051909,0.011044584694092167,-0.01801841501197193,-0.027856413804586536,0.10939818810038991,-0.019830431005273746,0.04773340358207758,0.038380644102433685,0.0531806343011068,-0.06467171984284606,-0.10380303139205403,0.010096864404540478,0.0840627780411934,0.03514967027913652,-0.0062952917814974255,0.10159971971503136
APELA,,,,,,,-0.038871449902087726,,,,,,,,,
CD24,0.003414643242879053,-0.04027571067825305,0.06894519834620653,-0.056737981201564834,-0.005045330720921856,-0.01121485860034762,0.053395200165614054,0.03269879616378612,0.017554029418961933,0.02332223730959984,0.02328527441774451,-0.00017295352935091276,-0.010118190140474183,-0.00765981267604545,0.025923126599173212,-0.016866271264223114
HSP90AA1,0.02312984013356809,0.05441486730024241,-0.15421337889449616,-0.03564878962171165,-0.09715147543868631,-0.05426044092455229,0.04017117975647813,-0.06698472286877055,0.0426170793486648,0.15500845902727703,0.004972602182888625,-0.004792262005901545,-0.04093397213589959,0.004499390319613197,-0.039191920233573506,-0.12234858600788188
BMP4,-0.01969848047136587,0.08790618358943451,0.028791643645787145,0.0267098781195366,-0.009820118939580014,-0.02644527346996249,0.01378626978460753,-0.03102936917291999,0.003920909825886061,-0.044762512922949575,0.0069405514221887715,0.031344581464695064,-0.012996150111944705,-0.034732372273363614,-0.006614090538251085,0.02588318868487498
SCGB3A1,-0.026195111588505186,-0.01721764845247429,,-0.035457382579537323,,,-0.011567729707306693,-0.012411702663317344,0.035906268302978085,-0.025067972855500133,-0.04720929531373197,-0.03920891798302589,-0.020306803028834964,,0.018343947171238755,0.00035167463374508555
IGFBP4,0.05165524854604304,-0.019204006293857927,0.007657568664341318,-0.00674061506637407,0.11257759563426405,0.007274958518262408,0.03018840349831084,0.0030276016758919756,0.06659132515430283,-0.02884772921511389,-0.0713999353561945,0.007931147509690394,-0.04894685566747905,0.0207582645952265,0.008698563678472337,-0.005382119827564008
RSPO4,,,-0.025803922819543208,-0.021343313403532422,,0.005471426409864979,,-0.028765511524841445,,,-0.04316599886772924,,,,-0.015164031002850157,0.022525318183443888
LEFTY2,0.1646778574608769,0.03721487195741288,0.009958907709157265,0.022815756069904856,0.08884179671933043,0.014242512711454337,-0.02092892974265381,0.0006630965246698148,-0.04569608053334552,-0.099704060956038,,-0.013620962988306283,0.04661966185947194,0.06844185492354869,0.011901436696063031,-0.05515273471909902
PF4,-0.02717322334259847,,-0.011475744875635106,,,,,,,,,,-0.025265785764939704,,,-0.03406754944749205
ANGPTL2,0.010751905948312606,0.03464912562627703,-0.07136586142049782,0.10891269872354355,0.09490966253326111,-0.026345192822698003,0.017582369958291506,0.10932838386971999,0.10962607060012172,-0.1365210440061172,-0.024670759636314803,-0.028201648867657525,0.022297495316690504,-0.023972165892020683,-0.014173215650614038,0.03431080879564767
LRIG2,-0.00794055538246797,0.06004952574324044,0.016387688323313738,-0.0058580008813141436,0.04608982169992061,-0.017317233750584377,0.010528642267521447,0.0035811617473688927,0.08959544168313188,0.05031918402096306,-0.08881837258457348,0.031607876417955025,0.0641646880512707,-0.02597412974554485,0.0294803680346864,0.05956579519640723
ICOSLG,0.041494284264699435,-0.0005513816732841793,0.029674384755572825,0.07252643626053379,0.008205809249462952,-0.007168186161893279,-0.019690332240268102,0.011887583558274883,0.030789128739847245,-0.10584345429378342,-0.0691936505494658,0.03547261585239277,0.013394602626829077,-0.03113484893959191,0.004631452049777451,0.05435356917873663
WIF1,-0.017883517373276675,0.06824493569412543,,0.09612603283178642,-0.02956183947883973,0.03551993271145571,,-0.002346878290581603,,,,,,,-0.012621580335812217,
NPPC,-0.010962652867781099,-0.014576664796203592,-0.01780171029453366,-0.026482290140020934,0.0297990785230279,0.06572743183413042,,0.10483789635766597,-0.028306981552736626,-0.004143595095501115,0.06835276101948523,0.08840537153092634,-0.038972499506061,-0.03582311425370022,-0.03458961111821471,
LYZ,0.012911476298944067,-0.013617389019612982,-0.030388265243756634,0.052586958074670266,0.058967979777673186,0.029616828686913246,-0.05319889662899489,0.05014904598649337,0.04262488745332011,-0.0075325092399360525,0.0058864672157987056,0.07100561709732409,0.09625488420931987,-0.022069661143239532,0.05109539344649512,0.008803080400190533
EREG,,0.047918021791411,,0.029352182856909343,,,0.04581032373315706,,,,,0.02052739663285456,0.006932482208854074,,0.06462767581551314,-0.04225981537248956
SPTAN1,-0.05500475183148508,0.049003216665509386,-0.11691203390329445,0.08124550201758583,-0.010480460755335682,-0.007637614648745399,0.10461602440586219,-0.06390294190082489,0.02782035991846038,-0.048427139155578995,0.0056487512412148775,0.06436143073205382,0.021625339861681758,-0.023417087373039505,0.05507084628627743,0.0014771488609666135
PTH2,,,,,,,,,,,,,,,-0.04554387560355511,
LIPC,0.10235440549451795,,-0.020622768224614913,-0.0035075113065901457,0.07237364037674995,-0.001847706399637479,-0.00681912986438917,0.017811220386444438,-0.030016656317395776,0.0829215209406114,0.047241177149927475,,,0.004481981006964361,,0.04953106910499137
COL8A1,0.010734344094692202,0.07475620009149386,-0.015054758275776414,0.015911461051206936,0.09151751417481543,0.0938811760370159,-0.0481208146470197,0.04911021548141168,0.0683016053809436,-0.10182534953625876,-0.05296379168632544,0.08844801062744553,0.006510869026861637,0.041374640804688424,0.07018918643963314,-0.004489666587461475
GSTM2,0.00669851833007561,-0.01231135344593086,0.040100062063002345,-0.007668165601729746,0.03334004173876253,-0.010802485673670658,-0.02243118166611278,0.047484378660071144,-0.0589357654533788,0.06872053371536019,-0.01888924507434243,0.08044147916756772,-0.025729410322121383,-0.001641164821361534,-0.020934922769861506,-0.007707627790218949
IL4,,,,,,,,,,-0.014857455302421774,,,,,,
SPX,-0.0060787118124219055,,0.008919498423313547,-0.0396978451710707,0.018786679809835394,0.003409897478334192,,-0.0412764797949132,0.06391753582825903,,,-0.021965280079497045,-0.03137070246421085,0.02184676320705442,-0.041656335779700536,0.017400058349881606
MFGE8,-0.01488378014319756,0.03607152496774384,-0.015023057478881115,0.010081196121198477,0.09571095609316257,0.028966101644232772,-0.03040091681417563,0.05369652957358874,0.04044778493302567,-0.18001573730042136,-0.049050086511314366,-0.013336277559652785,0.014277803954999519,0.03573083025847453,0.06250401741888711,0.037947150642329126
TGFA,-0.056569495009183464,0.007906173272288796,0.04951542431642907,0.07253948894356581,0.05825548387618337,0.017102954665582676,-0.00820068596760167,0.022296105828663447,0.08675024654958073,0.00758762130174729,0.038650307279969584,-0.04755813958923242,0.06608655466538223,-0.067427370906552,-0.03125675903057576,-0.019699891818540257
SLIT2,0.014837788528186038,-0.024601139605513526,-0.0239523548487145,0.022058541065214002,-0.053456946538078545,0.020466080697497543,0.026933469966814144,-0.06148112892945338,-0.010912641546390872,-0.01498322931872469,-0.035946755515832984,0.07409633487526118,0.01881879661452271,0.005416134443939916,-0.015663832863866113,-0.046903646299396924
PLTP,0.038110051804791566,0.0003725343175034332,-0.09083122631946276,0.035357185810803556,0.05705085980276498,0.0182716018605121,-0.052304853121432585,0.04063591775001283,0.08608814069247131,-0.054176712593145285,0.062157632178805045,-0.0016103478520299672,-0.007805983994356127,-0.004596437035851089,0.03443458871779205,0.062291683860831275
APOD,-0.07386219139254131,0.021672354949927086,-0.08096224784914266,-0.03896225787678134,-0.00893235005088927,-0.03139590762924613,0.013055995682609194,-0.11485011140319343,-0.14866907912523614,0.05364082758188011,-0.04186730014736808,0.0022275052063200095,0.05220275570716632,0.013300581906956977,-0.04646353943704476,-0.07578714748566552
B2M,0.13230998036061123,0.03509759937566246,-0.08772917876406894,-0.027240012390221523,0.10417385854140634,-0.05855264524582744,-0.004486891049770026,0.0721668428293964,0.031138375231757404,-0.09271390035871473,-0.048679727031296846,0.08336148711496381,0.04267403204687351,0.055719871108689374,0.024881736118349356,0.05811456669368917
OMG,-0.1139878134811597,0.0635896625172231,-0.07465882995840945,0.07161137789398894,-0.021599357309439838,-0.01733397482577956,-0.024545147325851748,-0.05431428930445954,-0.025283987377669497,-0.038950842459139164,0.031182133899468664,0.011607358200962066,0.07657447628872946,-0.011961940950153412,-0.029207410467375947,0.07396555440564484
CXCL3,0.07447631087303272,-0.01976678989915962,0.1049008290801129,-0.012744388676080763,0.05141401654458539,0.012956904161657453,-0.0009398130958146365,0.027500930165478693,-0.0038675305714751473,0.06820555444040823,,0.01123483872852102,0.03035108735146209,-0.026590525956059326,0.04305375122342312,0.018113585164111996
CXCL10,0.009796972437910572,,-0.02032241533527915,0.011122759236162438,0.08994759983861089,-0.019952357584448913,-0.03344527766995752,0.03165181323055261,-0.052981499839883796,0.02230627667389342,0.0445574696200744,0.0071904027489321735,-0.021314423983345227,0.02521174785152107,0.010449291516245811,0.04105223454257682
RSPO3,-0.025691737734415573,0.05743014704332325,-0.01332683886128095,-0.03962073982083863,-0.026416848458709938,-0.0029495072701354722,,-0.015353225157994421,,,,0.05542926802914901,0.04747706394894553,,-0.01397033244860132,-0.024278628241640884
CORT,0.014791528915551182,0.02349405408532532,-0.010849344020604655,-0.03250539401066579,-0.008491720306802236,-0.040723858615569083,,-0.03777610686860934,,,,0.054389488036711925,-0.02643936064155579,,0.1470890042597307,
NCAN,-0.042438548422174316,0.04789993284623368,-0.1070835726383448,-0.026127408385296872,0.02465279934250524,0.008109068445946969,,-0.010681283376249366,-0.0823212230931135,-0.12947840465116853,-0.032841071573929514,-0.019907134498226463,0.022502777960882746,-0.006992935333506929,-0.04098087952030548,0.07147634122948399
PRG4,-0.03074153621753841,-0.002974557168161922,0.0730908430837477,0.02543648396044636,-0.005741384707537966,-0.03348823181366741,,-0.00930628227633447,,,,-0.011602850033911151,0.09844106948345935,,0.047737707020913206,0.06369729082318021
ZG16B,0.002114669579020127,,-0.015265682792269223,,0.007645518860186525,-0.017902592528705536,0.012768173012543712,,,,,,,,,-0.03027283655423931
TGM2,0.0489584990743747,-0.011424082474644354,-0.0052826601356277866,-0.05845929379094869,0.07934764838406227,-0.02197142745072462,0.05282766059828983,-0.03793761959840452,0.05743288930386903,0.039849348918829755,-0.0810494022400537,0.06195250365775205,0.034483206347674454,-0.0008919062677609003,0.08853959663268689,-0.03335224803479645
VEGFC,0.0004891496786761509,-0.04604231840177252,0.012839566212678831,0.011725005129597505,0.0858193703426711,0.014992978452981373,0.01686448945371686,-0.011667921875177642,-0.016349293696880034,0.05354846928682508,-0.055629223367671184,0.010872040724142825,0.034323692243599116,0.05171605987439529,0.06448397066756208,0.03321138174225433
WNT6,0.006518286330728898,-0.02416746980883532,-0.018192313691937266,-0.039088796542135006,0.04486373324204529,0.010866352229520348,-0.004578616711016021,0.020155088354153753,,-0.05349224245820459,,0.03870181459339873,0.07979947310398688,,0.03397344581883089,-0.03656067191180356
NRG4,-0.024126619831449488,0.06496721859660091,-0.01600782123893744,0.017756922108329156,-0.02850368282193339,-0.0011415876581991218,,-0.038147383665090566,,,-0.03445157944701982,,,0.026662892309599995,-0.01704482952221775,-0.024278630962695866
PMCH,-0.027807227752155626,,-0.022180395864911093,,,-0.015143288747501486,,,,,,0.02720447192102286,0.020237594095014477,,-0.02177355446639508,-0.0017487400556021545
COL9A1,0.027032896731173494,0.02255918330670213,-0.016719000941606523,0.00447727466802692,0.026585922254000714,-0.0180772461933726,,0.04156462027100763,0.027278808052293657,-0.00521499647495156,-0.09831118585919983,-0.03420682046567943,0.05636495245590824,0.02724890540140678,-0.008640304162776306,0.05285539266739663
GDF11,0.017769330093455882,0.05979677254805118,-0.023574005907621057,0.008027735083956123,0.05129193766238545,0.06752110704898757,-0.0027329467503940047,0.009161792626841367,-0.049926138819764626,0.08719144633992722,-0.056647861466534284,0.018733264622349005,0.008506959890239573,0.012829148420294393,0.022669663622776254,0.041960011003302426
RAET1E,,,,,,,,,,,,,,,,-0.026633485661751152
IL24,,,,,,,-0.027571876493533817,,,,,-0.006089837105813618,-0.024862935656515532,,,
SORBS1,0.049923732216634036,-0.015231080847209274,-0.06939309798070262,0.05946615569650072,0.008962145560845538,0.01149728780564516,0.03608220015014837,-0.029899775688860472,0.06953247235711989,-0.09399513074447162,0.12363623977847289,0.0481675972595659,0.0030007740776519607,0.044882504872033095,0.022152152234937283,0.016261683075792524
DLL1,0.0008834427711208608,-0.012323055492042594,-0.05309361272235367,0.06822998449279616,0.02236379362716525,-0.02370884303227015,0.010880611617787646,0.0841161387135048,0.051503333693771004,-0.06050924034421505,0.09913670020498627,-0.006788678302684929,0.07175616752066016,-0.035436774565653535,0.03562486889089065,0.014633065341035588
TLN1,0.02263232985405187,0.03057890584980187,0.01934711719624151,0.0407861720719939,0.033863455498707805,0.03368201597808046,0.04552932512962573,0.09307229628455621,-0.003956870823188345,0.033210472152261486,-0.038741664238401384,-0.02446492502539844,0.03028509138173817,-0.0032364907778888214,0.060649415764106256,0.029803181134162342
COL2A1,0.03126670657104094,,,-0.025337202090244218,-0.00270129848539446,,,-0.026624183412761165,,,,-0.013494269964790986,0.08640091367862962,,0.04525122480910249,0.10915136504847393
SHH,,,0.04865924506227744,-0.06423152156562534,0.07374090993054412,0.012114641102850142,,-0.025409926197746548,-0.06287410911238289,0.031188116728690832,,0.0796620170528876,-0.02538711523433893,0.06485305476220267,-0.05141026200014897,-0.03407647231744954
PON2,-0.03302367927942427,0.023949853647195533,-0.12246900519705084,0.10485051301382745,0.05055434844468763,-0.04994514925119743,0.0815072577133062,0.04094056889918629,0.06938041627613153,-0.18077702041068489,-0.014872549818488194,0.07969561801193983,0.05904943221804319,-0.01900441168499636,-0.005431460681424454,0.03175059375512508
ICAM5,0.011824173148452882,-0.033098517710341675,-0.021302770000085892,-0.014465380717539951,-0.041275198319063205,-0.01728925041938187,-0.026100168822433316,-0.049624213296892816,,,,0.07678100209223188,0.058885905390896644,,-0.04957682115131579,0.028497036436712173
HPX,0.029685899629089883,-0.03096500209842003,0.017945256914198487,0.014956433243211517,0.06171221752076789,-0.009843375002098921,0.0560719046529835,0.007307272386936453,-0.029173167927224037,-0.05116048328877203,-0.04481827233657729,0.09248212346191069,-0.0031860251100666757,-0.03775986492837321,-0.053369719391950544,0.03347600724594221
SFRP2,-0.013503043406178146,,-0.015566532947607674,,-0.016857624123011578,-0.01983546200895667,-0.02721100666027501,-0.02266238513860167,-0.10005001542319657,-0.04218407389325541,,0.058052127434890584,0.004765073967492947,-0.05273416917547985,0.012141683958307583,-0.04780342067303591
CFC1,,,,,,0.028494924164333326,,,,,,,,,,
CD70,0.006449280050017705,,-0.015613965371693423,,,-0.020650206994426882,-0.012986495465698062,,,,-0.03738996622330727,0.07607773114118192,0.039222498038349235,,0.0929336244089582,-0.037041438348318384
