,UKF269,UKF275,UKF304,ZH8812bulk
IGFL3,-0.01415863174433584,,,0.06845630885153076
BMP1,-0.05366816208260307,-0.015376739770296327,0.059316017438325104,-0.040173403016106286
NDP,0.035126589693368106,-0.030092918712920382,-0.026240257453697808,-0.03524929111840387
TNFSF18,-0.021025143086565994,-0.010647509681371023,,-0.023692784093121054
RTN4,0.028434636239117687,-0.053019804489836224,-0.02891978900201638,0.05554387897623357
HEBP1,0.03833840938697711,0.022167289744147486,0.0033379347322321992,0.02315185834850834
WNT7B,-0.010754921775721007,0.07928453847329632,,0.0321153733092558
PTMA,0.08620063743941832,-0.023557858589710726,0.050292782400164764,0.0992890541612069
CEACAM1,-0.027667890799311135,-0.016745996129576765,,0.04021374641225806
PDAP1,-0.040403191977230545,0.02221661201110225,-0.050166897280618364,-0.00019190214652541084
QDPR,0.11774819895829484,0.027391787582173654,0.015992931864497725,0.08847272895763138
POMC,0.0705027950642865,-0.012354528249030876,-0.009993054381553627,-0.015508530327351968
CCL18,,,-0.004367575116568987,
CCL17,,0.007420906882455047,,-0.030290024108384876
VEGFD,-0.023719506136444024,-0.014148202783512946,0.012815982036164983,-0.03194662643903846
TNFSF13,,,,0.014025401784695898
WNT5A,-0.009539890775460169,0.0138673937351595,0.029069061307313817,-0.036076866363101624
CXCL8,0.021034592743672514,-0.009207181066710788,0.035903411007495736,-0.01902501285933446
GRN,-0.016507275801240718,-0.0325142007816156,0.05508899685608645,-0.04907603795194906
MIA,-0.04044543832520971,-0.026101067462027047,,0.02323707539648907
COL4A4,-0.013952280657235397,-0.013864227203243833,,0.04630475030613894
TAC1,-0.022946257782535947,-0.04219691510144741,-0.02553809090964344,
RARRES2,-0.01077099649531624,0.02473482908139722,0.01629113017276215,-0.005027645805628866
FGF7,-0.02855896329723388,-0.03160527851273665,-0.02906134542982814,-0.02584453689169075
HBEGF,-0.02110588396240121,0.061221991862732784,0.09546118892166494,-0.015185935144059274
CSF3,-0.014761244387299942,,,
PI3,-0.016621356007437423,,,-0.02573631567139642
PCSK1N,0.0015674348857418609,-0.015678076929486435,-0.05082635202015145,-0.02898682663510833
NTS,0.06763847568288266,0.036965563290882845,-0.002968193992839554,
SFRP1,0.0003956253964305104,0.0011760097426991942,0.02445010275127347,0.02375173901438416
MICA,-0.02673832640596348,-0.02798495439857154,-0.001647365430594217,-0.002404664260572126
TG,-0.017815501316821757,-0.013378611417638507,,
ADA,-0.07035159758364173,0.036241458433344295,0.06475048839309036,0.024635032037235403
LAMC3,-0.04331073775765929,-0.008099220684142842,0.017020990652383113,9.251489527666257e-05
NGF,,,0.08560473576962661,
HMGB1,0.03916377585342862,-0.04510956798364484,0.012897219868990029,0.06634671555363954
ITGB3BP,0.013769559665761374,-0.053221081256888556,0.06516022921642041,-0.024355486540472124
AANAT,-0.0133150419049676,-0.012031463432730795,0.022623326799161975,-0.02276866992162698
RELN,-0.039070510677338154,-0.005848822394150244,-0.010477073407573615,-0.04685577925265275
IL15,-0.034731055111906245,0.06368052542225733,-0.001513742206699337,0.08211924524976086
UTS2,-0.04392158688375594,,,
BSG,-0.07765664399728393,-0.02929299698954221,0.047580553052043645,-0.03187540341848117
ADAMTS3,-0.06383276236914065,-0.028779932106628825,-0.022908872777676243,-0.0377055007388343
CD34,-0.04081948244863436,-0.00644961454586813,-0.04473269456793499,0.007179252513326819
CCL23,-0.015150404064067627,,,
PLAT,-0.007419926306868919,0.04334533056362879,0.06700619287379028,-0.053956572806282695
LTA,,-0.011587553160305459,,
CKLF,0.026208750199944824,0.033307991775107494,0.07283739022434332,-0.0168816529822879
CD24,0.03306208958744722,0.037964178881353956,-0.00768635268763733,0.10628797213020783
HSP90AA1,0.0195073105452677,0.01843959240323386,-0.05620716811081339,-0.004386663665739363
BMP4,0.03392403150253059,0.0036454053623556464,-0.008737286292204867,-0.024977878358669818
SCGB3A1,,,0.04151965464953013,
IGFBP4,-0.09005524368189684,0.0018313106836810734,0.08208875408937875,-0.08347995163610648
RSPO4,,-0.013477029757715937,,
LEFTY2,-0.08378410175644023,-0.024274566066841384,0.16809670483806885,-0.11160922928825888
ANGPTL2,-0.015347843985341869,-0.014253183850192155,0.06396094278286085,-0.026879215434125917
LRIG2,-0.061381179020694766,-0.025327953223165257,-0.005639351512016028,-0.004647621915154391
ICOSLG,0.03731076589765219,0.010921568632301502,0.03912719582278427,0.020586616475173694
WIF1,-0.014066449522291928,-0.01039990465138052,-0.05646333719850527,
NPPC,0.023741270612576696,-0.02028690954289496,-0.06119590118988124,-0.035546003811764273
LYZ,-0.035233801358202914,-0.030728733276903307,0.06671633389417711,0.0029848587166410507
EREG,,,-0.025356379438931223,
