,UKF334,ZH916bulk
BMP1,-0.0007920043076734415,-0.0652422299536723
NDP,-0.010646926809916161,0.0672948402616358
TNFSF18,,-0.028558128762890173
IL36G,-0.013552787509216431,
RTN4,0.023904686963169223,0.10263442223053994
HEBP1,0.009910222628862184,0.055618394211211654
WNT7B,-0.014896075314828347,-0.023655751104343085
PTMA,0.03818879792775532,-0.07445244303120513
PDAP1,-0.046739666820265174,-0.025027899471662795
QDPR,0.04256066750311306,0.09192961683708936
POMC,-0.016647121545977125,0.02921857915812224
CCL17,-0.012380856153176141,
VEGFD,0.0873043935872647,
TNFSF13,,-0.031067170571499506
WNT5A,0.01560633770306754,-0.007568206194482708
CXCL8,-0.03989464649918143,-0.11851529646773673
GRN,-0.04422661515683155,-0.03254439333906464
MIA,0.11076541113294842,-0.056910353379402624
COL4A4,-0.017627932271746753,-0.019354582458098627
TAC1,-0.031240385198943597,0.0564396555292408
RARRES2,-0.018815118695532266,-0.06288595784573753
FGF7,-0.022464759792623783,0.11463674778260394
HBEGF,0.01970444907846403,-0.07418586372607047
CSF3,,-0.03652385235514748
PI3,,-0.03864960388716823
PCSK1N,0.08432602735390919,0.10169069316548492
SFRP1,-0.03535282764302478,-0.04556644655638576
CXCL13,,-0.029625805620780436
MICA,0.004466470287218457,-0.03042427624076553
TG,-0.01859779291725852,-0.03264779110583785
ADA,0.09479124494708227,-0.0011458354006676306
LAMC3,0.024295925974843643,-0.011114578814611987
CCL7,,-0.026130579320763635
NGF,,-0.04139273476882717
TNFSF15,,-0.026309083586792535
HMGB1,-0.028823026824620315,-0.027293391713109898
ITGB3BP,0.06352393831475443,-0.008986341806587484
AANAT,0.003825750007115523,-0.022301419263499243
RELN,-0.01838619532893565,-0.03183166074596692
IL15,-0.015402905954945513,-0.02281855402881802
BSG,-0.0001831219556506116,-0.05412213660876613
ADAMTS3,-0.012146860794884575,0.002869546341580101
CD34,0.0035229296426604294,-0.06641860425783717
PLAT,0.020927833435911158,0.057383310516114915
