,MGH258,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8812bulk,ZH916T1,ZH916bulk
XCL1,0.0070047445298415025,,,0.11521519667695078,0.15107253954159075,,,0.06069533610827163,,-0.030397252137667544,,,,,,-0.02381133505493079
CD58,0.048855042512245636,-0.03840609212907532,-0.031006593399880586,0.023387159455994757,0.0018117146929777998,-0.004390186870132956,0.026325285496736784,-0.013431657448099713,0.06357707850229251,0.016140617181463972,-0.06166590226941989,-0.09297234883905825,-0.0633413754986436,-0.009185694290053325,0.0680877915837401,0.007213852424858843
TNFSF14,-0.030085021361770506,-0.04542897362941373,0.033315153442795314,-0.010605733864938422,0.07036707000766132,,0.04908264508229512,0.03912290419590902,0.008626694834120666,-0.048378232276178094,,-0.04270991035186506,,-0.04220158636875108,0.08773382392792156,0.02123557955028156
CNTN4,,0.01442090165628802,-0.017966699208757327,-0.024440109347724788,-0.034366881562863445,-0.0019802754070517526,0.029101255570072766,0.045302797194021145,0.031835297626158846,0.04156533045432276,0.0604535362787377,,,0.06923562662515999,-0.03918755210489684,0.015494036072747899
NTF4,,,,0.0054122866658251,,,,,,,,,,,,
INSL3,,,,-0.022803729802773245,,,,0.12807883460565217,,,,,,,-0.004564120810054726,
BTLA,,,,-0.03619644935215139,0.009052005683334956,,,,-0.0368489167246114,,,,,,-0.03049156575712149,
MFNG,0.02686416066814448,-0.0024165945051279254,0.016675812109867127,0.005431969104640544,0.02688889948438837,-0.007172114766172113,0.05030889964484606,-0.0018704820154500984,0.05298998192319983,-0.03004081959380471,-0.027215407632922198,-0.02729906156624651,-0.010606074341072297,0.06112844487446472,0.022894980454038066,0.027879734991446657
ICAM1,-0.022623085550477137,-0.07582600929196025,-0.027577255192324436,-0.016942211302158176,-0.005134045107634229,-0.046564591977907,-0.005474612396597254,0.037531846583095996,0.02922987996093703,0.08010963699635018,0.024388565301996713,-0.07559663052556362,0.009960072161103192,0.04667557887449783,0.057924826911683235,0.024189280460804864
PROS1,0.004914820049086311,-0.014737092340690091,0.02477635100646264,-0.010408603624052536,0.04749694465382228,-0.054747459286112445,0.06256218562127387,-0.052115301682191195,0.03731827047417435,0.02979599994473164,0.008613502452134178,-0.030350906325832212,-0.04886245305348524,0.029767443429597328,-0.004123816632404292,-0.0013888314170904627
CLCF1,-0.005034719534762401,0.004902173102110696,0.008006413773118923,0.02155668353655453,0.029052172514847863,0.009879371722706134,0.06605201623802683,0.06643069277712739,-0.008784842520657959,0.014377273007344621,-0.04358859099786554,-0.04755889561435845,-0.007107735368753263,-0.042973735085359,0.04033230816024723,-0.002695994031656475
PSAP,-0.1203506651099779,0.04020085408742004,-0.02281491256747537,-0.06738077840693125,0.046188761542693385,-0.008965875928064122,-0.035479154074802476,0.0439684701416974,0.025692261802395137,0.03694027623295384,0.07868305640407094,-0.1723927989162175,-0.019607484843316945,0.02675163607743046,0.02163128317806323,-0.06929895069304448
EFEMP1,-0.07167203889957084,-0.08077328347975579,0.011028365565911621,0.0669271128821156,0.15626957695882476,0.010967995542468826,0.004237062703963308,0.05345828658319581,0.020587786607311153,0.056846407021809854,-0.07049890729696173,-0.03380316648013636,0.019786536911293288,-0.005033994297117814,-0.02747301163994927,0.0114618014873524
C1QTNF1,0.05655908174684527,-0.028644690357534017,0.04190265784155776,-0.004775871212931177,0.014366176366347686,0.08957210235354486,-0.003086128539640102,0.027745256087986486,-0.0384130511273262,0.05173327520192883,-0.06271874234676414,-0.0007697253296930093,0.009697259149063123,-0.02060277429720061,-0.02091303206013242,0.06471529435227179
ALB,-0.02768750269601353,-0.02398835694427756,0.014147974754341522,-0.02469905948940666,0.03898342181260209,0.03977334068915835,-0.029407115910297165,0.04933286314119822,0.02254205747868473,-0.009709947082800045,-0.03166625109829421,-0.023879298146293665,-0.07946883669003159,-0.023293116409264566,-0.03565712740408222,-0.013358498446275393
EFNA3,0.09011861664582649,-0.03937740645347581,0.03258649276744711,-0.020831875399370238,-0.018806910686645147,0.03860674202516017,-0.02136203376228271,-0.01659533616190244,-0.0016030615760110104,-0.05219970454751844,-0.011531142694191624,0.16435217784918274,-0.049339399929205434,-0.028843162432758376,0.0802169094827361,-0.0322813757505442
DRAXIN,0.033971175503460724,-0.025698705523406976,-0.001119245430422151,-0.04180490202352929,-0.09304803019558212,0.015776033226076177,0.02505555777806477,-0.03238220216449574,-0.005878817653480618,0.0018664120723411023,-0.04642110171189669,-0.03972045300277667,0.041718395492715145,-0.06779175722600446,-0.005542694585610967,-0.04257157719761509
RAET1L,,,,,,,,,0.007689917544580454,,,,,,,
NPTX2,-0.04812357295761105,0.04762623781153,0.03937857792327804,-0.012597185135580129,-0.09420289106404568,0.039870252709226985,-0.03190073102211704,-0.026653138448326428,0.03453073576931629,0.09516853501849915,-0.0015487846806646456,0.018201302608243968,,0.08012060670982989,0.0023825069820762232,-0.029572143439237992
FGF11,0.02500101593089151,-0.056801913592284106,0.0388248188230008,-0.013122784890625199,0.02802206311077526,-0.013289658100303465,0.03739586389842518,-0.011195971562099657,-0.053456035107143536,0.06142213002388645,-0.049371402816495574,0.014461828505937021,0.048209048651604615,0.006100051558974872,0.13378020704995672,0.01085185404193386
CD59,-0.042881690306926734,-0.03636550034641268,-0.011639466788408919,-0.0016026623298477426,0.03313466321412724,0.009215293425684445,0.03062450690765033,0.056313841885031225,0.02454500020121141,-0.029129944548493075,0.0611127903073396,-0.19258808582520043,-0.05872616099477587,0.010601197482256696,-0.12555699320996072,-0.07155190690910487
COL9A2,0.031465790195134,-0.019182037377098428,0.01785681060666956,0.0036791570831206264,-0.022152899275116027,-0.0022684303151271168,-0.013419441640938192,0.06868043160062051,0.03633143882775179,0.06672554402076614,-0.008468689839738948,-0.09499190114807599,-0.033167403526534585,0.03483595838461177,0.09436367361606311,0.017059263953534937
DLL3,-0.10160632774219128,0.0783404118661437,-0.0021738135317263935,-0.015101211225690758,-0.05857090075469135,0.0049041532478629685,0.06267735683574928,0.0711025424380395,0.0005011475984698757,-0.03672387808467067,-0.04164561506257163,0.028189341375754476,-0.0016739549321245137,0.054835424130936956,0.10226141258636606,-0.019613086872895695
FGF5,,,,,,,-0.023416720853365606,,,-0.022287326851117735,,,,,0.06688509250356853,-0.008402498594434739
LIN7C,0.03326780435807653,0.0009685432191419862,-0.020221374078019768,0.037751229705783464,-0.04423551582273715,-0.004518136107089379,0.06513729266429098,-0.005055833711674936,0.04342853822887794,0.00753691068566409,-0.0021400355085918945,0.011311779391668442,-0.024281112448377717,0.024392000325526925,0.04174433970903255,0.01669563272118191
GDF7,-0.01904967706757003,-0.016948222203900343,-0.019279546740232474,-0.04068851153493912,,-0.033133056310562216,-0.0035348692752692266,0.0026575274509379686,0.021001108067059182,0.06333572436917582,,,,-0.041034904142019046,0.03229336470082775,-0.03268517609523764
PSPN,-0.04421000849384897,-0.004473383531194041,-0.03473664143318269,0.012018649376671485,0.003280326209850112,0.003171373836014836,-0.0018199628495086592,-0.029658037123089346,0.08081894399585073,0.04323034826098193,-0.04006069483591427,-0.008601873656258292,0.06289523183278516,0.008233571069315474,0.034032101718295876,-0.03859328811084662
ANGPT1,0.005171958077975182,-0.019220190495701256,0.06558480622919292,-0.024950756977133722,0.07938777942443952,0.016158096628989704,-0.025502304627487735,0.04453077210620884,0.003935066398238264,0.011622802634438654,0.05350804288138828,0.08401370757358513,-0.07555741806252614,0.061812857836414874,0.03344402788187955,0.08396130362489135
PNOC,0.06072993692886529,0.08183333713501868,0.07326070615792628,0.004097780136324367,-0.04174670959391402,0.04590360174378094,-0.049369909172789814,0.03637152178891131,0.01772340119534174,0.020669084519989573,0.16289146462992604,,,,0.019242126977621204,-0.07646052201400298
L1CAM,-0.02860602658894266,0.19970763338678107,0.012442811330664997,0.0036798066822939205,-0.010568427742274457,0.03704757785235306,-0.0035355361296738165,-0.023982489734121152,-0.039930020448857045,0.1049218350386196,0.08740975870642159,-0.03790069387175659,-0.1469059572738268,0.03746328226621154,0.051098873544908545,-0.07906329649146758
APOA1,0.052676916019185775,-0.03640813859710749,0.1537397393761703,-0.01898587587917143,0.0019255177169898324,-0.030730109972207716,-0.01938275618440249,-0.04167441952374496,-0.025821622245627195,-0.05939806356940289,0.033261222445877085,0.00852699164677817,-0.07388198001210963,-0.034643176758227076,-0.004739035098876383,-0.02825848054569073
PSEN1,-0.043795182300496,0.09874303003664898,0.05170498303903515,0.009077326321748522,-0.003023352046965117,0.025282155601569586,0.011163163825333085,0.060398336608913035,-0.0017017042242082035,0.052966432337700736,0.0051294946795883796,-0.09732349667323692,-0.007614416688546896,0.01625102892356709,0.0040210110182358075,-0.007305725005470689
CALM2,0.00015694469268789604,0.0431615165421704,0.003258561770248516,-0.007633013796101502,-0.053341140856610195,0.010523166008718884,-0.04706730160151597,0.013573582416740053,-0.09213603962388867,0.01926754600665589,0.08705087607848833,0.06496284777106119,0.010698086188435287,-0.07539257551640899,0.1358815506992216,0.024367529832414137
CLEC2B,-0.009613302832006456,-0.019666763916386883,0.01603516577066592,-0.0032088835546125356,0.06695319054866994,0.044743924683410256,0.02416487160170345,0.037706025153477374,-0.01990587418702759,-0.04755975512754507,-0.038809660307829244,0.1125679217011291,0.0692140078518994,0.025754156334863325,0.06361728495027041,-0.022888261124745457
NTNG1,0.0005802202814700217,0.07138342860932483,0.003088252893945983,0.038491081474595686,-0.009523750975638958,0.05321630180235185,-0.04692163461738648,0.01014487980521761,-0.039297445964291605,0.01863396250781146,0.11639399482236161,0.032083736202445604,-0.05494636998149722,0.02212849210226182,0.06412352019056683,-0.04837799810486272
LRIG1,0.014160274618120102,-0.002906732029189696,-0.012507847827877462,0.008188408013655217,-0.01270643147167745,-0.010157078547773655,0.07902980773297788,-0.004664069783419951,0.05136011751157127,0.0448448061278345,-0.07120401569626555,-0.11742070257550058,0.03473269950767503,0.027720980447733433,0.11297527916742485,0.003998218210816851
CPAMD8,-0.01676208096529834,,,-0.015212995593177523,-0.034951798884151855,0.06722289421718207,-0.021183575354042222,0.001844415616773579,-0.005991088065593519,-0.02930164093444007,-0.02703359683639167,,0.018610861329106984,-0.003650675877503985,-0.02015758324894466,0.06444196673568126
GHRL,0.008186589481338425,,-0.024454022911031804,-0.0004461652703163475,0.00907096694653483,0.05259415866082492,-0.03643916301088255,-0.03433357659716919,0.013424254807245175,-0.024856742067115106,0.10707129285465597,-0.027306365984022002,0.11155078642068537,-0.04030141621851879,-0.02664686870672911,-0.02043009635158657
NPY,-0.024590626969164045,0.07440102825535146,0.009856685676010012,-0.015872197719132536,-0.0774049552722282,0.00696262587751744,0.004481329932996246,0.010216626903896452,0.007326014126327515,0.02379249624224805,0.0051878002035977205,-0.048378132268100164,,0.0777660627941847,-0.03981942192713166,0.00991659545934627
MMP2,-0.020030779682667556,0.010273809442598342,0.01732501595328053,0.010703043349819759,0.0022867217197914116,0.0271630671987531,0.03656539832173685,0.03491512421484528,0.020505966627128117,0.007840983363118571,-0.06002107084617841,-0.14591573522837362,0.020074858308508817,0.08156390435349474,-0.07273281176303097,-0.04397544580346866
LHB,,,,0.09161963252422543,,,,,,,,,,,,
PPY,,,,0.0467881451417976,,,,0.015810443787745564,,,,,,,-0.02198137706358597,0.010960274945496017
ALKAL2,-0.02510135417660317,-0.022152722082632335,-0.015474995024817254,-0.023149931648134746,,0.009989505290728576,0.026888498850649856,-0.02592523108261329,0.09452005791164113,0.045212975251278625,-0.048071510669074835,-0.04495620803888631,,-0.0193476739242101,0.0018738231592163373,0.014909185936302739
CSF1,0.05761354700083044,-0.04986755991998852,0.03910415834490461,0.002005572991290495,0.043453227785438385,-0.02933411340450611,0.0045684971727622216,0.00930505564022058,-0.004855900012136204,0.02919411971280588,-0.05269184231667639,-0.058642235311167745,-0.0288310558163263,0.032598270806195616,0.0806217897572075,-0.026261575469843725
SEMA4C,0.026231176262768573,0.0412605474739718,-0.03199151441538723,-0.002959765960145097,0.017444994513989478,0.049397021996478295,-0.0037097134247194756,0.003073665442196264,0.016712465445083837,0.07019303172703839,-0.0642666456304812,-0.15017082977586685,-0.0017295368901483713,0.04236043123283794,0.017236824312857692,-0.001938738594781372
BMP8A,,,,,,,,,,,,,,,0.06062627810174574,
ICAM2,0.042542736841097314,-0.009081294146171847,0.011532913592377745,0.001374666907047337,0.06125414778282865,-0.014629103586302941,0.01879734299885255,0.03395609987747703,0.04940236608275849,-0.0009242915706979414,-0.005257272837236369,-0.12246762913800269,0.0567432087259306,0.004301722186257824,-0.009083648146399602,-0.0337482564787906
SYTL3,-0.004437215038889451,0.045896373256516396,-0.014670850559620925,0.056595614928328514,0.017221517261940978,0.01803336950896614,0.011217488854935238,-0.021933568755558432,0.019884862068282865,0.02324238659799612,-0.028600534085451806,0.04022241475492679,-0.05748557671557544,0.0037146447165238706,0.018944472971529284,0.06743851924144457
IL1A,-0.01947726868626232,0.13822239462429053,0.022109456277004606,-0.0003689291106608791,-0.010773879213973587,-0.03313305195808144,-0.04397754355917652,0.009214352635336289,0.006623800629530661,-0.0010729309014213054,0.02067295400677251,0.0047004709555459245,0.056671063192513575,0.011026396188628475,0.043085941513421766,-0.008819138500310452
HLA-G,,-0.026804927441577562,,-0.0006565989872904533,,0.06301461167738054,,,,,,-0.039394390889195836,-0.06206583578095452,,,
PGF,0.10995468646693128,-0.06688394368246167,-0.013409965298870596,0.06767801872075455,0.02477283479574661,0.06963746486038194,-0.01309613814873514,-0.017574990831764812,0.00747509606241508,0.03332786816005421,-0.049287458452262026,-0.06615317551244022,0.007434733561446485,0.01853599595521194,-0.032203611414519495,-0.054478966198791126
LGALS8,-0.03674115699134655,-0.004112748311702379,-0.026095035674366468,-0.013612442497309984,0.02608793508048584,-0.009663655498351114,0.021345863449704395,0.008133750963222558,-0.0077207128174502145,0.01218262877590424,0.014684446594777837,-0.007624130192198118,-0.14739245933893766,-0.00911918871836037,0.004925837658760523,-0.06168763234679957
DKK3,-0.07427130514895441,0.03955671395551749,-0.05685222041214521,0.015400978529775188,-0.04221919016050777,0.023558046433915465,-0.04054762888771419,0.00033168669309025975,-0.05540354007225979,0.028241214079273342,0.06240832477530787,-0.06419949232193296,-0.058380567037209466,0.0004866739913560827,0.05182649998895206,-0.07923508499480829
COL16A1,0.06287770621453478,0.010741069151640317,0.06396801956246743,0.00692393706052042,-0.00952369120599408,-0.03203041977634205,-0.03813976906185863,-0.0010576362894612306,0.03373927211290061,0.019659755047650034,-0.05397981885515493,-0.1218297253074488,-0.06025619601494034,-0.01663357573366718,0.06534935520562409,0.04692759351471553
TPH1,-0.03122687994304883,0.07917988758471273,,-0.019577477909896352,0.12319500138329272,-0.018962926855032453,-0.009903246799819467,0.051561729818280645,,,-0.01761450312691554,0.09629439109481767,0.004187250599055386,0.01872157339425251,0.05692338906542798,-0.024465560479021195
TNC,0.05090321667959645,-0.09328580947331114,0.013307540221264291,-0.010688121922040337,0.03346237905725733,-0.048416575440749655,0.01072014583250883,-0.0266754419742558,0.018397765517669185,0.042710411994243684,-0.09737176198776835,-0.04842965668328682,-0.02710440497972468,0.051472156685556894,0.004891486899634959,0.02285606001373791
TNFSF9,-0.016762073009741994,0.10289877016917845,-0.025877719592737318,0.009899492091156887,0.010604436507062899,-0.05256468248522374,-0.04199210403651797,-0.009788489588278111,0.0005513106491613244,0.004413934601728519,0.06470958395923404,,0.018325652351128093,0.01338785768960035,0.14110785485322405,-0.05794760857091233
C4A,,,-0.015249913953846823,0.015190760513157809,,,,-0.0023150052147672233,,-0.026821180706823402,-0.015483817386691669,-0.04626230781250184,,-0.03421135602661687,-0.026764496131298377,
CNTN2,-0.10166904863149752,0.009277361691601684,0.0063209604226301935,-0.03914781219821763,-0.023888890711356782,0.023691618585175427,0.01548265726429131,0.03415458012862495,0.008496737181145556,0.03872685939402859,0.003205879204155367,-0.04552470390925782,-0.027834282515950652,-0.030629123227881326,-0.016918591035518817,-0.05498782057219965
F7,,,,,,-0.016469356085637314,-0.021183563041439604,,,,,,,,,0.005733877990566042
LUM,0.022388124715748973,0.022086868203585745,0.03369555409415493,0.0664067787615023,0.06478292681886966,0.021409240824100177,-0.004692783037980795,0.024998747945206626,0.01837208196997134,-0.043002232079182405,-0.04211025050246589,-0.06224233311392967,0.028899966028741623,0.022116067856302518,-0.07112120765922304,0.008324090838436873
IZUMO1,-0.016016691761518247,,,,,,,,,,,,,,,
BTC,,,-0.023863406810674507,0.02870835189016255,0.020684172703585628,,,,0.0806981312220805,-0.03268768490798555,,,0.013537640499437733,0.038049538007436566,0.07429597090211834,0.0011686206032205228
APOC1,-0.11361021581746293,0.023105513429554612,-0.02850162559439071,0.02650766989916652,-0.040967684629927704,0.0008946851924263407,0.054816957954679994,-0.0035622020363165244,0.04901191603954186,-0.002113639493443708,-0.03570780170517276,-0.08213321910569149,0.035573212598655514,-0.028145290472002246,0.04797349677166004,-0.0027449694382692385
PKM,-0.01251552746600847,-0.014088922354484822,-0.013011388717909902,-0.009025268608465743,0.022170510849974814,0.07759885682748807,-0.03104827012961498,-0.04779287328007206,-0.019658879315644258,0.059236635901598826,-0.09037288402206385,0.027209358381560585,0.018760776107458466,0.056470324366875393,-0.005925664927999396,0.05995746430924165
TNF,,0.0006776374875819425,-0.0038585333114991498,0.061755399476738825,0.047640384767715926,0.007121238817231902,0.019617149926479737,-0.028802147923389552,-0.0014295302725587959,0.024222280725333115,0.02092537089786942,-0.03653123730264743,-0.0009178598589414368,,0.038832303915312505,-0.02229583295493246
GNAS,0.042933359932635376,0.07133082287057282,-0.023342217629479804,0.004366560041337762,-0.09543964085136315,0.01927052857434708,-0.05670300471228131,-0.03804507478061946,-0.02957685318424799,0.00850179707635914,-0.07904285274193945,0.03595921623065821,0.06356702624183759,-0.0013856384857969942,0.017062483121971738,-0.10875013453008674
BMP8B,-0.03882500609079972,0.020881785275242946,-0.008141493506135305,-0.03596996023227024,-0.014807182004987138,-0.0009458823085258865,0.010035021641075306,-0.0393996539893534,0.014506073547326394,0.020177887709620413,-0.0638830906885009,-0.03114404155373881,0.0333405121890073,-0.008446739415796075,-0.0028738574146764282,-0.04236847753582195
LIPH,,-0.02318820189727765,,-0.0025883455132904663,,,,0.032798161694806045,,,,-0.0393944136108236,,,0.1178768192102369,0.04145330409306029
CCL28,,0.01691030278326678,,,,0.03931902923649224,,-0.04388211180090834,-0.011109025805672064,-0.03331607076313285,0.058976779675896686,0.09221149380064285,,-0.023648204693655576,-0.0034628769244462176,0.059105596604884764
PTPN11,0.023366561018402968,0.08018132477199329,0.024909948385649867,0.015093106028167652,-0.055147271122555026,-0.020451331241078733,0.014389325145994319,0.020365758411040408,0.007764252194529457,0.05871254066136379,-0.015247973138896248,0.04952837641308126,0.01209683857414173,-0.01314273826740145,0.03476971224100312,-0.052829313657088546
ADAM12,0.05189408789603872,-0.0625641346299979,-0.0006916641680905961,0.04239055897863311,-0.01066849022184213,-0.040996941138004554,0.04579364362086402,-0.04760433920837641,0.01074684298429046,0.01187841210882479,-0.012021161743847658,-0.16726499202070316,-0.13559179115930864,-0.044844179164884715,-0.087436565807002,0.0018245370218112028
EPO,,-0.04676332389410399,,0.012990835490626112,-0.026522971175517947,,,0.018885589335607116,,,0.0015379578136643073,,-0.013397264257121844,,-0.005358509600573584,
EDN3,0.05424006630679974,-0.02339047231574155,-0.031170427780373915,0.015235614302694031,-0.008650601315718518,-0.00815198975997815,-0.006168514231110561,0.01594765371630525,0.04116871578393554,-0.039914088421106456,0.0014923882197844262,,,0.05066134716430478,0.01046837514208194,0.05020323040322801
CCL22,,,-0.019279546273370567,,,,,0.008420125463941561,,,,,,0.0062887189945036994,-0.012188651950549594,
CCL2,-0.06855973105879258,-0.08382043672757486,-0.015275429353575926,0.07702466048753295,0.09499735011574374,-0.07515503456374088,0.018425434818713567,0.008468694589616656,0.01719738038610075,0.023763752897286175,-0.02063365359026787,-0.02847144681868841,-0.039746177905167185,0.004998390613502568,-0.06192867848384307,-0.034539270968416455
DSCAM,0.020395413664473033,-0.04976425637069512,0.05127410507243381,0.013610432171597344,-0.07803745935545556,-0.012415353188581085,-0.03123046934592298,-0.00694758541628056,0.02163615748630083,-0.0233423869502746,-0.04076564717014549,0.016300624697148755,-0.036698777892469524,-0.008611950336675285,0.07532159577919703,0.01169107434611986
ANG,0.0591990136181026,0.029706404133056127,0.04471884879273302,0.005478660237669776,0.027238455892465506,-0.03856227569022929,-0.002500081857263552,-0.047947987406783424,0.09113474434689325,-0.02395442013490957,-0.02398045131242199,0.06730435284334532,-0.007949668372590465,-0.022049590196446294,0.03021760692383926,0.021735706407730475
FBLN2,-0.022071978149981193,-0.01871538310654189,-0.035060424571917284,-0.019795421813238075,0.001747597482158857,0.057284982312031225,0.02019956447066258,-0.026729768524022226,0.0726930302880046,-0.026067598833942347,0.04872795223510462,-0.0054765621857509736,,0.09280999421565785,-0.025608737273650893,0.0016784859207863714
VTN,,-0.021940472954102536,,0.05104849084736268,0.015496263449096326,-0.018962920654138272,0.007571567008928024,0.09422103277219127,-0.048551873628908504,,-0.014636593740717347,0.09244843695751627,-0.042303138587338064,,0.02029464779911887,-0.03614192751399838
VEGFA,0.05443186855813927,-0.05580424126320005,0.04082190873447347,-0.018805427574948172,0.05957357333009415,0.05709773643366987,0.013972557312317689,-0.040644827422802045,0.03672257347038159,0.08981911360569013,-0.10353580025057732,0.0571405279138201,0.0337511316420346,-0.004789086981470141,-0.053906586693558564,0.059334660445735085
F10,,,0.03668727902501107,,0.007785606143486912,0.07291331246809944,-0.034444925257629454,0.037984340120139244,0.04922360052057041,-0.03660072905619851,,,-0.015206460682975745,0.0745677583606245,-0.020180263649575692,-0.02935359493506493
SERPINA1,-0.08362226941694326,0.03172240758715939,-0.04174193508477826,0.04501776629439626,0.10354800674586653,-0.04637492469648421,0.009567163471990197,-0.01543486210559442,0.00981465145750022,-0.04723553740182293,-0.07439214834877217,-0.002375083459860255,0.03463858401743372,-0.02630493420945888,-0.05586308428335702,-0.044333358505967854
VWF,-0.010318167567201483,0.03322038372525632,-0.008979790873742061,0.021767852561927533,0.0007886619251772189,0.04609261480824232,0.030438103403185895,0.03022116670648585,0.022407607766374876,0.02000742003077964,0.006765496337975648,-0.0734259167911732,-0.03577898130914963,-0.0011265434464809256,-0.07597411478271127,-0.022264050473272554
GDNF,,,,0.0007099271013607729,,-0.003838870081143576,,,,,-0.017614504341903772,,-0.03162936819258811,,,
VASP,0.02030026107272057,-0.038152830449365065,-0.008214498949763626,0.04098997926959398,0.028261613975062494,0.04464055742266008,0.01590067332920598,-0.03040206166806022,0.03547079175891304,0.004508410456450511,-0.06245210677279813,-0.005283495166604061,-0.06479596230540573,0.03927190531851381,-0.05480017065225579,0.002280408580199497
ADAM15,0.009253782163644381,-0.00934519315471353,-0.01454895061897547,-0.01599185343069019,-0.008636391375927439,0.03875674763381789,0.0343075087856561,0.0032942042921032455,0.008760997696794942,-0.01690094283839658,-0.01177812427743621,-0.05980409556042993,-0.018817993115538233,-0.034598244897963676,-0.020945647987824292,0.09519815352765772
WNT2,,-0.019707066519826087,,,-0.02982660072389271,0.019044525021890628,0.05565469060147667,,-0.05227079662632696,-0.037732911313012735,-0.01648456449673335,-0.01823233289005754,,,0.014606468358072621,-0.012009572120617712
CALCB,,-0.02062646105570024,-0.027892492682640636,,0.03263053130640984,0.000660229663359437,-0.006541984706157134,,,-0.025261037325666348,,,,,,-0.004783229758492532
OLFM2,-0.04681634751852259,0.023137210182509783,0.05909857568072101,-0.03808567906660608,-0.08333376573662778,0.028118002399165683,0.028453775280193005,0.0013168115072465297,0.042612958320797034,0.044198173907324015,0.032671229305807396,0.0369292145607218,-0.004374648524531609,-0.017824414482873193,0.13554679728819521,-0.008054845479193303
MFAP2,0.008389600771219289,-0.0031993964945246267,0.022395442578043993,0.009639853304007531,0.024125182385263025,-0.02436681956781741,0.03734448357460951,-0.011956222884748666,0.0220326960262919,-0.02936640507867267,-0.04122983630629366,-0.08991501455810716,-0.026133069088982122,-0.03333847868223296,-0.028559981259626544,-0.03925597144376104
HLA-C,0.06641885645068747,-0.05966066488055361,-0.046728601355201294,0.04064069721048046,0.09352296947854666,-0.0363755177295632,0.04769871378952005,0.06124435481003573,0.06314177531907263,0.029463543461982076,-0.03445265530304972,-0.15176198224420953,-0.025092172600760982,-0.0172180813030199,0.02002120386738455,-0.054526176945636946
THBS1,-0.03638356212106502,-0.021756023532867916,0.03900334540528057,0.034095995434430613,0.04727357278613124,0.007856637024219374,-0.024982284589561924,0.057655137490655366,0.015155178270896972,-0.005704748479183047,-0.03951225331921029,-0.141379058257871,-0.03394006758703665,-0.006402497158642987,-0.1480043853558449,-0.03124044113270312
HSPA4,-0.017841280894336602,0.026491387983753063,-0.004919663057564955,0.028082971525650955,-0.050089473235074754,-0.019091946058405154,0.0014104766084525172,0.015595318922148785,0.005507952949144481,-0.052120611181289966,-0.0055808265636796625,-0.016648608673378366,-0.029787442790962324,0.04083027607971404,-0.060009671872440225,-0.05592671242012477
LMAN1,0.02690228897947428,0.005257477344170407,-0.011755954154691517,-0.02098740241930371,-0.02382631188838929,0.022032652870680573,-0.010716130683586544,-0.02450192256644599,0.06631599932918543,0.03909133553000431,-0.029462937560416083,-0.05369841723370382,-0.027415178813063986,0.06464258135873827,-0.03844585134154833,-0.03551872476515323
LYPD3,,,-0.017771729405779937,-0.02637240942398966,-0.0371184374276445,0.03855817202468745,0.03807615231296898,0.042149802822164587,0.029918459813767593,-0.03039723952469081,,-0.043619513298409636,-0.05705212584492228,,-0.03950235069052869,0.014327386942667036
APOE,-0.10263478940653925,0.03505656301088865,-0.01678229154045656,-0.031301823329051896,-0.07208813766264952,-0.060641370441190216,0.03937440784279923,0.023301899776171087,0.021319786934938162,0.04482252468643762,0.059189955446955024,-0.10070492107941566,0.0659939559121883,0.040894595847781254,0.03337102599368121,-0.07248063438180041
SOSTDC1,-0.016762079573075163,0.14350050695163644,,,-0.04633964455846046,0.06694287201049672,-0.006874810234978848,-0.05167739697529147,-0.010854735195410564,0.0252789121610849,0.050082053895714594,,,,-0.017737627154538933,-0.03256861942568941
ANXA1,-0.059945136816049883,-0.09196542908083627,-0.01860409828432452,0.09570095355467267,0.11555615366697213,-0.03737611502482172,0.050608397066796075,0.07690248594134338,0.0828228162526539,0.02879226634308211,-0.07663342067312547,-0.023116792411052422,-0.016783864840400408,-0.019253710452826197,0.02989554018640491,0.05320250735314983
WNT2B,-0.012534422783899966,-0.037665081943654165,0.0008794551826290835,-0.027841667585809464,-0.053310613869922155,-0.010486742293149746,0.06054800881165705,0.04843999480338438,0.020332714065346414,0.04478571773580804,-0.02884366814762964,0.0056463181269401615,0.06902442445360622,0.028011302075988013,0.005672602025659122,-0.022081122392221618
AMH,,0.04645734070813048,0.09972529043154647,-0.021180179922670374,0.02106778301956084,-0.011819203100188625,0.07163950533691636,0.05464188466209851,0.023814700551749054,,0.023644451477119684,,-0.05915430781846425,-0.023648201678006804,0.023465751193590106,-0.041662942108121694
GDF10,,0.18851047300681392,0.030398328556470594,,-0.029145615663673193,0.03757459715311397,0.08023445259774806,-0.03227008188583501,-0.016097594956620047,0.10591683285053641,0.03853239277856874,-0.09198292459168654,-0.03654486133036576,-0.029846686333352444,-0.019117473687742047,-0.00822158160082778
EFNB3,-0.017411366701318487,0.01569643857065213,-0.017763880913786594,-0.008830942750612776,-0.00816131230021657,0.04295705486610335,-0.026637481286474425,0.056451698202178824,-0.02298660078633173,-0.028294942961778015,0.04424016231556561,-0.08783259436618511,-0.0026021955844727053,-0.011442169456843456,0.09755177588546779,-0.03891030382050895
