,UKF243,UKF248,UKF259,UKF260,UKF269,UKF334,ZH8811Bbulk
CD24,-0.031642413941480166,0.007658761544265707,0.013350833112892237,0.05245974693143697,0.04321931787534713,0.11326140673292795,0.01597652072920431
HSP90AA1,-0.01537903654422732,-0.0022969824796970685,-0.0687089347084043,-0.08639692877579741,-0.09699551428797029,-0.0025929087094531083,-0.10509741073304973
BMP4,0.0048728755050051874,0.011544360125298175,0.017106424047012066,-0.023089798471415464,0.024410652509965637,-0.01512681558882104,-0.012238658969925858
SCGB3A1,,-0.012544741378496026,,-0.0211814762823259,,-0.01238733856216318,-0.02677426094369871
IGFBP4,0.014760374549210219,0.04092781083182068,-0.020131891769758804,0.04516826576744459,0.1310657532693711,-0.05612616646772688,0.0015511419634293942
RSPO4,-0.026055470311013112,,-0.007861939878012734,0.004740604603422043,,0.07347434506711782,
LEFTY2,0.021946351558291954,0.07167093577771064,0.0353290374917154,-0.017956180156234992,0.12612329103024142,0.03897018294547518,0.009267298342278983
PF4,,-0.013013155454645703,-0.012855717341156467,,,,-0.01281983772268352
ANGPTL2,-0.023733027237148537,0.004410290535880122,-0.02851640509180475,0.04497240390617944,0.07436211520296257,0.03957475897035985,0.06835562411339878
LRIG2,0.05223183906547702,0.0259248206500987,0.03080499652984668,-0.04004939353538164,0.0442423188958074,0.03323079130370991,-0.010752206498186045
ICOSLG,0.021261184753608914,-0.004741406612551106,0.010651831684238243,0.003343611524571234,0.0503776829736943,0.013358352913171567,0.040235703960172
WIF1,-0.017226531410287085,-0.02341506103228574,,-0.03412785109737183,-0.04818523362984462,0.0018582698695284883,
NPPC,0.026544360331439594,-0.03891714788559766,-0.019942387898634287,-0.023039997656754144,0.012040855976709211,0.08593992030577559,0.043072981039725566
LYZ,-0.08482163342025854,0.04314443146591269,-0.05061443533815225,0.04360606372491524,0.0141442382473485,-0.03153368344650053,-0.019738454440282133
EREG,,,,0.011307527098602176,,,-0.030386937564597587
SPTAN1,0.04217543920067943,0.007890190738272263,-0.04338032803793056,0.038813607826348115,-0.031163606548339887,-0.019384517675261313,0.0366729164052538
LIPC,0.09510368549719131,0.04689882506770547,-0.023102681521852835,0.008042290938657912,-0.03254557897523034,-0.0151858064561723,
COL8A1,0.059197899038802224,0.023854839282832864,-0.035614700532622195,0.02448396887372186,0.015100824456538067,-0.0297780483257573,-0.005042212776389413
GSTM2,0.055038880991579144,-0.016032147788739747,0.024974221458595777,-0.03292961598528904,0.09709673179174677,0.01673503771994832,0.03284308323314058
SPX,-0.04361701171525585,-0.025766720992091454,-0.005711883784529338,-0.01278576941655257,-0.04364019721204247,-0.025532890247865588,-0.01591746714625604
MFGE8,-0.014327668937862494,0.0037775839185503098,-0.025170938102786103,0.0015526715015830536,0.05077480961314437,0.0003834014581429145,0.030998034991070556
TGFA,0.030492503923441914,0.0008223144784487143,-0.009774758552092496,0.05256674767850646,0.020737536261602095,-0.007559727979375089,-0.013531708212227161
SLIT2,-0.027984332898870472,0.002824222407199026,-0.01602027762796885,-0.005374267201383261,-0.013552547584841711,0.05952975461456182,0.1021733687272834
PLTP,0.028276062741991854,0.010524405915335208,-0.030585353144718084,-0.03280723880668576,0.124543648555784,0.03301443172695082,-0.028810053467041956
APOD,-0.0727493281703242,-0.025990840892703385,-0.010275805013876897,0.032425957777996686,0.028299655104043912,-0.035000860530263835,0.10187051453694955
B2M,-0.06949716726756207,0.05767811472307694,-0.08503103051144326,0.016193962616291392,0.10155923063761203,0.02267128221229748,0.02507635643631779
OMG,-0.02660820369850391,-0.009303230618383725,-0.05946158506228784,-0.017368305657508895,-0.04921864120888518,0.006563818668634017,0.08450595828895603
CXCL3,-0.005070408004997135,0.06649769231183078,-0.009279456009648556,0.024444483216462153,0.03162990691911561,-0.01278488967650473,-0.026093467748780123
CXCL10,0.00575313592599418,0.07410949606476755,-0.01248835065569411,-0.013600529765979197,0.09517358827788992,-0.020316736894691503,-0.01719511881205797
RSPO3,,-0.017040437227167086,-0.014929407660109353,0.04060950745697066,-0.020432748080539062,0.11291515023121099,0.10253723502078364
CORT,-0.029212772891324863,-0.008660997348373611,0.028038591836817846,-0.02872539080180342,-0.013631776034550572,0.016106710705971406,-0.013415308594383621
NCAN,0.011185926345393359,-0.010999704632094535,-0.04577265880867801,-0.045575221250012204,0.00748060069145945,-0.06954732031102795,0.08489517082117648
PRG4,-0.024445976931985258,-0.018865794757603443,0.02360373585411989,-0.016946615571863877,-0.01770031114736895,0.0056397611280557865,-0.01979510876802053
ZG16B,,-0.01739577004732238,-0.01710139996348674,,0.020555229289389958,,
TGM2,-0.01865539356887849,0.07945942290310261,-0.03338112683851366,0.020142718892769144,0.07495276487265429,-0.0532701050735279,-0.0280041909017387
VEGFC,-0.02860649937112438,-0.023953879651811553,-0.026261147841179402,0.017159763214138115,-0.023336748919900688,-0.01594083831555573,-0.02687938910248137
WNT6,-0.03628066222122996,-0.020240664911688102,-0.005847609855829995,-0.023350804730288104,0.027594981117737494,-0.013912358718477904,0.009151337681360968
NRG4,-0.027037636492688366,-0.011554148379945825,-0.01793278147307642,0.0849968115073914,-0.004765348097907149,-0.01859684722180662,
PMCH,,-0.013316777805092599,-0.024847615805721007,,,,0.0028369221913851963
COL9A1,0.011549004312709391,0.07914702302111308,-0.01872948141154341,0.04777039593709104,0.009860975265288072,-0.02119066529835127,0.10481417247636401
GDF11,0.03960265682256408,0.008922551320359249,-0.04377948616789889,-0.028606108836914005,0.03324858757117812,-0.031221680546004403,0.0363909820324477
IL24,,,,,,,-0.012615431928040481
SORBS1,0.051132449615918486,0.04469767687239393,-0.029800956731674672,0.01288193054538912,-0.04150377423399925,0.018682318376587993,0.014528296171529021
DLL1,-0.02045306813607022,0.06037035533482344,-0.014905458987879,-0.026035403811664647,0.0603831460780366,-0.030313654587908773,0.04058240739263777
TLN1,0.005250045700769847,-0.03413502169155965,-0.017305430806013787,0.05080174730508058,0.119803067841298,0.03722668541169968,-0.0031027648523842214
COL2A1,-0.02767480142850093,0.04546079108923953,,-0.015135898537663834,-0.01633761530412106,-0.01297928779806666,-0.006403005715510711
SHH,,,-0.015311753339229727,-0.007678234195102367,-0.012843350753110794,-0.012387337479432676,-0.020855604631858555
PON2,0.016115251894125337,0.005415642040791032,-0.0700400955900014,0.04499290403159796,0.07210946276134457,-0.030690497051791558,0.04053936678364878
ICAM5,-0.05343116528249157,-0.02299424154438357,0.06093129804231344,0.0008108858660633701,-0.03192529686294356,-0.024191800970853536,0.015068629117872382
HPX,-0.030326403922673873,0.023431817934818307,-0.02205072236117188,0.012592685371245102,-0.023790971638746043,0.03580147579810268,0.013282514783195599
SFRP2,-0.03603099011619202,0.025603229562221483,-0.017438427720812177,,-0.013038935642920928,0.004159480016372814,0.023675137438625204
CD70,,-0.030470781144144397,0.07879379159006276,,,,-0.007623524103942079
HP,0.0038470521247793133,0.009609785608848702,0.05482294183562291,0.06279773439022178,0.06831159368781128,-0.018264971022177133,0.014223769996083145
CXCL2,-0.012982853802880372,0.11086793376675783,0.03970654004367546,0.0011486909503704871,0.059574686230821475,-0.024517518100121417,0.03323677245798377
NPPB,,0.004659010300112272,0.05624151263074552,,,-0.015940839474978614,0.1198927426251764
CCK,-0.054967641218999705,0.024517717326042174,-0.04701533893852152,-0.028177066108219278,-0.08854192117542255,-0.018875092171917667,0.07418383897901847
SEMA6A,0.0022705928294509195,0.006698120609589534,0.024026609369686033,-0.002197621248979992,0.05726547650786777,-0.03642889156997159,0.030404704926044874
IRAK4,0.07551617369951609,0.03892128686874066,0.050814755790409324,0.04073982307770789,0.06684784188204783,0.06600564753067904,0.07200445549184317
GSTP1,0.024118085911924006,0.012455300523873994,-0.0026500009928772605,0.06110472949238004,0.053039742024185224,0.04482154631382564,0.056080228629595386
VCAM1,0.030645397459027193,-0.021517895486239908,-0.03063271778236859,0.0372793691373559,0.13490628254901013,0.0182909712889697,0.05197608408635013
NXPH3,0.07845142500359682,-0.041377899887744964,0.05373576458541128,0.014698988394394062,-0.04567287429294065,-0.0037793752289523594,0.07953572515874939
MTMR4,0.07050881278035089,0.04285774149881927,0.034359702948176744,0.011469650020719317,-0.0023682967935517315,0.015935639823673162,-0.04276229698904416
LAMC2,0.09426392698017483,0.0402515070631725,-0.025685247568055514,,,,0.0076893595466545825
IL10,-0.03917262670877398,-0.026839394512279065,0.032815378965518685,0.0007094034359430626,0.052496145460018864,-0.014269317649693657,0.03712948777204922
SEMA4D,0.06979358624121526,0.030549328906677248,-0.004925423547748373,-0.06304531293680384,-0.06977702561238311,-0.007525386933042288,0.08834757204702116
TRH,-0.023069018115823462,-0.017658996082436564,-0.027774888459213463,-0.014894871710759894,-0.011139441542557632,-0.02572390551844121,-0.0543572028760417
SEMA6D,0.03392984290959492,0.07624279644371029,-0.01744825104474675,0.014950253999036744,0.010028031903243468,-0.04805051104653317,0.005273642053885026
CEL,,,,0.06228738717701184,,,-0.020596365469878856
PDCD1LG2,0.00433212929256204,0.033321670560860724,0.0076498494674887285,-0.03311745622672951,0.009560220452116717,-0.02440936274450871,0.06224268669772414
SPINT1,0.024615964467583983,0.05796010887723508,-0.0426682749201175,-0.039729093955411965,0.09503251651568347,0.010469422758157527,0.00431530296629385
CTHRC1,-0.016709816314633825,0.023885440523291352,-0.02038414617734876,0.052236454312524126,0.07138520909778494,-0.01629884760890198,0.035261503670233105
PODXL,-0.02126476658210994,0.03933809101832426,-0.008685598159829546,0.06850240787728577,0.07412527524879665,-0.021072154111124237,0.01348411426712418
JAM3,0.004349381061658575,-0.016512236083403128,0.05831980205736711,0.00838476358912835,0.04414892862289424,-4.490095386867926e-05,0.010516108681420553
TGFB2,0.08222454375227582,0.0025275341506398137,0.01324962212985579,-0.024374064650433538,0.10491632247636545,0.06698530552463224,0.03447543454077998
COL18A1,0.008868555201777073,0.04265105611449136,0.012164409534886206,0.06475085215217609,0.12862952669366498,-0.04862405555403671,-0.05700199272296645
NODAL,,0.027280426804283803,-0.03015509283498209,0.07844543857144336,0.13594174725191382,-0.02191504617584734,-0.015583030155430595
INHBB,0.06666841525636788,-0.0002993884241716654,0.03536987779054497,-0.024097554663037216,0.03914380530090927,0.04419708017089774,-0.021665733254252993
LCN1,,-0.012702696070371085,,,0.09340705895119414,,0.09697107207239776
ARF4,0.014118915508820318,0.027882422291216194,0.04742609977401835,-0.0373234402120604,0.05949092192204734,0.03550756944211039,0.057095199333325485
CXCL14,-0.009837550603484634,0.03423657058136725,-0.005114156501232887,-0.08365708084541879,-0.006052883136708849,0.011941072135850413,-0.05458047444416146
LIF,-0.006336581921989264,-0.006027920606328859,0.09771881892385349,0.061215699483985364,0.05662150841010934,0.028138483986424198,-0.029291736829852397
IL17B,-0.010026432874693663,,,,-0.02367810720796481,,0.04409382954940819
MMP1,,-0.01751276415130216,,-0.014894868461486594,,,-0.02425599084076128
MATN1,-0.023252520096814652,-0.016678269366508198,,,-0.015031584826941969,-0.0129792861828564,0.20300277863993355
ADAM28,-0.01875065054437989,0.04688604519316988,-0.01310048568672768,0.028661899766332065,0.0024724071274585184,0.025746082810306152,0.032522588533979255
TCN2,-0.008571847663269154,0.024654770317865216,-0.014121869243247143,0.00545880332091285,0.10216668470875173,-0.013690263377461466,0.02910026637342756
THPO,,0.0444229872493503,-0.012814673473748216,,0.03869244146256117,-0.012979287673819699,
CUBN,0.011879596449377172,0.05963273125217598,-0.045968442911875934,0.012121731280864629,0.016297599120099836,0.03797260460511113,0.07043347765877012
TIMP3,0.07860746408264473,-0.05168871094581544,0.04701152737196384,-0.01564253791572767,0.08806934901979126,0.020506434788219702,-0.03247283959481333
PIGF,0.05216627112436228,0.04752351618027323,-0.01817511172040088,-0.013156802495072431,0.026090769367889927,0.03169470055093837,0.029254444023367233
CRH,,0.12175075371021778,-0.017270688679684048,-0.015135901314857843,-0.022046851269836125,-0.017752322522602337,0.1963191224726204
BDNF,-0.04212123375792232,0.02615712631568559,-0.020808007750729076,0.052363465348799015,-0.054378683890384624,-0.014618011482159335,-0.054977958966525124
CCL5,0.04348676751290055,-0.02558657016716694,-0.0019904572718335346,0.004532386552175414,-0.020799267400676388,-0.017607964561417784,0.09979673830085505
GAD1,-0.034182621437656116,-0.029237079992697743,0.009575645337559857,-0.043910189053684524,-0.004772879808835164,-0.00769803270206717,0.018087268040093418
COL14A1,0.047417111992276495,-0.03010014959258851,-0.019537032366178358,0.03373440125794362,0.06842487934129099,-0.003191290913381316,0.0026844084164255604
HLA-A,0.041176033138939354,0.031658881745402594,0.05939478625781146,0.0312212184017439,0.10223266897011221,0.003152497417362189,-0.0735764707278324
CD5L,,-0.014882719088657393,,,,,
FGF18,,-0.013466170812705049,0.07038965064683354,-0.020651577539146013,,,0.04823955282219509
ADM,0.04830713450080748,-0.029091789758486294,0.10404429022039804,-0.027412980490834724,0.06490519128174954,0.0825134809570431,-0.07244581692378653
CCL15,,0.03193305999221305,,,,,
GNAI2,0.014350659236949679,0.03414405293450825,-0.014262329887829307,0.027945659602970137,0.10126205202060011,0.022685032124727188,-0.017301352843832357
HDC,,,,,0.07155358195937088,,
COL11A1,,0.015779281286467998,-0.008236409706568606,0.006931461772303167,-0.02606624569110828,0.00695815018475621,-0.020078670204367446
NUCB2,-0.023356986658227115,-0.026628150803080994,-0.012037753129145918,-0.01609798869594774,0.018210222089929767,0.04264592062088057,-0.029018307397447967
CXCL1,0.003252597366706077,-0.015208852257160016,-0.031857976015892374,0.036987394734130846,0.06320687911075758,-0.017607967546698782,-0.007206431530026055
VCAN,-0.04653448214434122,-0.040311643005098374,-0.034067037295056814,0.024436040692477366,0.04930972029696426,-0.013880105476370879,0.06173913247011757
MMP7,0.03521537013164162,0.06452538484836678,-0.006433448179293607,,-0.010464977337858443,-0.020060811408452946,-0.002386410963901831
PTPN6,-0.00025140371179375033,-0.022324758728503747,0.0008236406447017202,0.01713301996210717,0.06303022396894853,-0.039522452065823985,0.059953498108138374
PTGS2,0.06291783824849367,0.04433562275014261,0.039349449802536546,-0.024708090834710147,-0.02026208414343311,0.016493519503472914,-0.08915269301999863
XCL1,,-0.016308798195955012,-0.014929410172758893,-0.015837978426000904,,,
CD58,0.038694144212827304,0.006340330526977954,-0.004724748487179867,0.006128654009849084,0.08177013158497873,-0.03149651372641664,0.05562831318363072
TNFSF14,-0.062327412778759576,0.003999230657555515,0.0018739082586548797,-0.00961738030959719,-0.021805318231027656,,-0.02504429474121983
CNTN4,-0.008226756612676446,-0.02889082951202257,-0.026830836033452325,-0.03730070261643,-0.037158973107754,0.02060700642950876,0.07544808130523721
NTF4,,,-0.0032206376403531834,,,,
INSL3,,-0.01460967324767268,0.027884199918824036,,,,0.15719010895058474
BTLA,,,0.006140019418588415,0.1146366620729369,,,
MFNG,-0.024293502993980386,0.0017207227377732364,0.021443024397633514,0.0013266970262858628,0.05605595016272586,-0.030896566768093076,0.0838719824538872
ICAM1,-0.02131522738711429,-0.004515503149343747,0.029500745076947787,0.03366633768698319,0.06662410846279117,0.05482375800044775,-0.02919251659169105
PROS1,0.05541457885780431,0.0006296440996779989,0.005105362523558276,0.02223532918638061,0.051882051552140394,-0.02367603652214824,-0.039476303934068604
CLCF1,0.008904844349811467,0.012083521632286078,0.03992176229900206,0.006159663372850344,0.021110808351958322,-0.02072609617766619,0.07768549202836983
PSAP,-0.026903988821714533,0.02517429927180549,0.07605375662229619,-0.0400440329476723,-0.057601936152777485,0.023854183235967604,-0.03180202289099713
EFEMP1,0.015588079724685495,-0.0241136590254055,0.00630652633306385,0.003767049707237854,0.07430547223496804,0.016591514468997724,0.009568872249850712
C1QTNF1,0.055552193853364816,0.005539396876446624,0.0038783821977752637,0.006997245490909342,0.09592788452320586,0.026729002047214245,-0.008143281325127575
ALB,-0.032911424267401096,0.05386548905787132,0.022571602865748837,0.02529999700489568,-0.017553682829870673,0.060157568879168025,0.041645172883501995
EFNA3,0.003399356605094234,-0.021907539570583993,0.06707699345378225,0.019063079978566898,-0.05190607978205265,0.016873983233030892,0.02052445843725174
DRAXIN,-0.02589692276268867,0.008092239223622653,-0.021724495427127517,-0.03425860744065439,0.0694270714635524,0.028305080533798124,-0.06501940210654787
RAET1L,,-0.01138107734743244,,,,,-0.014716191341034504
NPTX2,0.032320327322339734,-0.01986898375642774,-0.0121956962948362,-0.0724713124126667,-0.06692931577731456,0.010417346077950583,0.051346162883786656
FGF11,0.035034563615284744,-0.00023506407765052845,0.08457330876515744,-0.020625362060904956,0.02581087509096472,0.05762297640980022,-0.01686792533278794
CD59,-0.009241209968731918,0.019591812924529495,-0.051357941617809044,0.018868389455614875,-0.04918969185055235,-0.058821239630289256,0.005475206265236002
COL9A2,0.026408038866647117,-0.005672194395303952,0.0014066167875538837,0.054528624908085244,0.05393924638693157,-0.05189754241797926,0.0991737442138518
DLL3,-0.013389627812762825,0.035786102505003275,-0.019905613550590586,0.04430440285173366,0.03887756533343011,-0.04535754831484167,0.07044084130380804
FGF5,,,,,-0.013977898819777344,,
LIN7C,0.02843169194749362,-0.0005743989549012922,0.02282081873553069,0.05378859276371118,0.03250484582095285,0.001972448764462433,0.03244954892096734
GDF7,0.025388625507291512,-0.014154075852436413,-9.587087895417e-05,,-0.025004176770865576,,-0.012615435924864752
PSPN,0.00711958417925814,0.06163938663798764,-0.037022406064542365,0.00021594434431090192,0.015626104585271583,-0.0343076328672551,0.007282075591461403
ANGPT1,-0.020377510058650333,0.018143147211220415,0.004076303681513622,0.034604627490844156,0.10968192903070643,-0.020569806720081924,0.015453574572836285
PNOC,-0.044282758464672965,0.05327916480073204,-0.022040880371296017,-0.015059386457441816,-0.06113455069034335,-0.02568166314768377,-0.013415310053928315
L1CAM,-0.03228198267780213,0.0016689754425416865,-0.006856534570104118,0.022467609240732742,-0.027991956677258005,0.018798709724084404,-0.021319908339681545
APOA1,-0.0018560037764607732,-0.03615306870591189,0.04542792514314631,-0.02843687792658323,0.008947119352888942,-0.031093528138409477,0.034606019276786346
PSEN1,0.04479708873894932,0.04123491568271409,-0.00039188350901597747,-0.039927916874727,-0.015868536179677022,0.00864187408239196,-0.03736783002758516
CALM2,-0.0017233191001279804,-0.011168522003375495,-0.0377473400150465,0.00437510798246215,-0.1298296938595204,-0.06256768762646578,0.07560032083278272
CLEC2B,-0.06954422899882769,0.021845194584892667,0.02047845421267303,0.010524831186156453,0.07123854736701864,0.05190899502376169,-0.03698557667724239
NTNG1,-0.03337414951057709,-0.020211407642677523,-0.008945719571575228,-0.00952087592425173,0.1006695441540623,-0.011742589933745344,0.04733515836964014
LRIG1,0.05612692009369306,0.006366793009410964,-0.05518556790356702,0.05560622457409662,0.007399047138936563,-0.03878377604231733,0.07444178533059259
CPAMD8,,0.07940982228551598,-0.016230003660889745,0.07215817805110901,0.017017100780732222,0.006112778636118758,0.1881379705306269
GHRL,,-0.030322928629426465,-0.03015780184398981,-0.03405589457855522,0.1333023721198268,-0.016565084857659666,
NPY,-0.06757428889985813,0.036566114180207554,0.02311170988091252,0.022911002129689537,-0.05226092783634882,-0.013141821734957176,-0.03307285971665278
MMP2,0.002352726936139378,0.013318999840923218,-0.038558633383059086,0.01872408794021291,0.07657058999530679,-0.03738612786124949,0.030302397692142154
LHB,,,-0.014135107494501906,,,,
PPY,,0.03527349169725517,0.07933606583161469,,,,-0.021503471823786192
ALKAL2,-0.030392979262102396,-0.021343422816555987,0.026624294433151164,,-0.014337202770819985,-0.033903599664768226,0.10921285286279456
CSF1,0.037466984137170575,-0.010583117429806287,0.012156255488195935,0.050554133427834276,0.10779972119168449,-0.04578247830463075,-0.008202885046747585
SEMA4C,0.05093684436366941,0.007578561212043652,0.022450081390634202,-0.0028116800884215487,-0.015530543587374185,-0.04299475107880825,0.03756863070209788
ICAM2,0.040217073121156445,0.0010300994058141473,-0.004785584406567865,-0.0418374558326282,0.02565070753108106,-0.04241371741646993,-0.001527333240339842
SYTL3,0.007412520801008202,0.01252048401579853,-0.0042448203713942945,0.055325148144672175,0.09595517181750432,0.05119117119370788,0.02286758155353667
IL1A,0.04389926563753488,0.05371899506873733,0.024570762013941542,0.0034928033888920952,0.10766238923311021,-0.011639829622475567,0.02957600977555042
HLA-G,-0.00578502880018031,0.02283506970959481,-0.014929408824507764,,,,-0.03568107182655196
PGF,0.042247274238926553,0.045984751325143035,-0.011356600851090252,0.04178237879534352,0.128684061443214,0.06336888051304128,0.07583236790551673
LGALS8,0.05362991635830652,0.03310665344594568,-0.05489033720247977,0.004619453771485877,0.036353686879518225,-0.005738718201033972,-0.022099161700495633
DKK3,-0.08211011557020252,0.043951455515112134,-0.045866560902352894,-0.02409487988620146,-0.0682729618101449,-0.035479657931353964,0.026878645441876372
COL16A1,0.03554010860115198,-0.04219753476324617,-0.0013148709673393823,0.012847528775794006,0.03793636886711805,-0.04455704648954309,0.016248704515457162
TPH1,0.09582458256752112,-0.012858813819245671,-0.016084760251879413,0.055548671921904595,0.03712087051917684,-0.015620004512264784,-0.027074869179631332
TNC,0.01184122933643342,0.05268914299098092,0.04325940010310317,0.037313503482443514,0.10678479187840538,-0.007007291443258298,-0.034046823844556776
TNFSF9,-0.02992651232055059,0.036902030812666006,0.0003856161289771738,0.004527244381103578,-0.033932370868669896,0.10152951173378083,-0.031692661222941766
C4A,,,0.053933871483065964,,,-0.013730577337582792,
CNTN2,0.015758545179479458,-0.03007645376838274,0.00747363480434193,0.012510528068167534,-0.05318963076701047,-0.030493886295332433,0.05103241101395555
