,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.05513241307767575,,,,,,,,,,,,-0.04766580191545378,,,0.15197570410787756,
BMP1,0.014773489740803659,0.07206979993128754,0.025531822685126274,0.0713998579700523,0.1760613178177395,-0.004135867532875791,0.05288462843875982,0.21917707017760274,0.46323774696761566,0.14763523802280798,-0.03049659302026103,-0.005550621650724108,0.08154057743356667,0.12545075538482456,0.0370162937337255,0.1599865353272289,-0.09668724761632595,0.16966920487266562,0.046489721730592314,0.04888939571736217,0.13579101924493395,0.0317736978666925,0.1438967639946514,0.08419067735960892,0.14875758709240158
NDP,0.014737075646365418,0.12763473997817457,0.08852135650179943,-0.01496507989259468,0.08604208073154851,-0.03409538225164,0.03860787054377602,0.052025528494685364,0.07262717187046958,-2.8637768534732616e-05,0.020556709608427277,-0.03248109473849224,0.10902222547330095,0.11632376679502122,0.11596580822214483,0.13258828286357618,-0.03718974947371327,0.02300986485104159,0.0827919576975673,0.18500299596028846,0.047203942775454776,-0.07917251727210504,0.05787236038444808,0.21932839030521012,0.1250965198573557
TNFSF18,-0.030429346579838094,-0.0038492209911004127,0.07413219542920313,0.0008212532835217646,,,,-0.050790271771449014,0.08039317557602162,0.04212063696561578,,,,,-0.03199523873164457,,0.08185010015025261,,,,-0.0057216431487965465,,0.0385631212606802,0.0047510648512241365,0.004321490892017049
IL36G,,,,,,,,,,,,,,0.04991047178973319,,,,,,,,,,,
RTN4,-0.019642905016368138,0.0004314611698381475,0.056797909663196054,-0.032918392689932734,0.054265065816060915,-0.04253821631125175,0.01048422305380028,-0.3263647421517298,-0.5334561280392458,-0.05158680165438773,-0.01766127037716476,-0.03099575227142621,-0.060336793485486706,-0.11253589746120699,0.002763835555504413,0.04237005029804504,-0.025008975551809108,-0.09207827974883191,0.05328145161514773,0.026432544351809535,-0.11354535942188491,0.06948636570682813,-0.09938302937837867,0.007599535338411368,-0.16943443615548331
HEBP1,0.006731308823875375,-0.016971709896551702,0.03966084705538444,0.04376601484249608,0.047105049378858635,0.03903036933842916,0.054371914647618834,0.19933010778675908,0.20632257255194072,-0.0024845131314572668,0.02039395235795909,-0.0061725881346642265,0.014554410357532594,0.05101511836919175,0.029921668882979133,0.15035871812503734,-0.017993638078169304,-0.038416145325628155,0.01812156630802164,0.059082083201321973,0.05083502744298929,0.039104796540098595,-0.017107142736271935,0.15015745477644205,0.04673627362102755
WNT7B,-0.03203918201226852,0.040216624654255226,0.03571879109808893,-0.03691450082798862,0.07661516292243577,-0.0017326419071373458,0.06845127778778731,-0.044059245927992,-0.19849519815931518,-0.030052472287578885,0.06469273526809628,,0.011203231015776275,-0.030872889453630405,0.08957038494891813,-0.015039669086269952,,-0.017027374762187537,0.00014568811052427,0.007876535626211744,0.025719225459038215,-0.02268529389984642,-0.025003717732297707,0.0007339906743336366,0.03442746301552368
PTMA,0.06473683949150091,-0.08922663642928658,0.0700826075358871,0.02570421201433869,0.24472951677538035,-0.026358967721683186,-0.007237637364714931,0.4728431106581895,-0.23460562346656508,-0.09364082711694209,0.019942973617683782,0.055370499852150236,0.15485575283449804,0.20843379666709952,-0.01784154848693526,-0.03342863689820551,0.10829813643966851,-0.23205135498685595,0.012937512162815005,-0.0005510227743983744,-0.10875621532097629,0.06939143738086129,0.009970217532935218,-0.08053965664352067,0.036331831028521056
FASLG,-0.022774677881139065,,,,,,,,,,,,,,,,,,,,,,,0.011362530578871507,
CEACAM1,0.07409443798273647,,-0.029969042326814306,-0.005997837121929111,,-0.0032040406295156163,-0.04871353426497073,,0.184548896778723,-0.06784261432578916,,,,,,0.03572611777477137,0.05231148423402839,0.08547063312724246,-0.0295196442232056,0.07383183964136539,0.0609191518149186,-0.058808082751786575,,0.0656208160543492,
PDAP1,0.08638582426835821,0.008985728980575258,0.0794872905551534,0.07037377451907881,0.02008883062741345,0.007971840478037126,-0.026414161605199476,0.20292153204183716,0.3876218312385188,0.05546698373996412,-0.002250058711698419,0.00018214196200898092,0.12105567729615165,0.12678351238861743,0.08872118793927833,0.018148200466451308,-0.03392133304009357,0.025019113799696683,0.17102785734746515,0.03972809121625948,-0.01418272747290169,0.07491336857072847,0.11793999554100415,0.040760432962520896,0.07317762468300808
QDPR,-0.04646938516508331,0.09456524822140779,0.06887301399139173,-0.024481026077689674,0.15380624902035078,-0.03357097332071598,0.06952901597540681,-0.12180945416969596,-0.4029984143258529,-0.02863930858649507,-0.026899905551430993,0.024216040225478963,0.11831374636989302,0.04079947056065036,-0.07647143558148878,0.1823322741957585,0.03249220349322837,-0.11095644704807886,0.03586597464932065,0.10107235300537237,-0.10313383841731498,0.015186565212449168,-0.03857674783473136,0.13037023642721263,-0.07633385388569035
POMC,-0.0014129240255761407,0.013917580322203723,-0.04602517192988521,0.03637136170920956,,-0.010520214787683412,0.020494783548367933,0.005926982069579831,0.003948539945334219,0.06149397318789727,0.026281715557903568,0.018017855508928118,0.057611922916068085,-0.05882981883127797,-0.07674282777920724,-0.05325701337624975,0.04600969450220004,-0.013396763943707266,0.055265811040129446,0.09716949001239443,0.003854280613514408,-0.021451722305217785,,0.09497798790654403,0.05345002689984511
CCL18,,-0.0004847241364374363,-0.053521076504712196,,,,,,,,,0.016176197936163175,0.12889300828092634,,,0.11745772128260595,,-0.015116221017209015,-0.008694321959934146,0.03282749104442683,,-0.02167518905283069,,,
CCL17,,,,,,0.03200785963003277,,,,-0.04523053810896279,0.01706047039506215,,,0.049526276185725186,,,,,0.009028114129398596,-0.026120272105677352,0.0004836258002508478,,,0.002809214544104907,
VEGFD,,-0.015873086173807515,-0.025583907558367196,0.024322857941249835,,0.04427002345279454,-0.025497663115689247,,0.15231637675886278,-0.04611625801069192,-0.025307447622641796,0.03306537058090209,0.015087222764993146,-0.014736394374099501,,0.020381389495036588,0.012683286111892266,,,0.06641727140652329,0.03301697067325761,,,,
TNFSF13,,,-0.00809097919362375,,,-0.004398185992467269,,0.03604008507202008,,,,,,,,,,,0.019610728010593693,0.09397463032961986,0.07252701664756415,0.011496503219867891,,0.007016889732602539,0.02969211498006535
WNT5A,0.03408579571413635,0.023608445904827375,0.03307652544186097,0.07869957551836221,0.11641117954459117,-0.04824599501124259,0.08483269102061233,0.32374854390253904,0.3579901546587851,0.042847566482531095,0.023836915704054686,-0.025906217352163235,0.0291264710979924,0.07192771504168308,0.09483078228644527,-0.027353751888747623,0.04702771163960499,0.11118601077913204,0.024409579115712933,0.04196606902503268,0.02007350439446346,0.12848180203382442,0.1393395468589828,0.07721448684563181,0.07875508029979214
CXCL8,,-0.15760228034894785,-0.11896775469513586,-0.028267956677861812,-0.2292298110768033,-0.056142876808558305,-0.0663728069205488,-0.008675321542554406,0.17852800401151045,0.022378283950612535,0.0412502979557159,0.03842564494009168,-0.047027692688646615,0.023864698180820054,,-0.18749837717249113,0.012419777485572919,-0.00788330837162025,-0.06793882820266504,-0.20615477678710067,0.028750121482068448,-0.0064545802357972104,-0.1181804575577954,-0.09492049276101899,-0.029868553183367376
GRN,-0.13970056618179877,0.04014399344760929,0.0765651613894084,-0.07574330531970222,0.14717454281655723,-0.06767152571658425,0.028176333134003202,0.19664645866808275,0.43139455211964584,0.048987126705283456,0.013346809711340274,0.0059641447969960276,-0.02072258758770399,0.024107975625167078,0.011238312230751276,0.08851304021740665,0.00011411480900546852,0.0938984221217088,0.1437720061423201,0.039542675395772456,0.06718172963469116,0.001734056678384967,0.07830373135599664,-0.04621964421988188,-0.031335480241834475
MIA,-0.021486864886864136,-0.055694799485017966,-0.011373935761066156,0.008239834316899527,0.0383248279863264,0.01739560669890774,-0.03584809312106844,0.10581240504912834,0.22432085130850776,0.07242517746702226,0.11435589095460609,,0.030622514163456134,0.018568212803481823,0.007290553792824593,-0.0005180313713538397,0.04348235411878492,0.096326517222031,0.021560656325676882,0.08352292720539872,0.023242548545653243,0.010452461520307458,,0.19664214892933968,0.1180938370074264
COL4A4,0.013491291586661704,-0.027302951680344332,0.03307135016440266,0.005399804137958567,-0.002433243242076177,0.009721895743425184,0.0914172056671863,0.08570338362079183,0.03458138314827564,0.022424196116931853,-0.021207751076081617,,,0.04762386996589542,,,0.10263942061638158,-0.053749204658765655,0.06327350205040048,0.04131825081519029,0.025892455502677207,0.049273796792217515,,-0.03615185461439051,0.026888250986341615
TAC1,0.016480935634011297,0.01260054429994878,0.0032807739995358437,0.03993165180645799,0.11300800753750993,-0.03383323915587631,-0.0858338868247436,-0.2431093414302056,-0.34556609907659425,-0.06613520236872303,-0.037905680822338327,0.03641425576041305,,-0.16538590191482955,,,,,,,,-0.033282489871812246,-0.013625742445958409,-0.03154442038226707,-0.1427107798228343
RARRES2,0.14895186298752647,0.000531489974952665,0.023742008368601266,0.06747562858123064,-0.10594471227684191,0.003611454391393594,-0.12910712446996356,0.1275640495946041,0.5144041265594932,-0.07880855250462798,-0.047529816902065994,-3.130275161599586e-05,-0.05915069219986478,0.13380080915847525,0.14125460566469275,0.006631097545099282,0.041584313075994694,0.07268990097625744,0.02509136695107527,-0.04355972979893943,-0.0327684334418562,-0.0801399375480276,-0.059193487322756165,0.042532079886571046,0.0031091542878275116
FGF7,0.06558169371880487,0.06157977255035983,,-0.006436616158337669,0.009135956597261108,-0.009846347290797853,-0.004047849813555434,0.07009548228252611,0.15077926160795743,0.040348502138871166,0.025564048958008834,0.01132987572701255,0.0457054740219748,0.009863061728501429,0.017563909672972035,0.11091185276745638,0.09162569356061746,0.06398797781162252,0.0327826352955812,-0.008997815792669452,0.1552037720365597,0.003114266085760091,0.009026529765503248,0.19490488922578506,0.09728352543254813
EFNA2,,,,,,,,,,,,,,,,,,,,-0.05289521881955776,,,,,
HBEGF,-0.04762033554061199,0.06556824554258318,-0.017588366536628024,-0.011104220617524788,0.03877099395516839,-0.03029740238203436,-0.03727502459114596,0.2018211577474498,0.2430436065496728,0.06289401084184096,-0.044299974597372484,0.04431867122558774,0.043663387303545964,0.06828876855862633,0.09061059227568555,0.06482776989698846,0.061000374701121844,0.16119832262317527,0.0049085636759368025,0.002398602700415322,0.006165256927732725,0.029918102371447174,-0.037747123569386073,-0.027938380140483072,0.14105108039966682
