,MGH258,UKF259,UKF269,UKF275,UKF304,ZH1019T1,ZH8811Abulk,ZH881T1,ZH916T1
EFNA3,0.02340045813378023,0.06137133958944471,0.01982933205008074,0.05925679345757411,-0.002736102259934197,0.08934135541737763,0.010627996601700287,0.09116283342306557,0.04816268902885257
DRAXIN,0.008057068474458341,-0.039117024437083155,0.012969136157464835,-0.05836766190299649,0.0021279546823901297,0.09565316461196842,-0.017303724787663805,0.0033068207811078228,0.05414401462811947
RAET1L,,,,,,,,-0.026628675221555605,
NPTX2,0.0066720832396745585,0.055481545379794536,-0.002166177953684859,0.06435356678022691,0.059236580387832374,,0.022168099368008714,-0.027225641977863882,0.1035952094519264
FGF11,0.05004587429015557,0.01004209152169082,0.007220874272397444,-0.01575083383726294,-0.04306005174810874,0.07833047803826364,-0.04010344198979686,-0.0003056058599510688,-0.02317745949975076
CD59,0.019428880304086134,-0.02469153851576679,-0.04965869961140164,0.03248050206244481,0.05834997338823367,-0.08140591067935875,0.036545172141501034,-0.08853278213692321,0.05216642805735954
COL9A2,0.09836766764612737,0.006559670016542279,-0.017556088015551245,0.08970917873166079,0.05303647063599767,0.03921574071586408,-0.022624711227586695,0.03944453368356351,0.07375436106512726
DLL3,0.008558523732300684,-0.04809112693213161,0.03702272312067279,0.03955247758071544,-0.018235997043566377,-0.06489753745978966,-0.023911620714381337,0.05131861056404021,0.033407571002335296
FGF5,,,-0.013145074477834057,,-0.015502176334022158,,,,0.044740045173260974
LIN7C,0.04939220388287198,0.016109453682262995,-0.025578167367738797,-0.004754710906585872,-0.022020657503436746,-0.005355649732990183,-0.037470402959718284,0.002862108028698696,0.0752581817679854
GDF7,-0.018269801940271918,-0.01593754365011499,-0.007299259964319578,0.07448769947818065,-0.028495411309771023,,,-0.017818288091867085,0.02145266622314805
PSPN,0.011232969083434555,0.11123672568070114,0.04404413092072082,0.014610237597855597,-0.016047911962804248,-0.05135562236508206,0.05256352644256767,-0.009419623052025114,0.03203141133204595
ANGPT1,-0.027828607131558433,-0.023790353544687254,0.046385116556869076,0.039245933342381606,0.07565166381754221,0.031383693048786236,-0.02748710365326491,0.017869016389387857,0.05251272279245979
PNOC,0.05094416768108514,0.030263673317300222,-0.006128209107516763,0.08827886494873731,-0.0513123032318121,,,-0.021124308289006556,0.013706320448573645
L1CAM,-0.027434923869016577,0.04676627714374123,0.007751030299542849,-0.034320687969778295,-0.006141907514737722,0.006199966326328709,0.026972119222208633,0.01345658675460753,-0.03564022533343314
APOA1,-0.011998059313035724,-0.013910330639763857,-0.028132447545328943,-0.015235461516399809,0.010617961219793083,-0.014349418017507784,0.016614213504462853,0.0066193096537746545,0.0682241151233951
PSEN1,0.013922831101521326,-0.020196420680027256,-0.0177879802262032,0.05573698787393027,0.08827568855586151,-0.03764863059063972,0.02638823012697802,0.06226896621421609,-0.0029356391003035514
CALM2,0.024587947334610154,-0.02999672349289501,-0.010159932226480206,0.06408221183610714,-0.10753484008310026,-0.026876353456149433,0.07196769130976194,0.06404476173693795,-0.02735798338786244
CLEC2B,0.05544389520521533,0.0013003450098197683,0.06441327582997669,-0.04683407379210569,0.11276660690174083,-0.10818757996632963,0.04628987629888334,-0.028218064591645872,0.10583812026796562
NTNG1,0.05417284426595596,-0.023402487348236373,-0.01998388097123227,0.03455073042896602,-0.014395237199593158,-0.03307004437358261,0.014334304007298425,0.0140440075695145,0.06623260990506533
LRIG1,-0.044264015072527904,-0.06077752301131228,-0.06916128653046004,-0.09314877495955735,0.07474011422943158,-0.10477263207199287,0.03993545357950082,0.0023747206854357688,-0.005745456758585617
CPAMD8,-0.016075857782604737,-0.010565126575367076,0.11743040291994508,-0.012978023690282304,-0.01903410259614149,-0.018335479080173876,,,0.15309611112859847
GHRL,-0.02564787538680503,0.015381855641322268,-0.025288928223939994,0.0033579628599210744,-0.017289359158583883,0.18194747240578418,,-0.01927393801496765,0.03279914590756838
NPY,-0.02358391077812871,-0.03419543116815022,0.010270253022825774,0.05043637058174552,-0.019535674776769603,,-0.050559047533176596,-0.05248192526628922,0.08175834587242856
MMP2,-0.014024681305821343,-0.01016264269615446,-0.0038164100817155893,-0.017228887513337385,0.05019826889753546,-0.016968643753311988,-0.061931738733904944,0.0020421891674063538,0.11435570161345576
LHB,,-0.009201427366014868,,,,,,,
PPY,,0.0020832467376935165,,-0.009484823939769838,,,-0.02706632254706862,-0.03907820139803795,0.06933136916570845
ALKAL2,-0.024073729313756582,-0.009067744978149595,-0.0134829705563171,-0.022878924382929825,0.08411677957452893,,0.0007003031044561682,0.07953376138756482,-0.004790573575683478
CSF1,-0.06058794974503788,-0.00912381651391002,0.029856484860646116,-0.015599861236684968,-0.008870379560845585,-0.09133606846721977,0.00491639727396114,-0.04530197126931563,-0.033849657807956755
SEMA4C,-0.02749225429160652,-0.028376382302722884,0.018258173690210863,0.03166472540437068,0.09351977953667251,-0.01212826763900066,-0.016216172702648444,0.009471398376427806,0.09802259385696815
BMP8A,,,,,,,,,0.10532132431971389
ICAM2,-0.025523511707473304,-0.02000060262792396,0.002461611510906986,-0.03019675770038103,0.0860525720241042,0.034733990263289966,0.06927184825545916,0.051837144865536186,0.12438577739102187
SYTL3,0.00331158955231234,0.03173731103156581,0.056303269950416325,-0.019946487364387214,0.08665555831312764,0.05100780887994496,0.04390655450055215,0.0084578341744984,0.05833816325855824
IL1A,-0.018679888376756847,0.0022754611722951134,0.01740139522067482,-0.06770550134276138,0.08866059557410132,-0.041975932633685424,-0.024208670430469575,0.0664953701685659,-0.0733418606608153
HLA-G,,0.04933959471261666,,,,0.0719692514548442,-0.0029845007536680457,0.01654661117428339,
PGF,-0.06672082952358893,0.02462700062455074,0.06511467195631437,0.003003555520737382,0.11015630537825732,0.007462320558540094,0.07724184987796501,-0.012249090896959516,0.15460853172883124
LGALS8,-0.0016177091898620748,-0.013628609313766749,-0.0061346476408107265,-0.023181437641374206,-0.035779900927550234,-0.025081298639353003,-0.007991259307523927,0.014955076076090802,0.00591918285670103
DKK3,0.02085181669584216,-0.05672085017550674,-0.0006500168661050081,0.0599181634293015,-0.08909310057731036,-0.06298861066657767,-0.03331664793696851,-0.03657517849971703,0.048935101286166356
COL16A1,-0.011744063587209787,-0.047109824999667343,-0.038459615621648645,0.024158652473151927,0.005667386539037884,0.013364723090910661,0.04044787978889285,-0.058324370224687214,0.07308731400920586
TPH1,-0.029948482052925725,-0.01768513816862175,-0.014135980146406673,-0.02193640748658313,,-0.035801148088085495,0.0189016640908648,-0.010145677920877975,0.06780969724088874
TNC,-0.007758526627241116,-0.017359984934788124,0.03799394236373976,-0.06853922185992936,0.12020419469923427,-0.004642053099936525,0.01891814077531411,-0.026672428810437798,0.028565863657822686
TNFSF9,-0.016075850152741076,-0.01593754472216723,-0.007220350129189682,0.04077322470892977,0.030658426703366604,0.07363748434598028,0.04032004935622069,-0.013462167626409744,0.023045128833344558
C4A,,-0.010908826080215152,,-0.011243783034103408,0.03986327996406008,,0.01146085428221625,-0.018006211272057714,0.02885873378057742
CNTN2,0.05262664042554691,-0.0071338392342693395,-0.03587370195886693,0.012577964757703928,0.1366940424618966,-0.0646152810112634,0.011871987044099652,-0.016643094975527174,0.06791653289901856
F7,,,-0.011891481972617635,,,,0.06463918694519998,-0.017818289814852003,
LUM,-0.06557864244565048,-0.02702256655314885,0.047771590200443186,-0.02238024120740004,0.020381436693529636,-0.05878142462684216,0.04059224667028412,-0.05330851312631954,0.07624191338174587
IZUMO1,0.10385990501637182,,,,,,,,
BTC,,0.034594517447750536,,,-0.022736250909746666,-0.0745577892402585,-0.014467024653362219,-0.01724310296300586,-0.018378878366299863
APOC1,-0.0021756032920396884,0.0370114070753946,-0.026685281481522185,-0.004763885693689951,0.05585437925906481,-0.13077298418782224,0.027021969373098184,0.059585569342746975,0.0365347685786334
PKM,0.021629741449442803,0.022551848286370205,0.007628875008821639,0.024181458080795366,-0.002286868271951776,0.10067260696510553,-0.01623023139339567,-0.03740535691290124,-0.03199529596639289
TNF,,0.0009196445590838763,-0.017452225335227604,-0.025651887218493402,0.09214649953359143,-0.09533456639219531,0.3225922970308984,,0.008189031235942418
GNAS,0.016008604648236006,-0.02905762546652491,0.00763719383059163,0.025896125179226275,-0.12685142989417403,0.027438481178623013,-0.09076411983404784,-0.03506743053766976,-0.006330170260152835
BMP8B,-0.03723554835563639,-0.014089304073029052,-0.007341498187625363,-0.02920309909792816,0.12494775069555716,0.10431717192708415,-0.050085976698325076,-0.06386616866438233,0.10786162382065731
LIPH,,-0.013820051042566511,,-0.009065562799080747,,,-0.014255843414771915,-0.02829623232879402,-0.004237047130434014
CCL28,,,,-0.013959475332400205,-0.023173331067334532,,,,0.021786239544799274
PTPN11,-0.004676389182212876,-0.00616523755369446,-0.035032594654828046,-0.028138926903633288,-0.0007558558362677479,0.10755831101808137,-0.04999743539737346,0.020601842856093493,-0.019751983817843082
ADAM12,0.026252474751528605,0.0455098025828901,0.009579897603426238,-0.051558750764859926,-0.03979782358649105,0.019145581557730017,0.0449965929724561,-0.02619139829382808,0.07244641183608512
EPO,,-0.014089304467544403,,-0.009484824353784277,,-0.051056241922136016,-0.015482210024558988,0.02568792514141121,-0.021029105034718807
EDN3,-0.022576635091930173,-0.01753922570699999,-0.021070028051152656,-0.01470100995837188,-0.027762649197416563,,0.005030102110817213,-0.004497360370013079,0.017284963600496396
CCL22,,,,-0.004214981489247176,,,-0.017522527152040824,-0.014958289374863857,0.019961261539999164
CCL2,-0.007400531397752511,-0.024524850187969748,0.07850638644944866,-0.02720890591838836,0.13620455833241818,-0.00945811329016398,0.046302359873577906,-0.03798270039482133,-0.045681341169827354
DSCAM,0.0249246384237192,0.021888398809392084,-0.017108341308507767,-0.03531678318848333,-0.023539092644710345,0.03358220051930726,-0.013202469099273135,0.005005318223245134,-0.019725760805948928
ANG,-0.03112631207243108,0.05381103958281492,0.03165737443239456,-0.013636945239029164,0.04471678978600805,0.1937902135882049,-0.013634408871992795,0.014479158623240809,0.09850719794923961
FBLN2,-0.021168372975553244,0.03533692317212807,-0.006672856173179451,0.003235315992836655,0.07544390181863116,,-0.034724568234331336,-0.005625012175765832,0.07335183011460918
VTN,,-0.018116788439685467,-0.0002991814772647531,0.11247242263684905,,0.07594612221059784,-0.017697225557437895,-0.02207399061024091,0.06426291039902517
VEGFA,-0.01039422408433673,0.03594690386784308,0.07867114131962134,-0.07116114548048491,0.16417743116021055,0.1645897702099527,-0.017470756304980215,-0.06660076410345121,-0.11025592289430804
F10,,,-0.019335803280496038,-0.010399904904055344,0.061852523256080955,-0.0050635414982558285,,0.09904524489324323,0.0187244104858466
SERPINA1,0.016970347772636493,0.0024509687872275865,0.011094249985398869,-0.07511106307132845,0.09062681317388631,-0.04225420614011002,0.051948613875966845,0.01636155826762957,0.05497502677566926
VWF,0.05370485427466481,-0.0336234349319494,0.09060915772278633,-0.03839569546894282,0.10895822406637005,-0.02976977739894036,0.007652140438457722,-0.03287289647066466,0.14138076816485973
GDNF,,0.08763876412419634,,,,0.02969557862719756,0.015992491641212445,-0.023871434875010873,
VASP,-0.042681837182299696,0.006213390373304598,0.018504405509602608,0.026778253163950275,0.12045664116519922,-0.0212387920337069,0.008409545928974582,0.022892740617980124,0.09273433329300605
ADAM15,-0.0372208573850119,-0.017777518030492694,-0.04482998232533984,0.005946159702388625,0.06433212978713065,0.006183162018205076,0.03678583453805084,0.036959331088403484,0.05248870441745265
WNT2,,,0.00698948283170511,,0.09622303179849138,,0.0027533667471312724,0.016290952214434266,-0.009514168998850997
CALCB,,,-0.013145074334982255,,0.4089788351678693,,-0.016807139026836834,-0.026628669967927815,
OLFM2,0.054397128274186635,-0.02096909918760012,0.0033996319823049116,0.0061161658035863604,0.005796758813758401,0.015318163284185896,-0.07807876823153183,-0.04396623678665032,-0.051973527458155575
MFAP2,-0.03100962202926189,0.031350490757089816,0.060550401962743465,-0.012562823313422343,-0.020426101024451783,-0.0032141310806190772,0.0234511518266581,-0.009130507139779578,0.14003858514368828
HLA-C,0.05345862070535125,-0.0023796292681877093,0.015313912837087136,0.046682677395312136,0.14498762482936117,-0.005916079281198605,0.03621183727808512,-0.0407544807822386,0.12016364622842451
THBS1,0.02139877864738302,-0.034052987653360484,0.050720953544126715,-0.047185557009041194,0.0708481940065388,-0.043262878730776264,-0.06338653971852869,-0.0271521958236504,0.01243072908840598
HSPA4,0.051479125039248244,0.05083643854820295,-0.0454706499544737,-0.022520606718734775,0.01917051521229579,0.060625417784390255,0.021823441253191023,-0.014906973540111116,0.001153445204384068
LMAN1,0.04532688640925469,0.04410048563032107,0.01278197464280471,-0.0353694816674282,0.03119815990688321,0.0576854578550621,-0.02969614000766154,-0.0036879223639066333,-0.0666014806461112
LYPD3,,-0.01032997793474502,0.017022070124408678,-0.013279517005762067,0.028988104324556015,-0.05079113614150951,0.07561359716618012,-0.013633644248144708,0.1437463317864497
APOE,-0.0438828418524545,-0.06259797029072381,-0.042311350056527385,-0.01578009961028372,0.08261437870455425,0.001404660858935732,-0.04393136596459651,-0.015431132549195438,0.03833972214317529
SOSTDC1,0.10153882794245282,,0.06879129056445803,-0.022940646300670484,-0.0614068265868131,,-0.0053539715962788725,0.09694838899712183,-0.011694563167031618
ANXA1,-0.10486976012416044,-0.052593618514901186,-0.00203071503147311,0.04573951898812522,0.08373074828929351,0.08280014052234512,0.06384135074947385,0.0407947439650384,-0.04008529394843943
WNT2B,-0.03584390964661421,-0.02819844151084013,0.04168763487618111,-0.03389363814550108,-0.01096792980953761,-0.02686304683289831,0.04015847398967578,-0.01648614359535214,-0.006844109778526444
AMH,,0.025303525964988104,0.045106214299450054,-0.013671894150653438,,-0.04265212414657726,-0.03657168212570736,-0.0685530683013607,0.0171044586681977
GDF10,,,-0.021181252418459067,0.02941544954543222,-0.021610519047993656,-0.0022936938051947454,0.031208153740602592,-0.03689391291449376,0.11319064428184551
EFNB3,0.06524661574982465,0.00382677693441737,-0.02168833424583596,0.04175372167482836,-0.0647325961053168,0.04323285892359381,0.01650076245742411,-0.02082655292689708,-0.012840019374668192
LTB,-0.03292227311188778,0.06270857486613271,0.10293698077042811,-0.016502861539279563,-0.024099322723900665,-0.00046375255970391175,0.07623549511268543,-0.01574739709691852,0.02577631300294809
ANGPT2,0.008906996305224119,-0.011296339781872035,0.06940938513012454,-0.04995273183389446,0.025624591835609608,-0.023470977141280096,0.008192268231356764,-0.05012114130206649,0.12438086315969508
NRTN,,,,,,,,0.033359327949706044,
ADAM17,-0.00732332638922937,0.02366835241550043,-0.013470248783329395,-0.00637617147263105,0.019551423845545573,-0.024748849463155795,0.004757870834319193,-0.09415659889868482,0.01930488569449768
LRPAP1,0.030784069708298684,-0.0004057470766940823,-0.008784707202576705,0.03757585266590332,-0.026138387778506095,-0.022098169362731474,-0.023956278953162446,0.037606315750384305,0.07269524700974547
NID1,0.03773758909214159,0.00922015466639,0.019931694679452664,-0.017364561006210328,0.1080724786985937,-0.13164759661369582,0.04602665868491533,-0.07146994569758981,0.11687237258894421
MST1,-0.04152998585117681,-0.020560664072914268,-0.003704131400231151,-0.03867160763189633,-0.008783837684269843,0.05996337712704011,-0.04275272548618254,-0.027121293408262824,0.005614379786973434
IL13,,,-0.01331503652111505,,,,,,
DCN,-0.028332302772421807,0.011573792657919647,0.0009115763861436716,8.708764147761029e-05,0.06001778651021302,-0.05067905126006685,0.028878141959500742,-0.023845932419142662,0.04742095515419504
IGFL2,,,,-0.011243784223832437,,,,,0.12415184911984303
COL7A1,0.01222889370718994,-0.013468706599304861,-0.04772618703132627,-0.015319196743389031,0.07797517702671194,-0.03486509201914311,-0.003985730474205196,-0.061979904313070766,0.09676525138379478
CALR,0.0939897887140617,-0.06388106935869414,-0.015504445121778844,-0.07239334000656344,0.152083367704792,-0.15238774554230278,0.02902144720042366,-0.03857206993519602,0.06975337226947347
PIGA,-0.02254171811416496,0.03802206522978448,-0.019660539710428263,-0.017034725096056316,-0.03129857657165127,-0.03603844645292694,0.04862395102996985,0.0621375001421614,0.04748838509303947
CD200,0.013093181172388176,0.04337265373197105,0.053057545741038534,0.036079986737438154,-0.06193449733039285,0.023176431350480604,0.054602668447549546,0.0024434719177961156,0.06034753451601019
GRP,,,,-0.001367703487054045,0.08921940174718482,,,-0.016649346573506592,0.04019488819388604
CDH1,0.047229743047545784,-0.034465064056500426,-0.025412283092493933,0.031210006196778387,0.08335047935603807,0.03669656119136845,0.05079114913010462,0.007864567667977006,-0.0027185367033013214
LPL,0.005534365161700524,-0.00794619463430624,0.028575516990899025,-0.09675223242416162,0.020061359218716684,-0.03320860195886635,-0.015351300105105322,-0.10047101448067432,-0.02976346791202751
SEMA5A,0.009023322978838354,-0.021906351190260142,-0.004260266405216323,-0.016702335576549952,0.09111585467106631,-0.07388433359352325,-0.021817539682388365,-0.06480558996883867,0.022226617525817224
SEMA7A,0.052184849731531216,0.02023122187260915,0.04041470915707385,-0.01785303625572192,0.03298826621573359,0.014030391019518786,-0.020806327120233968,-0.009524072831482237,0.12343095390155329
SEMA4G,-0.015757547941625608,-0.03120076038361595,-0.04366706460588565,-0.03472734956434048,0.12029146230249901,0.07287814247949044,0.0024153293529392095,-0.005840610651753535,0.053947414682504906
SEMA3B,0.014256696370001693,-0.038539774789668566,-0.004780949732310337,0.015872502156144167,0.07260005177856658,-0.04129264193930512,0.016432015961808776,-0.00891242962050866,0.0024363701339172312
RPH3A,0.0012189703750895226,-0.03138905823526513,-0.008719729469027078,-0.003031339210901175,-0.08184928215372939,,0.0056517825702396916,0.0021013249805073436,9.884657772359014e-05
JAG2,-0.03226770373773011,0.0024965352010150534,0.018304960053807308,0.029872501401584893,0.07198054402982168,-0.03842219639510657,0.017458950173479232,0.03150974951087997,0.14485209189343407
CGN,-0.013952038375303916,-0.03218165244406591,-0.034945006049326266,-0.032714397223650826,0.02326511799329153,0.01255006849449594,0.011583470063747058,0.0025884687637089555,0.030923215464834754
GDF15,-0.02641478647775207,0.04039263684888814,0.03836580740110171,-0.016812255822520224,0.009190391335623853,0.048515591885877334,0.0011524014608280426,0.008803185373546608,0.05038445825651417
SEMA4F,0.022024141381450684,0.005229279524616168,-0.0029744934460766924,-0.007111479349426657,-0.06329575233774082,0.09212440757762792,0.024680160992715233,0.016192308711678656,0.039349195716553945
NXPH1,-0.02835212448593347,-0.014731656072278157,-0.008424017760893097,-0.0005886269750641039,-0.030388365977470622,0.04266069702226671,-0.03568445269913846,-0.03761932308590267,0.0076218954076714245
ARF1,-0.013830585107913294,0.07717750886383101,0.021335591627964914,0.03183922085142699,-0.03607579578017692,0.007674156137983457,0.019223237849757515,0.041905542250310165,0.0892627005516719
DSC3,,,,,,,,,-0.02102911141788329
EBI3,0.08629127871736832,0.011676144655137381,-0.04399716772215164,0.08645790569590629,0.0914610292848727,-0.030243179133240167,0.008517313450857678,0.023296312705131005,0.11471562819079317
TIMP1,-0.03077209370852363,0.01830631913979473,0.004963931854279878,-0.07702070070464588,0.1281018007573391,-0.03767357143242733,0.004424650069155231,-0.022684162947122718,0.05921216654395444
SEMA3C,0.08637319291831821,-0.021549009983794182,-0.0661292830732853,-0.03276207633105104,0.09436358506750407,0.09694899616074593,-0.03271183553757362,0.044444532495847275,0.030883379555142726
GNRH2,,,,,,,,,-0.022787908242346493
GAS6,0.024041779184623937,-0.028194459753079267,0.08402537415190803,-0.029728513593006368,0.05147775309882235,0.08575988314164612,0.0068415230368179675,-0.02762576877258894,0.027296415266266354
MEPE,,0.06913872450020904,0.017732366894725904,0.011528970031409324,-0.036025578282303135,,0.08656407660645604,-0.025692854164563125,0.056308913704103604
SERPINE1,0.08386415842986986,0.025172035659345015,0.017636439620075776,-0.10468012878966595,0.04035982786965035,0.012278401958277067,-0.0039425119456782485,-0.004608227902596553,-0.03448620551624478
RSPO2,-0.016985064207634317,0.03770301786322422,0.09872457849189042,0.02779245613998581,-0.010740310558798202,,-0.0012611702391193038,0.07911574434648473,0.005609013484679707
SHBG,-0.01908188106540619,0.10433432079346557,-0.014674683652717202,0.010843309936441007,-0.017847621355842596,-0.06668289035375802,-0.023198361169341545,-0.024159456496997214,0.09415112024081783
LGALS3BP,-0.03009784351453363,-0.05321132981817497,-0.050005171693972235,-0.05086338926824218,0.1333945632468566,-0.04029013774864199,-0.0204317124042666,-0.07090069469185943,0.03433003172625823
LAMB1,-0.013299596206801788,-0.008571752971126485,0.018271059588014827,-0.04575850857645428,0.02680030052424924,0.01913145735618781,0.02707779671416343,-0.07345804287172318,0.11141597746012465
SPTBN2,0.011098253373576117,0.03765451223283721,-0.007860254650702711,0.015093376484010225,-0.07946144591340362,-0.021201549702529625,-0.030175898408127542,0.02524057194080276,0.04451534611384887
COL1A2,0.01331352351000563,-0.025957926608349734,0.037742670513915874,-0.0407849009883204,0.06263928691605371,-0.009058567061862898,-0.00774494919234936,-0.025011596159408084,0.05615067206285493
DEFB1,,,,-0.010017549555029827,,,,,-0.02695581208695454
SCT,,,,-0.009207362521180349,,,,,
WNT11,,0.020309873378760827,-0.012973028173688214,,,,0.007222134830106611,0.04443926712765809,0.15068050600774538
LGALS1,0.0014679876044653697,0.02730592450958134,0.034892935156825844,-0.027327426188158484,0.09723106641549827,0.02123002863205213,0.01127533109829017,-0.02959178171914928,0.07350289662042458
BCAN,0.021231653446949415,-0.022280735228237106,-0.0231556053812253,0.027249728985510042,-0.07766217636708306,-0.01136160703273525,-0.011674122224076601,-0.045312223246297786,0.0349153317116843
ANOS1,-0.05623792459579278,-0.022710685572706037,0.014739769761360008,-0.005073478228967006,0.026800833429770618,-0.009572337194958177,0.05390639289355607,0.017914473978975387,0.03114265576581968
EDA,0.05762198184000265,0.04608962062471476,-0.015511374444546033,0.024610290004516307,-0.02183869876601287,0.016066127965980868,-0.0016450006890919332,-0.011140598319418516,0.1065855570868616
FGF22,,,0.05334712577619533,,-0.037660264311120066,,-0.02360552583830177,-0.02555677301708019,-0.019490872662647006
SHANK1,-0.020244079942358013,0.011210906045735925,0.022137359213577103,0.06723591461168649,-0.029212720098678962,,-0.027749554116321025,-0.008932182687692417,0.00945699537102578
NPVF,,,,,,,0.16024907722897344,,
RAET1G,,,,,,,,,0.0539616558856324
TGFB1,0.05568790471077943,-0.024308148894816712,0.05386181150126701,-0.021936406250918264,-0.002391957539814011,-0.01773406256406294,0.0717946063869191,-0.000614144291755387,0.09263385489721572
MSTN,-0.01953123312817172,-0.009208544315532169,0.047170209070135215,0.023570380630909556,,-0.009920380295006961,-0.019840591786570085,-0.02582832703194566,0.007253012872750547
WNT4,,,-0.013482973764379647,0.10333735313498957,0.055134575241798614,,0.061316534466959255,0.02953004589352825,-0.011286493023806349
TNFSF4,-0.027723380762645834,0.004923607048170962,0.10435723755830026,-0.012265261848281448,0.09722765097642777,-0.00767892319589704,0.07870551043357185,0.024225422650360023,0.1264413581364638
NTN1,-0.018887142379774916,-0.040168981033042596,-0.0101345934061836,-0.01233136980611556,0.1685477463424088,-0.07583465306761249,0.002726194339104741,-0.03155893628897533,0.041787474733044665
CXCL12,-0.04595400433496001,-0.016892986553506923,0.09026704476752509,0.08339888540959482,0.001201539699217362,-0.05097398342111927,0.002436019610382888,-0.02276241775431856,0.11289083386724215
GNRH1,-0.026104254280948896,-0.003805668769286061,-0.03310009709700637,-0.021354746055156158,-0.02042610089512674,0.0025627905181697538,-0.03707112741220244,-0.008075563906389837,0.07572246262625676
FGF8,,,,,,,-0.026428063303458434,0.08153491023339063,
RIMS1,-0.021705980638262765,-0.004285864009625147,-0.044129817669126506,-0.0008710838369593659,-0.06399978369426881,-0.027910678243593712,-0.01042138607006414,0.024791532764516486,-0.026868914700837417
FGF14,0.0128454982957573,-0.03418081767366496,0.035585863719514756,-0.013122180413253162,-0.05730243289208169,0.0062430143041062825,0.022436222510345456,-0.010008815786387739,0.03026466540378614
IGF1,-0.027788490232340018,-0.00259722928322798,-0.006668853238613734,-0.0121347494367938,0.020993939411621476,0.03340719853927205,-0.018096690755800796,-0.0379704963676648,0.033161438744022116
TNFSF10,-0.04696627976844676,-0.028447646244126622,-0.016788255882332882,0.025424123265994414,0.057140397342228026,-0.013381597920098612,0.003357026969430132,-0.009845040120498739,0.07566799298027083
GDF5,-0.01698505750347156,,-0.020958298901842847,,0.013157358821596021,,-0.03483918228159364,0.034466069694192414,0.006858628204065229
CHAD,,,,,,,0.13129178578483208,-0.023726270206557522,
RGMA,-0.042034685093551086,-0.034986926173901464,0.01645639560482288,0.017769319158359775,0.003345591811814305,0.05406872228017454,-0.008700808180446093,-0.03186097961134547,-0.03420962272313207
WNT16,-0.03166310564318635,0.030997949541958027,-0.0340309263498884,-0.015838267515071898,-0.027576904861103133,,,-0.015179421566050741,-0.007412861166740088
CX3CL1,0.0062050196621895115,0.07958646686426513,-0.005408992075467967,-0.017142666349222766,-0.0796957167663204,-0.023126110552663604,-0.009637235650112187,-0.029520649546348077,0.12223532938314093
FGF1,0.010711698181899609,-0.013017684166782253,-0.020421620403625648,-0.023837740960452176,0.051428305521419665,0.004145220127326929,-0.04146168712737555,0.01938110380872974,0.042233796746358535
ALOX5AP,-0.0017745279946007881,0.01886729171214079,0.009931312890204567,-0.004136075332095898,0.067952263293424,-0.06631548426659738,-0.012011619323199019,-0.003916091335546696,-0.06591495053885726
IL1RN,-0.015115625640123828,0.06732657355501552,-0.012078127698717599,-0.02490896022708008,0.12036773428995408,-0.07876534838520155,-0.028382179595424443,0.08870424574859842,-0.03872103572019138
PCSK9,,,,,,,-0.01528423585097656,-0.01473399987647478,
NPW,,-0.013077333786928935,,-0.012773354094829612,,-0.020041503750699616,0.008286111667943975,-0.021713745743635077,-0.013023863926466704
CXCL9,0.09019695501327703,-0.032089026627293314,-0.014607799585019171,-0.024851112181074286,-0.018390057927462438,0.06280369836427402,,,0.14010871702004515
ANGPTL4,-0.032125634892644736,0.06807168664113984,0.09270281826403169,0.02997086536760033,0.010425531617392894,0.09088073349238754,-0.022350194944396485,0.0015545895775050708,0.02363770028247835
UCN2,,0.1488367387794625,-0.012798790136426947,-0.01442703150486023,,,-0.026428067753186832,0.18406830366213492,
OBP2A,,,,,,,,,0.04635306974773271
COL4A3,,0.019312416694482318,,0.040832153178047184,,,,-0.023285999684044247,-0.03820973309928818
NRG3,0.04048353841277301,0.006243042719989997,-0.01090860671575212,-0.014028353082699943,-0.023868521167037138,0.05728608086152844,0.05645529706664815,0.04313737153934602,0.012769111394791869
IL23A,,-0.014266230796429604,-0.0156572781393726,,,-0.05375653379188265,-0.015284230519194565,,0.018215110697606205
COLQ,0.16538794844342616,0.025006312719825678,-0.033937385724828455,0.013087389120743127,-0.040215526480142316,0.031613997664669144,0.003989756561824919,0.010135289426261107,-0.013883485157027815
SCGB1A1,,,,,,,,0.025953483470728747,
TNFSF12,-0.017504685872032504,-0.012866887312363188,0.01908496695440568,-0.017678426095845357,0.028883942649891067,-0.042261742125323784,0.03419948355708969,0.013732852354592573,0.05634473360411295
DKK2,,-0.009201428122742055,0.045017290570545286,-0.01479130460344416,-0.0329261153832757,,-0.018041972972182903,-0.019622225098793012,-0.0021483078364783782
FYN,-0.012789965775523129,-0.061665139336003816,0.022456517638967617,-0.047469425277241684,0.023560839797459144,0.05103577874846022,0.02417436578968829,0.036612464767198656,0.029417667540545103
ACE,0.03688553419852912,-0.048299492567454715,0.041035571545846417,-0.01518725640640269,0.020229532893013016,-0.029895552091486317,0.059930467396881085,0.005612556782638783,0.13900308498542208
IL18,-0.015829213154991594,0.0049064598208842635,0.027960011370994946,0.018212399204574396,0.03288308427314211,-0.057627713145710184,0.028855414719219805,0.00447030197867816,0.047223806965980594
PPBP,,,,,,,-0.018714070409104284,,
