,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
NPPC,-0.025573476087738575,0.0013551014199335034,0.031104097542551896,,0.00624142680674278,-0.015542386695555863,-0.025432149596037387,0.013604587341848613,0.016150367397102065,-0.015801557692457578,0.0005860314780644707,-0.0028940341118825277,0.08351749938115183,-0.03728792668590349,-0.0026846827202905484,-0.02631014259812571,0.009186005781521553,-0.010997143714019409,-0.015463113442201217,,0.009335078703950039
LYZ,0.024816783856989738,-0.037036637348360775,0.02860388201196593,0.08694254084348928,-0.01559173413353345,0.008821175072223198,0.03778098636079307,0.001379454205343609,-0.03531281885478998,0.011317372250884694,-0.0013642886252653017,0.025681356132129643,0.05083267923742482,0.09398253318227985,0.03710010268144096,-0.01904924103166734,-0.031623345206646704,-0.03356720452808028,0.05781560971816592,0.03861898515244217,-0.013699801741092848
EREG,,,,,,0.011122487499922092,,,,,-0.033034595518942354,,,,,-0.045908733377637824,-0.06317792669861451,,-0.03174700627407484,-0.03595171247282849,0.11835258635156914
SPTAN1,0.017400966905326363,0.0358429390061267,-0.03377359909663732,0.0037496886889298504,0.025415817277076164,0.05411220965022347,-0.00510036300261975,0.025856876064048524,-0.006921528374070705,0.02604138643355876,0.07768772459843427,0.04887162623868249,0.021826081901441242,0.020740557376293597,0.012646290428501124,-0.008308006813626947,0.06032922556809679,0.005833555895212609,-0.05733098411887982,0.03625352635780955,0.001981821334244409
PTH2,,,,,,,,,,,,,,,,,,,0.03730129456833578,,
LIPC,-0.0021581979916048617,-0.006428399125600552,-0.029791191560951932,0.02059610061002968,-0.027804311785555664,0.002317468297849091,0.004549213686597221,0.06916535869701412,-0.024234838739512748,,-0.04987767672206551,-0.024196527845021132,0.02083085189592292,0.00811265869168099,0.09322603957559661,,,0.029708268806976666,,0.016037885582120427,-0.04390090043211304
COL8A1,-0.04225641085023835,0.08152457121327095,0.036430884803076824,0.035650844233623726,0.007221064385384772,-0.00942097410379583,-0.018086962530529556,0.015398169086743607,-0.04727285828589794,-0.008286960691307943,0.04442063207516494,0.08141307542710241,0.046395791792625575,-0.0221557446251278,0.036493573207301455,0.01016158594931206,-0.04281233158014944,0.047129861571351205,0.05943097951312328,0.057432353334141054,0.04649467383922379
GSTM2,-0.05479801594970056,0.06952448442066718,0.028530840464675113,0.025129018442724232,0.018608558645198253,-0.03931240704140337,0.0901714633166648,0.12731088006440025,-0.034918012852555434,-0.03360611752770084,0.02205710239750789,0.08648058480795266,0.05041502355502024,0.03248003525244025,-0.04953149135483185,-0.0014695619285727106,-0.0022083966713070074,-0.04476625746894657,-0.030934590645678627,-0.03506726292345964,0.006520498554474886
SPX,0.0074610052230670255,0.007087804078268967,-0.010447369078748055,-0.0611547355859201,0.04923842479819209,0.12089588259319461,-0.012924377950967325,0.009021817812125415,0.03625562334705447,-0.04721047068953591,0.014487367009840976,-0.04194146592649078,0.04874514490070558,,0.12365592833061817,0.04123189343930936,-0.010837797131517767,-0.08346556891325874,-0.01769648148168154,0.040914298731267895,-0.06955767308748652
MFGE8,0.01866906313275009,0.07666095009727125,0.02503719475360576,-0.02514127818535224,0.02788070918465622,0.08941408987326768,0.013272012696722908,0.017535018118266688,0.004725886705739792,-0.060556120685931525,0.042131319275730446,-0.03734106562594108,0.07021865173456696,0.058098326645144895,-0.027461837393854705,-0.040118818041412686,0.05756432021438534,0.003007528079320125,-0.004704241635135763,0.06536866312350317,0.05781471308702322
TGFA,-0.006451957962833471,-0.03610863950950632,0.07866608823720146,0.00334058293833499,0.061686198945103105,-0.06389182442909147,-0.0020579721036456705,0.06668576394749814,-0.050779470032166645,-0.006284490234009749,-0.046498829875780356,0.03463625327026523,0.09479916359830501,-0.03716159966722644,0.00597034414881945,0.018504543891623346,0.005856595641714404,0.0691270838568582,-0.031961927033298955,0.09550179344750041,-0.08014080439059394
SLIT2,0.04603684711744219,0.011827545662000435,0.03291387944466137,-0.0066310131057798925,0.009108241966974224,0.023445726990788892,-0.07492733531753207,0.0207571674571191,-0.02607974081978835,-0.04699775492151329,0.023753601667156263,-0.03464705904878072,0.010517203451571715,-0.042174092554168256,-0.032402765297909725,0.05177062699141309,-0.01850339194012777,0.0673833635561634,0.00492687734904166,0.04022921044096109,0.019520905778747422
PLTP,-0.017891991669623818,-0.08452952293683003,0.05422118888745433,0.02150946931924128,-0.0376839302159186,-0.03031979713676422,-0.028661353936314637,0.0034060562768856383,0.033611971420660136,0.03118830391059012,-0.037073228745043,0.038059441858300104,0.09070281984830428,0.07175246686498266,-0.030310864627479967,0.1248816786707078,0.03453670060326391,-0.008304683409470484,0.15238358779853328,0.04597961841977926,0.034469185845236894
APOD,0.02074874489343693,-0.0473803260534314,0.024682336986344304,-0.026570108880641374,-0.01902679288688788,-0.021186244244792436,-0.04049418961728816,0.006620602583423448,-0.01849004772436283,0.030960987567475996,-0.08826266585597768,-0.008093226375555504,-0.04912019241001228,0.09305708571130417,0.0018675532407026853,-0.0020870923057720783,0.0641006075113628,0.02283202734540931,0.018813792581348777,-0.012053640622237346,-0.00728942469786913
B2M,0.00473317579891101,0.05677238722898104,0.050649976431534995,0.01571449893321112,-0.008680516798878048,0.025536427210752295,-0.05432929652705923,0.06368072741009476,0.024479195607895313,0.05137163521236787,-0.02023451411260432,0.03330649474910441,0.07534471425799649,0.040099016296748474,0.051986782414006526,0.0697693828090312,0.029710426001076356,-0.034899527667407386,0.1391566914548868,0.07034808110913297,0.013865734186385793
OMG,-0.011858146191134166,0.036839555727308425,0.026905457403245986,0.01654590039092674,0.014931266837084017,0.06237838475525409,0.015768497736857956,-0.04782069952820257,0.03393620604100138,0.0015914044012142164,-0.04150494614557491,-0.025111108694047476,0.015074273919374284,0.0004981304286317828,-0.026650611804975105,0.03841700470927943,0.047074336052322016,0.027044399061488384,-0.04313712997720887,0.05345757113518575,0.04372324993025383
