,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HLA-A,0.09037487988278016,0.014329961895919377,0.010990494623072524,-0.01652321494279194,0.05184581227939963,-0.029898744224467467,-0.0364071556560916,-0.027986531309866863,0.05367250194257902,0.0014788191622942019,-0.02800989100560932,0.022115500084089815,0.0076283859046394325,0.030725768510024707,-0.04662049664246737,0.13042906219339276,0.015594810385967385,-0.11780185647420992
CD5L,,-0.019732973659885626,,,,,,,,,,,-0.034026681774261165,,,,,
FGF18,,0.056661798709871244,0.012867939015801069,0.04353792628238849,,-0.011776998626498418,,-0.013612928372205419,,,,,,-0.016308578486069376,-0.024039063980447067,,-0.030633298545268764,-0.006105187519353434
ADM,0.03824579545809699,-0.015892445840765664,0.06550243894908353,-0.08982122226319522,0.005142897186234416,-0.0006580469316087741,-0.014014926071451352,-0.04215529550900296,-0.04771054637282433,0.014852914612773358,0.03359290345626559,-0.00023608205973898658,0.11995280414820754,0.03066267753182452,-0.034488274032910105,0.019882767780823388,-0.002407733636749711,0.11113255852258952
CCL15,,-0.03292271862704775,,,,,0.020079274360467612,,,0.0024169535288708524,,,,,,,-0.026568257450149152,
GNAI2,-0.024248433392033662,0.01232716953278619,-0.06621228096218619,0.016261076024310053,0.06273700409245986,-0.012724367977062521,-0.006371284109089482,-0.014050749949088719,0.04307083212393644,-0.01326512371914169,0.041979157745299624,0.10018875968749101,4.894680452108966e-05,-0.049967345843520444,-0.03513650699339532,0.007014429323919134,0.00497933961485719,-0.018629802282270642
HDC,,,,,0.02022766110139886,,-0.021801656217897064,,,,,0.011033983694931117,,,,,0.0430881241849304,0.013654774474351603
COL11A1,,0.02258609914397159,-0.04479037466364527,-0.01916285970398824,-0.00892747739764446,-0.022492767072839665,-0.027301994942311374,-0.033823694258858804,0.07972998810029548,-0.019058630470469618,0.039848753250491344,,0.026372552928630083,0.03493570266703466,0.0010619441302007894,-0.0344330925580817,-0.01059214702756299,0.06589663145620228
NUCB2,-0.05922599634534592,-0.009921556083225293,-0.008642982885821273,0.0011017782988551258,0.0156871692718454,0.03525942553695351,-0.022974832053051817,-0.03183965021692032,0.037439324994023734,0.060519388322333514,-0.05474947192305768,0.02751463474507294,0.04605140725078721,-0.03879907257744517,-0.015011140118437488,0.008943236680383135,-0.01769155550397062,-0.04163900158938196
FGF16,,,,,,,,,,,,,,,,,,-0.005772408768871365
CXCL1,-0.016972280899378543,-0.04042584693231115,-0.015387305539674498,0.027879401849541744,0.0436214153513357,-0.024869131210518376,-0.016297111693452125,-0.007943504074954366,0.005811141694199456,-0.02785460805740535,-0.038733132599293736,0.1028345425317639,,0.024821668963934597,-0.003493421925840141,-0.042350922678730384,0.04754699189175725,0.08575341259124579
VCAN,-0.008417181786882498,-0.02932457857967629,-0.04417051887577817,-0.02173464120324476,0.044848631661988235,-0.03294707141115068,-0.032792365896308975,0.037518829806018124,0.0392991713368002,0.018572461429622954,-0.049680541593704504,0.03887662720369286,0.00320985137511982,-0.004906005373349206,0.005042887805916674,-0.05384716597532002,-0.09773939665963921,-0.05966922758060354
MMP7,-0.011964616556713634,0.019975655767797102,0.03848050204420879,,-0.013045149684754427,0.16423854371072577,-0.031482489243062114,-0.012408199002706902,0.08076017541628827,-0.031084900915565476,-0.006705096411620959,,,0.0396288771300161,-0.07014707621813829,,0.009762726896603083,-0.10407090643751729
PTPN6,-0.07802400455165637,-0.0014618052823775034,-0.01439504153444836,0.02369753772927088,0.018367626272101742,-0.006564283553107661,-0.004978130617558173,-0.025711133094906507,0.016937194726607232,-0.03509430227232721,0.031553509114976515,0.051212261240676855,0.03412722493521668,-0.039556976697119,0.05417876399614614,-0.013044834535864525,0.021921674979336572,0.0010559196576631386
PTGS2,-0.012916141517954822,-0.014454151985419644,0.022280545645226135,0.001635100728443776,-0.024404029094957636,-0.02995508041938184,0.0004527628024477793,-0.034546996024409235,0.0005367412332539117,-0.03611789855852653,0.05563986736802334,0.08234574409354428,0.09536085295126923,0.008367754571039372,-0.011335224420220292,0.02276680158010874,-0.06885123869697884,0.032573465603246775
XCL1,,0.0094294970880121,-0.005399631287592271,0.06504968092878231,,-0.017827955149540685,,-0.024447381222310032,,,,,,,,,,0.032873322187953496
CD58,0.010505603264387878,-0.04597159020608643,0.012361556752181603,0.026576926613755738,0.020701537932784547,0.030979500542595566,0.01271056137468308,-0.008233794427357019,0.03118557553936628,0.04753821472702447,0.012597013026112918,-0.07090279639150415,0.10728796509927956,0.05909489756625413,-0.0014452413677911705,0.03364488101773499,0.023992417629269604,0.06279157287762976
TNFSF14,0.018889841452446154,0.04225386661385707,-0.016090114498011978,-0.048929615816159004,-0.027181486501495957,0.003296203636068177,-0.01591798974347377,,,-0.033149023955106674,-0.028428243931606274,,0.06588719157644765,0.010711238236045027,-0.026207568843556354,0.05299964751663818,-0.001141074644009007,-0.0015927758609428173
CNTN4,-0.029525834988798686,0.008422160325520872,0.013299440239496732,0.04294824515307088,0.023602642474658528,-0.01083249288580272,-0.019730117168073782,,-0.03593950200307695,-0.030929727397542697,,,0.10262616576580452,0.04082476974114435,0.04922747235951249,-0.03535726478642458,-0.0258475154596373,-0.056882982909392595
NTF4,,,0.02178194146528257,,,,,,,,,,,,,,,
INSL3,,0.050705233945281446,-0.01832611867233269,,,-0.012516271336041329,,,,,,,,-0.02744188038320487,-0.015212285341745624,,0.009181156920556037,
BTLA,,,0.011142030666704949,0.0016513370590963362,,,0.022167952463310416,,,,,,0.054295441148536384,,,,-0.023452493229717375,
MFNG,-0.020379344593601748,0.010700797698561951,-0.00039724867192038733,0.007480767330228084,0.03284394128298204,-0.03185758015659635,-0.027327758566855362,-0.03132338467967171,0.1791104192387823,-0.06791993172799066,-0.0360917211019298,0.1326449693795431,-0.0013913776669470608,-0.034089965270674844,-0.051299186852024746,0.038211166098028514,0.04561465122955343,0.007733781389709369
ICAM1,-0.018118381717418107,0.029897959542338322,0.03149133815164824,-0.05945286954847053,0.055121400157703976,-0.029978628480562815,-0.05103822359079152,-0.014961815097262464,0.05366019355259216,0.09911597691096348,0.12610523664611786,0.09235685823766275,0.056563861919977705,0.05213009040472616,-0.05115049299964093,0.012450723252950893,0.039384389857004896,0.011665261728710652
PROS1,0.05972441000656067,-0.02439415438800042,-0.005319434893826879,0.0033669392011788516,0.05008981460462431,-0.017472655126181236,0.004098252113474116,0.08113572743775964,0.0539935566140915,0.06997702354392016,-0.034771509512342105,-0.06644045454072388,0.05790515884328487,0.0993935321915731,0.0031264010153498477,0.07305300782666103,0.010606908621237221,0.02181303805123583
CLCF1,0.013318370708731453,0.015051328869723378,0.01780466798097361,0.00800458034871388,-0.05471765286965326,0.033210012995747926,-0.0016010968044721052,0.04871945832292506,0.027880078510960023,-0.010940816647816208,0.06577711651967214,-0.008291783383617515,-0.028055294969024328,0.03078664895485088,0.023072413062795262,-0.012394540843329308,0.015270660834795186,0.09452448934545639
PSAP,0.027820689439195502,0.010360866093520058,-0.0006388374643169643,0.06669049894498964,-0.1101976069358605,0.0001416611051572099,-0.053455324192006236,0.0007388319343064055,0.0562656575161927,0.008930829031749962,-0.005889663758933697,-0.029341388584490175,0.05710952285929414,0.06064431756274372,-0.0016313701156658038,0.06690373028426314,0.019110835651699694,-0.13609884334348066
EFEMP1,-0.021163035498514744,-0.022634005292561127,-0.023849626268508412,0.033588158350460556,0.05534305099015912,-0.03441839194722592,-0.07931702631643733,-0.046913669997265046,0.12148222700703655,0.023531311994370436,0.04943102574936449,-0.059260855214426866,0.07941630358650223,0.09192921513931901,0.04477032505547636,0.02012958255330616,0.01220678545342243,0.08211645463175948
C1QTNF1,0.007392141217741425,0.02003124542155352,0.048256202500352945,-0.010879224564855903,0.04548795720706296,-0.023239639850652725,-0.03532555502585314,0.008149259820994594,-0.052584677080354164,0.008418823655200499,-0.017226128913353365,-0.06722068020210827,0.10705232780298203,0.02949843176332624,-0.00022610246767836072,0.13988491660052566,-0.042120447227682746,0.05513297843645873
ALB,-0.025261951019133148,-0.029947982761333005,-0.02306584149707367,0.044282456974729066,-0.004193928202757588,-0.013664485477601705,-0.01807947435264229,0.04882980021353231,-0.010977951065774753,-0.014214984718138191,-0.016891437227197832,0.07522474447935901,0.02465691337022824,0.04618097311335907,-0.011799564161681573,0.01638138568612417,0.00014470682591359094,0.09222092358274182
CCL13,,,,,,,,0.04243163711865551,,,,,,0.0774598140469261,,,,
EFNA3,0.013971275474911293,0.01197919930860285,-0.011104771659217088,-0.03558266195415856,-0.01707332569154716,-0.010536007757849316,-0.03528437676099668,-0.024167439628331094,-0.027749778644610545,-0.042294001329975496,0.09396654438009931,0.10428441191264592,0.08487008874945812,0.02092112812345489,0.031126959661176016,0.07131612206957831,0.038137585991307565,-0.031061258610986332
DRAXIN,-0.013438695506162564,0.03611003775459631,0.0027226159371258065,0.027973669151078857,0.028219071702725168,-0.030528477505615527,0.02496096241778402,0.016081588215063346,0.012211694873316525,0.013898918312804591,0.02630273140900705,-0.08165857195672936,0.010124849344422707,0.05411140183830198,-0.010467755401001698,0.022937186727675505,0.03794628387857517,-0.08554192486954869
RAET1L,,-0.015090152423099015,,,,,-0.017387291582289868,,,,,,,,-0.015399738809587444,,,
NPTX2,-0.05375276024639736,0.0372532343149021,-0.040671397514790104,0.00926693445733836,-0.025966170683735596,0.00806124997486882,-0.0033888525118908066,-0.014998965563347351,0.00520226280506096,-0.009316616145177791,-0.07877162379514877,,-0.0337073268173989,0.004393576751336145,-0.008310216084125573,0.06712985713229794,-0.003679956828459562,-0.06496569819034971
FGF11,0.008172730976435763,0.029455358072872348,0.03876505844043724,-0.01382521795314698,0.07527574865527088,-0.05024962269242608,-0.02434292144880077,-0.010437888958726103,0.000682543790996669,0.07161765177962183,-0.0045046248662481796,-0.024810653047308843,0.10043105887770834,0.056641890544190665,-0.008101690729659985,0.14402875076382238,0.0628413556993557,0.018862302601784082
CD59,0.01105476444416461,0.017896204223872805,-0.028054863758488757,-0.004712075537380195,-0.030138734318554315,-0.05555196312759055,0.011124748371168962,0.07999474633142545,0.024114277947740185,0.03216969414688415,-0.021774013272527308,0.14126299678258614,-0.009845881390349588,0.07677401971265538,-0.014286723994746718,0.08465822933831657,-0.03217032374726503,-0.06341894747540269
COL9A2,-0.042879394964199034,0.020240180970041422,-0.0035964498348493774,-0.01880390395948486,-0.0133068895805593,-0.03751166392484408,-0.002983725152402403,-0.042249722112815996,-0.006425452083814901,-0.026236894216268347,0.07531559022215152,-0.005907682097963212,0.021093133929203835,0.0460814564256457,0.04643901503637809,0.03811237818886899,0.09453774362642915,0.041278928448368744
DLL3,-0.06524897012381077,0.020210122870823043,-0.02403820849319947,0.031480621341567726,0.03556985416267148,-0.04211041955453106,0.04960263037060213,-0.015903186274574408,0.039724676500753044,-0.07535147915729723,0.024642473389811834,0.1660545826611675,-0.028823581152861,-0.006561263031949302,0.04062443524434021,-0.02304338701234512,0.02506635784010206,-0.08295975794355843
FGF5,,,,,-0.017424192761764986,,,0.06273450618224885,,,,,,,,,-0.05314190466882403,0.06045222087337507
LIN7C,0.0039823731446659615,-0.005169094729928098,0.026653687747358223,-0.013054373867347783,0.07395139644475292,-0.017106730001429926,-0.00831782180820902,0.04379726282891771,-0.011751068841783624,0.05536043004916293,-0.034469404636379854,-0.0038381924879015393,0.07722574845791959,-0.04529259618216866,0.0343851865411828,-0.006541598193325008,0.009089297697285078,-0.011177798852820409
GDF7,0.045098911471463464,0.023428291552910516,0.0030926324297368916,,-0.005705900044979526,-0.010708774457009351,-0.015917989124900656,,,,,,-0.043301574199199354,,-0.013201406105008312,0.01011293518916489,0.11670956153556315,-0.012119361789239301
PSPN,0.02714150024575788,0.04688362920418486,-0.001639098635417692,-0.0156662421723006,0.018075577526689438,-0.006676271482628947,0.037251787595511614,-0.025216201883282097,-0.010841693535644903,-0.0004482668779729087,-0.0017328444774494058,0.09971708311635201,0.028229025391531975,0.030418957575571996,0.001100152297620128,-0.01177747552243587,0.0769081018215926,0.05017870862894186
ANGPT1,0.006387772671495067,-0.01866241008709178,0.014670309029804453,-0.01278004816844505,0.11822769965596808,0.03071964618655557,0.03346936633767515,0.026589446499458675,-0.018111050604119387,-0.05662915311401566,-0.005542825600054007,0.02864802999396305,0.15834419102822625,0.014163041425522509,0.05878619641545818,0.007397368469755966,-0.005157129939837649,-0.012994824177863799
PNOC,-0.0339902906126952,-0.01866308802585812,-0.06771410045744074,0.018616445005276906,-0.019609206205861755,0.030691706797199455,0.035127488903058765,-0.012410599796780422,-0.02261187512333593,,,,,,-0.014038433320995787,,0.03177673926066274,-0.07409191161467026
L1CAM,0.0001135297648266584,0.01702464695313131,-0.0004167261738920256,-0.020739168985760795,0.024622124885472243,-0.04466911727825487,-0.05308182200077466,0.14555312772316606,-0.023594642014465858,-0.0206561484351849,0.007039587981998675,-0.013337080587379951,-0.024971532090558454,-0.0201115870032474,0.022919276079457568,-0.0006617396214227868,0.0021329235081342405,-0.11737988245880498
APOA1,-0.021314198076499667,-0.02591152324327284,0.023135002260262605,0.019766672934325474,0.039925704925986294,-0.01629836258329353,-0.014872806642860248,0.0078012524350658695,0.005253655021123197,-0.02390926854135803,0.1355940441189388,0.034633590639334445,0.11955945238677516,-0.038861188242359054,0.006391050369932528,0.11040163324603847,0.06179093177432222,0.03679602412399961
PSEN1,0.014800697587068442,0.0482155439923249,0.030001003817216085,0.01941120981740398,-0.039238315648916416,-0.003430288773629488,0.003562247862682886,0.0400730196198883,-0.0006777605420850731,0.01946828263912932,-0.02840383973135745,0.0004103591644021374,-0.04433185478606645,0.04324457559793741,0.006200248638020794,-0.0023863162928185744,0.00045229554868113613,-0.048438945070342264
CALM2,-0.02155791208113383,0.03688776797072986,-0.03149883071863677,0.007955055431419007,-0.05942772610772858,-0.05530638027123338,0.06312127596165225,-0.024598884562599226,-0.02412218646419325,-0.007985606071185593,-0.011421191305702223,-0.017007982398151367,-0.03241145077784963,-0.006539948365171695,0.046434860583378285,-0.054364888624889904,0.06107610937457258,0.00041204021068887354
CLEC2B,-0.031155846652175082,0.03202435922293059,0.00487381151809387,0.020427805611610093,0.09125419697881795,-0.014438296869656062,0.03694051212552421,0.03798134752823449,0.012905657706435349,-0.02132836027373641,-0.09444622295212463,-0.02692119940621317,0.05447439218729944,0.03244300280159053,-0.0323727661387287,0.01783670930018602,0.06963897231741059,-0.019807738815394372
NTNG1,-0.036058702418346356,0.015569944369217844,-0.0029981368393903127,-0.044170446758479684,-0.03896875683228132,-0.02032216157566428,-0.035135297966994196,-0.020337389744367683,-0.03456559746695313,0.080673214666179,-0.027175771135258375,-0.046131755676394666,0.14128047067874233,-0.004002278620691757,0.04917305227265224,0.007257598406727824,0.08990647151563755,-0.023641333862606834
LRIG1,-0.01249458887489972,0.031044749787264646,-0.05237034788930297,0.025433812280574397,0.06341623305149781,0.047456554709362025,-0.003851056417766333,0.004037091381128822,0.06959921567837964,-0.03788051389589103,-0.015999923997814875,0.07741087507544041,-0.015692182075416807,0.03990173789503923,0.022010304412702693,0.07764099071519706,0.10952375099020424,0.02609640378268881
CPAMD8,,-0.0076137996283865755,-0.02167652835108522,0.012244819124805536,-0.0157625272412621,-0.013883434741448984,-0.02946288166593242,,0.0441602219227011,4.4282741619686134e-05,,0.04711036576108503,0.04883417267974185,,0.09324383972789571,-0.0019679054467098204,0.09521888124986659,0.04853814263754905
GHRL,,-0.04020512302695381,-0.037231249455088454,-0.037379842963536435,-0.03352123724026055,0.02531729796146902,0.025287776687000708,,0.03137484541544385,0.04544807354029933,-0.04015466932347386,0.02684995088478891,-0.04563007903449631,,,-0.038787963865322544,-0.0009792037987773228,-0.003000917471447144
NPY,-0.005759672565352167,-0.018117221637476342,0.014839907861762676,0.010321269069383604,-0.029134329295969943,-0.014454983354303858,0.026694251006240184,,0.011483765671397571,0.0402826356036364,0.019206715152195904,,-0.038544846518415034,0.04345914140344264,0.017445577672294446,-0.02933570095089058,0.0016688616908956296,-0.039435724083950456
MMP2,-0.050607820581657185,0.017018777470823553,-0.029884239361323024,0.02145352789989887,-0.010518883664587383,-0.052494479523562135,-0.019153980434437865,-0.025064462478780893,0.05598703803138121,0.12306937335036208,0.020627784421565303,0.02586056173961094,-0.01984939672661283,0.04052030226616595,0.019521473431631527,0.07032547953098606,0.04223425177827036,0.04351355831203416
LHB,,,0.01187227851376584,,,,,,,,,,,,,,,
PPY,,0.05795976071888288,0.03739821490733016,,,-0.01014653211802414,,-0.011479251394587418,,,,,,0.047838055317115435,-0.013511184244259926,,0.01687407911605387,0.1129017618919977
ALKAL2,0.05125031032815563,0.0837027407108197,-0.01860434228564282,,0.1380931879112295,-0.024475071182278197,-0.005871082557655663,-0.016299690524836548,0.08723294176814818,0.048284474538287346,-0.05263516796480792,,-0.03984696304637109,0.005806220911893828,0.039781562324025924,-0.04970237159193268,0.06711121665103081,0.008234921263845212
CSF1,0.009042753711771908,0.025424453533676842,0.010414209952496575,-0.034310274976852365,0.04683647741778821,0.01167965017042299,0.021506164607402952,0.016153794401512652,0.046902553175554924,-0.03112548163813822,0.05446106851282935,0.038372521381537565,0.01658606966570287,0.05359421140506488,-0.03991623579219526,0.008236935990694513,0.01822827603838373,0.10243055907224849
SEMA4C,-0.018231330846069416,-0.02458673547651037,0.013751202839699099,0.04432334759532362,0.03399536991767316,0.031214684109701622,-0.0025155577602870983,0.03800363960018328,0.09651216138299294,0.01172117521576915,-0.05180960558668809,0.00798076049493613,0.01184714068882596,0.08554913220101323,0.026317612844218966,-0.010544585532112752,0.013654178096434818,-0.0419525840695643
BMP8A,,,,,,,,,,,,,,,,,0.02177358595562786,
ICAM2,-0.05162170729081084,0.046275871724259954,0.016818780502894558,0.021409428295161705,-0.0033893041794225303,0.02644382495442528,0.004555071453417882,-0.059885543579160885,0.04868384076776595,-0.020742695602247375,0.04586180665334511,0.0762900016298572,0.024552111073450823,0.0007048284734840037,-0.027447049615945424,0.06963805203514505,0.047176684237291856,-0.05513764386544107
SYTL3,0.016566140475131018,0.033272781616290596,-0.011304047049883498,-0.0279153878508506,0.06298957232107419,-0.03200876057240603,-0.015169130508608644,-0.015184559044890689,0.02537269082463488,0.0915986277188499,0.1348752753680906,-0.02107213282407771,0.05400414698536963,-0.001837747120627315,0.02248681411720889,0.05667833946176411,0.04603148494583977,0.05390470766713993
IL1A,-0.04375890079538637,-0.0024464306169400037,0.026688239633756047,0.05323341831562344,-0.03428893076299581,0.001134731357591379,0.014232566083394259,,0.008409173820394166,0.027370416041501536,0.001798029624319504,0.08569622655458117,-0.0009372549294535124,-0.01781257854658728,0.011572652958098555,0.08984986533705018,0.04200536929228127,0.06167372111008409
HLA-G,0.011877223745589213,-0.023220141322791422,-0.019939475086454994,,,,,,,,0.024784598154544542,0.04336423608116689,,-0.019287173690023345,0.06556409286029613,,,
PGF,0.06350650859653649,-0.009900594376668593,0.0069452880700188405,-0.03858310860297341,0.04807167546326513,-0.015148004979171497,-0.0262491604827876,-0.0065275647551800995,0.0414447637212564,-0.04871669635457979,0.03828928199275563,-0.04744002122295776,0.13263401965831415,0.016097983965797553,0.039562900217140054,0.057305611514833356,0.05346898947105472,-0.06351800279955895
LGALS8,-0.044179972359205115,-0.008938755567622714,-0.04644245725789158,0.059492010097188436,0.010628790923764895,0.019130112007913445,0.03813241403151147,0.019470558158080745,0.03708641487413821,-0.04427395531385519,0.08501782912678695,0.025130107107398228,0.001419396652491458,0.03797872977670462,-0.04085477868863029,0.025066754822691054,0.062188127791978354,0.013179988286460147
DKK3,-0.039710073129521684,-0.05031670644536421,-0.06740035252775771,0.0676892435304903,0.0046969314593698535,-0.03847746677191491,-0.004583302785847519,-0.014617772863122021,0.048598026120239175,-0.059644219898531844,-0.015728127006930718,-0.0016696166835666116,-0.011285649510795673,0.044814909558376595,-0.008210311339803622,0.08801414973752379,0.07698086072608747,-0.130731249722706
COL16A1,0.0033075183615310774,0.004019014964798608,-0.030037234831850945,0.05225703064542473,0.00036076590979422746,-0.03503457699125895,-0.009719844885704836,0.0727080274331171,0.002780190885923324,-0.037486155406507016,0.0029166017821513866,0.021647988166088997,-0.03356721674478404,0.021703840168193652,0.03404687922772799,0.11449591456711314,0.03595913719658798,0.04063736432065999
TPH1,0.07694334875199893,-0.01704948086979171,0.015275237144330165,0.06416580801624194,-0.01873766811765204,0.05840521043962399,,,-0.013752909592583374,,-0.04111905717927429,-0.04994156638789726,,0.04156009095378228,0.007192858211326931,0.08335462518478842,-0.009007921417713206,0.06525777535797557
TNC,0.026885588880173648,0.028027842092134655,0.022741574299483744,0.025619174367036052,0.07281043433914634,-0.014892591596979915,-0.06319573343065522,-0.0029894242749576297,0.03640820218599762,0.0691796731847615,0.0578954432210564,0.06390489817043903,0.09533640893860909,0.05814702518195593,0.008460926324323917,0.133385800424206,0.0504627394732385,0.01825715395888154
TNFSF9,-0.01492626403098145,-0.030317673399959368,0.0022587204508377535,-0.032353708131238314,-0.04229850126278287,-0.022936291338311356,-0.024247658384431138,-0.011954147534310337,0.05000498672962587,,,0.06144011846663999,0.11408261086929138,0.023187894653406097,-0.03316474308492745,0.006867111353872415,0.0052559642679404954,0.008185586787023465
C4A,,,-0.022381698517097592,,,-0.012028204888998034,,-0.013612935759557012,-0.01208932997615188,,-0.0541643623511224,,,0.02163756847275351,,0.02869343295821326,-0.003094778428155761,
CNTN2,-0.07536380328731947,-0.00412957768068018,-0.04363231056138492,-0.039309041469514805,-0.032952044130172095,-0.02465314000395436,0.005196215856680888,-0.01441392719511782,0.029917751561448776,-0.038197973466574234,0.08157327789834604,0.08946460207404477,-0.10068730707649881,0.02876657937731481,0.0705087027017292,-0.10753009903944714,0.021136541828533244,-0.09999662997030175
F7,,-0.016633053549850924,,,-0.015762518079553988,,,-0.012410601538297206,,,,,,-0.025693720751871,,,,-0.0029598650329676424
LUM,-0.028653860276306686,-0.010331544053834676,-0.009678350069022025,0.03258246712235278,0.04106491200542288,0.0811741479712396,0.009995002364412617,0.01007089320916341,0.1325357685958596,-0.018851516885509723,0.009450547744369462,0.007027801887634428,-0.010210960624622848,0.05223967793485602,-0.024542880835301036,0.13665348013917733,-0.007874324543598061,0.015663423557462672
BTC,,0.007917601789718143,-0.019805202539263607,0.015641246903646995,,,-0.030053900411103042,,,,,0.02217741018123754,,-0.018588503667948682,-0.022496517263771804,-0.002354781079288859,0.06603774050770933,0.11924294257439955
APOC1,-0.03823866296809685,0.028404241037122004,-0.0005958536755653538,0.025419985879472445,0.0924168586693765,0.017147782995830134,-0.018075730092282097,0.05619647324257153,0.05280107707824644,0.08791544911230148,-0.10915115755469937,0.006314468072210436,-0.002695976124768717,-0.016768669780978525,0.04162283746457814,0.09156452428702014,0.0560022157494983,0.054106828788748854
PKM,0.005755292640698784,-0.022987188112687344,-0.003875621521194617,-0.023626808661998705,0.05503085146541933,0.03507821082499807,-0.03196399140469306,-0.01241221943045366,-0.04057090273608003,0.019411239005202474,-0.004294487856931694,-0.07670724372178203,0.14983143003928875,0.060026658872964045,-0.03381126850184424,0.12138153199252812,0.018007167087299377,0.027614670998244956
TNF,-0.05297037328086078,-0.002204672122432666,-0.01957954302186503,-0.046808018749312195,-0.023133451155072503,-0.02744148960520317,-0.021223431869261046,-0.01766666642557037,-0.028717620797602796,0.06327802613791375,-0.05812488697498671,0.08285715470732599,-0.01795504136078636,-0.01804197745556958,-0.01539974300986967,,0.10147681515177617,0.01071263649789306
GNAS,-0.05155834371128129,-0.03801656526432181,-0.08150908871103511,-0.0030688258165428393,-0.001659164194673864,-0.058275722039601296,-0.025907842718656916,-0.008648878282973522,-0.06765111294187628,0.06249376843163777,0.08740169236569528,0.04570658814461528,-0.02186928261014047,-0.002863464564165271,-0.0009217377764943398,0.12129684254612948,-0.005027112701701821,-0.08795646129382179
BMP8B,-0.02103759114852966,0.01790508893350284,-0.028907102722095283,-0.002221832357050441,0.0119500164265221,-0.021570494363790372,-0.014092140611752534,-0.014699452199179053,0.010352971516410323,0.01699662110725789,0.04722711689939141,0.12173446764929913,0.013433235853061156,-0.011005346407941785,0.011327816553514992,0.05070036353501086,0.03332235276379868,-0.05511621631258919
LIPH,0.04525151596106968,0.04215059164226466,-0.02835467479737502,,,-0.009698021248781318,,,,,-0.046123364663835695,,,0.005918310887045246,-0.017169388596533157,,0.05961256237157661,0.1161142173355889
CCL28,-0.01784802453749086,-0.009699770045789136,,,,-0.014933357299028737,-0.016668026682543805,,-0.010906654735335726,,-0.013960434635202936,,,,,0.013867877916671883,-0.02535371730933737,-0.040344822375962944
PTPN11,0.031189518439399676,-0.02278571285403468,-0.039391068701251905,0.02249944203618639,0.011644700188442967,-0.010745102884844633,0.02963102381941798,0.006991662316654209,-0.03456716379968529,-0.04340182505737837,-0.11459835112138052,-0.04578180743434452,-0.00832365651214187,-0.05925849163367202,-0.022318046554723206,9.135336665770095e-05,-0.057773271611456734,-0.06869091942154577
ADAM12,0.0366290571826066,0.03204481945125224,0.029436531258020447,0.030463727818901068,0.034833687778183575,-0.023249173394667276,0.01955851580541382,0.026332844616910402,0.07226587283327544,0.03498359913114853,0.05057009073776722,-0.021931368808160934,0.0070583009555812,0.025060816636636715,-0.04626782322349,0.12719155923722855,0.022914525632070398,0.005064749821050222
EPO,-0.04924609052836866,-0.022908953251016176,-0.019063255872569806,-0.023248842143866685,,-0.010146532560922272,,-0.011284197812641795,-0.013752911612244727,,,-0.0569921329349501,-0.0028519977772821026,0.0013775327486272718,-0.017831718941679297,,-0.026961571263725677,
EDN3,0.07288146273035409,0.015507195110196822,0.029539913507909313,-0.02381744812497559,-0.02792895779161625,-0.01572662504409467,-0.03369330198066824,,-0.013894821192643665,,,,-0.02980939661789125,0.053788877000136584,0.0682069186270493,0.06525931916019935,0.056275118048838814,0.05696845839863629
CCL22,,,,,,0.035013126875354114,,,,,,,,0.0945131835724624,0.008181022706712362,0.028223384409852764,0.00895091000891434,
CCL2,0.0037855022530207914,0.015795401429878987,-0.008407024280779782,-0.006694533956749027,0.028015853418993476,-0.010948626924336935,-0.0728445527243359,0.004952359632118013,0.05106963226836056,0.01986967659231887,-0.00958083070311493,0.024633937468649676,0.04784971264331844,0.10794209725391371,-0.06962527612264745,-0.0030504233879128256,-0.029186467735953462,0.06345691027967676
DSCAM,-0.0304545028256572,0.006410055344231896,-0.008620938649761418,-0.019264967229674555,-0.014172433382506466,-0.05352297709132361,-0.03106518325146216,-0.01660159098734756,-0.01760045094690117,0.014613409546142816,-0.0387767735264928,0.07545305419132806,-0.05646822970788588,0.02543855369840888,0.05437956690398791,0.011040887086149505,0.01590594649607107,0.13197131328266862
GPHA2,,-0.019002508080041707,,,,,,,,,,,,,,,,
ANG,0.03228814391404735,0.01981431971380959,0.08399277397582723,0.024952483489132427,-0.015477245477013254,0.008444790550434384,-0.009933002489507268,-0.051293306298086254,0.004519574574735196,-0.06160985368293425,0.0358291607266395,0.032457547782582044,-0.013162368706355097,0.04296042874100229,0.01763671167599918,-0.008754587021463568,0.02062879579028582,0.0007253537180873717
FBLN2,-0.02445395481027575,-0.021880417433408152,-0.017151264073281467,0.007892994080473384,0.008453566414089545,-0.03550466109871641,0.030026256453608707,0.04131350673437959,0.03422513281453156,0.03914789198582053,0.0041876417736744715,,-0.03900594527854378,0.016062723922436253,0.027696222699205356,0.01566351828811935,-0.006922723492888787,0.03274218310738486
VTN,0.025511881132439414,0.03289063665453018,0.026892805503858825,-0.007306662231491578,-0.026570462916727787,-0.016669613520883454,-0.02222627033062534,,-0.011427841535414691,-0.023623585396814983,0.16072584921680744,0.1603601799619282,,-0.022738949443242715,-0.012538905284009935,,-0.02353686468555029,-0.030858787090717904
