,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,0.02485085073947242,,,,,,,,,,-0.0055430668833986885,,,0.014209371484799692,
BMP1,0.12830470964249907,0.12920716562894524,-0.06458599156756144,0.0007328591688028955,-0.008850445773461594,0.05018969477802565,0.016298002044728963,0.4086441860291154,0.10568385526183745,0.03760327266971883,0.27060213574688635,-0.025511011125962095,-0.06331288817478127,-0.040667267563450855,0.0491438607650452,0.15096758221975956,0.09347409016743857,0.15034675291917773,0.016703634814825986,0.16378152384074535,-0.03381330571709366,0.03684942538486561
NDP,0.008636949340874266,0.17117130048717008,0.023929061987471446,0.028661404976310232,0.03443701325781076,-0.0033181501029223206,-0.05005359258054799,0.07503087608648006,-0.08833157445870012,0.007844997250511545,0.13627853297833128,0.07502271098204469,-0.06818176307268971,0.11219306235155031,0.158626751735736,0.06206673613914638,0.07068460230182888,0.039424176723658645,-0.010159354553518546,0.03428281809688368,0.2984302087794777,0.07425500538200333
TNFSF18,-0.03750428547017982,-0.000391835524689937,0.009770391436108382,-0.030482202256567677,,,-0.015682680319944072,0.10350922359472498,-0.02078879589138834,,,0.049864369492047006,,0.004722325445416784,,,,0.026271524338761537,,0.03699861056552826,0.06276051382631687,0.0023930690671134327
IL36G,,,,,,,,,,,-0.014668020348155187,,,,,,,,,,,
RTN4,-0.15964619293397392,0.033485198113690294,-0.008812275494525621,-0.029718070538181457,-0.026882201218396674,-0.023704124951397273,-0.1308579980815336,-0.5108258108760265,-0.11879263738060925,-0.003687237315167837,-0.2974770647923904,-0.045166007761900016,-0.065918558341304,-0.008507766899676663,-0.13321055821802558,0.051689539085421295,0.045684224769717265,-0.12679690771921417,0.07808655680129872,-0.07211576236072335,-0.11936283927663295,-0.07925381044943935
HEBP1,0.08454492374557711,0.06458669305878387,0.006767696889934059,0.0350456591999342,-0.011577809204153723,-0.009512991950857558,0.07141946628227541,0.17326976486223233,0.003412689426305162,0.003479431420113566,0.03499810666733063,0.0019866836267733107,-0.03641053262389361,-0.033613238773919356,0.03026985761761912,0.00439613868357316,0.00597061940951178,0.019720436713448006,0.03243710658827088,0.03303431682118684,0.19588717219113347,0.037122790783343705
WNT7B,-0.03937453874397526,0.02447529183623884,-0.03411514394032067,-0.014768373848767197,-0.012832549813634997,-0.04666376477060837,0.03548623132466635,-0.18469085631437615,0.05987357363082289,0.029652908857166798,-0.06867002209020553,0.0032841482457982595,0.11972651404075661,,0.0184972459064742,0.08017258127460429,0.009787082121310561,0.010785749782343697,0.025078316637946445,0.02109084233654908,-0.02453472499702236,0.12817618934385086
PTMA,-0.09381718743594006,-0.1341385303625112,0.012500924268287096,-0.027592019364064965,-0.029347628461029736,-0.020324531118811134,0.1884034460656627,-0.25459817895854425,-0.09701022110106763,0.020074476211166044,0.3574247450976619,0.05236353062704713,-0.1687726013859965,-0.06122313019385493,-0.2220272610393136,-0.09816130961715984,0.025497991562561426,-0.12714322733240688,0.0824621556639444,-0.01035079907682741,-0.20291712591591146,-0.1753718223560303
FASLG,-0.0028878369369496875,,,,,,,,,,,,,,,,,,,,-0.04537641949270393,
