,ZH1007nec,ZH916bulk
IL10,0.30185414813381556,0.11691792690646044
SEMA4D,-0.025480682561572328,-0.006115905830786217
TRH,0.021527700921955207,0.13537024621596225
SEMA6D,-0.009745117527651337,0.019868815118879647
CEL,0.1501259905305671,-0.028062068532120694
PDCD1LG2,-0.03028380902031826,0.03474028443091929
SPINT1,0.029776783779609874,0.060207686517749145
CTHRC1,0.026347495215375605,0.07289971542534883
PODXL,-0.019949799384291908,0.15580907946034694
JAM3,-0.012783027068532217,0.09845131726017403
TGFB2,0.016541155331751448,0.056156483099768374
COL18A1,0.18273929443048156,0.13952236352364666
NODAL,0.12142105480948494,-0.05471716245845935
INHBB,-0.04245478691430013,0.03165663944984586
LCN1,,-0.01842364099575625
ARF4,0.08965345586152242,0.03928743450838652
CXCL14,-0.022171012996631764,-0.03532641815369024
LIF,-0.07678776118349552,0.10816519239901017
IL17B,0.042837115492858555,0.07375008148571285
MMP1,0.16826293767047962,0.012603479652958946
MATN1,,0.03398124186482366
ADAM28,-0.03044668928122182,0.025550652119253316
TCN2,0.12259289866205836,0.11921934995083455
THPO,0.07107834052707898,-0.011067566039160507
CUBN,0.06327823563803976,0.028365470858186255
TIMP3,0.12262317536226297,0.13907396024918026
PIGF,0.06962215611504528,-0.010984104568892934
CRH,,0.04310523182178829
BDNF,-0.015078850058409648,0.07218743264483363
CCL5,-0.017905050394593582,0.07019562034551868
GAD1,0.022671402760771554,-0.030549036501902698
COL14A1,0.1446245833890315,0.04375621986652592
HLA-A,0.05028993506123713,0.07682683761017461
FGF18,,0.012827838865229632
ADM,-0.05940699727410574,0.07204467425401567
GNAI2,-0.003030345755679698,0.12134852135151745
HDC,,-0.01898299785169219
COL11A1,0.012604277725422894,0.09730706237991436
NUCB2,-0.03901260645023515,-0.01869618863189961
FGF16,,-0.01870527660854606
CXCL1,0.057997996091033024,0.12154715442058255
VCAN,0.07467950891224784,0.07746933603546226
MMP7,0.03166860479321893,0.06502009601138432
PTPN6,0.05537314006405697,0.11448289348645344
PTGS2,0.13595004332972704,0.02611345393037794
XCL1,,0.026746171088003166
CD58,0.08028676585850171,0.10497516570699178
TNFSF14,-0.044800207171516906,0.01175255646858141
CNTN4,,0.0017129253329653126
MFNG,0.005171096137482738,0.04191963312043489
ICAM1,-0.0989456586016299,0.08540142460208003
PROS1,-0.08062660200410766,0.06573233186682467
CLCF1,-0.06714455653363274,0.0811544856401847
PSAP,-0.017410866388486174,0.031118876483001774
EFEMP1,-0.1228567198752719,0.06516789910212208
C1QTNF1,0.01736055800512726,0.10330865918992994
ALB,-0.029343356399758293,-0.008552479367254538
EFNA3,-0.05895079308853256,0.022289904684861327
DRAXIN,-0.004869464603336128,0.050947044898149954
NPTX2,-0.035612885107322176,0.015094257639921622
FGF11,-0.021282869912041175,0.024595353755797016
CD59,0.11927207459725032,0.10287251863877332
COL9A2,0.07690324949643072,0.060670177192931045
DLL3,0.057713399098280674,-0.046904360346901805
FGF5,,0.0628560860985305
LIN7C,-0.02658353469999949,0.006324411297396634
GDF7,,0.10099964445070617
PSPN,0.06459057690483294,-0.046695642333151516
ANGPT1,0.06741571222884608,0.03383420105751041
PNOC,,0.04046513665881963
L1CAM,-0.039755619326060934,-0.07822081908574316
APOA1,-0.08496664259999247,0.018194973666018757
PSEN1,0.012451650797692164,0.009954733401586037
CALM2,0.06125139109659485,-0.10413351370915729
CLEC2B,-0.07544055391517614,0.006442272063595807
NTNG1,0.020698614937202504,0.048344585960341815
LRIG1,0.0856708709951349,0.012368196255819952
CPAMD8,,0.07792992945807714
GHRL,0.0298017006138999,-0.018137929211588143
NPY,-0.050745841663591564,-0.012963379021425544
MMP2,0.11177036115654444,0.10185856425285536
PPY,,-0.023475342733405152
ALKAL2,0.05666407181498434,0.03774762938353256
CSF1,-0.06111704162207879,0.09915676994175777
SEMA4C,-0.017699468590266124,0.04187235044457139
ICAM2,0.08492027863736365,0.06687326654040138
SYTL3,-0.08672918694644675,0.11174140458994546
IL1A,-0.07077123531974579,-0.03260349773141439
HLA-G,-0.012367916532233429,
PGF,0.12760138601221707,0.049549435599532995
LGALS8,-0.020047099131769608,-0.01848155763987393
DKK3,0.1906461571889071,-0.047804207025512906
COL16A1,0.08640609918194907,0.1382649978438883
TPH1,-0.012520999525118688,0.030082107765950522
TNC,-0.09669281148682421,0.025807130692454997
TNFSF9,,0.10806757382358766
C4A,-0.04852646510277825,
CNTN2,0.09696307595409202,-0.020518225095611766
F7,,0.07358493459312275
LUM,0.1769726590220636,0.13039550395037355
BTC,,0.020533262538685617
APOC1,0.03228970679630103,-0.03516835177468203
PKM,-0.14189661000948614,0.043290291296383614
TNF,-0.08247403045416146,0.0054329979767938075
GNAS,-0.11919225864231582,-0.05010779195755449
BMP8B,0.06881607068977369,0.02132664763846127
LIPH,-0.04132244429045621,0.1434244954960774
CCL28,-0.03758171289306988,0.0881962558658167
PTPN11,-0.07965602103076955,-0.09041089535633447
ADAM12,0.041405123760105085,0.05467214555690559
EDN3,,0.08423403344345776
CCL2,-0.137317033638595,0.11839424689754863
DSCAM,-0.0901219536210312,0.10482191198669247
ANG,0.029450492362896402,0.003710594550203052
FBLN2,0.003833690707503503,0.10712626648123069
VTN,0.08671465445971452,0.061018688159154705
VEGFA,-0.12540197159522434,0.020790630505954675
F10,,-0.007199346298053176
SERPINA1,-0.04588296938769591,0.04584048147965917
VWF,-0.002542767619330447,0.03850328857208196
VASP,0.043303524520520706,0.05317356998223307
ADAM15,0.11385406681704033,0.11238910772188217
WNT2,0.033704215694657334,0.032951952782536834
CALCB,,0.03988499501592045
OLFM2,0.0954707289019043,0.047387581351223104
MFAP2,0.17434191488644926,0.10065075314700157
HLA-C,0.11473991269873673,0.05078528104059116
THBS1,-0.024704179465045755,0.16468583434792491
HSPA4,0.0012393106759162346,-0.031940185148328526
LMAN1,-0.018453816668875883,-0.004422317272501177
LYPD3,0.09714778872533428,0.023755838381741584
APOE,0.025984419399196577,0.025224648779231924
SOSTDC1,,-0.027118165055396014
ANXA1,0.05787582564580483,-0.020637361867906975
WNT2B,0.023219250552023417,0.1203841300672117
AMH,,0.04513238787346183
GDF10,0.16873200269151348,0.09312278101457462
EFNB3,-0.058874041715336646,-0.002928442017294208
LTB,0.07950375978014805,0.03167450792587829
ANGPT2,0.13392440303601413,0.056572108187114445
ADAM17,-0.05617505419022073,0.10734492264411173
LRPAP1,0.07063638665031567,-0.04369351585287628
NID1,0.18741108081899102,0.15639355700279772
MST1,0.05348288092667929,0.0021431492717496913
IL13,0.2861120213543486,
DCN,0.14965458960929556,0.10998872751020113
COL7A1,0.08350807998204196,0.1611260803909914
CALR,-0.07113096241163856,0.10407128846774624
PIGA,0.053493573495251696,0.11939667151575985
CD200,0.08772368816691647,-0.02763631267520938
GRP,,0.12151170289800418
CDH1,-0.005161120227136957,0.016820306754449028
LPL,-0.06491788560578596,0.06723713718406545
SEMA5A,0.10343210543994626,0.038128565578382116
SEMA7A,0.032560336553334894,0.13495378333765767
SEMA4G,0.0375411308426444,0.0038974672443175796
SEMA3B,0.17785505663411066,0.06210073732482231
RPH3A,0.08370489715601043,-0.0007037319384844378
JAG2,0.0743664374508796,0.10635140676826269
CGN,0.0705979610439863,-0.039002443842815746
GDF15,-0.10143759270921428,0.0843128426067029
SEMA4F,-0.024502956559239945,0.06476527826281082
NXPH1,0.07837672483439694,0.020861156621796932
ARF1,-0.04970585098776932,0.07840577726489371
EBI3,0.11222735390049011,0.06148472740647256
TIMP1,-0.10151492809425292,0.08718165034290863
SEMA3C,0.19485901521386187,0.11591336967344375
GAS6,-0.08173274346670217,-0.03408190276114433
MEPE,,0.027504096505313796
SERPINE1,-0.09545337203308213,0.09930636662814056
RSPO2,,0.001295317591374872
SHBG,-0.035293810191288945,-0.008380694451337167
LGALS3BP,0.025039735926077552,0.07482791701060239
LAMB1,0.1049079763578811,0.09054085789910807
SPTBN2,0.10981486455931382,0.011595326303892433
COL1A2,0.1701559417143719,0.15418600205128552
DEFB1,,0.0993750228414469
CEACAM16,0.03451269018383933,
WNT11,,-0.022062484632438158
LGALS1,-0.09691378704119027,0.05440136217320451
BCAN,0.17597478066299452,-0.035047313317024646
ANOS1,-0.028528016173888802,-0.05527561034947617
EDA,0.04966831686432316,0.039530903219473994
FGF22,,0.08247103715293078
SHANK1,,0.025678699374371398
RAET1G,,-0.02031850479765631
TGFB1,0.08858945223918832,0.0938572809909932
MSTN,0.053715365270499596,-0.02747482819842015
WNT4,,0.12014095382602157
TNFSF4,-0.0560491934694917,0.172013044454399
NTN1,0.00286528774242259,0.11890771963036284
CXCL12,0.08186417505270573,0.06471853247032476
GNRH1,0.040489472967959385,0.08103465592298768
RIMS1,,-0.06109904299671842
FGF14,0.05925758353393322,0.005442473261839064
IGF1,0.11465020960345469,0.06906189630866251
TNFSF10,-0.008930321094706963,0.016866406227420968
GDF5,,0.03112958700180683
RGMA,0.09567616652685362,0.04508329454857102
WNT16,,-0.030854188690031654
CX3CL1,-0.12253475457777878,-0.0027837594000414763
FGF1,0.08060076215585701,-0.08957815592311107
ALOX5AP,-0.10315827262835921,0.04573327198877702
IL1RN,-0.047013189987902396,0.05840852378789475
NPW,-0.033489293645123985,-0.03757658172706983
CXCL9,,-0.020532145150800415
ANGPTL4,-0.08301095292316317,0.12293449901020452
UCN2,0.041393035930085274,
OBP2A,0.010670223366005649,
COL4A3,,0.11970473997065516
NRG3,,0.04833440820455253
IL23A,-0.044317033860173397,-0.027276653403498753
COLQ,-0.020424342515297712,0.05373207253787483
TNFSF12,0.04520484740272476,-0.027856369387129088
DKK2,,0.03036282391163576
FYN,0.11472196270761321,0.019544807141615293
ACE,0.14618917653706393,0.05867717239952462
IL18,0.11072068549541607,0.026410321239981657
PPBP,,-0.022772429131474328
CCL27,-0.04159020049620128,0.12511721033277315
SERPING1,-0.006234632156032947,0.10756713507066332
AZGP1,-0.0019446879864215589,0.0673613358220725
INHA,-0.05579854446788741,-0.03667794202040564
SEMA3G,0.14532238295786867,0.0633030642610299
COL6A1,-0.01306582865295788,0.13460075470432348
FGF17,,0.024819109608404007
TNFSF8,0.04979144238177993,0.13175865125403355
FGF20,,-0.018983011008054808
ICAM3,-0.1073363018286309,0.03969587405929722
LAMA4,0.17328292161282438,0.14950194023405208
DLL4,0.06372500166412154,0.14891055929033936
SEMA3A,0.04943048368631285,0.012793489048912188
RLN2,-0.04942333027993397,-0.022301407696848498
C5,0.08200018069355876,0.07858924110629208
C1QA,0.04495314614169149,0.0495155548665161
COL9A3,0.050117822793660144,0.02751302315449168
DLK1,-0.13539325894198642,-0.018070488405478122
HGF,0.19513121121532942,0.01726644900722186
P4HB,0.002142420294958543,0.08385025162807819
ADCYAP1,,-0.02057330090052626
GREM1,0.05224786066982717,0.1127171295870675
EGF,-0.043774841052841615,0.06463675660535331
VEGFB,0.002476457662810739,-0.05381572206938934
FARP2,-0.04818038969698872,0.02863379536857193
LAMA2,0.09597113340676681,0.06700045918863773
NRG1,0.013754744824927114,0.076675400388341
SPINK1,,-0.04987093286365122
EFEMP2,-0.11583493186865158,0.09163375200342863
SELPLG,0.08419964287216404,0.0855161923715366
HLA-E,0.004851815081243188,0.07777724256379599
PTN,0.0703202788953811,0.06113186355672587
CD274,0.11336725817229902,0.040168035192196735
FGF10,0.07169713885038308,
CD14,-0.12562849611832907,0.06637953228298918
SFTPD,-0.0448003240554315,0.05396445535311993
SLIT1,0.16305805735481138,0.00935490777942605
BST1,0.14693367476816682,0.06701028057686845
AGTRAP,-0.007579081032778932,-0.006997997931002082
LAMC1,0.1282283372278913,0.10064069078093776
COL6A3,0.06479760603773219,0.137208114504167
FN1,0.1877075938088327,0.10331341248785207
MIF,-0.1436168276962153,-0.0664932810569679
JAG1,0.02035036478654437,0.08736913929714249
NID2,0.10527092887965436,0.04826636224211274
EFNB1,0.023244613033169163,0.10517900525874181
COL4A2,0.15476767898940677,0.12953219374569078
SPP1,-0.18128037618463724,0.03240059473294084
PODXL2,0.02540013001946815,0.04665472462411475
FGF9,,-0.003796737616619382
ITIH2,,0.12223679887418201
ADAM10,0.07384372445635579,0.05705036101051074
CFH,0.18467409854064112,0.09587711671022804
COL4A5,0.09671328422781852,0.051087177961195655
LTBP3,-0.05235079429773571,0.04195414832318731
GNB3,-0.03827034979988873,0.02583558311113095
COL6A2,0.01982736527425921,0.1503398479535296
GDF9,-0.03645331871690012,-0.03525421427198671
NCAM1,0.10534903895409568,-0.08440551156450665
APOC2,0.03161013264127819,-0.015205894290619233
BST2,-0.013270300166973718,0.08283874804648725
COL5A1,0.14841218358019972,0.1311104717981937
CALM3,0.017600737513801895,-0.0829281844507944
THBS2,0.0061150361244115825,0.13957964979415113
SERPINE2,0.12165926615815865,-0.02163906062417035
EFNB2,-0.13905853502409768,0.09003583776998042
PROK1,,-0.025433025421652038
MMP9,0.10430779163281884,0.04303292782819902
DMP1,,0.11840168673628026
NPPA,-0.052810714137695926,-0.043297090273157327
APOB,,0.05748774701471389
C4B,0.10829838288165144,
NTNG2,0.028550235838684483,0.04059023770990037
LAMA1,,0.034224130440237366
UCN,0.009628238116373486,-0.02825060977267056
ARTN,,-0.008832316001401557
PDGFD,0.0912379255958679,0.048819007485905834
EDN1,0.15064797481903536,0.03566093027182365
ARPC5,-0.0438254267307254,0.018156566734253858
GSTO1,-0.10582760729983454,0.000969770769711713
SYK,-0.0072288342914829445,0.01652108971291925
ST6GAL1,0.06497825598999321,0.0004415153443000907
WNT3,0.12321623003071204,0.017986202580341323
HSP90B1,-0.13297749068548753,0.05836493692624513
ZP3,-0.03021029717020265,0.10496472740271681
NRG2,0.09166446938513463,0.06479482213420892
MELTF,0.07088163622122562,0.023037215923939886
NLGN1,0.03676959628329642,-0.026600565954898542
SLIT3,0.16703261034012165,0.11288285449355177
CCL8,-0.08536269305552037,0.0821110088727247
S100A4,-0.12357265915880915,0.12540479958887987
TNFSF13B,-0.04511433107477474,-0.028446300380628002
HSPG2,0.13557923308107775,0.11822603755026656
FAM3C,0.04093053101859828,0.034582768988154516
FLT3LG,0.009848548679508594,0.041883998451970154
A2M,0.12133913478733303,0.04809057161149862
VCL,0.003567845631596265,0.11505024532836089
FGF2,-0.04012847469659138,0.128262872779672
AGRP,0.03896588816935685,0.007322631656706991
CNTN3,,-0.0045469470641986065
RNASE2,-0.01958375853346406,0.07623580354767866
ADM2,,-0.02031849464712619
GAL,0.0021313352957801754,0.03825267891962505
IL36B,,-0.027276627578260416
CXCL6,,0.2536676740001626
PDGFC,0.010019468023178971,0.07068558013587926
COL8A2,0.03228242385138345,-0.006242503918983973
SPON2,0.13203899563393875,0.11395861471360827
SEMA3D,,0.02763769887477639
BMP6,,0.003092297757583727
TIMP2,0.03197998195654302,0.09561387720316175
EFNA1,-0.06211066407994957,0.06528106516728757
S100A12,,0.00993946936240689
TFPI,0.061049070068837336,0.011998826995756637
GPC3,,0.09368961368747113
NMU,0.07682863256309652,0.07848270034116757
SCGB3A2,,0.14680713714962743
LAMB3,0.045026535341998374,-0.012847375765363338
LGALS9,-0.02050106857685249,0.08707300781310964
VIM,-0.08472223519521743,-0.012692310045826185
PLAU,-0.13589497121662847,0.062211673447848004
TGFB3,0.005797563955690351,0.02351800476147719
APLN,0.11849482578035099,-0.011203788773310661
SHANK2,-0.04986728858699065,-0.0006818663245701372
LTF,-0.023091948435018477,0.07075084668613281
PYY,,-0.018983011008054808
PENK,,-0.03457905334595967
CTF1,0.010773599892844364,-0.014884182184470645
COL3A1,0.14147112951462484,0.11459510852073002
S100A10,-0.14474327091711606,-0.024321404067753592
FGF13,,-0.03854067497865057
SEMA4A,-0.08183847027063125,-0.05327601186003499
EFNA4,0.09085156529820172,0.0895262306786098
HSPA8,-0.03588142476835335,-0.08723160316918278
NPB,0.010724920511426643,0.014018654465997581
ULBP1,-0.021252539337975204,0.0009185752567026843
SEMA3E,0.05695189234920659,-0.01948190994108737
ADAM9,0.009740726195870825,0.07513716433271705
ASIP,0.005709726038400692,0.027671803358720933
IBSP,0.15539389865347028,0.09473277001685514
FAT4,0.21468546552344048,0.022330383743626205
MDK,0.11524673319740074,0.06660484306537509
BMP5,,0.061379780912793516
CAMP,,-0.026060242603267333
HSPA1A,-0.09343329139604709,0.030072066835745277
SEMA3F,0.13815065906349555,0.03722827152596607
ARF6,-0.013904564560358481,0.07468319337349379
IL6,-0.04480033893163172,0.053085703144782524
CALM1,-0.06503092531165428,-0.10553766513279464
VIP,,0.07010739791746912
NMB,-0.08087478171227336,-0.03815058001935761
CCL26,0.08758009348491633,0.13672620142904268
FBLN1,0.20553008128446562,0.11064985616048298
SAA1,-0.010445303218330437,0.023240924329514516
MICB,0.11587397820380319,0.11350864420574679
F13A1,-0.02846958962207953,0.13029922279874037
CXCL11,-0.03702125363466389,0.033236949573068934
COL5A2,0.16061070718069098,0.19632607768664773
EFNA5,0.0033363678941584853,0.015686104914152812
AREG,,0.06077809753020169
EDIL3,0.07324584874442872,0.01947106784480168
CD86,0.03793667819112961,0.05442915102294165
AHSG,0.02665969343648633,
HRAS,0.05786178234447987,0.059396728743360785
C1QTNF5,0.04001277228353576,0.08244274589805159
RLN1,-0.03645333260007289,
COL4A1,0.16931951191573116,0.11941847296433476
CCL3,0.0428999198773461,0.017394337319134708
BGN,0.17475603639447032,0.12276443789697043
RETN,-0.1579971427850231,0.19015754228260526
S100A9,-0.1857953196015746,0.08899226976895812
HCRT,0.05777723212319905,-0.03299848344765196
FADD,-0.05905873493033162,0.028747637984064784
ACTR2,-0.016323098329179955,0.0038986309291517782
BMP2,-0.00326018518059288,0.04521884801089184
PDYN,,-0.05971735020130436
CD55,0.004753306800487135,0.052901653016160496
OSTN,,0.06337313481228356
CD6,0.287394800675046,-0.00908048085645189
IL16,0.11040059086733395,0.11719535408988753
LAMA5,-0.08104280985736596,0.10172069134182309
RGMB,-0.022525127742188542,0.03835644015719641
IL12A,-0.0755764175651919,0.09967381245516842
S100A8,-0.13029980119777465,0.07123895812581095
TAC3,,0.038407698716740456
MFAP5,,0.07381992593306501
CXCL16,0.06288705476743849,0.008873428049768664
AGRN,0.19744833608249096,0.11832154240312846
COL4A6,0.11631925244681475,0.07163040569292377
FST,-0.03015171868830918,0.04009257628659599
MEGF10,-0.016853256627960108,-0.03798858220458515
C1QB,0.051972494325868465,0.053643815990345706
HLA-B,0.015838967943758598,0.11582855578606455
PDGFA,-0.06910485679025717,0.006098120157840828
LAMA3,,0.0419472732811414
DKK1,-0.029962505925996103,0.11559156775570997
INHBA,0.05219180993382683,0.13755084896203057
IL7,,0.05466192840914844
FABP5,-0.045871786685341365,0.06146961484636824
CCL4,0.026299605227471164,-0.02056966609373851
FBN1,0.1091206604835286,0.15667838134197676
TCTN1,0.050837786782198774,0.013275968174600325
NCR3LG1,,-0.023462895227907277
BMP7,-0.030443495377971846,-0.05398045985775878
NLGN2,-0.02689091397998276,0.03036232205645585
CCL25,0.08219736780090355,-0.02413554139720699
NPNT,0.05039382768719848,-0.0712906054800882
KITLG,0.032400429974128335,0.019530111892099182
MADCAM1,0.060838390286614495,-0.03821152536204542
F12,-0.02472420933429896,0.08836924731456543
S100B,0.12195763273188505,-0.048456881848380165
IL27,-0.035877612392935826,-0.02005801184524032
CD99,0.05875695864700108,0.020440540616694876
PDGFB,0.10396225086687433,0.05213149752908071
CLEC2D,-0.016680555412666484,0.04595778132711908
F8,0.027356785344188866,0.02296550391568583
C3,0.15864212713678394,-0.024406691908751065
DLK2,-0.01965265730417647,-0.03921849770983063
TSLP,-0.05331627099004192,0.018783139822282576
OSM,-0.0009152958234012196,0.11801233368653302
SLPI,0.020188093244821032,0.02611466933646563
AFDN,0.054037343694167905,0.047692688150715395
KISS1,0.18278963805412604,
ULBP2,-0.09315454001643159,0.0651629691801982
ICAM4,,-0.022301405787791367
ANGPTL1,,-0.022538046616829226
LTBP1,0.0012110022839656367,0.07083357948971394
NTN4,0.36096205112617874,0.14392014801661504
APP,-0.02868656800468085,0.054536505034837604
RIMS2,0.04979142451928855,-0.030187901899542936
WNT7A,0.08247274507700349,0.018958226018307673
GAST,,0.07056064981084115
GPI,-0.0797764803959909,-0.006246790367639935
IL1B,-0.12262162579150894,0.029479325005414097
SFTPA2,,-0.01898300644891615
HAS2,-0.033500332906833144,0.07900655388741384
IL11,0.19454681103046279,0.11493311144043403
SEMA4B,0.05103760149907328,0.09913186521941243
FGF12,-0.020917023802240337,-0.05251141783212311
CP,-0.07712194044741807,-0.006255576019388145
NLGN3,0.18015957593937093,-0.0006159815249115991
GZMB,,-0.013046184546804545
PROC,0.17940143524466706,0.09410455759708135
TNFSF11,,0.289603527166285
AGT,-0.13725104023787732,0.08199534536219556
PTHLH,0.04410499997724192,0.04937603040425251
COL1A1,0.1689325986007723,0.14055189957437184
LAMB2,0.09494322276935269,0.0866645813643545
DSC2,0.11822035762372608,0.05439499251796987
WNT5B,0.05486654000811573,0.02046264663963509
LEFTY1,0.08358353392691534,-0.03031318356606372
FGL1,,-0.00411189406240186
CXCL5,-0.06541834923084185,0.0637925084169011
S100A1,0.05089198111105531,-0.023216454591950663
NPTX1,-0.1159732410397233,-0.06918096192579971
TGS1,0.02046885591150946,0.09358490794104322
SST,,0.0006498231135756877
IL34,0.2183921186895606,0.03092210963815694
XCL2,,0.0663383649447083
TF,0.047885414216749925,-0.03125737238669783
IL33,-0.06505172433675498,0.04242731234367056
RBP4,0.08169134087869784,-0.05698366127910814
CCL19,,-0.02901803335702151
CCL20,-0.05620453596427323,-0.013276794194165095
NAMPT,-0.1981943727200328,0.060204008012712806
