,ZH8811Abulk,ZH916bulk
SHH,-0.01686343562579277,0.04664014240231968
PON2,0.016641597976428987,0.017593742424644957
ICAM5,-0.0458015205262784,-0.05332860784365701
HPX,0.0010868121311012704,-0.013792948912356436
SFRP2,0.044933364232553945,0.08285158085249088
CFC1,,-0.02199494968191199
CD70,0.026889533932748382,0.13869164281123222
HP,-0.043385551651187425,-0.07235130260839602
CXCL2,-0.0034052344163735594,-0.012779214432606014
NPPB,0.02667460351217724,
CCK,0.054322884347691655,-0.017415648130841104
SEMA6A,0.07418189001757249,0.05686035552755963
IRAK4,-0.03422544588101465,0.0024290708006012595
GSTP1,0.07173340337479138,0.06961724146258093
VCAM1,0.0392845066610128,0.032389341267809846
NXPH3,-0.02052812380054222,0.04376721252512273
MTMR4,-0.009676728073536329,0.04010886717595659
LAMC2,-0.020144275606489237,-0.023936818906386857
IL10,-0.03834221515315827,0.032366485040574156
SEMA4D,0.0021012438283331066,0.039531166014263826
TRH,-0.02551860723433904,-0.03749807397506536
SEMA6D,-0.013937600034164896,-0.0062493310542700835
CEL,0.010141053546158778,-0.02557322531453023
PDCD1LG2,0.000631774174757063,0.021881179994955067
SPINT1,0.08197998756005052,-0.004078892820690435
CTHRC1,-0.04724247638442771,-0.01913076097481397
PODXL,0.02876646880377207,0.03597095054423781
JAM3,0.0021681116644166913,0.028609603536578945
TGFB2,0.05102044154320345,-0.007234584157659486
COL18A1,0.03727358668289623,-0.008048925844888923
NODAL,-0.024494442274458628,0.01985691289827184
INHBB,0.00886010498842457,0.025981630329393147
LCN1,-0.026053798578249434,-0.01678963622226195
ARF4,-0.041720541314290864,0.024169771264825703
CXCL14,0.006181659546250742,-0.06823191491124028
LIF,0.07231002889882034,0.019437331358574256
IL17B,-0.022672316743537018,-0.018982991955213434
MMP1,-0.03582049536785328,0.026609863097351315
MATN1,-0.03278320436927365,-0.01729939118741887
ADAM28,-0.010497506364327547,0.03455959039547692
TCN2,0.05440543644396268,0.05867106037255047
THPO,,0.05367785709828228
CUBN,-0.054089721266182576,-0.008301593351246452
TIMP3,0.03491348464017971,0.009375269687762573
PIGF,0.010619632217075492,-0.05829426496238656
CRH,-0.013797394980922834,-0.008923036241500225
BDNF,0.02617633115115076,0.06778236217578974
CCL5,-0.018045842489887165,0.03839134946379382
GAD1,0.02961311473919026,-0.053901635506076365
COL14A1,0.024333812488768324,0.00033638487258104665
HLA-A,-0.020237673331326016,0.028263379125347092
FGF18,-0.026804109145455522,-0.003020865119294552
ADM,-0.03990061871044693,-0.0004638821394775016
GNAI2,0.009473129800000646,-0.07816294578783158
HDC,,-0.017299383352688328
COL11A1,-0.0025483473058424393,-0.00046504916823071477
NUCB2,-0.05143505153186263,-0.016983863289341435
FGF16,,-0.01704629338829465
CXCL1,-0.05507929939536066,-0.03309501970901663
VCAN,0.02885535020005857,-0.041675085096646754
MMP7,-0.08790777581580085,-0.01369859219778188
PTPN6,0.03205858761741575,0.04482676315574823
PTGS2,-0.052501033159848644,0.013442604891646661
XCL1,,0.034385674484503685
CD58,0.030788615686270247,-0.004176982535393766
TNFSF14,0.06341061118631497,-0.0602898584599868
CNTN4,-0.02293190858223498,-0.02034184823590137
INSL3,-0.005943403190461163,
MFNG,0.0579459449117796,-0.0024552228307184545
ICAM1,-0.03345176942600603,-0.03977009002520409
PROS1,0.0021643480775887635,-0.05935677070870065
CLCF1,0.017525684888166942,0.0419484096118162
PSAP,-0.016048982909862036,-0.09807585729105951
EFEMP1,0.08888583583495116,-0.022419401737253795
C1QTNF1,0.0037296939725188407,-0.06687575921525514
ALB,-0.03534790895270616,-0.024492821152271946
CCL13,-0.015916970222156577,
EFNA3,0.022893976000045616,0.012535848553240641
DRAXIN,-0.048188661043913256,0.01871708787597456
NPTX2,0.05737703828837911,-0.07655831688687018
FGF11,-0.00865942845021456,0.029829056229347773
CD59,0.007016521397809663,-0.09255292241617931
COL9A2,0.09622384482095271,0.11405095541250303
DLL3,0.0045780153268213,0.051769726402611925
FGF5,,-0.02924113808642554
LIN7C,0.021319037826449647,-0.0018950848462474092
GDF7,,0.05464810761608718
PSPN,0.05714226447185091,-0.005795755348645732
ANGPT1,0.011670459243171725,-0.026027800626492136
PNOC,,-0.055957157487441296
L1CAM,-0.0033369188736936148,-0.10290988500074638
APOA1,0.02078468706613079,0.012637421204793338
PSEN1,0.0353654230857728,0.08283964360985699
CALM2,0.022501066610342853,-0.048798353914048256
CLEC2B,-0.000289200278356479,0.007889675693505353
NTNG1,-0.0012907965036100476,-0.02070798662466299
LRIG1,0.02179808201636032,-0.05805243644939628
CPAMD8,,-0.018751071239291248
GHRL,,-0.0165292644031573
NPY,-0.07557948919969411,0.010219732577180216
MMP2,-0.02319506746844413,0.057680256969346595
PPY,-0.04416260571950296,-0.03356671579629578
ALKAL2,0.010446042487276472,-0.03510628458648668
CSF1,0.015978129409457625,0.009646290290582556
SEMA4C,-0.0052174165483923444,-0.04456375046491593
ICAM2,0.006749531179349576,0.0022452856234467487
SYTL3,0.02194395371715928,-0.024407299234666568
IL1A,-0.02866643069216284,-0.01319888151074703
HLA-G,-0.035109825392878734,
PGF,0.010504066792156467,-0.02486019763403661
LGALS8,-0.07901120620879298,-0.08664145118334426
DKK3,0.053346050059756185,-0.07569899490841338
COL16A1,0.018960406378528333,-0.00947502265060029
TPH1,0.024695710066314866,-0.024796465375520427
TNC,-0.005015792086383404,-0.07438126517120278
TNFSF9,0.009097284220389305,-0.04688334930563803
C4A,-0.017720615102157642,
CNTN2,0.03511509738699524,-0.10333624780894851
F7,-0.022326951906654832,-0.023177383689101345
LUM,-0.006342259236839749,0.0035399025268974486
BTC,0.010760608879255158,-0.04721992105861185
APOC1,0.027305994556721967,0.06033317042700777
PKM,-0.052751743050355335,-0.044373647364320756
TNF,-0.015677852454363563,-0.018038765537788905
GNAS,-0.08296444511792085,-0.03970872336496893
BMP8B,-0.004616137951974148,-0.02062808646293292
LIPH,-0.015916976076031025,0.11353766642215819
CCL28,,-0.027291856324727786
PTPN11,-0.010675795872226918,-0.018416347415910226
ADAM12,0.015257337029011955,-0.0888862502856979
EPO,-0.017286242517902676,
EDN3,-0.036980684392750374,-0.028764096501188607
CCL22,-0.0195643033776336,
CCL2,0.026092333749678325,0.007310062960000725
DSCAM,-0.025099798868159023,0.017189866685947693
ANG,0.007961177957213818,-0.01846466274008896
FBLN2,0.06761042693039272,-0.033071997363388735
VTN,-0.019759358153301564,-0.02924114823727847
VEGFA,-0.04662617180344312,-0.0024687654291140897
F10,,-0.02374894976093384
SERPINA1,-0.05813835883626932,0.0820912796719134
VWF,0.0853188279063368,-0.005039899423068069
GDNF,0.00522771885737454,
VASP,0.03800760856233088,-0.004802868215060668
ADAM15,0.012279535767799967,0.02761538432409502
WNT2,-0.02144186777949199,0.07657042839319263
CALCB,-0.018765556131143113,-0.02778983799095447
OLFM2,0.05450545828082984,-0.04206193542798092
MFAP2,-0.05662125154944092,-0.01381053083934037
HLA-C,-0.10819789807297678,-0.022319180161062248
THBS1,0.04342418980352889,-0.04311674706928511
HSPA4,0.01939297502859014,-0.05380261133708635
LMAN1,-0.023113564547441814,-0.045609845664179596
LYPD3,-0.03605506363035093,-0.02627215438912162
APOE,0.03279298279615429,-0.03935670102166321
SOSTDC1,0.1375411491816642,0.02562421858835628
ANXA1,0.12787922805109977,0.061642090789453645
WNT2B,-0.035300704867084594,-0.05264407100231324
AMH,0.03970413065548807,-0.033708004801705174
GDF10,0.10459391542684776,0.00484690704362981
EFNB3,0.012884884980952097,-0.03237934962053949
LTB,-0.021131666367720403,0.07885465432543415
ANGPT2,0.016580176364607187,-0.04895592042523093
ADAM17,0.005779829669372827,0.06757645804178246
LRPAP1,-0.05704576270323103,-0.05026623767764185
NID1,-0.012136344842827728,0.0295176292355925
MST1,-0.0170775316532138,-0.024819913620777373
DCN,-0.028130875904332615,0.04946886158601794
COL7A1,-0.01994229915872851,0.0366301706892512
CALR,-0.07815757836265114,-0.07694881535091619
PIGA,-0.0330594204631997,-0.05896528142489984
CD200,0.011057106349788405,-0.0607350796315098
GRP,,0.052959092074239496
CDH1,0.03301014420961153,0.03986101245446615
LPL,0.09257434977156784,0.03376226898877295
SEMA5A,-0.010466153138138904,-0.04660014877920629
SEMA7A,0.02215635253279079,-0.01441223831185682
SEMA4G,-0.009450486270808443,-0.038913275543868635
SEMA3B,0.05818932470645052,-0.08789740083188784
RPH3A,0.054106335019321265,-0.09161874232290654
JAG2,0.0660309712125809,-0.0375082003648328
CGN,0.015636677557488803,0.05850647498508844
GDF15,0.011551064439804777,0.01799804183015835
SEMA4F,0.047307962918934694,-0.024578026347870933
NXPH1,-0.026702875552935077,0.010073267070916927
ARF1,0.03370043304169007,-0.02307741035251002
EBI3,-0.03183077270215915,0.09164034465076064
TIMP1,-0.009696798729253287,0.011660185737672753
SEMA3C,0.04684510107853004,-0.026142260806475835
GAS6,-0.014754622576741004,-0.040860796602517326
MEPE,-0.02991580134858524,-0.04330994024129234
SERPINE1,0.044700521387114577,0.09382413466891236
RSPO2,-0.024172154289842464,-0.03593257667952697
SHBG,-0.025901502211571836,0.028177915971684647
LGALS3BP,-0.00788425943630768,0.006564714784827018
LAMB1,0.03290817236371177,0.023863470691259884
SPTBN2,-2.4950082735966404e-06,-0.06909342835005733
COL1A2,-0.009218519211398938,0.031566691535367966
DEFB1,,-0.022395227367860576
WNT11,0.03975624684575813,0.08148263137990211
LGALS1,-0.02762995482955946,-0.049339427171884095
BCAN,0.05286098902047624,0.09120598304199777
ANOS1,0.005831623281641794,-0.03392982587861381
EDA,0.08896686105964849,0.0248476739234729
FGF22,-0.009761739064628037,-0.027954175606868196
SHANK1,-0.03098301350113959,-0.0303302364545034
NPVF,-0.019564304689012543,
RAET1G,,-0.01851644331386574
TGFB1,-0.02166677756565538,-0.00323938673219006
MSTN,0.01640645237967029,0.11186669312124617
WNT4,-0.02419013951548898,-0.004444997074805784
TNFSF4,-0.003765052380212518,-0.015183461058912894
NTN1,0.02678794709395809,0.0533645732692956
CXCL12,-0.029548605182308136,-0.003429402510321137
GNRH1,0.03667688523262332,-0.025395918373121055
FGF8,0.03060110768213251,
RIMS1,0.020883898208856617,-0.039899525772800856
FGF14,0.051286336351437464,-0.04974589772456318
IGF1,-0.031266956715688875,-0.043898525590519794
TNFSF10,-0.0031844042626629366,0.024713991375127007
GDF5,0.07904501299184945,-0.05013881047535487
CHAD,0.048695109753525485,
RGMA,0.0010237893724854476,-0.0042176757206884375
WNT16,,-0.028117710508904555
CX3CL1,0.010645132194800176,-0.021290404751457787
FGF1,-0.017953033591133812,-0.10662918734879195
ALOX5AP,-0.03644009411505294,0.02847807534876223
IL1RN,0.013358409783469881,0.008680032166225116
PCSK9,0.0324005405000582,
NPW,-0.04689864637533987,-0.06078402261201568
CXCL9,,-0.011615687340764616
ANGPTL4,0.032223251337019455,0.0036882780720401687
UCN2,-0.02950754367344684,
COL4A3,,-0.022195885394334987
NRG3,0.02910336429715777,-0.031897481383027136
IL23A,-0.01706519386025786,-0.024857469167519932
COLQ,0.04016351977053011,0.06707589272432264
TNFSF12,0.024999618314650123,-0.03876783041185986
DKK2,-0.020144276547332453,-0.03138859374701149
FYN,0.06850592553526402,-0.04937562497862142
ACE,-0.03794023313132994,-0.06629316317061404
IL18,-0.03419162652291379,-0.03304918281362322
PPBP,-0.02089468874764846,-0.02075272749304895
CCL27,0.016053414177446764,0.1094947895576856
SERPING1,-0.023489012191880296,-0.018364148763006648
AZGP1,0.12451256138846983,-0.008055714825973519
INHA,0.06103511483813186,-0.033424951346244375
SEMA3G,,0.05819595017772408
COL6A1,0.00858962873409812,0.015809325301460116
FGF17,0.05353966714482222,0.03042656183928993
TNFSF8,-0.022672310097173107,0.0635479991834522
FGF20,-0.024654220351085623,-0.017299395342204534
ICAM3,0.011353954364572337,0.003064314994970986
LAMA4,-0.01676362901675238,0.035164590521470744
DLL4,0.0019010481131983244,-0.012105159810057645
SEMA3A,0.05092193973114744,0.05468354390576103
RLN2,-0.015677847364517765,0.028697817841844494
C5,0.0425786407949784,0.023737925336216572
C1QA,0.013655139020473644,-0.020941941743707605
COL9A3,-0.025544207157869855,0.04336817653059929
DLK1,,-0.009110667030714665
HGF,-0.01181462478529685,-0.0995522116484896
P4HB,-0.11346644221501807,-0.017296179799793594
ADCYAP1,0.051796853837833896,-0.041881832892864866
GREM1,0.016679358741473485,0.032191795925351194
EGF,-0.019168754117965096,0.012443112777799126
VEGFB,0.049707127291763464,0.034335177181809666
FARP2,0.10856045741126341,-0.009215865964627798
IHH,-0.02052260976360942,
LAMA2,0.020883358590588694,0.013084503564161753
NRG1,0.10714769614082632,0.03416989065501164
SPINK1,-0.032036073760974317,0.0468227881800491
EFEMP2,-0.012868491361205537,0.004989437109398378
SELPLG,0.023893512070918752,0.012193447149166967
GDF6,-0.01873477682303945,
HLA-E,-0.07032629284953779,0.01569568590853078
PTN,-0.056104158760100345,0.02052348570466981
CD274,0.048434064176038766,0.014585513313436941
CD14,-0.07198358592540578,-0.006079160559111925
SFTPD,-0.04178192040806754,-0.04053966294396089
SLIT1,0.021561140665168916,-0.025227511397172137
BST1,0.028544127826618467,-0.04500928399348099
AGTRAP,0.010447358395739664,-0.026439311133793462
LAMC1,-0.016632651512748665,-0.03958884655314526
COL6A3,-0.016751988258197688,0.021376876902223656
FN1,-0.0771500519084578,-0.05977959403909615
MIF,0.010588051940438936,0.02241273098473541
JAG1,0.07650055126011661,0.05387677467731612
NID2,-0.0013305142751691517,0.00020580180125403377
EFNB1,0.08187030583201409,-0.05450706198236059
COL4A2,0.01417223465121793,-0.007010407737607462
SPP1,-0.04480971803134643,-0.02466666611273927
PODXL2,-9.456153888851381e-05,0.012478963202790724
FGF9,0.049280366408880935,-0.023611334079735327
ITIH2,-0.04510235472405008,0.014157946699784407
ADAM10,0.04443474303424608,-0.10083509363226682
CFH,-0.02055825261939139,-0.0350125882184408
COL4A5,0.10012768041830154,-0.03304300486433419
LTBP3,0.02089524913771441,0.014515984446485657
GNB3,-0.036646093839256634,-0.03658014390084147
COL6A2,-0.005504812403302581,0.0038574609752068147
GDF9,0.02203806745639271,-0.03212749494329992
NCAM1,-0.010009449252951726,-0.0872958739626005
APOC2,0.0053214021458943645,-0.03745248931962101
BST2,0.021373739090202258,0.017916735367531602
COL5A1,0.021150738119410734,-0.05210831975661918
CALM3,0.04280484030196482,-0.07243859157942685
THBS2,-0.042133698180911686,-0.024539343482956014
SERPINE2,-0.013678455642320786,-0.022557570112548553
EFNB2,0.011442956277293845,-0.04257614356680714
PROK1,0.04001357163255366,-0.023177353757568166
MMP9,-0.03606109441151145,0.040680459854612445
DMP1,,-0.01966368386341095
NPPA,0.038794429863844154,0.02587781917411945
APOB,,0.13325680208115878
NTNG2,0.026985014313531473,0.04446096786319009
LAMA1,0.0418647847761403,0.06480910860846886
UCN,0.1805707075534902,-0.0013695666180705275
ARTN,-0.00011659559543655411,0.01512470428222829
PDGFD,0.03730556472597881,0.07882814640082605
EDN1,0.0018154617453401342,-0.03853066467091667
ARPC5,0.015328090645406396,-0.03625429427448626
GSTO1,0.018440685659513626,-0.020555906094636756
PROK2,-0.01362282664488266,
SYK,0.01756007645877957,0.03321182606338826
ST6GAL1,0.01556773477875222,0.0007868613235178338
WNT3,-0.012839334254672263,-0.013287471091190313
HSP90B1,-0.08148872032949382,-0.024456017314098404
ZP3,-0.02528451268111151,-0.022484494802767648
NRG2,-0.0419397081880084,-0.0145390103150136
MELTF,-0.011480820749974153,-0.04608738784762126
NLGN1,0.008186150742735501,0.07391253627840547
SLIT3,0.03375431177992726,0.03139474422925684
CCL8,0.047568062523868165,-0.02238538963824198
S100A4,0.00881718023242478,0.0008914925725066378
TNFSF13B,0.013563209992120854,-0.034585708426305796
HSPG2,0.010918446517440993,-0.04790320093466851
FAM3C,-0.013730113787789568,-0.05688755636975254
FLT3LG,-0.023002499257884577,-0.05629945921728828
A2M,0.03552204420516592,-0.02241814418008578
VCL,0.028580281291556563,-0.00314771988579978
FGF2,-0.0433745902093916,-0.02485249375124313
AGRP,0.1678496520975409,-0.01729939106871075
CNTN3,0.031051175727963898,-0.06303718890532703
RNASE2,-0.017600486889860247,0.02692051086743384
ADM2,,-0.018516434063592775
GAL,-0.03766664478730677,-0.04575085909119277
IL36B,,0.017503678308688934
CXCL6,-0.028803674891745762,-0.037119361237962854
PDGFC,-0.011220830717524593,-0.012618912050811473
COL8A2,0.030772368722424847,-0.06999897469884776
SPON2,0.013096048285357998,0.025697934703529945
LCN2,-0.034145021429379536,
SEMA3D,,-0.034268697674604894
BMP6,-0.013313627000892895,-0.01898297877554809
TIMP2,-0.028429926769518558,-0.008390426919181194
EFNA1,0.029930136544202134,0.0011330795724774664
S100A12,-0.017286241666576035,-0.01626496390183908
TFPI,0.04681009437335154,0.010892159935840268
GPC3,0.1004781039079653,-0.027090720016191592
NMU,-0.023638673691489365,0.1630037253413779
SCGB3A2,-0.019564307863931072,-0.018982995767518444
LAMB3,-0.0009484879667301518,-0.008035218210931604
LGALS9,-0.019712065798824653,0.04618010034850163
VIM,-0.03565639116430919,-0.012337542349915987
PLAU,-0.04248108093165339,-0.0737093280863388
TGFB3,-0.07148345670472929,0.034083435811314365
APLN,0.0001249508395561341,-0.07807475435101817
SHANK2,0.029027930979725013,0.0130515399572947
LTF,-0.04074539258352136,-0.13144079669817177
PYY,-0.00425789872468845,-0.017299395342204534
PENK,,-0.07862688511753153
CTF1,0.05359741188294356,0.016421913290082045
COL3A1,-0.03429370839912323,0.014958312480916787
S100A10,-0.002515168581505936,0.0077216762368620415
FGF13,0.04981868725234213,-0.05698327477736827
SEMA4A,-0.04149958825387367,0.012253435463065995
EFNA4,0.003931886560711276,0.04033025197909123
HSPA8,0.033092889986451705,-0.09293942192172953
NPB,0.01979911076264672,0.036779105139425186
ULBP1,-0.0210785182589799,-0.049210774472899316
SEMA3E,0.028459351113419764,0.025515859744503554
FGF3,0.03708965711128649,
ADAM9,-0.0354567960574009,0.025303917693607653
ASIP,-0.00976728054395828,0.019592028731870714
IBSP,-0.0376818640834879,-0.04429268184563878
FAT4,0.0019727589348919375,-0.07087091597282966
MDK,0.013695123260278143,0.0002654975702453764
BMP5,0.0398818627940498,0.08500953915662363
CAMP,0.08298415394399035,-0.023748942636992097
HSPA1A,-0.00030788852052219564,0.04475623226936597
SEMA3F,0.06683789475012983,-0.024122573525732008
ARF6,0.021733101567513135,0.043707117603551573
IL6,0.031357238186554955,0.036556889716495525
CALM1,-0.03642301445252186,-0.11965914479058258
VIP,,-0.04877242826252634
NMB,-0.0005974938923232287,0.03194370894233724
CCL26,-0.004796063868666545,0.07127419480723005
FBLN1,-0.012769981104564546,0.013677956411671577
SAA1,-0.07761392947448793,-0.07462756277315431
MICB,-0.03155986952109294,0.015980044685185057
F13A1,-0.05991784566798569,-0.035193522700238705
CXCL11,,0.048582842518623215
COL5A2,0.03691176863567951,-0.031531409217161306
EFNA5,0.012208943490896816,-0.022593788025812755
AREG,0.04893190444474051,0.05206961222265384
EDIL3,0.009730864635961766,-0.024711813984745295
CD86,0.01606411523818772,-0.01498527034717399
HRAS,0.06334567033098798,-0.033859847972801366
C1QTNF5,-0.03190880274528911,-0.0031432152506526896
RLN1,-0.017504686676189134,
COL4A1,-0.008393533042175955,-0.03182948863584338
CCL3,-0.044746566080670035,0.053295382656118946
BGN,-0.013104607750813083,-0.025575410768345925
RETN,0.019307517531766002,-0.0008662278403323883
S100A9,-0.08960430964936256,-0.038147348630715464
HCRT,-0.016250344833840365,0.028970259282982355
FADD,0.027206135016796834,-0.050593583235474686
ACTR2,-0.021262225811886158,-0.0413681729664891
BMP2,0.011393628939033435,0.010839277018844701
PDYN,0.03326050022315971,-0.05442097934215449
CD55,0.014616706706258364,-0.023019008024053718
OSTN,,0.0026962747912401656
PDX1,-0.026356106343162825,
CD6,-0.020522596878810157,0.10729954502994757
IL16,0.03917254463410994,0.0034642391029262834
LAMA5,-0.028793542838328873,-0.0058829984904438856
RGMB,0.042129325693769266,-0.046762413253635754
IL12A,-0.012580998646702216,0.006354967673886139
S100A8,-0.04938366696310545,0.033004586036250935
TAC3,-0.04786127744353264,-0.025274260419826406
MFAP5,0.0625991869818016,-0.008369695731937724
CXCL16,0.06414355759391506,-0.022283083201373413
AGRN,0.04854203581175363,-0.009576874813616491
COL4A6,0.029956811554136438,-0.009653104471748261
FST,0.03419358377531662,-0.0718463150340555
MEGF10,-0.0334018745992135,0.007160626942327399
C1QB,0.004390601628643706,0.004705133593255496
HLA-B,-0.021197865222228864,0.0319360837945011
PDGFA,0.016748411697875165,0.04729032533538479
LAMA3,,-0.0274586845597709
DKK1,0.06012730630399688,0.018056928758120556
INHBA,-0.011426793313646141,-0.03648842092821334
IL7,-0.03290881157886841,0.055279568066364214
FABP5,0.053405828991834,-0.045683510067256655
CCL4,-0.03537925691233471,0.09964214430951467
FBN1,-0.04522635782161367,-0.051656897461485
TCTN1,-0.03503800575010048,-0.03906280602739975
NCR3LG1,-0.027825610129535876,-0.021381955699655057
BMP7,-0.06732457169945885,-0.006703720112840107
NLGN2,0.03391713373380763,-0.031928262683849955
CCL25,0.004910501959683959,-0.02199494444012398
NPNT,0.0055988924694933455,-0.052203960027879526
KITLG,-0.017550285805633295,-0.04868699033290004
MADCAM1,0.05904346222354681,0.023082549610128646
F12,0.040084314212660246,-0.019099270897115817
S100B,0.06270204937197621,0.06468579026748038
IL27,,0.009146378616119754
CD99,-0.008637851271623625,-0.022377093287033824
PDGFB,-0.04494573082324576,0.026705403384713198
CLEC2D,-0.036787570532707654,0.08621843005371174
F8,-0.00543762745638638,0.015774415835488012
C3,-0.024501119649308307,-0.1385810054279478
DLK2,-0.027547188259221266,0.055238451674522134
TSLP,-0.027825605775305167,0.018842727047010947
OSM,-0.026141539206993136,-0.03313722320655113
SLPI,-0.03232778271907219,-0.06287430094949722
AFDN,0.05536878601811771,-0.018282368317583814
KISS1,0.10632427244682374,
ULBP2,0.07095497598469759,0.01105381601966723
ICAM4,,-0.020323479517882045
ANGPTL1,0.0016251978568375472,-0.020539132516971387
LTBP1,-0.017216659258350493,-0.006934039781611194
NTN4,0.0287354794750567,-0.020470035169501386
APP,0.05846510730557614,-0.08737511152226335
RIMS2,0.017259728391864296,-0.04280707153672541
WNT7A,-0.04243142140104306,-0.046883678387095985
GAST,,0.1693466173395302
GPI,-0.01796194859088759,-0.07361398051486363
IL1B,-0.050972775531869886,0.07167916139922006
SFTPA2,-0.01706520177155848,-0.01729939118741887
HAS2,0.033921342389286735,0.027932004192771868
IL11,0.06366428766294442,0.016093099855783225
SEMA4B,-0.00933008651188999,-0.029192526415241914
FGF12,0.059391617526341416,-0.06712661394635835
CP,-0.07478895757430362,-0.048634223133954824
NLGN3,0.08138624823406924,0.06034915681137608
GZMB,-0.024494442613163536,-0.03761584270694857
PROC,-0.0241721384713274,-0.026098928048130892
TNFSF11,0.0101332967380414,-0.018038770904093924
AGT,-0.04811161029119942,0.03872167060060348
PTHLH,0.03136127386688604,-0.011158112716247795
COL1A1,-0.010824116656492617,0.0017479577435208131
LAMB2,-0.0026865139760262734,-0.0070629775190827575
DSC2,-0.003989087453036384,0.05220505693960404
WNT5B,0.09437021229452686,-0.016387239937804193
LEFTY1,0.030813116766401555,-0.027624687483331398
FGL1,0.10105380101861522,-0.02259302639628997
