,UKF248,UKF259,UKF260,UKF269,UKF275,UKF313,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PCSK1N,-0.018951237971846755,-0.027786601217316357,0.02662500618463736,-0.012937821350655864,0.0013896083911757574,0.05920525254078756,-0.07491998324894425,0.011638919898617156,0.005079593450742103,-0.01822662342898089,0.07531940891436022,-0.01917885887934079,0.06879125191737158,0.024739346590169412
NTS,,,-0.03100426829563672,-0.01947847787069328,0.012485067025378882,,,,-0.002719533876662214,-0.0238610154314069,,0.06272583027732366,-0.016127994713381857,
SFRP1,-0.0009699838040230184,-0.023015496061917416,-0.024264046265031,-0.04296313522150982,-0.009498990960494958,-0.00895710708946212,-0.059434972178486256,-0.003330291206426705,-0.00011384645727058798,0.04109480189901403,-0.07856269109802194,0.0649088368355159,-0.014258941424659019,-0.03821879153705125
CXCL13,,,-0.02404597971467141,,,0.03614605582236313,,,0.028912795425559988,-0.05032031157884339,,-0.03508972684942923,,0.07777085890266439
MICA,-0.008714588444873153,0.018261723463425552,0.014258736798454954,0.03303937136164928,0.02730869401956549,0.04580794271084345,0.15510929308903398,0.07396483184822808,0.07058464791101153,0.020257106704046814,0.05459431249503333,0.06688464177065755,0.05507304843982533,0.020722414896165206
TG,-0.03869868969385895,-0.024837366693517493,0.06197317266686786,0.08140709737040545,-0.015528445753700158,-0.03627059584090069,-0.040437783505207006,0.008779619450746904,-0.01743011966729819,-0.02938744890470739,,-0.017704291978033557,-0.006174523392121644,-0.009526833625720802
ADA,0.03703178521933228,0.06682869850818712,0.03561968839927966,0.06866154633251487,0.0510107587909467,0.03451917626066945,0.008778872465988522,0.057285297343968034,0.00718756218461133,0.07660486313508055,0.016941302611996722,0.061249381527343896,-0.0012306395028565337,0.052646009278763145
LAMC3,0.018357096841981394,0.012103665081387958,0.01652207231276842,0.05156901760324968,-0.0015991059210241079,0.012415176448547189,-0.004641084608418627,0.013124120207129258,0.053116439518649465,0.006095147163958103,0.032471357176736014,-0.08861143549859705,0.011927526952874445,-0.002541611748534176
CCL7,-0.015631382856466158,0.02939854533172319,-0.03188052956198138,,,,,,-0.019660381568817897,,,,-0.021284999458809524,0.03886593608553149
NGF,-0.0003268760591512587,0.1104740283887722,0.007944718948157788,,,0.06512832818100257,,-0.07744548240791145,0.05201614057523899,0.022475630088758865,,-0.03693053819114359,-0.0431569676991911,-0.01888010459087799
TNFSF15,,-0.019996416945544094,0.00681360248894566,,,-0.016257462692762764,,-0.038288518467573134,0.07049373234963466,,,0.041280516457804554,0.07741746790655787,-0.01952304855600773
HMGB1,-0.04711668549446397,-0.008820548609826036,0.03336195117598527,0.0787634018662083,-0.011168273155305854,0.06681039584754575,-0.06360858278747121,0.047084797986189954,-0.017165087245174397,-0.011243117661455321,-0.04496750338204105,0.007493594362493057,-0.04811345713482382,-0.042258068194980625
ITGB3BP,-0.018132023488299436,-0.004980324983072835,0.01139530680722476,0.036944975680136466,0.03951429855154717,0.03147600814380268,0.042295026975505044,-0.06022102242788835,-0.026215356059606804,0.034343366062356065,-0.011438423470914528,0.014586299025056945,0.002604189440878766,-0.006606901139347442
AANAT,0.03783566254297398,-0.018194696258487308,-0.021268828218286476,-0.014294869499613111,0.025765123680403068,,0.048831256269357866,,-0.01724770210598804,0.0834069742541619,0.018611965978427316,,-0.022520417058260814,-0.01870528334390405
RELN,0.009313265530341772,0.08884793387450225,0.015168751926983508,-0.041945632270779444,-0.0307460302171426,,,0.011657672686821564,,,-0.03935571444049223,0.09834429967766051,,-0.05357775106784164
IL15,-0.034900639009693125,-0.0255023722118872,-0.01737668025754622,0.009723972303566489,0.10999358448868034,0.03333332751291183,-0.07061699538265605,0.0621209017908285,0.03782509899700099,-0.02939304727452541,0.03155604788128734,-0.03258493149743733,0.03328751225565455,0.0638142591450163
UTS2,,,,0.06501751646559686,,,0.05736628382996168,,-0.014687680660969682,,,,,
BSG,-0.01681580995261455,-0.011059287686180794,0.014716231218761306,0.02817526242562994,0.014345533767568773,-0.026429650135115623,0.02173619760115426,0.023117891686623235,0.03517403279767212,-0.013869101647664502,0.1329488070336568,0.051338442929018714,0.048659338062137396,-0.03528823410209905
ADAMTS3,0.01897675333867924,0.05326670700591385,-0.010605648609467605,0.09603788943256528,0.008759158836563042,0.016999904935170704,0.030673311726692364,,0.047671444712353,-0.007734970530903692,0.01606449380583174,0.03330641741098777,-0.00040366271421361614,-0.019120399445405684
CD34,0.028503145766541553,-0.003580943582065506,0.03082923933929889,0.07441693050558755,0.006246755421533106,0.06668121270800799,0.03586891039180789,0.10003787590827572,-0.013239261299250323,0.06406804084839292,0.060357930196788916,0.05797049617669828,0.025599814743312632,0.00958658770878088
CCL23,,,,-0.016265292329380905,,,,,,,,,,
PLAT,-0.0036589336506249975,0.015840973798345568,-0.007399076186118106,0.10983496106923947,0.04879186132243726,0.000282320851893548,0.10880592843873685,0.10522384165773159,0.06541021492390617,0.021585102502436358,0.10073189095343406,0.0760092566983367,0.012361332019119214,-0.0067997630805962
NTF3,,,,,,-0.022833488798963342,,,0.04979539317374614,0.014878142098762242,,0.014564234841620846,,
LTA,,0.09080446289997418,,,0.06940286338461411,,,,,,,,0.024315713837549442,
CKLF,-0.06311319695821155,0.00433158561493073,-0.012911271902582457,0.057340090659387756,0.048789912495929934,0.07193890825918771,0.046096857680595044,0.06196500054670871,0.0015994940969645912,0.018135828456619218,0.0627497112368403,0.04969051481388616,0.013079815537412616,-0.06004956573773966
APELA,,,,,,0.0369907620898761,,,,,,,,
CD24,-0.018964895964239736,0.002755168508482256,0.050033897827894504,-0.009382863742361566,0.024830203969533584,-0.006872153015215129,0.019474133402741078,0.031228767841769957,-0.012272272165211614,-0.0019172424513902663,0.016239729120580554,0.02248516002298154,0.03734083411550398,0.059409731747523634
HSP90AA1,0.04586685753059483,-0.04027861553428534,-0.010441336307623695,-0.08731839850036627,-0.013095108112741243,-0.020642751135213754,-0.06385862504646697,0.08348365106796148,-0.07099553925353093,-0.10996796925161177,-0.01896541807879663,-0.031351194672496176,-0.07566933683059143,0.019455445242044896
BMP4,0.026959754139919894,-0.04279334491136908,-0.04127559689098685,-0.025963469135471855,-0.03131599630951492,-0.042660500755226,0.05110197038862989,-0.06182224389348185,0.09668382803480566,0.07784495980577785,-0.005411371160317553,0.0016499169497993362,0.018158111606080912,-0.05187391725145354
SCGB3A1,0.026928145472585423,,-0.025328548779592983,,,-0.02278397175515742,0.015332707100223815,-0.05315922762429208,-0.029923931888104542,0.05244192624994919,,-0.027740911395777775,0.10735089901868243,-0.02397983312109959
IGFBP4,0.010453999235417647,-0.07610139473583373,-0.06416304964904161,0.12148820618400562,0.008810707945929168,-0.004297776818876701,0.00877148422873259,0.04572295719729963,0.013543700840596085,0.009412365624766932,0.108950163818835,-0.039503440100492906,-0.01637782538089904,-0.0038380309755934854
RSPO4,,0.0006399153517711438,-0.01679901150088733,,0.002243427146589782,,,-0.008630532999807311,,,,-0.018682323236762256,0.025253001928134435,0.059356470635683174
LEFTY2,0.004155503351851224,-0.005384745860245885,0.01993690936220124,0.1677413160780167,-0.030234255615737372,-0.018382148223426494,0.17528465876456364,,-0.01668943758952918,-0.022519617648845348,0.0516471697263832,-0.02540672533845746,-0.057137644538755396,0.011142053260891974
PF4,0.06721443962365738,-0.0156674571590204,,,,,,,,-0.017951316472069552,,,-0.030309080438366647,-0.018476735155664146
ANGPTL2,0.023174320589246768,-0.005104224636588164,0.017694081514467802,0.07053312617777037,0.02200973884157289,-0.09850612927895,-0.058024740907471416,0.08603731716473108,0.07660991490728207,0.0472453092609818,-0.005948652671522734,0.05469385877439704,0.013213316778267073,-0.07086861309876981
LRIG2,-0.018811980121437515,0.012890582283340939,-0.012860650184763798,0.008981033851431787,0.035594309430109446,0.04309556074163271,0.010390326530893949,-0.015686052050202744,0.015446098865465736,0.023124359310516845,-0.08196052062846015,0.0041761637207055335,0.03924552512231852,0.05065887603026295
ICOSLG,0.049932622537764274,0.029189307541866195,-0.025964390327544076,0.06142569756115064,0.013442814888149109,-0.017190120366415592,-0.0030005552766384793,0.027853760349294786,-0.011504679391016709,0.04774289537070133,-0.04952439028225651,0.021394339749717595,0.010278639180107003,-0.03173282807824087
WIF1,-0.029176348555905517,,0.031350708068003434,-0.06412354083113293,-0.012071084971471736,,,,,,,0.06814912690638014,,0.03906830945138143
NPPC,-0.03145821740661485,-0.024304089749247148,0.012224949294260525,-0.018465664245677135,-0.02354685135198225,,-0.009927416772644304,0.009325604670384912,-0.02934940425397565,-0.0339650942215119,-0.0122145320452118,-0.004121638487965577,,0.03864167798012466
LYZ,-0.003787219148595585,-0.04390509283058852,-0.02296259327776519,0.12339408436048525,0.00554509373112681,0.07258193885484111,-0.0658413694161479,0.04735308782576097,-0.014281412930746489,0.04768627466048731,0.09193100975653616,-0.013894894778474758,0.031483563437465556,-0.033804503726066
EREG,,,-0.023763671742938697,,,-0.021495053267802357,,,-0.018343392274708787,-0.04275239959286753,,-0.023269148576673893,0.03902732413867766,0.07503404193823002
SPTAN1,-0.027393085466265347,-0.006361231794859036,0.0400139868800991,-0.04851392564594198,0.0402498961114469,0.04852557631987007,-0.04340721159408909,0.06967982660284289,-0.00154386155349649,0.035679558258194195,-0.018257944811011645,0.034958459983116884,0.006885702389501676,0.020323802145143392
PTH2,,,,,,,,,,,,-0.02971111781188841,,
LIPC,0.04949058090640942,0.03471255111164108,0.012436636321920784,0.10999058943053013,-0.019103372645872637,0.01739085280860384,-0.045650317866184335,-0.07710452169312972,,,-0.03664705433507719,,0.09512435323115023,0.08146923260817103
COL8A1,0.035372689018684664,0.037377162449814254,0.0075010448130761855,0.0745029665959465,-0.02244169135290426,-0.060272743637878455,-0.009896026002326553,0.12794118276035815,0.014034968127176379,-0.01654846787168592,0.07741829709452532,0.07286852132101738,0.09530611363590306,0.08157112730257915
GSTM2,0.013976592530683113,-0.015125747400613045,-0.04212592353814055,0.03743702184707787,-0.02023648541379826,0.024671225908587734,-0.024184702199365287,0.015738496085100293,-0.019504645251508378,0.014080568443246849,0.05394470521954464,0.02474369288187253,0.05622733448550284,0.042744497289673236
IL4,,,,,,,0.0593590478133359,,,,,,,
SPX,0.009385632439031134,-0.01971759180106955,-0.01589289561691416,-0.034081028094192514,-0.030937785422918435,,,,-0.019822502341448195,0.03366809546978115,-0.020761708442625974,0.04980179931848265,-0.011903446658110209,-0.004025865579032732
MFGE8,0.04024099280403364,0.019371318505767645,0.018978222377001728,0.0267900089340657,0.04434968122958676,0.005921217040806872,0.1057076533724402,0.08231660657979988,0.016710370208306197,-0.015065997401714978,0.05157841876383206,-0.01977966301061529,0.04608316593765272,-0.08476187105670227
TGFA,0.022841749044180258,-0.03179394055292035,0.023808754015465842,0.008886105517244638,0.012976959050816908,0.08194122688925712,0.04983047871688709,-0.044177311290143725,-0.041462334352029874,0.03870324809818594,-0.05566179650115238,0.025630133661492756,0.09951281219090988,-0.011268949106321672
SLIT2,0.025600588695471035,-0.012120782924676393,0.033787646422966985,-0.03954738154657836,-0.04025436014744944,-0.024305548908435066,0.09530955149259916,0.15148594924764486,-0.03542030740219213,-0.013353838504231648,0.02853085994653753,-0.005617266545050833,0.023437252287032657,-0.0043627448922022
PLTP,0.02831737603766206,-0.03921577700043041,-0.011315667476538463,0.12961734808587697,0.058389290454916434,0.03131687457466815,-0.01802206221951147,0.0700699030231994,0.055457389943181265,0.016608101875232397,0.15949351653111213,-0.044862995862578484,-0.045349371553147125,-0.005313500210465928
APOD,-0.046659410669999214,-0.016472709525945716,0.029129511638211744,0.04798336536393483,-0.020447276194285338,0.06625015378798874,-0.02840022445834892,0.002646259955575785,0.0780814924446863,0.060613029211486424,-0.12422271304403004,0.0018173870377873398,-0.006685976705161079,-0.03753380822695879
B2M,-0.009207705000965093,0.047528383907725374,0.010795896152682068,0.1269200132328101,0.03664076839461663,0.1243022668716723,0.027748711596733425,0.054365418522578104,0.05966657360152761,0.04863734090452723,0.12337714652449171,-0.057357507845754746,0.00027852746552230553,-0.0013713251493387233
OMG,-0.06528789401687699,-0.0036369018039869266,0.029688600124384016,-0.035270807763592385,-0.027383365739349852,0.10090335970350638,-0.017549822027710372,-0.044627515099288785,0.07042749644637583,0.11743721711208514,-0.09914734646572189,-0.01573097181149712,0.004903668745638161,0.02372249816641989
CXCL3,0.0316466709291099,0.03221813001473438,-0.04906136619391722,0.06495390650761572,0.0052983736620415,0.11553888421597878,0.014902906673292485,,-0.041476429975391166,-0.010506437745325878,-0.02216149265800332,-0.04520703763149315,-0.028906090883858888,-0.015313197695305628
CXCL10,-0.012629197136281762,0.06324466145777917,-0.032229615846727594,0.13795913655234468,0.07742133930347773,-0.018549018924005563,-0.01359275207522232,0.06608640097312114,-0.020301866152832936,-0.024077919412655063,-0.029856257770501705,0.01765165473587379,0.08065624558052405,0.023917686803225178
RSPO3,-0.02123324536285957,-0.018194694914105258,0.03675606087668954,-0.023472933694899504,-0.0236259022054069,,,,-0.04465614393293603,0.02704992780674211,,0.0745332069818765,-0.0022903577026560707,0.025879747019049045
CORT,-0.046352634614745127,0.004052879957336505,0.06371295826641313,-0.04062517073188483,0.009151357077295764,,,,0.05376931323492162,-0.01878514029254378,,0.017231386706479328,,
NCAN,-0.023169295513127533,-0.05086656832943672,0.031894638600544756,-0.009509370780022633,-0.01364435376204119,,-0.026013478125938808,-0.049802547410193354,0.09008299636280166,0.05609937329865296,0.061584792569599804,0.0667390985558349,-0.0077822819435024925,-0.032885516877029786
PRG4,0.0330805780758553,-0.017957379234415052,-0.020264554436138244,-0.02033393786795616,0.03703037449361839,,,,0.09725388193580103,-0.027718624040382302,,0.05092594699983778,0.04588703008721657,0.034456748728473804
ZG16B,0.009595183108491763,-0.020841734784369396,,-0.004780892751522501,-0.010686911417938238,0.009576576689633295,,,,,,,-0.026933015526525116,-0.015762550058259685
TGM2,0.0011656267427926374,-0.020066140339657996,-0.0038426038494335474,0.07934405704744947,0.008496696809511733,0.03476781617035639,0.01674053289256446,0.05781166572327463,-0.0006720625038929104,0.029692730209352237,0.0955507404542326,0.008422520202470998,-0.021145526185653078,-0.002313648280467998
VEGFC,-0.029847743767304726,-0.03200485805884768,0.04232903268215971,0.0014412027211060895,-0.028777215801769524,-0.047438948221916376,-0.04946598984423635,0.06358104987790371,0.009953685232000707,-0.02665294061465815,0.02202620979315784,0.017783767089390168,-0.016936031382347852,-0.007907773852677082
WNT6,-0.02522089067598087,-0.024837367724778132,-0.027922605052196472,0.056567308466405994,-0.011709041559406108,-0.027115777070954118,0.1666757646702634,,-0.02934940821373668,-0.010416674066805548,,-0.024794491871896765,-0.006840602635584061,-0.016287443316445986
NRG4,-0.014397052390131757,0.00449652591984409,-0.0018359802553085597,0.0345278402676765,-0.020531287198887787,,,-0.038793617690535555,,,-0.0021876682303384513,-0.008792445282776612,0.07480813847388279,0.017329057287208856
PMCH,-0.016593377670346392,-0.02047493397919494,,,-0.015642678367793077,,,,0.11174300324731437,0.036145589687496836,,-0.01420425102961891,-0.007918630716099792,0.0012017753029238167
COL9A1,0.05244875560898395,-0.022825902268914382,-0.00760919720642927,-0.019083573365129086,0.012787831595805205,,-0.09371361232807225,0.07299059575982106,0.07571986407103945,0.0573935701979415,0.07897181228647851,-0.03129611578137401,0.02089592555822073,0.01944211768090284
GDF11,0.04383763626260869,0.0157956072176411,0.10717944069819225,0.07446868094999211,-0.0011580228377752108,0.016158308262964,-0.05142677537144832,0.06668891477782928,1.637249703976422e-05,-0.0320923680755332,0.03956468228471617,-0.01940140876969953,0.00927410340332014,-0.003079641848069459
RAET1E,,,,,,,,,,,,,-0.02369517245495704,
IL24,,,,,,-0.015291583580072949,,,-0.014899159792254882,-0.017665091857707274,,,,-0.027383272127157608
SORBS1,0.06807141304559516,0.03738826376625254,-0.00595802043468883,0.01886100354088078,0.0256119132898339,0.006383896769121118,0.015251308323754386,-0.01676889633954622,0.04675469504752303,0.02062686120436639,-0.09922547084246598,0.04846476647193405,0.034997019611418156,0.00013099236306493003
DLL1,0.004474790933430844,0.017144690724848127,-0.02092128808992141,0.025166953268408763,0.04022000846104624,0.059733902366517565,0.12789381208527795,0.010231797813116159,0.03626969079937619,0.0672659073948097,-0.004294085877665352,0.018733787356210042,0.055752617456565866,-0.04740676503329932
TLN1,0.02479336170732389,0.0010204280044594195,-0.05668904783479763,0.07914920264634563,0.012351189414842109,0.009168046095511383,0.05944905830710332,0.09626558392062029,-0.03751569241079966,0.008577333404600564,0.09188096507639959,0.0014840366644564428,0.03693176126939001,-0.01836027589848881
COL2A1,-0.021247936715574,,-0.018099321280739898,0.06589569654314933,,,,,0.08099845732874045,0.08806071056420837,,-0.0036933780401946295,-0.01846619236817576,-0.022067614061217693
SHH,,-0.01866066537600841,-0.0029597236823873108,-0.014754311043223795,-0.013735023414645664,,-0.012931902544773518,,-0.049216334125127804,-0.025047467093972438,0.034154580560308276,0.1050127058169599,-0.00808873385367548,0.052958870041985774
PON2,-0.05125085766617997,0.007988600020318712,0.07364597660200548,0.09581996232489774,0.005171823761295688,0.06447661298303638,0.11831821181622541,-0.05162365267659345,0.07745024930289489,0.03624585394958838,0.03081787621676694,0.026007670648320463,0.053377014465683686,0.050570367341147796
ICAM5,-0.03250070908267748,-0.018921467687512676,-0.02487079824926302,-0.0366754571387094,0.0011917744129913098,-0.014475362715912845,,,-0.03156155350197771,0.004212584082963728,,0.030339263181475323,0.007869617162470031,-0.0378104148717168
HPX,0.013136886952806716,0.04680980827097809,0.035761460684547434,0.08522065935870277,0.031056906178995022,0.012812498579067695,0.0703574523516703,0.008735128022396612,0.14831993506987898,0.05667464458766281,-0.03147041810155133,-0.008246249362492365,-0.005341940466343607,0.08965110721131539
SFRP2,-0.02078196308620094,-0.021252475609573475,,-0.014978996980335212,-0.017479125045883157,-0.015091442279639584,0.0098115563903503,,0.042131789726659506,0.01553267712245656,-0.02882698591881062,-0.006108763621294388,0.024689866256171197,-0.03229940368468038
CFC1,,,,,-0.01344957977516212,,,,,,,,,-0.021673173769498198
CD70,-0.0203458310405482,-0.03612316161363296,,,-0.025088175412172602,0.036589691277888865,,-0.01997909051126978,-0.015366159773314205,0.015980639883604,,-0.035926471228590384,0.006329703992946509,0.028012385756839477
HP,0.012893187603938526,0.020021506085214278,0.007460093015498124,-0.04086313627136477,-0.032738306448022246,,-0.0977847703451318,-0.007080526052586776,-0.0010167116604358373,0.019456379102347016,-0.03006206384759239,-0.005877047207127159,0.07309279977582107,0.060567691230340885
CXCL2,-0.05373266367636208,0.04527134245197727,-0.005763973805173445,0.04078812831291522,-0.017851002804756235,0.09861190842545113,-0.04139300992619817,-0.038217944108069744,0.03315975631454297,0.06519570924920567,-0.049606757142738815,-0.017279497084789944,-0.0012935692162121869,0.04739258290724128
NPPB,-0.020165994745584222,0.03689124070162593,,,-0.011776999027894744,,,,-0.017559702675318145,-0.016853677087311884,,-0.02122972123925403,-0.02191091084794522,
CCK,-0.061891005309523524,0.01233000082718506,0.059865265694460795,-0.08678940324852467,-0.05918306029327181,,,,-0.05469542943257498,0.004535528303308102,0.034999291682148215,-0.023454704820467052,0.031032255139349783,-0.007101846011539741
SEMA6A,0.014183734649803702,0.01388614452178854,0.04638784423375722,0.05687148044757422,-0.0025878328325856167,0.05672667537602532,-0.0016511813131345112,0.02882862144903353,0.09113097922466992,0.04273366117892453,0.014773580786915218,0.011530691376174289,0.0011203549293156436,0.007980498953511448
IRAK4,0.030211742031649023,0.00773972933227405,-0.0412307063445135,0.03441285575735066,0.013627945589140334,0.03280394658678797,-0.001376421887387746,-0.030819545144483592,-0.002504972672753504,0.024810181756833485,0.07608730612241252,-0.04248558240163106,0.013985761647012339,0.02635493950429511
GSTP1,-0.036158402347944846,-0.04569024629929657,0.0020143356440873437,0.09633698469435041,0.019965480767895484,0.03424002390594697,-0.03215771245364309,-0.0010097614212182366,0.02598690597949886,0.09472036544610835,-0.06836648560008236,-0.011020603683933651,-0.02401702370561905,0.035046161109938655
VCAM1,-0.02118849882790167,-0.009323664363390122,0.019688130002244706,0.11189791172242956,-0.012007475529710642,-0.0264076399632429,0.07952305730172252,0.08769869294100649,0.040870180187058604,-0.029570515265494018,0.049517930517872094,-0.026229352789601337,0.0029866427289551877,0.013541227951999578
NXPH3,0.055138194745123305,0.007372066880759608,0.07031749386604855,0.027474168314182257,0.01947295278155613,-0.02885574675365682,0.02142750471446969,-0.13537739334327956,0.019457849945996804,0.049545815558055296,0.052471600287429164,-0.005511384620717942,-0.03219851112162912,-0.024771122161174317
MTMR4,0.018178428384784093,0.01877645620395791,0.08856464852159662,-0.003964190606676368,0.06000898633861321,-0.01389098493119758,-0.0436250370121798,0.01732381966016927,-0.06433860811398344,0.03605456300796484,0.02568340898357225,-0.00075607237289938,0.02356989817956902,0.02711989331507546
LAMC2,0.13887877416081673,-0.012672226986707977,,,-0.01482592788481843,-0.022211721320103975,,0.0866513526118193,-0.018317157825617398,-0.023199222338829383,-0.022694154518222428,-0.013787441172277747,-0.04174700441600803,-0.02358663434787339
