,UKF243,UKF248,UKF260,UKF269,UKF296,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
BDNF,-0.04591889895720384,-0.025953666545482926,0.06276040315159204,-0.01789722658221326,-0.018490173940057596,-0.021503939301291058,-0.004102245800495232,-0.006751409602040416,0.043527695519713104,0.05207213387913131,0.028939284092554956
CCL5,-0.07806292550884517,0.026334162847771018,0.006386456072940574,0.05922315508634053,0.015793349470514965,0.11426101899607889,-0.03673736962864978,0.012049548453912358,-0.028944438355892967,0.045722316892380176,-0.046805815988813705
GAD1,0.04327321938913998,0.02826647078720741,0.023695712073537947,-0.03783426004479051,-0.015253453705319673,-0.020885169876727165,0.0224046613415077,0.017530329708253415,0.02081690175137094,-0.052753265152968784,-0.032713262196758755
COL14A1,-0.0035081216132930772,0.03947919057654892,0.06438382949248668,-0.030172283861003353,-0.014888249637342288,0.04423434608408538,0.08176833588253365,-0.018453236753084426,0.0029697457547956784,0.0499603700165933,-0.023632357817782494
HLA-A,0.07939991235496377,0.007827453828423278,-0.009984355689309173,0.06814235192997516,-0.012648298528605459,0.0763566869124295,0.0394299922872403,-0.007827627559587456,0.08868655592340115,-0.050986666442200734,-0.02944157563458728
CD5L,,-0.015515170151859884,,,,,,,,,
FGF18,,-0.01403842471315342,-0.01843506198985975,,,-0.014475355783794032,-0.02325811229871192,-0.02604914245053422,,-0.023228206488240425,0.2148751108678053
ADM,0.03052284874641145,-0.015326228973072899,0.060264835503109904,0.026651863165486737,-0.026712246600938135,-0.04892636531327173,0.03271102069414182,-0.04704742924710766,0.010157087494301418,0.031021940572189446,0.0722072768829012
CCL15,,-0.025885687082167486,,,0.0348330243459168,,,,,0.0002851912646371369,
GNAI2,-0.01693924105525832,0.054360628257494235,-0.02185414377470218,0.023089368258527438,-0.02169730971305709,-0.021056000987445107,-0.004540207582806189,-0.01640047989760639,0.042460180569380515,0.01146616690627225,-0.08545057514652242
HDC,,,,0.015908049106479943,-0.013836996472270623,,,,,0.011764980751294563,0.0030603377153684045
COL11A1,,0.032538391036521855,-0.023516373499453378,-0.030923077561676594,0.005559858718463618,0.016221278293853825,0.027281868473436343,0.07250716226198316,-0.02314497649511018,0.01951144034891717,-0.0005004595909971701
NUCB2,-0.023336445861170757,0.00784137922816257,-0.03342029938372419,0.04599162585965771,-0.05082062575791929,-0.020681091958402523,0.08400169689522861,0.02980082069903235,-0.040497526137104084,0.025188367313981677,-0.0035657247706000223
FGF16,,,,,,,,,,,-0.020864313472420303
CXCL1,0.09838571583055448,-0.01148906774762853,0.016331120386061132,0.025391470206856524,-0.010343392022913428,0.08172815214148757,0.02600794824698372,-0.008754755201743309,0.028097238597999057,-0.01622459138227986,-0.0019128002271709742
VCAN,0.12069478725576106,0.009031676213603547,-0.08481770216815235,0.07812057274142116,-0.023905959583975848,0.012727612773748117,-0.02991983832693691,-0.037306076918364246,-0.057367568590089305,-3.461669021670493e-05,-0.03001045282021502
MMP7,0.06477095294671985,0.07105765684796785,,-0.012414879754247621,-0.019981192632371834,-0.028696168488510355,-0.03793667919845922,0.03354739227149406,,0.08001668622821517,-0.05221928106832046
PTPN6,0.04023472186013286,0.05290412198173335,0.0241861630320084,0.0369573544964498,-0.014681100866517676,-0.041877116568874974,0.019454055152477293,0.0509080998970664,-0.0029579458506299662,0.026419507951264163,0.0019209231590343856
PTGS2,0.13391251979920207,0.03161565915270354,0.03322844743239979,-0.025872316499454293,-0.02205930134084535,0.01834431250846944,0.07581045877758996,-0.019606480713270896,-0.026794800503199268,0.10087848447288451,0.05114581168460757
XCL1,,-0.017001851440939506,-0.014138102211510847,,,-0.025996209742610334,,,,,0.003998718072215448
CD58,0.048519345487460196,0.05195180260700237,-0.02818873952401589,0.06957374959172523,-0.001185436961273495,0.0363321904223398,0.04640126728803869,0.04199342623115422,0.08544248303401311,0.011358497809377331,-0.020081701624164713
TNFSF14,-0.038201282058314835,-0.017131118056926686,0.060268309134811224,-0.02586822647594095,-0.010102772272194464,,-0.018605266528624737,0.033964566388284274,0.03525595900117575,-0.011873758306242365,0.02891188577605209
CNTN4,0.009023216491384553,-0.007827341054747658,0.04920890929732971,-0.0052014607434237164,-0.0061774793619076345,,-0.014355784559577117,0.0033076021931357775,0.012019433712523514,-0.010409824836566188,-0.005928234732604659
INSL3,,-0.015230521045947229,,,,,-0.020691376800681158,-0.016484293572645824,,-0.027584199475608202,
BTLA,,,0.08505567698139746,,-0.01290158573206909,,,,,0.0675839067108606,
MFNG,0.05224361452642024,-0.017840417824398814,-0.025103581743278043,0.02623081290246728,-0.019031511367035747,0.016015440248506995,0.023356672770944092,0.043080030140340494,0.03840275859090512,0.057370217596392444,-0.012556237101955893
ICAM1,0.090684871918154,0.0356270052147927,0.02443052794889293,0.09719748458856275,-0.038676882294799625,0.025631673042770725,0.039195673923830776,0.021411049938047086,0.03904297217255662,0.04912321074112886,0.02005917601224369
PROS1,0.08215676730573758,0.0026171081527508362,0.03623834808533711,0.07917519086447343,-0.01724118000367764,0.02753041967071763,-0.019835223164299746,-0.02041557238691705,0.034200274528157465,0.025234112932855553,0.06461089370921878
CLCF1,0.11210565402202001,0.051837208084278476,0.04924119431795159,-0.029774357513837883,-0.027592139646911516,0.04020380461011187,-0.0045149682695673045,0.05152954318967081,-0.045168475710743644,0.03809602154957524,0.010630418797059601
PSAP,-0.0202658442392133,0.02826120239132786,0.03208492441493883,-0.05864496380160141,-0.01773901785879589,-0.08498828233155024,0.03259629051671899,-0.01875097718452284,0.041204167556258206,0.03844913170383001,-0.029040729309436197
EFEMP1,0.08022081375985111,0.026365070799403766,0.04556856938717718,0.028440086671823864,0.0020270154550472734,0.004157784149227982,0.021268409233796907,0.004402151671776077,0.024647745660347595,0.10979963189630648,-0.034967542639786936
C1QTNF1,0.03799622080983776,-0.02165748389317671,-0.008987736152587125,0.010680884178151037,-0.022420295751314264,0.06764519497768222,-0.028293035441751463,-0.016504372851625454,0.10600138429849688,0.02014739862159399,0.0323344449771104
ALB,-0.002784152114594486,-0.00933934488459479,-0.0348158403415343,-0.020824398805783004,-0.011474615521762823,-0.013196855418374169,-0.030671626931726287,-0.002868313821846199,-0.057806125285867455,0.07712578023865492,0.035198452849742
CCL13,,,,,,-0.025151866320200094,-0.013811265984377487,,,,
EFNA3,-0.0020066962624382062,0.0024233945298621482,0.04950903376653737,-0.06152096207307544,-0.025006343134218772,0.024958023804230935,-0.026439262042729617,0.01740318565566645,-0.01052929070405625,-0.012537258819604775,-0.069600157508591
DRAXIN,-0.010259912702673542,0.010350403747741838,-0.0235507445338096,0.019844327474450113,-0.009213553183513336,0.03371034369563759,-0.02081581466934239,-0.031182224893335258,0.03375165955413386,0.0901787350152487,-0.07471765335904244
RAET1L,,-0.011864723811891962,,,-0.011035303459605336,,,0.0334195089874066,,,
NPTX2,0.04934313422261725,-0.0006113768009702036,0.004336820659572132,-0.041338520946166676,-0.01610205110305601,0.021200415234173597,-0.001995889979049091,0.010102744251189205,0.06415290132382268,0.02412837442817597,-0.0059590750268763105
FGF11,0.061473132106621746,0.019799643983136234,-0.01979576845704337,0.055684085272250654,0.05101993319170782,-0.008498766609940754,0.005735232730750917,-0.010722469611062982,0.08047978066234293,0.03730526570072551,0.057087473143071055
CD59,0.03058708143356632,0.07880548745098066,0.05924598046976433,-0.02280347585743844,-0.05855534657973096,0.06951908663643927,0.08497759906393453,-0.01702981056545551,0.012520306390654035,0.002841758130493659,-0.06464225467715315
COL9A2,0.013198385746512642,0.0035205686149395797,-0.06355616639201156,0.023575664606679137,0.00043309654795745773,0.04623875801720748,-0.03772174927739836,0.052836915885054354,-0.04677466438939744,0.037345721162113286,-0.05256541927447898
DLL3,-5.017595697832288e-05,-0.05143191643745359,0.04717876247138928,0.053163675582299695,0.0060119178243971255,0.07620657625543578,-0.02923820138864662,0.040489822653174294,-0.010923503700910692,-0.03172207162437179,-0.033500615519966824
FGF5,,,,-0.01658235153905145,,-0.03183854707832391,,,,0.04752913607217654,0.13716073913369808
LIN7C,0.04764345005395918,-0.010475446141015043,0.043871398309152314,-0.0005700881025659093,-0.07551831355267481,0.019301071944521284,0.046320527284579215,-0.028029722644635983,0.01668551181484369,-0.01710323889348273,-0.026945353844055768
GDF7,-0.03145819091944613,0.022962964778686007,,0.010668844472452471,-0.010102771879600717,,,-0.014305270307380671,-0.007720250154123088,-0.01867479896458085,-0.017072962559418745
PSPN,-0.01936155371398664,-0.0015940762403719474,-0.016797668106944108,0.016622362832339588,0.01403573871661505,0.02487329721834531,0.004186591646687423,-0.035398908413649836,-0.027384287669029186,0.021401637808611252,-0.0341014599917573
ANGPT1,0.038047301593283296,-0.014900924795678682,-0.04517422440387674,0.004900080081948953,-0.000680545287725766,0.0760466212255071,0.005393075427659759,-0.0023727324222492874,0.020386954966015294,0.019142774429344457,0.040888286040564124
PNOC,-0.007729983950054631,-0.01698285769131952,0.0001612296434052737,-0.020511395755901413,0.0019069185678162385,-0.013196855418374169,,0.011969704415175279,,0.015259610294546384,0.016349812129616344
L1CAM,-0.05621605595552489,-0.04486255813390315,0.06535582189177426,-0.0386796789367057,0.0017107814171212214,-0.006766735301727008,0.04593433809812202,-0.06359980650900798,-0.034600394805138,-0.010748694641874433,0.01576847948042604
APOA1,0.07407593367191347,-0.04386235254824949,-0.031028363393882975,0.0540979621603297,0.07299245462664235,0.0347327831726972,-0.008734625155181636,0.003965990466608558,0.12149264882266782,0.1204250957685831,-0.047561174998108725
PSEN1,-0.007369169017216835,0.038753908260415075,0.07035512520849158,0.023779829274523222,-0.028129248377505807,0.0391374687835977,-0.015136910850701032,-0.01029747084297341,-0.08882233998889671,0.040134595295761355,-0.03830283773692663
CALM2,0.016514164114758395,0.02297635719688292,-0.033393745293108484,-0.05398112404735524,0.008900925542040704,0.018821008456031966,-0.016831096601845872,-0.012587423273360076,-0.04070380156455692,0.03001087332504892,-0.0010121379838585309
CLEC2B,0.019585196037010658,-0.007166192093976755,0.0575454274986104,0.06918202066848171,0.011407296750627486,-0.05638641474675432,-0.05978391005287623,0.05249330211956096,-0.019906876146165035,0.015397981277680087,-0.03429665906806618
NTNG1,-0.06355552385584645,0.008303348903448849,-0.03592344533721658,0.012610654661105588,-0.011854808739989958,0.049992674226066354,-0.07012382423490413,0.007447026032363925,0.06408123131944439,0.04906674239987688,-0.027654746577026334
LRIG1,0.0687873608434852,0.009745045256124907,-0.05047215074494718,0.03738528214870396,-0.011386293913338653,-0.0454109022139519,-0.030406549583372116,0.07105539981658897,0.0565462606437984,0.03473014343699224,-0.03971589401813927
CPAMD8,,-0.02383745695655953,-0.017950625823309283,-0.015000968563206282,0.04487692483443808,,,-0.016070815889297426,0.04888745439992428,-0.0003321938719171518,0.12979945439833343
GHRL,,0.016155667201915334,-0.0304007055386315,0.005868859074655758,-0.009213553183513336,,,,-0.04359351471110568,0.04744348126417537,-0.020231480599343012
NPY,-0.04658790092918574,-0.003666875107933822,0.012227372834521749,-0.04824767303283252,-0.0056625638021563915,,0.018464934898942926,-0.019733373471505986,-0.052305561571456556,-0.02294147214881179,0.031109640547857715
MMP2,0.04020853060347437,0.0643192445650232,-0.06781930866665149,0.027387932325071137,-0.04028940271132152,-0.08613879673786855,0.00672850773560514,0.06350635947380645,0.09344974548111683,-0.006383435926176413,-0.10013713736134788
PPY,,0.06947285643525723,,,,-0.012206502783599546,0.05148955613341333,-0.02137559382082357,,0.03811932469005579,0.06092257255863156
ALKAL2,-0.027168445419416556,-0.022250425789083962,,-0.017008603331425926,0.062122794829042885,0.019196093117907556,0.06785160292624574,0.08098581988050253,-0.009338234052022241,0.014298732635233343,0.006003321797309046
CSF1,0.06279889498069013,0.06913738870723092,0.003762053334779233,0.04849995059265222,0.009806788532774465,-0.048600156177836265,0.006912309662205862,-0.0017054649969934145,-0.00247262735041856,-0.02612694421562465,-0.05731345158635768
SEMA4C,-0.010449132583320916,0.02273235869717976,-0.005900885455563301,-0.03961060542674496,-0.03465305615950427,0.03634364407782014,-0.04129656740629444,0.03728138309016677,0.021804801726658392,0.018872979451034135,0.024479824744748694
BMP8A,,,,,,,,,,-0.024758303864915458,
ICAM2,-0.03399631301222985,0.01724084457412014,0.012977204921441625,-0.007571509233284044,-0.03222923034504862,0.01092606719387401,0.020103149263222035,0.040664421801235126,0.0670614390137806,0.01094498674524892,-0.06118218061300775
SYTL3,-0.017674861302069314,0.01158143811105111,0.006833401814255841,0.0063192063661914235,-0.020756499945049658,-0.03145786178534751,-0.018130995979480213,0.052752408735248627,-0.052344769924528585,0.13029446235934355,0.06984048505501206
IL1A,0.0014446187271884648,0.02898518185230525,-0.04821687135745197,0.07540219976852156,0.1267105195347448,,-0.009198891364989161,0.07207811419139454,-0.018413197737828235,0.00880932209867815,0.03361820999180021
HLA-G,-0.012373768254859736,-0.018256976864349083,,,,,0.02501116734836357,-0.028956075759055743,,,
PGF,-0.011961824320735689,0.006695956717559685,0.015823417593186034,0.05843491288565915,-0.01665972242522737,0.04285880116205579,-0.01689679189745116,0.04311147002852054,0.03465443561315942,0.05095695671079868,-0.023313513595231435
LGALS8,0.08166898773606947,0.043712581508413145,0.04401369635307114,0.019388779262654525,0.05437647984971645,-0.05286636084484865,-0.05363062774516991,0.018962320059961853,-0.023700151518893906,0.021392644821822227,-0.04167237014601777
DKK3,-0.011345405102158963,0.008548029095850672,0.0497541902767165,-0.054547290489426144,0.06389808866095331,0.06850001494257352,0.0010870584566739921,-0.020306785923030837,0.08107396722621812,1.813863725097939e-05,-0.08360080905157216
COL16A1,0.08298547966645776,0.0011659534101446777,-0.06819857560590001,0.003723014525162666,0.000750790879782076,0.042255469105277055,0.004977516783946521,-0.018445496721542803,-0.011761321303676724,0.006822722899373045,-0.05590467365303478
TPH1,0.12599739138519223,-0.013405257679608722,-0.0176208662456114,-0.017832366985218583,,,-0.01855051337227518,-0.023160043909205792,0.005736462070676603,0.05543966288603686,0.08391317500806665
TNC,0.08801604541404846,0.03482268139348713,0.07772373631672026,0.05959179582421008,-0.00959819255219689,-0.052654234255992007,0.01330801195331064,0.020099990445810408,-0.001986452301435037,0.10983775445799861,0.023662189240640504
TNFSF9,-0.048196567170442114,-0.023837454481840745,0.06796340706197165,0.04100799830614234,-0.015389416298142134,-0.015412268779104269,0.018565858265439314,-0.03593788500489603,0.07946490794009207,-0.039181837449057,-0.046806595600955236
C4A,,,,,,0.09053646603714587,-0.015376301216043593,,-0.029526029968712203,0.10558193680364329,
CNTN2,0.017974803974874876,0.05531050865839766,0.010997997982947929,0.023723504823398477,0.0651579352836286,-0.015327100729997609,-0.008557326803216489,0.09338605533430742,-0.04419829234035291,0.07190044101786104,-0.011888744432999816
F7,,-0.013077839175123587,,-0.015000959844141546,,0.07422244577630785,-0.019373251762070207,,,,-0.02836864224641567
LUM,0.061544855303485586,-0.02876322310161204,-0.006979619597352176,0.04561467145576418,-0.014624813489833903,0.019964896484814636,-0.011797297754956587,0.03810212733450953,0.05034472321070848,-0.006027430029684399,-0.04705230581878108
BTC,,-0.011864718869853172,-0.02546039831672086,,-0.04409408842006085,,0.04729224651539898,-0.024377612344704765,0.0139860487539357,0.10332883564821341,-0.023213260582663705
APOC1,-0.05546962351904297,0.05471807537923132,-0.010812641437279388,0.08228640833505514,0.021550359696680572,0.031585666508589454,-0.08799809649217769,0.045050415071560775,0.08362104916022466,-0.03623734153409624,-0.02637712221361426
PKM,0.010446893246520206,-0.006834497511910039,0.06824204706728715,-0.03521006805899964,-0.025517820552610055,0.07685773044258042,0.029135004718816478,0.027304154281782213,0.1125873900491059,0.0804421386176424,0.05047506402977523
TNF,-0.018584160136140393,0.0643610923486734,-0.004542211456763154,0.03026610685705427,-0.013470011129859362,-0.018785912555441524,-0.013603781830893126,0.032598413284419446,,0.06697695740722863,-0.022079079026902315
GNAS,-0.052044027695156786,-0.031246988872452548,-0.0170704124499504,-0.034865193587894,-0.021773325186052395,-0.0468064192210607,-0.017261751251906994,0.05266763107576552,0.09884093910121051,-0.0894753398839493,-0.06409309506575209
BMP8B,-0.026074923483855206,0.041991702377122526,0.03702292591627694,0.00357620961201118,-0.008943948935929508,0.06240739618774604,0.00719996413303422,-0.014711328969851535,-0.014315221588653415,0.039324473219887524,-0.011911760920682229
LIPH,-0.04304043654769589,-0.01340525437933909,,,,,0.01668523697354235,0.003064751562203524,,-0.03379106944158433,0.11171664181655995
CCL28,-0.012530598211774284,0.01775166135291736,,,-0.010578803009320997,,,,-0.02040952717418969,-0.019224876486463822,0.027323059213858004
PTPN11,-0.00832977914787674,0.01775104333614898,0.03203573083516764,-0.03490711369939276,0.012446632376985482,0.0413728769229259,0.007399885812123503,0.005480696824376178,0.011937037927764963,0.009561101863636982,-0.0021619743311306204
ADAM12,0.046474442668389446,0.017861499685112716,0.02961025162603592,0.05074923474461686,-0.01022375547257308,-0.06371957126435988,0.049842609010990656,0.078359303384481,0.05950103425452061,0.058850060890299045,-0.039382813351390475
EPO,0.06791645263494449,-0.018012303356643698,-0.01890808382526576,,,-0.011999091863746973,-0.014999393097618153,0.022540402103928846,,-0.020444058403823285,
EDN3,-0.04341587778069608,-0.02335131773818055,0.054981054779516446,0.0033581535788816366,-0.017060212845612866,,0.06334211901617036,0.0526470810743837,0.038143515777964015,0.055347518784931736,-0.035206664139891757
CCL22,,,,,,,-0.016976082381018758,-0.0176703652265668,0.05836373931509708,0.047125861843280555,
CCL2,0.0753800131496048,0.025512313355581392,0.04868920490983591,0.015012617405702217,-0.0291153595583101,0.07367321965610732,0.02636742426174102,0.03589318041934578,-0.03709580215337287,0.09755336628660422,0.03512382882825243
DSCAM,0.07745547234392666,-0.08559457849413939,0.021575396016292703,0.029034734187688028,-0.02460920464836065,-0.017653360801453428,-0.023100069941631385,0.0008129680892769418,-0.02946515249329118,-0.012857198822729487,-0.04331077226331982
GPHA2,,0.008181580016840394,,,,,,,,,
ANG,0.00444916989042095,0.06062565773457599,-0.018181166959607458,-0.01740885638533551,0.010225765089143149,-0.0461352264294915,0.0742182010266524,0.012554138474164426,0.05829875862613757,0.0361492231551802,0.08915853490819721
FBLN2,0.03755085212356245,0.026595077403591134,0.009811701567854504,0.0661812981419317,0.09179576872129011,0.031637112706497626,0.07141535344026383,-0.045854335999858914,0.0748088030384245,-0.02556676484192379,-0.06400279793825883
VTN,0.034952889811208206,0.07223423389747362,-0.019063371424417153,-0.0252867241923166,-0.014106489024633427,,0.08234291861217755,0.016085125168715016,,0.018396663300193003,-0.007351115393455216
VEGFA,0.055972964797721354,-0.023464316551139973,0.06990475896743534,-0.017184295294378215,-0.0346846817967035,-0.062268583326918786,0.03132586070543077,-0.06494079963514614,-0.01975979963528437,-0.011905336050555559,0.07632337183462708
F10,,,-0.01778644813610422,-0.024391880611083532,-0.027077013110747363,0.03591925894311714,,-0.0232059919102959,0.07265788185298988,-0.01324744142353492,-0.011189506580919507
SERPINA1,-0.015413960946307577,-0.02226506123841103,-0.03073950093918194,0.03852673589370804,-0.019214765489301084,-0.009855011584281823,-0.018326960222377564,0.025556201673978228,0.01950046265279623,0.02796866708931037,-0.015636686151204223
VWF,-0.044383770884025946,-0.004858025784494023,0.004080254006649088,0.013363148922426862,0.003238224448396899,-0.017603812832157485,0.030304226481798008,0.029920331184373747,0.07172988989531952,-0.0461614900921332,-0.05571458585786404
GDNF,,-0.020993599390643613,,,,0.004295083693430382,-0.03781532291880489,-0.012384646008387295,,,
VASP,0.023888159950177578,-0.009409362545445261,0.018414101292749386,0.038830669425617664,0.012503343701832557,0.03133812834751684,-0.017501574821991196,0.018856874371721295,0.0055700564693751545,0.05997744264561138,-0.019794878569078602
ADAM15,0.018473089228918355,0.055022316780306425,-0.04177008922830982,0.008941460945957104,-0.019265152261472518,0.030950230385574897,-0.01753758416384425,0.022916508826244502,-0.03062108016209808,0.04875449876908662,-0.04240096128106037
WNT2,-0.0024962024770469873,-0.02344921843675805,-0.015318414681614923,0.04271287436255895,-0.01200244540435637,,-0.018605258096932826,-0.01984543912789548,,0.17434498494005166,0.08255827343349824
CALCB,0.02473884995540249,,0.04289424404242844,-0.01658235135884564,,,-0.016283003828907565,-0.005446984055730729,,,0.028031839667360937
OLFM2,0.07782615546561926,0.01916172055510645,0.08578421120281793,-8.467805101563562e-05,-0.04935732796708372,-0.030593262590925374,-0.07880012214317657,-0.007018405626539221,0.03811786945149045,0.05048825794448452,-0.04633077342297447
MFAP2,-0.04908386228454076,-0.005680090341228972,-0.030812756742431675,0.04747269463658869,-0.025433227601890592,0.015730682172281425,0.015100508671919446,0.01031492293069642,0.11311718056066743,0.04034754710441082,-0.021785051040128383
HLA-C,0.07766022914841643,0.02362271144268585,0.0030908073638983417,0.062439877876718716,0.02577028089649257,0.019989576459369034,0.010338000351934155,0.06179272778610607,0.09768943388208927,0.03372336171607213,-0.11268260457033719
THBS1,0.0868233545557773,0.015184621790608786,0.02787746618293286,0.06418105755259555,-0.014879429250232156,0.028618695236880067,0.018910221379923542,0.010606883952976851,-0.002438515485062975,0.006429622186513851,-0.05419436091339832
HSPA4,0.02630484893009273,0.014049493683820823,0.007253006674419208,0.01725249524921503,-0.01058544840071073,-0.04135156603042883,-0.055895965140019536,0.007096706973385461,0.023060148130019505,0.002151311436677409,-0.042651673171941094
LMAN1,-0.003001837352607068,0.018388758457024194,-0.0175473617250031,0.04274522370228579,0.036144201101923165,-0.016017455405710087,0.04262007561242243,0.027104014682939496,-0.004433022852886756,-0.016142776158052423,0.08374129892289942
LYPD3,,-0.0035791835268238243,-0.01906337306466032,0.06496078938998077,-0.014017183260077632,-0.01072621863470448,0.14212810821971741,0.009564945313205566,,-0.012314643375450246,-0.0321565781067021
APOE,-0.0322553074348507,0.03420979777930167,-0.02991945465731385,0.03997713299482355,0.021178775550836002,0.05718952539741088,-0.00986900242248096,0.05066468903806392,0.07129876935641508,-0.06415984133912767,-0.08897712263056724
SOSTDC1,-0.04632397872552581,-0.03019850325834287,0.05172817972743835,-0.011648469312738304,-0.00846397724532629,,-0.017269858034423786,0.03392777148932604,,0.06289701512585315,-0.032674179119674594
ANXA1,0.09304123415636659,0.04549848662666177,0.030969634279863625,0.06491897638271116,-0.015776047749151558,0.07006527864196417,-0.009040195909517221,0.048328732837415546,0.02077881375131291,-0.01145066352539213,0.0529984939522921
WNT2B,0.0773046804395287,0.008283001744767456,-0.027379388544828437,0.03784669416130592,-0.019915460733304996,-0.020633134172003652,0.004476071849302043,0.023200830941670133,0.001670545333288303,0.018769545212477663,0.07183716204823752
AMH,0.04349796151659078,0.08710570000044016,0.07076176694330773,0.00044307212708100043,-0.011898638515590618,-0.0005906332583898412,0.01874672372594354,-0.012373950677100828,0.07722151302749138,0.06486077321385136,0.048342286123830965
GDF10,-0.03569817053119384,-0.015515170863665082,0.07466793391992965,0.0020545289236283946,0.013103939312933965,,0.10771279900973195,0.013626094931356861,-0.025759112104755226,-0.02823056535870819,0.03686713211189376
EFNB3,0.053697233795704076,-0.020551252367313446,0.005889155859783276,-0.01748209460774212,0.007001007111676514,-0.048043312325878815,-0.029152938293989943,0.03066466458319569,0.04755648173512918,0.02101898587171901,0.0814147999297137
LTB,0.012016676119312423,-0.026421650204925495,-0.0006979407043879569,-0.027137097784791488,0.0012923426091887155,0.010667594788955665,-0.04319078230407324,-0.014586700052778631,0.025529879109080108,0.03463827289561125,0.0018327461798658157
ANGPT2,-0.059468344418458045,0.007748806668405728,-0.005501379999966989,0.08445483008378585,0.04191125821660504,0.026544687423913065,0.00809988438478463,0.07125864141971448,0.06913040768726719,-0.0012542709780142237,-0.029866063807817367
NRTN,,,,,,,,,0.10978519772928241,,
ADAM17,-0.03505072577560042,-0.01871292195455888,0.008488518044869374,0.04776020392828214,-0.023268796713239715,0.025156831264098036,0.050064747516923816,0.013899708349583179,-0.011389198659321894,0.04627748414521959,-0.02565773858350185
LRPAP1,-0.02084387813409617,-0.030141670797339735,0.006736308409047248,0.012578079523473958,-0.04582913465011814,0.005025949151537822,-0.06736704473323371,0.05995263405408286,0.03758348300893386,0.00331427064925759,0.0123758900302546
NID1,-0.004275751311922141,0.011083757200019164,-0.08546662791536329,0.038759205274344344,-0.04287620431256775,0.039523597056806956,0.03333902639945851,0.03959450823522695,0.07507849996242846,0.0037092243767683475,-0.09432580747546306
MST1,0.039772117724739695,-0.024646124723431185,-0.006742081002716167,0.05036148870405898,-0.024048119275737127,-0.01301029373861712,0.06131693749650627,0.0538351820378708,0.09870443731729621,0.04747135243184913,0.05675103957507126
CCL14,,,,,,0.08339291769263245,,,,,
IL13,,,,-0.01679675658899874,,,,,,,
DCN,-0.010431552495753659,0.00785620542150476,-0.014818495955974226,0.026196021732585808,-0.024558476728918,-0.04367085880045278,0.017105268631635608,0.020803971150185233,0.0916888832505097,-0.02173518029654157,-0.12496052840471764
IGFL2,,,,,,,,-0.01914563488115679,,0.06948188055623516,
COL7A1,0.04102235546765975,0.002454952604371652,0.04913382882060457,0.0014532426228164525,-0.021570500995878848,0.05126037195530871,0.04061388595574647,-0.023433455816780784,-0.005011424636369453,-0.01698065916033977,0.0009867814631036062
CALR,0.0635692518484331,0.062262772437998874,0.015937022606567833,0.08339190065262364,0.002498522290764398,0.05264129909917273,-0.005135542150868819,0.007641735238270708,0.12376365347688932,0.054111534642334876,0.0365327948974251
PIGA,0.012605745502719505,-0.012131641026132858,-0.03933812922026369,-0.0277536060939373,0.03517468669425115,-0.01025637574339525,0.05464096648969186,0.014617777255652102,-0.028597572311351262,0.03738074306723108,-0.021030386600706698
CD200,-0.03056052356869199,0.02506734421008898,0.010249395378904562,-0.011476452491398814,-0.0031309143589579955,0.03960152986158586,-0.061472995005131266,0.01999302307624945,-0.04365573031868179,0.03871342346382694,-0.03806797809368929
GRP,,0.0330735372419899,,,-0.014717780785548938,,,-0.01804960899188004,-0.028188850676141703,0.044878569968492175,-0.03299307825587547
CDH1,,0.026082638252963284,,0.016896458146618155,,,-0.0014154674311016601,0.04206165662962346,0.057468222575893055,-0.00940408737755632,0.07863281362366616
LPL,0.05790881900827254,0.011535080649115917,0.02277863520391437,0.046607199922900924,-0.028265396527251713,0.014759294600902927,0.05507706932076962,-0.023928343763285342,0.12667785566435005,-0.029385708823946095,-0.007088631464633656
SEMA5A,0.011325868045023594,0.001361160734293702,-0.02438416605350793,0.04639439668256483,0.004001816620420545,-0.0232385533464619,-0.042359732066568685,0.023609455169609904,0.10674886986458113,-0.022858175459563573,-0.06719095714629854
SEMA7A,-0.06557227368690118,-0.021032635082954953,0.058154620639496835,-0.008214947396324501,-0.00808686457909607,0.035236507152676524,-0.004211012800557597,-0.018407990899732617,-0.03959856257272675,0.02266125935986854,-0.0747804658551415
SEMA4G,0.021365382212450514,-0.02398158280245245,0.006129351839855873,-0.00968358501583668,0.03280447163001803,0.06355609088478985,0.009476045439228337,0.02719010118884638,-0.05090068524807728,0.006718763578059409,-0.047629051119315854
SEMA3B,0.07742215806753869,-0.04004469873375873,-0.06388966289388066,0.022587402963718476,0.023349618117426998,0.012375628136041811,0.07671353990968398,0.02452926206158661,-0.03859101033919004,0.06327999439869234,-0.00863929964816406
RPH3A,-0.014325268432428696,-0.02088834003564155,0.018433171603639324,-0.02799320448165869,-0.016755240179883384,,-0.033886991518252925,0.023940583037410142,0.01825806545821331,-0.030624341733790836,-0.051617180305813304
JAG2,0.056863731869765455,0.013271379758539132,-0.024415821610073836,-0.004353948649746767,0.018713410093121934,0.1632158483654946,0.001919971786746132,0.012870063228139113,0.03366542704661248,0.03117567491839441,0.014966669623081677
CGN,0.08924847165995527,-0.0020001689365579346,-0.029908947120100508,0.06109940979122927,-0.01114666401781158,,0.029783707540430863,0.026460734726219737,-0.005391408507226918,0.05551104389973583,0.07410558860545378
