,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
FGF7,-0.03924288690379708,,0.01273226138805004,0.026881283940565187,-0.02548863712730542,-0.030683911899975057,-0.014492353193839146,0.13733696164301473,-0.02971381005797032,0.048034259606277205,0.0017987750572448463,-0.01798998488750981,0.0647825845204857,0.028813325009862494,0.0432095034857596,0.0703328264300463,0.010437952723873664,0.06605389616355373,-0.0043092176783053856,-0.014850444964593845,0.028216677917517197,-0.006977438147595795
EFNA2,,,,,,,,,,,,,,,,,,0.10489002736439552,,,,
HBEGF,0.023825570990552495,0.13405234530237564,-0.047336484491754205,0.04675022951494098,0.04256000494735909,0.050441874755870836,0.01534510838806776,0.002237425158970293,0.029223622285957828,-0.018908755129618628,0.033618297834096755,0.013979087217699594,0.03319801888475762,0.07120733795167622,-0.07404949144019106,-0.049452964227916646,0.0394827613540498,0.012169543381434195,0.11694321161557777,-0.012401954890251655,-0.027162585431009998,0.04821522077118614
CSF3,-0.035146862087898696,,,0.08261974500508583,-0.011121180033090644,0.07046896572799272,,0.03459361137671958,,,,0.0013296800279739523,,,,,0.12183875071778781,-0.025020818329218934,,-0.03210195267137382,0.031095184795012814,-0.034265210283251885
PI3,-0.014035993400065784,-0.02495281645517407,,0.01073828383174047,-0.028733589427041968,-0.033771449861068135,,-0.02935335979982032,,,,,,,-0.08456805023743956,,0.00872513946383041,-0.07689654175654724,0.04738757111140448,-0.11614313733743452,0.021136392439112674,0.02886806447617373
PCSK1N,-0.014626088770641229,-0.038909666766003694,0.007353476637945412,-0.04959217621739419,-0.034049736212490626,-0.0015143646011642616,-0.04942881935368475,-0.043211458570466,0.012940297897079569,-0.03933862817948578,-0.04994232885527187,0.0072267165375231235,-0.004271379113013427,-0.010381621674854914,-0.12351668883092368,0.02646117310534847,0.07012745916725906,-0.010344801713544877,0.022400600017135976,0.005983506169070425,0.02418636023609529,-0.1082738834749858
NTS,,,,,,0.06347747272249692,-0.02002311916096465,0.12146640715406834,0.045571091993847214,0.05989333614945397,0.0015110774555586591,,,,,,-0.04201721857401929,-0.03147511379481269,,0.101707591217012,0.021145125979892914,
SFRP1,0.13147629406004754,0.020078880083919046,0.11915522402999187,,-0.022078530963449063,-0.028148797087383583,0.038770186432755545,0.0653922021914528,-0.000867268116075235,-0.021447182939637415,0.015645047155252525,0.005529456687547992,-0.006912235737363018,-0.018473445603737884,-0.013573478356528898,0.06936400002091575,0.07626970663123578,-0.02064346718687138,0.005247019821638447,-0.000995740525114557,0.0009148211826609532,0.04323241456650295
CXCL13,,,-0.005858467140152178,-0.017496103949068267,,-0.027895817390157066,,,,,,0.06613864420147009,,,,,0.0867840876898369,-0.02066725207545396,,-0.052364965090760905,,0.07290062755968871
MICA,0.009088001660096757,0.053261847773704574,-0.03079767319047342,-0.05640083560346885,0.0198810724357372,-0.0182369356511036,0.01201884645876413,0.047399163875068595,0.011337785962629025,0.042022597066236685,0.026623916907815737,-0.044925438596794695,0.00792746465117997,0.07624238525922139,0.012773264246177292,-0.05914006397541714,0.010848599360714284,0.02225681700024837,0.020153947855674113,0.023313062201447313,0.042948433731096386,-0.01344550838356544
TG,0.0992817718006724,0.02289981167134719,-0.022091849416182672,,-0.011289109508578267,-0.03838133435519624,-0.023111957871768448,0.05753090410376684,-0.022220651129711402,-0.01552123300011425,,0.0630679497582804,0.07930954236357358,-0.0342178440677289,0.044266796737303916,0.012820731523578969,0.07864354668163226,0.06934116795923634,,0.06967539059289223,0.04476959161816584,0.009681964666414838
ADA,-0.011341228295432534,0.019147026519504846,-0.03766690770413654,0.0058765903627035826,0.02313633131021422,0.017883200842196464,-0.04515147995603803,0.06648962166757853,-0.03743707259257053,-0.0026615779813916446,0.011544090008653526,-0.0013128594468276133,0.014997662032526731,0.06198578729194526,0.043940443395363585,0.009463496804561536,0.0678248401722752,0.0018333188661029788,-0.0072701756972958975,-0.024721532047971537,-0.018165426026279848,0.05499109479045619
LAMC3,0.04335230447203543,0.07106452322555964,0.06776152798272185,0.03926793008682331,-0.005641857580591017,0.003224016774625068,0.02936292551351602,0.050765803898209165,-0.0004998124160792313,0.04835499855578187,0.006750299086881468,0.033227878722268664,0.012333706351653644,0.13510252698728387,0.044170842381035344,-0.012141563040925906,0.0838618899703643,0.06191590262348473,0.014992536429960332,-0.011137144284969432,0.010590401249182516,-0.010463563388031678
CCL7,,-0.02591335987077096,,,0.09801469773355678,0.0019406546386066773,,,,,,,,,,,0.02397701670224511,,,,-0.014921284747047386,0.13734628795882398
NGF,0.06413754047064646,0.05949939018667623,,,-0.03216171940774596,-0.03947732160690668,-0.022055006830220533,,,,-0.022291529207832114,0.04072132098606391,,,,0.05695177146077175,-0.02510854803659486,0.037160864148624566,,-0.03364551697792949,-0.014352809400640171,-0.003540834538632458
TNFSF15,-0.025050671713708554,,,,-0.004408482579270144,0.04293081272607103,0.0319240475325804,,,,,0.012946572253362612,,-0.03154019023214061,,-0.01285215087433233,0.06259563140816767,,,-0.01993476148639631,0.06884293145979559,-0.028918382870123098
HMGB1,-0.03265168829570809,-0.10911392568605668,0.022183319152296085,-0.08193523512906685,-0.012366244529036318,-0.01708102960775191,0.014859764065130017,0.08924909460523636,-0.0077170333922879225,-0.011622440624888451,-0.03944949089284309,0.053852611293336475,-0.020482821003918666,-0.029038177702367482,-0.15671217835720688,-0.018163445511980576,-0.05737088823512927,-0.026099162185044288,0.014017341155380154,0.025055615412524112,-0.025663675073332084,-0.06204397767116565
ITGB3BP,-0.006670529341699538,-0.009527929321785276,-0.059850187900717874,0.0120548952508099,-0.056460108334722904,0.007149263984388163,0.00403040036800115,0.039940128438238326,0.04052119634286216,0.01563693611472519,0.004031867094100618,-0.015485088495153702,0.007826588489789689,0.06966646161375527,0.015544741748446876,0.0008237509785053929,0.04137923699538289,0.015580638481352048,-0.04867936046224169,0.008014447692517466,0.05299664699455376,0.03007639988513435
AANAT,0.026515500288719736,0.06462884668442184,,,0.033142489210435465,-0.024674035124380322,,0.09912639336205642,-0.006360588751153552,-0.017891573899340957,-0.020957315785777968,,0.09212182572122697,,-0.05364048316576585,,-0.012962075308356186,-0.02310838597337302,-0.039191813308686346,,-0.03159543075353715,-0.02806207467210363
RELN,-0.03491383852395255,-0.006884875786816479,0.023244275970668544,-0.027135090388179635,0.02795571176212726,0.02660880890795908,-0.056112045520669084,-0.017365904683890945,0.04535989456087928,0.000688929925347496,0.0015901168422964307,,0.004701906568203455,,,0.005247529933209742,,,-0.026157206990685078,-0.024079031499057043,,0.033950672380109105
IL15,-0.03560909743101263,0.06282683758712299,-0.02814467817062322,,0.006410070350323658,-0.05988455417014483,-0.01905528701955686,-0.02988333610727257,-0.008727445613387643,-0.0168010943190818,0.00559484021538517,-0.02450478713409137,-0.01965827193140778,0.070545933989315,0.04880959514767901,-0.051577415723852944,-0.033772382706819926,0.05907783041451137,-0.017258913049149505,0.01710288007783135,0.013228842296017304,-0.005140327343343891
UTS2,,,,,,,,0.12792524992557713,,,,,,0.052976398309946895,0.030826672829174964,,0.2343263131838025,,,,,
BSG,-0.022186068492963465,0.010957741951654923,0.006510285923772672,-0.04721019318147232,-0.0013147132352880238,-0.04738282226301311,0.012193695893978214,0.02109681185848996,0.031585145036556364,-0.07312000142867454,-0.014744033190061897,0.037347055802457854,-0.0028605916577657243,-0.015138212176867618,0.12098192600702792,0.00431376682636944,0.047229716106057175,0.0009408449161215994,-0.02376068604394877,-0.07523099849572681,-0.030649774709230287,0.0704521022133449
ADAMTS3,-0.05649742732170793,0.08291453136786908,0.017997447126677547,,0.016065353389038476,0.01741679859348551,-0.030692554933905904,0.12599631621348054,-0.056098218957268936,-0.025598901491612255,-0.03365252472361279,0.015426923759788772,-0.011037360916694584,-0.006104569598776266,0.017606091100103968,,0.041649750722047706,0.10142766019097463,0.0193479133957628,0.04468244022799382,0.03991830180403548,0.015389107625923515
CD34,-0.0385616553788534,0.02268398198035073,0.0025756020214040684,-0.03995280759319686,-0.014456785674815,-0.058863045969447865,-0.04547587390122497,0.09591309744383149,0.030106908797287328,-0.01657034553127322,0.044817724075816676,0.022382231870348487,-0.010999790241347812,0.1098664215858283,0.018840559907863524,0.05743837082719267,0.015356463600936496,0.08154341282722498,0.08631220280530516,-0.031124625300081414,-0.05281677220940908,0.0598645072684755
CCL23,,,,,,,,-0.012562525742259608,,,,,,0.11927143256237026,,,,,,,,
PLAT,-0.010857407440839437,0.039902579059958726,0.007677160414120213,-0.027057163578238497,-0.028732538619604567,0.0029376016353863236,0.06997496171708463,0.08365442851761808,0.0029714555342217923,-0.017378321257481583,0.057385070190552494,-0.033817916252304264,-0.023188532168102474,0.1552832264492199,0.05525836883596581,0.0043055916707335365,0.052554786067378685,-0.00851369962335197,0.0498952924380931,-0.012028355222746059,0.017075835601639403,0.022760138818024
NTF3,,,,,,,,,,-0.028881268389408004,,0.05327201056233286,,,,,0.0009055560435859997,0.06162178916361228,,0.016176812991525482,,
LTA,,,-0.016246415500691988,,0.030135519619097665,,,,0.04000143040188615,,,,0.082164801984923,,,,,,,,0.10314886224334718,
CKLF,0.05323865461263469,-0.030127737188507957,-0.07490393336170693,0.019410205888695194,0.032475451760010675,0.01247992135179534,0.07215536795673096,0.13150336273349802,0.0017166628651292609,-0.038965579592321886,0.007960727339818863,-0.03372146500436169,0.018240221790958765,0.03642764259814193,0.04364451898396696,-0.02749011365485498,0.033920006842182916,0.10342015338007435,-0.0577411894618077,0.027285517142913048,0.011492165406760197,-0.028466265155105565
APELA,,,,,,,,,,,,0.0004159042554093217,,,,,,,,,,
CD24,-0.07692647075590726,0.03202775884963498,0.027475922083813345,0.00964560596445055,0.003995527575589602,-0.012198852353973062,-0.015469426746081018,0.10962789203141213,0.020322211600733348,0.012116561766395,0.03987135511910191,0.0694530709065861,0.02330172997171004,0.04549265985683823,-0.0022782639868813882,-0.008352011924433774,0.006586633835172273,0.0025117999582152436,-0.040116901338602934,0.1412745636427804,0.041087312010543164,0.06269773886530713
HSP90AA1,0.02215427482743086,0.03785626537250651,0.01825958926930917,-0.026474645079147575,-0.008993149488117006,-0.019093622962153993,-0.06209095859900767,-0.10603235223259083,0.018589494157238425,0.04095341650361982,0.00819049499546503,0.013553668335641431,0.06514137540958403,-0.04068025835960965,-0.1347164246351633,-0.0017849034825184941,-0.04467102303085011,-0.1228781211477733,-0.024495216694968673,0.028008991733719093,-0.049744103568912686,-0.04231685256358559
BMP4,0.02802177479106965,0.09558870670827548,-0.017222152795702654,-0.022475791742526324,0.03252834637276155,0.007865123110778372,0.07069365866287658,0.05593790445340738,-0.0501889022180308,0.0013398857040364085,-0.033427373428502875,0.011824166873078999,0.02289876321291617,0.15355771229930315,0.11703030929995455,-0.008019535772977383,0.004715719107568405,0.04111833083953731,0.03190716611101728,0.06526824744449503,0.061466548663150024,0.048210744723637816
SCGB3A1,,-0.012120273013762265,,-0.02575558877643593,,-0.029383729833312246,-0.024324410898246333,,,0.1153333770653131,-0.036890740645869495,-0.003162999698966892,-0.01371728387723041,-0.016276123811230295,0.01984964225736311,0.016070617218216295,-0.008863912222031938,0.029014885744092018,,-0.02248100754806947,-0.018949157348408355,-0.03867070478983282
IGFBP4,0.020471945549359615,0.07308236671761069,-0.06343981069365678,-0.023327182569682685,-0.039198089328802435,-0.02331599332708069,0.0610344341536197,0.06882554396346562,0.05358962913399699,0.005139471429645652,-0.025269557356685717,0.028125352393341085,-0.0064687527617744755,0.054853507623491525,-0.07282306963241827,0.09931179524341968,0.04761697069760867,-0.052549254940125474,0.05757598037740757,-0.09343603833277937,-0.015790535790445006,-0.004794461589861502
RSPO4,-0.02473635942264292,,-0.026264186167576305,,-0.03379505822607813,-0.0011152037885794035,,,-0.02238411499986631,-0.015091715368517371,,,-0.027269121372680612,,,0.043487598353652575,,,,-0.0278799321609219,0.10767377722502247,0.019996829648749444
LEFTY2,-0.013151649649679959,0.05532591143128957,-0.016445946201528734,-0.056270306885780545,-0.011848474240923577,-0.02380477748836733,-0.025308428747220335,0.10099001818174488,0.06797217335935542,0.017829917827216848,-0.022291529207832114,0.053015700845588105,-0.0242679201585733,0.02772365880366506,0.04035112887608887,,-0.01213474240862208,-0.00172537407373174,0.02691023623621088,-0.017306546216665903,0.0065884484031230655,-0.06558442592432984
PF4,,0.027056426508244226,-0.014778323016694506,,-0.01502963208237388,,,,,,,,,,,,,-0.023679617925286663,,,-0.042522678408503496,0.08220928234983078
ANGPTL2,-0.021356377603174506,-0.020957093244061212,0.024089039389041018,0.025484289041149147,0.006247986607419731,0.02383924559053445,0.08602505013120931,0.11837017670389172,0.013576139691204447,-0.017160309723629176,-0.018382080784893028,0.017157358054122655,0.01809565722433047,0.08935354458382445,0.05907452512779245,-0.06726141181704398,0.06857027318337552,0.05431120807708089,0.02147401823244143,-0.013305426373018472,0.020507374075174754,-0.01476351955575638
LRIG2,-0.04222898493193464,0.010218487344977467,0.044073935779594085,-0.07342783469988765,-0.005858377856832551,-0.006400443376458785,-0.009116750429335711,0.03192061217841535,-0.01566881375729525,0.02510200920396021,-0.03509074033392131,0.08438030476434523,0.007361362655957033,0.014816943965536664,0.13789503625455635,-0.03429027062340471,0.007536778626210862,0.06388727805857067,-0.011737919370657783,0.013320694162626509,0.012959935737262356,-0.03613206977071261
ICOSLG,0.0469465143534936,0.12301559819366364,-0.022869612265704414,0.026054749086990205,-0.006603586603060953,0.03775798050807671,0.0038487351685746484,0.04244259513026933,0.025633615762230173,0.01204761075132374,-0.01570515805522981,0.00871818046501814,-0.01425950893879271,0.018668059602951294,-0.03592378309812015,-0.004301242033362065,0.06541073933200116,0.03756339947286852,0.02335350298667157,0.015900298586489007,0.06050906567063188,-0.036075978165999535
WIF1,0.010210410160342616,-0.04081014682651244,,-0.029000875491797723,,-0.006153768015162384,-0.01733982861238877,-0.07228879378263503,0.0639811126293791,-0.028399483655377263,-0.0036498977983111004,,0.0702993118748696,,,,,,,0.09646275771114471,,0.11844400528562665
NPPC,-0.05048331329307197,0.03611903262354884,,0.06359587575407094,-0.02331466576360615,0.009530404199097441,-0.020657332896552576,0.012751266678236365,0.08451094439848357,0.007349152766823139,-0.04446397960772518,,-0.02323242665999288,-0.02629541585947424,-0.009750323725004614,-0.06522688387478238,-0.038635710464279625,-0.01712044356470008,0.061391808059709355,-0.048589657728871645,,-0.0003034920529533179
LYZ,0.031262135693883905,0.0801088898025921,0.020851915786869735,-0.03983768497711325,0.013674913946670085,0.026382938649346436,0.0030447231056192777,0.05845887986808181,0.028536625760542132,0.06761866544897512,0.005274176259809582,-0.043840177964115,0.073866389831893,0.03429647396166069,0.05621581915741192,-0.0030403853577134457,0.020209304699970718,0.08628699733827004,0.01862407031603474,0.020002190023764677,0.055260531621333674,0.1382402426935547
EREG,,,,0.030120384320597687,,0.04636050141711839,,,,,-0.02293146911486276,0.03615726413480119,,,,,0.1437436358464716,-0.018748841374279273,,-0.034724925564049436,0.04743332887078154,0.03292612398624449
SPTAN1,-0.005541635777193784,-0.005226957988178496,0.03748897909692708,-0.053593455661044134,0.02825053411167628,-0.024748333694939208,-0.02157572125864443,-0.01472749681986356,0.005136330813814436,-0.02393435999425364,-0.0004163226028981452,0.01595522340244101,-0.017566899149647614,-0.08200720998679528,0.031235832578037203,0.016957626005734052,-0.054422755588820836,0.054899770401919436,-0.01645513501499846,0.06834497763029489,-0.0234289992590784,-0.025035507759504187
PTH2,,,,,,,,,,,,,,,,,,,,0.025702113276634058,,
LIPC,-0.051880394071754876,0.01975000054143595,0.03809612073454485,,-0.02700936821923545,-0.03283394734143052,-0.029549864136817178,-0.04924957140836749,-0.034767835331344234,,-0.04106984323199875,-0.02064260468793089,-0.030881310680247437,-0.027883596811844796,0.15872231533465217,-0.03998134037494691,,,0.020996716766437523,,0.0784438913853829,0.030754972661468653
COL8A1,0.01871489305286554,0.10919525474698887,0.027328448605982134,-0.012902241871004852,0.07667042700685335,0.028560344153246764,0.11824405657760068,0.076525927263371,0.033364236652532665,0.07568684184229078,-0.050003287186013524,-0.032265726990034105,-0.03534818125560885,0.031916552130836884,-0.006108705076949525,-0.08078460032487962,-0.0018722979226852795,0.02070756238029096,0.04696559842325406,-0.057152693907384554,0.08558505937587617,0.014087310608179814
GSTM2,-0.0025027553921015936,-0.046537204163832155,-0.032383122680951205,-0.04009432600208709,-0.02378135504335609,-0.040209481497178755,-0.01611381101919181,0.04618209775493856,-0.001650025086721374,0.021926412321085186,-0.022210144852388685,0.028438559297768118,0.018436972036056168,0.04010041162278007,-0.0375876713952605,0.02264924536591703,0.02640059333305858,0.0877522637786553,-0.0656962821732235,0.01266984113343592,0.0336075808966613,0.01845866037316421
IL4,,,,,,,,,,,,,,,-0.0512446329654364,,,,,,,
SPX,0.0036287380091747728,-0.02490130984611835,-0.03189228469853172,,-0.002854455017432501,0.021906972696458134,0.026349420882852734,-0.039267315408615375,0.014392996700848476,-0.023244813775432294,0.016384973712924945,,0.04981225947469102,0.09971436775254591,,,-0.006310517001675277,-0.0015523271487982004,-0.01384532096640174,0.02151347077881283,0.06815781550504242,-0.0319463024134744
MFGE8,-0.021869125372336456,0.027500156335594786,0.04138371210030865,-0.012909665326264004,0.006941190161481436,0.007281345763761005,-0.028182758568812197,0.044360935714396324,-0.029074279371437705,-0.036642536893999746,0.026604948109720306,0.01106418068605635,-0.0030686811488703177,0.008046911642144378,0.0510518430679195,-0.014408242992745046,0.0797711932113375,0.03296838155958323,-0.01923201432750631,0.004162019497531231,-0.042348650814451626,0.05645040684157119
TGFA,-0.025598003891346668,-0.021084470866995917,-0.006935425302182395,-0.014750403332599278,0.02412993464874563,0.037968396280098786,-0.024935754980418504,0.09055213032577071,-0.021535987477775603,0.04322441635279768,-0.06626282598213268,-0.018153456257311323,-0.003471320722721168,-0.0085914464249436,0.08239287727040119,-0.05228685040648099,0.075159288991891,0.04376000836349988,-0.014121409439535262,-0.03754647931691333,0.06031276206251436,0.02197502041696951
SLIT2,0.028683296630088995,0.010111774906294998,-0.02980058845428707,0.035672550755966745,0.015662068614902207,-0.07476386270677332,-0.043655725725419064,-0.03225657062734404,0.012073966381182735,-0.022218125485122208,-0.027845269007261562,-0.01353126165164471,-0.020208504573477837,0.12727728000424507,0.07362915478992084,0.1814586880746615,0.029907365890617946,0.07088608906269615,0.10722819612390459,-0.02449325756679382,0.055267618950018235,0.007350659203131913
PLTP,0.03020946663053565,0.0008672596806896954,0.03891290448837545,-0.0838473889913036,-0.02794855314581684,0.015985060376999143,0.03952127957576661,0.11843064521355591,0.03393031360721017,0.01561464755433346,-0.030955998264228558,-0.003813270101537678,0.04349396571396577,0.076732420715884,0.0016336737121525366,0.04081032531472166,0.07716936004131407,0.014825909872636845,0.0060446339750209535,-0.06610552892983067,0.02768198397660692,-0.03482970736356754
