,MGH258,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1
HBEGF,0.01630054376357313,0.04032006860715052,-0.0016525733212423013,0.0031514423525177905,0.010415451090203694,0.08425803522502691,0.01999571114115459,-0.0882865046362939,0.016044498719897708,0.00327341429330881,-0.00918914007364973,0.014032264760206336
CSF3,,-0.03774754931303792,,,0.008628816081849094,,-0.017677303796726964,,,0.030134749362856945,-0.05501181088262981,-0.02758141418138944
PI3,,0.0081683470487457,-0.03376924259172317,,0.03739005592688452,,-0.019904877390270508,,,-0.011679128556554163,-0.11250408486798186,0.009182822734853179
PCSK1N,0.030632927080055692,-0.011368411130398525,0.04025542514467982,-0.03910042051662266,-0.0643997176102006,0.004203541306660251,-0.030058712373756392,0.012165769285339105,-0.0586518840778247,0.03487454949164118,0.029066365952209346,0.026715877368025234
NTS,,,,,,-0.01628075975491909,-0.02172753279317706,-0.023625424860894778,,-0.015808921420747198,0.19372543417902868,-0.035959519825285065
SFRP1,-0.023353549358046868,0.008739499663984041,0.01102619747178308,0.03217729088938385,-0.0145704847060843,0.04419552228533216,0.027870496153971774,0.03948212843643523,0.05654650555386479,0.10116098613114685,0.010973867180445714,0.0035316095215188617
CXCL13,,,,0.008398536152005252,,,,,,-0.029901476840327065,-0.0343980535235169,0.009773381788415168
MICA,0.020116912596257978,0.03363688905291434,-0.02933168465350752,0.01924774064654383,0.015444570394416992,-0.0005838488121940377,0.0666282698626414,-0.008140554215189085,0.07943280449418585,-0.029533406568088068,0.018666495780271356,-0.010428524744334181
TG,-0.007131216015549591,0.12872858321702055,0.044637513555068516,0.019181702040689603,-0.01572386146158759,0.021805221402253817,-0.02133492413006875,0.007353612984517231,-0.031741011648601165,0.07931061408825699,-0.025785488261693867,0.04155048913987976
ADA,0.06441043005461712,-0.03105376122511722,-0.028934569007408713,-0.0169017796562071,-0.01979760850058081,-0.03671258168289727,0.04544931555146395,-0.013999235131007919,0.03745502415771646,0.042255424977754946,0.019446621788863833,-0.005158113143131862
LAMC3,0.08729890096417105,0.049793433840391636,0.012624726766027293,0.009694493527987546,0.00692577354962547,0.01238737566977136,0.10361475772166406,-0.002192344635127735,-0.014369220977100618,0.02287302271870251,0.010130689889031813,-0.0018598184760609282
CCL7,,,-0.02041751920157547,,-0.011368326714253568,,,,,-0.019951616571724593,,
NGF,,0.032442437108365016,-0.03505586655375837,,0.03186988418086756,-0.01793288371853355,,,,-0.0230425198926684,-0.016953808102334805,-0.0036646283963953467
TNFSF15,,0.015132138902766172,,,0.07930420899229294,-0.004509785323289068,,,,-0.01945058578411637,,-0.017127584692186178
HMGB1,-0.012508411732503293,-0.029602928251292314,0.050461693853062074,0.031576069744362154,-0.01653944621938778,0.035506037278571594,0.08106025658262495,0.044643940739751364,0.027069520008893188,0.004020598022004449,-0.040084053757281954,0.04279066642445072
ITGB3BP,0.04052900745171685,0.022759772937933073,0.02006259306327811,0.007413215376872876,0.03549677539409645,0.0389694236492059,0.10016372246659747,0.048810940556884175,0.0638493030918889,-0.02955816831467554,0.024766889188925886,-0.029864453571565773
AANAT,,-0.03897884067370904,-0.029622714052815205,,0.086964173881469,,0.07949628702838903,0.012422309605043457,0.02082727616484939,-0.01750319737984062,-0.02312608736197257,
RELN,-0.02912802891596357,0.06247562976423185,0.019277640867641273,-0.042188782365629646,-0.0199936535506716,-0.024491608883621778,-0.01229375922459127,-0.03951336725366779,0.06854747840965741,,,-0.02068826615193539
IL15,-0.010047254446857536,0.023893169500405383,-0.05226667431076714,0.0057595014251082014,-0.003460965060058041,-0.01549381729851761,-0.03226140563246802,0.021871241700475597,-0.026288270845544102,0.053004396296986125,0.022825873696058412,0.015200842186533134
UTS2,,,,,,,-0.022090744503109966,,,0.10224166834147114,,
BSG,0.05545989974205635,0.01649266523991923,0.03003799774766887,-0.012673821647334958,0.05298554940053535,-0.009143525553486112,0.052648451627974976,-0.029943073621252547,0.07261033948768944,0.04340207071466136,0.0058631000611015375,0.005399734583852215
ADAMTS3,0.020528125514853193,0.005789431964482617,0.0022480435860952486,-0.03158888560547719,0.00932498216624793,0.005194965971671078,0.06329721628405145,0.027315384419275696,-0.01201321075254636,0.05979841337702475,0.040892094532978,-0.0007401022788397221
CD34,0.11917083636124996,0.0329372953957758,-0.048877552684719425,0.043387683052790685,-0.04722162280524236,0.01015326723388868,0.054267548787991816,0.020057490080092284,-0.007949880642949993,0.01653193238239239,0.041836553021646,0.004572632677424213
CCL23,,,,,,,0.12812488910195252,,,,,
PLAT,0.07427330698096062,0.02796779090666752,0.007292705866644719,0.04458588657567211,-0.0880719536398573,0.03327671281582829,0.09473712402620567,-0.018348799279722505,0.025987087837079863,0.01576925948571832,0.09652115031548254,0.06084369997738756
NTF3,,,,,,,,,,0.06731641560991825,0.10413757690627387,0.027167316331185794
LTA,,,,-0.013221176556206722,-0.014570484024454124,,,-0.017284772999722895,-0.026288274090580526,,,
CKLF,-0.06582674862657134,0.07366344068405523,0.01177138348351192,0.03646304800153932,-0.008135765862382158,0.052728890213067814,0.09858324452617369,-0.03402114538223659,0.06836726881449957,0.04337444579979425,0.008164228311379107,0.037535205730203164
CD24,0.0072292204412458105,0.07224440471811364,0.004944387528437296,0.043929488782480826,0.07226102827781625,-0.005610817342140583,0.04528008235503412,0.027747943321090544,0.05335257479835533,0.05378702484228106,0.011499939511453094,-0.031176586820267936
HSP90AA1,-0.07657879023153082,0.03652605613521361,-0.05199332927846562,0.04119731553068143,-0.0202791657059489,-0.07447695402272957,-0.1067324793983887,0.023721975829797,-0.049703313147698464,-0.031801136173187444,-0.08068549182076275,-0.06224731548255937
BMP4,0.03130053596458632,0.0049442741565752174,0.019445371700178748,-0.014015222175024121,0.09863389899590909,0.07778544426695133,-0.024530449249618697,0.008157079366804435,-0.022400324694460655,0.008327116071082738,0.011887412520045786,-0.01870504686147121
SCGB3A1,,,-0.02041751715985083,,,-0.01977813181006936,,,-0.018343610012521813,-0.030367203874454702,0.045374591058601185,0.01884766487435397
IGFBP4,0.05719105558058771,0.05845496993905107,-0.047958709835960484,-0.015829305316927875,-0.038221039759872115,0.02143009293994521,0.09428804954989378,0.011182597392945996,-0.02787655226608804,0.011176491144248535,-0.06767711334371865,0.049696419423702204
RSPO4,,-0.026566722935210074,,-0.02137354189986207,-0.022302678554088743,,,0.03634893671240535,-0.017637589514436634,,,-0.023953930907297628
LEFTY2,0.03180060600753762,-0.04449943276791597,-0.029498347574113452,-0.013383552719984752,0.006178370475413364,0.022837419050421942,0.12370000627376829,0.02420813601032201,-0.010675136544284869,-0.01693666312723729,-0.01975943330178348,-0.020978723257954014
PF4,,,0.011117937487541408,-0.012026457023707748,-0.00991864108879518,,,,,,-0.01575105963343265,
ANGPTL2,0.009120184935828841,0.038943438537010766,0.044012654250877685,0.05074999804889592,0.00306438058502532,0.08113416987165713,0.06582613176755418,-0.04198618461169106,0.08181072342346156,0.04512372732648112,0.047369188513021306,-0.026052870876669642
LRIG2,0.04879646704810212,-0.01932901766866536,0.040940424619949164,-0.009331211399268229,0.010374071632355486,0.03871170599704498,0.02288727594724802,0.015017934600869288,0.0007890520091135921,0.04485784794490517,0.06610324098619212,-0.008862440808032198
ICOSLG,-0.018112712579854643,-0.026347761381795384,0.015008537547671225,0.013315836646855587,-0.01091849011753277,0.09573057198693923,0.0198149203971058,0.055699035754231296,0.020993462554832764,0.08195990521525999,-0.007168560389473579,0.02552207312925791
WIF1,,-0.04038627679920888,0.006975048099897823,,,-0.07868542445586711,-0.033752476223183,-0.015513196671551314,-0.04003047870078214,,,-0.022267499001738852
NPPC,0.09280543334559294,-0.009248048439705597,0.059545798109388544,,-0.015386258329345946,-0.03794427595914508,-0.03405483742297246,-0.020981844082114266,0.10183216940997665,0.09205355899692513,-0.01595133014164727,0.01681163376220922
LYZ,-0.004143231695901569,0.06174718751836924,-0.06076771149048442,-0.006367403311355079,0.002581526182777639,-0.03569857521675138,0.04561021650634568,0.016858809685403875,0.06734188788854702,-0.010321369158345936,0.04178105046329695,0.03857049462986718
EREG,,,,,,,,,,0.016209558322030103,-0.04119407621635554,-0.029835024810002563
SPTAN1,0.10937965922864622,-0.0034537148751356515,0.054914045839224476,-0.014621508106525589,-0.07299139406285614,-0.017432781933579545,-0.003907077962521444,0.04798803310162686,-0.013198942381991794,0.028919680187368145,0.11248600342942777,-0.06416158598262281
PTH2,,,,,,,,,,,,-0.018296953725819905
LIPC,0.030770549307508818,-0.024571865362096493,-0.02592976041792289,-0.018100460569545656,0.013991175002687027,0.03919483154712773,0.03721768170141497,0.022060174141542394,0.0457236813216326,,,
COL8A1,0.04536515009915308,0.015003384135601618,-0.02290704408746397,-0.04218583762556875,0.004356911807686609,0.06660003428445349,0.030833325064815013,0.014283087301341969,0.039166350995198454,-0.04532679540475366,0.06009177446747153,0.03427341015712997
GSTM2,0.002501923881066054,-0.019680811520825747,0.01758159723351832,0.06153957920803356,0.009932447970722805,-0.013102108808855078,-0.009884152652246184,-0.028758074250152074,0.12011273962746948,0.030940461294472678,0.21991947211967539,-0.02144492540135076
SPX,-0.0015568563399239457,0.027204947099207788,-0.0059000095816606046,0.02561164134100598,0.0459322535608567,-0.028477126695138293,0.003178874518817794,-0.03188083992128242,-0.06037457624102647,-0.020116138886945658,-0.019556953813094163,-0.05894931953414276
MFGE8,0.06013035108920009,-0.02115610945585974,-0.021542223282170717,0.0020196776930655478,-0.028175277815318603,0.022449141725116573,0.01860069262725395,-0.009964953709984438,0.008958059362176224,0.006093808235477464,0.04778722143466876,-0.026279869189936515
TGFA,-0.04526814855027489,-0.01104803962366172,0.010555381521783213,0.02882757019910749,0.05086431472685917,-0.02054634904847509,-0.017942522365367863,0.003530880396603462,-0.028434653775763985,0.04122661420416616,0.051642348033901116,0.008668255330489405
SLIT2,0.10380975279395459,0.0172816808617713,0.06214070257224311,0.012616669307715943,0.00030613404702016853,0.0177222738006305,-0.05298414287545664,-0.0008155780068038873,-0.010726388545667551,0.059280175594588154,0.03685446719722479,0.047249224898091205
PLTP,0.010690702783640272,0.0553601599599946,0.010499570392002094,0.03548406830144417,-0.08095916538791283,0.08648809386705118,0.014220764726727076,-0.0005620037214435648,0.04100780508618146,0.009846880329424117,-0.006011253875188355,0.017064722646983423
APOD,-0.07911425127091162,0.037876117403000786,0.017128282303134294,-0.02923220525314936,-0.038920247946880454,-0.030696262126344232,0.022616517651112063,-0.044890501685999395,-0.03689693916958052,-0.0010291806227189907,0.1115947269934964,-0.051847442187345986
B2M,0.040291529821931946,0.017800129453979217,-0.004500069617758098,-0.039820385620629235,-0.0609675052136462,0.05591611219409153,0.06660290702844754,-0.045738468800594005,0.1373957300180747,0.03269059681109943,0.0381962911356157,0.01213397519341138
OMG,0.023189638872357993,-0.06257095466905538,0.03750475228990859,0.04099573490197578,-0.08447773470812237,-0.022970763170019125,-0.052189799128906283,-0.03243062443624268,-0.03187988202254972,0.08860834425927061,0.06138494380587415,0.006001616022690151
CXCL3,-0.02829450412718727,-0.0025266072408577918,-0.04534500769788085,-0.024725251104319338,0.06111494922860472,,-0.0025704747016379492,-0.06620302704569916,-0.0011493349765749515,0.009325062197763799,-0.02570666252728181,-0.017143781106185127
CXCL10,0.011413295236299262,-0.009847070823497723,0.017022492889147083,0.009644538571468443,0.015399239412773165,0.04786799796730777,0.04481026194662027,-0.038840045447660836,0.02842991799761518,0.0004462806458886564,-0.021126737145311592,-0.03273084228236622
RSPO3,,,0.021601361299067326,,-0.011518566589424815,0.06403836366057945,-0.026183202814596903,-0.030362910071589783,-0.01978390720989345,-0.015084985928721222,0.0014329012725788387,-0.035417243022321354
CORT,-0.035135227383248334,-0.02978597715985219,-0.01142626356720884,-0.006542932571005536,-0.002262790868183321,0.020097654945953492,0.013549451552215642,-0.009356684992610975,-0.04563833457069669,0.01615230080605958,0.08315840990086357,0.06504691158248158
NCAN,-0.022843615399609586,-0.012817104142668869,0.03805407318005498,0.07934379354945943,-0.08802064076733039,0.05426644322034019,0.0404779223557131,0.029899771586465184,0.07747570326361256,0.029427494249439235,0.1018617868109216,-0.05916244675298224
PRG4,,0.017233062084822892,-0.030705510506408892,,0.038919272301168435,,-0.02268176727018134,-0.00340972680198892,0.022396897722084527,0.018797851351233782,-0.024321207912303466,-0.036238084768186976
ZG16B,,,-0.028312933900643367,-0.014471886384454293,0.00855438921672091,,-0.024488612711046492,-0.013734321233736614,,,,
TGM2,0.05478263271456917,-0.026443668834373404,-0.021580857103539155,0.009545053489690715,0.05021795409362453,0.02251798065230154,0.04269055484077942,-0.028318148409535778,-0.02522989727625162,0.016723227028354035,-0.030757609016471628,-0.0014566123522561387
VEGFC,0.016864185723999503,0.012981452273293505,-0.002945717119180558,-0.018582459423105012,0.03759204293296587,-0.03176251235622327,0.021866489169620962,0.015939009347758062,-0.00906684103943546,-0.0256765843564346,-0.007673709251191348,0.0322492416913132
WNT6,,-0.03699255049447166,-0.03294321586171497,-0.013383553071229445,-0.01572386211445066,-0.015891882564417,-0.00469547287959817,-0.03056524203498832,0.012008869949726556,0.04661842264469443,0.023568331036682506,-0.03179077557186608
NRG4,,-0.027568160887142597,-0.018805251993428435,,-0.013835775821377861,0.1495572258408146,-0.028251580026895835,0.016129579099450307,-0.027538870531984463,,,0.05344118687028747
PMCH,,,0.08578751901750653,,-0.019170815330562533,,,0.007170811083352709,,0.02266973504746363,0.013494337102426058,-0.018212277105016474
COL9A1,0.11592344339177546,-0.04294775480978791,-0.04996998163091619,0.016683774653394195,-0.014450458031278446,0.07529712825932859,-0.024763660564099173,-0.028978061195554992,-0.03137988827770884,0.018431336016642028,0.10786636872345524,-0.028703624372560178
GDF11,0.06830978423519511,-0.04993714677040075,0.017176480839722265,0.013974344212958349,-0.008355002324662221,-0.00432817107908562,0.10259592187746208,0.0161533155420384,0.03617506137681871,-0.02748623376893535,0.01318059636773763,0.02614476255992315
IL24,,,,,,,,,,-0.015119865419468484,-0.015499916995710733,
SORBS1,0.055577346858143944,-0.009050920408110515,-0.020142166160074568,-0.027820721406089394,-0.02064953098727605,-0.02774635883491804,-0.02016070431677639,0.010824134388639167,0.009373781405315449,-0.009942960025263096,0.019087533195668183,0.022036665616232593
DLL1,0.01899990291096135,-0.04465479002488506,0.06844932175830859,0.01815378051672973,-0.030817446559871384,-0.005310505232216679,0.06870800087782329,0.007905842181626445,-0.040988127071911115,-0.027614215061955674,0.06629195899683449,-0.023281635914104044
TLN1,-0.034189393475797594,0.03463282778099346,-0.03922013730535648,0.018300086506727504,-0.02090612052407294,0.07857638460888598,0.05813696762869019,-0.0064760528793845395,0.0831715108167344,-0.060252159363703005,-0.0019631696486871386,-0.07277281315185294
COL2A1,0.025763597566226613,-0.02821782808223478,-0.008352974501500967,,,0.0038019828053442017,-0.02093556350465113,,-0.019220189422710105,0.007758113561217981,-0.029780764983094166,-0.03836709578017787
SHH,,,,,-0.011813559817916685,0.05826047135176075,0.05591430254181638,-0.04829080333147843,-0.018343608409176107,0.022043483772345673,0.053415003648961866,-0.06732821145241051
PON2,-0.014702252287271051,-0.03684900643879328,0.02095356428103529,-0.06923409863929232,-0.07751386938996355,-0.010268399828121196,0.07962871126316333,0.010187164541819851,0.025364138356592524,0.07641101646360905,0.029552290702641953,0.009331911587982678
ICAM5,,-0.046686404456665984,0.021687277082257747,-0.017227638531351935,-0.018412271457569462,0.011360561076642257,-0.040910136971483296,0.004156971988947279,-0.03582407635691438,-0.042264182831814885,-0.041237565780873925,-0.003052097718760896
HPX,0.036931354396729864,0.008693505475246449,-0.03640446027315152,,0.011172008040595876,0.07522869425774346,0.0717322196524012,-0.006468640546270301,0.021281901453588468,-0.038291896548440604,-0.003490129057495086,0.06871698252833243
SFRP2,,0.031428806503208825,-0.027145143475480516,,-0.013454364398779868,0.03728708787525994,0.07638588977310524,-0.01001391038344279,-0.006671457210618159,-0.028086503240581203,-0.012486049768014503,0.0304913285795882
CFC1,,,,,,0.04138171482950569,,-0.017284774044331014,,,,
CD70,,,-0.011665947122116962,,0.09285064005850607,,,0.0667888770078044,,0.01622472522606286,-0.031735651537900915,0.07391530105349002
HP,0.02078822334584635,-0.01327555558291683,0.07530582918271587,,-0.05560037419436397,,0.03486247106285611,-0.041521964393544414,0.03644868194973763,0.10930250356319324,0.025547244675191084,0.026191922391027488
CXCL2,0.048584976362637915,-0.027078784326616877,-0.0017131449649035052,0.06935751397281337,0.017876042850078946,0.05022494826876222,0.08334251565783146,-0.004839845283079767,0.0003890836532949473,0.0317098756130979,-0.01378797838789137,0.114248670146823
NPPB,,,-0.026340573237671912,,0.10924556681060561,,,-0.01513525110229795,-0.023605760118189354,0.006721968955312895,-0.01667594488321814,-0.027220130457094677
CCK,-0.035095463819430614,0.021564245750782994,0.08802353284976669,-0.05049981463991941,0.005317082462379305,-0.08940103852827243,-0.0709489585410268,0.0933062035075948,-0.08196037114428155,0.05695474596894642,0.13884506668798227,-0.014063390607369972
SEMA6A,0.07499068237669859,0.04238233271208924,0.011636974455717358,-0.010855794383510047,-0.020100287019974326,0.07417516669665966,0.04211475959321237,-0.0011586115931813898,0.02140560995341234,0.053767553695656,0.021476864821668155,-0.03327573796194125
IRAK4,-0.05094043098458549,0.10606872542892902,0.043043852497014076,-0.0201060621201932,0.0021496084375432372,0.07899707687471376,0.04512840974687088,-0.009160664540931725,0.06376039867667031,0.014785726661820063,0.036170844845845325,0.0659708681565943
GSTP1,0.06218459178739303,-0.009851057411894756,0.027891617340644808,0.07902205162830539,-0.00827680959389349,0.030949854393482863,0.0828590540365526,-0.042770993512842186,0.041589004683996476,0.007893392517230566,0.05009854712336814,0.024208662476811194
VCAM1,-0.03796958188210785,0.02563391087802584,0.04832599173893826,-0.01698573175783674,-0.08427645302762041,0.003493175864021142,0.06001504561446692,-0.02639977950336808,-0.04701982080103476,0.02301091928325938,-0.02180906446831729,0.0511878107024323
NXPH3,0.00406460349892691,-0.0041780887862993745,0.029185440321187157,0.010551516992047528,0.05441334475381577,0.07797591794182031,0.021396229697502534,0.023709924845497474,0.029283982380800343,0.06048798831871028,0.1064756664519679,0.025305564031051036
MTMR4,0.04536845645858936,0.045651183527079954,0.054380605992840496,0.04320500990029158,0.001684909943782744,0.030931684017810063,-0.006727456836066266,-0.041046797443482795,-6.840746096134873e-05,0.024399132003272834,0.008631690959241033,-0.015713911135647594
LAMC2,,0.06920776414517275,-0.0034489427245002428,,0.0974780965435256,-0.021774450175160723,,0.038801988514262795,,-0.018588495260952173,0.059372200318328544,-0.01767785564159889
IL10,0.017424537139510882,-0.03994126024186679,-0.043683148299400204,-0.0021327331161140046,0.059702107333210575,,-0.027472133723076365,0.018442967000952087,-0.0048457302770441996,0.06634159024992978,-0.009735300348262097,-0.03483564111058622
SEMA4D,0.01610268324544056,-0.028172560328480884,0.03617559779487856,-0.03330536454289806,-0.03793763908440275,0.041371671698964683,-0.057763307975151224,-0.03712874272109744,0.03534660978917644,0.03803484489597174,0.11990812824736308,-0.03980839798337451
TRH,0.05221036066521071,0.10338578986447987,0.0039262808281831365,,0.026387630117664686,-0.029787866700690217,-0.0035780409386205153,0.002886362051646597,0.045397339381058686,0.03331465353960809,0.03357971672907625,0.01942905563910002
SEMA6D,-0.05827438260783043,-0.01337550412378246,0.04975676077380352,-0.02171784962725574,-0.046019593392285355,0.0035483951136555418,0.07764126756298896,0.041051652935692136,-0.0311041785319207,0.0016575731371810001,0.03982527795513836,0.0029885243810526523
CEL,,,,,,,,,,-0.02289672504003257,0.04001871189126138,0.038732985543438424
PDCD1LG2,-0.02093494114460935,-0.03397826515481598,-0.005581818744072274,0.005476625109755117,-0.037450642525559956,0.03415517740888864,-0.04164539101981772,0.042107255314902566,0.001435950925359769,-0.008929814306334976,-0.0026459180606026814,0.020915694236334832
SPINT1,0.027161026116142985,0.0202545204543291,-0.023758515884648553,-0.011841832531260135,-0.032920084782496896,-0.01977813785328342,0.0799044052742422,0.12874864260401395,-0.031015041656535295,0.058606566368616664,0.07346974861203082,0.07930327325735499
CTHRC1,0.03547603902956501,0.0013307109931171063,0.020062458459419407,-0.020076839906097894,0.05886559031001269,0.0929230364552914,0.05458374419933373,0.05281650250887375,-0.009627840992569966,0.01933736491716974,0.003541363173307024,0.01831478023206079
PODXL,0.07485820223692864,0.05660315293974349,-0.02699628464320922,0.045232936184527145,-0.07019901300248553,0.009878415441739103,0.09593984771630622,0.02858283417801907,-0.05398210321229848,0.025325156300851134,-0.017885240982871285,0.03895307808802563
JAM3,0.010356032006415486,-0.0161327408201963,-0.05681026042630009,0.02129505503917629,-0.06147154594598897,0.047737294302180586,0.06832999281921687,-0.002252697083835824,0.038243679202361706,0.0680849379337733,-0.008176438613434528,-0.0223959368746391
TGFB2,-0.08050337003014134,-0.016782043238293,0.006394920702476333,0.021109379010503602,-0.018047034729610913,0.06430361746031504,0.08261381707195785,-0.023189556834154978,0.043785675775294346,0.009296414008244644,0.04389031586849427,-0.015165165070782322
COL18A1,0.042625437543898706,0.08129733539696371,-0.0256692696845109,0.04069903001613407,-0.0439174726891398,0.035522521561476485,0.051950375282057815,-0.00858670733436879,-0.026002733258774075,-0.05317610944169678,-0.0059818913886107465,0.046586990731114164
NODAL,0.07527978685632261,,-0.010941559880412214,-0.012890605498827024,-0.02326572177127383,0.053619934645474085,0.051640353292094335,,-0.03245257715681183,-0.022602690363895065,0.06711236654133548,-0.020215953789846038
INHBB,0.0010644204986238028,0.04252595777941236,-0.027346933544962624,-0.01670541813076132,0.07381940907278861,0.005307626038662411,0.09512246868010527,-0.06296095634970393,0.06013112435689504,0.024690482971418827,0.016490721006180643,-0.030162310342329805
LCN1,,,-0.02067460038975035,,,,0.1081887501491844,,,-0.024041614643396766,0.07175097867695272,
ARF4,0.022324907898293767,-0.054008859673072285,0.015163363563284255,0.0329368822926325,0.04569674018006983,0.03692048453158414,0.09773205728584711,-0.02212695083106776,0.04153278560020314,0.012524760014667239,0.05940941579382677,-0.025492095093996445
CXCL14,0.0557964568592419,0.022506762207871504,-0.015358263326969566,-0.05284588920242128,-0.01891220121346933,-0.04412963266489622,0.006104227979395006,0.0032844073194226993,-0.03870342656787423,0.008319378014517806,-0.03363460272265669,-0.019199887752058425
LIF,0.0949483061531872,0.0673489619616383,-0.054656805771403846,0.0638643496204721,0.05917813202410192,-0.01929098112155256,0.010266983656871946,-0.016111151519305398,0.12773541956198767,0.01645343169506902,-0.02279215825542138,0.0597568208701139
IL17B,,-0.030090835683664843,,,,,0.08481299158093278,,,0.05983551056226359,0.02807014308140916,0.0038010439262451765
