,MGH258,UKF243,UKF248,UKF251,UKF259,UKF269,UKF296,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
VEGFD,,-0.014587961815215933,-0.02457439063602107,-0.02191462781922742,-0.020931769357731396,0.07280542227043851,0.006713915201131648,0.08444860306925621,,-0.031807771004637865,-0.029354622312789885,,,
TNFSF13,,,-0.018544623761511298,,-0.012959456846440563,,,,-0.0011467758874092041,0.06412380772517494,-0.012009536054180592,-0.03888331272798671,-0.001209990654978454,-0.008077208626657697
WNT5A,0.008827965824245443,-0.05320525736579149,-0.030633859782569817,0.011841220050968318,0.07641508728944872,0.1437280791061307,0.04361075394653534,0.08547498292516173,0.03120250450110382,0.043401908937932825,-0.010322457635843663,-0.015527514917037084,0.031286594598117855,-0.0294465902711249
CXCL8,,0.03088692915369219,-0.024068086817749995,-0.020519558568508744,-0.008521470109842588,0.06209541321044337,0.009921827404604261,0.1461352315066023,-0.014475084951036615,-0.10499318061154472,-0.039515982378283965,-0.05629657263736264,-0.06080253624368146,-0.05369792935843767
GRN,-0.09448277738615997,0.023891394419738962,-0.0014047124761476337,-0.03436288522414695,0.02692519770727332,0.1859461330499579,-0.01676657955895695,0.024962393971770972,-0.022722189474301553,-0.03710595826874292,0.02476251893415362,-0.03624294035312892,0.06925847406849046,0.04849342369127223
MIA,0.06676552609060624,0.026910531222567625,-0.025674995808953778,0.013435635439386986,0.03858114118503745,0.09348396364394473,-0.015514065916152654,0.04571488225080395,0.08329665114137881,0.06015693804967721,-0.018129339255835656,-0.09714330178697195,0.004136247565369637,0.0682055250546254
COL4A4,-0.007637664286029352,0.0410025124720894,-0.005266838642342719,-0.03277526072669256,0.049494577686931544,0.05797155352184175,-0.026062396946402635,,0.1444652568681617,-0.0145590613913689,-0.007106694612069697,-0.013827290055185808,-0.009797960652683551,-0.009265744958634673
TAC1,0.01960225293367896,-0.011767951824527924,-0.026873619727149963,0.03383084782901651,0.03300927089114645,-0.1490957037062605,-0.0046682023379022875,,,,,0.06507509979629436,0.029054673259621414,0.06492942547769347
RARRES2,0.04526367098647432,0.039758813012054604,0.05674800980665758,-0.024702461223663482,0.032503235000610496,0.19934361815902615,0.04268224235801476,0.03865633558734056,-0.0056797655159369605,-0.04125743598873103,-0.008423165087161604,-0.008381043228245658,0.018374115064083436,0.0599431893956533
FGF7,0.01355603458037432,0.004939474345980418,,-0.024734709682511655,-0.02382129322047808,0.1110442229763501,0.04562204100015111,0.10079588944551802,-0.057565877483417974,0.0370782928490398,0.047211617412717025,0.03509059767735827,0.09328103740703278,0.09763280512149021
EFNA2,,,,,,,,,,-0.0004362199728556131,,,,
HBEGF,0.024265383096542276,-0.029881412863183177,0.011456793979629431,0.002399277241269709,0.05407616472900856,0.09534146138934631,-0.0014729079750460305,0.07356691886303625,0.06713950908798817,0.0047698401178957765,-0.030645741515033825,-0.04589309171968023,0.05429281728203035,0.020843581087216144
CSF3,,0.07691740316545051,,,0.02864102527107898,-0.03262808770922789,,0.06445277889990901,0.030608124700384518,-0.09044591405607505,,-0.04964191213804014,-0.004778751105616219,-0.013270508490595138
PI3,,-0.008146523989472099,-0.025853286838882366,,-0.03864443887524061,0.00740896046342166,,,-0.03151568293348444,-0.06984709017559111,-0.0018473137404232045,-0.10168998046472269,-2.2611734138366365e-06,0.0373946936245332
PCSK1N,0.12026538720822277,0.019163724556518432,0.04686013894553358,-0.033525637764461616,-0.024303027996975746,-0.005808866485609779,-0.0289279670581661,0.023108472199335133,-0.029162370187204866,0.0465810252137703,0.033178240988247246,0.1351964909848917,0.05284659449855496,-0.0157666214079886
NTS,,,,,,-0.020297265807231558,0.004616102566170174,,0.01872224166284081,0.06107930428100015,,0.05890470935282667,0.024894144390143844,
SFRP1,-0.0325424946777878,-0.025879721560027956,0.04187676765039527,0.0077661197598842295,-0.016393148619247695,0.043327681374077526,-0.01859719162890613,0.030415319837497738,0.0022305792068958337,-0.002429518242433073,-0.033107213333716044,0.0554977037725417,-0.021490839911759867,-0.008336428671137337
CXCL13,,,,0.025929688193550567,,,,0.055091144133154094,-0.03272581444487174,-0.0003835977702928213,,0.007114048010781663,,0.0681417924815219
MICA,0.022079946820483604,-0.026594100131629578,-0.014713852588203805,0.08435341497832356,-0.026927166214954588,0.10526276150574518,-0.009803395932593708,0.07714060068888494,-0.010802280274993619,0.04714872612466501,0.01730412813639635,-0.002657415731222258,0.0919610044508282,0.013466869750891439
TG,-0.025902083745039568,-0.026124241812772515,0.06394649615579633,-0.020805342089483345,-0.017690804596269226,-0.03937918269609053,-0.013458706685741837,0.029263820579589317,-0.029514221819411653,0.07636600453346602,,-0.0408560565160619,0.05956049250294201,0.0012669737633224233
ADA,0.046995577401629705,0.023310090284052704,-0.006580930512060038,-0.035531925963858006,-0.0265171629074858,0.1500806440660705,-0.008903195220228017,0.04484279294037537,0.03460707877792593,0.06281348509123084,0.03371383865985201,-0.018145514928752552,0.015890042288195728,0.12820791064358378
LAMC3,0.0370503974040801,-0.04968428526208382,-0.03432034709430356,-0.036997468182329546,-0.021786636066644334,0.12970825620550486,-0.032822737869010264,0.05312672844505921,0.034236218604659516,-0.008430344585638613,0.016928935036818478,0.03723195455129023,0.03823241269127945,0.054934029881544486
CCL7,,,-0.015631383470415695,,-0.0127904234579857,,,,0.01983252687517044,,,,0.027064702122741573,-0.051397831930732094
NGF,,-0.018880683500028094,0.026743481688140374,,0.009439604962055037,,,0.0630208928147422,-0.015881061849185963,0.0420990361074983,,-0.06578433469858397,0.04123955431858369,0.046834441940302056
TNFSF15,,0.0272772875096634,,,-0.014242762092064942,,,0.03524413491920055,-0.005502853505612705,,,0.009674378293465373,0.027686516066297597,0.050524084817766
HMGB1,-0.014864795059248353,0.023749261488259486,-0.02797858604864944,0.07595399020348359,0.004911548202622687,0.14280544978546753,-0.008641538536986014,0.09965524433144891,-0.06152441045946757,0.04111281731955461,-0.0037781327194486907,-0.029129195092204647,-0.04805859872440616,-0.0030382799711388825
ITGB3BP,-0.02376424113622877,-0.03314636126474,0.005511434434154707,-0.014727689349114094,0.0038931562427873003,0.14160535818852835,0.009452207751381511,0.029416468288721746,-0.006332339129354522,0.013675250455998341,-0.0013591516265363463,0.02761187817915261,0.021667143774616926,0.06663992380008044
AANAT,,-0.00017181222358294312,0.007992833285387156,,-0.012959458229578724,0.08592877236170963,0.002986887392818344,,-0.02920533625402079,0.06170714728851702,-0.034427821959652216,,-0.009069646506939864,-0.01604905599142715
RELN,-0.021473514144627427,0.03691447255422117,0.061772171106672526,0.00488014144552078,-0.0224947172801358,-0.08636101508632323,0.015268466431811279,,,,-0.030358102102826124,-0.01514488867195877,,0.04759293738856942
IL15,0.0013405830232362825,-0.033202655300460855,0.031207433903639555,0.011039861463172528,0.01647824995057555,0.10706811269400053,-0.03334481377192676,0.09150837023550953,-0.012860883804536202,0.06468086863677039,-0.030064493590595258,0.05343145373840432,0.11830879699064471,0.0237939127413166
UTS2,,,,,,0.06723860136504033,,,0.081499457368554,,,,,
BSG,0.04060117502935091,-0.003976462703073893,0.02446785885053893,-0.009725230623911637,-0.021882981940941782,-0.011108582229072465,-0.07198277543416765,-0.015542532954023318,0.019004478620715252,-0.0033086064888620025,0.05019908753515453,-0.07886748834308521,0.032846834751468164,0.0017266107895635373
ADAMTS3,0.04766544779963284,-0.051703643659696215,0.020555925702409418,-0.0017033480861404228,-0.014774596779977984,0.1726697709545209,-0.0005409049230904032,0.10980319598284699,0.11282276707980932,0.05094312538518761,0.038277943926092704,0.03829019945100638,-0.00017326695074577284,0.17515014396774287
CD34,0.009365385966126625,0.012991754720870259,-0.01588059167164039,-0.015351142459930564,-0.003771092714522395,0.08412906930859818,0.001131443328431144,0.05088553168094245,0.033523872592136114,0.030528055821537847,0.03346438393731494,0.041998018444781536,0.02835259332183976,0.08640318888936112
CCL23,,,,,,0.0005691893441152918,,,,,,,,
PLAT,0.012271513564855088,-0.0271370397941807,0.007354399003434984,-0.022101397160948326,0.06103961412391897,0.18879852554342938,0.022268710155766733,0.05067529240360722,0.09408458532253645,0.03631611483430591,0.017914571372704094,-0.023615298591923038,0.07133028393920224,0.07830019789642978
NTF3,,,,,,,0.044177237664767804,-0.03137942523425787,0.06572021817707352,0.0683874335474043,,0.08865643816236045,,
LTA,,,,-0.015300313968833305,-0.016393147852350434,,,,,,,,0.06381396997860941,
CKLF,-0.01832008698145745,0.022238628061393668,0.02991656981926963,0.01507945875108382,0.047957191860914905,0.20715193416500371,0.04274600470350945,0.0957072711975256,0.07474277697162673,0.04980102823291374,0.07377364151232407,0.0015759677036447683,0.03081938841483559,0.02326170110421348
APELA,,,,,,,,-0.010791826406890264,,,,,,
CD24,0.0023947457937812393,0.023828079025196413,-0.0003784786694848104,0.006305776942165345,0.050736363523521184,0.01612378414652545,-0.00023775339965219393,0.0391134010799126,0.03834572814097889,0.05003703556971619,-0.0378227600280329,0.12296314570465618,0.10748315753644191,0.016393342880584538
HSP90AA1,-0.029361197030516505,0.035136023083264675,-0.06466900232614055,0.051962397761876895,-0.06002717774310495,-0.17001833207623912,0.032192779256877774,0.0073850080487496686,-0.08673538065011129,-0.10250718298900725,0.01867636770485259,0.0070339762339301296,-0.10555073079146181,-0.008612059960650424
BMP4,-0.026657004518631074,0.04871277203853727,-0.009648200303098662,-0.01621922971145526,-0.022630604171003554,0.008464042452970291,0.026174801293030153,0.011210731044487063,0.06680421709093558,0.021158531988787463,0.024507614790172286,-0.04246542356905022,0.065259485830124,0.0515191322157822
SCGB3A1,,,-0.015631381907298233,,,,-0.013086267066427393,0.06324670986701787,-0.03253691083638413,-0.043050674175826885,,0.012793707606590175,0.07699527297377193,0.08604084567153504
IGFBP4,-0.02336652639602142,0.017604191759089453,0.012530602783812678,0.01658639975438155,-0.0641493073912852,0.15450939293787608,-0.024689391155384686,0.021190847243836488,0.06152429410684076,0.029292514702497705,0.048227259976676214,-0.04618438226426429,0.03353399840298268,0.04644381050158842
RSPO4,,-0.023064690614231154,,0.030832876491654067,0.045757379981482035,,-0.013086265152264805,,,,,0.09465624497979847,0.030504660384388028,0.023472830805389724
LEFTY2,-0.02564598263299529,0.03476070575705441,-0.04442202831242783,0.005715211305957157,-0.028530129921266627,0.17915664742107085,-0.014349249787997701,0.03133237977885515,-0.028260033348063887,0.01387623650986392,0.04820012878473177,-0.012705060238480392,0.037434099460070175,0.0829725402612201
PF4,,,-0.016215049524998273,0.14675567302902892,-0.01115939248072503,,,,,-0.02770894900143261,,,-0.034777262834773184,-0.014598904326705799
ANGPTL2,-0.03281798976401588,-0.038340869643946784,0.017171927540488872,0.03244842840179148,-0.039227152002858444,0.1306280772470203,0.001464115037956318,-0.04763473634413031,0.04940401623137997,0.047757862635570296,-0.04624992621351548,0.005680654101618567,0.040655964804857454,0.12060912318338289
LRIG2,0.010372104593985167,-0.0396458780655837,0.051469419483993535,-0.004238204373837171,0.06422631722937416,0.04859399984122504,-0.0171565388368239,0.02910057238370393,0.0638056863102611,-0.013959878388172727,-0.04595106597298124,0.034914856228764855,0.06282192550036125,0.021271990165837185
ICOSLG,-0.05620649132146941,-0.02554646206776835,-0.025147723486017518,0.030331285799017647,-0.047252740452904216,0.04817606647141561,-0.024835287504953715,-0.05583436268384026,0.0779436263450077,-0.0021591265878242206,0.01948532793953264,0.05378044390409414,0.059365776136504206,0.0010859372743833
WIF1,,0.040527664966554404,-0.01778199637728137,,,-0.14991573950784273,0.02219189938014302,,,,,0.013086534561662434,,-0.05784465334527567
NPPC,0.14098549740012856,-0.04707168029019532,0.027912024747197606,,-0.017310969715494826,-0.04100146925212207,-0.0020342963628863686,,0.12176239125470716,0.03910044479491848,-0.03266196255853348,0.009330396397244256,,0.08417296329938151
LYZ,-0.03241978419506864,0.019451161426261913,-0.014038258018814689,0.015730747094590006,-0.016225229455199018,0.1725800194923079,0.031818899666626065,0.08731338658332678,-0.014889660996014584,0.018597021033754886,0.028589610927307267,-0.002186645584006746,0.0652841441750313,0.0013476294869467808
EREG,,,,,,,,0.04497029601969353,-0.019087677292761687,-0.07744864971563171,,-0.04597722807941374,0.056395030633826886,-0.007148279720236898
SPTAN1,0.11079097268287745,0.00347511028470325,0.019789630180233584,0.008010344035009631,-0.018276133580551416,-0.07971394464552632,-0.0009670485006665354,0.054407910843325545,0.027740904999923384,0.015623769226663888,-0.06955845802039438,0.02322568049307583,-0.04448428132395203,0.0765016131492976
PTH2,,,,,,,,,,,,0.03405022767745792,,
LIPC,-0.0331624209571022,-0.03581801106160572,-0.019851482659915102,0.026246352455796925,-0.02005425940987261,0.05456479017723415,,-0.05209013488841021,,,-0.040090911447222294,,0.0741162410120108,0.04178526514201007
COL8A1,-0.023058049700590798,-0.06588769444978652,-0.006883760120019284,-0.015302516985364566,0.031066330704590278,0.027045239356107153,0.0402986729403964,-0.04669657133865852,0.040878758207677605,0.026808944331799263,0.03397268387543562,-0.05115273551424584,0.1474038633670768,0.12026031675584099
GSTM2,-0.002406400911959923,0.0627957809684342,0.04481363198930765,-0.009402554657629635,-0.04919338652685726,0.03400161673319492,-0.03867875520130531,-0.04130936697183593,0.0146173744313601,0.07885248778631848,-0.03709813851128228,-0.018001636270882818,-0.006542982162825994,0.06691391827834876
SPX,-0.03851217410213587,0.0751505319113781,-0.03210663689062576,-0.001540744179553703,0.03472432023485462,-0.06383983640387557,0.019285377703780096,,-0.033565215976052776,0.0011620017592668958,-0.018706728339657686,0.01605993192972767,-0.043636903792066896,0.04976755634546476
MFGE8,0.04750294966233729,0.06094639468458742,-0.006993703017800606,0.017356001542452693,-0.007246206042934908,0.11984893589336926,0.019712550862234442,-0.052050576121152346,0.028016882908897523,0.01874075634666234,0.05186589414487753,-0.021713161603687803,0.03947747284789462,0.05984019837982516
TGFA,0.006706103185355858,0.0054047101543515125,0.021754204559760393,0.008091803686549432,0.01497465790186003,0.04452302784764827,0.04170589454761586,0.04933835533851589,0.017113525566512546,0.02977663809530257,0.02300159358957155,0.06977342775273014,0.07309610608893503,0.025448337719574797
SLIT2,-0.008194204702441671,0.10453809787201644,-0.008020744480676563,-0.0362900086010233,-0.03798078688409926,-0.06841057785527836,0.022358688004819573,0.07172586396120842,0.019250449469558287,0.07048799196170762,0.005915516418132476,0.05390696968824389,0.10657483524254786,-0.0070322886424253874
PLTP,0.04160464525538172,0.014429555683543557,0.005612491765031059,-0.00814894961566115,-0.010724312728320739,0.18581996013981403,0.01642272145027982,0.07935155964129331,0.03186351214482558,-0.04111579185190912,0.038527907979557796,-0.08284611612084687,-0.02001541475264611,-0.011070736205387788
APOD,-0.08335631890782377,0.05539312924389338,0.04181113133890975,-0.033034202794198504,0.045500802385825115,0.08993217729104487,-0.009166147060373884,0.015141577844438363,0.11184793434455036,0.030988477713290358,0.008882141703118292,-0.012730837058792332,-0.06127528318605599,-0.025679770736852566
B2M,-0.0026955793044710977,-0.010894242387234757,0.02268977071356442,-0.007346657833099417,0.029532679268141095,0.24110355091515984,0.0194786678761745,0.1056421777942693,0.08557142450720293,0.08099606325735244,0.031540383329953174,-0.09371183782281126,0.019010240136001413,0.02407007608086853
OMG,0.031584024574037486,0.04738275537698062,0.07707396427793511,-0.012047036493747637,0.04029717098427448,-0.02775647995784491,-0.03907647243553649,0.029625031881937856,0.06511671181659824,0.08757522707603645,-0.056466440320441375,0.0477067392388058,0.07810901812406533,-0.01128767305740429
CXCL3,-0.020859030191960237,-0.045260671599058284,-0.04004257661972346,0.03945297741925681,-0.01729915655633626,0.010257904628434929,-0.013999537581538749,0.07479394788701267,0.03248755323192644,-0.024933867217807368,-0.024244088803608527,-0.0258583657628778,-0.001668572272793776,-0.013204828460281292
CXCL10,-0.006207654177006734,-0.07009235320114149,0.053878054484875704,-0.03313289050907588,-0.008734772484157613,0.20705340269495656,0.020581620854273567,0.08484998859075485,-0.021437392027026853,-0.037165733337937594,-0.01668868294918265,-0.04629936666711837,-0.002031878913661066,0.036738964524289826
RSPO3,,,-0.021233246196831927,,-0.012959457272021488,-0.04832794909036691,-0.02485739018250992,,0.06352498053438345,0.09734718811461622,,0.07984059152980016,-0.02478441359360676,0.01770783797490428
CORT,-0.025902089165236796,0.04498756023745172,0.018984511459158315,0.0015656584686595792,-0.008452929205695753,-0.03627154193012893,-0.03896085905913454,,0.006990657462169676,-0.0015873204441495385,,0.1187988786243305,,
NCAN,0.03612711326934067,0.035408092892054224,0.04019190599730906,0.03725487393193285,-0.0636828863821358,0.07795422018680799,0.037870642621911366,,0.0621930938763906,0.08153373061072211,0.032395289576648875,0.06621365123170153,-0.040565030800107565,0.085107604835186
PRG4,,-0.018322882675625925,0.0373729258858519,,-0.012790425451183331,-0.03238463877100288,,,0.02272542834912624,0.018976682426238515,,-0.0008463143641583226,0.09581484599771009,0.051101243772017226
ZG16B,,,-0.021676008853188145,-0.016747708077424175,0.00415000776311773,-0.010767998608775746,,0.07204803052792312,,,,,0.0637875127206516,0.009468350900691503
TGM2,-0.006586109192814211,-0.08930721232794336,-0.0626298225617184,-0.04493478045007234,-0.014610492530822954,0.0927829234023983,0.012597153813437982,0.01650498614629392,0.06421429139930157,-0.022082667025346014,0.005589110249265018,0.04852466689016444,0.020641667139502322,0.059714457749640834
VEGFC,0.009767471940183407,-0.02532289955527297,0.018526205045045895,-0.02150470211768997,0.027357256769616187,0.07455220349342877,-0.02407713370777291,0.025342362748798572,-0.04284321679695479,0.04317852012062113,0.03343614166084683,0.021682840745608653,-0.006277239832017094,0.06525148166516287
WNT6,,0.043955990065964214,0.0728484559979393,-0.015488225509871327,-0.017690805330800818,-0.030854650842703262,,-0.051719513525531016,0.03169153881525317,-0.013664464229496175,,0.01393649480051887,0.021222320098011834,-0.027788166631509757
NRG4,,-0.0239341187551051,-0.014397052955600837,,-0.015566532883269809,-0.0013248485724897435,0.029367646115419057,,,,-0.025678155266538178,0.021571619558835783,-0.02478441637134821,-0.017896964408006016
PMCH,,,0.004281501320141612,,-0.021568947856266698,,,,-0.03383770367742637,0.021970376357177496,,0.05972067729614416,0.019373390878249675,0.02725256845354242
COL9A1,0.014795245738601321,0.04031551008130895,-0.010192389856437176,0.01263763715408548,0.05478849442466065,0.059626221853507806,0.06608150105768287,,0.030518960802561952,0.04632391698281704,-0.008781619380039964,-9.151150905068114e-05,-0.031959847842346775,0.00019471017000941582
GDF11,0.004642047912557082,-0.06735314330905817,0.007913293982651084,0.019746222980030564,0.0051829353079571455,0.12304467848766901,0.05921669529767775,0.012398796932786569,8.228691571481073e-05,0.04670402148760911,0.040725807485172794,-0.0003881797733849425,0.07398236850307202,0.006345202257370029
RAET1E,,,,,,,,,,,,,0.03465206451192258,
IL24,,,,,,,,0.028165803744559473,-0.025228576477101878,-0.02726714389735243,,,,-0.010914323539945148
SORBS1,0.033535820411613015,0.06028250257966529,-0.0006153927980641138,-0.005726579493506499,-0.002781787437878013,0.01566385856368593,0.027227753584208623,-0.05489578615414653,-0.003819528891090015,0.035968999509582426,0.008921399552343386,0.011985964538558092,0.019420726240057872,0.11700269060010418
DLL1,0.03613729036618023,0.06576552350348994,0.060113658201317734,0.0769976724693283,-0.011369097559472725,0.06685541974284989,0.027788979318550247,0.05634018862187915,0.06266211844779468,0.05059643855816426,0.0024173718597578077,0.04944870541882157,0.04314627240600592,-0.06142473811247269
TLN1,-0.03428310902609218,-0.04739628143941207,-0.03515112775709628,-0.005827963042608354,0.001924662105513127,0.1535424659203825,0.013357516717476366,0.04943453528743471,0.004731433832523352,0.0038287769797435553,0.03526545236571759,-0.02414968821332374,0.06774556655966275,0.03174579931932714
COL2A1,-0.02432868595070607,-0.02449814665171696,-0.02010870249238861,,,0.04676679895326312,,,0.025706836377136694,0.005965655624816809,,-0.04495265459334029,0.009339042506254405,-0.009735531618263335
SHH,,,,,0.09408302982115341,-0.00512862491722627,0.0035740243657319403,,0.013055760200184209,0.012464308710532007,0.012997070436354731,0.0316453114132974,0.0386056586759336,0.03513882923231154
PON2,0.03780327248809686,0.008325064712416634,0.04328714084382071,-0.039580624815514304,-0.024794629733141962,0.16765388838317052,0.030621676979240276,0.052022394363936374,0.13728218968614891,0.0664513045143025,-0.05314588713023876,-0.04723245509269707,0.07857638311157333,0.07274782628347755
ICAM5,,0.05230834109995971,-0.04212982805710195,-0.019936824635135252,-0.02071551554464273,-0.07045521832230389,-0.01105701901844256,-0.030697831402786837,-0.013889984375111767,0.014916461553704966,,0.04457609116376317,0.01956810788735204,-0.05909447373771846
HPX,-0.027634519118994512,0.0224968996819941,0.014843629337817812,,-0.013716170826323084,0.01598488164746558,-0.013086265732313983,0.04482305233652301,0.020842013960427643,0.060444015557571944,-0.034427807860909716,-0.03985629453126701,0.012003552961248748,-0.043572418566284396
SFRP2,,-0.013924259619777904,-0.020781963902448405,,-0.015137409606875532,-0.01784192309700312,-0.012427050153309083,0.09106922382700706,0.04059067936695322,0.1285302124164008,0.0022055405722556597,-0.02736962676004103,-0.030179465433381257,0.0619016352689089
CFC1,,,,,,,,,,,,,,-0.022058786967992006
CD70,,,0.06945904363216096,,-0.025729289316045907,,,0.06478374943316141,0.03171942759511696,0.025960619284899955,,-0.029197602811150147,0.052550683725283036,0.01276773614384098
HP,-0.016473784372431206,0.017359987557387647,0.05903059411661843,,0.019370905251328764,0.028517806350723245,0.021081693469741376,,0.02548508352733715,0.12776041133472896,0.06194220453249602,-0.04674630541610939,0.02008880574017814,0.07562443278465644
CXCL2,-0.03611685385930215,0.002082006407354985,-0.028389637028703136,-0.022115869874839204,-0.038449661834165275,0.04325987972970297,-0.0023819003758633072,0.10230870562896416,0.056500969746879764,0.06061636538234697,0.014064677819796869,-0.033572859944792366,-0.04217692180859489,0.003353451625921359
NPPB,,,-0.02016599553763847,,-0.021090976135265622,,,,0.0645719943482532,0.08378439778803022,,0.08737465538657364,-0.025141030162818694,
CCK,-0.020237340592093034,0.03821171434173756,0.046909803134222064,-0.043724332754893694,-0.0361600627922694,-0.1829361572699686,-0.05652364565146069,,0.04302438920438346,0.04437932384971453,0.01386243185030641,0.08707265107730054,-0.007066482983891602,-0.03946271176912048
SEMA6A,0.0531414132121097,0.06357101251882859,0.0021502781239858128,0.028483061487387287,0.01085763375383303,0.16872884919471437,0.00018658978027489848,0.014231559899118524,0.00486911036236073,0.0042885660891225745,-0.00628293879673356,0.02182732273814183,0.02533274094175341,0.07946673640330412
IRAK4,-0.01901540661989369,0.07491946643431241,0.04164773849435687,0.006853499231045367,-0.031754274088825085,0.13793462752687802,-0.030068235869343204,0.04990853573778681,0.04750509751780374,0.035760238971133354,0.04728544622670267,-0.01469387789264069,0.07921721731146168,0.03798648940293289
GSTP1,-0.06155561532389357,0.05453130772417138,0.043357849857457886,0.0052078570581757366,-0.04267440921516807,0.15150737657482663,0.03321422389075422,0.023420910185958828,0.06611773637874468,0.0678588587343791,-0.0165766085675246,0.051155404131484505,0.008447461868592661,0.06776582853503188
VCAM1,0.016234537103626705,-0.08985552684091014,0.08167440708181889,-0.009727635949977644,0.05719489454651099,0.17271909827053372,-0.0312300269462472,0.01748073930341383,0.06898792159550911,0.05685069957244389,0.00582618414960705,0.026337575706632827,0.08942998538896775,0.09775953663244653
NXPH3,0.09316457233648286,0.01354848860942823,0.06083865647588481,-0.006727582319197235,0.009694659919236062,0.006467701680891154,0.03267845326618801,0.04241076489300019,0.08045754869154725,0.07962794176839959,0.03864993184922717,0.03497277947713776,0.04646622470362683,0.06501443986838361
MTMR4,-0.027327119191962373,0.015202194341537132,0.0009230849206356603,-0.01383677108949638,0.00442271598099723,0.06939009942941657,0.004333414585969172,-0.013987185415971947,0.07007763046669255,-0.0033839380417505947,-0.000684898505162551,0.05059790139899259,0.07548750544751068,0.1051295125929799
LAMC2,,0.056555450727117824,-0.015828197876739142,,-0.019631068531247582,,,0.06397335151139204,-0.031016233364176554,-0.023331101463554504,-0.024826806838026832,0.0354726817569002,0.016429527747964363,0.12384289517881136
IL10,-0.026904385399613023,0.031515206885900454,-0.0019779499962001546,0.038654784930348435,-0.03337650921529348,-0.0033009135064991646,,0.0027572541149099602,0.009560858107732335,0.011319908142274439,-0.02394783943171554,0.026555903167160427,0.12039802823621909,0.06261043104978202
