,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916inf
CEACAM1,-0.010661269788862879,,-0.016031153265306033,-0.01530031308624151,,0.02453054250603324,0.012414972152802947,,0.08033655258398294,0.023435700697033688,,,,,,0.011504400576956545,0.09555232185496436,-0.013433304407690689,0.05727792408360995,-0.002082927218573194,-0.040880230391477625,-0.014279554052574231,-0.023895989407918542,
PDAP1,-0.024881714074494663,0.029523802639379346,0.025121451058278135,0.0069836793043058665,0.04255280512832889,-0.026131001356029845,0.0431692488320192,0.003947933969021388,0.05153676282604161,-0.0069644528320994045,-0.01586803960870263,-0.0842462775316281,-0.00970685705216374,0.054730419550356915,-0.08491666742169918,0.024338011182886594,-0.09465507588252964,0.006974178085043922,-0.03011676437370624,0.0463550151411083,0.00906933851562516,-0.052987425670049895,0.04288221100339718,0.049792535734746506
QDPR,-0.050905081361375684,-0.02312701495826387,0.04546107241395459,0.0529894903991822,-0.04999342705301356,-0.03790037916350156,-0.04748805468861308,-0.005399252600333368,-0.08759244244559529,0.027029200806762632,-0.018342022008056257,-0.07850567703882624,-0.04915099804560707,-0.04902606789450561,-0.04515169632915611,0.006267374665267124,-0.026443988711739367,-0.13553038596172226,0.01874236315639924,0.06058384903558209,0.040647018502106017,-0.0017075111516627215,0.05598711505007579,-0.03302620804239867
POMC,-0.032488466032197356,0.05573272017517102,-0.0008543674446367191,-0.015415533543071389,,-0.035459497567845645,0.03163772133268395,-0.03319490267505546,-0.008660053726341838,0.00747377216649306,0.007821920466417009,-0.018911274842270214,0.13335220200885736,0.013541456050089516,-0.004836863057385457,-0.021523568499022556,0.02256322822697931,-0.021857431328468693,0.0852094274911003,-0.039068912023529086,0.0011865865878390193,0.04102213453656378,-0.004118851720242863,-0.03373536247423849
CCL18,,-0.04941193693432421,0.08421838785490422,,,,,,,,,-0.06389114672217146,0.0009359346697555331,,,-0.054123175470555215,,-0.03806299301149182,0.018822099627197244,0.007276123216040526,,0.045960807754429,,
CCL17,,,,,,0.006801352477352474,,,,-0.022056067000676763,-0.018444037475881418,,,0.023701847489976353,,,,,-0.015632242851939107,-0.0036935433073834976,0.039500282240285636,,0.0903440285975535,
VEGFD,,-0.013123839454784306,0.05508697645752704,-0.021914628803925095,,0.056539667950330004,0.1249516641639143,,0.02619519108823998,0.037606747966467534,0.007826931736592792,-0.02737772539248811,-0.018378675702354814,-0.029001908467750876,,0.16653283485014506,0.033829603702079256,,,-0.0010694398712019328,-0.005083688146426638,,,
TNFSF13,,,-0.026842217312372584,,,0.058495870428894196,,-0.012202300856856134,,,,,,,,,,,-0.029995926033972005,-0.000915767982218847,-0.02746907777226382,-0.016034982149125993,0.05744136788825121,
WNT5A,-0.007045474056622885,0.036318724930739364,-0.029235695693430742,-0.021132175015658016,-0.013239769870420217,-0.025224311033644472,0.026524953684764926,-0.0002908601625315861,0.029191519378446457,-0.006246395016393227,-0.012201453915193757,0.03387151922057738,0.036698407407135744,0.013506089886773927,-0.08211215193744892,0.007253702970040885,-0.05000411168583595,0.0003251937853037873,0.0076401632462309976,0.0013494650197404432,-0.032685187197682736,0.028529507529257217,0.02353586343867642,-0.059745493209928564
CXCL8,,-0.015107627578421087,-0.009831976422469878,-0.020519559490521283,0.05451657929245553,-0.007595510694659943,-0.057269744161207344,0.0672732034260099,0.028735400970235157,-0.037593908072984066,-0.012598722788986202,-0.06238468187206996,0.01657118140414948,0.08939860803964031,,0.024786214673511726,-0.1171272278801689,0.10109304020574757,-0.04881984807613402,-0.04379236762083013,0.005401423356965846,-0.015123009018534646,0.020781591070096125,0.024998186466305722
GRN,-0.042682673414476534,0.024091527681042366,-0.0022661922898992892,0.01486515924855913,-0.07340566429996344,0.020921541658788935,-0.043611242350915944,0.03168890946198848,0.08903408660844181,-0.04130616243526052,-0.01473721021485283,-0.10210651955388787,-0.023262139140784174,-0.02602880796285827,-0.031392304153164866,0.008496632177476548,-0.06492806539798655,0.031160597177038295,-0.025775164002167568,-0.0032049129040937303,-0.0084976849120654,0.05716616846827707,0.008738356309466231,-0.02546837783510488
MIA,-0.026389147869247613,0.06745449846649965,-0.02577529336449906,-0.019489338306343255,0.09305669875221156,0.015235109000929226,0.02272546542704181,-0.02206411329973583,0.008382900763242222,-0.0033592789265634295,-0.015386302499445172,,-0.009216217505548385,0.03773340138649409,0.016078576695557466,0.10331758286346913,0.06578074318542865,0.05657085449994387,0.09817020418948429,0.17223184716817297,0.07294795601042264,0.11536358829317786,0.06002000344881863,
COL4A4,-0.023349016528711693,-0.033139750731414494,0.030190625513886644,-0.011926797097093475,0.06561900720861752,0.048561848740096086,0.08927151840803328,0.020694327003909045,-0.01700552918253959,0.026632426281708227,-0.025847764567021536,,,-0.03852933300680842,,,-0.006396164010747603,0.0002865024354158019,0.11540127399925959,0.044547163471543146,-0.04694195956261579,0.027173580669453346,0.011035060589121088,
TAC1,-0.020161094308477116,-0.07019124161228361,0.013538505335133188,0.04789529084735119,-0.09044084965360806,0.00900408025006967,-0.04347538160678744,0.026710865042345565,-0.02647808362811145,-0.021967384158357514,0.04258039509275776,0.11428251253796283,,-0.06828204159374131,,,,,,,,-0.024636298735639037,-0.020464249736151702,-0.015632275862582007
RARRES2,-0.007486113744620602,-0.043358228220427376,-0.003846000539175291,-0.036035281765098834,0.013880056498245065,0.010851173927270858,0.03369781675087003,-0.004701862859194823,0.009271801338980068,0.0008485385373314474,0.03489178318339056,-0.007687404700370986,0.07572348851116219,0.08584079659361459,0.011388743049653403,0.08468319317086993,0.06932344062774522,0.06314774667967041,-0.0024834973387823883,-0.016111248442047317,-0.01093589754079903,0.036742322802839296,-0.002170305662443405,0.004958489214876454
FGF7,-0.011262296555653261,-0.004240963144818604,,0.0026654182767485205,0.07275362967104933,-0.035167967213412504,-0.007700617376139508,-0.009789583974917198,-0.015948466074164277,-0.040736810140618446,-0.05365464758360774,-0.028113978480709696,0.009368689062480543,0.0093813928190327,-0.07316617314697933,-0.01763754860899134,0.048035505398846455,0.076745025095069,0.0015776600686920664,0.030695724129500297,0.0506651404849122,0.0007118972103155215,0.0029814045071785617,-0.08628403882134535
EFNA2,,,,,,,,,,,,,,,,,,,,-0.02780553659020369,,,,
HBEGF,0.04490031915313865,-0.008992497453182069,-0.03942362231046,0.022920977528098106,-0.006336202273552333,0.001768568448150532,-0.008783500094062114,0.016605255903656725,0.0060847555302302545,0.004961596203168024,0.0005067629664428722,-0.03777930159177949,0.05474805514924734,-0.034267951641746244,-0.06342481129252585,-0.09011469645798771,-0.009639412187946826,0.04244710712113735,0.013326761856809151,0.09352262263412624,-0.013235367722356187,0.031462088205395776,-0.03443084864076025,0.06427370995837088
CSF3,,-0.011041830236953975,,,0.022948314683577217,0.06272131536573054,-0.047574598728121045,,0.0667216070446586,,,,0.07266873928590528,,,,,,-0.03291567682847172,-0.06392667577241593,,-0.0013898797823176366,0.1603968824690053,
PI3,,-0.05678469672936061,-0.03742106351106841,,0.03503873556465726,0.005458702826997541,-0.07136601243974794,,-0.020258691864206244,,,,,,,0.0004931920972240535,,,-0.08042637788041787,-0.05838705393680358,-0.03832356547382722,0.056023747914509245,-0.03560899429347991,
PCSK1N,0.01668550886930323,0.00832395872598008,-0.01959597566498469,-0.0050236862395280045,-0.07627131799517926,-0.03677130529909098,0.024393785319290155,-0.07913170815605022,0.04321596867455597,-0.006879721950725887,0.04846595653191219,0.15688259418336553,-0.017027151021920962,-0.0704626856766738,0.06202887910045324,-0.0016066207720503716,0.07545260459900256,-0.034029167565504476,-0.011661036026553958,-0.1122993781042507,0.009688442531290063,-0.04061402383965267,0.01660893924785537,-0.045515986938724246
NTS,,,,,,,-0.03241506710822149,-0.014173111272880535,0.029305470217791896,-0.026305917919313054,0.022844277700872863,-0.003166311313142976,,,,,,,-0.036468395317064244,-0.033875769861338466,,-0.010473858013925986,0.009836913900157822,
SFRP1,-0.02933490148378102,-0.07217622052941748,-0.0546568826639614,-0.005445587222665555,,0.009004533245831085,-0.02665448390447262,-0.006267046797001082,-0.005773338561939354,-0.01620060924730603,-0.003360759438323682,-0.04952729890524319,0.0303750226013836,0.019604170727462247,-0.11397313347755027,-0.11520578486238552,0.007804082944276852,-0.010516581835297483,-0.025077915687036132,0.03347574562584958,0.08242069614577283,-0.016515117937979884,-0.023706664075509715,0.06627988055449434
CXCL13,,,,-0.018053400046788074,-0.022107437160924517,,0.060240244948627404,,,,,,0.04970165923626626,,,,,,0.04061898372435397,-0.036774821209258575,,0.0669565193773498,,
MICA,-0.025638476094584788,0.020648357617477155,-0.004082190878219985,0.03542896885491806,-0.021379128743111438,0.03595111911282515,0.018085603403823924,0.044588303534289365,0.00965190698551288,-0.05184353312771384,0.004883248738712345,0.0068276615341506305,0.02136231584965627,0.01193597975341754,0.07537472821389166,-0.1266331737380098,-0.01728609262255243,0.1122691316064305,0.07491572084186274,0.005651783967145086,-0.06723896635057913,0.002936588893363614,0.0788252618392706,0.11440473835325045
TG,0.05769513799561509,0.06277273446230806,-0.021128368299561318,0.010993773178335728,,0.03475061974059133,-0.011799571929132618,-0.016359506629181956,0.04911185954937441,0.00316925236077377,-0.013347869825828543,,-0.019039494211888275,0.01089509161737808,-0.03140785847308762,-0.032667917585394377,0.07929674444157839,-0.037748631020271754,-0.02077134246552317,0.006209691512455652,,-0.016848516521772616,-0.004542510917858374,
ADA,-0.003389145076986031,0.006979654644235972,-0.05931684183782766,-0.011273154796593464,0.10202289024853481,0.027059541429169994,0.07557342204036742,-0.020349232771214223,0.018119090175196032,0.03284346745301615,-0.021678014033551407,-0.01981186068596715,-0.00040629779679272296,0.054964244926657205,-0.00347793442470837,0.015130154003872763,0.035261764126054085,0.0557333968835272,-0.03197549788379777,-0.010139195592805876,-0.003151175518605673,-0.0028022496659085333,0.06579158370491955,0.013418244823446786
LAMC3,-0.043913071804457776,0.017271527753371194,-0.02826369696215197,-0.02843680497201171,-0.04772543186529895,-0.02048601037795234,-0.05031494635172536,0.026191250182008345,0.0629960037955954,-0.041880206617046445,0.02024496028933525,0.020752057679059164,0.06860394721716806,-0.03213535159198309,-0.043024590739304765,-0.08529667382668729,-0.0027778891723606695,0.06941177840815564,0.028944321521359423,0.04326672259473925,-0.017497275025925244,-0.020760102956629375,0.009798637799901979,-0.0717354041784818
CCL7,,,0.006768650714581591,,,-0.024210474947763638,-0.031076815312977627,,,,,,,,,,,,-0.023429128793358265,,,,-0.017174634139701987,
NGF,,-0.032288746371320044,-0.011165209700180891,,,0.03260191149398895,-0.05107745428607721,-0.015611357222417707,,,,0.01751072319844826,-0.043580394562266596,,,,0.06741565471920172,0.08622214970610591,0.08688316580132513,0.06328320997400542,,-0.01219964655191391,0.031864721721479895,
TNFSF15,,0.022622935681388807,,,,-0.026959547973496135,-0.02423097486703727,0.05832790064125499,,,,,0.004379474085264408,,-0.028950094841293177,,-0.03290789372673756,-0.0571248684338279,-0.022840769709265452,,,-0.012712568843214147,0.020020591807202084,
HMGB1,0.031187055891355227,0.04261915789051048,-0.0252351425085667,0.0603405709028728,-0.08980474882087561,-0.021151562397615273,0.014826068369279858,-0.005111858701932468,0.039301139410662614,0.014411864308922544,0.04589810193848619,-0.04968348374200393,0.05854195412469878,-0.01350350431484002,0.032622302663824244,-0.051816991218105034,-0.10729686081777827,-0.02884888087775067,-0.05762642760648745,0.005462131667325087,-0.0044904285571309,0.01669365342127462,-0.05286209910362465,-0.008920701063376158
ITGB3BP,-0.030153419338361902,0.031923506612216275,0.051695173741132666,-0.03548459845235634,0.060964328265522415,0.031815510071093324,-0.03563883224923514,0.04165850674123027,0.016354524684462374,-0.0374296859361473,0.00925466717061598,-0.03330906322016073,-0.02738794112665075,0.03010780278317446,-0.06917076926837618,-0.027551130234492762,-0.10353755216557171,0.10707703384797417,-0.020645673198340916,0.015317445521070654,-0.013758708392054227,0.08669672058566963,0.0052126540505200445,0.011776901398288962
AANAT,,0.007377808231191014,-0.03282612753098327,,,-0.01210894983155089,0.013593387346659548,,-0.01622884023367477,-0.019983162943023606,-0.015386303355270602,0.04651748966906181,,0.012571507428818468,,-0.028407278705414613,,-0.03964420275135122,-0.02055395683019632,-0.03741872124222041,-0.04551003901485397,,-0.018171479139458054,
RELN,-0.019356949372820644,-0.05567278167266488,-0.0554504691562516,0.04525196908237962,-0.03428690795156338,-0.007157893540337022,-0.004531687471405946,-0.007317939617528014,-0.004997171669665413,-0.031600153292813835,0.007713976527729615,-0.04130842907544922,,-0.014538466804270163,,,-0.10130825786506989,,,,0.025400694540080992,-0.015355405471922736,,-0.025178345204829675
IL15,0.024282712191177856,-0.056781425092441724,0.022227071040161295,-0.02650568870981237,,-0.026329841559945086,0.018931606216705588,-0.01348804355074538,0.017947852016255605,-0.019677935610325742,0.012491782655628244,-0.024663060854280952,-0.010198252258749733,-0.012552488736792895,0.04080883798879399,0.11130305609110193,-0.015399866252907771,0.025822269242331126,-0.037655691043143126,-0.03489154494833021,0.015915031542165045,-0.031009867967415932,0.006726623870555518,
UTS2,,,,,,,,,0.0471602035920204,,,,,,-0.053503595139039746,0.016484923519557177,,,-0.0175031985354426,,,,,
BSG,0.04025877893430737,0.01461252183098992,-0.01965966717656087,-0.009288037753865809,-0.05088354208297727,-0.033779155140050206,0.042800680105767444,0.033245863575380716,0.08191793678939344,0.012347092923189303,-0.018530235438696835,0.08414724430095838,0.06279222396072759,0.05625087101796213,-0.066935482229443,0.08457322756272076,0.006300540085130856,0.0710852635044037,0.008467337810762168,0.06139197903337897,0.014800246956517831,0.020276273757579902,-0.022785068256743778,-0.020303133650725655
ADAMTS3,0.012931858737516466,0.010051889080630956,0.030715034404189438,0.08058608285014769,,0.024862175585071776,-0.02659670830551225,0.012076334837920843,0.030546482461845686,-0.02382228793574298,0.0014171407079441607,-0.008487425279304732,0.1283546895212983,0.021354382124881117,-0.04381557736688062,0.06396624037007186,,-0.04746989684760544,0.06623881847811364,0.018791969938777783,-0.05239111415565999,0.040153172833303385,0.08188387194112205,
CD34,0.05495506692036468,-0.025402557312594064,-0.02884868969894969,0.018858393134731092,-0.0041371450217454,0.014367358367011147,0.00538209824502094,0.039204150286659814,0.052431069459286536,0.004027574906191094,0.01040122317994298,0.1075281158376546,-0.03548065256691473,-0.04269395473231398,0.043645327661714334,-0.03807124096813534,0.004650707457352468,0.017567921181603215,-0.0399508390794032,-0.043486218069209,-0.011633471852809427,-0.035822180498151696,-0.003017748036645129,-0.028364818571523585
CCL23,,,,,,,,,0.023361605012209713,,,,,,-0.0009135426125341297,,,,,,,,,
PLAT,0.02074719432768021,0.024309634709299633,-0.08781820403553464,-0.006610587258738412,-0.09552589984386002,-0.005188462857729579,-0.022067868498250223,0.044287115566883736,0.056042143557702706,0.035975637118287995,0.03354540912096019,0.033923514016112065,-0.004665977959224774,-0.006087283643264146,-0.05659206525384214,-0.03513460197902031,0.07262810184536697,-0.007369826832604218,0.029553858995789186,0.013074084446305825,0.00031020333729836735,0.037891251328014054,0.05002666641419077,0.05919420172034729
NTF3,,,,,,,,,,,0.02206565761417221,,-0.03745300105299095,,,,,,-0.05074168239069061,0.038390583797307,,-0.04386509006622611,,
LTA,,,,-0.015300314656327689,,0.005502651553217269,,,,0.09739723922953855,,,,0.0075461594315857534,,,,,,,,,0.06250436280757386,
CKLF,-0.021386259388304355,0.05440228373288489,0.018615261183135265,0.007990534635500274,0.01545800783734212,-0.033680565809606516,-0.02892557287088586,0.03681684146590877,0.051753630460555824,-0.017637094871629202,0.03313961828421708,-0.0409928190065042,0.02102270234903464,0.06205814779822991,-0.020506102550571947,-0.027851218666395897,-0.1552123503203836,-0.016937650030181692,-0.010722471027873952,0.08094258890108029,0.02454373533415127,-0.020761532924585643,0.05510637167800092,0.022405895103347388
APELA,,,,,,,,,,,,,-0.03241346373582178,,,,,,,,,,,
CD24,-0.05395244629120639,-0.011341606550414923,-0.022041659861531247,-0.016732133504602738,0.05193468757968088,0.006870419346163927,-0.03167646853905941,0.059541527013402526,0.04745391983103599,0.006048802637140553,-0.014848946623573802,0.02900247194513832,-0.0555194151126329,0.05189156162422904,0.017483914807970947,0.035658625747702496,0.13201541682067694,0.15227105486482123,-0.01363007240922717,0.019561778204652467,0.04230998171887678,-0.041109092992106716,0.033540302743758126,-0.02140114952974899
HSP90AA1,-0.056249595057775166,-0.07144531616480895,-0.008471286875295336,0.027949462151388764,-0.006470858901174538,-0.008771406218398614,-0.044321915487358775,-0.03192715744599178,-0.036383930178839265,-0.04375375986411786,-0.019432802679567138,0.12192240165278505,-0.06568759738317748,-0.0819752978721051,0.050702571395248065,-0.06757130323542845,0.07349348899208122,-0.017762605219020115,-0.09864693449690128,-0.09720005776976529,0.022221151038186095,0.05371132462608561,-0.10085068673078258,-0.030742941499844096
BMP4,-0.024029522295366514,-0.014840354045426241,0.025236016442497254,-0.01621923044023961,-0.05029023684120501,-0.028992131352468142,-0.03585418950353357,0.007845576631713347,0.02320473011269819,0.0060928465198017085,0.013909029115873113,0.08177716203697004,0.024589030956225416,-0.028686996095657998,-0.04585043988575741,0.02335111321447027,-0.02244226052177146,0.0339929867463033,0.11335410763274034,0.042808490818266015,0.026226934884578605,-0.02442035043188339,0.004300217259606782,
SCGB3A1,,,-0.02262547655020176,,0.0011538741118368556,,-0.027192982965381567,0.027329476510272267,,,-0.012978497368825902,-0.015331360948431714,0.05921291996221201,-0.02349176076628992,0.055408478354482496,-0.024164355369289313,-0.016513409206349035,,0.10351309095148305,0.08678152791047831,,-0.011413917360406613,0.010417634255907181,
IGFBP4,-0.00020693248528008825,0.08381784682484807,-0.019446374883434193,-0.004647721450039092,0.012242429256067283,-0.013109131950946075,0.0172011654746047,0.06898543640321232,0.07404308963702631,-0.016943608103758584,-0.015152328136068621,-0.012494877598004727,-0.003211670993284892,0.016357748539273298,0.05590908929704277,-0.13518398349920702,0.029200059301745743,0.02283092288510416,-0.03108687354035997,-0.04108823185456345,-0.013803106812600534,0.06068602056861082,0.020501590088819306,-0.01795813675679583
RSPO4,,-0.03944401405673515,,-0.02473470609804178,,-0.01363991390706922,-0.0074478162058397674,,,0.0021484649545484157,-0.012978495470427067,,,0.03697692663359064,,,-0.01763888373909852,,,,,-0.01777927251257676,0.035108031029076274,
LEFTY2,-0.023118153093136425,0.020753145559338364,-0.02914211975588401,-0.015488225799328414,-0.020944714818724793,0.05602447732013124,0.02516257075707546,-0.029098178487960733,0.09483018063798229,0.03425298271506893,-0.014231079013810457,-0.024648763550055637,0.0569788835416632,0.05494113448348731,0.0023951006509356884,0.06719393041765027,,-0.05066193127666711,-0.019888677206243273,-0.01841705695888402,-0.05899440381117588,0.036134669651668436,0.03865073841989325,
PF4,,,-0.023470300000597952,0.08048434376045391,,-0.02112316241712638,,,,,,,,,,,,,,-0.02548569935189999,,,0.008740125965631266,
ANGPTL2,0.10127561203192186,0.023291830219237874,0.026591882973636963,-0.01066210569012799,-0.09106967611338748,0.026112421098603452,0.009480423231042012,0.01644585054735271,0.05134732865153872,-0.04848711736101881,0.018833507240650266,-0.05705110445238486,-0.05941694515927966,0.09049826262860972,-0.03852289317383733,0.10342478697686162,-0.05461681653439299,0.06038749431991936,0.0032413725596251775,-0.004427481429492483,0.03799323583216915,-0.06483282079023765,-0.014751265197957083,0.0536007582265121
LRIG2,0.027170284307429026,0.0740459921415963,0.12142539073465834,-0.012984369324790041,-0.029841874230858486,-0.018608113470131762,0.008279216798504662,0.02381041251585697,0.017588453916051898,0.0009458241370873375,-0.04181243425697131,-0.03243014686677236,-0.0333551693162081,0.093490649590105,-0.061046612700851086,0.042883236874851786,0.09758834312265605,0.009235356647507426,0.0603384589131776,0.07739655519229999,-0.019570015390532824,-0.03320257117666996,0.0745875474674608,0.042070887793784914
ICOSLG,-0.0022265313471361695,0.11296506317810683,-0.007216650531075617,0.0503782293735674,-0.05830496078153559,-0.002875632507797382,0.0444837244236606,-0.002306976320575373,0.06098375692887005,0.04706863871274093,-0.02463076077394106,-0.07424012091628661,-0.025262892256813104,-0.041561977905809615,0.03639884090511176,-0.06188441453365069,0.011307761504800966,-0.02343792658111911,0.006306283756476868,0.012306179004284119,-0.040028819575372514,0.013698839712979187,0.018030814138898513,0.01799889465419069
WIF1,,-0.0694644269967881,-0.01608227805712901,,0.018472157993513285,,0.01302960530633638,-0.0305125936003933,-0.039501731409938484,-0.01727329267984786,-0.02442284133934016,0.13616006238768116,,-0.003599562113497516,,,,,,,,-0.01652755593466432,,0.018629498802728205
NPPC,0.09148823903515345,-0.0038399223798042605,-0.018886573438156223,,-0.01462198565037371,0.04140450898768194,0.039710346615789135,0.016808590039561064,0.013306246879931321,0.09395219377854373,-0.018036932590408623,-0.025033995066128377,,0.05888157956575894,-0.024136023829281712,-0.04557598114601019,0.009252346947102039,0.01727015901328162,-0.00851379746608446,-0.0130437600912868,0.007038431001292473,-0.0017723275727166432,,0.03814428534696581
LYZ,-0.04877786508814275,0.01633061781924485,-0.021243418902029312,-0.047539255690286164,0.01885670202853235,-0.010789293694747737,-0.023383247464508334,-0.008255840247713205,0.031266653673280964,0.06582210853821531,0.0014672481401642131,-0.08189064225016775,0.033540875751031284,0.0026665162979531095,0.003991304873512432,0.05891885828055678,-0.00946042457739707,0.07756000875343008,0.11142635209354797,0.018180693424453484,-0.06758824367524773,0.021843738547765185,0.008931408551871307,0.08798260625604783
EREG,,,,,0.04788987634666858,,-0.061747985731888645,,,,,-0.02535637437870623,-0.02324773713467269,,,,,,-0.019558577845221973,0.02113692312635596,,0.06488081429979671,0.009260817685564809,
SPTAN1,0.00302400936383621,0.04960859565615589,-0.016873067913517874,0.018374912297602703,-0.08944647534864555,0.009836139504395925,0.06945392527421984,0.010234077360251748,0.019288944413865108,0.013940454160418121,-0.0518922681823631,0.12990058159108764,-0.026609106454182362,-0.04593044446197536,0.05240123893629486,0.03583334581328516,0.034268741126193124,0.08101785975828926,-0.02595614695351326,0.01918010943444627,-0.023918077144298434,-0.03737564114662536,-0.006172508798165709,0.06955112682589425
PTH2,,,,,,,,,,,,,,,,,,,,,,-0.028274966316361866,,
LIPC,0.14696576091014987,0.11057965675674995,-0.016201717640855744,0.010531972109772646,,0.010231506920840405,-0.0045045322589187635,0.013867620310166728,0.04840257168447103,0.04532361237647896,,-0.020125688868885664,-0.029068308896932144,-0.05288629798309023,-0.025593782608092423,0.14311209432552258,-0.09583649017133009,-0.03785653559586072,,,0.0135828388758083,,-0.0038866634991037855,
COL8A1,-0.027137494587993093,0.06369212114419497,0.008671495648662835,-0.006254873022270755,0.018331530022564047,0.024713691255132734,-0.020702137698252143,0.011063811346054591,0.004276925388496493,0.02315731488812738,0.00999406084309884,-0.0757813885931938,0.027517126338704536,0.018857436080783514,0.007404091768410307,0.010243376741248656,0.0431243805559819,-0.027613916091110916,0.10107914191594168,0.07219986816051803,0.018111761261046553,0.07863249597122791,0.007085361662074054,
GSTM2,0.02164026136341306,0.01599452213306567,0.039045118725481304,-0.01949856918495703,0.0023995478933127533,0.07317640305695174,0.06172825900101517,-0.011405957022440816,0.02273814913158403,-0.04196634042200863,-0.02308464820682127,-0.040329625842079116,-0.02378005089864486,0.03936461772401343,0.040721720427854234,0.07591458921595785,-0.0049422296903653675,-0.04633753780705624,0.012636946030063457,-0.03235857685149419,-0.036923562613145736,-0.02687352607510617,0.05589885734555266,
IL4,,,,,,,,,,,,,,,,-0.0314035004914328,,,,,,,,
SPX,0.003411931363974349,-0.018381601122610298,0.05690957982493512,0.013175508752792426,,0.016922593721533614,-0.01724540624078978,-0.004075684859418763,0.008433437860771206,0.009310618595107067,0.043614464550075206,0.001226000857237945,,-0.030028698883806895,-0.03199692953483785,,,-0.09814604382365727,-0.023622326898325788,-0.03164375329146602,0.021538178535372588,-0.00613568895300286,0.03202591152714577,-0.1039743822990274
