,MGH258,UKF248,UKF251,UKF259,UKF260,UKF296,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk
MFNG,-0.0719506592654607,0.04373503767166752,-0.004396709150312319,0.003487492414011068,0.022973824414802817,-0.018110752632811446,-0.039072058851626776,-0.030892314912654793,-0.019441560713514168,0.08864886549371366
ICAM1,0.024180155996480265,-0.016041000045304496,-0.040413318609890954,0.04428390839041615,-0.04201705162369515,0.015802219666179788,-0.025285070623038627,0.08623695839601525,-0.06713556540190273,0.01414869465526554
PROS1,-0.044082074430073954,0.017350875127481742,0.06407672907010326,-0.032081441423700785,-0.02179393829302783,-0.0040807127342889025,-0.01704195763137224,0.11708218409932954,-0.015363301755146093,-0.012051884553792882
CLCF1,0.0023288814861405884,-0.024058076813949114,0.020695326284138137,-0.033643971999663146,-0.08398358686167723,-0.007026074465242506,-0.03100300976594858,0.030191454928320947,-0.044776855100592886,0.018372095078624365
PSAP,-0.03626818530910901,0.020146593543659816,0.03116940076222766,0.05575593548502044,-0.02599987222382561,-0.01834819653525452,-0.08335546949599479,0.1346667515097663,0.06460674053597236,-0.01053918663316163
EFEMP1,-0.033228138517960706,0.03085683324122195,-0.013429435157044579,0.006666506019641971,-0.0021686511780945224,0.01575097648519184,-0.0057942490651041925,0.08198003600799714,0.0712280385079109,0.0515819516784565
C1QTNF1,0.001550485036495305,0.04313444480412213,0.004107787455987172,0.006650060284270195,-0.01936212134994186,-0.03078265651793989,0.055785226569667404,0.07758706996833861,0.05048135315612717,0.018750513406825754
ALB,-0.02913477894410957,0.00629825737865719,-0.0047885712621678084,0.0018226400949839109,0.0668555623708251,0.05655910676176615,-0.02870734196791119,0.0534854399997774,0.042997813809725505,0.039578411376508985
CCL13,,,,,,,,,,-0.014035217635252489
EFNA3,0.015185454157643712,-0.01879011837276414,0.02803109511666262,0.03540421062489853,0.013781813709319522,-0.010180061052576109,0.0274016338347632,-0.023615879257052844,0.06777537076041265,0.044057668458545717
DRAXIN,0.04372025275482268,-0.031156821402631606,-0.029443101461726018,0.011299443089461932,0.04354998043426594,-0.012650040218191015,0.042544781058772074,0.017665126376631313,-0.10072062166767867,0.014310676001497064
RAET1L,,-0.019547499629732352,,,,0.059778157923500976,,,,
NPTX2,0.046420810611879984,0.07380120439011906,0.08614637819591035,-0.04750824803153827,0.03773800441308419,0.030529460293485654,0.012566815569671331,0.0324817820749454,,0.01340697458175434
FGF11,-0.021330842735455376,-0.014390024139027702,-0.04154706555626304,0.05297041396054336,0.05706747256746374,-0.02867254044867241,0.07885174567000443,0.029643965151127827,0.006272355935841125,-0.049469552111337745
CD59,-0.044416481022568455,-0.0024993328746359743,0.022685342836925,-0.04123546401863096,0.03769888006094253,-0.016142659331047228,-0.03844764265562811,0.10884380994219585,-0.046824358033167486,0.023407565043711553
COL9A2,0.005018672514698276,0.03320787060225878,-0.0045419226652552176,-0.023123790448650074,0.07866608393211072,-0.009320770378306241,0.03408466935894302,0.04613636062668584,0.04231659784552453,0.07120794958048496
DLL3,-0.06948055275915149,0.03794989854796869,-0.06511510340230997,0.023164572041402414,-0.0017412632542312529,0.0048750978872827005,0.0020526966841537303,-0.034364653770163456,-0.09775059501836919,0.05768934173045339
LIN7C,0.046901249461605156,0.0588965948935615,0.003710142323123394,-0.022877482475883854,0.03020821436533189,0.03026314485750553,-0.0010644887293751425,0.04003937333531036,-0.041896985923553745,0.03299354268475021
GDF7,-0.020045438420859703,-0.03168439123290513,0.026392546255494087,0.06489637631220206,,-0.013870921244677193,,,,
PSPN,0.029769710356510052,0.03139105001917647,0.05893314922232229,-0.020636524181601865,0.07288988145652893,-0.03229467692053233,-0.005273660158461443,0.04252840825718947,-0.05715618168093752,0.056400540628767114
ANGPT1,-0.041062376239168114,0.0011454742090846715,0.05178027482760901,-0.00782731890460294,0.03251104582333557,0.02300115653205967,0.07749556677122654,0.014995673453279634,-0.06046067712499989,0.006034409923835952
PNOC,0.03884706620480801,0.08659487286118257,0.04708573201646216,-0.011567804258103692,0.023947762982539096,0.05661290956564247,-0.0262548002733781,,,
L1CAM,-0.030101315755651843,0.03625581257048542,0.012874039243737515,0.008385817779730777,-0.022215104888503118,-0.02465733705562407,-0.03947040211862222,-0.039912619544167395,0.010922637801806113,-0.012118635842762866
APOA1,-0.018748249042369835,-0.03864988213468535,0.03228978780080544,-0.0248469953070279,0.0016365175672770499,-0.022448754283865033,-0.04105083585819721,0.0231497623625677,-0.05476297864340648,0.00833962907531316
PSEN1,-0.007968453050479546,0.04264825981115633,0.039783015906691935,-0.00729787632709442,-0.010270151830099475,0.02439440150787485,0.02133829540550351,0.045876811450919354,0.0197939499682739,0.03823119494669371
CALM2,0.014523871004281022,0.009866040994746701,-0.009188645941096736,-0.06220674318647159,-0.003643580313972064,-0.055284119717178476,-0.04525623879509112,-0.021044531420701704,0.027207365752306648,0.02990457114032283
CLEC2B,-0.02073749421973011,0.016576079080091465,0.011122084663341636,-0.04366109224811455,-0.004742677226409345,-0.030780460880129368,-0.049485597447853455,0.04164173125277938,-0.0739308200142551,-0.04231629602967198
NTNG1,-0.012156103843580563,0.025046337726200327,0.041541003852234616,0.05594670236410685,-0.01837013131805352,0.054680042579725745,-0.04013434767682164,0.027731229406101492,-0.032243600044197185,0.03366248842195437
LRIG1,-0.0012832985045158093,0.080273025195497,-0.05955897719838191,0.018799276477876378,0.029035179820184755,0.013292336273459694,0.012862000980029395,-0.014818849780396633,-0.04927007684409373,0.07421484112483136
CPAMD8,0.03686979204319116,-0.030214394325174462,,-0.018871704579464826,0.03743461602376322,0.007812539634094583,-0.024507565060227235,-0.02745517849658477,-0.04156674634147871,
GHRL,-0.028140584576278743,0.0798494989554335,0.011016119536882507,-0.0012781775665281871,0.014245898321509647,-0.012650040218191015,-0.016934767501170938,0.005886987002644477,0.0019038335482894366,
NPY,-0.02587602387653428,0.08885503054047636,-0.05977773063470941,-0.03445660939660704,-0.024578976746093953,-0.0017029623782757453,-0.06756079775431542,-0.03206170303113829,,-0.017072446242745756
MMP2,-0.06465034678265709,0.08033182185142579,-0.04511251327403965,-0.0593398089555217,0.04371769844594523,-0.004463870269300873,-0.004982335813377385,0.10133654654058444,-0.04491654835624564,-0.013454029590024494
LHB,,,,-0.016435829492634595,,,,,,
PPY,,-0.012330227188321795,,-0.018068251372897796,,,,,,0.032109487213980326
ALKAL2,-0.0264134477263069,0.08768273478533298,-0.020429180389100365,-0.01619704252559978,,-0.02518384530439933,-0.018156958291749962,-0.04388848471581161,,0.03655632331742993
CSF1,0.025460940625363093,0.030794648385600195,0.042179097701365666,-0.01616947683995389,0.020219897190051277,0.00017545860790334564,0.024634548976132344,0.06740505756553812,-0.01951203228921199,0.006519448337582648
SEMA4C,0.027548576183695668,0.03896751475331818,0.002601735523630374,0.003745532530670812,0.020072757728584044,0.03237892572893766,-0.005280906306583911,0.09293183380833281,0.12026343750364554,0.020094790637822095
ICAM2,-0.017256513282260712,0.020880987780952997,0.060166343730116735,0.021748292877723435,0.009969793901548188,0.027520888401680658,0.05359132813423739,0.05322901566183759,0.0926596774136233,0.03318771597603486
SYTL3,0.06857124037214991,0.02032678757459343,0.036354679564966394,-0.0010761555302989572,0.03838198343902921,0.05554413581441283,0.02773068605990504,0.0844575432493401,0.0934206120555058,-0.05087054349157351
IL1A,-0.020495381033081916,-0.020931067905832206,0.026048714752162975,-0.029196286741049366,-0.03369315011968737,-0.01933702081053526,0.002541413051566571,-0.01791025373517135,-0.09002999156729431,-0.035458194360094265
HLA-G,,-0.007470197846512342,,0.04923615373969077,,,,,-0.03642144123449499,0.02892684964206818
PGF,0.02926839053927833,0.03221025154650936,0.0060441834272871,0.03191387483449763,-0.017318571613741368,-0.01005240886008839,0.02945594915432478,0.026017540986685902,-0.012046035493673172,0.023222677513058114
LGALS8,0.030788724788254836,0.057718308139415565,0.030642854418530163,0.011401495121976527,-0.018830169010845183,0.010896696809285067,-0.007705874261838338,-0.042993826928381856,-0.03932267110717686,0.0286713497095305
DKK3,0.007796965425464218,-0.01877262503638361,0.00471350420928489,-0.07627394779238199,0.02142863163933037,-0.027150706555903563,-0.07737265961206186,0.03591107193330605,-0.023855443914640853,0.058635997394094044
COL16A1,0.04789237724221486,0.04549009490895435,0.04645055204283169,-0.06296468016284068,0.00424165131240224,0.002853664173190558,0.07452949736900838,-0.03847936238714229,0.04864482415696965,0.0022467218657518857
TPH1,-0.0035575355867474077,0.10231986102469127,,-0.03158965494491972,-0.023913514311823696,,-0.015968595817976203,,-0.03490645150139082,0.019382255304503035
TNC,0.03223718210055787,0.04168093754368405,-0.055343709492980946,-0.0029517508927704604,-0.011582513268797693,0.046606756952556,0.014970427323221172,0.09086636548825211,-0.0016954565898247556,-0.00852754600157545
TNFSF9,-0.01763825712797755,-0.01308058505761062,0.03451894248929096,0.02236679481321694,0.06477480088975185,-0.021129387460891356,-0.014788780498644077,,0.016414356090806534,0.051603559274786166
C4A,,,-0.020132041566525455,0.04152107954496028,,,-0.01403700233755775,,,-0.015625630136765226
CNTN2,-0.04800744695683744,-0.013977013833643479,0.07848957063746607,0.0029382721853751215,0.022231262097460677,-0.0671874110977249,-0.014827827914013395,0.004694335242483414,-0.02260896178619103,0.08233857333271109
F7,,0.040480969052659244,,,,,,,,0.1329047984341879
LUM,0.07491707864634052,0.0639665454006035,-0.029681635918886992,-0.00394508882816081,-0.011682770072911594,0.06942772878266601,-0.011322288229851521,0.06905358061720053,0.049100835127770574,0.07570865296863322
IZUMO1,-0.016853913442867584,,,,,,,,,
BTC,,-0.019547491487570515,0.07286454868133183,-0.024308202290491795,0.035147325571413535,-0.006997499519522402,,,-0.07269453615740666,-0.014243135836506144
APOC1,-0.07008620913747206,-0.05006847602457772,0.05384600962708999,0.017375775177231396,0.06573231876319446,0.0405878212392026,-0.04261437455577627,0.11568775804945357,-0.0565096044989614,-0.02352559606175586
PKM,-0.014699017476416302,-0.02652616657078602,0.08000963002479976,0.0054428872837807216,-0.009820778385398906,0.015280558677083526,0.06362565886782758,0.012014595975802669,-0.030352337565925085,-0.01939960912196947
TNF,,-0.007565360380356742,-0.015074154776179141,0.033315501945855225,-0.035183398239781845,-0.0033582520882825336,0.018399659412493278,-0.01333365578394409,-0.06285229416978148,0.04747321072066682
GNAS,0.0067331907908484735,0.027277375529990277,-0.02072708135736633,0.008984091295352725,0.04153183146951346,-0.006995365307681613,0.10204048878471175,0.06267493670282154,-0.008912310465063022,-0.0521717395602275
BMP8B,-0.04085445994817084,-0.0017676922879811443,-0.02920798449084475,-0.02516668232034094,-0.00454848380815964,-0.012279878511084003,-0.031230312122786465,0.1085314895958011,-0.029991708119921887,-0.005562925692480638
LIPH,,0.00930888033289592,,-0.0005934767337819932,,,,,,-0.014035222797064113
CCL28,,0.015835425213098088,,,,-0.014524503290184657,-0.012663790161808016,,,
PTPN11,-0.09946066978516704,-0.056123715892421815,-0.01986926657446296,0.07715919381132313,-0.028922835464774452,-0.011814042846843445,0.06462209676984416,0.04290844388842235,0.09393628050907403,0.010772412941258596
ADAM12,-0.028453300026523774,0.008799662881623451,0.031128515578244025,-0.04717434223307344,-0.006798191487621007,-0.014037029507836757,0.001222422084592813,0.025398495583729908,-0.040542875881324276,0.016491227284965576
EPO,,-0.018311614018686553,,-0.025166683025034546,-0.025660414582470842,,-0.015968598163018582,,0.009106711107434228,-0.015242610399358224
EDN3,-0.024770851373486252,0.015805382635595288,-0.031217367297625986,-0.021588011977470182,-0.02628800132933067,0.03580005406357011,-0.016133370331179366,,,-0.0012322886146870712
CCL22,,,0.024388093655572703,,,,,,,-0.017251351981859085
CCL2,0.04352405291146358,0.05557813037862697,0.025184071033357697,-0.0118834743397206,-0.04009234058316729,0.016213543937877592,0.029594339743233965,0.03624393692294011,-0.014238993879443685,0.01283398198514231
DSCAM,0.07669118945679036,-0.003399860726524358,-0.008502275227762712,-0.024496848880181086,-0.033906997726423686,-0.024881917161800722,0.042545142107034674,-0.013293695008831707,-0.008222228880875244,0.08633930968787942
GPHA2,,0.059061983087882144,,,,,,,,
ANG,0.023836943294996894,-0.0009431373258776101,0.021977948021010635,0.0031942028129192286,-0.017561496142204678,0.0071840755422485705,0.017662288278278707,-0.035494794668615964,0.03512042183483765,0.020351433730297356
FBLN2,-0.02322572069136113,-0.021978099286215226,-0.03047590851208705,-0.007396303690505789,-0.047209229478347006,0.07043616363116222,-0.00923786980811598,-0.008836456258385276,,0.10406577328264567
VTN,,-0.02562052608179769,,-0.003856095321411797,-0.025871157469511387,-0.019367951749428867,-0.013268943660425761,-0.023284830919192173,-0.012113908272076718,0.031146195598567305
VEGFA,0.047471133365264755,-0.07881921309732848,-0.012629074412522407,0.019130706475943806,-0.023422876767584005,0.02728296096174392,0.11278229495449185,0.03520803656231123,0.05375503021275053,-0.03601979105228398
F10,,,0.06370560521531496,,-0.008113932922396072,0.0470657495935445,,-0.025257760713915566,-0.0031226333815035164,
SERPINA1,-0.023126670734711866,0.057431178777236955,0.00579168077957439,-0.012134994523715657,-0.01285351644723336,0.019165091645983116,0.046544628838939076,0.076658604137202,-0.004452989979694765,-0.00589924842699269
VWF,0.04836289779745572,0.09557014728303954,0.01823956591968965,-0.019223656128762225,0.0019808348762500546,0.069827844646318,-0.04565962442403727,-0.01723297368478455,-0.00725873008540629,0.0496898942459568
GDNF,,0.005338772439363363,,-0.020470109707140027,,,-0.015968596919435373,,-0.047832676310311545,0.028511200167716994
VASP,0.08542424954896655,0.03065513325559316,0.02511234143917356,-0.03666238084917029,-0.012235809052488583,-0.05888998518554015,-0.01945675367867366,0.10366751001465223,-0.0318895441772216,0.007561533165378078
ADAM15,-0.0389128760282135,-0.007143412382649087,0.019530200119364783,0.0076506174464492545,-0.02952722100817289,0.030184360695674463,-0.033560001801731056,0.09395648478119875,-0.15169490830549806,0.001915656291764662
WNT2,,0.016444538828282545,,,-0.02078882636172796,-0.01647913829307851,-0.014944239175356746,,,0.0707200716829126
CALCB,,,-0.0281247622691293,,-0.031249690091090656,,,,,0.16566644785571438
OLFM2,-0.02560584313266203,0.02078537039107206,0.03422196852692074,0.012317782393141134,0.0025686718638250625,0.036947804329910655,0.04281634630687188,0.01571837999351227,-0.012382363554860774,0.025813882199005874
MFAP2,0.0024358103396790133,0.1016359665678745,-0.036633579835014876,-0.0012457988358730195,0.015078143439261732,0.05042212654794959,-0.037377301356317796,0.04576348708011704,-0.0789444235261325,0.05036422678647056
HLA-C,0.08048035420316994,0.03399659386319399,0.015698418111139856,-0.025068913088703956,-0.023874838790301275,0.028968744845823815,0.028804761141729786,0.03408736889021374,-0.03443461935320105,0.03658836917915975
THBS1,-0.026092901319244653,-0.0016562774339922866,-0.024922054644314715,0.03686686089363074,-0.008713527763455584,0.005920930383569286,0.03337484861534785,0.017515768258777785,-0.0116946165516474,-0.05619565983900022
HSPA4,0.0492699858451635,0.04736795637098895,0.031112505156672913,0.010745579628803167,-0.01388351018239539,-0.009842380645899177,0.022165597703231378,0.013843534798805731,-0.12035390044986764,-0.023019216678288844
LMAN1,0.03109848964870104,-0.00842686414021103,-0.019836679571366856,0.001165048653823521,-0.04345052599698088,0.03131636576495298,0.02037489281515607,-0.0029218157408986327,0.012144480144287387,-0.04386842085385717
LYPD3,,0.006618696094102745,0.005297533835188097,-0.018451675945976544,0.004032936622753111,-0.019245336566030502,,0.06138011478773254,-0.04994556661867963,0.04925750633299401
APOE,0.01034974039937576,0.00022833485959673967,0.014948187599250828,0.03714231058219956,0.03171315931345384,0.006306998462671898,-0.09916337246864697,0.058567858585222975,0.008503089089136452,-0.03902735505324344
SOSTDC1,-0.017638264034388115,0.03571620079856692,,,-0.009319845132867842,-0.029700456127666874,-0.024281654628558146,,,0.02501653996812809
ANXA1,-0.06342863290936493,0.001760782988830007,-0.022811005066469315,-0.053762865273054704,0.017069679883035125,0.06821451999959632,0.07098109441341506,0.10604280506042793,-0.047195235734302496,-0.04009569689926962
WNT2B,-0.012544906644340322,0.036550074337329055,-0.03304596731381518,0.03664777361586157,0.005938899705806067,-0.01692403124178361,-0.02614850247200734,0.03621628920099923,0.029032715069656958,0.08906915858758117
AMH,,-0.02416680484329933,-0.009677555600287338,-0.02563939447483456,-0.032125552626060906,0.018220991959236054,-0.03908324585329646,,-0.016149395320085472,-0.03449777387697964
GDF10,,-0.02556172410930866,-0.0007336491693919237,,0.005399907387811485,0.020629746430350374,-0.03072147842476277,0.042847656352634544,0.17220598842884086,-0.02350419495505638
EFNB3,-0.020770356673993046,0.005632980490388114,0.0019598168392285743,0.007714375523263846,0.047981876882635985,0.049152001636447736,-0.0705022822808773,0.043695551737794686,0.0848375660472792,0.07718457324417595
LTB,0.02332392081998764,0.07385135939847949,-0.0021489968984852678,-0.04371973875662856,0.01263581587542421,0.01074868181594558,0.007172948040079016,0.059476908394931166,0.011447211891548879,0.08833672560941816
ANGPT2,0.05067716962798499,0.04840465232659649,0.024148729029245097,-0.027019728020169432,0.037753675115770505,0.027332285641927027,0.00025553849425687586,0.09416185121696449,0.00474188715629817,0.009798690178378323
ADAM17,-0.020716621519812392,0.04272950443561169,0.04518447101485706,0.029419146369658755,0.02349978876264251,-0.005683450232612293,0.05653279802558318,0.08365988975979449,-0.04918816181067597,-0.05741757399591893
LRPAP1,0.006121128072330497,0.09057500284309865,0.0024281636625598573,0.00825273672326198,0.04885547506993915,0.002662978297481578,0.04518418534514818,-0.012377203314693679,-0.05226936601165482,0.054541366037868716
NID1,0.02561323630435621,0.06291421361379206,0.021146256443133952,0.0418318416122773,0.012394068549546554,0.00990775465568825,-0.011576862400729979,0.015565396500570067,0.0028293794908438325,0.007272152561531957
MST1,0.11929224028718298,-0.05615499355874329,-0.020989525487993186,-0.02748992957643669,0.01662966071887765,-0.03301762848173273,0.13321914614278352,0.0057981596642392285,0.00523075051607862,0.031874871221239234
IL13,,,,,,,-0.018728132641646508,,,
DCN,0.06831684618537394,0.07295607263187837,-0.025298280025101632,-0.024441186943643344,-0.055593414133369136,0.08406879498830655,-0.013506675655109577,0.03270072099104633,0.05284319438553291,0.05486388837785394
COL7A1,0.005262337132096463,0.0435659902926252,0.06828035379218775,-0.004806356996126113,0.045008148161655985,0.041423821273817406,0.03292103131467918,0.028513966609946827,0.06217779969165702,-0.003909859315395732
CALR,0.02627054926113793,0.04883361022985725,0.044330443030385726,0.030814922776186974,-0.05730925257245406,-0.0011342470060477377,0.08695824723858908,0.012161859526011736,-0.0623501127495026,-0.03651825045139947
PIGA,0.03097043063008006,-0.027875090595059503,-0.02907021997348116,0.04507204154420605,0.027135342893927907,0.0455214650410472,0.09535224283242984,0.012507908085452503,0.04886704053837688,-0.019422929251007463
CD200,0.05384218118795518,0.008860341889466973,0.01818583213255628,0.0011014835473789459,0.08105747030954355,-0.007942154407623376,-0.03700978091205844,0.06983415213282997,-0.030782069757970335,0.0363218176766181
GRP,,0.0008241512443058772,0.04856785587671712,,,-0.020207244170779095,0.0046407887184017164,0.07076093447230751,,
CDH1,-0.049806059180042335,0.02412523495157434,0.011581794079896847,-0.059255539269520374,,,-0.026254807564519714,-0.01450892802250628,-0.04349329132537458,0.02008333346564074
LPL,-0.020436149243131425,-0.014654573098895186,-0.04753863038360043,0.05982707070541965,0.014794971338897978,-0.016657760668075488,0.04235630989600207,0.10149960830618437,-0.03405677908172995,0.11208026035368586
SEMA5A,0.025628994312376602,0.015589881298880011,-0.02104773580836981,-0.0747792943952228,-0.019944114487514458,0.03856965936571348,-0.044515338512829024,0.005022367191377696,0.027570775501872938,0.055067311491352605
SEMA7A,-0.05999162797204963,-0.006685267087832632,0.020506541915999155,0.013995077018298115,0.004431400276058935,-0.0396127661637701,0.06574636743966979,0.07898665454708044,0.002592473607086706,0.010814167130040384
SEMA4G,0.0026084427685241648,0.03248433150138449,0.06563000364867785,0.043844804831762035,1.0945808663510104e-06,0.006409875934197295,0.011348586893034892,-0.009235969895448077,-0.005556602779640393,0.039699007046510956
SEMA3B,-0.04090841974421905,0.05133399655594458,-0.006727689719957178,0.016641373222252575,-0.0025128674900818954,-0.004166835712342249,-0.00015693220540261666,0.05177639740662154,-0.07016050271456716,0.004231878059998754
RPH3A,0.10473185060957882,0.019386450810554668,0.00179310268868341,-0.017225627098250717,0.08187087245569621,0.0006682332076755142,-0.004036600546805706,-0.013000168756695019,,0.018712737335399247
JAG2,0.06556462601810166,0.041325931511793326,0.008501420909197295,-0.04001466050370416,-0.040569328602535086,-0.005331039201123439,-0.002716781695728091,-0.011459217342406307,-0.04125394010248616,0.06381549829555405
CGN,0.09855675493804841,-0.036069230631177486,-0.030503315567501556,-0.006973486764504987,0.07743850697949459,-0.015304166081799343,0.0420512940148449,0.031068040624483435,-0.07816846456094877,-0.019834432877041817
GDF15,0.01743435459003454,-0.028094119892717373,-0.014738950292049415,-0.01649097261413487,-0.009958389085270731,,0.04269099454819174,0.036353451749329115,-0.006128558221107077,-0.03035139377331157
SEMA4F,0.0637293585970311,0.06378123898746295,0.009310827501978628,0.015895281927583653,-0.03589714985578318,-0.003544593983863544,-0.027330387084892403,0.06576232922839496,0.0827885481516775,0.030998338969755745
NXPH1,0.006881642206714266,0.05999318826845989,-0.03899920458810928,-0.050212871785679,0.07045538585571584,-0.043322953006879134,0.023304040906717956,0.11604574213586057,0.07879441593566723,0.009258631028264271
ARF1,0.04589702489488868,0.04547717453683786,0.08048715836465697,0.003034461054086226,-0.050624388134862065,0.03019070951006631,0.04174328665886037,-0.03544412631363443,0.02239895335336502,0.03249225117511953
DSC3,,-0.01862851709069675,,,,,,,,
EBI3,-0.006385569695894853,0.12039534180228753,0.01525331737449597,-0.03722138038639927,0.012361271163729565,-0.003387005236754178,-0.03053422014601839,0.03460473468054007,-0.05891851455262727,0.0609764727541982
TIMP1,-0.029342882071301857,0.013892757154990942,0.043874631381901424,-0.030324419297213197,-0.0682263938938843,0.04186521085118592,-0.03423891906309293,0.07470617203765326,-0.11202894774024383,-0.04043066969778178
SEMA3C,-0.021446874333646525,0.029077238595342118,-0.016074657716556116,-0.007791756669299056,-0.05560415079872815,-0.02294114177460412,-0.025160258440280484,-0.03734674615354475,-0.05601859744910249,-0.018548855723241366
GAS6,-0.032970060035797485,-0.07292030591025582,-0.040157136208050996,-0.04696530000751832,0.010492922763033912,-0.017927434560854445,0.05308634580526875,0.010492486593451643,-0.05517177161132246,-0.02025834519110318
MEPE,,0.05024125102137219,,-0.017944115961018872,0.008624283448004502,-0.013276488868302629,-0.029583922312206315,-0.027455188587643904,,0.05564789270525263
SERPINE1,-0.026803081996429733,-0.002819625178953295,0.028920989872455706,0.006660307744569947,-0.036103100713596556,-0.0019572449488935452,-0.013822765152943806,0.08296557985304574,-0.017622531494353378,-0.022948230458899058
RSPO2,-0.01863583741967016,-0.02802470144277157,0.0031979771737153566,-0.0208516340453725,0.0025129216533222166,0.03957664569918811,-0.03498095160703862,,,-0.02131444875725066
SHBG,-0.02093644326858398,-0.010347760993198228,0.04418622732602337,-0.03336489165493533,0.06008113078425185,-0.024803645135229212,-0.01286853590630626,-0.025635767022149307,0.05064954584623975,-0.022839347912666355
LGALS3BP,0.06031022985879649,0.05020874129070201,0.03911901889331284,-0.008984780650898956,-0.061880274251684304,-0.039514935634501626,-0.0044629263759349835,0.05856624218345453,-0.007457171624010521,-0.01408590314345404
LAMB1,0.002118073689366557,0.0741751210986414,0.018578557516996767,-0.05210796354008445,-0.06802601854373727,0.0010775140619742826,0.004567115020074386,0.0174325728477891,-0.022611603083396672,-0.002323510883074841
SPTBN2,-0.01679873990099974,0.05035979443115584,0.029599942571994598,-0.01917950110138464,0.06907151431306874,-0.01550472639463744,-0.04608873941836211,-0.05507083391083203,-0.01733449072652862,0.013825860842319475
COL1A2,0.0522451272121041,0.06527949197461477,0.04368476691711946,-0.03128285942770494,-0.016523015918061188,-0.0023065514516067073,-0.01112692464452209,0.06095798761509709,0.020459256807728612,0.02776081237175205
DEFB1,,,0.044974351903222805,,-0.021044581813834964,,,,,
CEACAM16,,,,,,,0.06478107631627925,,,
WNT11,,-0.026700714820055798,,0.027028378418375257,,0.03821592802650213,,,,0.03351917021291349
LGALS1,-0.0934413142467483,-0.0951286302852881,0.017678225276047527,-0.008615520932396129,-0.03266329202381017,-0.03391175303821666,0.04211163900938601,-0.012432050043177724,-0.03193347091279132,-0.06743207353797381
BCAN,0.05929833893272246,0.08075752611235426,-0.03048518567975108,-0.0265832857221327,0.02564460553823259,-0.011026474970659233,0.009036682717893625,-0.07548042891135699,0.05033830102570363,0.07175378078587098
ANOS1,0.014191079344458268,0.08264428239024817,-0.03963483445100591,-0.02177181878433179,0.028271715944242735,-0.012919312582712967,0.016272012485940728,-0.0027240330407226586,0.05355027508798347,0.06414974199862049
EDA,-0.02623536537132865,-0.0023137826459182238,0.13426989819538496,0.02642130029154672,0.01778888150878512,0.03474079629541749,-0.02811073669195507,0.005319656096484203,-0.046230693230240164,0.06951364510721635
FGF22,,0.036265805058366636,-0.027306481890130116,,0.04091432812212582,0.014981841897493913,-0.0291969493214407,,,0.06836363650574846
SHANK1,-0.0011664204596446741,0.012850373458414919,0.022791596484781126,0.0015209022558824242,,-0.02234145392292779,-0.018000918299544647,,,0.11343316408034705
NPVF,,,,,,,,,,-0.017251353138202825
TGFB1,0.012608702964105113,0.01338310752305998,-0.017414612556104953,0.03597795373652978,-0.03954211824483756,0.007654350738730406,0.01686213399581331,-0.012200345877736711,-0.07202153223873553,0.03942246279698812
MSTN,0.11802794236538935,0.0033882731703304314,-0.046641533812842056,-0.00020997039512770245,0.02184413488324088,-0.006300246492662183,0.016241447808130822,-0.024874611095579525,0.06577650896229033,0.02522254751161693
WNT4,,-0.01799088201441764,0.025187997198265012,,-0.03365210834033877,0.012227824308299613,0.0008110741712537446,0.020282662056678055,,0.096818938284118
TNFSF4,0.04820066257698181,0.07106897951283991,0.018672399888966282,-0.03914755840495581,-0.026434246432738007,-0.0166205212004759,-0.026676473667445993,0.18777456119330482,-0.06321637975822736,0.005375011284301021
NTN1,0.018771367726399237,0.030377761087201038,0.018994461234964805,0.06374292469520182,0.05105571157096696,0.005962893736398872,0.05165675294826174,0.03777246131693448,-0.024335797486707413,0.007860596738171835
CXCL12,-0.04115188417876587,-0.02041785058549793,0.004405323787334114,-0.027084323959899,0.02659845563674501,0.08540295586374727,-0.037859613623821786,0.01285446423505985,-0.047491969660109386,0.024066840198840183
GNRH1,0.08703447305393347,-0.006281543219063218,0.0954895199001128,0.013288076076225341,-0.009186936073713016,-0.024705329931816296,0.03153689715437005,-0.038340854935558125,0.10375975949041362,-0.03649742196448898
FGF8,,,,,,,,,,0.2416334714911093
RIMS1,0.11750278701100843,0.04863525744683692,0.007606141410212399,0.009528901960198243,-0.05199895330097257,-0.08240572452382425,-0.016751490644904627,0.049964694550825195,-0.06145184123876963,0.01519024250790765
FGF14,0.07861974886870275,0.016584384415562974,0.053153845139068706,0.012312349943879376,-0.0025695034208593317,-0.06460591526789153,-0.05445892285835794,0.08344969852871942,0.07490747287650582,0.019160905328695604
IGF1,-0.06296563312611318,0.11977588422687342,-0.00817499525045337,-0.057235434110121414,-0.003166656861556076,-0.03631468252897464,-0.028509602525590268,-0.013131040633152909,0.03255160833694918,0.06210495591293748
TNFSF10,-0.013419465986969383,-3.191103042162424e-05,-0.023480246760720847,0.012236816295361004,-0.06810744142591695,-0.02658542998512038,-0.03523425710237885,0.047862574942481056,-0.10046736842615625,0.033510441471497544
GDF5,-0.01863583006393187,0.07767963928315604,,,0.1039129084478821,-0.017845901458214877,-0.01307020789518867,,,-0.03430001797599841
CHAD,,,,,0.03389660086321838,-0.014996908633532209,,,,0.027912780628292007
