,UKF248,UKF266,UKF269,UKF296,UKF304,UKF334,ZH881T1,ZH916bulk
IGFL3,,,-0.025539731957057884,,,,,
BMP1,-0.010253520354958008,-0.013321869092935841,-0.18218854988320157,-0.025087645001822624,-0.037432362115377836,-0.13628393861944588,0.03436672057577817,0.03578979561652746
NDP,-0.020646497937247307,-0.006080787582188813,-0.0954923649026246,-0.006016391372512651,0.030578167817467153,0.012502723780710942,0.0940284969531539,-0.11199579594686347
TNFSF18,-0.02761382296759695,-0.027430915864951666,-0.037925735232467055,,,,,-0.038114296031712944
IL36G,,,,,,-0.0182340975605408,,
RTN4,0.01794379889937966,0.15570104345230845,0.25898243519241326,0.06707029424058296,0.09598279376983909,0.1544447352950495,-0.039026214922728196,0.06784845639385803
HEBP1,-0.007819534683049125,0.008478446773384015,-0.07563958338417379,-0.018168601881021887,-0.03072736460031274,0.0459452379724995,0.01704152400477574,0.02528725291487586
WNT7B,0.017073889297831164,0.07023512684764763,0.28152972667746906,0.07848993974218701,,0.014676969566179594,0.03463000003514444,-0.02481147688085698
PTMA,0.0006799617377260164,-0.17171181068914212,0.03569381927900956,-0.06722700930005779,-0.13553583406957057,-0.13635806648112186,-0.03916454172287514,0.010461014572264414
CEACAM1,0.07671295640187477,,-0.04990810747756344,,,,-0.013517656594014087,
PDAP1,-0.002618357235805572,-0.06796500399200764,-0.13713970895339264,-0.045717509574726575,-0.021084398608470185,-0.07300517595944536,0.04696941741049031,0.025587995794519248
QDPR,-0.026708793304858258,-6.075827890419675e-05,0.006163501277884943,-0.0004532787307823,-0.12915056603332534,-0.008051871550215904,-0.038577459790425254,0.020193183739398025
POMC,-0.04215208677674227,0.07872869001863711,0.01429899539022121,0.0020895127759231473,-0.021434429306331524,-0.03906674945894911,-0.022113110432311782,-0.003339984760748009
CCL18,-0.02926077137244948,,,,-0.05788083391861136,,0.09085035567840588,
CCL17,,,,-0.018444036460041623,,-0.016657365787408247,,
VEGFD,-0.029260780664114878,,-0.042785901901920456,-0.013528923795022175,-0.018886351325301396,-0.017852214848565494,,
TNFSF13,-0.02208112406208475,-0.02660226597715237,,,,,-0.015179422367462229,-0.00228240982149777
WNT5A,0.013009192322039695,-0.09996035363835384,-0.1292867276865476,-0.042568085195326594,0.02747338986673974,-0.01665180159319252,-0.02548877995734038,0.052416760760995565
CXCL8,0.020682927039629522,0.021249474340646834,-0.06282280633996713,-0.012598722095088027,-0.029102153040491,-0.040891484139693304,0.030075090662041892,-0.0193684607774846
GRN,-0.03178378851703106,-0.10662907701503056,-0.18178065001108312,-0.06408496708233268,-0.03153782315840801,0.00822536186648194,-0.008220106917302367,0.007423352685474602
MIA,-0.02185854599304399,-0.04810202743196613,-0.0729566014826828,0.0033824801124249684,,0.03329379276684659,-0.02560062868967625,-0.04478366113294173
COL4A4,-0.03514194868139128,-0.025310880778086894,0.006161694412082228,-0.003010397921519853,,0.03187636591986815,0.02659061311287889,-0.025270862248974166
TAC1,0.025368250424729125,0.11402781800188275,0.20382345693170384,0.02886133984900784,0.09042557995217057,0.09631189857004395,0.04098061576538477,0.0865967496816943
RARRES2,-0.05033758280967754,-0.08170387694814055,-0.21596485211634625,0.024127790836549173,-0.06270571110877478,-0.09070920768432045,0.01522289150082149,-0.08324696157966553
FGF7,,-0.03226017031284024,-0.019806930739269354,-0.03266848127211483,0.05968906855412291,-0.021973264619190483,-0.05578033411845803,-0.04438315404376181
HBEGF,0.023618986252659843,-0.06722942794692985,-0.08262604768141027,0.017862715508531638,-0.09346166545218604,-0.020261536237484945,0.04997004791301095,-0.0268827776303469
CSF3,,,-0.026626741327253164,,,,-0.019379407221375853,-0.028130045324057353
PI3,-0.008462201339055203,,-0.029982062169433065,,,,0.030356342636693064,-0.07179001421656711
PCSK1N,0.024480603139834755,0.059371757185779014,0.14414943008077022,0.04370852134211995,0.1516246316502061,0.1423417043183455,-0.049086288976281395,0.09875627486492747
NTS,,-0.030898834590945036,-0.03272746805824847,0.038069813480752265,-0.01700378300058134,,0.02041999898993535,
SFRP1,0.036153202342805606,-0.018527832589366983,-0.01490537253853246,0.10486662714818538,-0.05642775340045718,0.06555260763212212,-0.02006742245318822,-0.013240311587123027
CXCL13,,,,,,,-0.03161184595265797,-0.026983378580701014
MICA,0.01992190927745491,0.07498254281074566,0.007687842806173089,0.028317507173243217,0.01335183658409945,-0.054417770680890494,-0.05321347713212891,0.015281055044021025
TG,0.014322818473052747,0.06596613603884745,0.04240845831081951,-0.013347869090669696,,-0.025021713815952303,0.15022113145704105,0.005893063167857518
