,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.07415723514548417,,,,,,,,,,,0.10713080644220349,,,0.09729914994270222,,
BMP1,0.048537639955675185,0.026154872454274607,-0.027657031252115195,-0.04374088671324959,0.14401319244025965,0.033093823701176965,0.013040937579163867,-0.18390844659043357,-0.3745052226262213,-0.14618791017228527,-0.026874028019810547,-0.20989373684287635,-0.24677885555940057,-0.03676133426288572,-0.057163179083061025,0.00557489391006341,0.03854490825643996,-0.037236072568771574,-0.07859578453295397,0.10597036289057135,-0.15824981980840108,-0.013426129340827937,-0.0791774269202953,-0.0988771219952161,-0.022453030939623426
NDP,-0.030897788359836056,0.024285827086399786,0.06147098936144571,0.021068975582742903,0.12921460413843217,0.13621173670627246,0.16525707669702508,0.06490690505430954,-0.06782403285063655,0.03585325805823877,0.002702762047288865,-0.1490190200275452,0.03147735294167036,-0.024417021252393523,0.025464846928328816,-0.04646275018551331,0.008558305186007753,-0.026276301819665997,-0.013602294978473909,0.09877716220196123,-0.03185801397403814,-0.0010642825855640373,0.21703373973795664,0.10974118206482839,-0.0814607037156272
TNFSF18,-0.0312900331868093,0.0010286902494096883,0.02427198044568273,0.026470276909377047,,,,-0.008196090769350708,-0.076663491365234,-0.06810992365501492,,,,-0.07754750246256037,,0.017195188614066156,,,,0.010957639465821463,,0.029965592431976787,0.04709004947968192,-0.1406316881118032,
IL36G,,,,,,,,,,,,,-0.038240130320799516,,,,,,,,,,,,
RTN4,-0.07700900144109375,0.3331869925377904,0.02191893360519375,0.032827825560007386,0.01585947725674654,-0.007199415696390025,0.13624678770054072,0.4692530008032632,0.44474015552683155,0.1672964122703806,0.19627752908191187,0.5866473727936525,0.35752790457462846,0.08272373182634167,0.037853896200373695,0.014204066615200529,0.015970486945215776,0.26154782149147465,0.22847474101046317,-0.055799175739280206,0.30548569396643943,0.06766946340838041,-0.015730893849607477,0.5243908401313466,0.035504775077787216
HEBP1,-0.004384716953996029,-0.04893014484535599,-0.02515552959956706,-0.025507103641864138,0.002820302631757302,-0.04342775452181749,-0.015855779485515354,-0.10427983712254352,-0.1697139404281938,0.05524504905899259,-0.0840668200878982,-0.2763081520337335,-0.023451014492650017,0.055336910481154425,-0.07437890747359373,0.09695267149768422,-0.03458534204273705,0.029329859379294474,-0.00354632290647367,-0.017778704345656173,0.003721885163961074,-0.0005392114445748207,0.121652329082837,-0.05086852491620291,-0.04190285989802141
WNT7B,0.001971780348936112,0.3079238384303426,0.002476418128062743,-0.04086165652814628,0.037790628775270854,-0.00026285788042050773,0.1504107235248283,0.12937835231121378,0.2832837036813897,-0.08411180294728766,0.13520443271161395,,0.1257009683873005,-0.03931758117249635,-0.026017779692670644,,0.0512149264253816,-0.04790125028231164,-0.024069943778791524,0.002298964419135809,0.047476959516262414,0.041713880632206476,-0.006118924950152181,0.04319938614419188,0.11604488724848468
PTMA,-0.08896149556773927,-0.10839961904249819,0.17660848954238242,-0.11440615409915501,0.26897078639005584,-0.06576451836374367,-0.190271637119819,-0.524911562387615,0.07974906126152723,0.13058967199675958,-0.16407792587373374,-0.7146917244048421,-0.4027575342836928,0.0691953151392116,-0.04307967317610424,0.04627463718394414,-0.08947229215204229,-0.003813206480027014,-0.009249660378079946,-0.11644140066824397,0.009162047346434438,-0.16679217328867954,-0.15513305635673266,-0.255077351173843,-0.20004882501478283
FASLG,0.02637821275930546,,,,,,,,,,,,,,,,,,,,,,-0.005635499944930558,,
CEACAM1,0.03955592917438268,,0.0013692547836218006,0.040566428306813916,,0.019697802757991965,0.013453871402964375,,-0.08843520365648296,0.055326936118482786,,,,,-0.017173333572647748,-0.02326930024588488,0.029997904662603783,0.06746377217642077,0.039926014290004995,0.0034278140523185574,-0.005614566971724984,,0.055905267636158974,,
PDAP1,0.10246254345510095,-0.10379519103014372,0.15337269713198456,-0.015427178148877894,0.05379309775779177,-0.013497329404061308,-0.15902540548678842,-0.1989860499812687,-0.23036979799438592,-0.012792092934545949,-0.039149208584141434,-0.011774525585693228,-0.18067197775295793,-0.006923758350352247,0.0710107863003079,0.13720465498081846,0.024306534268828044,0.05557182832689922,-0.047904630253213995,0.046856483755437744,0.04104299693512635,-0.08519982187945606,0.022179434417396084,-0.038422344870659916,0.0007523437924035606
QDPR,-0.20717363601210398,0.2516878869678601,0.20951661164736463,0.03640421759813013,0.10681510786096182,0.010231267578549294,0.18925069246909584,0.1443948349129123,0.1299226944841093,0.19195763072955785,0.05150098163858486,-0.4973685832646344,0.08010220423454276,-0.052312377902335665,0.10541764372300139,0.0004796456248897389,0.0020849515446175223,0.04315655008764407,0.036136027642679466,-0.13045055698922953,-0.0052046470412863985,-0.18241968957169963,0.039090483237078054,0.3816899548997839,-0.06206428409136368
