,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CCL17,,,,-0.016084697252031644,,,,-0.02019900519199446,0.026682740424946682,,-0.022337119907649857,0.10426167539323747,-0.032120481672942194,-0.0321366725250724,,0.03246938266805887,
VEGFD,,0.07369374030814436,0.18771487124840855,0.06292494792415637,0.033664346143122574,,-0.009999155959127825,0.029021659280038473,-0.010210820327900896,-0.02645225656859734,-0.023939383260165512,,0.08599484592914476,0.07041889468476661,,,
TNFSF13,,,0.07757938669105208,-0.011094864178297104,,-0.012721403253044479,,,,,,-0.030902100126434507,-0.022810898924751723,0.04169894298284675,0.03727235228567038,-0.027537921704571432,0.042777638707246865
WNT5A,-0.0315521686697831,0.06309795506115091,0.08714221999490317,0.0004061227282298402,-0.011472675244300061,0.021753956664680964,-0.011547544975115544,0.0030132452858350743,-0.03141211880321109,-0.0016294849641419024,-0.005767703869575111,-0.002987497383867672,-0.035695737597799565,0.0021570142689311244,0.009611405285674057,0.029487905560737188,0.050737843209311476
CXCL8,,-0.05085977754336437,0.006426001379455055,0.011658367277309123,-0.023537490059252535,-0.018095371027982813,0.03829371470319699,-0.027670762695204017,-0.009508759870569448,-0.042854806795822105,0.0811535121070404,0.0005889440082639741,-0.07669020603579942,0.06630365682039141,0.020562515167716327,0.01719729681248251,-0.011928215428509702
GRN,0.013227720693050117,-0.02072629623289379,0.06042527093411562,-0.03420279069657026,-0.0712822875542568,-0.029146528393291335,0.04923412268784207,-0.0010250483876421328,-0.03525437784547228,-0.04148781382399078,0.04138739085005979,0.025427185300136462,-0.05824227910188486,0.06832375828880424,-0.016858383042190422,0.07551600921783039,0.059500909366368725
MIA,0.028024082239716638,0.07326034881805725,-0.0032869460259971053,-0.025440132383397443,-0.003534939820260812,0.07161301035221691,0.045821642262069834,-0.012029240035702082,-0.011612657744248973,,-0.011636030804795224,0.14225971474648214,0.07989517985290422,-0.031237076959919015,0.05158933857014319,0.06892244058653567,0.029312892829579388
COL4A4,-0.0018224980735269168,-0.04252640924319131,-0.008517321104081647,0.03690041346225945,-0.03615599097731855,-0.012103853158385832,-0.02355501699368698,0.05936479830714212,0.037747252701394604,,0.054047709345003137,0.015230737904265506,-0.035627070893403154,0.016053851772719677,-0.02832612147220239,0.0773344562349679,0.04989508471601797
TAC1,-0.019736367855970924,0.0718770692850278,0.017266711549561935,-0.017690701389267233,0.06791514482581681,-0.02059108564833468,-0.0005668095010715664,0.002393385808775631,0.09043983867457808,0.05383945382033861,0.0996720310786311,,,,-0.0390556128978126,-0.016371033520605396,-0.04234103944940877
RARRES2,0.05426347853144415,0.10600584815143724,-0.051270835547764876,0.029715389287838994,-0.04639440546650778,0.026830216103610385,0.051942888543566657,0.07242868748666266,-0.01624141130046022,0.015845931643288076,-0.05886234994880519,0.040032787962574846,-0.07110825955819705,0.038245163905527194,0.007060387337743291,0.0367645312153163,0.022547090167567525
FGF7,0.0534482505052492,0.10817449394126637,,-0.008246432067804349,-0.023916967336109405,0.04071238214045185,0.04986545171901595,-0.004061295500839455,0.005476074060588768,0.05451948074165414,0.028604610956920403,0.0357927370325851,-0.014047452391685634,-0.04368424521280776,-0.006503966572202177,0.056533228509718446,0.012864072752165914
EFNA2,,,,,,,,,,,,,0.0771668623573385,,,,
HBEGF,0.010758546536143826,0.02177361197834729,0.06879720296548593,0.003864760130097568,-0.05381410559542807,0.08259588031992837,0.07673827340839293,0.0024914712894834566,0.06343185443907408,-0.026509321986295242,0.007026909967042886,0.015528053073962173,0.0012786787084608743,0.011778022746852067,-0.001026831407074137,0.025505301383737234,0.08316566362229694
CSF3,,-0.04252637557490608,,-0.0042420165023249745,-0.05011922410974331,,0.0555026154920883,,,,,-0.018618148399349596,-0.05490164134900293,,-0.03245351338889918,0.040983598028979745,-0.002485290441612015
PI3,,-0.050378833443419056,-0.004005751417453007,0.013039838435062793,-0.019841364315226467,,0.11393178946887458,,,,,-0.01401150200009312,-0.1162845630657749,0.0987450556349999,0.04636207720310713,-0.04556841793368519,-0.01915477348822343
PCSK1N,0.020978989606798733,0.04658930233320715,0.0024815787394582003,-0.0781038144285899,0.021115274840629722,0.05758810135431272,0.024916446958119228,0.016673620735083144,0.043718184930401194,0.07555892346764195,-0.002428855871613935,-0.037909966926267635,0.09038038241551989,0.05141670522126215,0.009382731456330748,0.054067325461821476,-0.08948906947924608
NTS,,,,,-0.018646414691591857,-0.014776054611969121,-0.017724143676539215,0.021426033945520964,-0.02292226281866641,-0.023815528093325544,,-0.05009136270720184,0.10665803578861816,,0.029250606505811617,-0.0349618465241372,
SFRP1,0.0041776776186252,0.07414220989610916,-0.007810981356278191,-0.01403452008369833,0.02184104861776922,0.05916329530741795,-0.03573277926747345,0.00548605394528432,-0.013920452739977513,-0.0007159300508409811,0.0027130691118407825,0.03934632317946269,0.05014940571827307,0.030581840089192826,0.02953976799632591,-0.0332303175069324,0.008626808354401957
CXCL13,,,,,0.03503624227202113,,,,,,,0.010914944959311331,-0.038480883849938835,,0.05829136822491965,,-0.026991640548645342
MICA,0.053334027162602105,0.04447204676135522,0.041911646539078494,-0.007767637573133312,0.02916167947924999,0.020125967819294974,0.06017634622617053,-0.03106812486801413,-0.028043006506235108,0.023864775856933015,0.07528210315885968,-0.008188082858709094,-0.03649635792506585,0.07473738312602185,0.0037105433326473716,0.05261017689435164,0.043379596965162914
TG,0.01710819610845125,-0.03390030904378088,0.04533607883193861,-0.015145470718883607,-0.01772537523037451,-0.01705546218635837,0.020634963297411622,0.006579173097523598,-0.01007417109521436,,-0.023336516135136216,0.001585634188228975,0.07302692145228037,,0.0009933603509091795,0.0010025935719255386,-0.013330992826881046
ADA,-0.02985759885110479,0.02112224631508275,0.09755196818731826,-0.0032043171672824456,-0.033884361303211964,0.16222130356084144,0.0038083288651075448,0.014501470843624586,-0.01636126402400683,-0.025777579935764895,-0.03998790139460528,-0.0392378706092712,0.047077560313504394,0.0611419073035955,0.010625608452271545,0.047111001247593966,0.0038489598175264657
LAMC3,0.045583205579276524,0.020096881525017696,0.08747905827402755,0.002796727702698354,0.0665929943421888,0.03638596406175124,0.08048811075047667,0.08440500620319455,0.03375579352560878,0.056062391438012164,-0.04363417555299194,0.014310276279367415,-0.014444859623608992,-0.015896868201609404,-0.013216378403067563,0.023814390013137055,0.062188202031559225
CCL7,,,-0.012362176787247867,-0.010950151131390426,-0.028905298750391842,,,,,,,0.024584748742721502,,,,-0.03170873807409781,-0.045914035331991836
NGF,,-0.02450065384465366,-0.004749955793564065,0.04494602524700096,-0.032194921710908764,-0.016275485491092208,,,,0.020140404636483287,,0.03451819042287597,0.017690873007695194,,0.03869341647302346,-0.010195956815781674,0.055080299619884546
TNFSF15,,0.047748321342450405,,0.08367600523740018,-0.015740486871134118,0.01691138462391461,,,,,,0.02246470744108618,,,-0.02015307465642674,0.04929741182323515,-0.022806615603685795
HMGB1,-0.01726670510239224,-0.0056871281264053416,-0.029843651955754898,0.0011324707718938288,0.029197436242246088,0.06042330877710775,0.020763038080649974,0.006388238231128727,-0.03382671209890329,-0.0218088498133404,-0.012255125184775815,-0.054253551009301446,-0.012254095635598629,0.0016499099649769165,0.021453688503482483,-0.054583046912051465,-0.029897495187336396
ITGB3BP,0.0349745274401693,0.032336810915926675,-0.0060413143256276445,0.00993229164145615,-0.055866833182575515,-0.00254207434905106,0.07481201831007639,0.00682825188481115,-0.007401977060527934,-0.0315671859558757,-0.011482372305198895,-0.011775870583454865,-0.0017453734409883493,0.01895886455134561,-0.011260875310580705,-0.015587612190756217,-0.009213970742757012
AANAT,,-0.003795550963036007,0.05659206748027152,-0.011094865362430841,-0.010492049002426866,,0.06522752635957332,-0.01830063410789512,0.012346158193852878,-0.022390113609255965,0.1086499963123882,-0.028231999178965097,0.0423980792064918,0.009705940547527875,,0.01827418958128927,-0.020318498682877308
RELN,0.05300242508733805,0.002008884140809134,-0.03872083567161052,-0.01925820162909435,0.0029701881449365757,-0.004050842381283377,-0.04815329286600869,-0.010002666518153316,-0.007281807050231809,-0.026789768497474248,-0.011812190971554512,,,0.015527275125921508,0.007538988118161153,,0.022694186283923334
IL15,-0.05281584739636752,-0.04308566288072865,0.03325866955208908,0.02947301620212979,-0.05196394697644937,-0.014061843181587185,0.02136449427077802,0.015053130763799018,-0.02495940857618404,-0.021402685502952587,0.10847363724409854,-0.01669234010635489,-0.051596608149603006,-0.0063427538829039795,-0.0008512495677335844,0.066728611351402,0.017269574934911575
UTS2,,,,,,,0.04249369177231599,,,,,0.011585215077546859,,,,,
BSG,0.010765487818460233,0.06541250756330781,-0.008362638380249853,-0.017040552437150223,-0.019186277821553688,0.01716485217286664,0.047753176376356114,-0.03608261981693908,0.0074989419745871535,0.07345439651865028,0.027948673462773983,0.12502249909125115,-0.02245934263311174,0.10618330813169286,0.0333468198826401,0.1426252231095456,0.061314519582325304
ADAMTS3,-0.02571081219049665,0.07012260691846446,0.07965598193745262,-0.003003543844046078,-0.03433779294695248,0.046101589178339834,0.08573747453150866,0.01946280303498132,0.009034277959183903,-0.035953261357607354,0.0007950628436549757,0.007351877826716668,0.043958935656248775,0.05357732381007919,-0.05038893095393907,0.06116290774109933,-0.01802716146903088
CD34,0.050774230155229576,-0.012637542529416254,0.05520975595981779,0.06095578393823276,0.021366624882476672,0.03932104229251789,0.012897674340807437,-0.02721852939694903,-0.02172696854004197,-0.02371881802365965,-0.02860448419972914,0.02050783700399211,-0.052809176676619954,-0.026239578631402607,0.02089053539231837,0.02311911554228329,0.03517720060035572
CCL23,,,,,,,0.01905204887729048,,,,,,,,,,
PLAT,-0.0077612140827998536,0.0695797932244482,0.07696227587494843,0.010272008236569912,-0.0003723441671246451,-0.011635597850146976,0.07614966588061498,-0.054018711701072517,-0.014936166270014723,0.11882415693767734,-0.0712830997883833,0.048230279175205774,0.08075855859201186,0.08668964592960297,0.0605339325734328,0.05973427383010018,-0.013348594491982196
NTF3,,,,,,,,,-0.018745600893921292,,,0.056377232213027054,0.08386353154370478,,-0.03163623094650336,,
LTA,,,,-0.01403451942714142,,,,-0.017625417870251764,,,-0.00323350919104689,,,,,-0.04515212307822015,
CKLF,0.020344852646279058,0.04721882781584787,0.014406450584335234,0.013806246274324462,-0.04307029965338375,-0.008363498570950392,0.057187215557384596,0.0583810119104097,0.04980775140879087,-0.04651994667908401,0.002161744129310178,0.06399071171814946,0.051037125945383316,-0.04293243211920573,0.06215213034832426,0.0401692593944648,0.02767676411706731
CD24,0.020090088773554626,-0.028552262837860453,0.06419246460939286,0.007211539860253199,-0.0015041379091305194,0.030391171630174477,-0.002333245563595448,0.03850617882502538,-0.03415492151850054,-0.08363600824527682,0.04935133136942849,-0.020293955416544933,0.05524171545454806,-0.002635972311849686,-0.026977359961570333,0.07362272720943498,0.04349313251272188
HSP90AA1,0.014707702037347678,0.030140564735272563,-0.045884709379338647,-0.024006353758230195,-0.003384198505042028,0.027333008725196013,-0.025389824594636626,0.01739679886114577,-0.041861961060607134,0.05596224327227721,0.013108078211461632,-0.11368552529955071,-0.1033132312025412,0.026698755916560242,-0.05285306862402783,-0.06434592922912703,-0.07867437657635204
BMP4,-0.023523301075239682,-0.05302540809577361,-0.00021512232762179885,-0.03274421859796731,0.03232637829759009,0.05168776929038812,0.08699822742113768,0.009129595280526754,0.011915894878796483,-0.004852066014554772,-0.00862806784967597,0.054963952843877145,-0.002769580050070785,0.07095956081251455,0.060245165622622186,0.05299364546072343,0.05253764724965159
SCGB3A1,,,-0.012362175551046704,,0.016457894114410416,-0.01795019152346437,,,-0.009795390931917905,-0.039412865780795545,-0.01939107783426319,0.04455423555324493,-0.040482577380904786,,-0.014688266592433264,0.04791601506942766,-0.016502355544436874
IGFBP4,0.08072369620076707,0.00914808038859928,0.09368006278200597,-0.007215399118393811,-0.013179280349561336,-0.0031078300986639787,0.09603616318867292,-0.03401632129278822,-0.01624357520237251,0.030298215353816098,-0.014133678184023016,-0.001948361930858433,-0.021464356225705118,0.056683497536918655,0.01484331156056272,0.011061758517350903,0.052370599812729075
RSPO4,,0.009314422672221904,,-0.021482290836688622,0.052300627130023127,,,0.0072124673957810635,-0.009795389499120396,,-0.02972199335869961,,,,-0.028185255922855926,0.025008850496056004,-0.025620822005031012
LEFTY2,-0.022631131357038783,0.010004853489462128,0.06278217342133176,0.024785056738023906,-0.01794577413475971,0.07426129967319155,0.1552407315385036,-0.015461087998407135,-0.010740764386031297,0.01982055885802666,-0.01495201392301771,-0.027318200733615093,-0.0243163227938503,0.10625167227495833,0.011402263260800245,0.02578898118222304,0.02236788918069064
PF4,,,-0.012823772714769014,-0.00955379113129732,,,,,,,,,-0.019383544281969034,,,-0.014126237408796604,0.004591051258091132
ANGPTL2,-0.0002784936808984029,-0.04495824949729564,0.05141986028594609,-0.008245098262211877,0.03015932642647883,0.0175167295777828,0.06573688146957968,0.03973115750149349,-0.0024687022691620977,0.01401541157209384,0.006195240612595032,0.057033811739720566,0.03856147053677306,0.047210127007734304,-0.01016672901987491,0.030513597168697518,-0.044080199688471294
LRIG2,-0.012901777452670432,0.011003659230681489,0.03594322660566021,-0.01925872035099577,0.06590042706491318,0.030349755118625442,0.06392876977382575,-0.0016989039132672677,-0.008104364306356008,-0.01580850719619347,0.02235583124034196,0.022839645913073848,-0.010062162974958074,0.0789479266832856,0.04938610885445631,0.04326781461739094,0.0611927042299981
ICOSLG,-0.00727882030192576,0.06747547715381218,0.047919713975019075,0.01603286676978334,0.04791336773018527,-0.007209869123815407,0.09149962820898744,-0.046413158509370216,-0.01858982005966441,-0.030494236722039016,0.0064713298964747595,0.08060703029877578,0.020802596106374492,-0.029917522913637213,0.050805047485008324,0.11268825208482401,-0.0232555761977392
WIF1,,-0.0265171699528794,-0.023074297531217206,,0.02805909407205488,-0.0025950099233528986,0.058794156320592456,-0.015818927667946476,0.012063888870745889,0.11846292337531493,0.05144764186460631,,,,-0.02620092545790653,,0.017795237204715573
NPPC,0.013997618456117626,-0.06108290225163543,0.008291527549499677,-0.014820286070922907,0.04412710690795528,0.010746835301088394,0.03481063155286213,-0.030857701625430646,-0.013613194263927828,0.09288791881931188,0.042565026711485855,0.11589357033514033,-0.025343320931974687,0.06851083773481394,-0.02594359674107519,,-0.04823342178155519
LYZ,-0.022862720884221723,0.0829839927981913,0.08025104079361552,-0.018324199768582333,0.013832239551609971,0.022781165514231386,0.0449410520659503,0.030084528638971965,-0.003626886744768787,-0.056474323212471346,0.04932799636603336,0.05066488060731149,0.07493361736775259,0.008188030384687937,-0.015704908692888885,0.041586815422516965,-0.07282601123894578
EREG,,,,,0.00531474801141353,,,,,-0.024499234728206486,,0.14191193256797696,-0.02044965993330435,,0.03206594650525901,0.047280547455371906,-0.002012113484927886
SPTAN1,0.02448559021040585,-0.006930583570927431,0.02363070297234623,-0.06092796555886809,0.0021029559414916625,0.0011035329883343414,0.008835811388950506,-0.0014819038608890724,0.009382740285799872,0.06021703974179329,0.006868629165386802,-0.01862534432246653,0.06851073565765443,-0.00486982127052292,-0.02851747569150623,-0.026464381776751176,-0.02213191059324095
PTH2,,,,,,,,,,,,,,,-0.009027457607386354,,
LIPC,0.06829553012267939,-0.06277331722393553,-0.015699668464747202,-0.017168874204013015,0.05336534666505146,0.013086592957096011,0.05971047659752766,-0.038325779461847655,,-0.043877682871143936,-0.01298589825340113,,,0.08500572806445417,,0.005687240436819116,0.0009553843097578111
COL8A1,0.05101645560656919,0.03561166752946877,0.11772083691562804,0.0002936301729107638,-0.05263662343955337,0.05013033530897972,-0.0010284797354919908,-0.03661016242035842,-0.04116064657253885,-0.060325140839094286,0.025936043305548113,0.11005882185666603,-0.00491454743172152,0.14688289735861568,-0.004172697353703682,0.08333479524106611,0.004079031026749813
GSTM2,0.03737655361341511,0.032488142680728,0.03523250003918486,-0.035413174303340796,0.07124486343065164,-0.011891181873936224,0.04433073000421966,0.0029038163999699457,0.08231877198690932,-0.03896633466792392,0.04923380493113715,0.14078620414408155,0.029949340422712745,-0.020543476315806983,-0.011431916174460745,0.07284384610412646,0.004541665958740702
SPX,-0.020033086756904753,0.015291413261215357,0.0018974131423235303,0.012695741516798847,0.05478391732910097,-0.030987008829508913,0.08204904042895941,0.016340695315022125,-0.019741020113996283,0.05092977535753813,0.003869833520430574,0.034566860248918085,0.07826335971693317,-0.004799560335276195,-0.06936237997755279,0.0005272661141521364,0.06587544792248289
MFGE8,0.006418672107325555,0.026516952927150176,0.0849450724430769,0.01195181366687851,0.010185305606904182,0.020602600510346306,0.029269514435849093,0.00641612338040288,0.03979599652321279,0.07236747960456434,0.00850286689211669,0.013111964404398213,-0.02127119169018888,0.09649301273107748,-0.07276508192545401,0.04820357373241191,0.027644749686911357
TGFA,0.05908620733830329,0.02706290595664575,-0.0266245673328943,-0.02202111267409927,-0.0038434647565197566,-0.009793916764977952,-0.008411449799938896,-0.01761225855791727,-0.015564681762212745,-0.09665360859960638,0.008593790349590366,0.004384759556082269,0.01012855777437175,-0.035780536987613805,0.033905868781020414,0.03688931119954344,0.08061798423008773
SLIT2,-0.023523297311158747,-0.02163039510977842,0.10822932240971311,0.030160365687324737,0.0032491780622106586,-0.01818708760662911,0.00544507885959236,-0.02193250965085439,-0.038569999794336396,0.07263834826287145,0.011246051242083532,0.0934307358349051,-0.02314858264078246,-0.005842450170410167,0.011389948423780636,0.05178558819684296,0.016848888099726945
PLTP,0.007242059648104422,-0.0008499866161115352,-0.03892476680250926,0.018590676537984813,0.023735887463644037,0.017796786448932195,0.048457578645733246,0.007843017148698072,-0.0674148299802421,-0.06107482339613808,0.03562714707207364,0.03276000585355362,-0.0008617566550049496,0.06613065701373873,0.0124563303726096,-0.0007193927647680324,0.024420380916548037
APOD,0.019036771174579394,0.06090901901094909,-0.07850627485270165,-0.02440799653661873,-0.015067249261224753,-0.015654922907934233,-0.03640248552346088,-0.012871502219344131,-0.011303553640290957,-0.011302800681403175,-0.06407348505963972,0.1256375865742641,0.0785531566801348,-0.06753601684549468,0.009865547850031617,-0.05130823042519817,0.000692051239429964
B2M,0.07674137166849558,-0.00699865041171435,0.1147581346723881,0.07045304082477132,-0.011595430970624673,0.003678788503504671,0.08337186638514162,0.10280503700381616,-0.03198988602357088,-0.09900545591956943,0.023496565829846765,0.08902845781976661,0.016850940385703974,0.09555073374154822,0.029060459136955326,0.016651595290876963,-0.010885819496070917
OMG,-0.0648510724696664,-0.023130579479678854,-0.0451852667204744,-0.036788052988608336,-0.0014896338445686,0.01705946168798843,-0.030568215622432737,0.06519072908008218,-0.0218905956354755,0.032386956736549434,-0.03230765336996092,0.03755086952953669,0.07509508031411881,-0.010188818008875368,-0.04032714006559254,0.04686112792011378,-0.08306379391492155
CXCL3,-0.01840691616344419,0.03788780480552176,-0.03166792063714725,0.004081624475706473,0.006722548805310538,,0.024478347682874775,-0.04603178379611268,-0.010478996247070016,-0.03448867022889061,-0.02001340236044041,-0.012079468510007107,-0.05503299649803196,0.06600115716902388,-0.017163726543557533,0.017713507128950055,0.008835052771726354
CXCL10,-0.024300012609457973,0.03175237515351177,0.04937218512866497,0.013399683999172338,-0.019778213052343188,0.05645579100376643,0.0870177710963416,0.07934930548387932,-0.015918362274856705,-0.0684367881661308,0.011716049463826235,-0.033231224950206494,0.0048370639975100225,0.07324112348692446,-0.028764558255852488,-0.00285890501923739,-0.0357039036556557
RSPO3,,,0.023488381795804755,-0.011094864542645905,-0.022857082984169656,0.0514962092025585,0.029236408405765923,-0.021651089024421633,0.040764094923452655,-0.008260148297548947,-0.02091361974611367,-0.012360139798160384,0.11375422965053801,,-0.030541081150851565,0.03288001109386343,-0.06121003166098799
CORT,-0.022857130908527847,0.16429057610785147,0.07076077453542023,-0.024881085657593963,0.048002631600557656,-0.032352020543216835,-0.0033673654643524746,0.06317182179398306,0.05662542320637273,0.00921900118301335,0.07317355887621053,-0.024303744634556698,0.020492369802230872,,-0.028587926822632743,,
NCAN,-0.02615223572095179,-0.012501146276190728,-0.0029602355530773555,-0.04013604365310679,0.08734371269610637,0.010031417935384541,-0.005156532735808055,-0.08018824655335575,-0.059510824010474944,0.021298980477815945,-0.08901922638350081,0.05316847914737968,0.13370979982782066,0.11110432684030126,-0.0813244574583046,-0.0015423799337000018,-0.047719956516704694
PRG4,,-0.01908032231445043,0.09167929578539752,-0.010950152837808933,-0.024544792500805605,,-0.03197584668846131,0.04673250054503784,,,-0.01093572118533951,0.003718725076356602,-0.029930126704521293,,-0.006416793738935992,0.07219723063118548,0.06612283252222867
ZG16B,,,-0.017142606346534448,-0.012708991569134048,,,0.020947563932656187,-0.01400499450659609,,,,,,,,-0.029943298865534148,-0.017121972798231456
TGM2,-0.02519025227522888,0.06983907392565772,0.04505365399704282,0.06333378154256111,-0.0357911990220289,0.058235109527310175,0.0162381295920374,0.01945904029663437,0.020076196392352138,0.03591579644335304,-0.025765486866996534,0.0439984927701304,-0.07051871275218116,0.036236165784258964,0.007549159685316535,0.0028669459755839375,0.013738574901162225
VEGFC,-0.0028929485158664626,0.07361877634862861,-0.008955818902758384,-0.019516104367006702,0.001433588475594232,0.021889382580169467,0.005427946491376174,0.007006878177318384,0.010131049212837442,-0.02768402856999413,-0.01090850305468117,-0.018204669061326405,0.022588222851107682,0.03072983323630599,-0.014950531726747476,-0.06713036704740158,0.04962822726269933
WNT6,,0.06953858525815552,-0.019946098955624537,-0.015145471347731585,0.03376312174483971,-0.01442311834298008,-0.03144405816215786,-0.031167615749462845,,,-0.021778336760102615,-0.0014892979384978453,0.0065620466588072615,,0.03518748734679922,-0.013940972798192133,0.1809638278999881
NRG4,,-0.031058280209759915,-0.011385998826614023,-0.01332683692791571,-0.014298962572479524,0.023823768874971757,0.05331385115779846,-0.016170823702816577,-0.008633625698176826,-0.030841645955992803,0.06783628447935222,,,-0.01289905357120335,0.08060770667586202,0.06026747112131282,-0.026606257233390586
PMCH,,,-0.013122976395753622,-0.018465630911050007,,,,-0.02049943300191184,,,,-0.03270998197487439,-0.028459388319602805,,-0.021429371785758784,0.05219839507495532,0.0911217337941505
COL9A1,-0.06819073039160331,0.10138603854946678,0.04225858612173145,0.06860025926960263,0.008573878439802491,0.030264273013055,-0.02884639798013421,0.019042837457989382,0.03661075463127255,0.04158183541564895,-0.01114328096011631,-0.020496276770593052,0.05015720115026406,0.06497341049041781,-0.07164703268156268,0.05251344529991427,0.026626490304733307
GDF11,-0.008549631510519089,0.05637910524914557,0.026055471181174822,0.01088060110661277,-0.007495948035542086,0.08018796991734338,0.039836362520631934,-0.016547735926971893,-0.011948094607788982,-0.013652697502917135,0.03875108976870009,-0.048198904748404436,0.032759429459379215,0.03413860472929606,-0.007193818356616614,0.0768181690976447,0.054179824132306854
RAET1E,,,,,,,,,,,,,,,,0.08844210189968706,
IL24,,,,,,,,,,,,-0.006015042328749812,-0.019074483523349305,,,,-0.013257926157108866
SORBS1,0.005489721419528645,0.008550218359076189,0.0754314322364491,0.001005074651853789,-0.010656598436701746,-0.007239396804209331,-0.024042434819167544,0.008893642440257463,0.006393756495845846,-0.06912568343322938,0.022358893978819218,-0.016658559622203667,0.004979057294359532,0.03204572027748689,0.0844472182959859,0.0355385650878928,-0.029152053790637487
DLL1,0.02219794085960748,-0.019752425173445696,0.0540964098494575,-0.0030288800061638037,0.02061280414013322,0.000641686168388903,0.0016701288574032306,0.03360142489309508,0.017086047166823177,-0.011721115034143139,-0.04506212460700692,0.07732441261768853,0.004696819302996941,0.053368734719831445,-0.02764878929416109,0.024236577016001213,-0.009200120501127533
