,UKF248,UKF255,UKF259,UKF260,UKF275,UKF313,UKF334,ZH8811Bbulk,ZH916T1,ZH916bulk
TG,-0.011518706841025697,,0.06838643514655461,0.02028840743953399,0.054981728061753575,-0.02953741057129879,0.13280353039459752,0.07700551617863534,-0.02536488463069074,0.1078387933276995
ADA,-0.041098221650562664,-0.045593215919843534,0.03390647968035885,-0.00017150597652013287,-0.0014647034499046666,-0.07980897195040848,0.005860127690878341,0.05737050533073996,0.0015507536889687026,0.13102062603840195
LAMC3,-0.06172933201813992,0.014043447876493009,-0.050997816545713295,0.014693672616350947,-0.03277392229503697,-0.006625696796530739,-0.08840810372212111,-0.010396547142101946,-0.02489926092145051,0.06938573597875078
CCL7,0.11599687057878902,,0.0803983397048059,-0.018586662687693288,,,,,-0.013629405461794652,0.08391793192417331
NGF,-0.007309820942815905,,0.19744812710204054,0.11164752359513502,,-0.04340672394419422,,-0.01583991731492209,0.0027307199866930623,0.03567734876554359
TNFSF15,,,0.009379618153035818,-0.013761501981567085,,-0.013239466826243952,,,-0.036011248932022545,0.13511149306067727
HMGB1,-0.12252850876315627,-0.09623692724408417,-0.1128577176507058,-0.06109317676151163,-0.05303631729185911,-0.07814064498370109,-0.030045741868180303,-0.1250462989003924,-0.03220853306469676,-0.04648819748656728
ITGB3BP,0.013686576981479008,-0.05191022427547136,0.08478268804510707,-0.06518242466978057,0.038388381580529915,-0.01111195231107053,0.1324834039683172,0.04174810546870704,-0.05869040021237599,0.017835242525712645
AANAT,-0.018973951446690528,,0.013328937826631145,-0.012399936302413615,-0.016970715992826048,,0.07503666642742488,0.034237462185895726,0.013891212233018044,-0.02133108429432962
RELN,-0.03248061213888993,-0.026022284079521472,-0.03142376777257736,-0.015484371120400344,0.010422376218225959,,-0.025820424477334222,,,0.025690685253780682
IL15,0.0491786704266112,,0.002628921494323409,0.050884788503454036,-0.0055896370695870615,-0.003150419122912815,0.07854927094980269,0.0057498437048179385,0.019124284598816644,0.08253981207508163
BSG,-0.11867908445030172,-0.03323784503498745,0.11308028795565311,0.042460046535696405,0.1684804173832353,0.05634360714800756,0.1570276596026813,0.06096594034742914,-0.005000191810072937,0.06670861483923071
ADAMTS3,0.002650610708378204,,0.012113943029474604,-0.04522816340758162,-0.017659012494970844,0.0037489041085676123,0.05205943544424809,0.0558305803445466,-0.057026555060339615,0.04069137796101972
CD34,-0.09079406348532054,-0.009130471696089703,-0.004194374979755063,-0.032065543151162786,-0.03867060307150546,-0.07598143132045017,-0.05563901194385454,0.03218711051425895,-0.0274679844260488,0.006712850448346932
PLAT,-0.11095367109183633,0.04672956769034492,-0.15281347068919723,-0.016383984412830392,-0.0016800552025863667,-0.02918183643925944,-0.05642985646310914,-0.0139820282329916,0.009231872117353582,0.0144699525507369
NTF3,,,,,,-0.02820084956210384,,-0.03065885005832927,,
LTA,,,0.06771453365968602,,0.06897655266419128,,0.07851874071432859,,0.0016118267695137605,
CKLF,-0.13517683658844867,-0.10822297349007093,-0.06008249964954222,0.015240160208448088,-0.09094721216372297,-0.06306588482758893,0.05653550364050412,0.01600269569190755,0.07224739466777015,-0.006446803657027483
APELA,,,,,,-0.02440624753427123,,,,
CD24,-0.035181445966260584,0.002464685809153381,0.06772043180912393,-0.08089937905632616,-0.11730699296435596,-0.036815966064903824,0.056421788192994905,-0.038913345976684256,-0.00959167050662756,0.09948207527735055
HSP90AA1,0.10333694851816083,0.00986552854278771,-0.09184777863910398,-0.037827080662922966,-0.1359035101892451,-0.045978705846560455,-0.08279766833605699,-0.06887090180574643,0.010820961382839148,0.04939623170781871
BMP4,-0.04550831621332551,-0.005885146609906541,0.0207715991885278,0.007876096735959516,0.04755288076243778,0.03533030273566406,-0.030387901903505533,-0.018034750995812112,3.8347200673139466e-05,-0.0020134513558131718
SCGB3A1,-0.013077835425959682,0.11898258734149557,,0.086096806475312,,-0.027717935273806414,-0.024884631326550333,-0.002839172329069444,-0.028577219328911562,-0.017962272508408934
IGFBP4,-0.051100138681882346,-0.05779057904401458,-0.004068632948948,0.010438359416686645,-0.008954529362301362,-0.04632017028241974,0.04059185317845586,-0.04135550831149377,-0.022298520954077465,0.014010660805245588
RSPO4,,,0.05578502004230741,-0.01704327996629269,0.08172152719075697,,0.09930856851424659,,0.023163672158849846,-0.0268976523516421
LEFTY2,-0.003521696486159276,-0.044579302138868356,-0.03419784640777379,-0.026453805061474846,-0.023100277186306046,-0.014969730898259643,-0.03569973888594537,-0.018461208703127,0.004572156541796246,0.016892006063939355
PF4,-0.013566154954777487,,-0.015589000449763921,,,,,-0.014716191236210869,-0.01940778750161887,-0.021070453082333008
ANGPTL2,-0.08486588117144243,-0.0026245862782857394,-0.05973220815881027,0.02299585365122899,-0.044067535524398474,-0.0013651674123455167,0.09994537130331803,-0.039988667445959365,0.0023407065960901197,0.028797988916672342
LRIG2,0.0398057996045326,-0.005877693952524663,0.02231006191541267,0.08749382155111328,4.8267702211607246e-05,-0.0423879372107795,0.034658430966827934,0.05396794211006918,-0.01740596570226579,0.09905684122057498
ICOSLG,-0.031744115546394724,0.029030799679602377,-0.0026714086507338116,0.07121837318916459,-0.05108724168365505,-0.043061917692938295,0.00030231042425801806,0.03747734007116741,-0.05763572528075321,0.05209520178449224
WIF1,-0.024410093873592997,-0.02583240936661371,,-0.02524006151586074,-0.01466935665622435,,0.013325631850969834,,,-0.03866383122163094
NPPC,-0.00309619376953154,-0.030987386170794474,-0.012322285918054215,0.1414436689123555,0.010532251478867827,,0.25328837655596403,-0.02784402039245344,,-0.030282687712457405
LYZ,0.03443024875199262,0.005875918164339141,-0.0006628022140973895,0.09416476298821429,0.044771105528188866,-0.04560826821928704,0.029579421020452242,0.06000440186812421,0.036928615179358436,0.03707967724535498
EREG,,-0.031146859343443106,,0.03916329533386028,,-0.017504763814964932,,0.09899960536380292,-0.02931025467813161,0.017598162152533608
SPTAN1,-0.12645262194870344,0.017175956723116403,-0.17826102826745552,-0.07343188761312124,-0.14004910891915756,-0.05755464039461041,-0.12667142536446202,-0.03579221162278669,0.014669840361807235,-0.0748595887454506
LIPC,0.025877431595424293,,-0.006992611118148794,0.13863780362132355,-0.03554062195965683,-0.0218874584994487,0.00022381706152136316,,0.04192047515076012,-0.03285811032637084
COL8A1,0.03034865224782152,-0.02884981221458544,-0.021466425097239575,-0.10156095285256439,0.04722223775306421,0.09932252459058735,-0.014914650144267379,0.04961381564033559,-0.027197775625981257,-0.0027557616932024427
GSTM2,-0.019955436521955947,-0.011584769672793626,0.042949893730008376,-0.021027724526721688,0.10363923426907119,-0.032089867040577695,0.1057541715826255,-0.035893008194129494,-0.031278879599922066,-0.0013323724399735032
SPX,0.06560617265101372,,0.023834369122644864,0.013638617275157996,-0.05029459126456599,,-0.08916275398951005,0.06963198996328906,0.048892965588755305,-0.06784313466197575
MFGE8,-0.07249321353444675,0.0626166864957785,0.061724924200985305,-0.03883619181143857,0.03342765586282446,0.025336965539054623,0.015385263168132858,0.03738841597810546,-0.01843738492726583,0.09753728821215604
TGFA,-0.06309148070700324,-0.03011729000756507,0.011126135917288846,-0.05138446117549439,0.11742993729539765,-0.02359102405790491,-0.023275561955340668,-0.03220221337598302,-0.01635646102327242,0.008558793014175798
SLIT2,-0.03707871088392413,-0.018358294608368134,-0.030912561614199772,-0.05972430210094097,-0.004788050817399382,-0.0013161945764659298,-0.04372225142135121,0.007785899482693942,-0.00403320457763328,0.052350831835546556
PLTP,0.01450659901690128,-0.036250172202730406,-0.05829724832108906,-0.036268369051623596,-0.09855637090465862,-0.004995623943826831,0.0364691738137934,-0.0031421686123647755,0.015695232676818938,-0.0336252135822731
APOD,-0.09312097761782426,-0.08140290317705459,-0.13913671469754274,-0.1162679571405749,-0.15646146340707895,-0.0006728865459343024,-0.15711586431662378,-0.03255420236778716,0.04840128109569416,-0.08397477844878948
B2M,0.036882446368828835,-0.025886239336718915,-0.062144732710563345,0.014342214491718689,-0.0649525750919596,-0.036251090510589466,0.07391519786794042,0.039317674692730606,-0.02681764332356018,-0.02809054972098908
OMG,-0.1275236680826491,-0.02659822393345204,-0.12685167685354456,-0.09613889259975328,-0.07661817376654365,-0.011085863102027615,-0.16967275228808051,0.020507936991476815,0.05530547073117201,-0.03985886186888711
CXCL3,0.11181811186980599,0.04545459227876859,0.1757254304442466,-0.013963767558628873,0.08417777644370059,-0.05296988850002745,0.15682091495795528,0.07742380756712197,0.00943832019656124,0.11587380285555246
CXCL10,0.036017421201767125,,0.057064148913619286,0.010447028091932346,-0.06746534275120233,-0.015105624127500897,0.03039011443028445,-0.019738678619922734,-0.058383278969224954,-0.006291134941742281
RSPO3,0.0016843807434174158,-0.023107241808290966,-0.01810358275248275,-0.01650068999728271,-0.02871132019990543,,-0.02683851416274183,0.02580804822750552,0.04487400784486631,0.017536723063659804
CORT,-0.038780458084610676,-0.030666458051100094,-0.026105327666116323,-0.020026078671723686,-0.04938932271535236,,-0.00557926705096499,-0.01539974616202919,,
NCAN,-0.14435445621111273,-0.06699537627435827,-0.12848840706772877,-0.07081122746670042,-0.06669937428728895,,-0.09989187520791797,-0.007814045231597412,0.010681621084950058,-0.056981312029653224
PRG4,-0.002273477297492603,0.015517600410499063,0.0320354953753119,-0.0118144347975345,-0.02429367742345719,,0.046740438336145385,0.048072175710437426,0.09150237841964856,0.004650348558541437
ZG16B,-0.018135010593099646,,-0.020737367246626583,,0.07272546077439779,-0.01974779379732046,,,-0.01724599474997368,-0.017975257460930354
TGM2,0.003915620964639085,-0.025408764015492226,0.05819617405028636,0.022918894497586224,0.01908015591432624,-0.036964763163776726,-0.1003379721661832,0.04005884475662525,-0.01694976512496453,0.0028392488464066587
VEGFC,0.003225194404381892,-0.0014725074747860046,-0.022876147443719408,-0.018186330078663056,0.015100550568770405,0.027497666229063588,-0.0320231728977205,0.025365053250694578,-0.0360071072007719,0.04652412635638439
WNT6,-0.004768949414030329,-0.03350436290495694,-0.001106077962173177,-0.01627915372164229,-0.02890264632029751,0.1038455678404198,-0.027948208233325618,-0.014663487610147423,-0.02082808311394188,-0.018573833923528887
NRG4,-0.012045146762377156,-0.017320119875130633,-0.0086610811035458,-0.01682811736547617,0.021387070166173014,,0.0006131395471295774,,-0.013831182993671818,-0.027932197386234356
PMCH,-0.013882679864377783,,-0.03013052353997237,,-0.019009726845439046,,,-0.021606667742722876,-0.029825284864669822,-0.02085575920036212
COL9A1,-0.036379770577220076,0.020369591387793574,-0.02271159876965139,-0.04120063917114309,-0.03480750775493256,,0.013906552509649877,0.026128084011339547,-0.002178064428219152,0.03202345148961074
GDF11,-0.07097544353088264,-0.0033017075697713994,-0.024179736366237225,-0.01574876703005306,0.01924107308691704,-0.026678931503654368,-0.0057501318237692355,-0.049584033534569374,0.05068926961136195,-0.052903052481177125
RAET1E,,,,,,,,,0.012768183829006302,
IL24,,,,,,-0.012452891164821005,,-0.014481549048936213,,0.30962189152310354
SORBS1,-0.03255713610860446,-0.018886006882745426,-0.09805677304950736,0.020241400094461286,-0.0731312250735804,-0.024941923411335533,-0.030158023659104128,0.05125696198553456,-0.0178110994749655,-0.08714691809368026
DLL1,-0.10239939760873314,-0.03588312136717363,-0.11226873976153484,-0.013075180920928246,-0.0787979879709007,-0.034485218688216766,-0.004306108493818746,-0.006685393351648896,-0.008090338540952938,0.044780996572609415
TLN1,-0.004053282627323655,-0.022610885341092006,-0.019806432108771796,0.05267492087492186,-0.05234787539270609,-0.03326186641118264,0.10854864873428367,0.021058439351760994,0.000641243576611898,0.07953622365889822
COL2A1,-0.07162124653909603,,,-0.010552082545155614,,,-0.0002655371430327651,0.046548931766594394,0.12335516521302617,0.0357313769614132
SHH,,,-0.01856721981026802,-0.026750243185785345,0.020493061489311917,,-0.024884629151478644,0.018503554714332685,-0.00995372200872758,0.040523108895884404
PON2,-0.11205582544239451,-0.023456598099138044,-0.23368455783094638,-0.13634506690414516,-0.07068256825751519,-0.05545759655481544,-0.055325400774352905,0.0356751197183166,0.04546110117762502,-0.09061799186404221
ICAM5,0.018391957407240714,-0.024699357386296132,0.01176110860012232,-0.027984062912630215,0.09318052314034242,-0.011788191558359877,0.0018708264145960076,0.043922884948733386,0.08472016159198154,0.04283914951232044
HPX,-0.032679373566273553,-0.023107247883107414,0.04897275316487294,0.07658647895491892,-0.025486659684509826,-0.02340676153193289,0.048137670083982925,0.15143693527517374,-0.01900461203753674,0.07344879599317795
SFRP2,-0.017387017050460557,,-0.021146051236878075,,-0.02124146420498124,-0.012289903609030492,-0.03374936513818348,-0.027387934175855642,0.018427008925959304,0.015220254960845064
CFC1,,,,,-0.01634456911408353,,,,,-0.024715599764142823
CD70,0.06742493546877998,,0.005171586142405107,,0.08173661164441169,0.04090956276694547,,0.050362589218009964,-0.0005969431548454817,0.17962275999104418
HP,0.028533898016998537,-0.014466653217182475,0.032458088791202065,-0.03360111805943771,-0.007444339961032655,,-0.030002022758840317,-0.04121833599642835,-0.020689936982739136,0.06552834829033287
CXCL2,-0.027436377824856254,-0.005013423459828697,0.06050862367796865,-0.010154654600114372,-0.005659929104914478,-0.029832224990900293,-0.03552727879478996,0.02427551504985523,0.026363944451686473,0.1149824303541386
NPPB,0.1890151473320413,-0.03505840416435489,0.22101202747801763,,0.14174987412741277,,0.054800360689475094,-0.010062328624670795,-0.014030194765181492,
CCK,-0.052124328423415606,0.01990835940357231,-0.10347012988887867,-0.034260347220068155,-0.07562688986627308,,-0.11706055970692865,-0.0019516420330138986,-0.018200950137381013,-0.09807402935271695
SEMA6A,-0.04901607459453527,-0.024055374804919063,-0.13686982768993844,-0.03340897366868669,-0.07086663004044919,-0.02763684306580554,0.029680812875843815,-0.07233206197358073,0.020794875733019965,-0.0482455505747127
IRAK4,-0.03217507085812242,0.05110783401457334,0.0009986091426413173,-0.022353790759943887,-0.060537167746717795,-0.047208080623179355,0.03669330836259009,0.024578414258983255,0.009248688375517561,0.04127463804235277
GSTP1,-0.08365718509208588,-0.006022237150517142,-0.03880042416066433,-0.01264945488915924,-0.023482133576285952,0.01374552483992912,-0.01454788667120745,0.06866648933852293,0.07132948260363361,-0.013047059096786903
VCAM1,-0.006981655136210739,0.08816360257547998,-0.04489270736715422,-0.03965533122672022,-0.08087229536788805,-0.019743637202680197,-0.03812403912702166,0.039937146550003945,-0.030795262575388217,0.10190803882339697
NXPH3,-0.035473247948716875,-0.0576710223604873,0.07113621540673075,0.09084037254528958,-0.026473828397931803,-0.02349903604955551,-0.01149689280665795,0.061925268124646354,0.04673701232348252,-0.07496799752210655
MTMR4,-0.0016370767270859382,-0.04156242924011779,-0.004052904492021116,-0.016861410559503357,0.022892186173412408,0.004212927565994019,0.0002719185613430401,0.028366836794166007,0.05106634710040065,0.033781857629837264
LAMC2,-0.013242499489112481,,0.08590121106817623,,0.04287865982746181,-0.0180883913516346,,-0.019018337345942243,0.005001367156546345,-0.02689766715872734
IL10,0.02440232739754883,-0.02411315885970823,0.022293285280795303,-0.020530426403781356,-0.056333520595203336,-0.02938245741210182,-0.02866529458383158,-0.015192540350496938,-0.011078922040478873,-0.003413459152278366
SEMA4D,-0.05532776354760462,0.03636524531325848,-0.011090203363355559,-0.015343191327805811,-0.057543953878548784,-0.03472065928315109,-0.018661159245108697,-0.0094916947859463,-0.014365611579129488,-0.0024042197392117625
TRH,0.0663738025710602,0.01181760048363481,0.07243438378636358,-0.01038404924559573,-0.047478146425341095,,0.012070819891086996,0.01640648668123003,-0.015714759022545734,0.1003764667347517
SEMA6D,0.014063775333336317,-0.0119081832002406,-0.07316578271149335,-0.008368568832776943,-0.08283499005663712,-0.01678066354405944,0.01895096160725682,0.000989843415114036,-0.0019353176513870003,0.044232217573457785
CEL,,0.08864807746220657,,-0.02048664748994152,,,,0.08357441522809866,0.0338359747921256,0.07837066520511234
PDCD1LG2,-0.018923214200142213,-0.024113146364483595,-0.02820151241582777,-0.023088033453742024,-0.030801217000638217,-0.026482036669145417,-0.020983093153824618,0.0006362842458789668,-0.017258580651566043,0.03332185184971313
SPINT1,0.05779954078962629,-0.02351416842966749,-0.016706461417885614,0.02746039033136859,-0.03130090058513081,-0.04540822884024082,-0.0019055888913093145,0.04561377387707288,0.04105695779558182,0.01887976011482027
CTHRC1,-0.06752588323477951,-0.020968018764181497,-0.022253105818577694,-0.05361536143946694,-0.06292043265162883,0.005109222636666406,-0.0436939472140981,0.022365128824163787,-0.03006204682681135,-0.0053279466095155865
PODXL,-0.08968664626782814,-0.03850457239560178,-0.12630570431418123,-0.04657723390934642,-0.04071052539687595,-0.053121393057634206,-0.08893949659462871,-0.00767315695096987,0.030795549903172115,0.030260292964194392
JAM3,-0.024025971582427193,0.02218662021884691,-0.014673545840823652,0.03677392124751206,0.050211256686627494,-0.05652494954771138,0.019865962952421348,-0.02436487283135272,0.00011573008775913287,-0.006269152641167673
TGFB2,0.006085179327224482,-0.017419805359685136,-0.029226491259013606,-0.005723000854758326,0.0069011756540389045,-0.051435745796162245,0.034808905962718656,-0.019265695575598554,0.012827500504651675,-0.017369727266469782
COL18A1,-0.05413165023091483,-0.04880855254721466,-0.06255288970562194,-0.06158316017804826,0.011895617884850803,-0.10218359659388358,-0.06184698755293569,0.006573410691891212,-0.06399503321115449,-0.01165130712231832
NODAL,-0.027209628065366427,,-0.0365664352515175,-0.025009928906165567,,,-0.0364632351698811,-0.017888124387190316,0.055285875293268706,0.01008520911924997
INHBB,-0.06493214123113608,-0.06348689259901882,0.07059054989399405,-0.040918263045696346,0.06299936024066874,-0.04725690216884715,0.06175925263175917,0.018981393883117304,0.053451931571358954,-0.030636366387054075
LCN1,-0.013242502468728785,,,,,,,-0.016893070930898636,-0.015891619660163638,-0.018866418657744747
ARF4,0.05293332413079815,0.04673316255627137,0.08226870295122223,0.07883393538487318,0.05665632029281575,-0.10362215802616663,0.12698570311961332,0.030959088679333537,-0.037055763035132555,0.08123092010712464
CXCL14,-0.029095653138939834,0.0069980860085025,0.0555586601436297,-0.020609614201663313,0.09515992863364393,0.005725930862208627,-0.038864866520216174,-0.05355553957084483,-0.007859501951336173,-0.04849337264014239
LIF,0.13822141052940543,0.004410059804204623,0.1175497179108519,-0.03004194329396172,0.033122173279883545,0.007598782909219793,-4.758576338425001e-05,-0.006852877477488033,-0.03639713744216531,0.11578654594436803
IL17B,,-0.01784624669112572,,,,0.05646936484312683,,-0.027048449539724,-0.02684316919865886,-0.02133108001046418
MMP1,0.09733463097108389,-0.08127386868744911,,-0.010384046980345339,,0.07536058580887811,,0.04865116604829438,-0.0724715099011089,0.11998962573350042
MATN1,-0.017387019419858984,0.06228004861291498,,,-0.014491716541735328,0.0185090089493101,-0.026073780895011556,0.05137854101601071,0.002075631351011288,-0.019439227410608776
ADAM28,-0.025652917463652017,-0.053767528904570795,-0.020996812834050915,0.028594489632196046,-0.0016469748052727958,0.043213096324441015,0.006577472171334838,0.027841665926012688,0.03356064239345238,-0.03170486076479728
TCN2,-0.05412997862518178,-0.019828505248476812,0.007542769197787361,-0.004053142936944007,-0.013878074992389624,-0.03160527456532088,-0.08424603095992014,0.044531639170642776,-0.02713421341070069,-0.003953121732973361
THPO,-0.02265600621929595,,0.1125919976128701,,-0.02975086569005461,,0.0007653948556033996,,0.057789658015106264,0.005665181103136389
CUBN,0.06414586508372297,0.028559793898605884,-0.00834398460466158,0.07674949115702277,0.008767192756352694,0.0662359763536197,0.04066608204462874,0.04729150288650082,0.054902501673803006,0.028284360413593803
TIMP3,0.035517368782224994,0.020335442578976022,0.09983613676416032,-0.025075403033054548,0.06487860777281956,0.05555919693424001,-0.06231689760599997,0.015876500364555898,-0.0038571202054570684,0.05201632780388315
PIGF,0.004976945532959186,-0.04668089949042864,0.02118573377947462,0.01871282912566831,-0.0035195294281673397,-0.030908467605051584,-0.021662786911657465,0.049158578267783415,0.04663944159416433,0.009017599282999748
CRH,-0.015515168274694992,,0.034462386798646896,-0.010552084481293092,-0.022813344588381437,,-0.03566222065765766,0.008506781163716896,-0.006341666445892415,0.005697943825722444
BDNF,-0.036449769553565964,-0.035089220442840297,-0.03492053880569934,-0.02300521238668201,0.03871927172901704,0.0014854347411986076,-0.029365777373028472,-0.010867272426169972,0.07460233575488273,0.04771718637836499
CCL5,-0.07887013492939877,,0.03720487686942386,-0.04737202425968273,-0.02834461626359427,-0.044382280987037004,0.05905978437608586,0.015478053825447141,-0.021821546904666353,0.02333599911339033
GAD1,-0.02827060222029593,0.0502144038692411,-0.024746710101045986,-0.03208240437475535,-0.03803004648393376,-0.018655843105883696,-0.09592778792162233,0.06098298469372124,0.054266474791768576,0.0007921349181967148
COL14A1,-0.031379268076695374,0.01710289669430306,-0.03200488085429732,-0.04052132285225502,0.01457333402408611,-0.0426615908753889,0.02116760755015399,0.0645096440246766,-0.005525951042160668,0.004518912418181005
HLA-A,0.026593784400032055,0.07554892358664493,0.13302056039417387,-0.008490172220168409,0.046819554461534234,0.05508663683718325,0.14278508005035165,0.0029025450731482473,-0.037606329636916194,0.11666820356193332
CD5L,-0.015515166479708202,,,,,,,,,
FGF18,0.10727764771629575,-0.01784622676201462,0.08636990708473169,0.1373029350938216,-0.015528445203485628,0.04514899088090402,,0.06752903493112036,-0.01571476028332852,0.06910507411342705
ADM,0.17309771294818052,0.05463921556896909,0.19068765313389774,0.11872576479247612,0.16551383407380932,0.11798756662182386,0.2688378670083158,0.06884532812906831,0.03792059251697507,0.11091158544337335
CCL15,-0.02588568095550768,,,,,,,,-0.013629410373742953,
GNAI2,-0.08855598897199843,-0.043429619752047635,-0.14816044122452313,-0.078560386337816,-0.07617916700706055,-0.05634781212063041,0.016941988758899792,-0.016353560469937887,-0.0442134873097821,0.012287642171877132
HDC,,,,,,,,,0.049358683235418414,-0.019439218606766662
COL11A1,-0.012663778798858142,-0.045637117889692866,0.04585579547631103,0.033366128296903094,-0.02057792550266066,0.05318705330560828,0.05431868137742449,0.06449116043492141,0.04280651167654894,0.038240125946283926
NUCB2,0.045420474358465794,0.09931795219479093,0.09515095929319722,0.09841516853976541,-0.0161009826828142,-0.01921183904529256,0.03793053748223136,-0.04488012160713276,-0.026825511292066864,0.09182418422166323
FGF16,,,,,,,,,,-0.019154822854344482
