,UKF248,UKF266,UKF275,UKF296,UKF304,UKF334,ZH881inf,ZH916bulk
CSF3,,,,,,,0.004451503096942367,0.024269733302941417
PI3,-0.023829747175396262,,,,,,,0.09422163019940334
PCSK1N,0.08524005771193165,0.07407425813681355,-0.03894220426415955,0.048727558784385096,0.11220507262498221,0.3769301379829658,0.10219809867759899,0.028980450014954078
NTS,,0.009000219866432463,-0.03128637460906456,-0.0024111299247242175,-0.04185709117842357,,,
SFRP1,0.015025928634117756,0.01573334358498288,0.009234078250729376,0.03798544498005293,-0.10857693325105824,0.0681019709493648,-0.03739233690205774,-0.0367361692388113
CXCL13,,,,,,,,-0.03727840034705618
MICA,0.06023607020524325,0.11213869574842882,0.018060184757281696,-0.01806964522869851,0.025495803797968036,-0.1514519458170431,-0.018892129273694495,0.00922446672884554
TG,-0.015935336696200116,0.027516871631284683,-0.02642765291290849,-0.029719472921294315,,-0.007798512153915367,,-0.028809276782847924
ADA,0.06508658220228208,0.08430245847465496,-0.03249885846500565,-0.04826681406578507,0.06158165252928263,-0.10904478411275781,-0.08731262303790654,0.04976526474908923
LAMC3,0.02669379268153888,-0.02294155137371195,-0.01578225353820548,-0.004373301578656349,-0.03376682412661531,0.07750431324375841,0.06093027054383221,-0.018328818833857164
CCL7,-0.014407913331215608,,,,,,,0.00505650758668685
NGF,0.002807965283292759,-0.04293589496881074,,,0.022477287404757587,,,0.0568093914092616
TNFSF15,,-0.020686416426252355,,,,,,-0.050864126600627065
HMGB1,0.01934947368794459,-0.03752393443068418,0.06280675082021055,-0.052618873752752975,-0.07250319385587241,-0.010062728542634902,-0.015949788392630962,-0.013805956814502961
ITGB3BP,0.009385258384521852,-0.0787779330724769,-0.018942815058313946,-0.015477758265918481,0.027428910797532232,-0.19968104557929167,-0.05107949739357579,0.011117708771205423
AANAT,-0.02090369023262194,,-0.023766542708262957,-0.00709273516243531,-0.02548903654857897,-0.03539438628795203,,-0.02806206340019775
RELN,-0.03728933806973633,0.029888690999384043,0.1240973302101111,0.06456259658990186,-0.008099970935149355,0.12704335420175597,-0.01049309097130793,0.04103009683488789
IL15,0.03439025203911448,0.08437347836965216,0.033991422083791585,0.011034146561214786,-0.08064072513877,-0.04587068428575365,-0.002601211520693227,0.007898423676215226
BSG,0.09053961144160241,-0.05635016515116283,-0.06141206449235564,-0.010022444666946816,0.052226856278763244,-0.2643836332305563,-0.008517525458749097,0.003259823552499697
ADAMTS3,-0.009707634629709725,0.026864829050304323,-0.026754398380978928,0.04856542418485987,-0.024317472783486196,0.03295806351359446,0.04871735611871894,0.023758904790337498
CD34,0.019787637919183844,0.016862073796261992,0.05574073848596233,0.013467089452713903,-0.07481629840111775,0.05226546452353926,0.01894591931303288,0.023512175213471345
PLAT,-0.008524703806164187,-0.08692165090314709,-0.11069050557325223,-0.04185606252351489,-0.058602402364312696,-0.1982860887352816,-0.05373507751657059,0.01734565882001815
NTF3,,,,-0.016593095775804485,,,,
LTA,,,0.025927059355609544,,,-0.04587068994805232,,
CKLF,0.015547111871317763,-0.0024478197245334536,0.04777408834545573,-0.10351942279346445,-0.06455693647115228,-0.23615413812733166,-0.0767984971754329,-0.04786642544966259
CD24,0.0014585602631771272,-0.010450241540328666,0.036971613907494406,-0.050051365650934036,-0.054216108626208945,-0.04999097829821287,0.14060365619910395,0.06377319496811057
HSP90AA1,-0.06498279147928117,0.15448821392623158,-0.03335831726681627,0.06147523485145883,0.1317482575000607,0.38258129392030527,0.11751387490660863,0.017697957364426913
BMP4,-0.019654731568174263,-0.025091337885406368,0.040927050981223526,-0.03770635458318007,-0.028087669416614912,0.022879560870019338,,0.0783441616542055
SCGB3A1,-0.014407911890443525,-0.012402157978004933,,-0.008135351230677799,0.00400215710920188,0.08728123457778857,,-0.03724043060269514
IGFBP4,-0.03011463045339932,-0.034591176641775544,-0.054440044765174445,0.01502977286086859,-0.008145720062039353,-0.1167469293768178,-0.05003660379544169,-0.03213142428271737
RSPO4,,,-0.02662206514678216,0.0017011536086585942,,-0.02034832487672878,,-0.005770369720463927
LEFTY2,0.023953804130681388,-0.024841874869503462,-0.04699996680359279,-0.011855144757826088,-0.041857118738540935,-0.01272539256566168,-0.016882664999946596,-0.034531800537891844
PF4,-0.0149458957781765,,,,,,,0.06833127051660799
ANGPTL2,-0.05246426049698725,-0.10056570544855736,-0.011713337243421445,-0.05235038028886581,-0.024981308479050755,-0.29334179874483396,-0.00899263252300089,0.06377772144319163
LRIG2,-0.008963670151437224,0.012597579754082561,-0.028557749927654783,-0.022292506661896482,0.0794690811084529,-0.06102585524646241,0.04211729250377778,0.0546386912754905
ICOSLG,0.05094217211721576,-0.0003822175279827371,-0.06946371375869798,-0.021491992271734033,0.02094537024309356,-0.11411995689676169,-0.061025931018536095,-0.07153244068629351
WIF1,0.040259264868030345,0.08639803857664413,0.10187257060963958,0.05137962472923868,0.09013979484780217,0.35589276899162714,0.06772870837301725,-0.029950131010278144
NPPC,0.02247443120578652,0.11990225139831136,-0.02560368882255392,0.011696385976629536,0.08704996035675158,-0.23977536969624774,0.009042298408834132,0.03636119892510886
LYZ,0.005552085314084673,-0.09095946580174973,0.044058194967393216,0.008173154879279245,-0.15780942549510701,-0.05741930681547845,-0.009147395257827139,0.01643699397470937
EREG,,,,,-0.04305874292611356,,,-0.014989702380092782
SPTAN1,0.06578483552720671,0.07397526465784582,0.05096321902746236,-0.006393097822600359,0.13658174028792594,0.28080553832242955,0.07237292527750898,0.09143947531887602
LIPC,-0.018297704883352847,0.01349126491818443,0.028217204310999416,,0.028966361855847188,-0.033783546117002135,,-0.043226418426109796
COL8A1,-0.0322470529786686,-0.09439736709768587,-0.050954687129496315,-0.01547824008376079,-0.10089024172094382,-0.21956994086669204,-0.03452557203522322,0.0097726380113594
GSTM2,-0.03951970374336764,0.02630604624135544,-0.007230092751757345,0.015408862106668562,-0.041925185935052886,-0.08491013354202642,0.031396119898279895,-0.008113935897962042
SPX,0.016301143188817504,0.00842635184801107,0.09095195733919315,-0.009726606299458715,0.030990040058139278,0.3031322109466816,-0.048469007997721504,-0.00437923989085393
MFGE8,-0.026518766710410403,-0.05103531543854128,-0.0642116508245965,-0.03206692400538032,0.028515783963434883,-0.13663639683704956,0.02496047074285633,0.05322904106042355
TGFA,-0.026242257788938746,-0.05612136603481694,-0.09677472978870434,-0.020096355752092163,0.0038464894090146323,-0.1420346524527374,0.018429821721366136,0.036268292099179006
SLIT2,0.018084277759582264,0.038176096009162344,0.026002066478663145,0.05107319984178352,0.09222568610261285,0.35581423266802875,0.035203031968746,0.0573699021332295
PLTP,-0.04741808714237283,-0.06876797013775561,0.05316449535760005,-0.03811226728657216,-0.1682040223265358,-0.03739711125389596,-0.03921305403314895,-0.02707519324946145
APOD,-0.02495451672143253,-0.054591708883837575,0.044362885369397344,-0.04669204387946629,0.011762642110057175,0.16737098162758096,-0.07336232341468213,-0.04726045598975269
B2M,-0.08369076602093031,-0.13903154568454196,0.04241337733163021,-0.04697143147419407,-0.1539346042759585,-0.38225057057693484,0.0062888742993445265,-0.030350482797451526
OMG,0.06138134141428113,-0.004083139359369461,0.09752755816563596,0.022766962422421242,-0.005604780928921319,0.29821095196454983,-0.04089527364913061,0.0687691053488537
CXCL3,-0.036908439652027385,,-0.08767049551917903,-0.03091373397014114,0.006093997566947153,-0.03303520332021274,0.003849431615279317,-0.062610353940007
CXCL10,-0.06425781596751425,-0.03167633422854934,-0.0012295830413954823,-0.014902248600229023,-0.013125350526977782,-0.027138857218380517,,0.025157710204186137
RSPO3,0.09938922530651186,0.08317254060290165,0.0023328256847308035,0.06997747594815025,0.11269362847832384,0.13748609867972547,-0.06816713066171241,0.10138229396425652
CORT,0.10340097094965,0.04024416744534135,-0.038121198769569486,0.062295552189918314,-0.04731736107224423,0.020707395344489937,-0.052903781731361836,
NCAN,-0.010055829434412654,-0.08178449491575955,-0.025697750470513724,0.003549361921711867,0.0011198944363453149,-0.2907742792184427,-0.018298557131533198,0.04668263537676492
PRG4,-0.02166778097766807,,-0.025687335961457506,,,-0.04036093181673728,,-0.03858133686379792
ZG16B,0.013946368943864855,,0.09156844473121663,,,,,-0.023647312417099893
TGM2,-0.005686002375175835,0.03658706495055033,-0.04245803044453128,0.04329297393300435,-0.01044996031529489,0.1434615001639826,0.033591977149270334,-0.011133506787885609
VEGFC,0.009488783430431226,-0.00700053896592784,0.028230913773864698,-0.029006449366933227,-0.02657275558233977,-0.007353388208936746,,0.06668680830116339
WNT6,-0.023246849644225714,-0.017846500460789352,-0.04047654668450918,,,0.004164181297720658,,-0.003947912950195308
NRG4,-0.013270194004376377,0.03114567029641285,-0.034941921461660586,0.020300518475325276,0.02077015414053589,0.029443032303783964,,0.04647475416592753
PMCH,-0.015294612737834758,,0.05945990397785353,,,,,0.0592682879475824
COL9A1,0.014488054114141736,-0.05422900196131398,-0.029849357541619295,-0.05147421030393672,0.049269343094906576,0.05650090838885111,,-0.05055262009854037
GDF11,0.011623672819485571,-0.045362097687065686,0.004901418905778342,0.027529183256584943,0.06074058365732874,-0.14887058197753258,-0.011362065903785051,-0.01644860467954261
IL24,,,,,,,,0.023939202213526856
SORBS1,0.006224625321254642,-0.034655703867456505,0.06019225858230457,0.00805189155843009,-0.04078453132559867,0.02548493906082732,0.0010429492866238894,0.06478235430425948
DLL1,0.04250548326369151,-0.03158428103486963,0.03984602957861114,0.035202152512859575,-0.04049967093931115,-0.12252074108304131,0.042280375283492155,-0.018982211667050025
TLN1,-0.02383194631762835,-0.01891529562302991,0.005362444589732033,-0.051295415968884164,-0.08303343732378443,-0.2989928174222943,0.05215315303712154,-0.012745904316204763
COL2A1,0.021293369611389175,0.02181687785819774,,,,0.031752144121773705,,0.06161703852230363
SHH,,-0.01846655729748651,-0.008558955050717307,0.010626479946013052,,0.18290014446612698,,-0.03455730772728011
PON2,0.0524791042799354,-0.08384877412202846,-0.012625174780304924,-0.08599664698262507,-0.03882548323188632,-0.23038266829644624,-0.006367029929592563,0.018680284700460494
ICAM5,0.03777439273523859,0.07412901177483314,0.01190058456782637,-0.032752829094739415,0.11028656160308119,0.276742731628565,0.17692404324094613,0.0250705429370911
HPX,-0.036003017291617825,-0.020428589917787364,-0.03569264762541097,-0.017843524212333865,,-0.046175148997265554,,-0.02311016561970378
SFRP2,-0.019155357254565842,-0.03516077900364615,-0.029747487756387688,0.027033643190231913,-0.0682740295046368,0.003434153171338522,-0.04378646291719326,-0.004469344375123849
CFC1,,0.031488200285984744,0.025640675635352644,,-0.01866339883935325,,,-0.03251455565902285
CD70,-0.014249377975772144,,-0.042697228204765826,,,,,-0.05575204361093432
HP,-0.016855437780810934,,-0.03125904094750975,-0.020687076305089414,-0.09980506124504596,-0.061652268950540066,,0.008117547464903185
CXCL2,-0.01059740864829684,-0.03242786487882463,-0.09152423607943813,-0.0184815863705691,-0.06725614952126262,0.011956914130857869,0.024207018789596635,-0.011502939315079423
NPPB,-0.01858760080282574,,0.008606659942132031,,,0.014280240090588434,,
CCK,0.10868639644660012,0.14147530090510485,0.1652092381407749,0.07843054262941837,0.15332733888494932,0.47095430010413514,0.10277390506030316,0.026423546959416067
SEMA6A,0.03607064793044153,-0.06759666183537488,-0.06911273049514464,-0.01385117835920663,0.08272888551581879,-0.2991271858865782,0.049575838408475,0.07488639480299132
IRAK4,0.019261644193301192,-0.09997974039882812,0.007893036714607869,-0.0020967010343071906,-0.06416538520221159,-0.09786423411933098,0.033802426631563603,0.07369301416005083
GSTP1,-0.057988335455807234,-0.10008079189291941,0.04490424766600395,0.0067229280613834074,-0.1486902720456997,-0.26766340739687816,-0.12050433939211617,-0.02989086226876709
VCAM1,-0.06395921756149837,-0.06134797680122862,0.016693290754673983,-0.07855953867693924,-0.09149722266176324,-0.07971370730499985,-0.06306177490536478,0.036205352500899526
NXPH3,0.0907924334092917,0.013425758521215993,0.010214071301079052,0.007162184099363823,0.0854899951168503,0.014302230626266548,-0.015132102527736047,0.023184528092923855
MTMR4,-0.008083193312084293,-0.03934207222122284,0.03963929583725082,0.006265784757254543,0.08893270483353617,0.09467791582371303,0.007866775594382315,0.04933911288240349
LAMC2,-0.01458932305185932,0.06743191601424876,-0.025232047203335238,,,,,0.09738910477854384
IL10,0.012852191716419268,,-0.04208656026966026,,-0.10960355674688946,0.0257119934707049,,-0.06155524350073468
SEMA4D,0.0609087087727536,-0.019258913420221034,0.012199395795685923,0.05348651283979937,-0.01974910433401215,0.009912200482835606,0.06040267437745986,-0.03981593316334654
TRH,-0.07826778724887089,-0.07393106677624751,-0.05341508619395602,,0.009391912645846668,-0.10412206601074889,-0.04911297647404264,0.035528582846936316
SEMA6D,0.06580232295069588,-0.10751514238559373,0.007036471820194908,0.03312867573151346,0.015232460192811761,-0.1763942738271728,-0.0466921532881632,0.021013752256231533
CEL,,,,,,,,0.0743561756954901
PDCD1LG2,-0.040693970625238364,0.015185829324724768,-0.014493143483582866,-0.006630572436745199,-0.06717559705030289,-0.06307197649609478,,0.05197416238377448
SPINT1,-0.007193280615717012,-0.02056520641251398,0.007638770306160757,0.08835458600958525,-0.009816117335449077,0.021583289054429702,,-0.08167062936132993
CTHRC1,0.028122317851695618,-0.11174449739180767,0.008781141485073926,0.03486798832763408,-0.0772487835074943,-0.11277609614910045,,0.02514146913395084
PODXL,-0.059563922818852616,-0.025913487142387687,-0.0868993824613294,0.00036669377760594206,0.004006391478845659,-0.032505928377878794,0.0006555444224246015,-0.012753388759070903
JAM3,0.006490426182985799,-0.06895817410817408,-0.02313596890325316,-0.03548401500859229,-0.017666288845314605,-0.22909394983073472,0.03915457652322336,0.03131591855220535
TGFB2,-0.047105643681738446,0.07120019489985423,0.015926795713715164,-0.017864387849166566,0.019853829178815653,-0.11187797187401281,0.05172064405685018,0.03464856320436742
COL18A1,0.008611604960019939,-0.10587326943117273,-0.05852467789433931,0.05176165603282627,-0.09777389850722344,-0.055911108276833967,-0.04989939842242577,-0.018836533039355955
NODAL,0.12973081977416057,-0.020241183172198047,,,,0.0136707712152888,,0.040914566750073905
INHBB,0.02865954037569451,-0.03546304257297249,-0.0030655743875783355,0.03133169062014536,0.015639856459326418,-0.1793253325924824,0.014294225438808685,0.0540194378054369
LCN1,-0.01458932633451641,,,,,,,-0.0248196776686614
ARF4,-0.0032674355394525525,-0.04209932209414525,-0.05796611399494062,-0.02943126043981708,-0.02865552624180155,-0.1947967204858016,-0.04648559297136861,-0.011161208643395704
CXCL14,-0.03401201765057198,0.14821513023520852,-0.01886255078095531,0.00020007385239049027,0.008551199983869622,0.26717322583759723,0.04252893267531995,0.04939776604647854
LIF,-0.02920581422807362,-0.06055952641671184,-0.1006997174252419,0.002826121955487029,-0.060177571834279894,-0.047208998296938566,-0.05288772865116244,-0.08701006897674318
IL17B,,,,,,,,-0.02806205776456752
MMP1,-0.020113795512963384,,,,,,,-0.04439741311607758
MATN1,-0.019155359864943072,0.006520140020089077,0.022018841391093134,,,-0.03353750942332039,,0.05144701976861898
ADAM28,-0.009560721192637059,-0.02644372362538649,-0.018487618429590125,0.02863821883290653,-0.05737584795683185,-0.06765561022474635,-0.006942794956380459,-0.05868736283936127
TCN2,0.03145304639084484,0.004144631603500925,0.006412469562912385,-0.007624260370607213,-0.010564391855295428,0.05606507566196836,-0.005150305088478959,-0.03221142558565919
THPO,-0.024960227037954388,0.05206592882727875,-0.012732142927101198,0.004235354916311617,-0.05973666046465758,-0.02272263022949685,,0.05576538474992839
CUBN,0.008833792024736711,-0.015763376813282857,-0.0006994556625952025,0.07782922099721488,-0.021430676397742914,-0.00564659595157398,0.09429830945325392,-0.009757917079011033
TIMP3,-0.06106544800811562,-0.05079748402851893,-0.02414212040885821,-0.030440038382417562,-0.05600098818577956,0.02778867864164486,-0.050677479980007115,-0.040913967154571386
PIGF,0.04518894038733697,-0.029936798479546913,0.007145263037432356,-0.04112684184084773,-0.031572729418763525,-0.12701000000396223,-0.017640853620677206,0.030107625232423215
CRH,-0.017093132784304493,0.06205896991352347,0.16380080576190517,0.034418552151941215,0.03258203500143724,0.08029003129815561,0.13466044424328488,0.004545041894620735
BDNF,0.014729433610190712,0.08575875839820019,-0.04768967062525812,0.06043494422421854,-0.05929291875393043,0.03584593170629454,0.18146520377065184,-0.013325464137015098
CCL5,-0.02345374070187568,0.022544908743212383,0.038693200493150906,-0.060776857570953975,-0.04580592316797739,0.04670598224076635,-0.01232176374480382,-0.06946765533715692
GAD1,0.04675218695961319,0.18033069990796205,0.09623187680667863,0.050836788002451276,0.10805417869570064,0.4769704997041885,0.024037319121194698,0.09844386977930615
COL14A1,-0.034570685049162664,-0.00983716340147762,0.009658216143024347,-0.0343593365258639,-0.05153389319033948,-0.09806668078594374,,0.02351701837943419
HLA-A,-0.09245800316899483,-0.12559131028204934,-0.06708199236728973,-0.0432780640115916,-0.09749657310936338,-0.3919701157560118,-0.09665609916746304,-0.007066199154658235
CD5L,-0.017093130806759227,,,,0.015315390666628355,,,
FGF18,-0.015466193898879512,-0.03853386579926988,-0.009209114243593663,,,,,0.16992536831029195
ADM,-0.01828963760526283,-0.045974670592537,-0.09612945737082963,-0.04641423609621081,0.011338972611838164,-0.32876890240096074,0.08918604373624987,0.014899985112385087
CCL15,0.05980138496857742,,,-0.029320066049526253,,,,
GNAI2,-0.0631489595545419,-0.11718772884927899,0.00477726183070108,-0.030456896593766138,-0.13198960439411095,-0.17825843229856625,-0.031549969076584285,0.030722389295421555
HDC,,,,-0.04339785224535834,,,,-0.025573223445486067
COL11A1,-0.05198014029323691,-0.10125490612179955,0.07084170029487981,0.002962796210918825,0.00555950071315861,-0.07510197052922135,,0.12431691825430782
NUCB2,0.0014916869974105336,0.011919290934747882,0.0176245290031489,-0.044326876082355006,0.000619454506479423,-0.029680815331226282,0.05843916236621956,0.05407284403325148
FGF16,,,,,,,,-0.025199087207257446
CXCL1,0.04601057862594764,,-0.019018628716460702,0.016420062786365795,-0.03678758570096967,0.04218697421823921,0.05294745871741826,-0.032703642543444635
VCAN,-0.015608941416486433,-0.12045641167551228,-0.08730353439032706,0.01689451621122399,-0.0786027881778866,-0.3530346345656497,-0.007650610758332939,0.08315214201056702
MMP7,0.019297232218576196,0.0017755668113215457,0.07810251021213398,0.0013271127610204718,-0.036687288008142936,-0.0158454777627802,,0.076508317331399
PTPN6,-0.0024301452072634623,-0.046287000755887625,-0.04168808246799415,-0.008121033116748284,-0.05346232988473767,-0.017087134848852947,-0.0013464249691437856,-0.08990877947725838
PTGS2,-0.06206526343772956,0.030730299969727516,0.033888120231565476,0.04006792868599064,-0.036015049246353854,0.032943245017211305,0.07185498931898304,-0.06829737040841079
XCL1,-0.0187310140844462,,-0.03292006823783304,,0.08589648486385512,,,-0.023752028465135508
CD58,-0.021862006679324253,-0.04914521081245607,-0.00826009085550882,-0.09874653563644005,0.009858940551664832,-0.16791228133908842,-0.03586807852081209,0.0088497445781943
TNFSF14,-0.018873427680583987,,-0.020004676032692247,-0.02229247502203992,-0.08317377835590452,,-0.006794610961395778,0.15308080013247014
CNTN4,-0.012242473206707067,0.08157600152234455,0.03456634964007196,0.08868980892707082,0.0003406968466518127,0.14521756323038595,0.018665926573586476,0.07030725217130712
INSL3,-0.01677953164195672,,-0.023111820902035975,,,,,
BTLA,,,,0.006555409068568564,,,,
MFNG,0.03321334265764965,-0.05564371549399427,0.07489874154262025,0.0443605982031992,-0.044075534569010824,-0.02781462883910054,0.19208169185922147,-0.06386556545985991
ICAM1,-0.07128600725045407,-0.047503845693066524,-0.05338437907244099,0.020838269895722558,-0.08664639494094764,-0.023170980875402925,-0.027885066022169256,-0.009114415608761337
PROS1,-0.04032764852444242,-0.08023673194474909,-0.10270046560382777,-0.03649394883832622,-0.04252533661846614,-0.03890580319977325,0.007257187467791219,0.06503189282781738
CLCF1,-0.05020294831110299,0.047325159062148674,-0.07775901051152403,0.01855919974177973,-0.07020983401000624,-0.05121733251939139,-0.07160743186995008,0.03462682231493915
PSAP,-0.031292395512848944,0.07433217193655274,0.055746417298215174,-0.04794309184723741,-0.10539838460105662,0.3769746210313092,0.0937772363246009,0.06880770831275652
EFEMP1,-0.04404430705893723,-0.1349877656574414,-0.015128125548749361,-0.009342061947684468,-0.12107876637716342,-0.2155793349839864,0.0639702573287225,0.0925150091212198
C1QTNF1,-0.034514881981341804,0.02310951956548942,-0.03298476396914033,-0.04808457130799721,0.03926820535624647,-0.14674702720297703,0.10211106897391166,-0.0012900148605537256
ALB,0.028602732690101086,-0.0033100517153277463,0.019132409980024547,-0.0008552683993400504,0.015340228153832534,-0.05883647599336835,-0.022661335789846908,-0.02218396063708378
EFNA3,-0.011668184156326856,0.04908984531397977,0.09557217041159514,0.05121806604656728,0.04829002212870456,0.03325216567736606,0.026217914612714943,-0.01031330027268619
DRAXIN,0.0825750987639226,-0.023556934045053195,-0.10690192830439335,-0.028897052948893925,-0.05022419640435131,-0.14473453789365795,-0.09792890520319572,0.10541686825845861
RAET1L,-0.0130714181099992,,,0.05199131394461004,,,,
NPTX2,0.05683090959936507,0.16779967360448966,0.10091970556822408,0.02308634475978646,-0.020580434280616306,-0.11569072608176102,0.05099731169778091,0.11351370131228061
FGF11,0.016382233854047527,-0.08351208603037823,0.028698141776036867,0.023993998461018497,-0.022534413237064028,-0.16939511861054588,0.029869151121896597,0.11390816088988638
CD59,-0.007158090526271937,0.08153635244039134,0.008225917970201363,-0.021031708623963422,-0.0976380371307916,0.2651130740668201,-0.09391594444478871,0.03525964367282094
COL9A2,-0.05399984813328191,-0.015418945205979983,0.030013187644117926,-0.03604547817272684,-0.0018468817676830305,-0.12372129253585494,0.01856552848503812,-0.023752999834471898
DLL3,0.02361550315625749,-0.09831255537384871,0.10976708312681703,-0.03800522727510488,0.04212853149797701,0.022897686559144603,0.003369155077619548,0.02741673549917001
FGF5,,,,,0.0001230626346600913,,,0.11667702690304244
LIN7C,0.04978890867438275,0.06774844380157058,-0.016625838753881694,-0.048330979429856334,0.07365141507839186,0.04516616128113618,-0.01738844012773373,0.09104874604992111
GDF7,0.014380667370334471,-0.023293328014322823,0.06253612598920055,0.024773737590614565,-0.008258002870028624,,,0.041783381613925114
PSPN,-0.04718151219364909,-0.04363277600920444,-0.021110997020833442,-0.00012034995701857282,-0.00966457175618173,-0.0049191890462829384,-0.05164578787860846,-0.003004859431944727
ANGPT1,-0.04004566150162372,0.0005768742685095757,0.0549858174392204,0.004575230750587993,-0.020254255888287873,-0.024342074836388908,0.07354808094049836,0.03577538888444569
PNOC,0.03490828363430229,0.1417876469070062,0.08738908929634766,0.05490169117110486,0.079656087165677,0.2229482658112762,-0.011248480490974377,0.07071063529013849
L1CAM,0.04526948838519515,0.06720931105298808,0.0951693258636115,0.08738447196602786,0.022613729812861146,0.48595385924137285,0.11528276498458757,0.1052805251090161
APOA1,0.11851773448295813,0.08449293105144833,0.03720964740655468,-0.038425567547293926,0.0031154013683756822,-0.028749072806317253,,-0.005171920962986071
PSEN1,0.008352740048499608,0.013754328337320166,-0.03316525343696515,0.07072834238522432,0.0028330391846362337,-0.14804615707069532,-0.025939121403343573,-0.028169345107382154
CALM2,0.09677691630839959,0.17440716844172158,0.1199100324378441,0.08449492638749084,0.1375281578249983,0.39814498529728437,0.09277732739941699,0.029034655519323587
CLEC2B,-0.05155180673373982,-0.01265899936998285,-0.049742534924586676,0.022691557703198664,-0.03714559912489736,0.024045880461385446,0.009556489895706146,-0.0540937657316638
NTNG1,-0.006421375445773154,0.06942313106317788,0.0228059002616914,0.054298982544148805,0.012038031504328155,0.2662449332968144,0.05103527605156672,0.06507579487099713
LRIG1,0.03699851189605481,-0.0997230123733619,-0.04973638456169381,0.01939722918612715,0.03127429779902167,-0.20004282830744816,-0.006418280294166129,0.06882319760455217
CPAMD8,-0.012838763508108118,0.011157754030015255,0.04974037643585947,0.019767087825780273,-0.013765406212546273,0.06972887586115493,0.018697314770957468,-0.009651736784382864
GHRL,0.10988993496198388,-0.0012194029549495587,0.02515231668619622,-0.028897052948893925,-0.03935184772492902,-0.01093637785581688,,-0.024434776856122557
NPY,0.04696988829304312,0.11892615973532585,0.0069436416040340706,0.025858059411904433,0.06917852865069161,0.10159583834671244,0.11671396627891872,0.07304835962592507
