,UKF248,UKF251,UKF269,UKF304,ZH8811Bbulk,ZH8812bulk
COL9A1,-0.0009024271523095823,0.06675641341063028,0.08752187719530947,0.023233342229792453,0.004044218124525612,0.022205189180002843
GDF11,0.007127527648453702,0.08320733147174608,-0.0578545869523029,0.026955963371003536,-0.0010493829773848696,-0.015686499296049688
IL24,,,,,-0.018098247321065505,
SORBS1,-0.005485950056312277,0.003169646494403864,-0.02728534300127556,0.017700623752901067,0.021258952002610337,0.017462506793922555
DLL1,0.005028149632248589,0.07886546270230001,-0.06050400637854815,0.03633413458422803,0.035315121987242876,0.009115852072353348
TLN1,-0.006981829533284043,-0.006741959018902215,-0.05844188581154123,0.014270886740399818,-0.009797088001086956,0.013301533853842185
COL2A1,-0.024329604043864375,,-0.014854747768246189,,-0.008904022885493948,
SHH,,,-0.011677636692085124,,0.009301675034796494,-0.04618279616860722
PON2,0.01682110488508932,0.03565055023131675,-0.028004397792694622,0.011142837731611217,0.06805487332936362,-0.06666815161497577
ICAM5,0.039299970293853015,-0.024224626336757652,-0.015933379169256773,-0.03424068751051791,0.006971045586542806,
HPX,0.008920771970739363,,-0.021631607567961644,,0.030086153786975038,-0.03442782772808342
SFRP2,-0.018069328447943525,,-0.011855469512317883,-0.021318747893419837,-0.04288511287676137,-0.03563929347423987
CFC1,,,,-0.02402524421863786,,
CD70,-0.033012215805509296,,,,0.041405889145070984,
HP,-0.002684805613434633,,0.026643072927303977,0.03483751852096542,-0.020572179513145734,-0.03288712440857393
CXCL2,-0.002672520121596331,0.02272583085344335,-0.034174341910220146,-0.04322442309928087,0.015876595171018262,0.03242864286394141
NPPB,0.021092470545115986,,,,0.025272622334696668,
CCK,0.04008158934974287,0.024438544255502757,0.07556181636612344,-0.07811981088184257,0.057663539167323356,-0.040511967310925205
SEMA6A,-0.006464165878268261,0.021197768752873207,0.03446715470866726,0.04124041950377416,0.01574126687766152,0.05467602117286266
IRAK4,0.029608605431604082,0.05248115059019118,-0.0537682178899138,0.031751925449618315,-0.006825598296660186,0.004001997036738986
GSTP1,0.09700529633500271,0.045758320012313614,-0.044943250623167647,0.0701592011876424,0.02064150558261572,0.05262059174221504
VCAM1,0.04138673153549226,0.019456394658089685,-0.030912905246437025,0.07098401618110924,0.07021973925322249,-0.08905992634948277
NXPH3,0.018717143348884333,-0.006902012758375502,0.049784544604996456,-0.0008920609375306551,0.03309574583876919,-0.04631379592977541
MTMR4,0.0011469044105480329,-0.0183295664465427,-0.043574812067933996,-0.030405638900370645,0.00806299720644294,-0.0020713585998519165
LAMC2,0.08318024496115119,,,,-0.005981188042640804,0.07948286976680176
IL10,-0.0036520838377971827,0.04508798172099351,-0.019492745777832353,0.006290026123645224,0.059960974303404246,-0.023947853251238636
SEMA4D,0.01809126668757486,0.05999276673322545,0.025180827358980588,0.020375449906298682,0.03357527373328724,0.06521048825529696
TRH,0.004843780313565269,,-0.0022238712700524683,-0.03741406976110237,-0.009051332771063972,-0.035994012315419495
SEMA6D,-0.0043429289809351086,0.03663356960291715,-0.04925188494623754,0.01231968921576502,0.014132960982067785,-0.06401528795006721
CEL,,,,,0.04213367714725113,-0.04839528769092171
PDCD1LG2,0.02371560279104727,-0.019722581092641654,-0.013293392711330058,-0.05356333671069775,-0.004279174004138215,-0.002076156343230451
SPINT1,-0.024328122505450765,-0.036237168608266306,-0.01498376442082805,0.025732622859522426,0.05298422610019223,-0.026981572046910006
CTHRC1,0.020033348358930468,0.054961805665832385,-0.01246634022672298,0.04672996540765026,-0.00024131764485598185,-0.01505740609114789
PODXL,0.01619409151445393,0.03175277272320772,-0.01778943937754722,0.047642584781991265,0.006407405464034725,-0.03974402818944
JAM3,-0.005910135678728603,0.03742052582259944,-0.026576636191057903,0.059555440536248255,0.03338061662076039,0.0010283002429517898
TGFB2,0.031053656293855997,0.016742261682879973,-0.0428352717724862,0.055744169995769095,-0.04259657256084499,-0.06895647739472935
COL18A1,0.02909377632270752,-0.0023358678145461503,-0.0201519227596791,0.0370448752679966,0.0029144244307735393,-0.11385636858520948
NODAL,-0.004383728704085265,-0.018126111764845167,-0.03914735689731606,,-0.022355598712220315,-0.03734750852512618
INHBB,0.0015643410206758264,0.012628635445835425,0.01315623260106907,0.06419517627159539,-0.001693207800317635,0.029159605684603733
LCN1,-0.01376217242357999,,-0.013035902817849929,,-0.02111203536904531,
ARF4,-0.002390074296309475,0.010726222259439021,-0.05782048629693135,0.012275380452107049,0.02072590531762089,-0.001962802374635349
CXCL14,-0.006604536874171014,-0.06539965003872465,-0.00014567890035671046,0.0042212113904626135,-0.015230149294249122,-0.08900431212396387
LIF,0.040709155682002895,0.006446005154125615,-0.03130557374263814,-0.03268769487341809,-0.0028839310905419482,-0.009345315148196382
IL17B,,,-0.0215289871658985,,0.031679919601290504,
MMP1,-0.018973427257373564,,,,0.015291803456261483,
MATN1,-0.01806933091032326,,-0.013667257858917502,,-0.03734133449397588,0.015105820910249795
ADAM28,-0.03864854837044567,-0.0563378676041408,-0.0005948152767930494,0.05738301997827514,-0.04807236763900698,0.009376969237672257
TCN2,0.01599123190369564,-0.025459155575004794,-0.034648220137496064,-0.005078827161910658,-0.025776566359454123,-0.08768297968675018
THPO,0.034303091644238934,,-0.026598273826949615,-0.032448197401567194,,
CUBN,-0.0067286264695032155,0.05900108315790423,-0.0332726462473832,0.017204419363648665,0.04039235230365361,-0.04040657881492616
TIMP3,0.04449495405504248,0.011757639734591806,0.012144217237768888,0.005506720362576419,0.06504626960509148,-0.0774820645436652
PIGF,0.04547646952234807,0.06164451978875773,0.022730856151764366,-0.01566634845863649,0.06628398146803839,0.018754276240122804
CRH,0.1350503190621615,0.07699510100677627,-0.02004579056374548,-0.027835911490321417,-0.05922358027380188,-0.042328538934738764
BDNF,0.03636350963139574,-0.020349624389357123,0.04267562635760875,-0.03220716252427435,-0.02495187969101807,-0.05380595490411461
CCL5,0.014650857330926312,-0.004013015617321202,-0.0295916099766918,0.01239876492681298,-0.01055086233519771,0.011451152090755578
GAD1,-0.005351720860989626,-0.019485388349297007,0.038381184854341395,-0.08496544535469731,0.0959338894119132,-0.013103772475884484
COL14A1,0.05324004702601391,0.018936561326465606,-0.023124937938411964,0.034673863689226925,0.09400831773566105,-0.03903673520084685
HLA-A,0.025365030852068465,-0.1578614960944134,-0.037568212127442206,0.058158785145393195,-0.058973893125295725,-0.0768616228475583
CD5L,0.06742825067227537,-0.023942427840081975,,0.03037268391104754,,
FGF18,-0.014589325256871498,,,,0.03983355588826136,
ADM,-0.005955328824495526,0.047036177213815596,-0.07299824098426533,0.04937804234566801,0.002290779415321764,-0.03874033475159939
CCL15,0.03927454207242877,,,,,
GNAI2,-0.00714214298144014,-0.009813677267097228,-0.05947387903313154,0.020543637855789186,-0.019452123908723248,-0.06973867135445921
HDC,,,-0.03288045844538329,,,
COL11A1,0.05629088495711612,0.11225233556427841,-0.023700368615539428,0.014656460702029885,0.0454224092773964,0.048528766583640595
NUCB2,0.038811525808211386,0.028714512438904292,-0.061677061804690014,-0.04674086706136439,-0.09437544125610757,0.056753378964781526
CXCL1,0.039591188891533124,0.08455706908704225,-0.03334633728858732,-0.04620006596485411,0.029731687944545195,-0.03774930195460266
VCAN,-0.01614798860513156,0.1001210908598098,-0.026415952807447282,-0.026960080672940423,0.016591771997214667,-0.03840426204725329
MMP7,-0.0012353661108967736,,-0.009515133993581497,-0.019928070202730488,0.012420192433856992,
PTPN6,-0.03678109405453552,-0.021751513954904447,-0.03314708698871795,0.0408134530443045,0.007883144196887031,-0.0758860477949899
PTGS2,0.06965118738460421,0.039002166286417235,0.043270354647938186,-0.022699650090140664,0.01722906279499797,-0.014016358737102752
XCL1,-0.017669043764466492,,,0.11744278077400712,,
CD58,0.03591511794940696,-0.07111285878729777,-0.06292089685710835,-0.011765668515268342,-0.0014949239674694355,-0.022321099899363397
TNFSF14,-0.017803383104102302,-0.025451944290567602,0.11878092026668988,0.09288801096173974,-0.011348651047220087,0.007853865764662918
CNTN4,-0.031300487314036236,-0.019923700798435535,-0.021434570701928102,0.017155383168251152,0.032362337146867294,0.0005682157032589844
INSL3,-0.015828202231462325,,,,-0.020855035249212762,
MFNG,-0.018787064582333278,0.018243917480517017,-0.07604247454999331,-0.01003965036121502,-0.061623270440354795,0.012601211817973322
ICAM1,0.014255435802335636,-0.04200092334246475,-0.03696495698113706,0.04531064294470947,0.0226214101681519,-0.027295665290195933
PROS1,-0.026565896467054956,-0.00099557805750326,-0.023437631358854204,0.09274392103513175,-0.00779093690283115,-0.10998822152647264
CLCF1,0.03465042077195114,-0.0004907311162396018,-0.02192107137296006,-0.01932857376345743,0.04452075016281655,-0.06208271718577029
PSAP,-0.01130372338783665,-0.1179103128039631,0.024248489326288772,0.087206596642494,-0.004500665473711774,-0.02012417834812874
EFEMP1,0.0033161173405925346,-0.05214170369880313,-0.030345959438322596,0.0900883577919168,-0.027747376643052216,-0.07196549531827358
C1QTNF1,0.005095520935115473,-0.056417751925152075,0.040545961506639965,0.030600648479174118,-0.039819205454106624,-0.08895093782743278
ALB,0.10534455881491754,-0.03357476835612789,-0.015960440124682628,0.06452187033864161,-0.029463295318890442,-0.0297127096087407
EFNA3,-0.0016838011123790088,-0.0043991424396433625,0.030614852631654206,-0.042566998560772076,0.004993458681553919,-0.0512539331454315
DRAXIN,-0.03603269601203366,0.07804079705416793,-0.036941717920364874,0.012852688935574388,0.02925698994494935,-0.06784248872355357
RAET1L,-0.012330323260020346,,,,-0.02111202153310137,
NPTX2,0.07944308909265603,-0.022120062841366635,0.02803434792794611,0.07070788812415256,-0.03621755591320477,-0.0535750630054691
FGF11,0.0041435925702563185,-0.009909288813803619,-0.019877484323285725,0.020833688202990936,0.026877626665676863,0.02992446688634219
CD59,0.02444387542959693,-0.06329960549840444,-0.01613362385074073,0.07093215897469358,0.025497870814829456,-0.06414856148036831
COL9A2,-0.0033071426089166657,0.02906971631145659,-0.01849895446346053,0.04523910026704735,0.012303735216418428,0.008177565523036135
DLL3,0.02783363392345288,0.05085130718421461,-0.008573591528840253,-0.0014777064818357775,0.017069534528136945,0.03805307246811832
FGF5,,,0.14028434524102293,-0.019165870122078457,,
LIN7C,-0.03951155165283493,-0.006443738622052722,-0.015668548175121005,-0.024454434325367858,0.047144086267202415,-0.014713275361962371
GDF7,0.008154334880217775,-0.021379548703894222,-0.02273469733310206,0.029186617534060957,-0.018098253054956707,0.03673140732088044
PSPN,0.029692406698898458,-0.004997427050062812,0.008215617765780765,0.0851741875374648,0.023796442586373312,0.022365587209301867
ANGPT1,-0.038790947421923745,0.013614276827246825,0.012424055568197043,0.032313430116405764,0.03898540790207837,-0.04036020339720638
PNOC,0.013688676826421813,0.017740260179820794,0.06778301912884303,-0.005282834637757043,-0.01924576190729632,
L1CAM,0.03178111756167642,0.09518359807930123,0.0975842095611031,-0.05844999558998801,-0.0815504788586825,0.013824469582379272
APOA1,0.03422906015638571,-0.02960780480667236,0.019073333037830303,0.05059119655447566,0.06737519481328921,-0.034643172214712706
PSEN1,-0.05226703881301144,-0.005117944615274463,0.05384222998374845,0.10057682174080515,0.003307789460598516,-0.006219943392158151
CALM2,0.04176973814203317,-0.07273565481284405,0.06406060550550179,-0.0256599562305962,0.040835762835844475,0.13029649581055877
CLEC2B,0.007111499682293695,0.04076310561911791,-0.021915964270002995,-0.04590158317260408,-0.010589037988003699,-0.04070609733600827
NTNG1,-0.008506906451492534,-0.017146528980705015,-0.003455421727389826,0.08086254942906224,0.0036201713078673325,0.028853186312328243
LRIG1,0.04374087167960576,0.053668755163673906,0.006021650109266597,0.06628432963334262,0.08220090621074695,-0.10891638945293426
CPAMD8,-0.010401967251516904,,-0.011497189561064878,-0.004398777433845711,0.05930152605242449,-0.01724440013027422
GHRL,0.023245124237555245,-0.0030056791756171656,-0.02445039510312967,-0.021375425294327753,,0.02539266111146303
NPY,0.06494689599863639,0.04493106144469257,-0.005317366253145614,0.09764531838450877,0.00446744662194318,0.11788989449499691
MMP2,0.030162397710372473,0.05640600066056442,-0.0055820356507053385,0.04511947530474625,-0.025931617413086867,-0.03308440090712787
PPY,0.01180989877450073,,,,0.01190507442088395,
ALKAL2,0.15642272590676515,0.05985901180945197,-0.01303590070510532,-0.04141889644380468,0.02277288991392637,0.10475636177056677
CSF1,0.028186132551211385,-0.05511450934079733,-0.006101712695913791,0.04487709361034618,0.05672944356778078,0.08221618048946687
SEMA4C,0.024876233891636595,0.030097042741443168,-0.05312749263507013,-0.0011577953904487468,-0.011718089498911576,0.055039297671778446
ICAM2,-0.03220733060911746,-0.0030510974340470496,-0.06858694507003417,0.053935058942608735,-0.01750920968676839,-0.03583316028349106
SYTL3,0.05623829331781565,-0.01587185706465987,-0.015292349636542215,0.0255297292985883,-0.020590832803192214,-0.06472633001278708
IL1A,-0.020208710020125538,-0.005386135469997696,-0.0052284679955442335,0.0017206430749237614,0.01776817871748095,-0.025307683685076514
HLA-G,0.05459003163350704,,,,0.04714997332322095,
PGF,0.03977214753275265,0.003719806965484464,-0.02007464697726567,0.028933508594069686,-0.021171537693493794,-0.05423116020742246
LGALS8,-0.01068900858404108,0.007338307161538545,0.029743874535734544,-0.03632326750235878,-0.00617635709231674,-0.04737543722736363
DKK3,-0.009280158947678174,-0.06372529410097097,-0.01854191268242527,-0.008334705462123244,0.016565145879216373,-0.022375628741563645
COL16A1,0.008107810452193467,0.0300157885130147,0.05141774527824201,0.02002193845505722,-0.02404184654464944,-0.03093139858004403
TPH1,0.034207208575867516,,-0.01366725772990434,,0.028863118188861704,-0.048725003080461744
TNC,0.035903003088393046,-0.0476610765757477,-0.063600351961878,0.030355506284204147,-0.08672903161464651,-0.08934810870527364
TNFSF9,-0.024772891819236347,-0.005637584772633691,0.050099870954640024,-0.013921288741727968,0.01643577375488579,-0.0021088901598560277
C4A,,0.021350935384670207,,0.0012034916565086295,,0.011314337727723656
CNTN2,0.004134552228224552,-0.06275839968992845,-0.019612745479716642,0.05157294002676968,0.032251312690176004,0.03811553925727858
F7,-0.013591044100850241,,-0.011497182878513708,,,
LUM,0.027739838088990106,0.0010823042150328763,-0.04232341227766283,-0.0017154960092505374,-0.03730921435021079,-0.018531576815940084
BTC,-0.012330318124044422,-0.02646270034372731,,0.047394032961399574,-0.030841234566708918,-0.029354630749043535
APOC1,-0.03594423717478443,-0.12441608690408597,-0.037312684717162634,0.07078486145412761,-0.03604489602843579,-0.04882579530124473
PKM,-0.03937269767547507,0.030633160705221853,-0.030096972282494933,0.0287633896039148,-0.023893685168322267,-0.03314570704155505
TNF,-0.031714233753288405,0.02447545257827,-0.0168735424884955,-0.04176222715220971,-0.021112027291409995,
GNAS,0.02210371075407556,-0.015189163012977977,0.00758427506222104,-0.07887474289292723,0.0059617544483282145,-0.06936981854638567
BMP8B,0.03240462934558063,-0.0012244605644212924,-0.03656154273121451,0.03363972350659299,0.04330277533180752,-0.002832945847041231
LIPH,-0.013931307841686443,,,,0.0465134539870301,
CCL28,0.014348465696117158,,,-0.028649980748685272,,0.061440807550108285
PTPN11,-0.018597734422483466,-0.012339148522062755,-0.018793257907135315,-0.015340676174893363,-0.0004988508597276573,-0.0009052494477248319
ADAM12,0.06387844876641383,-0.020137724268234874,-0.014573870861188071,-0.049203408706303506,0.01935802031756314,-0.05428382728971161
EPO,-0.000468497756737878,,,,-0.024446105153067218,
EDN3,0.08956560917516625,-0.038898449873984255,0.018143049409997968,-0.03432391151394259,0.03187131467717842,-0.038984651903064674
CCL22,,-0.02137954818617993,,,-0.02235558885447374,0.11375644622497888
CCL2,0.07851120583240508,-0.03043362581329931,0.08044177412074735,0.01751028442679306,-0.006514308826463678,-0.003549247768442749
DSCAM,0.021501517866039415,-0.030841847328947805,0.06034449910548577,0.06582905880648825,0.007567920975085102,0.0872416683558245
GPHA2,0.0060972854791233955,,,,,
ANG,0.0320368979606954,-0.057133842630980716,0.010207804908071329,0.011584156467526929,0.05294633790553207,0.07379105182610994
FBLN2,0.03795276399128771,0.029552716694228532,0.03785571016341626,0.14820423009375847,0.006340347739941278,-0.011084211187260147
VTN,-0.0008476716486327768,,-0.019380499345256267,,-0.017190008326162524,
VEGFA,-0.01116252802053998,0.06407173098228135,-0.009908683690415676,0.03680842279370532,-0.02616565479719336,-0.038495497455602996
F10,,-0.024403402016471995,-0.01869466454481724,-0.03147460546302813,-0.029358963861530436,0.11202832812145333
SERPINA1,0.0020808280119676303,0.014189103743244823,-0.024801417181457452,0.02742681796543203,-0.018126629675894557,-0.03732568101325067
VWF,0.0387436314865925,0.009493398314162748,-0.026536271833959926,0.069563085694876,-0.0060093888203455225,-0.11267518199867396
GDNF,-0.021817437218264592,,,,0.01980193651186768,
VASP,0.009472592949676928,-0.029639535533086386,-0.05960714918752732,0.05352336481703431,-0.06547979453148453,-0.02219620598502162
ADAM15,-0.03383706230957668,0.051609742876076795,0.05005260853087012,0.07843911247729297,0.0076150762620332355,-0.00514948164194379
WNT2,0.01853102534996992,,-0.002751827255945715,-0.032448219671388646,0.023575544158867954,
CALCB,,0.012417150637341673,-0.012709208484607399,0.2026834742168122,0.05455468083043592,
OLFM2,0.021332886813730113,0.03184893680210854,-0.014940966576581173,-0.001972964999536204,-0.05389873247012662,0.0006641245731637645
MFAP2,0.015744071999362688,0.01920173189461941,-0.043016160978388326,-0.025253486407319364,0.07546128218182399,-0.004208665719898604
HLA-C,0.05559395001343653,-0.06975221010005718,-0.009406167216636445,0.07179774458625468,-0.06011909858031704,-0.039273040130124455
THBS1,0.01716008272820821,-0.035027790644876274,-0.045451059198210804,0.019815761009932778,-0.04595627015777654,-0.06842358331572727
HSPA4,0.0015459123692682345,-0.024826795139004588,-0.04576505769511175,-0.01477909474275446,0.016795627629917032,-0.008882897211912134
LMAN1,-0.0073733794197771586,-0.04871802465209304,-0.01960714057627412,0.044847715214817854,-0.012867916137411853,-0.07146565118943826
LYPD3,-0.021252754293579625,-0.019707494138875164,-0.019715585872879676,0.058460417112754376,-0.028374712719946668,
APOE,-0.05633786587392173,-0.1486325075928089,-0.049779704703044526,0.07635277298059182,-0.04270629801231841,-0.12594838445978918
SOSTDC1,-0.008953478450975683,,-0.009761884647675202,-0.020729860511486693,0.09974631434266124,
