,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PDAP1,-0.04463103934633147,-0.0332663524570442,-0.04509590553866118,0.0460902957927053,0.01046499875587079,-0.028996785389381302,0.0055805127442504834,0.025263808243177355,-0.06515070379741882,0.06764952059185823,0.05143754071533672,0.11091442131107379,0.020261131047995835,0.03826932533339849,-0.04933090702860755,-0.044250472592835675,0.02549618124059764,-0.00034647741718305696,0.000926217974442776,0.016167528622787957
QDPR,-0.029059895739480653,0.02943266820043058,-0.052137572308100746,0.011284103673919327,-0.028334759463657534,0.0075723883787414065,-0.016681675461146173,-0.0271179418196397,0.03200671181333913,-0.040156082175064285,-0.014053227908397916,0.1128213852797633,-0.09579262087940915,-0.17058764917096694,0.0056320160118452645,0.04219108402089076,-0.07778039146116011,-0.018077388990189163,0.03724440190476333,0.13972599545795933
POMC,-0.004051210285753461,-0.02184769133995957,-0.021421401877141744,,-0.0034054733765729083,0.025300650325996824,-0.03222086394646996,-0.039950060829127124,-0.03241794009208399,-0.04077676783616074,0.014401904600905532,-0.01097343529125378,-0.036819629093539495,0.019473419643666043,-0.007048165866973256,0.04094900645250794,0.05070605109328831,-0.01835089699679567,0.048040603371140994,-0.0010796544983744892
CCL18,0.01815030963178292,-0.012642280263297717,,,,,,,,,0.024231526306495037,0.0683417185391005,,-0.04107403476447127,-0.05308346833436742,-0.026955864546348053,,-0.01763014191772322,,
CCL17,,,,,0.013794055282630318,,,,-0.01422067076934355,-0.012849172305436567,,,,,-0.020579455689057682,0.07961957268113191,0.062378291443590556,,-0.018911097011821313,
VEGFD,-0.006276686380412185,0.12710264574739022,-0.017267650733020584,,0.03355236559178142,-0.03320064610246933,,0.03183617444141219,0.015536584421619034,0.04862952398897427,0.00442062107963143,-0.012611159056247054,-0.019103303293660518,,,-0.02394272993590772,0.014897705687478122,,,
TNFSF13,,0.07292271757603855,,,-0.019084578045561126,,-0.011844248485720209,,,,,,,,0.014633533018536614,0.03949338371833419,0.05165887617490202,-0.020962259739037963,0.0099416262707523,0.07411150893008163
WNT5A,0.04979058265015507,-0.03303411127163434,0.07084812201371131,0.09059696050341051,-0.016300129722665414,-0.01560981059167552,0.020390893375912666,0.07319142565822062,0.004955206231550814,-0.014689278064457623,-0.017976212209483047,0.048549889846298634,-0.01963223226607721,0.13828094317490036,0.0649221067171608,0.07210916788041845,-0.0018167492743443314,-0.018521511381400256,0.042232354579704395,-0.07856672694034675
CXCL8,-0.11259217433504211,0.004443489584176018,-0.016168404660100694,-0.006446438073861095,0.03512263614271292,-0.0049389053535692845,0.027803995290227833,0.0411672663820634,-0.010181815632280494,-0.016631242166757768,-0.005084346745014394,-0.05871548102093225,0.07774414953178924,-0.048525865395560364,0.036311097963394844,-0.04517913549474857,0.025476645846245427,0.059216056207617586,-0.02533069301764675,-0.09488283627472326
GRN,-0.12047460375477587,0.0021560332165542003,0.005974503532069599,0.02864105841554736,-0.015959839248087467,0.026036546735473214,0.09144025676532569,0.06651494628960332,-0.02422556857763738,-0.03601379747890638,-0.003242715899698213,0.04989737409111925,-0.004469783963444474,0.059969295925322914,0.011297224329189618,-0.03765546424872258,0.08733177954212026,0.02051798798408499,0.0769847471255389,0.07711943317288811
MIA,-0.04070642371015387,0.03503920440709826,-0.015356640986377922,0.005668454723921124,0.0037276643628269377,0.004483395610055143,-0.021416685558307603,0.0665399309097094,-0.025451894015377143,-0.020311052731707437,,0.022389047663398536,-0.028322545531136695,0.033184010806032754,0.08940714049461083,0.03961463453835146,0.08678907157126457,0.04717287733723068,-0.016681787537311435,-0.022689367093562972
COL4A4,0.006486491457367513,0.0028912035982680624,0.013045823568983688,-0.059072837490766424,-0.03448845540108,-0.04663016914589535,-0.011269279150339177,-0.01562841733101438,-0.025288215132020862,0.033387928636638954,,,0.009871356981680365,-0.02267896676391088,-0.003571706704309375,-0.02762589110540266,-0.010542379341421852,-0.037621300157282385,0.05700899147596126,-0.041530952151575595
TAC1,0.0012750292393972989,0.09056030385105195,-0.021589705426951062,0.08154667549405731,0.019030534730461603,0.0383469319556219,-0.036251192753759216,-0.023236861986339816,0.0341633182792638,-0.04374393926084522,-0.052797797068949305,,,,,,,0.004209652646263797,-0.024860559983320877,0.006891020604760841
RARRES2,-0.004889694435326183,0.0015821634609375032,0.005142716727556837,-0.038220705693892215,0.06234746858127389,-0.02917526278572794,0.03562707323890053,0.05082219913889999,0.03371713115883995,-0.031087346395739436,0.046124084401062006,-0.07833941236197295,0.03993569871792619,-0.059297963255996004,0.07313999420834966,-0.04489906997587133,0.02141401865011297,0.03169997761879971,0.04912313453011409,-0.09574075283072692
FGF7,-0.02483738186625998,,-0.01948973677780356,-0.00577479597974015,-0.0429581665619077,-0.005071180321319631,-0.008570914284457205,0.0383368963033427,-0.00484580558486369,-0.07082808728160214,-0.0022803780833178617,-0.03847789501074225,-0.01554094911476372,0.05959597678431159,-0.047691653638572896,0.048341013754552575,-0.02172647776078306,0.04176838297847214,0.06835259417495214,0.06404659051689639
EFNA2,,,,,,,,,,,,,,,,0.05063532946662142,,,,
HBEGF,-0.09664314239275484,-0.016307328622148478,-0.014954076451809135,-0.030757263757084922,-0.001123930301272459,-0.0028970292008482098,0.0006847089980964076,0.009549143288012079,0.019199700437905014,-0.03263302956546671,-0.03357306724759612,0.10754028442390855,0.0036038107208753753,0.11267073123679171,0.02857373538500828,-0.010317071547059468,0.005242775144802224,0.06309334990064003,0.05523291340377734,-0.0325929024226419
CSF3,-0.047182579995638955,,,-0.014105543012164119,0.021021139006722818,0.017906607179306974,,-0.016534564726533297,,,,-0.05211975828913335,,,0.02722129256777785,0.008719851819538773,,0.0004842227556129393,0.0013314252322414871,0.028038588209161552
PI3,-0.0558948019175589,-0.035269510673604385,,-0.0557379634849735,0.005992674250614826,-0.029214828544047142,,-0.018618138114709255,,,,,,,0.020737641355202847,-0.07680386758568343,0.08580393848281545,0.07712339128522828,-0.04325883186496242,-0.025655249900377628
PCSK1N,0.06164962260921485,0.0014242689325841829,-0.026000179520517218,0.056580540054298474,-0.08242468413111677,-0.003928450907762195,-0.010611208208211716,-0.031959863192417164,0.07595591832278306,-0.012553245214124462,-0.008582345463750495,0.10321125057495455,0.08133295510098662,0.0250293688039522,-0.05505906817631932,-0.015148245073241478,0.04979324525706673,0.061538352425799185,0.03420377346711014,0.08123357216895574
NTS,,,,,,0.0689419937949511,-0.01375722937018373,-0.020322969014266685,0.0045292399491964315,-0.0159644477261039,0.009272980649926413,,,,-0.03856174827962396,0.031207998394594316,,0.045129248930803084,-0.02948468775529647,
SFRP1,0.014279858591299223,0.07283480591345955,-0.006043830225536172,,0.0012461055077349456,0.001275845730697527,-0.032896712459473544,-0.03844628944848226,0.04669169760099502,-0.024347488393942174,0.05390034113135087,0.04845070404151595,0.04138109297165413,0.033606498375367,0.02700187056206505,0.012792651235414442,-0.006109631535699641,-0.02212430601535631,-0.028799538309606097,0.005740091054746517
CXCL13,,,0.01633011739445645,0.005005980921496911,,-0.026692810777721093,,,,,,0.07118932899086929,,,-0.035379793293770626,0.0770178939617703,,0.031007563956969252,,-0.005995081143103419
MICA,-0.014636583528509831,-0.008003151687454933,-0.013157512865931819,0.056832916615894735,0.00835200773437875,0.057651854783083954,-0.029200170583282073,0.04964546943000389,0.07241826531562472,0.027504332519665747,0.012293526939418367,0.0490122137056042,-0.0033333116264109438,-0.02926503431342795,0.04372915012042197,0.031727157932991704,0.10091274116032227,-0.011124165454442425,0.10427902209044723,0.02315942637932199
TG,-0.037612047152189194,0.040560534672795696,-0.016393588042914638,,0.018170874801935275,0.007767824103523422,-0.015879469281479514,0.11724499981552569,0.06731704941583548,-0.017620171441328825,,-0.008327826699084391,-0.019495795831062483,0.09958293025869452,0.03517838005993541,0.002059189354914296,,0.04419253585972026,0.0803751535455552,-0.03904969226195719
ADA,0.0065613227261992505,0.030227178926950798,0.006296021230881352,0.0028949352996359367,0.0003687599944460466,-0.008440045092334692,-0.031022103058220174,0.0677234518692338,-0.0066670635669234335,-0.007194880530541386,-0.06064183792238179,0.08221873589508064,0.011822761012002516,-0.06442946928129811,-0.013174707897734806,0.12460486141965833,0.08584433823866656,-0.02089662626019327,0.017227820408314866,0.02530178402533104
LAMC3,-0.04872570939645265,0.016439715727367375,-0.029152188385238607,0.12599360030706788,-0.04060064672349449,0.10320397044244023,-0.012419248281229292,0.012151265042970478,-0.003153679633281356,0.0009461182317535812,0.05288086197578085,0.028464430822700473,-0.05210082367420634,0.07203842960586429,-0.0317166427371056,0.08340952023991986,0.06452368753012215,-0.028865656432061015,0.002174435335443159,-0.020980847090695903
CCL7,,0.0937344008844971,,,-0.018835653192266946,-0.010292548980159293,,,,,,,,,0.054303843817084495,,,,0.057534952458356936,-0.05861597717773775
NGF,-0.027183225571025718,-0.016989338189397574,,,0.07535964809002202,-0.011553721178807468,-0.015153272838520882,,,,-0.019176915872317898,0.07655007394413423,-0.09498638419197378,0.025110814581828924,0.0119116848483548,-0.022450084062845627,,0.044660524863966516,0.09952674960170788,0.024135838287086167
TNFSF15,0.034936637061611764,,,,0.007816683274147756,0.04201440596958035,0.021583341724120488,,,,,-0.009073295054058614,0.029049543775550878,0.022736464720625318,-0.002054459445009117,,,-0.01661892526998425,0.038776006263353306,-0.04834909008499566
HMGB1,-0.03448043627946462,0.02805860793496217,0.05088022672353571,0.028304474917220945,0.002397365728960737,0.029085464909835372,0.028416968465702696,0.0367859118243494,-0.027747691760463992,0.024074730163643476,-0.03243383706376171,0.11044375967151988,0.02311842303283688,-0.09774630334481116,-0.038046136891664584,-0.05724281780806663,-0.03209990624315396,-0.03112092480212481,-0.04542603836935666,-0.007501586101061251
ITGB3BP,-0.052728455757600136,-0.011158203280591252,-0.012231263711557597,-0.0014332159108092258,0.05736591934659257,0.006625367510832559,0.032750366023106506,0.013473099856830147,0.019205566516636866,0.006760226251423577,-0.04194790971803387,0.039677065854077195,-0.035471067684850005,0.11648839397373595,0.03511777474969749,0.022755388205533345,0.039647695239596346,0.012392882781382258,-0.0012483264387362347,-0.0397960227086461
AANAT,0.017572113060523434,0.015165678871585176,,,-0.004168268229116257,0.05319770652562009,,-0.014914624840410241,-0.008523338768576878,-0.02031105386146005,-0.018029121196057634,,,0.03070361634430514,0.03579983969682582,0.09073951214080667,0.0018211951747972015,,0.09122572941009334,-0.026674501696649477
RELN,0.004052687126315114,0.03665569128695514,0.037837189510668015,0.010842776675382467,0.02146986288002626,-0.02832375096671737,-0.047357286597920864,0.035641502861823576,0.023224022264846173,-0.014603319600407463,-0.029882019791771016,,-0.028139951405183303,,,,0.01792099192362234,0.05478742653694945,,0.0023256415217360617
IL15,-0.04780310355756438,0.09486494194589955,0.009871015522243554,,0.011846662544086091,0.006217168328636073,-0.013092263604653043,0.06423168005815871,0.05670052884718149,-0.03700249715749351,0.08423683645751316,-0.029273868607922058,0.11039919947661202,0.010311659822953841,0.02659766550001984,0.11839751825265257,0.02803769658423497,-0.04053867355516059,0.06011850114124052,0.017274111390817904
UTS2,,,,,,,,0.0032202676453487976,,,,,,,0.015298464257873779,,,,,
BSG,0.12104376995761677,-0.0317481164536638,-0.003780439981127843,0.018852142425777523,-0.008535361605906821,-0.017960030071162092,0.03715751872089723,0.0058914831744506695,-0.02223304547207752,-0.03944082388738316,0.020223097389422854,0.008411724898011879,0.004702745131943783,0.04635124606932769,0.12927642679789392,-0.020432822228399924,0.11897956956082571,0.0482905110904613,0.09626268165179264,-0.008173216096111725
ADAMTS3,0.056097734276773184,0.08479329612254766,-0.02880472275285535,,0.03417127559154319,0.011147463032564855,-0.021087849240086397,0.027892702857895562,0.019192580536086155,-0.043589342404544235,0.028207641410421515,0.026977434058477325,,0.07184157899185478,0.041728347443064764,-0.02644539070709789,0.10765879064455439,0.014142811839690614,0.013869540450730388,0.0021630077148768224
CD34,-0.01644361023306987,0.034000029311424707,-0.031146279586395147,0.1455560291166227,0.010243456351932688,0.05904624438568632,0.030016794629621018,-0.0017361933873088725,0.03234914517230847,0.01577298312194077,0.044609363690309004,0.09683763948141814,0.054499844214679835,0.07009546782420063,0.04144948499027896,0.03392550033586958,0.10501599543428572,0.0013298311707675623,0.07856155833818299,-0.025604893874990382
CCL23,,,,,,,,0.073107706758113,,,,,,,,,,,,
PLAT,-0.012190501253795475,0.031336263783494155,0.023506368918209175,0.09197599021350623,-0.019121714699456255,0.018779765516344547,0.03852095538705838,0.009106480570695534,-0.027738145001621823,0.00028253279358993454,-0.008032400181240348,0.04302009217588885,0.019528675649829543,0.08594598538493886,0.002114716437154939,0.04973721784970267,0.10143716766595907,-0.017728456865979753,0.03492878754170815,0.025884723345210407
NTF3,,,,,,,,,,0.0025031608884355156,,-0.026752905652705442,,,0.02337706605649918,0.07132484086348333,,0.0021833058267652235,,
LTA,,,-0.012055896175775602,,-0.024141159101628056,,,,-0.02133125232684109,,,,,,,,,,0.04115803553645818,
CKLF,-0.0310269945187579,0.01317577368411604,-8.811162435186636e-05,-0.00878439482390062,-0.03221405997044239,0.00030022818905777365,0.027369221542939644,0.06171510322265249,0.0007310695117728875,0.020757666372022858,-0.049082509540597875,0.06071634955495145,-0.039892743853289336,0.048153246774641716,0.02067865308808863,-0.01009517231209453,-0.019000352028543208,-0.014287748541451928,-0.013680342933843662,-0.036662035205549115
APELA,,,,,,,,,,,,-0.015096820062088026,,,,,,,,
CD24,0.014420881741181625,0.039433300048648916,0.07015702578849393,-0.03461583737891775,0.04567327657737737,-0.0013732274133969526,0.007734502025818785,0.008631107021494588,0.04062483995282865,0.04866800026340957,-0.0226823756963117,0.13520907410983518,0.07373427796716775,0.1563148062940291,-0.0019557190911509395,-0.022971708797054735,-0.06074243373082278,0.00954875228837373,0.031606272595922066,-0.03483793993933752
HSP90AA1,0.05335135346925085,0.04088953413184844,0.06640674632442699,-0.10283203679826503,-0.008032005842915739,-0.01347266787802196,-0.02500880760121552,-0.07317433544152493,0.08184224501298519,-0.005667956374829292,0.0332539065312447,-0.019321830827610676,0.14255875087343978,-0.06665745111268594,0.03933423015764297,-0.054639409414031705,0.012724287242305773,0.03593698539111311,-0.06180978978118618,-0.01368959736686047
BMP4,0.09350257347082039,0.04939745742450427,-0.012779956663024597,0.00022478432906391363,0.024188529964689728,-0.03187415604095299,0.03431198460113828,-0.012415452381649759,-0.0009882501117941243,0.09921652619552343,-0.028756839519368974,0.011299794575941276,-0.020690476161105142,0.08609764577156405,0.04239618580181438,0.022302467934077523,0.05800483734434613,-0.043203279202002995,-0.025956502740120964,-0.018124039033152663
SCGB3A1,,0.04165189812735581,,0.05465395086133472,,0.041325540246596904,0.006136047955458576,,,-0.0171325725882521,-0.03173629871856325,0.010651605577653739,-0.020400739881401835,,0.020737827774970626,-0.004982938843324636,,-0.03451226378316962,-0.03370883791772952,0.056147319789124954
IGFBP4,0.02625886419933318,-0.039597330375613936,0.02371475839887553,0.004189563984059651,0.007417245351908507,0.0013118066153288107,0.04709046263472465,-0.008393952744145736,0.03011078286192437,-0.009861987542790128,0.0495621803285405,0.1513184877983001,0.08047561921267136,0.04904618011242695,0.027715324018317115,0.024697098742179246,0.128165110083395,0.0024854642825831515,0.07455748558377222,-0.0033697669050207846
RSPO4,-0.03320709696190989,,-0.003164032628032122,,-0.036952273545826544,-0.028017382072211133,,,-0.0021274353233936487,-0.017132570082225792,,,-0.03404190972449623,,,,,0.08851281117353482,0.07244977508380046,0.02750773954664842
LEFTY2,0.03323211570400078,0.034846923742334265,-0.012203960923538891,0.02772420075333017,0.02751008094087006,-0.0653430173034259,0.024000332446737507,-0.023150055076462308,0.03987033229022877,-0.01878607263109654,-0.019176915872317898,-0.03752859885446045,,0.06205462577604315,0.006773751285676246,-0.026165268356325194,0.1926188987161774,-0.031608320081395774,0.041128342085935805,0.005085527869526702
PF4,,0.008742371714238112,-0.010966476139537069,,-0.0164337363257581,,,,,,,,,,,0.017987897734422026,,,0.08180784285640552,0.012550213729400041
ANGPTL2,-0.013954242683119476,-0.0202769544589107,0.01622521656468159,0.07610370643126844,0.04368691778467006,-0.013652633063654353,0.048130082995311234,0.061011425741335785,0.03792304736040485,-0.03492952897927348,0.015900885297371447,0.04578776366334097,0.015080865055854056,0.0029534554795457167,0.010147476834589697,0.06584941345048902,-0.008068653086293183,-0.07163226184740469,0.0268238913314592,0.02057028346292517
LRIG2,-0.005825703860578449,-0.023669444976889973,0.026057566482405498,-0.012587413592756013,-0.0022795999867516775,0.018255558042200918,-0.031100657881323716,0.02890390785298958,-0.0015872340113121924,0.014522012433149068,-0.034470341357249946,0.048397074210783195,0.029312347107376745,0.12519411665203653,0.004915995192367613,0.006949625155530819,0.025868809223369225,-0.024221297560380144,0.027702012962224486,-0.002057744787929359
ICOSLG,0.07958872839231136,0.06430209574833615,0.01388748602448038,0.11374870364370736,-0.043164868188105554,-0.030206309787827602,0.022911472720161544,0.05286966451777158,0.00570420684083951,-0.014688548197971848,0.021885010771751517,0.027158657546295508,0.07322341520435362,0.0842466954504314,0.032348617469132555,0.010768462838594511,-0.029836816438959444,-0.0076717440073532485,0.06371451765887878,0.06330524236652495
WIF1,0.07453360391790703,0.016558814755446752,,-0.05634365804655793,,0.03399036229919162,-0.03402622970015061,-0.06725129609290362,0.008460071534421664,-0.03223994967727626,-0.01666745149013126,,,,,,,0.04878795871319104,,-0.004560167010541713
NPPC,-0.06777085709496061,0.05353526867450478,,-0.005437043712674931,0.06761445756913069,0.07917239558278436,-0.006277705898696253,0.01228848291996668,-0.04687779065260322,-0.023810079710525154,-0.009954346012911052,,0.04976479082469993,-0.05122499032396443,0.06602128757697921,-0.028566366386955068,0.0711805661835887,0.08490234542225697,,0.024317805464495423
LYZ,0.0646860347445428,-0.02853745901375866,0.00635139883037266,0.005215249118113851,-0.04694938489911432,0.0006458870100864595,-0.027125423671224152,0.009858121874400062,0.006997056864720738,0.002359409759619826,0.005789527492976192,0.008749016987823969,-0.0469275830553714,0.08051851521567871,0.03651829732598251,0.04302534224499957,0.11251466985931667,-0.026890472973765286,0.025415663936864737,0.004643925804374641
EREG,,,,0.05195505985548655,,0.01377903874800364,,,,,0.06214245507264417,-0.009239500736600691,,,-0.007569019380604781,0.014698637286452605,,-0.028948976557784056,-0.044868882648487915,-0.030335023887662276
SPTAN1,0.044044651301527016,0.019118794575623477,-0.04452374087136919,0.06698076950125079,-0.06418740356245786,0.0453615256092545,-0.03078338178981213,0.004623845256574984,0.04390484228379452,0.019931720341059337,0.028840424973191968,0.0968144791454258,-0.013151171227929881,0.12078600095066097,-0.011179681235931296,0.002568683429571894,0.0795105512086691,-0.019825005089957114,-0.021172067943324654,0.12281049195645934
PTH2,,,,,,,,,,,,,,,,,,-0.036963383091039685,,
LIPC,-0.0603311682978323,-0.014626775615042172,-0.016505132688642583,,-0.01962810500972507,0.04701169138574946,0.05167971153998269,0.0803946367405297,-0.014231642694268735,,0.027957468045490593,0.13058052907761744,0.03130656195951838,0.01726070428281696,,,0.004595537230286185,,0.19003557976453395,0.007416224590560128
COL8A1,-0.09682299697219389,-0.051121221044165284,-0.012063600266338757,0.04558312105165627,0.06535546586509668,-0.010204953934264762,-0.005276831550788349,0.015410755610282816,-0.020861859299013092,-0.023300871196435227,0.04534933635037886,-0.07677644481214495,0.02791846422645805,0.04453756670957903,0.015523216542394316,0.013071781475465487,0.06901435684449399,-0.005374425309155731,0.1333783988710725,-0.042352387713619453
GSTM2,0.01007857759107618,0.005000730444188431,0.04475307458956405,0.005270657549262283,0.04979737235635344,-0.019167576106059743,-0.011071271785216498,-0.018695177996938202,0.04194398510485839,0.057489791400504996,-0.031376739866282796,-0.01993848627960656,-0.02369625248903912,0.038732953601679734,0.03683025473439852,-0.012087489531575063,-0.01326358013678324,-0.000863266666765728,0.0025845684993910825,-0.04671508509604657
SPX,0.11172130494126542,-0.020323112087981186,-0.05449167495903995,,0.024834962854824085,-0.015688808373244007,-0.02451666773288748,-0.023485875545379866,-0.01022146183207288,0.03395961246644702,-0.05963981252255345,,,-0.01822413168712938,0.012814095388746385,0.035864823526585224,0.0002442516160144763,-0.005026057251624807,-0.014762954839159792,0.09668845152061478
MFGE8,-0.01256603961615343,-0.020599282145434168,0.0098025198647704,-0.027719351031581452,-0.016755794027253607,0.018070298092409856,-0.0006929935137108876,0.006720864458198558,-0.011440818053675597,0.019381132660137076,-0.003994706233490799,-0.01844519557529644,0.009687952743069503,0.01763080193237821,-0.02257101647809616,0.05888000022376055,0.05114342485457817,0.029075650392334965,0.01211207146854727,-0.0370707355703129
TGFA,-0.014258289297377784,0.06838345902658882,0.054462312926016124,0.006059505437540297,-0.013850938651733452,0.04793391961692715,0.011317416359106337,0.004734357108980883,0.025915843335272342,-0.05717170919537144,-0.04245450431441235,0.022295179399084472,-0.07988188406219285,-0.007003086127088831,-0.009418861137053007,0.06296315593493962,-0.02213883258640441,0.012763903011587476,0.03199643186177121,-0.0136747285394051
SLIT2,0.08778906100035833,-0.023493413263737845,-0.0050211888506773794,0.06278051343199077,-0.007763145117654686,-0.009997169934105161,-0.02242564165326562,-0.010427539721077963,-0.023669047475562054,-0.05914555535012132,0.0567982705604719,0.0038301943743321407,0.006454728341496219,0.12715789702000432,0.07132826974495778,0.015055299949024112,-0.04700854454664972,0.042144610666784044,0.05528802319288517,0.003537939149956101
PLTP,-0.03847423532074871,-0.006019180654364539,-0.005434963619899451,0.07404278468765313,-0.04757032612972458,-0.005092109340158635,0.014860015339189328,0.05291212489873855,0.026800673464629728,-0.01134439045499251,0.0025385031758620893,0.10827165601536243,0.014659716904280043,0.11444818968953126,-0.03402085194428191,0.01784378465370096,0.11476539500648586,0.004995753820055389,-0.0345514910103942,0.03644003133037689
APOD,0.0020165528873337204,0.01554627758122109,0.0021293381421654397,0.05005955104168588,-0.009985368119863726,-0.03458431995737214,-0.0597000427824075,0.04864319628403655,0.029882662994765313,0.0004124147273463543,-0.027381705203414094,0.10272703149962102,0.07831656727301689,-0.188727537109964,0.0037907867810045024,0.09701793953664334,-0.09311183569211773,0.07360557197480638,-0.025123837923100453,-0.001517798875818518
B2M,-0.10634824890487161,0.042109037527892385,-0.02396025896458475,0.04098145738673458,-0.001269275464889325,-0.04321183082540342,0.04353600959778958,0.05782257144732519,0.027134030690501798,-0.019638451409789183,0.014737383086371101,0.05745531724181491,-0.004107959525716706,0.024378435720713833,0.0567499259118724,0.0033438174826933265,0.10451659282675996,-0.018801004345335555,0.005346865279196385,0.058433964220789725
OMG,0.057207306343502067,0.04009899650294304,0.009426428581765052,0.060349405911984254,0.013579315094361765,0.01111582564598022,-0.03702226626697668,0.028095802296585187,0.0549105532222572,-0.013614075340379485,-0.069707481491251,0.044084013344550324,0.03744070581319426,-0.08377500292185185,-0.0639662094304697,0.09481168015089286,-0.08518779226605136,-0.057769254906020855,-0.055702489711904356,0.10367317952111581
CXCL3,-0.048480712678844594,-0.016754060006224817,-0.02254603128295099,-0.06387062856423506,0.06036199498870247,0.008489802763373541,,-0.01958218945787451,-0.021100388656034388,-0.01832822856206277,0.05123849508567705,0.0743096356717739,,,0.07558214709723805,-0.009309891987688034,0.14367018750645694,0.013356620686455293,0.014306435127245902,-0.00041020530257492027
CXCL10,-0.0072968712784105645,0.028707538221064248,-0.0016217772274844295,,0.03790175178413529,-0.0560492337324176,-0.017895641151441856,0.09506365113291476,0.06280760632107936,-0.02784192065999332,0.06183469621678037,0.025599317154080894,-0.04302810283250235,-0.02456607439825632,0.07795082142289092,-0.02797584011939892,-0.04318923422634099,-0.03175879329689974,0.01024512503011019,0.01741499371503488
RSPO3,,-0.01667315204295453,,-0.04134874202302393,-0.019084578672287418,0.06656595577287695,-0.026038951583524476,-0.024490604826628588,0.03745732199235862,-0.015762191223630807,0.008415271505352482,,,,0.0900851847005555,-0.007045299779436783,,-0.0045808350433806455,-0.021173124010503745,-0.014668161478571782
CORT,0.02694945123898416,0.01882741895946962,-0.019585431937578147,0.03863420022520434,-0.008137852493246178,0.05326296168746856,-0.03012131308999118,-0.04238647862857898,-0.014012920363658976,-0.014786908678082862,-0.037075094211274744,,,,-0.03517016340522943,0.1308844384931897,,-6.51763832467728e-06,,
