,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CCL17,,,,,-0.023981164012866346,,,,-0.03461421033919995,0.025021560161244533,,-0.02927039773831043,,,-0.01985593144667953,0.03722536007298478,,,-0.02963754297554677,
VEGFD,,-0.014545196130903607,-0.019721822593507802,-0.02289014440242324,-0.018924429185476665,0.07739488447276105,,0.07561808054032651,0.03199176353181956,-0.03025294343654344,-0.014620404750111097,0.012489764849736648,-0.0378305500192994,,-0.013754809786981502,0.045612497198418346,,,,
TNFSF13,,,0.030871094355750424,,-0.002126896289768502,,-0.018718599914620472,,,,,,,,0.054042950130628056,-0.008906404151183246,-0.019622221226350225,,-0.0041029104173046105,0.021508476780860934
WNT5A,-0.0220598977527694,0.06091532594393914,0.062410624867447195,-0.015650237596943298,0.02253785393648022,0.03485897752272667,-0.030060622292941173,0.22137027273592186,0.014209792269055126,0.04556914294271969,0.05011259357613203,0.05511814062175984,0.012599855314632572,0.05193526480693225,-0.04676704976719696,0.1281442503795145,-0.04536536707625932,0.020062697930787986,-0.02787633322754254,-0.1058213897753994
CXCL8,,-0.16891594352106937,-0.036655365893609085,0.05426030686622959,-0.08735891358673811,-0.13052218641192356,0.0021450982294257,0.08705959132883181,-0.020322136507269023,0.007958709607966324,-0.03811890490591145,-0.07065585184364914,-0.00751864296185129,-0.01937115046022221,-0.10211820443997423,-0.002705262125999934,0.009417980243947249,-0.027337907142634624,-0.028411864114107406,-0.1801844847356796
GRN,-0.03878656321138382,0.03993895508107443,0.021941841928469583,-0.009796373694435737,0.08376526576261972,0.05327550846208109,0.013646376281219114,0.18261421229407665,0.05245820750198979,-0.01981403099829064,-0.06416822527826702,-0.003589848525270347,0.07590986082690522,0.058575132386096976,-0.010961084881043972,0.06161639095160904,-0.010066199126352737,0.08939183902532401,-0.1801022217589479,-0.12939780450188312
MIA,-0.01192565606371622,0.05007665121940875,0.050817689384734986,-0.020356893659087362,-0.034065740403837794,0.008727442171618822,-0.0338468387375118,0.10998755908832236,-0.03367658170021707,-0.043594429239151404,,0.021460634126035286,0.008277418186778079,0.10020642469579202,0.02788545504518535,0.11278680146264759,-0.08307418795320398,,0.14323304010302698,0.030955760441377794
COL4A4,-0.02049092827141285,0.11142241780870452,0.09630051499474988,-0.013997997045336327,0.018832882157711475,0.012426800458176075,-0.01780992082323291,0.0414560175145484,0.02426632550894769,-0.01395822741244252,,0.008807378773389463,-0.03733160611144725,0.01955381495057016,0.015297909028926266,0.012277372845832475,-0.03521631177646111,,-0.062497634280883556,0.0650592961034486
TAC1,-0.024683148678204016,0.058404063498377796,0.03005384194481031,0.1155129745092565,0.008262567797892282,-0.024627703352298233,0.052081963924514724,-0.14700576236598062,0.055445995595338214,-0.03255889196611101,0.057581755460907956,-0.003401746763293504,,,,,-0.003998750827357667,0.15741507670287452,-0.03834793250637681,-0.03543864476758482
RARRES2,0.03850951344157908,0.0781229324821756,-0.016846489042004382,-0.0014721820563093544,-0.01603437728486783,-0.08741333530883551,-0.01063294374304259,0.19704902976925837,0.00920167820947694,0.03801940418944532,-0.03215911094224095,-3.780686934607729e-05,-0.08187205026610418,0.061012548341456085,-0.07628851398658312,0.01042053339117063,-0.050894219826010834,-0.0442589643837663,0.12260011915541331,-0.06127218352229193
FGF7,0.021933892171614823,-0.0936437682625764,,-0.0258357605274023,0.03928832191292598,-0.0009480091093764858,0.08002611192231153,-0.014196216042952795,0.03399419149138962,-0.001530703894660255,0.058451776464948424,-0.014131218602088835,0.037967099493785725,0.042227045779006434,-0.026991485964662863,0.040173405900871116,-0.022644238045669136,-0.04595871756712531,0.1617384054243166,0.058907974869888004
EFNA2,,,,,,,,,,,,,,,-0.013073026188328984,,,,,
HBEGF,-0.004677112197512597,0.03629846844715631,0.02320194428069129,0.008325915699899246,-0.019390224000919075,-0.03864193357881041,0.0015889636589574187,0.08936892917667005,-0.007906428928672587,-0.001445157779578759,-0.07412538130811717,0.059572083201158345,0.05281205724282624,0.07812916510332621,0.011878802722175489,-0.0383834361779062,-0.04753980047454428,-0.0029278798863472703,-0.19545873028602803,-0.10880342454581637
CSF3,,-0.057557537780457635,,,-0.038397735684672966,-0.07222806840952052,,0.036308518855790256,,,,,,,-0.061778743525999984,,-0.009660752846989074,-0.050290426660587764,-0.002664349637166552,-0.05181224528366055
PI3,,-0.03135617357269995,-0.020748182286487157,,-0.07196031522814096,-0.07665783957557672,,0.023123382623490018,,,,,,,-0.09170030332560283,0.043996377426877904,-0.06580371212153259,,-0.06508163180828969,-0.12177177287059081
PCSK1N,-0.015225499855349253,0.12004229110600155,-0.032779337166752166,0.011274305041129034,0.061342889914109355,0.026925045798012182,0.06076730531794671,-0.03350467850010345,0.021906510455784595,-0.02574804296757281,0.07162001851203016,0.007016052560773897,0.007858528075506329,0.034991720913587994,0.04164313998929561,0.033849571830337474,-0.08508817047818631,0.008809448552005614,0.20775026383017547,-0.03212074116778776
NTS,,,,,,0.05458070233984981,-0.021741866765511108,0.0016533911163155736,0.00795391324771896,-0.01964574339100221,-0.0281310215233078,,,,0.03579574233078559,,0.026594781434070035,,0.12057231534112418,
SFRP1,-0.03783195882159384,0.044935064288830026,0.013501126868916856,0.0026953617965228055,-0.02090766102874416,-0.006842357461841843,0.038147828927878415,-0.009443667168246572,-0.03933619337794386,0.000990051856131002,-0.011628632962505093,-0.018341935485169016,-0.05135037469629069,0.0990584172315398,0.044877903794159554,0.0026687919483116074,-0.019350953338351632,-0.10099262287754658,-0.06258159587801698,-0.021142186012675132
CXCL13,,,,0.015631553097408952,,-0.007158595821220166,,,,,,,,,-0.03358833100607972,,-0.021579991157377732,,,-0.022912309333282317
MICA,-0.007172722359620721,0.018605069472631346,0.04054319802807864,2.247847978865726e-05,-0.03122116205098424,-0.01660524679009302,0.060759144425077106,0.09709421743159534,0.01358870259805597,-0.03750080205224829,0.08449567194046081,0.025732710092317056,0.014691334436367307,-0.02488616328213806,0.01963295932526,0.08227029519498193,0.005019829823675874,0.03042420567057372,0.023278248740247736,0.14374694011728967
TG,0.001529076178174973,0.07522917978868729,-0.00828506368201374,-0.021731479480214925,-0.016672094615459754,0.035481113492930684,-0.02509584569209978,0.04426613272879736,-0.011970507879546767,0.03597304272951992,,-0.04396826754208271,-0.007866715668926563,-0.05825946271157565,0.04318915245043149,,-0.02061775407364947,,0.009122873047458457,0.03842968088385386
ADA,-0.04898150858202153,-0.044236987027660435,0.018754746129465306,-0.0448943432184398,-0.01979466774264087,0.06304282238863082,0.012000500240069593,0.15214321864416328,0.004008024931340639,0.006257997381482402,-0.012021378967084084,0.00285851547303506,0.024070935854954095,0.11461435728406229,0.041120136227025025,0.05784054849881832,-0.01638677615992847,-0.013941931354637914,-0.06906226577957163,0.08324793979442792
LAMC3,0.008650233870472297,0.01704953526796283,0.03575675067605474,-0.004923304116500781,0.05868556805174892,0.014683287204483414,0.011702268561095299,0.15754736464945707,0.004074731164011387,-0.0037455921009487423,0.01701773327332656,0.044598741614280325,0.08028475237846111,0.060092092066893865,-0.00319388967216747,0.041267653694246065,-0.08400551712418641,0.02903724058031181,-0.10159063535483565,-0.01667987933743627
CCL7,,,-0.012544741241426906,,-0.04898565398338164,-0.02372777591213146,,,,,,,,,,,,,-0.008633526533716388,-0.12265606608721236
NGF,,0.012309784048850943,-0.021538697751142904,,-0.03442512104826828,-0.0475885093986574,0.024283636505602575,,,,-0.028131040045719004,,0.04868817562578911,0.047147954679510946,0.11378223750390415,,-0.006109559038092667,,-0.06902550331834283,-0.04170855158969202
TNFSF15,,0.08555308933856785,,,-0.021809527057140274,-0.016775769321337775,0.023956160595878788,,,,,,0.014316621862763406,0.04700785128297366,,,0.008210633052247432,,-0.010569089005368156,-0.03581220317067784
HMGB1,-0.05958352841897116,0.10583184572202292,0.08656894515550162,0.022239618840857726,0.04513163259649429,0.07673981391843357,-0.017791216873943666,0.17758122031285112,0.022751034252974808,0.055827762358034806,-0.01535203553032799,0.03316400684295821,-0.017047376096081073,0.035877019805528924,0.006632522488770806,0.006659693737048908,-0.0963399472245377,0.04428505081452042,0.05763111654929848,0.0833987372636679
ITGB3BP,-0.027953760337793943,-0.034023783219267315,0.02307591359783224,0.01120012170544563,0.00026019794896634674,0.015371840298370461,-0.026994204729630024,0.17577395549188657,-0.011619793938922051,0.018262724111875617,-0.013470855419173122,0.022606210162663114,0.11737651290534869,0.050591907084477125,0.008858924286920809,0.035525016147207725,-0.0985906667990801,0.06507997254501871,0.07670197289639678,0.023424269610550958
AANAT,,0.01745116157438851,-0.018200510992181305,,0.03779514043403849,0.047702284618202445,,0.036558561632601155,0.024953905932466797,-0.015203589059144398,-0.026447314768040263,-0.039263438822159054,,-0.017414838725092967,-0.017592752477421116,0.035330512758436856,,,0.07332155245315977,0.0028724013600540423
RELN,0.022131579120133717,0.060032025669821264,-0.03929266443214368,-0.0008972942972552841,-0.003028098416443538,0.0013856763352872083,0.04333432192560242,-0.06902403204609614,-0.027108480238889465,-0.02763672946229265,0.06930111506211055,-0.011870437017171245,0.01417979766269263,,,-0.0718179229327204,0.08388094621215346,0.10149145351475254,,0.05041952509067066
IL15,0.02033364198123394,0.020068640302994798,-0.0017331237322236693,-0.015426521392151529,-0.02968604748359674,-0.0958377792225596,-0.02069095769881135,0.08755709673802306,0.010704642393007707,0.07162431253242,-0.03427517263777546,0.029478370387394304,-0.01012332536318932,0.0933793593444134,-0.0031735897655940882,0.03054689634000397,0.002185800165209176,0.06972220724467282,0.0340144263376307,-0.044328111175212584
UTS2,,,,,,,,0.06404943091664678,,,,,,,,,,,,
BSG,0.07293149633095745,-0.005203484359371284,0.0017737349822578492,0.0077198684666708,-0.017284830312340783,-0.0541794279507309,0.05076459018987165,0.004902014961099332,-0.03214063160828557,0.02637995769160092,-0.021513326113265716,0.020952789110618902,0.03347540936871042,0.035413418439531455,-0.06340757441700676,0.11925739644968096,-0.04981343041082331,0.05057043197220663,0.03772064542290367,-0.02294644751260726
ADAMTS3,-0.013507829007322067,0.003855789995916104,0.018756469840407665,-0.028595878938833787,-0.031559740497988244,-0.023583525517960724,0.08293717575639188,0.23611567531475988,0.022546435964072818,0.02198144614741158,0.10634113599716792,-0.04923610698606332,,0.07994727976232181,0.06794347710690328,0.07081356523087522,0.0361655051544845,-0.06949960690393533,0.11095832230770354,0.03492043945657776
CD34,-0.0625203825124386,0.10357395361858013,-0.010359917802870976,0.011422245123324763,-0.008136089682138609,0.023072443236904442,-0.017892151612336413,0.12527657101797046,0.06535037820425338,0.02570405280486958,-0.0494081113441882,-0.0111233052104741,-0.029608010167893464,0.16746529636205934,-0.04603998431064022,0.07994025756604399,-0.023545249397774394,-0.02478191756833294,-0.07490871968735964,-0.03164908002985421
CCL23,,,,,,,,0.04854907145823502,,,,,,,,,,,,
PLAT,0.003660056212013021,0.13925291810314325,0.011770190256782432,-0.0023514460340554816,0.09592653477332251,0.035593627312665826,0.009709944424547146,0.1870572894566258,-0.03468529964653141,0.009380343240505594,-0.00888176784636561,0.044676615857918836,-0.02082425280991168,0.12280679335812168,0.1015383461796108,0.08858899957840648,-0.13876138005186264,0.011855374690166632,-0.041063846259304544,0.027341605792215142
NTF3,,,,,,,,,,0.0641148988551426,,,,,0.016757030561033674,,-0.057020728335729694,,,
LTA,,,,-0.015981398317051348,0.022356743671826357,,,,0.01126364415750851,,,0.0036184438002453663,,,,,,,-0.024025328336709062,
CKLF,0.05799269071837296,0.09593888442464786,-0.0011273012286604008,-0.013472701456753345,0.04670825270541441,0.055862290850360354,-0.039299690014790445,0.2227109668008117,0.002203547530344765,0.01258676639874721,-0.06589807515669034,0.020992981235989982,-0.01657127736518566,0.055545358460004045,-0.021881866119787634,0.0068535696031626,-0.038790645180143996,0.059275440148987425,0.1773527046705849,0.10053294826773361
CD24,-0.015926399237798084,0.0036726946846006936,0.049684147608428424,0.012172673186533367,-0.0439632414632757,0.02405447543555995,0.07363491773122839,0.087239710473172,0.014840377402823629,0.04502441035404364,0.03024794282434408,0.019298867843194855,-0.05989620007987127,0.0550480122670981,0.06626092774782502,-0.011223762132048726,-0.0569377780585457,-0.0428796541168094,0.06052793478148624,-0.048687451252928365
HSP90AA1,0.02033549816243723,-0.07839066860813661,0.004478073880396501,-0.017728373500278324,0.013558996779322931,-0.029847614946963776,0.08415684427377416,-0.22278549421250518,-0.01110423028067844,-0.038521174031188876,0.005714019459639782,-0.043550585378332285,-0.07022100016636283,-0.061711033547607985,-0.06021880045470465,0.04568129502086148,0.03201079183360836,0.002997988595936786,-0.11682070274311168,-0.07716888885700969
BMP4,0.08604811042951083,-0.00016189332069800426,-0.008368273967135475,-0.016941219045734764,0.0065955609101953395,0.018375065271373097,-0.015546322617430112,-0.017353097632150642,0.050625311246796194,0.04579546550065891,0.06074085922353967,-0.031029366048544744,0.03670366637030127,0.027433271087903374,0.041038206396412605,-0.002681180806544808,0.012022561353136675,,0.021651941539031095,0.055595306396576706
SCGB3A1,,,-0.012544739986969542,,,-0.027689580464796994,0.0896660335666467,,,0.0009244644073144653,-0.03483143211409388,-0.025409925860183806,-0.01148073114115544,,-0.02502513161056579,,-0.032306024417508176,,-0.03623757733657036,0.022704469544618123
IGFBP4,-0.05412333659462797,-0.01734584147095458,-0.01793172253763665,0.030869643498686337,0.027442878128211633,-0.03261716267516991,-0.023960483231434453,0.17210428760719726,-0.0020501087455955078,-0.011098131914066578,-0.002006885710695813,-0.036254902901963655,0.11364597191141268,0.05564995230493425,-0.061177761005954116,0.15145481434131336,-0.0767769451120922,0.0016347899504451347,-0.16369355263910332,-0.1752577899270623
RSPO4,,0.023303314535554103,,-0.025835755622484805,-0.04416064797407479,-0.008316295955769007,,,0.006407017239683916,-0.02883115124455464,,0.05633364511587333,-0.0639124645111656,,,,-0.02175673257636675,,0.15309602853067078,0.1031126515270476
LEFTY2,-0.021601341756716918,0.018556545520659856,0.02851488916408039,0.003543113110803057,0.044953195986590366,0.011483863163122091,-0.059309267758193195,0.184205177207681,0.02087166443736435,0.042977383881831734,-0.028131040045719004,0.10715135531490863,,-0.01642570879268442,-0.015031631323161175,0.08009200025875757,0.023791800817148916,-0.08249426769211296,0.03317987338417451,0.027824844844020674
PF4,,,-0.01301315401116035,-0.014537253868570776,-0.03500895564808171,,,,,,,,,,-0.011982333589370477,,,,0.03680911202820822,-0.0011660772947297933
ANGPTL2,-0.050941265436378676,-0.01790352718056387,-0.011418937015275705,-0.007299357561806733,0.0074930576349658655,0.008093119179143356,-0.04070911135100627,0.16356486853393656,0.07881076373507234,3.953220766102017e-05,-0.022678186883286183,0.03660223820308941,-0.0057123917053053435,0.017205623251895,0.06994731761560422,-0.058689766018038235,-0.0689423968171863,0.03399812363113599,-0.06127785874190952,-0.10673865127697917
LRIG2,0.006137321065969894,0.07049305815634965,0.008087820116475684,-0.0058386972040725856,-0.06521466265464738,-0.04624698603908214,0.010833225674814657,0.10002110786383749,-0.007635388380186315,0.031010900962935403,0.0024622517453308152,0.08732138550872337,0.0080981479114262,0.03952337372400664,-0.016779369303327664,0.0067849388718667514,-0.056929384920288956,0.0958763728427352,0.08785114444594694,0.04526270870934677
ICOSLG,0.011792924523828715,-0.09136879171784798,0.027858952716011104,0.005346096226986913,-0.07399076500201594,0.003637131901570846,0.030415591406740168,0.09428660507331904,0.03775998099924087,-0.04214373716772757,0.02347691611355971,0.040944893849011614,0.07455619161575903,0.04166094520323284,0.01275206450103828,-0.004892800141099988,-0.03463837047785746,-0.017343262753935537,0.042036547955087995,-0.021604545935814175
WIF1,,0.04732232092327026,-0.02341505843496814,,,0.11475964027508258,0.07112439166336654,-0.15495708620533316,0.029460656477755056,0.025818780290473943,0.09562399206904622,0.0038084634292988064,,,,,0.12987512913551444,-0.05499247015945358,,0.06061296030752829
NPPC,0.020443281930653787,0.012830469348320548,-0.020106547492894977,,-0.05219209970190309,-0.04916319639736119,0.055829100333715555,0.015484392281881783,0.030707858701383182,-0.024811260016504744,0.06367885423505894,0.012649426361143275,-0.02632806377533927,-0.04462356141665888,0.013716147833956189,0.008389465999842699,-0.05333979941653916,-0.026841042470671934,,0.056920611188772584
LYZ,-0.03968602747168976,-0.07212763567534948,-0.005806143802277525,-0.04638860054575456,0.007566944930580465,0.012053106004797831,-0.038472769029074975,0.14778881822727738,-0.0007997778157483779,0.07012264019506471,0.009995152840151839,-0.05059738045096986,0.05316311587784324,-0.025784913546887618,-0.05920943230279027,0.02564033435584047,-0.0061263236679141315,0.084715053988863,-0.03244424905976007,-0.1232580113960681
EREG,,,,,,-0.017373751317662875,,,,,0.08730896361738091,,,,-0.03807437908064135,,-0.027098377243909434,,-0.06429836877706756,-0.05360890332275927
SPTAN1,0.07892315320543165,0.1779571014825147,0.0229988449071734,-6.810135285787588e-05,0.06597058804090243,0.050004570349816466,0.05253346054664287,-0.07491148966207742,0.03285209258981358,0.01404535599554449,0.04142144967204029,0.03627486716569456,0.07008911547015768,0.0665350851044895,0.028222597220249713,0.00013135712365458833,0.02914941679355992,0.037289871995888194,0.19186263413903662,0.12499517028164049
PTH2,,,,,,,,,,,,,,,,,-0.034600452876556165,,,
LIPC,0.09192307763800353,0.047706155988973764,0.07138351960310635,0.03741248978741851,-0.003258897194924524,-0.0353637903847326,0.014628898487480708,0.10442920626138448,0.06783102762039586,,-0.02903531994144809,0.05534095053851952,0.11844858277828428,0.0005948908565465465,,0.015645585407161714,,,0.09254700880659415,0.17441063365556328
COL8A1,-0.01613119154217671,-0.008876565337359362,0.03378542529918434,0.000492497128017225,-0.003831843802162613,0.0009397208219884939,-0.053629237819024726,0.10568806599290191,-0.012690731558350382,-0.049583485414775,-0.052358234494557634,0.05330775828930376,0.013455454275838163,0.036704180382246966,0.043361933257370866,0.10771187269658267,0.004256966458883435,0.005195257040275324,-0.11658911030290817,0.13028504939883453
GSTM2,0.034320197646758276,0.07780648799967066,0.011227563896113216,0.0011214516607121784,-0.005530190231605186,0.00061541262869154,-0.017496990825829683,0.05535830612629412,-0.05249537777741944,0.011303387607199905,0.002199785193057651,0.05577004607420351,0.03727032109603646,0.04300397599543736,-0.02426584665426874,-0.03406777380866424,0.05138003492450257,-0.039151951979493796,0.06053155689687735,-0.013154401922113187
SPX,-0.031222984048692337,0.15405950215788863,0.015861102306065456,-0.015056089483116441,-0.02671896086024293,0.005253899976685928,-0.01516515049084422,-0.08316215338720487,0.033478530985872584,0.014163602243354634,0.009239581668027543,0.0772380523677352,,0.0392432966866499,0.09317486021251423,-0.05649567858413693,0.09760487203326466,0.01635907153590466,0.40811949134392994,0.23334496384502204
MFGE8,0.017940500040928137,-0.10605036484422833,-0.006037085994662648,-0.025872125787538433,-0.04522286641449061,0.012383121665820382,-0.0561121727560934,-0.01310287604235503,-0.004607630808222022,0.01547437510654925,0.03176294673530354,0.015049372296266393,-0.06450196044092649,0.010208714413879867,-0.07224750342495273,0.05296090226349764,-0.1051349605506693,0.08440498298487342,-0.07309724966438519,-0.1145040444466871
TGFA,0.06294146516579095,-0.1283557258002904,0.04825770749718849,-0.046753418900141806,-0.02588447537266428,0.004783385739202867,-0.0067539209988972445,0.10518308892997186,-0.05447873220172642,0.057639694325447195,-0.01588239955797116,0.08672396772916882,-0.02443488373106982,0.048278554015274124,0.033402503911972574,0.06467484509703499,0.0009264617422530028,0.07326626750180351,0.09184182520927793,-0.035575817280507536
SLIT2,0.027854821610670214,0.04058646197501184,-0.022822784345164104,-0.0030558022648873094,-0.05787887720769369,-0.04939721222791191,0.09384374185492078,-0.09971388411878819,-0.019242522888263464,0.0562621590467626,0.04774809141593576,0.06786810569946587,-0.01714503162987801,-0.05046530157368474,-0.0043725728025256205,-0.011155698649314968,-0.05986330990092629,0.0737542506990665,-0.09171008555966358,-0.1377805424356281
PLTP,0.037435157771390476,0.1260773524181829,0.03412534746604076,0.0589233958261461,0.03426787218924757,0.019501767565965965,-0.05876957974421851,0.20329148855338386,0.04997201198421815,0.061080283121706665,-0.03890427034776273,-0.0420606967823705,-0.014582072734886022,0.012350180386117793,-0.052805061844548744,0.14819150627221067,-0.0626318444617353,0.1350994862653915,0.12874736757700908,0.07816700512257234
APOD,0.0009684041697082252,0.03892911186571825,0.019220670892691243,-0.031050476897976437,0.14256075776365018,0.07793026112856118,-0.05791686592349682,0.07635575420980785,-0.0004855317194467039,-0.015535842008203531,-0.01725479842350806,0.06347394229446149,0.04839334281137552,-0.08595182751329247,0.08408869355235583,-0.11573713537851457,-0.03063438592576562,0.003871876687310856,-0.025008802521827717,-0.03428747148949502
B2M,0.05095143460844405,0.13267606476323973,-0.03160568901564691,-0.04889047212962738,0.02338172816203228,-0.035717358896879596,-0.14691683043038434,0.24171214449875042,-0.045414126354622386,0.06599497015766577,-0.05472872418806387,-0.029026412964596505,0.0620609693643731,-0.07918062782843636,-0.061148915113491985,0.035963581429678385,-0.0899062359058669,0.1031438864892429,-0.22214445761475035,-0.16335967926917935
OMG,-0.001479439762878718,0.15233262202216788,0.09635252201639621,0.025451648597674136,0.002112589490929849,0.09581752126349159,-0.06577026298716464,-0.038406047706885334,0.02485231694864082,-0.004399511292838344,0.08689558110494923,0.02731000010994569,-0.007212322055940357,-0.1244211978412174,0.09910296289702313,-0.025451663253920002,0.07204516705904832,0.042046943414815095,0.3352358545904913,0.11027108828415451
CXCL3,-0.03497126308845464,-0.07467915552647782,-0.03213559204693243,0.03712944886084073,-0.07072114826479196,0.006119755625388616,,0.013171194049389783,-0.045457669862051506,-0.011328928823446088,0.08439487364137734,-0.026225415344899087,,,-0.05857832784014987,0.11824898747375868,-0.029103121256487934,-0.006784247376395707,0.00425096310327451,-0.10606685416561407
CXCL10,0.056224805012797266,0.02066339664408025,-0.060243456517995585,-0.02569795623847827,-0.022792346257595006,-0.04092109611764254,0.06434446969048625,0.20369074262132705,-0.03895381684688565,0.04172445080417497,0.05112047217348939,-0.03343932271574252,-0.10391544385815316,0.025229198690216097,-0.0160717829797778,-0.034343591675826034,0.021249932675253456,,0.025075586023297056,0.03771154388429687
RSPO3,,,0.022179990171270193,,0.017514029637846703,-0.025896243763888483,0.03229250924382679,-0.06045388291639281,0.022742278392463438,-0.020423890656870954,0.020294288667796034,-0.02740505359005057,,,0.10943276747292233,,-0.01927831676466349,0.02522773544905006,0.0023045245051559367,0.0261285156508469
CORT,0.025435517095706284,0.07603085367327891,0.03784818503313153,0.07515518571766268,0.04789977540772662,-0.04901934074055197,0.0744209214042752,-0.08151887941603386,0.007392590993266482,0.007700701665059618,0.11727096323902624,0.026294612007188033,,,-0.012538903085943657,,0.017747614495768876,0.00046148465678693654,,
NCAN,0.008685983735387015,0.2592967348907886,0.08741817751951925,-0.042380025556674826,0.06883271240798099,0.05932395297238039,-0.001094238233211131,0.1694725668247951,-0.036660451641556874,0.05221808942896385,0.04579604537286258,0.1096225665117787,0.02258272278975219,-0.015813401239415444,0.11598353940007605,0.1391534124533651,0.12460870630512501,0.04172173108366443,0.24273336290999864,0.2701070405856089
