,MGH258,UKF251,UKF259,UKF260,UKF269,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
XCL1,-0.0171191244592282,,-0.015673631324238733,-0.020152403378929883,,,0.06920878652258883,0.06267459537961219,,,,,,,,-0.030787392778534196
CD58,0.0012269774493070438,0.0033673485605538976,0.016255544734703406,-0.04182379771612964,0.06438355692326489,-0.011416976308751981,0.002118474496999208,-0.023480654946292055,0.00460054350733923,0.02125907512601961,0.004473715697299751,0.07935964031890133,0.0677771955973335,-0.041851749370369166,0.004477725883815611,-0.02907128607650525
TNFSF14,-0.011777422368666161,-0.018100459154556856,-0.021801848140006002,0.03927164875559085,-0.023917889937148253,-0.011777379120193448,-0.014484737620668611,,,,0.035471904861056065,0.06248849219805852,-0.02620757300170816,0.009022260798575607,-0.004909044895568659,0.10409443327480526
CNTN4,,0.07889226307236395,-0.02816833533562956,0.009806327233979728,-0.0019115794931761916,-0.02551483420250856,-0.07471498453367197,,-0.028717605317572458,,-0.02235791767416456,0.01839455458601962,0.020609962882395822,-0.028174849478025392,-0.02714725254262343,-0.013544538283559808
NTF4,,,0.03807176617869843,,,,,,,,,,,,,
INSL3,,,-0.014405434470519923,,,,,,,,,0.031311746855868856,-0.015212287755361025,,-0.021845070778415455,
BTLA,,,0.028484972246187505,0.030649031378699714,,0.023616161934597358,,,,,-0.03631327967499553,,,,0.07959196200286964,
MFNG,-0.0025104101134962617,0.020478498325420914,0.0006092225939808825,0.08679194452695038,0.06393447314064253,0.03414353063651742,0.042964996728600345,0.04242918589773955,-0.04092810453761438,0.050298382159955655,-0.02466224643195745,-0.0006210017900539821,0.04243751401222645,0.0662908137713195,0.05607282796733123,0.06431760219754673
ICAM1,0.015156718894277227,-0.054350909102719315,-0.006844387367135761,-0.027585247329844582,0.09746059442494591,0.018137898136479567,0.04055132626961466,-0.018222921650989876,0.007586868208918232,0.00714368761114896,0.020813847086765643,0.04082475832260127,-0.025355580573885712,-0.05809591761167618,-0.018108460362311545,0.07957333154904249
PROS1,0.02032741133851541,-0.04841941562845401,-0.03400116986626949,0.026242506122881405,0.05824381363230386,-0.06023304588041904,0.03203086555284041,0.01489392061504177,-0.053587748039597594,0.00614293846464315,0.0721400405189584,0.029025034752779424,0.049615191387156865,0.04330721748051621,-0.011900222907360453,0.013687835475664302
CLCF1,0.011594211920534229,0.055817139073066104,0.012247962375329803,-0.04092793657254883,-0.04321919995150015,-0.012541076117643633,0.07367199778839609,-0.03203933775445722,-0.042405067493226506,-0.021716699248029776,-0.04483096152522425,0.055082635669585045,-0.033716502735367554,-0.043175921794060254,6.290604619779529e-05,0.027249291906673218
PSAP,0.009857964788415857,-0.043590810588231034,-0.007000954114369798,0.01750879560660606,-0.028447345286325965,-0.051172465633513874,0.010408766395577383,0.003072233244907022,-0.04600367497545652,0.041570757392904126,-0.0010832793427024633,0.02118189318692428,0.043236582192147606,0.012003296531761794,-0.015825850342122805,0.03138967422223831
EFEMP1,-0.020208378237384323,-0.006202158888409484,0.013140159734990482,-0.007607276765464787,0.022239950497714885,0.02820397151814295,0.08230273854580342,0.04592167182880754,-0.04605918514787316,0.04443716986821492,0.03825334096727423,0.010406522897480584,0.050717654571373165,8.789106500402781e-05,-0.019522989355835085,0.024171809216121488
C1QTNF1,-0.008806070998332203,-0.0404920534082835,-0.03386613888091327,0.007611720490615338,0.03743705532611007,-0.026136620319239825,0.04791180820571752,-0.00412226324316617,0.014547052306397754,0.10797448431034208,0.02289070209971652,0.05205617854686783,0.00022292602514782444,0.06066528627150889,0.013095141494757096,0.040247348156865884
ALB,0.009660536917013891,0.003526217071109952,0.019127937374469932,0.02204647504809294,0.04055562853677496,-0.013376615211866259,0.05944358932752257,-0.013573742012274787,-0.03080644463011845,-0.0022372984489114406,-0.038025731472696875,0.04484972222531074,-0.0348761767559951,0.005054463664366669,-0.024701544000298996,-0.024492825522070244
CCL13,,,,,,,,-0.025870173896296256,,,,0.037750131500420885,,,,
EFNA3,0.014014723323676804,-0.02451766769408515,-0.015194964816803543,0.0758610713968696,0.002488935731125778,0.02998113161688337,-0.02947649342054017,-0.007123106146510616,-0.003396032057778951,0.06284770797430335,0.08586449111161429,-0.01032267662602541,0.007677279453615819,-0.04216626714875387,0.018255000429896567,-0.002629540145445683
DRAXIN,0.03233507206375143,-0.020963399835450106,-0.03146493492034476,-0.01567648206906521,0.0874706662271304,-0.010740765600047678,-0.023620354652405674,-0.04743154032158673,-0.040916156248064904,0.04354258815076887,0.16255517595077487,-0.002898534160820053,0.006574113346885706,-0.03616462011243953,0.06598298936389398,-0.056927530680735916
RAET1L,,,,,,-0.012864484029582481,,,,,,,-0.015399741252944632,,,
NPTX2,0.006743996332112465,0.03929928030415224,0.012591263642195958,0.008169133785664051,-0.022669529486957902,-0.008322055085989787,0.0893750067500046,0.05900922103926381,0.009898220248172489,,0.006135036900662916,0.04034409086610501,0.0660817928336209,0.09105159383151801,0.020277208002768467,0.07324451624863221
FGF11,0.020280344960035054,0.006205259897261417,0.032862078451200115,0.09264694497210722,0.09331158733058005,0.023576548722979717,-0.03433467987129758,-0.036861719675235896,0.09002749620633956,0.06280129451542574,0.08151781836637434,0.043201492557258844,-0.02990359584587383,-0.02350499868956044,0.035825940870147545,0.05596403986229995
CD59,-0.006002362028973235,-0.011454368462598499,-0.04860585761171725,0.0056246194301667225,0.005594153280352668,0.004851351085913548,0.04552506376771559,-0.04115060723712397,-0.013469217624000796,-0.13126667444617943,-0.057337404950914,-0.0071926574857644685,0.02753622576317335,0.05677344769471324,0.015721104493457348,-0.09791929002111045
COL9A2,-0.028139377060581443,0.02055833117968209,-0.00042918318514485027,0.004279764399843107,-0.009725497395046157,0.03562405579429145,-0.025942026260766853,-0.01563820420849666,0.05381931576300571,-0.019064322902996065,0.008903943205121221,-0.0075975619626771065,0.0019444608463965102,0.03383414763377121,-0.0018761041895869834,-0.06131754740946137
DLL3,-0.029372454564580448,0.053444902473360936,-0.019800161666160554,-0.008975270667152256,0.06135679939484434,0.05890763713059732,-0.07135161792929788,-0.017393659549010888,0.00018388484670010517,-0.08602775246736478,-0.0014639556966569937,0.0396053147852339,-0.012082064295617962,-0.07710830947354669,0.05196301162467456,-0.03662808434184398
FGF5,,,,,-0.015332124116781252,,-0.016594047269476737,0.06801890428879499,,,,,,,-0.003261614464710494,0.005121999378652163
LIN7C,0.008345692388645978,-0.00016754307005688548,-0.05055114365768314,-0.013949982864372759,0.04967730451675722,0.01768738181205362,0.03663660500134642,0.06881531063023036,0.032453456289874574,-0.0007776233175619255,0.01607330161627139,-0.007270957563959764,0.0007527215346399079,0.016739172543458514,0.037432787566558656,0.026151633483781935
GDF7,-0.017732068178946174,-0.015204325596497143,-0.013846383624489186,,-0.027426664524601012,-0.011777378662524476,-0.030502439918694738,,,,0.06893767198717642,,0.10731544318193474,0.08277994603427154,0.04704293750650238,-0.0073744976263289295
PSPN,0.09031474224483188,-0.02739417132544654,-0.014579553408207139,0.02276179492748256,0.006991054644622427,-0.013024110195831575,0.004797201315457937,-0.029694693327914256,0.054204075270576954,-0.00756126955305245,0.10020238853059094,0.03195839455592564,0.016548618830271658,-0.048106938844123405,0.0215722087455395,0.025095425464261335
ANGPT1,-0.0008911726295273199,0.017626906307239,-0.07020141831899863,0.016547343010737747,-0.0004393983989859057,-0.005039449049128224,0.11380355323763656,0.022763703177267888,-0.02256650907476907,0.046173027933786366,0.024044875539209344,0.050515755463800875,0.011626861194637881,0.01980199844491467,-0.01616619267748226,-0.0529199800597994
PNOC,-0.025041366713398107,0.04255035340790043,0.0022860318700785756,0.031945447935798996,-0.028362424314882596,-0.009546983303084532,-0.054926403040952324,-0.013573742012274787,0.020423719083879494,,,,-0.014038435548365187,,-0.00352008610438212,-0.02437643960306988
L1CAM,-0.009317363757207249,0.005194439480268991,-0.03201961832327227,0.017701091575564522,-0.046315645304234904,0.015723696024364936,-0.03040277551995465,0.0335969988707574,-0.03243880712719458,0.18316496466190607,-0.04999795636714911,0.06905370924480954,0.011166141710902135,0.06762751605902281,0.048813350284971656,-0.07305537631999469
APOA1,0.08136358813664986,0.009879971122387043,-0.022434084085056583,0.0964810244882499,-0.032813064558983966,-0.019060556616201874,-0.044224876368994616,0.009420819662819985,-0.04405250417468904,-0.03281099982008052,-0.03807111579866826,-0.010652922488398017,0.05157744937232834,-0.015040394416683162,-0.006629485377137401,-0.06429739755470902
PSEN1,-0.029191494805432462,-0.0163598517659323,-0.05479120238497284,0.04003607379919872,-0.06363043329682329,-0.013738233856107387,0.08013320654777448,-0.02265425445082579,0.030830402772783046,-0.017625328293087737,-0.0634709935930824,0.00480887973602293,0.03790203498611543,0.03598380007843411,0.005388816108242753,0.04221509904527395
CALM2,-0.013196741715397826,-0.011059825177853247,0.02859647104091598,-0.04843061585455236,-0.05822950318091654,-0.006039739018619972,-0.051136421413417336,-0.03350083747528574,-0.005719787353666982,-0.023301534197727927,-0.07965358258670575,0.010749385457734625,0.0670706378992048,-0.019021067921348483,0.011231124685216635,-0.14079368050828575
CLEC2B,-0.0759478311312762,-0.03548238356433647,-0.02018686982194488,0.022916037590107238,0.043418309569389996,-0.021677711844173244,-0.05516593441025713,0.04352706880767424,0.02291061734039862,0.016867219914888598,-0.07487709376944045,-0.02233400778181248,0.01834467727249184,-0.021690795696742753,0.02642460287792605,0.03527392857599612
NTNG1,-0.011264017210421107,-0.039812480295178275,0.009442017298476834,0.0020605837169777623,0.041309940214837554,0.04594369753837183,-0.001936434922482188,-0.022243444000566714,-0.043069001680962386,-0.0461317123015711,0.2427948338168436,-0.009049537172091001,0.05114017970766227,0.02433780782754424,0.04613279293078741,0.04319113986667783
LRIG1,0.034185649758654096,0.029040079722253465,0.002640671014816887,-0.0019787220068338196,0.047449710773896356,-0.004889975557590179,-0.0031531709479374202,-0.036279792546438254,0.05822354664903173,-0.07886271257576119,0.05465545393650834,-0.002161118434511453,0.014500819694390389,0.06875543244091298,0.02332015402576435,0.028739483796281183
CPAMD8,-0.015602698221256523,,0.016113197351666584,0.0029127989671605325,-0.013869969608434004,-0.02179895407303852,0.11367495391063338,,-0.0262995768431239,0.0582663161350632,0.022500847291034774,,-0.014830715959651596,-0.045013350282520015,0.10369879819034054,-0.018751074584695958
GHRL,-0.024892983322465805,-0.019285045000961735,-0.04544912308138327,0.025471563543447952,-0.029496446517943812,-0.010740765600047678,-0.018507107450897054,,-0.018173050571240745,-0.03936740488805319,0.030614308014636986,,,0.006875659176902203,-0.031422065038793634,0.04412597839403441
NPY,0.08072952242378932,0.09104128235420128,-0.038968739990282684,0.0389633353080827,-0.011634302638669814,0.01108468452129346,0.003000033548861874,,0.04119896164784397,,-0.017031170149123323,0.05949478718036511,0.07567945878113902,-0.0438812862224323,0.019072067808133426,-0.034811221318900853
MMP2,0.006684665850927453,0.033636512290714515,-0.05161537856399352,0.06897784459737902,0.042309706299836464,-0.008656748581206877,0.07453466442241767,0.0012718343675677205,0.016978967872754876,-0.06123863281631555,0.06508817542329755,-0.04478941992266552,-0.018831246659229393,0.007338708937688187,0.03587771824382635,-0.12002926997081514
LHB,,,-0.014839733186616945,,,,,,,,,,,,,
PPY,,,-0.025831647422448787,,,,,-0.012555106076710112,,,,0.031471522050499,0.007525639272997162,,-0.002070474130931291,-0.03356672178498025
ALKAL2,-0.02336516897712321,-0.012203962371713818,-0.014624135009425696,,0.10519985914828835,-0.01822566572420437,0.07668401069043779,-0.01916819379778582,0.013147604527288066,,0.0059960468748465,-0.007007233322845571,-0.051637102972505795,-0.03960591541122988,0.012747024737258892,0.027330376965759302
CSF1,0.058218299554222905,-0.001233579051800981,0.008995642536903891,-0.02652906315834939,0.038311095811359615,-0.024753978449747898,0.023805130979354164,-0.03736219955752403,-0.029174550645329776,-0.11951337620659981,-0.003105112013950536,0.04801415942422033,0.0036598864128243036,-0.08663725095335972,-0.001746918769386657,0.018321905349540615
SEMA4C,0.07276409286798347,-0.015614727081985158,-0.039962685152317136,0.04657353299286619,0.031421413178621294,-0.042157182048278175,0.06964910273208837,0.012270042687086117,0.010056972162213167,0.02618551118538663,0.013048853512645144,0.009294211224038236,0.02040429989873024,-0.037788830591477245,0.01622363884520887,-0.05936464805514363
BMP8A,,,,,,,,,,,,,,,0.0009796832655128782,
ICAM2,0.009065169506971265,0.02488347337903625,-0.056753929024766635,0.04453461519146369,-0.002292516946041134,-0.04825013428175877,0.03159866634795546,0.002467815150453362,-0.039075567683906076,-0.023385858560981788,-0.04443837897109819,0.003402046791070317,0.06974566772447272,0.07502156316486454,0.001060820113164967,-0.016979096260729156
SYTL3,0.023120986584761707,-0.00668150113406411,0.013170403867576204,0.053939542605308706,-0.02170820277414771,-0.024197038443985904,-0.024330493774395914,-0.03279902459058091,0.04998423036793772,-0.00014674462106177905,0.05248300792077946,-0.02320743199312954,0.030469681936905232,-0.016357157828270057,-0.026838823773850017,0.05886750765846668
IL1A,0.0321885980270015,0.003639826420844033,-0.01844951706962068,-0.027189793800120265,-0.0381486543831422,0.01980063915849592,0.04015700403650488,,0.06510979300863416,-0.0007035679614193572,-0.0409817906257615,0.04100382873119513,-0.034782681424118715,0.08468494304569867,-0.01893520390047589,-0.012470614935116196
HLA-G,,,0.057267530004345986,,,,,,,0.0032913109226176372,,0.0971304753128815,0.11772053690044518,,,
PGF,0.01846371102400372,-0.01894343060675246,-0.0317997858342825,0.0473335670923182,0.03303814953450509,-0.019421190714068455,0.03800538283060678,0.017611448588524356,-0.03698661289803555,0.09927467688963952,0.1078489619858695,-0.02360332172893343,0.025153057347467905,0.06913358463812262,0.029988107164867304,0.04001210657425725
LGALS8,0.0035732624998486106,-0.01730689205545215,0.007779980562407406,0.030451151901975552,0.029863254543050072,-0.05317689901213805,0.07085564344507338,-0.020289449869620394,0.009205823699088764,-0.016163148872113474,-0.010880769585171061,-0.031331891029174205,-0.013101781928977166,-0.04869428675319042,0.0040236761597150904,-0.07582745407513171
DKK3,-0.008652057766378733,0.02837312231472323,-0.015048864637699276,0.07013734753845025,-0.02620994242416503,-0.0461546217918854,-0.11777689391332886,-0.007931336378279565,-0.004363560399723864,-0.04495707814633409,0.025410766782567207,-0.009770427677891859,0.013840225738908186,0.06866185033810565,0.02485866930465736,-0.11457726966871545
COL16A1,0.019966327182831718,0.010600749003075987,0.005830459946225146,0.04045247429495342,-0.05967138442827533,-0.05735139032432593,-0.015222868551774934,0.0407259732017115,0.034599711284493205,0.03622988852598223,0.002558781369428055,-0.010734256791271329,0.0313783707402159,0.003941179143199534,0.004090453961704659,-0.03246908194790312
TPH1,0.0683862496363101,,-0.02852195875176115,-0.025116723528750273,-0.01648789457089288,,,,0.022381304137330325,0.06376890910617387,,-0.015475438317182,0.004046231415927442,-0.030545299691714527,0.0009405466133230809,-0.010529599635921507
TNC,0.06385904258741305,-0.07818178347682894,0.031246192811602288,0.02894412872710198,0.07371429481724605,-0.021295653567331194,0.09108143182331734,0.011497043776102165,-0.007376590686005263,-0.02400557888470607,0.1289792041594928,0.03069849920842549,-0.0038919723750349337,0.015408938354394624,-0.01093813103482222,0.06344828320954572
TNFSF9,0.04265701016346689,-0.020407807283237368,-0.02570350250226109,0.014202417257605043,0.019635111285831296,0.031015886498939625,0.0667451614371509,-0.02971319391570511,-0.005343974875679499,0.024442018644032837,0.10375967663817338,-0.02764732409629011,0.06821025134619345,-0.022145692670010438,-0.03102972094803367,0.026531001466545363
C4A,,-0.012026457893275989,-0.017593364808541997,,,,0.21982039100594042,-0.014888762916827947,-0.015063398616569334,,,-0.01772062036778782,,-0.030584904340097377,-0.026403992888990372,
CNTN2,-0.009971955608184122,-0.01221444250663358,-0.014150140369754056,0.023068234377165122,-0.03789580782633801,-0.023894245103732892,0.11300727298857295,-0.015764824612344432,-0.006402587088985987,0.017752912880686315,-0.04951947965709078,0.00012221216603489228,-0.033738102489678,-0.0851444283316586,0.044672388622787315,-0.0692194988184759
F7,,,,,-0.013869961546743696,,,0.07133683687237238,,,,-0.022326958541044835,,,,0.019594734327749355
LUM,0.058477118176026924,-0.017731184559820597,-0.029256601987592102,-0.04060608660685119,0.07350074435810887,-0.03065564360901853,-0.055661377564316314,-0.013756011813197317,-0.004575579712454001,0.013202835019731952,-0.057602677334798305,-0.028171126089122395,0.10840422222168924,0.06291690525688513,-0.022349478863373257,0.031822139840729825
IZUMO1,-0.01490886534763894,,,,,,,,,,,,,,,
BTC,,-0.018819270591772613,0.05001887452241456,0.008045424936789284,,0.03170973283174208,0.06341923176710065,,,0.04930555975841933,,-0.016152769571301902,0.05097800656415242,-0.026243002190532314,0.043912901687544345,-0.02427516288839377
APOC1,-0.03666234687073365,-0.005367397771119151,-0.011387053391294557,0.03495690445405487,0.08760211213827034,-0.00581604369960202,0.13494036772110074,0.019255455879679508,-0.027237993106055743,-0.04119808240110156,0.002075633156912437,-0.06681406684495002,0.024346634948185664,0.017555999008071407,-0.03589283471284734,-0.027320956763107966
PKM,0.018428535901892824,-0.06786756502406488,0.051790784039649436,0.04713791957050974,0.060966688102821326,-0.0662345614708682,-0.12056855442730399,-0.03674734673276806,0.03785149817728951,0.09393844507350395,0.08972596685831384,0.012269917748136995,0.0018313026858341821,0.09009254744879286,0.014079966037506343,0.04667236642724046
TNF,,-0.026703737869849403,0.009062860634891685,-0.013821789833081088,0.055309836644485244,-0.015702761930624004,0.006070349953766125,-0.019322416015688376,-0.03578237753846699,-0.00811806794671342,0.020449530400504186,-0.01567785711299265,-0.015399745453227526,,-0.03139860871855584,-0.01803876875611016
GNAS,0.016161681538131422,0.013004675599379803,-0.03216969552261166,0.010460679735661385,-0.06580566912818012,-0.04554034797288825,-0.10284587368326953,-0.007570598871738378,0.00646482058208094,-0.007440408809391566,0.07470555994381452,0.030717626023572538,-0.023653535488657337,0.09041037045313272,0.034329455175192376,-0.07031974516187553
BMP8B,-0.010924911381126301,-0.03331515169358526,-0.010094284131611099,0.03632123488417321,0.0015452018870737085,-0.010426472517846043,-0.062398766603642096,0.046213242086643735,-0.01501665780855588,0.016823629118495418,0.02327166578643871,0.05924599450443251,0.059816893283303404,0.054348905064663,-0.011601794525707794,-0.001503547230258461
LIPH,,,-0.022288484377390342,,,,,,,,,-0.015916980805715016,-0.01716939132066696,,0.0430193009125603,-0.028764109727802644
CCL28,,,,,,-0.012332315360757299,-0.024805507487271068,,-0.013589776122890694,,,,,-0.021141461852835594,-0.015224976455251555,0.009882359067880774
PTPN11,-0.0584491717598606,-0.04076907513634311,-0.013911012841343762,0.04018639384038428,0.02729500126538806,0.01154408251044638,0.05530748966167691,-0.0019309955026397515,0.006332923213628484,0.05600353909204621,-0.0066520844195863335,-0.006952076151786705,0.020458811447902996,-0.007504861053591533,0.03441774363683414,0.04242265314376854
ADAM12,0.047993428740652,-0.014321187074026277,-0.00856641846421948,-0.03295151141172687,0.027836108293407814,-0.011918416152370737,0.10349991750247554,0.016131361904670974,-0.03834974822132924,-0.04757788439506271,-0.006464657677823364,-0.03860648528885767,0.041866388974431214,0.0687098451107832,-0.0014898466526589236,-0.022706402263039813
EPO,,,0.05308287059607498,3.554546312159418e-05,,,,-0.01234177174611742,-0.017136234196796225,0.07489967236141543,0.00019722399273697347,-0.01728624765446028,-0.017831721770899922,,0.03452852317263688,
EDN3,-0.021912138621429204,0.021705628707737738,-0.017579952408712667,0.03920221411763383,-0.024575614673699783,-0.004072224128422395,-0.029718066881793757,,-0.01731305463111939,,-0.0029056163952323136,0.0865276394364783,0.05940236807945388,0.06652331176563185,-0.02941801543185203,-0.028764101633031083
CCL22,,-0.015204325228318341,,,,,,,,,,0.06835316775910207,-0.016306836528009877,-0.02624300335194595,-0.02501856082097317,
CCL2,0.06171369187877138,-0.026182589696673697,0.0492171359235259,-0.006996994706622119,0.00181958975633646,0.0345123202882751,0.04720149791000034,-0.027942690623077363,-0.014365127136900585,-0.02514874612666982,0.002489469904424175,-0.0017164058922684122,0.006552069241630844,-0.033696836394295764,0.025327260893891257,0.03207434359973972
DSCAM,-0.06275753253727216,0.03646951544819374,-0.054192199437471555,-0.04993346222058958,0.08935441574837528,-0.01784339607797656,-0.04968758579737834,-0.01815751992212508,0.06412731109873981,0.06977332865907182,0.10516958475613451,0.012105375104849226,0.03474730354148604,0.014480268690192326,-0.019481080529809826,-0.06558383330878058
ANG,-0.003758431077823873,0.01329367789545204,0.02711362852397575,0.03014553712628467,-0.016888273299079583,-0.010039531479380021,-0.0013402173627974053,0.008084434094265538,0.029055954172945046,0.11655902119627307,0.08395367298744943,0.026787627139797633,-0.011067222002903646,-0.018700782574095933,0.07770678031645054,0.06669883136592339
FBLN2,0.1349975144081081,-0.027649514686486427,-0.0014953156250904235,0.06979073097132826,0.01948812664219794,-0.03377747990513395,-0.011733745676494831,0.07843637096744836,-0.022721802626022327,,-0.05104355806169761,-0.0007347855148105272,0.07406966733170034,0.08095838387074433,0.010953633470926365,0.0005418288254769514
VTN,,,-0.007985049883375598,0.04335097554210423,0.10768845967151161,-0.016444740594144698,,,-0.014239178905242627,-0.031221714999208193,,-0.019759364024738414,-0.012538907273460844,,-0.02640399837077572,-0.02924115345423241
VEGFA,0.035707000829538864,-0.009475070482915304,0.07686120446057372,0.010703342447653742,0.0364314017777778,0.0005280587407743578,-0.05587523056940778,-0.004985865515745624,0.033973392386783076,0.12623508494490604,0.13301670502775592,0.0226441779742634,-0.018943341441966497,-0.02047578452169319,-0.03382275313349136,0.11213481959140184
F10,,-0.017354775587619015,,-0.02535274339899427,0.01247510882075454,0.024289194172505073,-0.027251102481382114,0.054030185662015354,,0.04349377946361147,,,-0.021415308155746472,-0.02270514011091708,0.028844096990984055,-0.023748953998017006
SERPINA1,-0.03031847518746832,0.0003325351162985993,0.012378498800671814,-0.001553804999994412,0.05395598013281998,0.007259187333911164,0.06107936575813825,-0.013570275668160759,0.08015056944819667,0.04360477823335246,0.10931621866758173,-0.0343180369403769,0.008324849350391194,0.009461323554658058,0.011527063311138463,0.0048470183266313685
VWF,0.04451732673216511,-0.003780870127044061,-0.06128672408073701,0.027066919250017526,0.03664943315217691,0.011808695740394564,-0.016793233872744017,-0.04978350927352076,-0.027068448453987665,-0.005657627593593933,0.006077440917509407,-0.017324104926175508,0.10182638222658481,0.08108752091860986,0.012868008558391897,-0.05523453113564883
GDNF,,,-0.01848224128212481,,,,,0.013792679606860933,-0.01713623286228127,0.004491582476219432,0.014945771675672643,0.00822246074932821,0.009163859527509964,,,
VASP,0.06390770559580287,-0.001338690898908821,0.026455595465465442,-0.009250529252560742,0.027427991339835214,0.04562366037613565,0.008738638411865408,0.03034683289714384,0.006645686135969405,0.0239656873102345,0.004074492115419916,0.030746076422519603,0.06747531996032982,0.07713174883820496,0.020106552724337434,-0.030780690285326463
ADAM15,0.002095923327903172,0.007639453658470286,-0.04291270066761069,-0.044458739181670696,-0.04139855147595745,-0.029479242957939793,0.03176044098363034,-0.03523440542689596,-0.014794613937459632,-0.020187910394584403,0.056265979454731184,-0.009767704697236276,0.07752196902422,0.04668050028403189,-0.014567666238143864,-0.018686944604846115
WNT2,,,,-0.02183481680718707,0.037756497375396755,-0.013991936677181353,-0.028094069698255678,,0.005166237174014949,,,-0.021441874150881775,-0.018314071471404347,,0.08592212572399252,-0.04540779735370857
CALCB,,0.05239132182954771,,-0.02093345396478143,-0.01533212395016207,,-0.018808125813307267,,,,,0.0047318951950147525,-0.0216900143893278,,,0.04509532728972161
OLFM2,0.04573125320726883,0.0092753834520156,-0.024111189721737925,0.07266740302175247,-0.02355373439010313,0.017207747608096104,0.059560186026248865,-0.056637063264516986,-0.00622169096820938,-0.02324775137195514,0.04657402270904478,-0.0028087528666676754,-0.01631864373566902,0.08846055947402205,0.05038382957340077,-0.014735026852218128
MFAP2,0.07753256209287152,0.018694881422401374,-0.021992830936572193,0.007948745052594646,0.07319555655463615,-0.01949319121118274,-0.021864780700950548,0.04639137106571669,0.013285275727740953,-0.11650873782016323,0.09679822734381018,0.009843529410041919,0.08323304259035122,-0.003670046649151727,0.0037559427174471394,-0.0334182754992683
HLA-C,0.05749656414316698,-0.05844561474148674,0.00540730433384105,0.008904960318461625,0.06680886735455815,0.02065499125344193,0.11182175224747072,0.011304665080143524,-0.017648805046204277,-0.010682319354511246,-0.028771643857809153,0.03960668826821849,0.062444639677579065,0.152929118229151,-0.01119692697875411,-0.0042980788248882865
THBS1,0.008765150993914202,-0.024910438534824105,0.07415915988952733,0.006365557144544676,0.011790496978875938,-0.010487283564821287,0.03555578114410218,-0.02353885784260228,-0.03843941110398872,0.00521127454177002,0.05272032236547,0.03693987074082762,0.03561442209755033,-0.04156324022449674,-0.03323000336264597,0.0425789772718793
HSPA4,-0.050057233954566335,0.04100436188951374,0.02915916582741621,0.01450381041032301,0.013801917596121378,0.0035792754300511113,0.021625479815675936,0.03708684274241993,0.007991516482785014,-0.021817987045064983,-0.06476152573346974,0.019685972332800047,-0.028146331876371913,0.0020304214360064555,-0.030147448986866734,0.02568957938100078
LMAN1,0.025684718893288452,-0.012741902551651958,0.02630329943054535,-0.03364140874341171,0.06748943240177022,0.0406447088299941,0.004214920333005331,0.008391214435408674,0.041993418022411175,0.0982793859598522,-0.012692039047970304,0.005604544190473802,-0.03774756481694812,0.026436128389808442,0.0026338296376158844,0.10004750115839542
LYPD3,,-0.014015223694779802,-0.016659819208207048,-0.02717286790084732,0.00967728798748955,-0.016340631759613495,0.14129570797700472,-0.03286211702824905,,-0.08128208204004281,-0.04024433775732753,0.0017113652244879686,-0.02220050582647866,,0.056071552044935205,-0.026272159076373237
APOE,0.016616521918284315,-0.02225716394336778,-0.02284032569862277,0.009842427041183707,0.04916977032574686,-0.05399379402425978,0.10347216437234491,-0.01006490018835563,-0.03254820904989973,-0.0653507109040359,0.11125573271101027,-0.014457453467563147,-0.01558222419395453,0.03186527839796647,-0.05744018316471435,-0.04322073263232586
SOSTDC1,0.01425181407465138,,,0.055952799567911396,0.04231433532204192,-0.002528036453699357,-0.07508618340720685,,-0.026057147668999758,,,-0.035702803145957286,0.05192686911304587,,0.0858835105759182,-0.03604504953968661
ANXA1,0.010310886979585734,-0.04311079581497446,0.04103580332034565,0.01854455110885002,0.08215949085347492,0.024200471685997652,0.044210525956353344,-0.02728234173908031,0.007637157364809201,-0.005463279043737804,0.025166904556821544,0.0030279456162551474,0.039041518774928875,-0.0542613440908867,-0.0935867180571573,0.16751312322923412
WNT2B,-0.03478891844211694,-0.01974096532281121,-0.08010556747252445,-0.019876976910882745,0.04676180811138565,0.0018608248504921438,-0.01656722847102119,0.05417412069915184,-0.015958152459120942,0.0983722042350578,0.02316394378763069,-0.02695759970830339,0.10699599866374505,0.024319909312308968,0.025010030862014986,-0.05264408039461519
AMH,,-0.018819272571480576,0.0014106153486336452,-0.03374195080637455,-0.006938873766985289,-0.013870923053262811,,-0.03029968868893189,-0.049841247847348655,0.04677819608767428,-0.01838741907494756,-0.03206563811563921,0.03975878707535608,0.12670462478301642,0.13561395030166834,-0.0019995293943551157
GDF10,,-0.015767355904915896,,0.08310776198302935,0.040386887494315175,-0.02862345520750601,0.007488214427315579,,-0.0014340724669595051,-0.04533570451359092,,0.007814184676414957,-0.012244238905879603,-0.026682895751465135,0.011848376739647448,-0.029082860611590818
EFNB3,0.06466163884947214,-0.037381714907762056,0.019097470944921986,0.014239912736160312,0.04757506255723759,0.02421556388832391,-0.08654165459891149,-0.016722162058506778,-0.004497705168245733,-0.000772730341324578,0.012075364945381003,-0.03281882385568515,-0.0006035126662016601,0.09322840804528197,0.05238339349716726,-0.04354419967875133
