,UKF243,UKF251,UKF259,UKF260,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
CCL17,,,-0.02697042646651201,,-0.015578637235770744,0.010205297477081049,,,,,-0.018825845027395566,-0.023177467123335693,0.0989460596509515,
VEGFD,0.03446959402395628,0.013734205089213353,-0.003148119449489125,-0.01587745429167695,-0.016597720315447536,-0.018843354557509878,0.08158272000438127,-0.019174048535402367,,0.0460556344513815,,0.03404472240706237,,
TNFSF13,,,0.12351745004496871,,,,,,,,0.012861228780421867,-0.025193114350675644,0.01646245918941892,0.008700936874770974
WNT5A,0.007605811454022534,-0.03167742206549151,0.0043560950577845444,-0.00461697107006621,0.04344061573689438,0.025419089157818646,0.002033335887904868,0.027285798348348045,0.051897125373667925,0.03255763314964273,-0.022099125168294764,0.04522066277566684,0.07068383800962395,0.041182126753994304
CXCL8,0.06926451901820163,-0.004652399998282862,-0.006696121181848454,0.04946565598640107,0.026787188472830244,0.03452976970920014,0.04590205807616856,-0.07032038624323277,,0.04683066549978826,0.02539495075119411,0.05569733092958735,-0.010123642175868553,0.0548703807080081
GRN,0.07135303961074585,0.008997419986946956,0.003978398662420977,0.07876535638608541,0.04246646094936437,0.0013312427385623407,0.07703750187680446,0.03735427329104697,0.023196476429789704,-0.07272835887627013,0.07352814446035248,-0.01465332855918347,0.07169420970642315,-0.06277954540081791
MIA,-0.006067195421496561,0.036205773125832126,0.06471867641893646,-0.0022191179623373527,0.08200354437790433,0.051956620444310375,,-0.012492475399144996,0.011813462176363464,0.09041066385939656,0.04104579440014483,0.042079913939591915,0.00893116704554441,0.10246812035603757
COL4A4,0.04881941684850906,-0.04153762094422216,-0.050002510000542885,-0.036232175499774075,-0.016264579256484474,-0.011719000311828829,,,,,0.05346802697833579,0.03931337925703789,-0.003126649793705617,0.02939238470322485
TAC1,0.09235795149916654,-0.01056080775704596,0.04720124045229185,0.002227562995127474,-0.0785691208744387,0.04951468730004966,-0.07889356961297618,,,,,,0.0086046640195077,-0.10159854508302112
RARRES2,0.043575724660973696,0.07500845861603958,0.04905711885737045,0.04696353028919724,-0.02581364146609256,-0.02446305199859655,0.030866694679705448,-0.07796092709829977,0.035557288722453145,-0.008989172698331951,0.05077686930486292,0.04501322576540728,0.09106003418182086,0.10813663936120178
FGF7,-0.04362663672508804,0.0029940888928952623,-0.01921535171334518,-0.005951870797184261,0.052971279378956446,0.010819514081653636,0.0003867045066702858,0.0030462543631477367,-0.03378507978340041,-0.0769554254139682,0.012516399890152439,0.006899948084040862,0.04888744530668495,-0.0016531949115570585
EFNA2,,,,,,,,,,,,-0.015259905358565872,,
HBEGF,0.055901411172625655,0.045217162825097995,-0.028108928926116616,0.09130895223384604,0.05370421161312291,-0.02853462223201767,0.08836787692577527,0.06816681306616304,0.10356531728242549,0.0023850555685810564,-0.007163037870687993,0.05759263982476818,0.04929076582282456,0.13066449941990044
CSF3,0.08824942449729653,,-0.014038085437881436,0.07255347488164689,,,,-0.023161610021338853,,,0.04611044584699391,0.003251572371322393,0.02772276910233038,0.08623412993365298
PI3,0.10546428678270815,,0.04677372602215492,0.0453891874980751,,,,,,-0.03030080702525123,0.02247599335141604,0.014756407826224663,-0.044607435562602916,0.020614662404924572
PCSK1N,-0.05111513269268926,-0.04913719059715422,-0.039096762941750934,-0.01961789356572143,0.013864301096812191,-0.02793564193313385,-0.1272219652032893,0.02861078606727242,0.03845901485220587,-0.05683970454954997,-0.12777617478318906,-0.02273200203517827,0.08649896196208294,-0.1373057134704792
NTS,,,,0.015768598134453787,0.04085476733677609,0.003707810935328348,0.09368197015858866,,,,-0.04391873675066957,-0.018591298907524385,-0.02714743192503384,
SFRP1,-0.0013487669316465973,0.01799362495777539,0.018341219955587563,0.02179973347382662,-0.03449988835635868,0.017190038100529124,0.1178945661772859,0.09220448192172058,-0.005286194085648972,-0.11995524595131962,-0.002129298924169935,0.012190683581653719,-0.04404482248954126,-0.027005290235520864
CXCL13,,-0.061211976608674175,,-0.017950636226990443,,,,0.12868455541276996,,,0.019471378195412024,-0.016330836001013947,,0.09218580457063973
MICA,-0.010466337202577777,0.02004166882688982,0.01592571675436808,0.023762044318146353,0.027336431799362303,0.014914445946837154,0.024149023365237773,0.036408655929473246,0.08801166527170788,0.03258737821982655,0.07498594631757455,-0.0003596703680129159,0.08879792281704557,0.05803645159915378
TG,-0.027085898300474177,-0.0046353377627968715,0.030230421964839146,0.009832684303900711,-0.01569488746498456,-0.008806640604255303,,0.08441483446152842,0.027623408424677406,-0.06128803555530323,-0.025014841310400528,-0.022897216938969178,0.09853245379643691,-0.011442494041472875
ADA,-0.009337333629595693,0.0381992794666944,0.048866734242029114,-0.04587729951954444,0.05094671986725854,-0.02996556087183759,0.11710368924340234,0.08788364221850552,-0.011682853721060121,-0.071863188398231,0.05699459724035743,-0.015159234557101345,0.07020401484549921,0.04270767607964646
LAMC3,0.06853781729502015,-0.018035590999358177,-0.013119709987372752,-0.0011792100139520153,0.01771602259028672,-0.0022012016193843275,0.0004949038088826708,0.1280037135625381,0.060555113338967605,-0.06902720267708741,0.024516518952634757,0.0820681212808385,0.034212771773356104,0.05977289668023203
CCL7,,,0.024919004153712798,0.05321602964894361,,,,,,,-0.028215602327080074,,0.0232205605363561,0.0030739820062800722
NGF,-0.019575698188307643,,0.042217481699931385,0.019136269677647106,,,-0.019176923409259864,0.04508574213288526,,,0.15408405829545865,-0.015054786557503513,0.016057399154059702,0.15188552003284006
TNFSF15,0.1455042028558992,,0.051799327527276486,-0.017620868733526446,,,,-0.006379890107095054,-0.019466572501955107,,0.0890095658855386,,0.019713420759847146,-0.001666795926969875
HMGB1,-0.0025430269559429445,0.07763804749843597,-0.013134382442321959,-0.014930915931574744,-0.02299153716233123,0.015567498781306404,0.12165264139576414,0.12738046502215208,0.016438494376172057,-0.06953575515585683,-0.009274575288229808,-0.015074411824904698,-0.06324362236920145,0.009443518090705375
ITGB3BP,0.02516093760478616,0.0845493124480559,0.030049028322711616,0.03685200965679166,0.06650631629541372,0.0439456847345246,-0.01105351589800476,0.06623877782801806,0.0776063736061687,0.08194953750011454,0.014025015818329925,0.028913527678711182,0.046734934918632814,-0.00048824529452221515
AANAT,-0.03508634370028598,,-0.0010123795169366986,-0.015877456558273027,-0.014114504018468454,0.021049098709051164,-0.018029128281891516,,,-0.07543838930125497,0.04437970849618812,-0.02053569953388405,0.13623167544827272,-0.040717814884122246
RELN,-0.03375273721669354,-0.007799065954120016,0.06430907009786853,0.13882286113388959,-0.031075581671661075,0.009106390172870807,0.05005155667254016,,,,,,,-0.02272910900168832
IL15,0.018517754270901656,0.048384335247317174,-0.008464101831687831,-0.012665384391300816,-0.03238409196786698,0.05959543202788355,0.0564071791501425,0.013149132299299095,0.12088243714179896,0.032848501158233324,0.09548880239586396,0.09357300976633318,0.1072492912653572,0.07783737561075281
UTS2,,,,,,,,,0.10684726429978118,-0.01859649728674111,0.12010379346185811,,,
BSG,-0.10255406613683038,0.003949972913780527,0.017643493689784424,-0.07244118070346209,0.05231474903317259,-0.021348567655608226,-0.06040727929282854,-0.044632544710493396,0.05813599610254312,0.11692922767488069,0.07116756738567419,0.03560507494530929,0.054046788622882376,0.12745930762980445
ADAMTS3,-0.06420825684165636,0.013719307650204885,0.05515321295781942,-0.004182856327108956,0.0004192794118163687,0.07752786486263659,-0.02895054364086437,-0.017381190904218122,0.06566500216896053,-0.04348502224058503,0.0681034971812924,-0.050779171713007894,0.0025856974872923207,0.0603448922319151
CD34,0.004728283998002932,0.04945356643489904,7.638740627178568e-05,0.007278757023766694,-0.0013868910150028123,0.003303748257981538,0.11975097570043142,0.1297264396927231,0.023920922169379865,0.01660593469499162,0.10404784337964096,-0.002250004765142055,0.02157073289340517,0.08904487536628762
CCL23,,,,,,,,,0.0707707574317571,,,,,
PLAT,0.016837972895933574,0.017721970404507074,-0.03550232325406891,0.005350489502688275,0.0151840039916754,0.024944687015785814,0.04733734304358194,0.0418923166748577,0.08317265984872402,-0.027182252384354802,-0.06694194719432858,-0.0436563028930422,0.044574542428071205,0.03398048856889048
NTF3,,,,,,0.013073368531939177,,-0.03389902018372652,,,-0.033125367162444797,-0.050548215902931286,,
LTA,,0.05093065591725178,-0.011761057827687974,,0.12788277754326435,,,,,,,,0.052254627508741554,
CKLF,0.08438944732831846,0.008838140885745235,-0.01666645384946542,0.008155146820349124,-0.021281170070490747,-0.01390956825165019,0.09682151666594281,0.08615675550421215,0.06338922125285829,0.010192801623061491,0.06797801006180233,0.0061127129320357135,0.04676568859879342,0.11373123394469903
APELA,,,,,,,,-0.05075832284764589,,,,,,
CD24,-0.02564649543455468,0.0861489992700742,0.012094164589807077,-0.07297619797605273,-0.01530820153167506,0.029765616479790372,0.08706915914889521,0.12523577923547927,-0.050365212463527625,-0.044949795266399174,-0.07583583413983021,-0.052680065413563036,0.055543034897404774,-0.04482967243856457
HSP90AA1,-0.08937835995920874,0.03757017867699617,0.009941040575482977,0.015762142907064177,-0.03552689832898406,0.07472233293048508,-0.11576532469489202,-0.0009701156069482349,-0.031576951563986363,-0.035429685850906,-0.05257890689377847,0.054152105309717695,-0.09140121146492104,-0.16319820742060595
BMP4,-0.04236659934776455,-0.031027752850191347,-0.003794987328367453,0.05288744501079939,0.030440149104390676,0.02140040414305452,-0.028756850821427767,0.0024501169410162905,0.030209040523178705,0.08136467074258409,0.13141535432517018,-0.034574383798959274,0.0723935387240293,0.05886619824179434
SCGB3A1,,,,0.05720572258151406,,0.0014597419850535334,-0.03173631119161383,0.0613038189011105,-0.02801289103982718,-0.06240695530188442,-0.021627929202639184,-4.828557629162914e-05,0.006169669039902114,0.047447921044676836
IGFBP4,0.05271392129338579,-0.013496937260043213,-0.029559404001298334,0.09205192060117842,0.026390913146090766,0.022126764152983227,0.12217471099897101,0.09129144273222294,0.010692038728085515,-0.10017603440000371,0.035065559394481936,0.032370052105921684,0.08748880617087665,0.046819466103669626
RSPO4,-0.023913722311494138,-0.025221677765523406,0.01492720666163232,0.04560672492813976,-0.015810345244853204,0.027308784064771816,,,,,,,0.02871232709092058,0.04118383389100807
LEFTY2,0.020649892246704278,0.01694541709127786,-0.010229958073605364,0.08133285231321095,0.029673289841971196,0.0512650939261757,-0.019176923409259864,-0.03218202368850475,-0.03565754133961447,0.04432823491108463,0.048631608425988036,-0.017546149458575643,0.08292584215367958,-0.009795661886729312
PF4,,-0.0003039343272944884,-0.020940314598448202,,,,,,,,,-0.0139867597535908,0.0032215073848108314,-0.04022030930509626
ANGPTL2,0.02580037637511441,0.020137791950520404,0.0020751846340883065,-0.019395339977454386,0.029674997829773495,0.05242538349265243,-0.006778985161009551,0.003995743955922422,0.03564065466092207,-0.03186627898471097,0.016359301809859804,-0.044973401474451356,0.008797332000172983,-0.0067939149851266355
LRIG2,-0.03491253207565669,0.019195478595098202,0.007845670752110373,-0.007669899848942712,0.031346840198561224,0.016962470075618248,-0.004640697005197735,0.04840984300181044,0.03177342876789219,0.12586939950649026,0.006033196273912834,-0.014613959403567928,0.03255498786993337,0.005786874353209297
ICOSLG,0.09096791184726716,0.0020205690692868734,0.06930619487324595,0.04173608587656061,-0.025686578500823058,0.0046979599724528,0.017905602404101807,0.058549852162805484,0.05536900969347544,-0.007689159319100678,0.052603998610133526,0.0006422013283574828,0.025435174688474203,-0.00994535501152978
WIF1,-0.009719224516835843,,,-0.05570793611843255,-0.012200468946634376,0.004677186309744692,-0.04392889219783167,,,,,,,-0.04382839854696401
NPPC,-0.04880443054807851,,0.01305118294803286,0.015146982530204918,-0.023799238377480242,0.0333837327999434,-0.047610861838868014,,-0.009225388874233728,-0.012097909678316894,0.045485107388748995,-0.026463887126245606,,0.0016177331222207076
LYZ,0.04161446188483291,0.08328171059149019,0.026285544872836228,0.07065238853190639,0.0102563415584248,0.05094793282912385,0.16965126914826462,0.0591178527087844,0.04574113047383329,0.0248565021039429,-0.01112165851628263,-0.030750088458544062,0.06352087844072102,-0.05895375125433238
EREG,,,,-0.01882216912950104,,,0.17200029616931958,-0.016113971037840177,,,0.01509533127014818,0.014302191611300726,-0.0038064987041292312,0.00831702890443147
SPTAN1,-0.034304697266041954,-0.030389166608612985,0.010774930708965269,-0.04891415193869242,-0.04330014486614511,0.03525364139827073,-0.14577041897734028,0.06771556155960687,0.002959484360308589,0.051215158788580475,-0.0002940469100892137,-0.030085221274291005,-0.028875893055834552,-0.13178835488665283
LIPC,0.012283148438636565,-0.0062487062955785275,0.0023186969722121483,-0.021128265803394,-0.029559050524474027,,0.060057052771677374,-0.020420924569612465,0.009300125728237216,0.11751622194744657,,,0.167434126879295,-0.06272116481518412
COL8A1,0.14089687161109704,-0.044718731569390026,0.04766744778501695,0.040996352508634995,0.016750902772023474,-0.03276384045012538,0.11833320808950532,-0.09417138916035919,0.015090240627352423,0.01579764985906614,0.05653976112856263,0.011234799743229263,0.06769805751070675,0.12447805920399689
GSTM2,-0.001862095528877025,0.006502459262352605,0.009675873358437356,0.027799217529192653,0.033685142547390634,-0.02302597921893604,0.004256618902105968,-0.015209100743694757,-0.017653801803014298,0.01898431893507036,-0.02460782330425691,0.001953126413802451,0.005987247812293368,0.0674832537107207
IL4,,,,,,,,,,0.009234574779719876,,,,
SPX,-0.014287318863621062,-0.007648562733812645,-0.0035764973227338528,0.0327784311557508,-0.026711444646501322,0.09629646571989972,-0.015950543111504095,,-0.04241810701658927,,-0.028448270001076324,-0.017366350001952663,-0.0505975542838791,0.013326816834624928
MFGE8,0.12254711009839943,-0.017031204114573394,0.016464957399598776,-0.021715197845134912,0.05326228555036035,0.0010024784061335643,-0.05227036778233529,-0.019677960289961598,0.013879738143969436,-0.0009795496191152666,0.03872047942600391,-0.01539912142329228,0.03172159492252547,0.005387969381517109
TGFA,-0.056468031909917976,0.062323841212862545,0.005522832213697368,-0.061639668512906524,0.04665585511319708,0.007726928125977565,-0.007080408030083021,-0.016876194235566775,0.005201403196999256,-0.005266489759103977,0.02209198717886063,-0.0188108075453497,0.10233739963962753,0.029421967212903882
SLIT2,-0.048462773649866474,-0.033938425164669016,-0.039717110760727536,-0.021883502576486854,-0.012874014549180862,0.050826136600954384,-0.03876845374131579,-0.028674200784610207,0.10486778220897387,0.008175234600872766,0.08570016237254026,-0.013278230265689087,0.024522662359512715,0.08061246812609042
PLTP,-0.022287356540898414,0.008904288345675637,-0.01038659769059382,0.10111612333607546,-0.021243613158508912,0.008073510666987157,0.16951322984388706,0.09764983435371663,0.023801971094912524,0.10552633869019672,0.0646653136217053,0.02628353679782527,-0.009379399446232317,-0.00975147690294158
APOD,0.00012291741488016834,-0.07545614039430246,-0.008312337077111279,-0.06069511252066478,-0.024571384499796012,0.04006349399620414,0.029889700493773753,0.05151932148933261,-0.07504083128988374,0.062433956400846355,0.01724938870710578,-0.046574381136311384,0.01245267481437806,-0.03880309094768395
B2M,0.10407548785759912,0.0021715036925691023,0.05255181736874616,0.07565309878336719,-0.023393894675227185,0.000796638416524197,0.16455755600648556,0.04455359071599318,0.05672372135590037,-0.024226388989242637,0.13970235415380391,-0.024329089344547604,0.03987401707640123,-0.05294724957711424
OMG,0.033632224542026454,-0.01649781363249334,0.01942999049458131,-0.082233192237005,-0.002672256997428447,0.02754372875315699,-0.036883232202549555,0.005401355956322227,0.040309337505246394,-0.10355506590685085,0.012930527186383016,-0.04944576245563238,0.04087440275079479,-0.12436417833165529
CXCL3,0.0837311812021156,-0.0057003934472113875,0.0037834039368950796,0.08023321431419717,-0.006171315858043318,-0.010654341509929418,0.030760624421114574,0.09306325341667553,0.05747787719593016,-0.019502599065204605,0.06988190334008161,0.029290893842381118,-0.016444519811507782,0.11179092606730179
CXCL10,-0.037022608337639804,0.07749846274724002,0.041597612197911804,-0.01652393493564399,0.011395652773483731,0.03609714969775586,0.08072468155690739,-0.0062029108911466355,-0.00029550893759752055,-0.0342369088903812,0.01760881246914036,0.0024391259133924315,0.03247383563310686,-0.010728766456493162
RSPO3,,,-0.024318090144244665,0.03269005852139697,-0.02387913653781064,0.020381220129839908,-0.04236867123697707,,,,-0.009060163823190462,-0.03531211207578184,-0.01819520664182605,-0.07408979404568032
CORT,-0.02681149603262423,0.00561046667937171,0.03610683232923446,0.002867877774516306,0.0033921950645671895,0.028494075236079754,-0.04827262839701384,,,,-0.032173253552428886,-0.014636433189627646,,
NCAN,-0.06738022853852524,0.07681197528440367,-0.03770199508906475,-0.029328381658466247,0.02128612051178688,-0.0023984781885098027,0.020535993963505497,,-0.09788503260707247,-0.013392136645684269,-0.012450639767468614,-0.07371520159026619,-0.04896098777299833,-0.14082694372608875
PRG4,-0.019341826442275733,,-0.02400090625528178,-0.01512775313385204,0.07690076716711207,,,,,,0.025961625952627153,0.057132645213217384,0.017673577701592214,0.14181125647239043
ZG16B,,-0.032038743903260614,0.04634413335487622,,-0.010801459123031171,,,-0.010813165673510313,,,,,0.04342329733809737,-0.01939614217970754
TGM2,0.15672748681688078,-0.009543113250079603,0.013821503059749395,0.07959089538401516,0.03335493499337824,-0.04829492403430356,0.08073146987358429,0.020225068829950288,0.025003560238243877,0.05328832440078293,0.06280669957830373,0.026179091390812457,0.08632517592152382,0.005465163075756541
VEGFC,0.061760385674985215,0.025656842160468787,0.03339586149302969,-0.02328662492582174,0.011674384752963089,-0.036370054758243175,0.024623278199682467,-0.036281582713677554,0.04214615247324165,-0.042396469030206815,0.000617618305850766,0.05744664588440666,0.024713117417070878,0.03086024543309486
WNT6,0.03673435997821124,0.015037433573973654,-0.03319634377648535,-0.020844587400865387,-0.02403826201585491,,,-0.03593037659694085,,-0.030078055638913356,0.10882218213302443,-0.027202465276368788,-0.03999650722827409,0.02343876889917971
NRG4,-0.02481515487256347,,0.02224411614305637,0.04693308984197851,0.034193107074429505,0.04464208074860352,-0.0248345319308879,,,,,,-0.032381303584963286,-0.013587060237794614
PMCH,,,-0.010039832459312155,,0.053138401059636,,,,,,0.2989195333331016,-0.020535698805646763,-0.037968168759716626,0.04926355516765275
COL9A1,0.06552795704448809,0.03741376467048819,-0.01138131968473195,-0.05275521927363254,0.00927224522180074,0.013973253916136085,-0.019453972810368307,,0.029071067287358657,0.04586267494721893,-0.014284779682572152,0.012387157529963456,0.0716840819263311,0.11612432128118844
GDF11,-0.04937653176290394,0.010983188834864727,-0.006774591974880621,-0.0006778935241649657,-0.00686813125029612,0.010369781358797075,0.01564381084617353,0.0702814212448783,-0.045576881089280916,0.026331244362190465,0.03303598287660686,-0.037477882954151984,0.09260158560015434,-0.048817749803987724
RAET1E,,,,,,,,,,,,,0.012881370614430128,
IL24,,,,,,,,-0.035205184767758906,,,-0.021382533509554928,-0.013763747980449919,,0.043838024886268104
SORBS1,-0.05512799952113342,-0.033773075823221345,0.025124059075266814,-0.04232591983450988,-0.035207710865325176,0.008907336357181852,0.010550040481912725,0.11520127730814689,-0.01176122350534706,0.030621474696688526,-0.019012513209158876,-0.0026104063985721467,0.04154765267379363,0.023338843190001558
DLL1,0.053701752068913325,0.09494357425017383,-0.021660017569515907,-0.006770581756041788,-0.03546677416623762,-0.03591202437504376,-0.02865456491513115,0.035866384993106196,0.14950348463006782,0.10387165206624467,0.09976339640013641,0.022677385984891565,0.09025502126149841,0.03955873583020202
TLN1,0.031219137578866605,-0.0048919596648230226,0.039098649665448106,-0.0002522008174048799,0.031712093599140574,0.010733954614621883,0.11144751046432816,0.03996439422019693,0.03308221695716113,0.03404266488589057,0.007707605699636767,0.05733631469841342,0.051790288342274386,0.01296005647122681
COL2A1,-0.02539994513578902,,,-0.013511378455823848,,,,,,,0.057532658630777216,0.0389271859093843,-0.0020654610610284815,0.018556261943165113
SHH,,,-0.024940882213614925,-0.000822692584976115,0.06534189481740432,0.10777360431389248,,,-0.03432886244506514,0.012796622359144843,-0.046464521020834336,-0.04636910569515342,0.030445545565926598,0.018507586965214894
PON2,0.004353243483357165,-0.03845299700776011,-0.042142155356586,-0.03245857603368057,0.01946084189742899,-0.017465809513197414,0.03507965271090715,0.099711058692378,0.024548303080009527,0.06032590870529011,0.06399859502044443,-0.07936367547067731,0.059975616708257115,0.06173367606892475
ICAM5,0.014290023879409338,-0.019871668885205175,0.0320820847380546,-0.014378585191198556,-0.035096818753963,0.015963420076329036,-0.046423949649760037,-0.033326032998840585,,,0.029415362855414955,0.0207907016256617,0.006576591882524561,-0.014628532123288617
HPX,0.022782943722626323,,-0.021779481818871786,0.10118945184217189,-0.007500718792212345,0.03107983726129849,,-0.012126239770638233,-0.03297605771509568,-0.06089503573885591,0.19203897459182728,-0.051492398117856816,0.05789497206366046,0.035117741579427375
SFRP2,-0.014567028611278291,,0.055128569307508,,-0.01766647512138557,0.012027337150962505,0.09212212494744623,0.054053445214877836,0.032560122420712684,-0.01077090672174456,0.0480059411598876,-0.05582290035648707,0.0989526502083995,0.04550040022048675
CFC1,,,,,-0.013593739152690335,,-0.020264121430929274,,,,,,,-0.04717834321314562
CD70,,,-0.023866684227328933,,0.12037678524433029,,,0.08077705708254969,,,0.0997553246318853,0.05037267924260137,0.1816753076974305,0.05003093010804626
HP,0.027766673220940646,,-0.04176895264547515,0.017208731985375036,-0.013199200864635,0.009414499249770005,0.12914000123536404,,0.046103221596071345,0.04777615042406055,0.10086751575994506,-0.03923105407993329,0.004560052353860964,0.02527588987149385
CXCL2,0.07846206099436474,-0.002465476277835262,-0.041428104919900066,0.007686222114892625,0.02060296720782677,-0.028040064610969997,0.05601821663098962,0.12040936313863111,-0.019745151966161036,0.06707398581351812,0.1193136996070229,0.0028434229645895393,0.09167461551772456,0.05760558229036345
NPPB,,,-0.03963698339714313,,-0.011903230841631184,,,,,,0.0172706822438816,0.027940497241481416,-0.032847226174027765,
CCK,0.001958235784632129,-0.03601984329519044,0.031235674797214882,-0.055843132614025306,-0.04538049194048956,-0.03969066725560366,-0.14503814015493674,,-0.03392952704125254,,-0.049478181282034135,-0.04466951703800779,0.052090760911836766,-0.1860539301858056
SEMA6A,-0.06515920044098915,0.0127024321368149,-0.04236853540414313,0.027016130468755412,0.01870202902081376,0.05307356670326114,0.01885943855665394,0.11994977061824044,0.03471796813058173,-0.041719349956308494,0.007660496387702525,-0.05146518141811565,0.0022045144933993035,0.059525292066185925
IRAK4,-0.020138155463804285,-0.009465300060731804,-0.0021804325691328398,0.05505627663297402,-0.023966055686460017,0.024293284660058333,0.030243371645298958,0.035790433778589016,-0.0488123628828445,-0.030719562369913956,0.03227517476009895,0.039567034081086826,-0.0032128701371810955,0.006593450343866891
GSTP1,-0.0392863324342076,0.07375259657583022,-0.033384394978523066,-0.03361658083691011,0.025163914518334093,0.008402172839328328,0.10166560674239462,-0.007263079558423009,0.012699044172720574,0.0377514156870373,0.00796389703445744,-0.0074388848923085645,0.06582690713100559,0.11411118334535218
VCAM1,0.05222536155361038,-0.016037751486727224,0.0022545620959486304,0.055633864024282546,-0.027201329693399817,0.056565082678437066,0.05112358085276854,0.007718811875939463,0.013304952857172665,0.0919086862114958,0.04516958486996675,0.04507705886173769,0.12014369949386762,-0.0009605447311048918
NXPH3,0.06767418472562149,0.07921678170199259,0.020131889346992445,-0.04908087805284521,-0.030171254374381618,-0.031713503887266285,-0.02488200245866814,0.039484856921229126,0.05968351374384389,-0.060482192228361556,0.07652962386830613,0.002536994017960822,0.06881162377687523,0.025452599730959657
MTMR4,0.06701951311882964,0.011661302521644915,0.053945264772281835,-0.05753545225307064,-0.014923533800917616,0.0077536361515810875,0.04470451106515235,0.04859639061750347,0.09122785414067218,0.06460691897561971,-0.014805312800818203,0.03913762127595712,0.07007445073328875,0.0101017453075509
LAMC2,-0.022661118239360553,,0.007715971405293624,,-0.014984839655363163,,,0.052669404334737595,,,0.12139954787286317,0.003873950797006382,0.06065746896996682,-0.00857534785302923
IL10,0.029604988171770326,-0.04243872519778784,0.01899873681189425,0.1201399173314569,0.016870733240628735,,0.08089068102623857,-0.005443622937224585,0.012232305257300114,-0.05149193913634524,-0.011316203039541364,-0.001059576394858171,0.014763578267919656,0.018399518366806356
SEMA4D,0.02317430184615983,0.07294999711532518,0.029003377110626647,-0.053344378616682876,0.00436374880927671,0.04374775984062587,0.013067672073688604,-0.00431353287362713,-0.0524403693514674,0.04305555186636206,0.003125476959967778,-0.03435525451646,0.023093016917340302,0.04098001008960346
TRH,0.09466285147676026,,0.07507594191404271,-0.013296220784926292,0.00011566410128056019,,-0.03155694260439956,,-0.006147324912431405,-0.037358799009247816,-0.05105748950454019,0.07536159442826462,-0.013095883155311232,-0.017869680142333113
