,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
COL14A1,-0.0132880057136824,-0.04913216672255929,-0.035698008015743916,-0.016956652295050858,-0.05254958302638526,-0.046169083300011925,0.014828214869831213,0.049614763433723334,-0.024550481117635584,-0.0020221539052896883,0.015568604105332819,-0.018682797254461075,0.01947334009532883,-0.10199810751429364,-0.03028398056552689,0.006428987783896965,0.07025756384693448,,0.08293238101544459,0.07639866961882807,
HLA-A,0.0875259522082493,0.062009796820701665,0.09982323753837455,0.020640871320735745,-0.03432033426275839,-0.009695348988186808,-0.0019230939680173777,0.0927924268246299,0.05908706082569891,-0.017638844942378586,0.03770443408922157,-0.03187308416865461,0.09139267526498514,-0.029011509972686096,-0.023438995478397243,-0.046492140850166855,0.015267325773466194,-0.05631215830039326,0.03282917610629911,-0.08375015670195574,0.05801342833865488
CD5L,0.00018774142498064183,,-0.017650524416455832,-0.022880129056228472,,,,,,,0.019689606609159204,,,,,,,,,,
FGF18,,,-0.015970534370091206,,0.0009896066613389765,-0.013923551258077649,-0.0186794653527075,,-0.01620265105384529,,,-0.014475359614157655,,,0.006744684852936094,-0.013977945008976929,-0.02211310243428279,,0.002990591715979775,0.01810160465524742,
ADM,-0.0020277559795167013,0.03509772345740795,-0.031444977142348576,0.040666082000777384,-0.008105058534118593,-0.07221525126239355,0.08120411581415611,0.07557960158826359,-0.06243220945945744,-0.03871125646156543,-0.05122130769933261,-0.11545510615528015,0.13219925729296167,-0.0031708611595880638,-0.0654007022238355,-0.016004775527878063,-0.04375393691799741,-0.029653900652091104,-0.032406003796917805,0.07593399416850709,0.07759804863846663
CCL15,,,-0.006262663208261809,,,,,,,0.009419844855734577,,,,,,,,,-0.01666175710112889,,
GNAI2,-0.027233766731843845,-0.014967127620795847,0.053928496006730095,-0.03634093717417043,-0.014630434627399776,0.00730142909982661,0.06283736041952422,0.06966379375213458,-0.0317214414287572,-0.032056715375893725,0.014415811158385602,-0.036328387133597165,0.06794468155561971,-0.08343492609265936,0.018551884847670824,0.013331200689514109,-0.02528060427761735,0.04079392811470084,0.022966858142167028,-0.06616087823794539,0.051042550257546664
HDC,,,,,,,,0.06602737791946386,,0.013029102134633647,,,,0.03759773087581235,,,,,0.06054605495718408,-0.027124164486856905,
COL11A1,-0.024345448889680772,,0.03741104513279105,0.02196840460941714,0.000768988499463975,0.12531769181993796,0.11155253469670727,-0.01892002644560925,-0.012711869390317924,0.031967407902000984,0.0020730927514430765,0.013862999071626966,-0.04113937664887103,,0.006113270646252227,-0.0032383040474486618,-0.003601265743091685,,-0.03438472835887744,0.012858695811356215,0.03393258646182126
NUCB2,0.0882862585079109,0.033906222160379605,0.04456405908098885,-0.019443885596702567,0.009535847946260582,-0.01485093487936027,0.06174127292789782,-0.0049555577036446315,-0.011796472742160963,-0.009289499729546152,-0.008684003164671739,-0.022166141010616328,0.019843508654475636,-0.006934009901144304,0.011909945060199292,0.001178447200266617,-0.03378542494978376,0.04031904152868073,0.024481476700928158,0.0032041308560584445,-0.006462727785680163
FGF16,,,,,,,,,,,,,,,,,,,,-0.008302445786201727,
CXCL1,,0.07775090324074445,0.04865938613070146,-0.02440340154344718,-0.044850878209320794,0.016681075739059175,,0.047971328504266025,-0.03421464736437078,-0.017463465464277565,-0.041615827996016014,0.02020995159469268,-0.028731760380601264,-0.06071881831022408,-0.017154330933691946,-0.034016456132669626,-0.015349165675033662,-0.05834510570253518,0.03880659910851785,0.05110671516614894,-0.04893078967916383
VCAN,-0.013671057044081883,0.06811060192627168,-0.02468068064028977,-0.03847502247341768,0.0315610821046364,0.04704508588971482,0.09982574235858624,0.03730282608050555,0.09929020313581385,0.024780574203941953,-0.010471985356856754,-0.0023085011215161853,-0.011876939081661132,-0.09452127038573091,-0.0004650061342529116,0.05735725006801584,0.01611441366972109,0.08154135831940447,0.026857257364609068,-0.020238583710796714,-0.024289699288869537
MMP7,,0.03913117966854426,-0.024040117021008764,,0.0035966270578829656,,-0.01654899030402268,0.01832433560134123,-0.014933358893124485,0.025869758154210235,0.07575711780064909,-0.015346869411931696,0.09145317620953229,,-0.006467616018382098,0.0007792624750738125,0.03672507437372736,,0.07472327563156142,-0.05012707123734408,
PTPN6,0.01807604186975402,0.031150426881136294,0.057702162057456756,-0.05638281779773602,0.019615124031980433,0.03559166231305817,-0.013665107682138074,0.09351003881191117,-0.005274471100983737,-0.037454218814240374,-0.001789958456007523,0.04807061342899705,-0.009024552392298995,-0.0012068515854730408,0.0403276602036208,0.05022428330848699,-0.018202890678855804,0.04503400680438831,0.09041719851223398,-0.006332900833016622,0.049893153586997994
PTGS2,0.044336367228388025,0.05357098953913187,-0.0019593712228351667,-0.021778755768362103,0.007735651230931413,-0.09846996539813443,0.06608183639966692,-0.0535966916397713,-0.032823485232515257,-0.012215793209527058,0.05508847495131831,-0.036735680771174214,-0.012352427897456893,0.08671518583018606,-0.0110419962042311,-0.08691316482141966,-0.05739052262363568,0.03758595350695639,0.05608810334917816,0.04157168269744189,0.0415994605884864
XCL1,-0.018877546944345708,,-0.019341817785174853,,0.028979272033006803,-0.018112239023542816,,,-0.024527483228339052,,0.007026140739495866,-0.025996216621538743,,,,,,,,0.015639462232102344,
CD58,-0.0007210816695264802,0.07359055122061264,0.008871945800168271,0.025751789672157695,-0.004180591184184731,0.0005060026686822885,0.0582308882614814,0.049520088229601224,-0.016587412784053603,0.019851372545087047,-0.07341017108999331,0.005076423617839966,0.04725910080660171,-0.06132380384449178,0.02654603018923827,0.07923706732605425,0.009407314390211492,-0.07093205465833763,0.05570421823111771,0.06105353649841678,-0.0028252846193061484
TNFSF14,-0.015858705810000245,-0.019597223156107804,-0.001537148769938939,-0.025451943282591497,-0.000129028010352397,-0.029701054513678247,,0.06337294284052848,0.049242291265787136,-0.017057210466169113,-0.019652675196119226,,,,-0.021174310976081242,0.02198773039374996,0.0014026197862368889,-0.03940968273223271,0.02252757644941283,0.09186972499527173,0.04203384412454325
CNTN4,,0.025048540440758403,-0.003562569796878499,0.06156119498552308,0.002147976234928081,-0.01412717242530311,-0.026544600846037613,-0.025189984072998994,-0.001056286786091166,-0.025046243641928468,-0.03498666094552555,,-0.01834384230863477,,-0.03292217802649966,-0.024230545780358576,0.007519343418102828,0.023500352716253125,0.09016555156812628,0.03641012631198676,-0.055153019277269226
NTF4,,,,,0.029393267952819095,,,,,,,,,,,,,,,,
INSL3,,,0.0025078322432639157,,-0.016722515640626226,,,,0.015522442068289705,,,,,,-0.02354847463361124,0.004973581533761277,0.0023919185645229386,,0.08476734190270538,,
BTLA,,,,,0.0057841914019032,-0.010484347449848497,,,,-0.021782641165227982,,,,,,,,,-0.02205973116706193,,
MFNG,0.08236679556253947,-0.015049339190529379,0.05092667999398595,0.009465164581454886,-0.012317876542898688,0.02615642819210781,0.07833048763968345,-0.009723153312536197,0.020255513164399625,-0.027832374419889092,0.038961204064969134,0.0018870527450542698,-0.03797499682182633,0.007538430817369887,0.007864282877805101,0.04928195983814955,0.012683047460481309,-0.007495151212820483,0.0447770885216365,0.033361822933671445,0.07570359257887085
ICAM1,-0.053507132487227736,0.002328845938141733,-0.0036059536069957287,0.03329758083973381,0.02803508806823569,-0.1002616018349245,0.08248603038574417,0.10231851163849986,0.023492234465781654,-0.010368519728161005,0.01469557448276489,-0.000563560677444927,-0.037778902765654605,0.0018599374489360393,0.014238441605870941,-0.0195521846175112,0.01689957351741458,0.17298426576689663,0.002819174613271613,0.04528801228404723,-0.001349274710432236
PROS1,-0.0029445022022537987,0.10608894277571992,0.010601263438931325,0.004659193253846675,-0.032560329046564106,-0.06031840884518394,0.09129816149136774,0.049761425494901396,-0.03541482205166524,0.011500416544793042,-0.047942467562943375,-0.0014487467742496573,-0.018693722815587135,0.03997884883757059,0.0010592646892362582,0.03770169879024408,0.017310873279065515,-0.054607735683631656,0.03734334365679564,-0.03695378272823229,0.022098500491930965
CLCF1,0.03327795436437937,0.04367439932434375,0.04107349543023777,-0.011467408313284003,-0.015249338659200895,-0.09932961664835299,0.033450415166692025,0.018519063019019406,0.03063132681485116,-0.027580387577847414,0.011338037284405605,-0.018798914290416226,0.019194595666227245,-0.03871357127313288,-0.0016209817610465171,0.008398740326678686,0.051785046004052517,0.002081434079032923,0.012524373547484736,0.08268839410465212,
PSAP,-0.02807362475892122,0.03927162128001674,-0.013458813133836473,-0.03329570487057468,0.039154016027720506,-0.01902866020118262,-0.09277448926702526,0.017597790155090887,0.026222790161255956,0.022552123101894965,0.029408030433988496,-0.09801866051460216,-0.045404765051095274,0.023733761284003983,-0.0032675118942350045,-0.007469588436335965,0.02614207132420064,-0.015526164813289858,0.06673067588918029,-0.10413109894679054,-0.050228116998914274
EFEMP1,-0.06332951156984298,0.04612807698010331,-0.0019145874735673276,-0.02106257197947165,0.005911945040877558,-0.0686580965854735,0.06642033648502252,0.07201815703136989,0.05126002831396754,-0.015540760568837575,0.042940265894771346,-0.018421818907923073,0.03859274965819525,-0.061682975728353545,0.01940772894946028,0.08128317916822106,0.07214494597049186,0.02059494725390201,0.04137016545266645,0.05233180708159685,0.010042503268786349
C1QTNF1,-0.025604763655845214,0.03777392506213557,0.07055430162088205,0.07035004101762192,0.019015362246738925,0.017335909250249366,0.009398791271866021,0.04647564471775881,-0.04363478918248089,9.11800692169225e-05,-0.02384356308337524,-0.04050894071932388,0.04239632401117256,0.05394154398709733,-0.002879381609512489,-0.04474113877383855,-0.016831619331238286,0.012554697228955344,-0.07095343451613219,0.01511451216594337,0.08151756421132399
ALB,-0.028419705292689057,-0.03192102887714578,0.06382771787573871,0.0444102231049231,-0.019339239846289255,0.009630160116639622,0.053770954855090786,0.052706310972477514,0.010722746054675379,-0.01937338848186916,0.008292829320780192,-0.013196858910430301,-0.0072990242288395535,-0.051271872496810526,-0.010076352024719877,0.004097749612630473,-0.030930606805224956,0.06349062335028051,-0.025796859728005887,0.06693449317534216,-0.013858028487839302
CCL13,,,,,,,,,,,,-0.02515187297570447,,,0.09233212742759371,,-0.020726175019471906,,,,
EFNA3,0.01264359709043109,0.028340697740753568,-0.05267338052013733,0.0456989082403565,0.054012605615028436,0.06468283361530151,-0.03639378390864741,-0.030772068567112548,0.026085224988846398,-0.02451202674399962,-0.014921223016215374,-0.023588822290321616,0.09953490650520734,0.04764154633006473,-0.027529280794873903,0.007207605721587369,0.04901557128296737,-0.026581817344412728,-0.012978946406434827,0.07238783432862309,-0.004470021908981316
DRAXIN,0.1471982177991185,0.01701086977800746,-0.0036011326092351714,0.033203962105454295,0.02056960100375989,0.0346221168876865,0.11840000285450372,0.12433493527598753,-0.010749389472182383,-0.015555880263179738,-0.030546968611298055,0.006961587027203921,0.11690758760456435,0.03707407704520193,0.035836331879180346,-0.032006102005093025,0.03144330099277412,0.08583108739390666,0.06911413320694397,-0.048194167684069915,-0.031801751469955605
RAET1L,,,0.08833444500506446,,,,,,,-0.01863166748661611,,,,,,-0.018081007977613844,-0.022448243853012667,,,,
NPTX2,-0.03009327155967323,-0.010391602263087179,0.010429850062876797,0.009721403870188083,0.0018081509115524751,0.025057081512507493,-0.07007411957702127,-0.04180356000332927,0.027960257765151708,-0.031577323236501614,0.09355366596109317,0.06281043408236169,0.0879366249972829,,0.017638877505988148,0.007183364749708614,0.039350914947233945,0.006923015004453948,0.08638558020960145,-0.07710431286510884,0.10675151471642894
FGF11,-0.0055018195415295415,0.13539173890898873,0.037487925431813875,-0.014915884427772643,0.0063091025817771105,-0.020576673127961916,0.13934570626753554,0.10597562597321278,0.022882820625896395,0.030357041498146227,0.06738665767570506,-0.018385035060711687,0.10064450259103544,0.02773526062733725,-0.03687331890387227,-0.0033413148284801345,0.08375396757754167,-0.01280344129676658,0.03733808461146615,0.07685861157210773,-0.06018509374188333
CD59,0.0006748849814120848,0.022550009384237926,0.03187489698792747,-0.03595003168282867,0.05079993904209576,-0.014754920317614674,-0.11413252360004374,-0.008138018567508613,0.07698120731812177,0.042284563498792414,0.02793244455770758,0.0005665278397261867,-0.10063725300751973,-0.07945306695381675,-0.024482220616047688,-0.0011804209248435736,0.029045614257692354,0.03961972850781133,0.05778172296040736,-0.14134135852326488,-0.02747937014925439
COL9A2,0.021217875160473576,0.04673450351920727,-0.0012915313376802493,-0.04462879447405986,0.05422255303121982,0.08200096352071737,0.07458271076819857,-0.010748817381368356,0.05933069386588664,-0.005398601288294767,0.08922610110687511,0.03105151487251844,-0.050438810898592944,0.08422273148902107,-0.03129569996754226,0.04320402090892465,0.024854301263067854,-0.054031775776952465,0.03317682638554365,-0.0065654221927589,0.02032393561399216
DLL3,-0.027359515017845,-0.07463500248305327,0.06308634902127669,-0.033923692977536286,0.014885418943176375,0.06223265335862653,0.07181122124791804,0.010844119482340627,0.031575679928968085,0.017835963038836743,0.012749299592917443,-0.016910714141817343,-0.012699216509280175,0.01599728829376436,0.049961930427119876,0.04168170186388085,0.01491817217015771,-0.04553115726244448,-0.01140266163033844,-0.016215508984838877,0.15721647187165771
FGF5,,,,,,,,0.05130342811397267,,,-0.021460212961852198,0.004064068012494398,,,,,,,0.09514892831717135,-0.002006724419216639,
LIN7C,-0.0214157552973608,0.0373886995810039,-0.02199194063199994,0.02140843401806125,0.01696058129081769,0.03666824783322996,-0.023875846667268767,0.06016537614307083,0.02542892518272047,0.06698506625635246,0.03774436693436409,0.015672058396065763,0.08354432626605307,0.0069553203412277415,-0.03864533073022515,0.036163654280073836,-0.022224062311613075,-0.07404563501809859,0.027648697910342183,0.01892263433850223,-0.058277359630143875
GDF7,0.05043072328697037,-0.022552803080414525,-0.020807150395998175,-0.006419091938593074,-0.029837850054427163,,0.010040427624897343,-0.02996989094206233,0.02343727698111254,-0.017057209803325885,-0.012278831770583597,,,,,0.011304028012226774,0.009663728178343612,,-0.007751911822460641,0.012321854829327215,
PSPN,0.0015904006157564706,0.051169659341383476,0.0570562578264362,0.005425215603028829,-0.0325633199077566,0.03837924748683964,-0.018201551117736376,-0.03349622219150831,0.03790426467812431,0.06114575969950935,0.048109687242555724,0.0027649339227375177,0.05083510967918933,-0.005605406139644903,0.040856995015711745,0.0733579437117507,0.06599412742322054,0.027803196550022946,0.010578285140323768,-0.004094688128240449,-0.0865351563719967
ANGPT1,-0.0325305941236917,-0.015566185462964321,-0.011427889838720425,0.01054399591085524,0.015402802569791528,0.014441088306984507,-0.013773693693366111,0.06108492766203749,0.011680034746971046,0.004334128704409432,0.047833293382133144,0.06258784408201071,-0.033564734611717294,0.023669071282574186,-0.013485289923029416,0.009230093153075526,-0.017958074909112505,-0.07376599859070064,0.09804183969376108,-0.0021624863202885443,-0.001658050285706785
PNOC,0.043590408591498285,-0.04295016831315399,-0.017941613959019522,0.010317261229301154,-0.012061011268541918,0.020147122164045638,-0.047431546986426786,-0.041275894198173506,-0.04327899089816698,0.0028933531599096302,0.03077795570940811,0.015299155029369259,0.010098701809529513,,,-0.016482683765525814,-0.017808006585095664,-0.035190494524121714,-0.005838980384237863,0.05246274443175236,-0.022854801185709296
L1CAM,-0.029362519768517458,-0.007357248195498713,-0.013418526205445501,0.00923085945796544,-0.01435647240496672,-0.009186918005240637,-0.023440828224618574,-0.058134826237499444,-0.03834304924810079,0.001671048056002578,-0.02648690587517038,0.03557980734750701,-0.0667496224820248,-0.04172327928193072,0.012506147513989537,-0.06321266236517026,0.023330395754901555,-0.004528766273874943,-0.028656462464374907,-0.06718258977557758,0.04746272926203018
APOA1,0.032050421818717964,0.02962064007261448,-0.04082033647636844,0.01714927224145432,-0.026042555173411756,0.07643741626085783,0.07888857223863505,0.09644590943829569,-0.022423088433752313,0.013968440244714062,0.02256900987728975,-0.01792621717304225,0.07754734023014598,0.09967368153602744,-0.03430333193062379,0.039066043837314435,-0.011846581077968385,,0.010732888661349227,-0.013626523457141682,0.0674477023985803
PSEN1,0.005882844485935689,-0.015243164781463254,-0.013093215184001014,-0.0007822400459758135,0.023415706536739436,-0.038820297712221084,-0.004770127219668345,-0.010402603823700103,0.03853746639140562,0.017456704335721256,0.029540672230827805,-0.004714489507859677,0.00831669582747863,-0.09050941643506803,0.06430519969928294,0.04515085461688168,0.035857009378322126,-0.08641521912438521,0.050776738126540155,0.05244770061602251,0.017003532417762143
CALM2,0.04557084800367874,-0.04183558657346232,-0.03401199436229789,-0.03902996620314292,0.019088866384342068,0.047394085987477616,-0.08499481972205969,-0.05519621999819171,0.007651394606722871,0.025834151771266113,-0.030687558468722852,0.06347347551515439,-0.08914558969523312,0.0014478068509479836,0.043126017893405706,0.046629811540341654,0.014247062662828332,0.020725497801464803,-0.046654165002782855,-0.0456772266803463,-0.012480023692967128
CLEC2B,-0.007081450387711023,0.005131788507566768,0.038782761967688074,0.025781570393165348,0.050512370251387814,-0.09744601379767176,0.006335125495880646,0.05074482870957348,-0.011165684170521582,0.0033634344893916997,0.08829778210119027,-0.033083134254097285,-0.01868765809949258,0.0035804096549029852,0.015180945554042398,-0.006782239310558967,0.007781111643995938,-0.0021354785398393166,0.05835413955381566,-0.00625592078178709,0.04196573756343131
NTNG1,0.03622601537565107,-0.020013046481478856,0.08509780976488905,-0.005289998972200266,0.0029571625671801355,-0.03493231957332459,0.05660729650235659,0.1064859738185621,0.022256935823623654,0.05944755329461608,-0.06370613187214968,-0.021625841414407588,-0.013497543022443027,-0.03545041544828964,-0.020827604254156466,0.09547051264176643,0.03710521563805134,-0.048052149654901725,0.011754806996387951,-0.018446917273611755,0.11772422279392922
LRIG1,-0.04660002199578711,0.03655166644127811,-0.012183366812056106,-0.022526282069733446,0.020633178101328208,0.13816995629231688,-0.018847291358001395,0.01565552144979173,-0.0321233478173597,-0.01808637416309682,0.06668247512724707,-0.03135777566054665,-0.03678165286189352,0.032262057213226614,0.01638757233650664,0.037412340356287925,-0.002249710008306749,-0.002185469088120652,-0.05754229547824207,0.023516575065838558,0.07046917637230327
CPAMD8,-0.017205358184743776,,0.02215879787929893,,0.11279811531451897,-0.03946733536799968,-0.03149431846017954,-0.015156107523086904,-0.019100660166368147,-0.022462326615269753,-0.048411448719130556,,-0.03026071984035736,-0.04570080340344274,,-0.0174129090337093,,-0.03895990080420085,-0.02390440062719802,-0.029400304636885796,0.05000171429467237
GHRL,-0.010230121680397351,,0.015794860856736405,-0.0031659723140484357,0.015439193917888552,-0.03847809517901383,0.026193535173546917,-0.032231600183398906,0.027371463872374324,0.021655624445195046,0.09392518956426216,,-0.027030038961188108,0.02781222256428882,,,-0.016248125637793896,,0.08340305514390706,-0.025916674448879407,
NPY,0.049015176518389714,-0.028557059569900692,0.06683868194287364,-0.030069564103326552,0.016543149350480492,0.07567490946832056,-0.02090346506443225,-0.0653775575112401,0.027295979674690624,-0.015460356835946633,0.004252736010324972,,-0.03469698193269922,,-0.031240636433261,-0.03481818665286228,-0.003958207325383744,-0.10488391366848492,0.15882265285376734,-0.0382266077459541,0.0236141944318182
MMP2,0.0682672381549419,0.015370164501549984,0.05896705769420944,0.030428826536567376,-0.022847610352196474,0.012309218293616912,0.02835105620686653,0.06269674794177492,-0.014956241389085297,0.018065456938706297,0.0026159829651053188,-0.11763937301880162,-0.021656201663563874,0.03948848580880625,-0.0055727574229658934,-0.0006900916231325466,0.00020514041187076487,0.06452141173312094,0.053183039150690975,-0.06060630198173235,0.0831149269063122
LHB,,,,,-0.017226670311385993,,,,,,,,,,,,,,,,
PPY,,,0.06851448564463261,,0.028644888073463756,,,,-0.0139594751200085,,,-0.01220650601359575,,,0.02248198266833054,-0.044603048126305736,-0.03294332095087416,,0.06592119064950079,0.004683095952525068,
ALKAL2,-0.025765165460342642,0.04997696611492668,0.05821540725297606,-0.0171605899858923,-0.016976393660754645,,-0.030193139249990397,0.005271958440202445,-0.03367250438428432,-0.027195234705580114,0.0025014738225285194,-0.0187980921283655,0.013306550599388123,,0.013138804669084708,0.01799723739716535,0.030357594494663576,,-0.01159538217211788,0.03937569835030022,-0.016021345419714884
CSF1,-0.005427872981375785,0.04990433168204051,-0.009269399619217963,-0.024996359415409168,-0.02797413733229406,0.001050798934148693,0.08325592899338739,0.007878255304242724,0.07862211558342871,-0.04703954382561832,0.10003480525257219,0.04566322970341842,0.07811167413819269,-0.05321494179643298,0.004956065658593,0.02248224736264645,-0.02388563830296112,0.012278100674844895,-0.032493547212360994,0.047916071680396195,0.05487744977220046
SEMA4C,-0.03195166400171061,0.027985063706123314,0.07706015326347972,0.012138734716149133,0.04083184668030168,-0.009581023504775875,0.004723013590695864,0.01921097514114935,0.055847314584925985,0.011315925594521825,0.05205248244692513,-0.011352471213946438,0.03158834864261109,0.03641642323819695,0.018755405750613467,0.030858672129370143,0.03386170671466284,0.0005906278517910277,0.059362785744961594,-0.04484705097320508,-0.06921580502831172
BMP8A,,,,,,,,,,,,,,,,,,,0.07836017124009266,,
ICAM2,0.015248369895031127,-0.03762499404779148,0.0033132680602439082,0.012415360370896822,0.04216060917832897,0.029357170270009787,-0.02630074887475908,0.0441216243247373,0.011308205242452525,0.017346575557002916,0.033940155432014764,-0.0018265008626892369,-0.005881973953405457,-0.07756383062220971,-0.008856641997087331,0.08826983478914714,-0.052431357536909494,-0.014951709597065833,0.0858486919099302,-0.03642472883530157,0.01925070314473592
SYTL3,-0.004348657347570135,-0.034455832361714386,0.011094589014273562,0.053974801807095976,0.03821521780002465,-0.02127588097711656,0.1354706003664482,0.03247982063662644,-0.03941306421155835,0.013613176704644764,0.020581758021332518,-0.0036644342502720906,0.03730469859036488,-0.06999571376086067,0.00016605282974960112,0.02515693486688863,0.07958516690945003,-0.028140572624745248,0.07120103444103541,0.04266078267871604,
IL1A,-0.019992349691032085,-0.006932148506447618,-0.03435472494257913,-0.034241628670458,-0.026504401736383517,-0.02361895166342928,0.010387841055513297,-0.03253022143469802,0.04485045225494229,0.04513314447180037,-0.032934296369255454,,-0.0407058385834362,0.04525369308163795,-0.039710407640720743,-0.040838734234709045,0.007261774120678517,0.02383226688100683,0.03055236261336571,0.13587987224001025,0.06529410174107346
HLA-G,,-0.03566900663100682,-0.0207696862335882,,-0.01819469741307083,,-0.012213188021054219,,,,,,,-0.015167417078607852,0.043059082806243994,-0.03451968700886239,0.041589586809945865,,,,
PGF,0.026308980582783723,0.07581596563203116,0.07223798235208694,-0.02000566887134756,-0.00888664436693807,0.002352943195110659,0.009935839518352915,0.08202528698290894,0.035439746046766515,0.0031048096623636076,0.00853470781069382,0.06728963043808285,0.11282847811876423,0.08768628011684315,-0.003031137639703012,7.776601581158345e-05,0.06218322520318019,-0.04650436124652533,0.07095958449543627,-0.056770141310148965,0.05240761831677672
LGALS8,0.0010659964751666372,-0.013808560084836455,-0.023979705053250294,0.052616734581294546,0.03820031912212293,-0.04482111775432421,-0.011946450412510608,-0.013504789941041824,-0.028518122313546883,0.007488141325297336,-0.02012973154753783,0.00033110369196021283,-0.013819848784603064,0.009199039475963464,0.02772708285423099,-0.009606240503116356,-0.05255094038023169,-0.05985789993275406,0.011826275168030403,-0.0296692541167618,0.0638669989660005
DKK3,-0.01423417890341091,-0.01101112470411386,-0.03489489466907506,-0.04567819141888768,0.009715179125895018,0.08508295902117438,-0.0937449086574761,-0.05094161857763005,0.04722290540364139,0.002694501258137151,-0.08967107826143673,0.03141716951732689,-0.07083873846785686,-0.07265748832051226,-0.005787011677926076,0.05283670820132724,0.01354829792083035,0.011406251960828053,0.0816658411547739,-0.10747036310423634,-0.03816100353039279
COL16A1,0.028502793325667415,0.0024480624842866724,0.04564555781802144,0.019842530666537943,0.020883414375559944,0.1349581454408055,-0.019190634040425453,-0.010618407058779424,0.05332315347197977,-0.037787681636657806,0.021913822020809413,0.06807291456381406,0.008125432439574016,0.022233549289743307,-0.048740074747771124,0.02626116688456058,0.018407301595045163,-0.11639353434697311,0.05186091290516134,-0.04244854593354193,0.11907297378100176
TPH1,0.010425735434864209,0.16885455010754002,-0.015250224500725322,,0.05927174481908952,-0.03874230594719184,-0.012941575844521378,-0.018016788068073317,-0.03228533671008301,,,,-0.025487906290152344,-0.0383781031229042,0.030754037559551466,0.050543577218745625,-0.03312381559101584,,0.08537961036164503,-0.01057152655541794,-0.04244747882698156
TNC,0.012278822627769114,0.052420975684699084,0.06564284324105837,-0.023390779538187897,-0.02621404584556212,-0.10854100280343662,0.0959022371570587,0.07378400888143057,-0.005659439712667993,0.0004275629192046778,-0.013598697574597599,-0.08453610568157682,0.05718804868830417,-0.05210045957381902,-0.025665585609874746,-0.06405439097302659,0.04914618494640062,-0.027745095524950462,0.058726266747039554,0.0322021373019644,0.027251229313101206
TNFSF9,-0.017205350018800847,-0.0423296975561247,-0.014519741444563793,-0.028696418641084572,-0.029837852061495165,0.03345185863450908,0.01372310418594072,-0.040671183205062814,0.026547484210171612,-0.0035712929504920455,0.005870646244580222,0.09085507916019654,-0.027707769044035806,-0.03894020619102549,0.008805580170423032,-0.03893910096194361,-0.023214144758326137,0.022460250308797503,-0.03240564066302501,-0.026705555943081504,-0.026437199174192207
C4A,,,,-0.016910992233756365,-0.0060669453953393435,,,,0.0512294162525558,,-0.02582580915610726,0.039134164694298035,-0.022404837861295695,,-0.017499485057603723,,-0.015179419108946714,-0.04805205960552531,0.003567596655468729,,
CNTN2,-0.07836822782556516,-0.020739661736256368,-0.030336281404524094,-0.042278072335175554,-0.018978689399101353,0.051156213455864574,-0.0033443308555590233,-0.0520217721898239,0.015002696987243321,0.015546906097674078,0.0751211601057001,-0.015327104785743801,-0.009162258146955576,0.014894324718350544,-0.051678979448948635,0.062013534056669956,0.003512171243508811,0.06943261832838284,-0.04002262909023865,-0.031428942306731836,-0.01897333812799065
F7,,,-0.014877743357995377,,,,-0.011239795550661066,-0.015156098713850217,,,,0.04409367436735293,,,-0.022048340817738925,,0.009309572319066787,,,-0.03634043796482978,
LUM,0.03107841330772052,0.003019370329076288,0.104031904622766,-0.024932688165322108,0.01965509611261072,-0.019186621569519575,-0.03802698467574595,0.12879857147670126,0.06641533977815738,-0.021419566642024247,-0.018374368831184932,-0.04463527272740095,-0.052075516733788976,-0.03653091751691819,0.05366124312909999,0.0359649098100572,0.08275952887700325,-0.034193149148621774,0.03985647344759216,-0.020443322708408058,
IZUMO1,-0.016440256986114093,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.013497661195911772,-0.026462699295722127,0.01790095607659129,0.0005012254957156473,,,,-0.03474379311553367,-0.03147459917653209,,,-0.06706267803929147,0.14369347462379878,-0.02641341604193627,-0.014536111048544617,,0.02540020195290265,0.009684358492994547,
APOC1,-0.029954403285224255,-0.039458844829529424,0.0038662773937786893,-0.00579369453935647,0.03465823884298469,0.06166215980374418,0.05546396706374048,0.07911243115209712,0.02823271756774828,-0.011681797860115452,0.07906572080863787,0.0685067717014406,0.0036103483437339057,0.09826066638122592,0.027263546714333186,0.012010114732177302,0.007139188997414299,-0.001928324890126436,0.040004315758033746,-0.06755820283071169,0.014253809045286857
PKM,0.00120478691413484,0.048487034802666085,-0.018400979409685464,-0.02071088907198118,-0.01525663771092582,-0.059638311047323034,0.058246725916773184,0.020075896742343148,0.03464124608421152,0.000844713808281895,-0.03340751052347573,-0.008380007782258081,0.10517041399810934,0.08657583773738127,-0.05449906042819968,-0.046650617265761765,-0.006814274755330674,-0.15260014362488908,-0.01011700726850922,0.03991061508519869,0.15242180383248666
TNF,,0.012336772925633772,0.03466925296409314,0.09821619864577906,0.014318187208694091,0.015293508592996451,0.08137003273449803,-0.022243455489075765,0.0953472190267162,-0.022742353151522066,0.011561015559639797,0.0219756896452074,0.008753786369733958,0.031139731947501047,0.03922745455227912,-0.018081012909212837,,,0.04002501462751457,-0.009566729085536884,0.026889332534677027
