,ZH916inf
BMP1,-0.04965646472054008
NDP,-0.00018542823987836184
RTN4,0.013770501575555904
HEBP1,0.01920389432478168
WNT7B,0.009712463732201346
PTMA,-0.032111933042533944
PDAP1,0.04463858071526515
QDPR,0.01702641866169178
POMC,0.07379389407531713
WNT5A,0.08663766611059134
CXCL8,-0.01014812665686542
GRN,0.007532575938346197
TAC1,-0.0015127248937558838
RARRES2,0.019880033978251308
FGF7,0.04561763337921843
HBEGF,-0.06516514794874458
PCSK1N,0.09386120563742832
SFRP1,0.06241342350937049
MICA,0.06590210157128733
ADA,-0.043203287966579344
LAMC3,0.016066769640471466
HMGB1,-0.041947907684221776
ITGB3BP,0.09465670543700481
RELN,0.0032440622088555455
BSG,0.05454719921258212
CD34,0.004853005879876348
PLAT,0.02756306287382341
CKLF,0.028104220562595233
CD24,0.1479109182620852
HSP90AA1,0.11767839054213622
IGFBP4,0.04235600344618509
ANGPTL2,-0.054918239374321824
LRIG2,0.08707556648612241
ICOSLG,-0.04127642811832834
WIF1,-0.017078978063947307
NPPC,0.07698089467002689
LYZ,-0.043865761635155
SPTAN1,0.01492567011273546
SPX,0.08890755054445017
MFGE8,-0.04182394524075348
TGFA,0.002922573984216571
SLIT2,0.1650090340980328
PLTP,-0.07532177146577992
APOD,-0.03211901229984928
B2M,-0.012679856390260483
OMG,-0.14081869771413694
RSPO3,-0.033963197011752995
CORT,0.06617845233108129
NCAN,0.033650110900450225
TGM2,0.11943987673967531
COL9A1,0.10001135130895962
GDF11,-0.03139674091541589
SORBS1,-0.08357291963477376
DLL1,0.11465645851658932
TLN1,-0.02984085894553527
PON2,-0.0252056300316552
ICAM5,0.16369195010096335
SFRP2,-0.004996391408264002
CXCL2,0.017182950869209235
CCK,-0.015694639266917554
SEMA6A,0.03759350150659094
IRAK4,-0.01394345659802046
GSTP1,-0.004671979112602937
VCAM1,0.036356464891897165
NXPH3,0.012653387348463982
MTMR4,0.0237957107960491
SEMA4D,0.06037026285244798
SEMA6D,0.01785969167538702
CTHRC1,0.0171554035622756
PODXL,-0.07279003561211606
JAM3,0.0002542821198224226
TGFB2,0.057240900246210424
COL18A1,0.042900575246855824
INHBB,0.046456060038169975
ARF4,-0.06591596834894577
CXCL14,-0.014103981810686287
ADAM28,-0.09272095043334282
TCN2,-0.010676196786969672
TIMP3,0.08470108765194008
PIGF,0.1320965101388271
CRH,-0.02358752932671973
BDNF,0.11431044364945925
GAD1,0.043792956398249344
HLA-A,-0.02210329011577428
ADM,0.0049049605343588695
GNAI2,0.1400145403793563
COL11A1,0.005282688663046052
NUCB2,-0.014642347989724094
CXCL1,-0.007029509603679942
VCAN,-0.1249149378695668
PTPN6,-0.06076301471678694
PTGS2,-0.02642021238369947
CD58,-0.037869951589301815
TNFSF14,0.15751514751151954
CNTN4,-0.05934838775223307
MFNG,0.01981939735867866
ICAM1,-0.010968579069637633
PROS1,0.09546885658351428
PSAP,-0.014778782072649457
EFEMP1,-0.0648531075972053
