,UKF243,UKF248,UKF255,UKF259,UKF266,UKF269,ZH8811Abulk,ZH8811Bbulk,ZH881T1
COL8A1,0.0826945100157028,0.005705343925246289,-0.021048976635596094,0.008188194009533595,0.06551189986885374,-0.0038726059663927886,0.0027835660700713167,0.028787990249427173,-0.018975055047842363
GSTM2,0.008413796601363707,-0.0722927926152757,0.023577802007752547,-0.035344846375612735,-0.022093570464873258,-0.040205816028907666,-0.04539341126545114,0.02308221474133978,0.04405466750752774
SPX,-0.07537748146804499,-0.017529682631362863,,0.009533403040274797,-0.012046273099784987,0.00882730453781802,0.05296507875583237,-0.023395953303478562,0.027524018986961822
MFGE8,0.03479027004285763,-0.009210827828284716,0.06554042530812633,-0.005152774207248909,0.0366971433920454,0.0010815425706262995,-0.03584637165873916,0.05191014910808013,0.015980027254742443
TGFA,0.1159242171892933,-0.002638843535568496,0.03538954347771614,0.020598554012852842,0.04330958797121645,-0.004436905831824261,0.05074573701669052,0.02761853226024547,-0.032368366197558916
SLIT2,-0.03411213356447173,-0.025530739170340863,0.06922453387592914,-0.003055552457297948,-0.014519155595611241,-0.043446356153246955,0.08599371031036787,0.13039192384455178,0.04550637665994703
PLTP,-0.10197736174469318,-0.020476697724322625,0.07550060612484083,-0.047989422559279765,0.02063086428360751,0.04590850690749491,-0.06529079067368905,0.01882998228437871,-0.034466297578004915
APOD,-0.050871730568618025,-0.058222769741629814,0.018077363625339276,0.026586480781862168,-0.02524946031140751,0.021955185645339517,0.007450952055186646,0.008929389640341082,-0.0025950759387324464
B2M,-0.034165063400424384,0.0022801597562897165,0.08651867537703412,-0.02317855001306963,0.09345889382208651,0.04929078412484052,0.013596835352320778,0.0882946373052405,-0.007811669497475367
OMG,-0.06581408629482083,-0.0015978101965060392,0.04608645812631253,0.03548679363909963,-0.03696784216223358,0.006889393922325396,0.0027761428464929227,0.03804295887021487,0.02528103605058547
CXCL3,0.060590146505708715,0.013128128475763076,-0.02641047334956647,-0.02475934832045178,,0.05329256664133558,0.07510999117864936,0.07795601866205822,-0.034445544301410884
CXCL10,0.0035440550297600563,0.011217209664344916,,0.014657201128098124,0.03643304171586851,0.038502329971357364,0.01277288365928456,0.01662668690254823,0.014528922059979112
RSPO3,,0.04600372596598135,-0.041334186686102,-0.014929408435114807,-0.0024198628761671536,0.005672811844190937,-0.05081271965184822,0.003672126611742727,0.029262398068586905
CORT,-0.025859565504811506,0.006179647510842331,0.13434461022650152,0.029369486433026972,-0.04708864565219871,-0.04408241407302652,-0.04799859555894279,-0.04536549162278964,0.008127476217504162
NCAN,-0.125027813106927,-0.01170504388953394,0.07085080551538757,-0.014733771772040032,0.08804311022443566,0.016125032979759892,-0.059899222715403724,-0.03545585440690619,0.08084100732730666
PRG4,-0.035292235340990956,-0.03512370795189137,0.01848905890571648,0.023603737079421285,,-0.0220643766581618,0.004176859167822051,0.0027394357286880024,0.007854336420424143
ZG16B,,0.021968431310595626,,-0.01710140085124321,,-0.0238220403311659,,,
TGM2,0.018447094743776763,-0.03124258676412143,0.050716304088971195,-0.03164538039631209,0.019576387065332584,0.017495731520422737,0.018981776300854063,0.0785841626685669,-0.09901168527736369
VEGFC,-0.0019710640459038205,-0.01385915010129016,-0.020352175144554587,-0.026261149204430595,0.009836720497852912,0.024130783091833433,0.04822554375435778,0.10561533873396135,-0.036797898602296444
WNT6,-0.0131592723332658,-0.0376833953853815,-0.0444655327555164,0.008359467073411116,0.001017988505132076,-0.021697425238198856,0.08040192059658453,-0.030034105989361046,0.034425129821612006
NRG4,-0.02393410357103034,-0.021511128396352202,-0.02095156112985272,-0.017932782403991012,-0.0328055298337956,-0.027482580853438354,,,-0.014771062494195806
PMCH,,0.002558268628573692,,0.04809532070502771,,,0.09344542239836325,-0.04349359894907578,-0.02232552017886103
COL9A1,-0.037286346955414267,-0.028922128431318774,0.025526977436059643,-0.018729482383815756,0.1369206484833308,0.1125022066215654,-0.014200670835315028,-0.024136874192093285,-0.011666128694389129
GDF11,-0.06855517287198336,-0.03942912286493437,0.039126684139344906,-0.01823928540819111,0.10161416327139669,0.03629462354844518,-0.024369002234039202,0.014834491287834902,0.019210724200118268
IL24,,,,,,,0.03338593666862302,-0.03205346274589456,
SORBS1,-0.07672603684003404,0.007894024210455736,0.05730023104900146,0.0040480703221337936,0.05141968465012662,0.0068579669218439415,0.012926685582249716,0.027163825422244235,-0.0444698425006957
DLL1,-0.06496070451750008,-0.01367074311834965,0.12064165703004703,0.007733711310455967,0.11559471645113767,0.012606446183481421,0.06204033300395059,0.014259808996835491,0.15276132814530743
TLN1,-0.02234248800545075,-0.017161135285251313,0.07285990931387631,-0.05165212400185399,0.053641144323368306,0.04083794729897512,0.057350396421655354,0.036854970477281625,0.04117898505240614
COL2A1,0.0696213225063734,-0.005634279139546648,,,0.03741683256970719,0.05446753659250192,0.0962044054015904,0.1440708152234463,-0.022393811055606384
SHH,,,,-0.015311754134083254,0.09970931244218362,-0.016009917916705408,-0.01346142407191095,0.11733750432585681,-0.010418898456831943
PON2,-0.09725371377732396,-0.0010361572716215148,0.08945186455399318,0.03373287321368586,-0.012485283886941131,0.0034934630906256242,-8.520018530456361e-06,0.03409918428570878,-0.04168931596133472
ICAM5,-0.05708546072895427,-0.0010082758900451553,0.001850246821065031,0.07323851231190147,-0.017416110137491125,-0.03979657583659623,0.0037040157467952087,0.010840252339258187,-0.04270794217522105
HPX,-0.039011688902031806,0.011137925406551298,-0.02437277550144599,0.01893601164655874,-0.0267978579680152,0.009306330935154145,0.036862748716589844,0.008174986716283836,-0.005785523602988158
SFRP2,-0.03189514917255863,-0.008242009441037014,,-0.017438428626064206,-0.03923370219316437,0.030808090352450166,-0.0030841643000962538,0.0015561003036161788,0.007291170645082768
CFC1,,,,,0.047781819812970305,,,,
CD70,,-0.004242453618187131,,-0.010222958498709859,,,0.06679803465168363,0.061987240818387905,-0.004980962901481701
HP,-0.049211082658089725,0.035674850925995476,0.0980588959194811,-0.028305123675894422,,-0.007917958159947037,-0.04244307905058002,-0.022452137910338052,-0.04878347777259254
CXCL2,0.07402394209120529,-0.014862024110739851,-0.02693639362945892,0.005554499933267991,0.012709202680164868,0.03074361952476993,0.06958792805485675,0.12261561503040282,0.002323761166634617
NPPB,,-0.030130702483917,-0.03788965515625516,-0.03702754405865138,,,0.054425255031574866,0.07934709828187743,0.08406300379546011
CCK,-0.06163956751894223,0.014740683673473785,0.07675423336582182,0.070305199330508,-0.12397235733397195,-0.021410476569934042,-2.2582433904311852e-05,0.012643060713212594,0.024348691195678583
SEMA6A,-0.07128211458333812,-0.024583888005363798,-0.0059852768103720085,-0.011851371161784025,0.06649143149118011,0.013759708807198054,-0.0594236550521656,-0.014725149385044146,0.0033261442341594983
IRAK4,-0.03050257480855395,-0.04360340040978009,0.039278562163271975,-0.002245729617648436,0.06201629852014524,0.08457412663741394,0.0663598616217711,-0.0007929933407643562,0.030389106491403344
GSTP1,0.0435371685977097,-0.0466760374641299,0.0014528071721471429,-0.013542722699236323,0.09575874944471184,0.058146632272742756,0.09972159103525763,0.08399350770870877,0.04588582831871337
VCAM1,0.019697977890807534,-0.00954849846654227,0.002322711222367352,-0.03040633899183062,0.06323373904631208,0.05607468392841982,0.0471683895307559,0.09219855697936766,0.047457088009718686
NXPH3,0.07295958669615954,-0.044049849312441255,0.002123745744286459,0.024499527755817162,0.06413219786594357,0.0030333164841983163,-0.010723230621819114,0.06238232454620473,-0.011211151883384686
MTMR4,-0.07419205494632526,0.03971523381362761,0.003182570606556685,-0.054791630916129604,0.009380254581354542,-0.005955153596751677,0.058236814450625285,0.019739835329888145,-0.005696456009019827
LAMC2,-0.02185654507342559,0.037271447582241685,,-0.025685248901410957,-0.0367173984201421,,0.08942130892331925,-0.020070974067289866,-0.008515811607768714
IL10,-0.03467617093863383,-0.008070644973550513,0.0780378091088087,-0.03845003133651778,,-0.026724350834259288,0.01582731745431559,0.07834858526062878,-0.04473013429821992
SEMA4D,-0.0621388716324698,0.02810727047365485,0.05974385025166115,-0.022109703690868097,-0.009938745583919033,0.030409255879357586,-0.02088918858737689,-0.0586753779024466,0.031710793103904726
TRH,-0.042652231938571816,-0.011341582406026679,-0.04631505351039749,0.0666235333361775,0.07219195250292344,0.11482073176774335,-0.06627560010637676,0.003760671987711787,-0.03093001236742104
SEMA6D,-0.11641190063333773,-0.02736937808916061,0.04513420782308941,-0.006978711009757393,0.11456830506638424,0.023325998323701174,0.020408292571138728,0.005397727685806954,0.05666205455573852
CEL,,,0.014927002971567951,,,,0.03876685542893214,-0.010276642352154638,0.0135462288699059
PDCD1LG2,0.008099987374417006,-0.014894105163006497,-0.06257907802711529,0.008445102215113957,0.030511313765865942,-0.01528241826907128,0.03313325727948849,0.009583837938431766,-0.020092819730139586
SPINT1,-0.016075091575366195,-0.029666343061567645,-0.013754674950874289,-0.011549745898755107,0.033925128749630634,-0.01807438376487319,0.06272287418520482,0.0004001335871257086,-0.06770027500275969
CTHRC1,-0.03408933898295391,-0.007881795811907896,0.06877489265678431,-0.02357704725465125,0.13646787014718717,0.0642658609746106,-0.018727948168604444,0.038457427861566126,-0.03818967291757095
PODXL,-0.06896294256509086,-0.0635168486883801,0.03991947558161812,-0.0741192080191456,0.0584107722318337,0.026615058932295124,-0.01604707807897706,8.536756284918725e-05,0.024457631796731154
JAM3,0.05399800352508308,0.008564953132120032,0.02892341965703551,-0.016111451733268934,0.05101313745854297,0.006321296370289856,0.02805955158724656,-0.004019206294165746,-0.0058786150869420415
TGFB2,0.03625664702489561,0.06928026654206913,0.0007273805029585081,-0.045716985203223585,0.016832551399066063,0.018313130198790772,-0.019661116480162565,-0.04629758767148243,0.044536333553296684
COL18A1,-0.09300922463615395,-0.053452284218191544,0.02728910022181434,-0.0407732376120302,0.1266771339277897,0.05781236172026765,0.007973743818171798,0.09707957911788856,-0.08510708103560241
NODAL,,0.0014494196408449266,,-0.03015509440037316,0.070520398968928,0.07026854881402667,0.005316318413654975,-0.021140357566459256,-0.027109638327593416
INHBB,0.01982165690403236,0.02809944634111552,0.04840815126909576,0.0013748967233562525,0.0054030159268817005,0.055193701802714816,0.0794297847792593,0.09081382180962655,-0.035200875597609885
LCN1,,0.03399301870804298,,,,-0.017872086586268047,-0.053944147915470635,-0.04976461687975585,
ARF4,-0.02306236176839438,-0.026116979606059926,-0.08462124309439009,-0.004924904049166755,0.09511636998166069,0.012553455913920557,0.02881648456077613,0.020707637868275678,0.07907326037270089
CXCL14,0.004718886926957917,0.03419006191120398,0.06578364396844925,0.031164382687967992,-0.09050563228368248,0.008507952362557874,-0.04522139753653087,-0.051923027175693214,-0.009439978223403846
LIF,0.08100102562483101,0.007711016582763909,-0.0021831432000939625,-0.0053177300567757045,0.09914158813972604,-0.01833803446548463,-0.0012214275219345004,0.031656879489021704,0.02314127210023749
IL17B,-0.02612423733088338,,0.08527755874209393,,,-0.016361333699703436,0.05805658495604814,0.031511584787214456,0.006904668649054498
MMP1,,-0.032604680660632226,0.014319198318401916,,,,0.07393594139630656,0.027777132799644867,-0.021603315338815165
MATN1,-0.02058346425491463,-0.031051046080956404,-0.03383505217344355,,0.05329013382675678,0.06303169130610081,0.005857354968744454,0.010985862357923735,-0.030026630602921964
ADAM28,-0.07369830798520675,0.01696802775807041,0.027977614506506154,0.03541508824439434,0.08020611209117659,0.05670368490819119,0.015315210209762845,0.005839146839950913,-0.012664166273664295
TCN2,0.0525615930413269,-0.03543553588771421,0.08133009733280554,-0.013627805480290989,0.03696918625454731,0.01532308464036326,0.01003436508809868,0.017989770499990853,-0.005327001237878766
THPO,,0.011762749268993579,,0.04620460476880573,-0.008040942659213414,0.04076280977041591,,,0.025256697626581025
CUBN,0.008251321589121409,0.011959905805301556,0.05373154747531154,-0.006040370693169969,0.009952893348472807,-0.045616450428983615,0.04649458889062177,0.038477504749475346,-0.06071854724899509
TIMP3,-0.08265094083801994,-0.00432333832570481,-0.05234940767561354,0.059193044583698604,0.014805910591679933,0.05084818870574826,0.08307639605468355,0.06390532463572603,-0.08530303844292789
PIGF,-0.010447139619954436,0.052395996476405395,0.09160388138103787,0.026933272247533575,0.06946165430030439,0.036432229841895834,0.0032829949780892585,-0.013518488844395118,-0.013532870554913673
CRH,,-0.014690320119632987,,-0.01727068957622852,0.11838237650836335,-0.013173434763334099,-0.020091390602744664,-0.005389801942049266,-0.004432366124797368
BDNF,-0.037286320184618076,-0.02391500205824208,0.010943337896874957,0.032809402181505215,-0.03388683583537261,-0.004543287881128853,0.030378921146683197,0.06358864403997824,-0.006790065083982688
CCL5,-0.002500407591499936,-0.015414585403893585,,-0.027005958333460926,0.031018631457449524,0.00027466433241826814,0.07817280424304729,-0.008812029703938204,0.035677950217878916
GAD1,-0.07240732018703107,-0.0024611740120479616,0.03859307221796703,0.07100622384695608,-0.10544624909704857,0.0029182579085186935,0.03506601813519491,0.006148250841540035,-0.007625718087291097
COL14A1,0.007169835093700518,-0.030573085821415415,-0.019606922141128677,-0.02636406279390364,0.004238923168683459,-0.03170404834343031,0.11435672907197741,0.1102982730948945,-0.06767097655210666
HLA-A,-0.06540373969955116,0.0396063065994916,0.00574108209085387,-0.04329979261569148,0.04356877118561842,0.07435296731104132,0.057702613573889304,0.08354569759810135,-0.0409641709382826
CD5L,,-0.027708150412765614,,,,,,,
FGF18,,-0.02507086804096132,-0.04631500178983894,-0.013721433714124565,-0.025930442524129172,,-0.007901732020827012,0.031756758331462805,-0.00010373553063810146
ADM,0.1041107172532994,0.09157554882219733,-0.1016981681367322,-0.02269514307923835,0.16479537252511847,0.040397415557722645,0.09749084281904555,0.0874779494691347,-0.02089468410058644
CCL15,,-4.877638223220597e-05,,,,,,,
GNAI2,-0.03937741391777244,-0.04347335188731971,-0.0912365048313182,-0.0031360805066009538,0.11162425061820362,-0.00010083271475322641,-0.04834735487247675,-0.029595135219608652,-0.020473127683745054
HDC,,,,,,-0.007894175434732902,,,
COL11A1,,-0.034839692687797214,-0.09354899106216881,0.045383757520337874,0.12271424758534967,0.005300509804561169,0.10511121057622815,0.05241886966578727,-0.0008572034633141
NUCB2,-0.01432329980981088,-0.02009062509548174,0.010353775471885663,-0.003366041632940361,0.0518848019708391,0.055506318707370626,0.038011806459139354,-0.04068047574074189,-0.0065698887263450165
CXCL1,-0.021006931080759444,-0.010038906125140667,0.015586082224714975,0.022116753092807417,,0.023936631596476767,0.07508469989956082,0.1315647834061346,-0.05278603548890714
VCAN,-0.013193139196773325,0.031224069160079835,0.05968628179583881,0.02004318032653963,0.143656400191232,-0.02263395607903523,-0.0806214049070189,-0.05865439808478825,0.056120108678677304
MMP7,0.06831863244336547,-0.0028203923257757615,,-0.006433448513262479,0.01387064801425859,-0.013045149307217603,0.07266209652629131,0.087382095771031,-0.056585568011347336
PTPN6,0.06434887422241096,-0.007154283361156932,0.0739461598205965,0.04786483931001261,0.06878490926573178,0.04241679512279803,0.01967116034125419,0.04895611284615674,-0.035980612311311694
PTGS2,0.061992454385395544,0.03353466534071309,-0.06908636278274005,-0.013540976977150981,-0.07068695043971765,-0.03154406220491724,0.08255058646824258,0.10493474409120271,-0.07571388672828598
XCL1,,-0.030363176968740854,,-0.014929410947764477,,,,,
CD58,0.01628113496765424,0.014181239940262165,0.08982295455377817,0.023543289496792453,0.0386347294035997,0.08119319222439429,0.004995395407996243,0.09250254181142137,-0.04661742372945387
TNFSF14,-0.018696477173401584,-0.030594030952555702,0.028869105095849622,-0.06437540371828197,,0.029521939967267402,-0.05158022722381128,-0.004519649293073091,-0.031960289223831144
CNTN4,-0.03405104290006315,-0.02465449511879809,-0.015095054901979767,0.1390337825636242,-0.0020472628230896565,-0.01085108708004845,0.00526617894866059,0.023893892327248027,-0.014172649691604923
NTF4,,,,-0.018885051055091095,,,,,
INSL3,,-0.01383535387701413,,-0.013721431022745428,,,0.023908626402927884,0.05575966064505355,0.04166347608612164
BTLA,,,,-0.02178008103715745,,,,,
MFNG,-0.00677175839501804,-0.03160836290173385,0.0790494295767653,0.03541508732108658,0.08901951085790608,0.09612889898537923,0.027393299458509424,0.021190554108096366,-0.07517103372420038
ICAM1,0.061540014913335314,0.044859601079035014,-0.007682320246862224,-0.02760602769588788,0.031127421506933775,0.06095846489585068,0.07856731981667954,0.07066576811130877,0.007097740870878796
PROS1,0.10515444674707591,-0.03662481611107602,0.07942146255277778,0.012043155841333152,0.06991576288474552,0.040313750715633305,0.0553472375081143,0.07676342761880565,-0.07469828184821484
CLCF1,-0.022390694813536144,0.02187059383771486,-0.02056959319099049,0.04182577277357799,0.1573536283179152,-0.060126018981178544,-0.021437821862426085,0.1069998233962777,-0.03924476743923532
PSAP,-0.05059627893363578,0.021172198612289247,0.09601385670586447,-0.01577047123970639,-0.05465520993242705,-0.030650435825471653,0.14763738659660172,0.05716076202904678,-0.03269662047385122
EFEMP1,0.10532541724944428,0.028316147230508185,0.028409582138919292,-0.051516684797804274,0.04589091315860517,0.028181024175231103,-0.012187212341217286,0.005671383710500304,-0.011172862709892746
C1QTNF1,0.02012868491539275,0.023281165684623458,-0.002340663717101773,-0.005429265409912255,0.034592944811710345,0.05797292602257649,0.11107138868489126,0.03068288025105487,0.009438090758902928
